"S0080-62342003000100005-scl","Análise crítica dos rituais no contexto da enfermagem médico-cirúrgica","Zago, Márcia Maria Fontão, Rossi, Lídia Aparecida","Revista da Escola de Enfermagem da USP; 37(1); 36-43","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000100005&lang=pt" 
"S0104-66322003000100014-scl","Preparation of a carbon molecular sieve and application to separation of N2, O2 and CO2 in a fixed bed","Soares, J.L., José, H.J., Moreira, R.F.P.M.","Brazilian Journal of Chemical Engineering; 20(1); 75-80","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100014&lang=pt" 
"S0104-66322003000100013-scl","Reduction of chromium (VI) by the indirect action of Thiobacillus thioparus","Donati, E., Oliver, C., Curutchet, G.","Brazilian Journal of Chemical Engineering; 20(1); 69-73","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100013&lang=pt" 
"S0104-66322003000100011-scl","Nonthermal plasma reactors for the production of light hydrocarbon olefins from heavy oil","Prieto, G., Okumoto, M., Takashima, K., Katsura, S., Mizuno, A., Prieto, O., Gay, C.R.","Brazilian Journal of Chemical Engineering; 20(1); 57-61","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100011&lang=pt" 
"S0104-66322003000100010-scl","Propane oxidation on Pt-WO3/gamma -AL2O3 catalytic systems","Silva, M.A.Pereira da, Cardoso, R.M., Schmal, M.","Brazilian Journal of Chemical Engineering; 20(1); 51-56","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100010&lang=pt" 
"S0104-66322003000100009-scl","Transition metals supported on al-pilcs as catalysts for C6H5Cl oxidation","Oliveira, L.C.A., Lago, R.M., Fabris, J.D., Solar, C., Sapag, K.","Brazilian Journal of Chemical Engineering; 20(1); 45-50","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100009&lang=pt" 
"S0104-66322003000100008-scl","Toluene adsorption on VSbO4(110): a study of an electronic structure","Irigoyen, B.L., Juan, A., Larrondo, S.A., Amadeo, N.E.","Brazilian Journal of Chemical Engineering; 20(1); 39-44","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100008&lang=pt" 
"S0104-66322003000100007-scl","Construction of a mutant library of horseradish peroxidase gene by directed evolution and development of an in situ screening method","Mendive, F.M., Segura, M.M., Targovnik, H.M., Cascone, O., Miranda, M.V.","Brazilian Journal of Chemical Engineering; 20(1); 33-38","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100007&lang=pt" 
"S0104-66322003000100005-scl","Screening of lectins from South American plants used as affinity ligands to purify rhEPO","Amadeo, G.I., Moreira, R., Lima, R., Teixeira, D., Kratje, R., Etcheverrigaray, M.","Brazilian Journal of Chemical Engineering; 20(1); 21-26","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100005&lang=pt" 
"S0104-66322003000100004-scl","Identification of two potential receptor-binding sites for hGM-CSF","Eberhardt, M.O., Frank, R., Kratje, R., Etcheverrigaray, M.","Brazilian Journal of Chemical Engineering; 20(1); 15-20","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100004&lang=pt" 
"S0104-66322003000100001-scl","Preface","Cerdá, Jaime","Brazilian Journal of Chemical Engineering; 20(1); -","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100001&lang=pt" 
"S0104-66322003000100003-scl","Analysis of experimental biosensor/FIA lactose measurements","Ferreira, L.S., Souza Jr, M.B., Trierweiler, J.O., Hitzmann, B., Folly, R.O.M.","Brazilian Journal of Chemical Engineering; 20(1); 07-13","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100003&lang=pt" 
"S0104-66322003000100006-scl","Affinity chromatography with pseudobiospecific ligands on high-performance supports for purification of proteins of biotechnological interest","Iannucci, N.B., Wolman, F.J., Camperi, S.A., Cañizo, A.A.N., Grasselli, M., Cascone, O.","Brazilian Journal of Chemical Engineering; 20(1); 27-32","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100006&lang=pt" 
"S0104-66322003000100012-scl","A study of paint sludge deactivation by pyrolysis reactions","Muniz, L.A.R., Costa, A.R., Steffani, E., Zattera, A.J., Hofsetz, K., Bossardi, K., Valentini, L.","Brazilian Journal of Chemical Engineering; 20(1); 63-68","Brazilian Journal of Chemical Engineering","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322003000100012&lang=pt" 
"S0100-879X2003000300010-scl","Biological activity of Serratia marcescens cytotoxin","Carbonell, G.V., Amorim, C.R.N., Furumura, M.T., Darini, A.L.C., Fonseca, B.A.L., Yano, T.","Brazilian Journal of Medical and Biological Research; 36(3); 351-359","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300010&lang=pt" 
"S0100-879X2003000300004-scl","The calcium-dependent protease of Loxosceles gaucho venom acts preferentially upon red cell band 3 transmembrane protein","Barretto, O.C. de O., Satake, M., Nonoyama, K., Cardoso, J.L.C.","Brazilian Journal of Medical and Biological Research; 36(3); 309-313","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300004&lang=pt" 
"S0100-879X2003000300001-scl","Effect of lung resection and sham surgery on the frequency of infection in alloxan-diabetic rats","Seidel, A.C., Fagundes, D.J., Bazotte, R.B., Novo, N.F., Juliano, Y., Meister, H.","Brazilian Journal of Medical and Biological Research; 36(3); 287-290","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300001&lang=pt" 
"S0100-879X2003000300003-scl","Insulin secretion, insulin sensitivity, and hepatic insulin extraction in first-degree relatives of type 2 diabetic patients","Pimenta, W.P., Santos, M.L., Cruz, N.S., Aragon, F.F., Padovani, C.R., Gerich, J.E.","Brazilian Journal of Medical and Biological Research; 36(3); 301-308","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300003&lang=pt" 
"S0100-879X2003000300009-scl","Vertical growth phase and positive sentinel node in thin melanoma","Oliveira Filho, R.S., Ferreira, L.M., Biasi, L.J., Enokihara, M.M.S.S., Paiva, G.R., Wagner, J.","Brazilian Journal of Medical and Biological Research; 36(3); 347-350","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300009&lang=pt" 
"S0100-879X2003000300006-scl","Hepatitis C virus infection in a Brazilian population with sickle-cell anemia","Torres, M.C.M.R., Pereira, L.M.M.B., Ximenes, R.A.A., Araújo, A.S., Secaf, M., Rodrigues, S.S., Bezerra, A.C.S., Conceição, I.B., Valença, M.I.B., Martinelli, A.L.C.","Brazilian Journal of Medical and Biological Research; 36(3); 323-329","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300006&lang=pt" 
"S0100-879X2003000300005-scl","The availability of full match sibling donors and feasibility of allogeneic bone marrow transplantation in Brazil","Eid, K.A.B., Miranda, E.C.M., Vigorito, A.C., Aranha, F.J.P., Oliveira, G.B., De Souza, C.A.","Brazilian Journal of Medical and Biological Research; 36(3); 315-321","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300005&lang=pt" 
"S0100-879X2003000300002-scl","Pulmonary function, cholinergic bronchomotor tone, and cardiac autonomic abnormalities in type 2 diabetic patients","Melo, E., Vianna, E.O., Gallo Jr., L., Foss, M.C., Terra-Filho, J.","Brazilian Journal of Medical and Biological Research; 36(3); 291-299","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300002&lang=pt" 
"S0100-879X2003000300008-scl","Effect of surgical treatment on the cellular immune response of gastric cancer patients","Barbieri, C., Fujisawa, M.M., Yasuda, C.L., Metze, I.L., Oliveira, E.C., Santos, L.M.B., Lopes, L.R., Andreollo, N.A.","Brazilian Journal of Medical and Biological Research; 36(3); 339-345","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300008&lang=pt" 
"S0100-879X2003000300013-scl","Serum hexosaminidase and ß-glucuronidase activities in infants: effects of age and sex","Mabe, P., Beck, M.","Brazilian Journal of Medical and Biological Research; 36(3); 377-383","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300013&lang=pt" 
"S0100-879X2003000300011-scl","In vitro-induced antibody production in chronic hepatitis C virus infection","Oliveira Jr., E.B., Ferraz, M.L.G., Perez, R.M., Silva, A.E.B., Lanzoni, V.P., Granato, C.F.","Brazilian Journal of Medical and Biological Research; 36(3); 361-368","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300011&lang=pt" 
"S0100-879X2003000300012-scl","The X-X-/E+E+ genotype of the XbaI/EcoRI polymorphisms of the apolipoprotein B gene as a marker of coronary artery disease in a Brazilian sample","Scartezini, M., Zago, M.A., Chautard-Freire-Maia, E.A., Pazin-Filho, A., Marin-Neto, J.A., Hotta, J.K.S., Nascimento, A.J., Dos-Santos, J.E.","Brazilian Journal of Medical and Biological Research; 36(3); 369-375","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300012&lang=pt" 
"S0100-879X2003000300014-scl","Discrepancies between clinical diagnoses and autopsy findings","Coradazzi, A.L., Morganti, A.L.C., Montenegro, M.R.G.","Brazilian Journal of Medical and Biological Research; 36(3); 385-391","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300014&lang=pt" 
"S0100-879X2003000300015-scl","Detection of renal dysfunction based on serum creatinine levels in a Brazilian community: the Bambuí Health and Ageing Study","Passos, V.M.A., Barreto, S.M., Lima-Costa, M.F.F.","Brazilian Journal of Medical and Biological Research; 36(3); 393-401","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300015&lang=pt" 
"S0100-879X2003000300007-scl","Acute leukemias in Piauí: comparison with features observed in other regions of Brazil","Rego, M.F.N., Pinheiro, G.S., Metze, K., Lorand-Metze, I.","Brazilian Journal of Medical and Biological Research; 36(3); 331-337","Brazilian Journal of Medical and Biological Research","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2003000300007&lang=pt" 
"S0004-282X2003000100001-scl","Editorial: o centenário do Dr. Oswaldo Lange","Spina-França, Antonio","Arquivos de Neuro-Psiquiatria; 61(1); 1-6","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100001&lang=pt" 
"S0004-282X2003000100003-scl","Evaluation of pituitary and thyroid hormones in patients with subarachnoid hemorrhage due to ruptured intracranial aneurysm","Mangieri, Paola, Suzuki, Kunio, Ferreira, Moema, Domingues, Lucília, Casulari, Luiz Augusto","Arquivos de Neuro-Psiquiatria; 61(1); 14-19","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100003&lang=pt" 
"S0004-282X2003000100006-scl","Thalamus and language: interface with attention, memory and executive functions","Radanovic, Marcia, Azambuja, Mariana, Mansur, Letícia Lessa, Porto, Cláudia Sellitto, Scaff, Milberto","Arquivos de Neuro-Psiquiatria; 61(1); 34-42","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100006&lang=pt" 
"S0004-282X2003000100008-scl","Axonal degeneration in association with carpal tunnel syndrome","Caetano, Marcelo Ribeiro","Arquivos de Neuro-Psiquiatria; 61(1); 48-50","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100008&lang=pt" 
"S0004-282X2003000100036-scl","Análises de livros","","Arquivos de Neuro-Psiquiatria; 61(1); 159-162","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100036&lang=pt" 
"S0004-282X2003000100031-scl","Tuberculose óssea craniana: relato de caso","Lima, Frederico de Melo Tavares de, Pessoa, Luiza Adelaide de Souza, Silva, Joacil Carlos da, Jungman, Patrícia, Maranhão, Severina","Arquivos de Neuro-Psiquiatria; 61(1); 144-145","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100031&lang=pt" 
"S0004-282X2003000100030-scl","Granuloma eosinofílico de coluna cervical: relato de caso","Leal Filho, Manoel Baldoino, Aguiar, Aline de Almeida Xavier, Almeida, Bruno Ribeiro de, Dantas, Karoline da Silva, Vieira, Marcelo Adriano da Cunha e Silva, Morais, Ricardo Keyson Paiva de","Arquivos de Neuro-Psiquiatria; 61(1); 141-143","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100030&lang=pt" 
"S0004-282X2003000100025-scl","Carcinomatose leptomeníngea como primeira manifestação de adenocarcinoma pulmonar: relato de caso","Gimenez, Andréa, Limongi, João Carlos Papaterra, Valente, Anna Carolina Tavares, Gimenez, Cristiane, Silva, Jair Urbano da","Arquivos de Neuro-Psiquiatria; 61(1); 121-124","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100025&lang=pt" 
"S0004-282X2003000100017-scl","Chordoid meningioma: report of two cases","Tella Jr, Oswaldo Ignácio de, Herculano, Marco Antonio, Prandini, Mirto Nelso, Stavile, João Norberto, Bonatelli, Antonio de Pádua Furquim","Arquivos de Neuro-Psiquiatria; 61(1); 91-94","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100017&lang=pt" 
"S0004-282X2003000100014-scl","Ressonância magnética dos cavernomas intraventriculares: aspectos diagnósticos","Tatsui, Cláudio Esteves, Koerbel, Andrei, Prevedello, Daniel Monte-Serrat, Hanel, Ricardo Alexandre, Grande, César Vinícius, Moro, Marlus Sidney, Araújo, João Cândido","Arquivos de Neuro-Psiquiatria; 61(1); 79-82","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100014&lang=pt" 
"S0004-282X2003000100015-scl","O uso da estimulação magnética transcraniana de baixa frequência no tratamento da depressão no Hospital Universitário de Brasília: achados preliminares","Brasil-Neto, Joaquim P., Boechat-Barros, Raphael, Mota-Silveira, Doralúcia A. da","Arquivos de Neuro-Psiquiatria; 61(1); 83-86","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100015&lang=pt" 
"S0004-282X2003000100016-scl","Síncope no idoso: utilidade diagnóstica da massagem do seio carotídeo na posição ortostática durante o &quot;tilt test&quot;","Benchimol, Marcos, Oliveira-Souza, Ricardo de","Arquivos de Neuro-Psiquiatria; 61(1); 87-90","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100016&lang=pt" 
"S0004-282X2003000100020-scl","Malignant transformation of pleomorphic xanthoastrocytoma: case report","Tella Jr, Oswaldo Ignácio de, Herculano, Marco Antonio, Prandini, Mirto Nelso, Stavale, João Norberto, Aguiar, Paulo Henrique","Arquivos de Neuro-Psiquiatria; 61(1); 104-106","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100020&lang=pt" 
"S0004-282X2003000100024-scl","Miastenia grave distal: relato de caso","Scola, Rosana Herminia, Iwamoto, Fábio Massaiti, Mainardi, Maraya Annaai Michels, Della-Coletta, Marcus Vinicius, Carvalho, Gisah, Zavala, Jorge Augusto, Werneck, Lineu Cesar","Arquivos de Neuro-Psiquiatria; 61(1); 119-120","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100024&lang=pt" 
"S0004-282X2003000100022-scl","A case of primary spinal myoclonus: clinical presentation and possible mechanisms involved","Campos, Cynthia Resende, Limongi, João Carlos Papaterra, Machado, Flávia Costa Nunes, Brotto, Mário Wilson Iervolino","Arquivos de Neuro-Psiquiatria; 61(1); 112-114","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100022&lang=pt" 
"S0004-282X2003000100023-scl","Espasmo hemifacial bilateral: relato de caso","Machado, Flavia Costa Nunes, Fregni, Felipe, Campos, Cynthia Resende, Limongi, João Carlos Papaterra","Arquivos de Neuro-Psiquiatria; 61(1); 115-118","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100023&lang=pt" 
"S0004-282X2003000100026-scl","Schwannoma da goteira olfatória: relato de caso","Souza, Heider Lopes de, Ramos, Ana Maria de Oliveira, Ramos, Carlos Cesar Formiga, Melo, Syomara Pereira da Costa, Pereira, Hougelle Simplício Gomes, Madureira, João Flávio Gurjão, Lana, Janaína Martins de","Arquivos de Neuro-Psiquiatria; 61(1); 125-128","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100026&lang=pt" 
"S0004-282X2003000100027-scl","Acidente vascular cerebral isquêmico após quimioterapia com cisplatina, etoposide e bleomicina: relato de caso","Santos, Adrialdo José, Malheiros, Suzana Maria Fleury, Borges, Lia Raquel Rodrigues, Dzik, Carlos, Nalli, Darcio G, Gabbai, Alberto Alain","Arquivos de Neuro-Psiquiatria; 61(1); 129-133","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100027&lang=pt" 
"S0004-282X2003000100029-scl","Slipped clip: relato de dois casos","Melo, Paulo M. Porto de, Kadri, Paulo Abdo do Seixo, Oliveira, Jean Gonçalves de, Braga, Fernando Menezes","Arquivos de Neuro-Psiquiatria; 61(1); 137-140","Arquivos de Neuro-Psiquiatria","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100029&lang=pt" 
"S0100-40422003000200026-scl","Laboratório de resíduos químicos do campus USP-São Carlos: resultados da experiência pioneira em gestão e gerenciamento de resíduos químicos em um campus universitário","Alberguini, Leny Borghesan A., Silva, Luis Carlos, Rezende, Maria Olímpia Oliveira","Química Nova; 26(2); 291-295","Química Nova","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422003000200026&lang=pt" 
"S0100-40422003000200024-scl","Síntese dos analgésicos paracetamol e fenacetina e do adoçante dulcina: um projeto para química orgânica experimental","Baptistella, Lúcia H. B., Giacomini, Rosana A., Imamura, Paulo M.","Química Nova; 26(2); 284-286","Química Nova","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422003000200024&lang=pt" 
"S0100-40422003000200004-scl","Influência do material do destilador na composição química das aguardentes de cana: parte II","Cardoso, Daniel R., Lima-Neto, Benedito S., Franco, Douglas W., Nascimento, Ronaldo F. do","Química Nova; 26(2); 165-169","Química Nova","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422003000200004&lang=pt" 
"S0004-282X2003000100019-scl","Multiple systemic metastases of posterior fossa - primitive neuroectodermal tumor (PF-PNET) in adult: case report","Mattos, João Paulo, Bonilha, Leonardo, Ferreira, Daniele, Borges, Wilson, Fernandes, Yvens Barbosa, Borges, Guilherme","Arquivos de Neuro-Psiquiatria; 61(1); 100-103","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100019&lang=pt" 
"S0004-282X2003000100035-scl","The influence of the apolipoprotein-E polymorphism in the lipid profile of Alzheimer&#039;s disease or vascular dementia patients","Soares, Silvia Aparecida","Arquivos de Neuro-Psiquiatria; 61(1); 157-158","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100035&lang=pt" 
"S0004-282X2003000100034-scl","Primitive neuroectodermal tumor of the posterior fossa: medulloblastoma: evaluation of the proliferative index by means of monoclonal antibody Mib-1, its prognostic correlation and therapeutics implications","Ferrari, Antonio Fernandes","Arquivos de Neuro-Psiquiatria; 61(1); 157-157","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100034&lang=pt" 
"S0004-282X2003000100002-scl","Influence of the polymorphism of apolipoprotein E in cerebral vascular disease","Souza, Dorotéia R.S., Campos, Bernadete F., Arruda, Érika F. de, Yamamoto, Lucy J., Trindade, Daniel M., Tognola, Waldir A.","Arquivos de Neuro-Psiquiatria; 61(1); 7-13","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100002&lang=pt" 
"S0004-282X2003000100004-scl","Stress regulates the lymphocyte homing receptor CD62L (L-selectin)","Manfro, Gisele Gus, Alexandre Netto, Carlos, Pollack, Mark, Mezzomo, Kelin Maggioni, Preffer, Frederic, Kradin, Richard","Arquivos de Neuro-Psiquiatria; 61(1); 20-24","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100004&lang=pt" 
"S0004-282X2003000100005-scl","Pharmacological, morphological and behavioral analysis of motor impairment in experimentally vitamin C deficient guinea pigs","Oriá, Reinaldo Barreto, Costa, Carlos Maurício de Castro, Santos, Terezinha de Jesus Teixeira, Vieira, Carlos Meton de Alencar G.","Arquivos de Neuro-Psiquiatria; 61(1); 25-33","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100005&lang=pt" 
"S0004-282X2003000100007-scl","Overuse of symptomatic medications among chronic (transformed) migraine patients: profile of drug consumption","Krymchantowski, Abouch Valenty","Arquivos de Neuro-Psiquiatria; 61(1); 43-47","Arquivos de Neuro-Psiquiatria","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2003000100007&lang=pt" 
