"S0103-84782010011300002-scl","Líquido de perfuração utilizado na exploração de óleo no delta do rio Niger causa dano em peixes","Vincent-Akpu, Ijeoma Favour","Ciência Rural; 40(3); -","Ciência Rural","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782010011300002&lang=pt" 
"S1516-80342010000100028-scl","Pais, filhos e disfonia: estudo comparativo","Paixão, Carla Lucélia Bessani","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 158-158","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100028&lang=pt" 
"S1516-80342010000100027-scl","Comunicação suplementar e/ou alternativa (CSA): fatores favoráveis e desfavoráveis ao uso no contexto familiar","Krüger, Simone Infingardi","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 157-157","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100027&lang=pt" 
"S1516-80342010000100026-scl","Crianças autistas podem vencer suas dificuldades principais e se tornar solidárias, criativas e reflexivas? Um estudo de follow-up de 10 a 15 anos de um subgrupo de crianças com distúrbios do espectro autístico (DEA) que receberam uma abordagem de desenvolvimento abrangente, individualizada e baseada no relacionamento (DIR)","Fernandes, Fernanda Dreux Miranda, Molini-Avejonas, Daniela Regina","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 155-156","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100026&lang=pt" 
"S1516-80342010000100002-scl","SBFa e as perspectivas da Fonoaudiologia","Behlau, Mara","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); ix-x","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100002&lang=pt" 
"S1516-80342010000100001-scl","Editorial","Fernandes, Fernanda Dreux M.","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); vi-viii","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100001&lang=pt" 
"S1516-80342010000100020-scl","Reabilitação vestibular: utilidade clínica em pacientes com esclerose múltipla","Zeigelboim, Bianca Simone, Klagenberg, Karlin Fabianne, Liberalesso, Paulo Breno Noronha","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 125-128","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100020&lang=pt" 
"S1516-80342010000100025-scl","","Rodrigues, Gabriela Ribeiro Ivo, Lewis, Dóris Ruth","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 153-154","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100025&lang=pt" 
"S1516-80342010000100021-scl","Desordens do espectro alcoólico fetal e habilidades de comunicação: relato de caso familiar","Lamônica, Dionísia Aparecida Cusin, Gejão, Mariana Germano, Aguiar, Sushila Ninfa Rodrigues, Silva, Greyce Kelly da, Lopes, Andréa Cintra, Richieri-Costa, Antônio","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 129-133","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100021&lang=pt" 
"S1516-80342010000100024-scl","Alterações no sistema vestibulococlear decorrentes da exposição ao agrotóxico: revisão de literatura","Körbes, Daiane, Silveira, Aron Ferreira da, Hyppolito, Miguel Ângelo, Munaro, Gisiane","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 146-152","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100024&lang=pt" 
"S1516-80342010000100003-scl","Detecção de perdas auditivas em neonatos de um hospital público","Lima, Maria Cecília Marconi Pinheiro, Rossi, Tereza Ribeiro de Freitas, Françozo, Maria Fátima de Campos, Marba, Sérgio Tadeu, Lima, Gisele Marafon Lopes de, Santos, Maria Francisca Colella dos","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 1-6","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100003&lang=pt" 
"S1516-80342010000100004-scl","A influência do nível socioeconômico na resolução temporal em escolares","Balen, Sheila Andreoli, Boeno, Mirian Regina Moresco, Liebel, Graziela","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 7-13","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100004&lang=pt" 
"S1516-80342010000100007-scl","Saúde auditiva: estudo do grau de satisfação de usuários de aparelho de amplificação sonora individual","Farias, Rodrigo Brayner de, Russo, Iêda Chaves Pacheco","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 26-31","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100007&lang=pt" 
"S1516-80342010000100008-scl","Avaliação de serviços de saúde auditiva sob a perspectiva do usuário: proposta de instrumento","Armigliato, Maria Eliza, Prado, Daniela Galvão de Almeida, Melo, Tatiana Mendes de, Martinez, Maria Angelina Nardi de Souza, Lopes, Andréa Cintra, Amantini, Regina Célia Bortoleto, Bevilacqua, Maria Cecília","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 32-39","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100008&lang=pt" 
"S1516-80342010000100009-scl","Conhecimento que acompanhantes de pacientes de uma clínica-escola de Fonoaudiologia tem sobre a atuação fonoaudiológica","Pimentel, Ana Gabriela Lopes, Lopes-Herrera, Simone Aparecida, Duarte, Tâmyne Ferreira","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 40-46","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100009&lang=pt" 
"S1516-80342010000100010-scl","Percepções do fonoaudiólogo recém-formado quanto a sua formação, intenção profissional e atualização de conhecimentos","Silva, Denise Guapyassú Meirelles da, Sampaio, Tania Maria Marinho, Bianchini, Esther Mandelbaum Gonçalves","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 47-53","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100010&lang=pt" 
"S1516-80342010000100011-scl","Adesão à terapia em motricidade orofacial no ambulatório de Fonoaudiologia do Hospital das Clínicas da Universidade Federal de Minas Gerais","Marques, Suzana Raquel Lopes, Friche, Amélia Augusta de Lima, Motta, Andréa Rodrigues","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 54-62","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100011&lang=pt" 
"S1516-80342010000100012-scl","Resistência laríngea em indivíduos com fechamento velofaríngeo marginal","Brustello, Carolina Macedo Battaiola, Fukushiro, Ana Paula, Yamashita, Renata Paciello","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 63-71","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100012&lang=pt" 
"S1516-80342010000100013-scl","Relação entre ambiente de trabalho e alteração vocal em trabalhadores metalúrgicos","Ubrig-Zancanella, Maysa Tibério, Behlau, Mara","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 72-79","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100013&lang=pt" 
"S1516-80342010000100014-scl","Habilidades em consciência silábica e fonêmica de crianças com fala desviante com e sem intervenção fonoaudiológica","Marchetti, Paula Tavares, Mezzomo, Carolina Lisbôa, Cielo, Carla Aparecida","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 80-87","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100014&lang=pt" 
"S1516-80342010000100016-scl","Estudo do papel do contexto linguístico no tratamento do desvio fonológico","Gonçalves, Giovana Ferreira, Keske-Soares, Márcia, Checalin, Mardônia Alves","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 96-102","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100016&lang=pt" 
"S1516-80342010000100017-scl","Comparação entre onset e coda silábica durante a aquisição fonológica","Galea, Daniela Evaristo dos Santos, Wertzner, Haydée Fiszbein","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 103-107","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100017&lang=pt" 
"S1516-80342010000100018-scl","Duração do onset vocálico da fala fluente de gagos","Arcuri, Cláudia Fassin, Osborn, Ellen, Schiefer, Ana Maria, Chiari, Brasília Maria","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 108-114","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100018&lang=pt" 
"S1516-80342010000100019-scl","Orientação familiar e seus efeitos na gagueira infantil","Oliveira, Cristiane Moço Canhetti de, Yasunaga, Cristiane Naomi, Sebastião, Luciana Tavares, Nascimento, Edinalva Neves","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 115-124","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100019&lang=pt" 
"S1516-80342010000100022-scl","Terapia de linguagem de irmãos com transtornos invasivos do desenvolvimento: estudo longitudinal","Misquiatti, Andréa Regina Nunes, Brito, Maria Cláudia","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 134-139","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100022&lang=pt" 
"S1516-80342010000100023-scl","Tipologia facial aplicada à Fonoaudiologia: revisão de literatura","Ramires, Rossana Ribeiro, Ferreira, Léslie Piccolotto, Marchesan, Irene Queiroz, Cattoni, Débora Martins, Silva, Marta Assumpção de Andrada e","Revista da Sociedade Brasileira de Fonoaudiologia; 15(1); 140-145","Revista da Sociedade Brasileira de Fonoaudiologia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-80342010000100023&lang=pt" 
"S0031-10492010000200001-scl","Lectotype designation and redescription of the Gymnophthalmid lizard Riama columbiana (Andersson, 1914) with notes on the type Locality","Sanchez-Pacheco, Santiago J.","Papéis Avulsos de Zoologia (São Paulo); 50(2); 31-41","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492010000200001&lang=pt" 
"S0102-36162010000100013-scl","Efeito do uso de órtese de punho na ativação da musculatura flexora e extensora do punho","Van Petten, Adriana Maria Valladão Novais, Ávila, Antônio Ferreira","Revista Brasileira de Ortopedia; 45(1); 72-78","Revista Brasileira de Ortopedia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162010000100013&lang=pt" 
"S1807-59322010000200004-scl","Gastroschisis: preterm or term delivery?","Soares, Henrique, Silva, Ana, Rocha, Gustavo, Pissarra, Susana, Correia-Pinto, Jorge, Guimarães, Hercília","Clinics; 65(2); 139-142","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200004&lang=pt" 
"S1807-59322010000200003-scl","Induction of anesthesia in coronary artery bypass graft surgery: the hemodynamic and analgesic effects of ketamine","Basagan-Mogo, Elif, Goren, Suna, Korfali, Gulsen, Turker, Gurkan, Kaya, Fatma Nur","Clinics; 65(2); 133-138","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200003&lang=pt" 
"S1807-59322010000200005-scl","Are histological alterations observed in the gallbladder precancerous lesions?","Meirelles-Costa, Adriana Lúcia Agnelli, Bresciani, Claudio José Caldas, Perez, Rodrigo Oliva, Bresciani, Barbara Helou, Siqueira, Sheila Aparecida C., Cecconello, Ivan","Clinics; 65(2); 143-150","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200005&lang=pt" 
"S1807-59322010000200010-scl","Early weaning and other potential risk factors for overweight among preschool children","Balaban, Geni, Motta, Maria Eugênia Farias Almeida, Silva, Giselia Alves Pontes","Clinics; 65(2); 181-187","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200010&lang=pt" 
"S1807-59322010000200012-scl","Evaluation of the effects of ozone therapy in the treatment of intra-abdominal infection in rats","Souza, Yglesio Moyses de, Fontes, Belchor, Martins, Joilson O, Sannomiya, Paulina, Brito, Glacus S., Younes, Riad N., Rasslan, Samir","Clinics; 65(2); 195-202","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200012&lang=pt" 
"S1807-59322010000200016-scl","Lung transplantation for pulmonary alveolar microlithiasis: a case report","Samano, Marcos Naoyuki, Waisberg, Daniel Reis, Canzian, Mauro, Campos, Silvia Vidal, Pêgo-Fernandes, Paulo M., Jatene, Fabio B.","Clinics; 65(2); 233-236","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200016&lang=pt" 
"S1807-59322010000200017-scl","Fluconazole plasma concentration measurement by liquid chromatography for drug monitoring of burn patients","Santos, Silvia Regina Cavani Jorge, Campos, Edvaldo Vieira, Sanches, Cristina, Gomez, David Souza, Ferreira, Marcus Castro","Clinics; 65(2); 237-243","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200017&lang=pt" 
"S1807-59322010000200002-scl","Sacrococcygeal pilonidal disease: analysis of previously proposed risk factors","Harlak, Ali, Mentes, Oner, Kilic, Selim, Coskun, Kagan, Duman, Kazim, Yilmaz, Fahri","Clinics; 65(2); 125-131","Clinics","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322010000200002&lang=pt" 
"S0103-50532010000200004-scl","Synthesis and electrochemical performance of aluminum based composites","Lei, Xue-feng, Ma, Jun-xian","Journal of the Brazilian Chemical Society; 21(2); 209-213","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200004&lang=pt" 
"S0103-50532010000200016-scl","DDT in fishes and soils of lakes from brazilian Amazon: case study of puruzinho lake (Amazon, Brazil)","Saldanha, Giselle C., Bastos, Wanderley R., Torres, João Paulo M., Malm, Olaf","Journal of the Brazilian Chemical Society; 21(2); 306-311","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200016&lang=pt" 
"S0103-50532010000200024-scl","Influence of different protecting groups on the regioselectivity of the hydrotelluration reaction of hydroxy alkynes","Oliveira, Juliana M., Palmeira, Dayvson J., Comasseto, João V., Menezes, Paulo H.","Journal of the Brazilian Chemical Society; 21(2); 362-366","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200024&lang=pt" 
"S0103-50532010000200005-scl","Drug release from microspheres and nanospheres of poly(lactide-co-glycolide) without sphere separation from the release medium","Silva, André R. da, Zaniquelli, M. Elisabete D., Baratti, Mariana O., Jorge, Renato Atilio","Journal of the Brazilian Chemical Society; 21(2); 214-225","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010000200005&lang=pt" 
"S0104-42302010000100001-scl","Saliva and oral health","Acevedo, Ana Carolina","Revista da Associação Médica Brasileira; 56(1); 2-2","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100001&lang=pt" 
"S0104-42302010000100016-scl","Estudo comparativo entre tratamento convencional e tratamento com heparina tópica para a analgesia de queimaduras","Barretto, Marcos Guilherme Praxedes, Costa, Maria da Graça Nascimento Figueira, Serra, Maria Cristina do Valle Freitas, Afiune, Jorge Barros, Praxedes, Hugo Eduardo Pinheiro, Pagani, Eduardo","Revista da Associação Médica Brasileira; 56(1); 51-55","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100016&lang=pt" 
"S0104-42302010000100026-scl","Adipose tissue, inflammation and cardiovascular disease","Ikeoka, Dimas, Mader, Julia K., Pieber, Thomas R.","Revista da Associação Médica Brasileira; 56(1); 116-121","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100026&lang=pt" 
"S1678-91992010000100004-scl","Some arachnidan peptides with potential medical application","De Lima, ME, Borges, MH, Verano-Braga, T, Torres, FS, Montandon, GG, Cardoso, FL, Peixoto, KDBA, Cardoso-Jr, HC, Benelli, MT","Journal of Venomous Animals and Toxins including Tropical Diseases; 16(1); 8-33","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992010000100004&lang=pt" 
"S1678-91992010000100012-scl","Chemical composition and antibacterial activity of Brazilian propolis essential oil","Oliveira, AP, França, HS, Kuster, RM, Teixeira, LA, Rocha, LM","Journal of Venomous Animals and Toxins including Tropical Diseases; 16(1); 121-130","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992010000100012&lang=pt" 
"S1678-91992010000100005-scl","Heparin and commercial bothropic antivenom against the paralyzing effect of Bothrops jararacussu snake venom","Rostelato-Ferreira, S, Rodrigues-Simioni, L, Oshima-Franco, Y","Journal of Venomous Animals and Toxins including Tropical Diseases; 16(1); 34-45","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992010000100005&lang=pt" 
"S0104-42302010000100009-scl","Medicamentos e sondas de nutrição","Gorzoni, Milton Luiz, Della Torre, Anderson, Pires, Sueli Luciano","Revista da Associação Médica Brasileira; 56(1); 17-21","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100009&lang=pt" 
"S0104-42302010000100012-scl","Analysis of the stimulated whole saliva in overweight and obese school children","Pannunzio, Eliana, Amancio, Olga Maria Silverio, Vitalle, Maria Sylvia de Souza, Souza, Douglas Nesadal de, Mendes, Fausto Medeiros, Nicolau, José","Revista da Associação Médica Brasileira; 56(1); 32-36","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100012&lang=pt" 
"S0104-42302010000100013-scl","Brachytherapy for stage IIIB squamous cell carcinoma of the uterine cervix: survival and toxicity","Zuliani, Antonio Carlos, Cunha, Maércio de Oliveira, Esteves, Sérgio C. B., Teixeira, Júlio César","Revista da Associação Médica Brasileira; 56(1); 37-40","Revista da Associação Médica Brasileira","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100013&lang=pt" 
"S0104-42302010000100014-scl","Prevalência de consultas médicas e fatores associados: um estudo de base populacional no sul do Brasil","Boing, Antonio Fernando, Matos, Izabella Barison, Arruda, Marina Patrício de, Oliveira, Maria Conceição de, Njaine, Kathie","Revista da Associação Médica Brasileira; 56(1); 41-46","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100014&lang=pt" 
"S0104-42302010000100015-scl","A equidade no sistema de saúde na visão de bioeticistas brasileiros","Fortes, Paulo Antônio de Carvalho","Revista da Associação Médica Brasileira; 56(1); 47-50","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100015&lang=pt" 
"S0104-42302010000100017-scl","Anticoagulação oral em pacientes com fibrilação atrial: das diretrizes à prática clínica","Macedo, Paula Gonçalves, Ferreira Neto, Eustáquio, Silva, Bruno Toscani da, Barreto Filho, José Roberto, Maia, Henrique, Novakoski, Clarissa, Zanatta, André, Oliveira, Edna Marques de, Rocha, Jairo Macedo da, Seixas, Tamer Najar, Peres, Ayrton Klier, Leite, Luiz","Revista da Associação Médica Brasileira; 56(1); 56-61","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100017&lang=pt" 
"S0104-42302010000100019-scl","Caracterização de pacientes com diabetes mellitus tipo 1 do sul do Brasil: complicações crônicas e fatores associados","Rodrigues, Ticiana C., Pecis, Miriam, Canani, Luis Henrique, Schreiner, Luciana, Kramer, Caroline K, Biavatti, Karina, Macedo, Bruno, Esteves, Jorge F, Azevedo, Mirela J","Revista da Associação Médica Brasileira; 56(1); 67-73","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100019&lang=pt" 
"S0104-42302010000100020-scl","Aleitamento materno por trinta ou mais dias é fator de proteção contra sobrepeso em pré-escolares da região semiárida de Alagoas","Ferreira, Haroldo da Silva, Vieira, Evla Darc Ferro, Cabral Junior, Cyro Rego, Queiroz, Marina Dhandara Rodrigues de","Revista da Associação Médica Brasileira; 56(1); 74-80","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100020&lang=pt" 
"S0104-42302010000100024-scl","Aspectos fundamentais da experimentação animal - aplicações em cirurgia experimental","Damy, Sueli Blanes, Camargo, Roberto Souza, Chammas, Rober, Figueiredo, Luiz Francisco Poli de","Revista da Associação Médica Brasileira; 56(1); 103-111","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100024&lang=pt" 
"S0104-42302010000100025-scl","HIV em mulheres de meia-idade: fatores associados","Valadares, Ana Lúcia Ribeiro, Pinto-Neto, Aarão Mendes, Abdo, Carmita, Melo, Victor Hugo de","Revista da Associação Médica Brasileira; 56(1); 112-115","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100025&lang=pt" 
"S0104-42302010000100008-scl","Análise bioética do uso de recém-cadáveres na aprendizagem prática em medicina","Gomes, Andréia Patrícia, Rego, Sergio, Palácios, Marisa, Siqueira-Batista, Rodrigo","Revista da Associação Médica Brasileira; 56(1); 11-16","Revista da Associação Médica Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302010000100008&lang=pt" 
