"S0864-34662006000300018-cub","La universidad como líder en la solución de los problemas de salud: El proyecto Pelileo","Suárez Rosas, Luis, Barrios Osuna, Irene","Revista Cubana de Salud Pública; 32(3); -","Revista Cubana de Salud Pública","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662006000300018&lang=pt" 
"S0101-98802006000300020-scl","","","Revista Brasileira de Coloproctologia; 26(3); 354-355","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300020&lang=pt" 
"S0101-98802006000300017-scl","Vacinas contra o Papilomavirus humano","Nadal, Sidney Roberto, Manzione, Carmen Ruth","Revista Brasileira de Coloproctologia; 26(3); 337-340","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300017&lang=pt" 
"S0101-98802006000300018-scl","Acesso vídeo-laparoscópico no tratamento cirúrgico da diverticulite aguda","Sousa Jr., Afonso Henrique da Silva e, Scanavini Neto, Arceu, Habr-Gama, Angelita","Revista Brasileira de Coloproctologia; 26(3); 341-347","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300018&lang=pt" 
"S0101-98802006000300019-scl","Radioterapia: lesões inflamatórias e funcionais de órgãos pélvicos","Santos Jr., Júlio César Monteiro dos","Revista Brasileira de Coloproctologia; 26(3); 348-355","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300019&lang=pt" 
"S0101-98802006000300006-scl","Comparação das contagens das células de Langerhans de tecidos contendo carcinoma anal em doentes com e sem infecção pelo HIV","Nadal, Sidney Roberto, Calore, Edenilson Eduardo, Cruz, Sylvia Heloisa Arantes, Horta, Sérgio Henrique Couto, Manzione, Carmen Ruth, Bin, Fang Chia, Capelhuchnik, Peretz, Klug, Wilmar Artur","Revista Brasileira de Coloproctologia; 26(3); 269-274","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300006&lang=pt" 
"S0101-98802006000300007-scl","Diverticulite aguda complicada tratada por cirurgia laparoscópica assistida com a mão (Hals): descrição da técnica e revisão da literatura","Alvarez, Guines Antunes, Mazzurana, Mônica","Revista Brasileira de Coloproctologia; 26(3); 275-279","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300007&lang=pt" 
"S0101-98802006000300003-scl","História familial e câncer colorretal em idade precoce: deve-se indicar colectomia estendida?","Bonardi, Renato de Araújo, Sartor, Maria Cristina, Baldin Jr., Antonio, Nicollelli, Guilherme Mattioli, Duda, João Ricardo, Olandoski, Márcia","Revista Brasileira de Coloproctologia; 26(3); 244-248","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300003&lang=pt" 
"S0101-98802006000300005-scl","Hemorroidectomia: estudo de 2.417 pacientes submetidos à cirurgia para tratamento da doença hemorroidária","Cruz, Geraldo Magela Gomes da, Santana, Jorge Luiz, Santana, Sandra Kely Alves de Almeida, Ferreira, Renata Magali Ribeiro Silluzio, Neves, Peterson Martins, Faria, Marina Neves Zerbini de","Revista Brasileira de Coloproctologia; 26(3); 253-268","Revista Brasileira de Coloproctologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802006000300005&lang=pt" 
"S0034-74502006000300010-col","A Guide to Planning Qualitative Research","J. Syed, Rebecca","Revista Colombiana de Psiquiatría; 35(3); 420-428","Revista Colombiana de Psiquiatría","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300010&lang=pt" 
"S0034-74502006000300011-col","Zolpidem: ¿un medicamento de control?","Rincón Salazar, David Andrés, Robert Medina, Raje Gerardo","Revista Colombiana de Psiquiatría; 35(3); 429-435","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300011&lang=pt" 
"S0034-74502006000300009-col","Research Protocol. A Qualitative Study Investigating Depressive Prodrome in Adolescents","Syed, Rebecca J, Yung, Alison R","Revista Colombiana de Psiquiatría; 35(3); 414-419","Revista Colombiana de Psiquiatría","Inglês","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300009&lang=pt" 
"S0034-74502006000300008-col","El pensamiento cuántico. Una propuesta teórica","Sánchez Medina, Guillermo, Márquez Díaz, Jairo Eduardo","Revista Colombiana de Psiquiatría; 35(3); 401-413","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300008&lang=pt" 
"S0034-74502006000300001-col","La Asociación Colombiana de Psiquiatría, los Principios Éticos y el Código Deontológico","Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 35(3); 277-281","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300001&lang=pt" 
"S0034-74502006000300003-col","Conducta sexual y anticonceptiva en estudiantes de medicina","Campo-Cabal, Gerardo, Becerra, Lina V, Cedeño, María C, Uribe, Giselle A, Villa, Lina M., Vargas, Ana M., Echandía, Carlos","Revista Colombiana de Psiquiatría; 35(3); 328-340","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300003&lang=pt" 
"S0034-74502006000300002-col","Historias de mujeres filicidas inimputables por enfermedad mental","de la Espriella, Ricardo","Revista Colombiana de Psiquiatría; 35(3); 282-327","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300002&lang=pt" 
"S0034-74502006000300004-col","Estrés y conductas antidisciplinarias en estudiantes de una facultad de medicina de Bogotá","Vengoechea, Jaime, Ruiz, Álvaro, Moreno, Socorro","Revista Colombiana de Psiquiatría; 35(3); 341-352","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300004&lang=pt" 
"S0034-74502006000300006-col","Medicina psicosomática en enfermedad cardiovascular II&lt;a href=&quot;#(*)&quot;&gt;*&lt;/a&gt; Consideraciones sobre el tratamiento","Alarcón, Rafael, Ramírez Vallejo, Eduardo","Revista Colombiana de Psiquiatría; 35(3); 363-380","Revista Colombiana de Psiquiatría","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502006000300006&lang=pt" 
"S0101-31572006000300008-scl","Manufacturing real wages in Mexico","López V, Antonia, Gallardo, Julio López","Revista de Economia Política; 26(3); 459-474","Revista de Economia Política","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572006000300008&lang=pt" 
"S1517-70762006000300001-scl","A Revista Matéria associa-se ao Congresso Anual da ABM","Monteiro, Sergio Neves","Matéria (Rio de Janeiro); 11(3); 173-173","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300001&lang=pt" 
"S1517-70762006000300023-scl","Análise térmica do laminado PEEK/carbono submetido a diferentes rotas de processamento","Gatti, M. C. A., Silva, R. V. da, Tarpani, J. R.","Matéria (Rio de Janeiro); 11(3); 332-339","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300023&lang=pt" 
"S1517-70762006000300022-scl","Influência de aditivos na injetabilidade de cimento ósseo de fosfato tricálcico","Alves, Hugo Leonardo Rocha, Santos, Luis Alberto dos, Bergmann, Carlos Pérez","Matéria (Rio de Janeiro); 11(3); 324-331","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300022&lang=pt" 
"S1517-70762006000300021-scl","Processamento de placa espessa de compósito através de moldagem por transferência de resina","Amorim Júnior, Wanderley F. de, Chaves, Gustavo Queiroz, Calado, Verônica M. A., Bastian, Fernando Luiz","Matéria (Rio de Janeiro); 11(3); 316-323","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300021&lang=pt" 
"S1517-70762006000300017-scl","Análise das deformações em tubos de aço reparados com compósitos tipo carbono/epóxi","Thomazi, Cinthia Thaís de Carvalho Luz, Levy Neto, Flaminio","Matéria (Rio de Janeiro); 11(3); 278-286","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300017&lang=pt" 
"S1517-70762006000300016-scl","Análise de um compósito complexo por microscopia eletrônica digital e análise de imagens","Oliveira, Júlia Gomes Ázara de, Torres, Amelia Angélica Ulloa, Paciornik, Sidnei, d&#039;Almeida, José Roberto Moraes, Maurício, Marcos Henrique de Pinho","Matéria (Rio de Janeiro); 11(3); 273-277","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300016&lang=pt" 
"S1517-70762006000300015-scl","Produção e caracterização de filmes finos de óxido de zinco intrínsecos e dopados com alumínio e boro","Dias, Claudio André Chagas Martins, Paes Júnior, Herval Ramos","Matéria (Rio de Janeiro); 11(3); 267-272","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300015&lang=pt" 
"S1517-70762006000300010-scl","Avaliação de algumas propriedades físico-mecânicas de corpos cerâmicos incorporados com resíduo de escória de soldagem","Morete, G. F., Paranhos, R. P. R., Holanda, J. N. F.","Matéria (Rio de Janeiro); 11(3); 232-237","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300010&lang=pt" 
"S1517-70762006000300008-scl","Cerâmica argilosa incorporada com resíduo oleoso proveniente do setor petrolífero","Vieira, C. M. F., Monteiro, S. N.","Matéria (Rio de Janeiro); 11(3); 217-222","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300008&lang=pt" 
"S1517-70762006000300007-scl","Utilização de gnaisse fino em massa cerâmica para telhas","Vieira, C. M. F., Henriques, D. N., Peiter, C. C., Carvalho, E. A., Monteiro, S. N.","Matéria (Rio de Janeiro); 11(3); 211-216","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300007&lang=pt" 
"S1517-70762006000300006-scl","Tenacidade ao entalhe por impacto Charpy de compósitos de poliéster reforçados com fibras de piaçava","Monteiro, Sergio N., Aquino, Regina Coeli M. P., Lopes, Felipe P. D., d&#039;Almeida, José Roberto M.","Matéria (Rio de Janeiro); 11(3); 204-210","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300006&lang=pt" 
"S1517-70762006000300005-scl","Comportamento mecânico e características estruturais de compósitos poliméricos reforçados com fibras contínuas e alinhadas de curauá","Monteiro, Sergio N., Aquino, Regina Coeli M. P., Lopes, Felipe P. D., Carvalho, Eduardo A. de, d&#039;Almeida, José Roberto M.","Matéria (Rio de Janeiro); 11(3); 197-203","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300005&lang=pt" 
"S1517-70762006000300003-scl","Desenvolvimento de uma nova rota de processamento de ferramentas diamantadas: metalurgia do pó e forjamento rotativo","Filgueira, Marcello, Pinatti, Daltro Garcia","Matéria (Rio de Janeiro); 11(3); 181-188","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300003&lang=pt" 
"S1517-70762006000300002-scl","Sinterização da liga WC/10Co por altas pressões","Rodrigues, Márcio Ferreira, Bobrovnitchii, Guerold Sergueevitch, Quintanilha, Ronaldo, Cândido, Rodolfo, Silva, Gilbert, Filgueira, Marcello","Matéria (Rio de Janeiro); 11(3); 174-180","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300002&lang=pt" 
"S1517-70762006000300013-scl","Propriedades ópticas de amostras policristalinas LiGaSiO4 contendo Fe3+ como impureza substitucional","Pedro, S. S., Nakamura, O., Barthem, R. B., Sosman, L. P.","Matéria (Rio de Janeiro); 11(3); 252-259","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300013&lang=pt" 
"S1517-70762006000300020-scl","Simulação numérica do comportamento mecânico de tubos poliméricos de parede fina submetidos à pressão interna","Faluhelyi, Peter, Levy Neto, Flamínio","Matéria (Rio de Janeiro); 11(3); 306-315","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300020&lang=pt" 
"S1517-70762006000300025-scl","Estudio de la resistencia a la tracción y deformación de fundición esferoidal de pequeño espesor","David, P.H., Massone, J. M., Sikora, J.A.","Matéria (Rio de Janeiro); 11(3); 351-360","Matéria (Rio de Janeiro)","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300025&lang=pt" 
"S1517-70762006000300009-scl","Caracterização e perspectivas de uso de concentrados de óxidos de terras-raras para fabricação de cerâmicas varistoras à base de óxido de zinco","Furtado, J. G. M., Saléh, L. A., Serra, E. T., Nóbrega, M. C. S.","Matéria (Rio de Janeiro); 11(3); 223-231","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300009&lang=pt" 
"S1517-70762006000300012-scl","A influência do tipo de ânion sobre a sinterabilidade e as características elétricas de cerâmicas varistoras obtidas a partir de soluções coloidais","Furtado, J. G. M., Nóbrega, M. C. S.","Matéria (Rio de Janeiro); 11(3); 243-251","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300012&lang=pt" 
"S1517-70762006000300018-scl","Comparação de espessura de película e da resistência à compressão dos cimentos vedantes de ionômero de vidro convencional versus reforçado com resina","Carvalho, Gustavo Tedesco de, Ogasawara, Tsuneharu","Matéria (Rio de Janeiro); 11(3); 287-296","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300018&lang=pt" 
"S1517-70762006000300019-scl","Estudos comparativos de alguns cimentos ionoméricos convencionais","Corrêa, Luis Gustavo Pessoa, Ogasawara, Tsuneharu","Matéria (Rio de Janeiro); 11(3); 297-305","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300019&lang=pt" 
"S1517-70762006000300004-scl","Ensaios de Pullout em fibras lignocelulósicas: uma metodologia de análise","Monteiro, Sergio N., d&#039;Almeida, José Roberto M.","Matéria (Rio de Janeiro); 11(3); 189-196","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300004&lang=pt" 
"S1517-70762006000300014-scl","Efeitos de diferentes argilas organofílicas nas propriedades de compósitos PET/Bentonita","Leite, Itamara Farias, Raposo, Claudia M. O., Carvalho, Laura Hecker, Silva, Suédina M. L.","Matéria (Rio de Janeiro); 11(3); 260-266","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300014&lang=pt" 
"S1517-70762006000300011-scl","A influência de tratamento térmico complementar sobre a resistência ao desgaste de pastilha de nitreto cúbico de boro","Bobrovnitchii, Guerold, Filgueira, Marcello","Matéria (Rio de Janeiro); 11(3); 238-242","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300011&lang=pt" 
"S1413-35552006000300012-scl","Controle de movimentos voluntários no membro superior não plégico de portadores de paralisia cerebral hemiplégica espástica","Barela, AMF, Almeida, GL","Brazilian Journal of Physical Therapy; 10(3); 325-332","Brazilian Journal of Physical Therapy","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552006000300012&lang=pt" 
"S1517-70762006000300024-scl","Síntese, caracterização e degradação &quot;in vitro&quot; do poli( L-ácido láctico-co-ácido glicólico)","Motta, A.C., Duek, E.A.R.","Matéria (Rio de Janeiro); 11(3); 340-350","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300024&lang=pt" 
"S1517-70762006000300026-scl","Caracterização da microestrutura de caulinitas pela difração de raios x","Araújo, Jorge Corrêa de, Assis, Joaquim Teixeira de, Monine, Vladimir Ivanovitch, Bertolino, Luiz Carlos","Matéria (Rio de Janeiro); 11(3); 361-371","Matéria (Rio de Janeiro)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762006000300026&lang=pt" 
"S1676-26492006000500004-scl","A proliferação de neurônios granulares hipocampais aumenta e os dendritos dos novos neurônios são anormais no modelo experimental de ELT induzida por pilocarpina","Arisi, Gabriel Maisonnave, Garcia-Cairasco, Norberto","Journal of Epilepsy and Clinical Neurophysiology; 12(3); 135-138","Journal of Epilepsy and Clinical Neurophysiology","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492006000500004&lang=pt" 
"S0034-75072006000300003-cub","Alteraciones de la mucosa bucal causadas por la asociación entre el tabaco y los colutorios bucales con una concentración de alcohol del 26,9 %","Medeiros Fossati, Anna Christina, Pizzamiglio Kappel, Eduardo, Dobrinsky, Lorenco, menabar, José Miguel, Lazzaron Lamers, Marcelo, Dias da Silveira, Heloisa Emilia","Revista Cubana de Estomatología; 43(3); -","Revista Cubana de Estomatología","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072006000300003&lang=pt" 
"S0120-41572006000300002-col","LAS GARRAPATAS DE LA REPÚBLICA DE COLOMBIA","OSORNO- MESA, E","Biomédica; 26(3); 317-336","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300002&lang=pt" 
"S0120-41572006000300003-col","Reporte del primer caso humano de infección parasitaria por Mammomonogamus laryngeus en Colombia","Castaño, Jhon Carlos, Núñez, Fidel Ángel, González, María Mercedes, Téllez, Germán, Giraldo, María Isabel","Biomédica; 26(3); 337-341","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300003&lang=pt" 
"S0120-41572006000300001-col","El control de la malaria en la costa Pacífica colombiana","Osorio, Lyda","Biomédica; 26(3); 313-316","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300001&lang=pt" 
"S0120-41572006000300006-col","Efectos de una intervención educativa y de participación comunitaria en el control de la malaria en Buenaventura, Colombia","Alvarado, Beatriz Eugenia, Alzate, Alberto, Mateus, Julio Cesar, Carvajal, Rocío","Biomédica; 26(3); 366-378","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300006&lang=pt" 
"S0120-41572006000300007-col","Análisis de costo-efectividad de dos intervenciones para el control de la malaria en el área urbana de Buenaventura, Colombia","Girón, Sandra Lorena, Mateus, Julio César, Castellar, Carlos Enrique","Biomédica; 26(3); 379-386","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300007&lang=pt" 
"S0120-41572006000300004-col","Evaluación de una estrategia educativa en malaria aplicada en localidades rurales del Pacífico colombiano","Alvarado, Beatriz Eugenia, Gómez, Elizabeth, Serra, Mauricio, Carvajal, Rocío, Carrasquilla, Gabriel","Biomédica; 26(3); 342-352","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300004&lang=pt" 
"S0120-41572006000300005-col","Malaria por Plasmodium vivax: curación del ataque agudo con tres dosis diferentes de primaquina y dosis fija de cloroquina. Antioquia, Colombia, 2003-2004","Carmona-Fonseca, Jaime, Álvarez, Gonzalo, Blair, Silvia","Biomédica; 26(3); 353-365","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300005&lang=pt" 
"S0120-41572006000300008-col","Brotes de rabia humana transmitida por vampiros en los municipios de Bajo y Alto Baudó, departamento del Chocó, Colombia 2004-2005","Valderrama, Jessika, García, Ingrid, Figueroa, Germán, Rico, Edilberto, Sanabria, Juliana, Rocha, Nicolás, Parra, Edgar, Saad, Cecilia, Páez, Andrés","Biomédica; 26(3); 387-396","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300008&lang=pt" 
"S0120-41572006000300009-col","Caracterización por electroforesis de campo pulsado de aislamientos de Salmonella Typhimurium recuperados en el programa de vigilancia de enfermedad diarreica aguda en Colombia, 1997-2004","Muñoz, Nélida, Realpe, María Elena, Castañeda, Elizabeth, Agudelo, Clara Inés","Biomédica; 26(3); 397-407","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300009&lang=pt" 
"S0120-41572006000300015-col","Factores solubles con actividad inhibitoria contra el virus de la inmunodeficiencia humana tipo 1","Zapata, Wildeman, Montoya, Carlos Julio, Rugeles, María Teresa","Biomédica; 26(3); 451-466","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300015&lang=pt" 
"S0120-41572006000300014-col","Tipificación molecular de Listeria monocytogenes aisladas de muestras clínicas y alimentos","Medrano, Mayra Viviana, Restrepo, Silvia, Vanegas, María Consuelo","Biomédica; 26(3); 442-450","Biomédica","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572006000300014&lang=pt" 
