"S1983-21172016000100065-scl","MODELIZAR LA EXPRESIÓN DE LOS GENES PARA EL APRENDIZAJE DE ENFERMEDADES GENÉTICAS EN SECUNDARIA","Prego, Noa Ageitos, Puig, Blanca","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 18(1); 65-84","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172016000100065&lang=pt" 
"S0103-21002016000200239-scl","Prevenção e controle das infecções no domicílio: desafios e implicações para enfermagem","Valle, Andréia Rodrigues Moura da Costa, Andrade, Denise de, Sousa, Álvaro Francisco Lopes de, Carvalho, Priscila Rodrigues Moura de","Acta Paulista de Enfermagem; 29(2); 239-244","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200239&lang=pt" 
"S0103-21002016000200001-scl","Doenças infecciosas no Século XXI","Burattini, Marcelo Nascimento","Acta Paulista de Enfermagem; 29(2); III-VI","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200001&lang=pt" 
"S0104-06182016000100147-scl","A inflação e os Planos Cruzado e Real: uma interpretação institucionalista","Lopes, Herton Castiglioni, Conceição, Octavio Augusto Camargo","Economia e Sociedade; 25(1); 147-172","Economia e Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-06182016000100147&lang=pt" 
"S1983-21172016000100165-scl","Erratum: RECONTEXTUALIZAÇÃO DO CURRÍCULO NACIONAL PARA O ENSINO MÉDIO DE FÍSICA NO DISCURSO DE PROFESSORES","","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte); 18(1); 165-165","Ensaio Pesquisa em Educação em Ciências (Belo Horizonte)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-21172016000100165&lang=pt" 
"S0103-21002016000200154-scl","Identificação de transtornos traumáticos cumulativos em portuários para o raciocínio clínico","Almeida, Marlise Capa Verde de, Cezar-Vaz, Marta Regina, Bonow, Clarice Alves, Silva, Mara Regina Santos da, Barlem, Edison Luis Devos","Acta Paulista de Enfermagem; 29(2); 154-160","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200154&lang=pt" 
"S0103-21002016000200185-scl","Enfermeiros atuantes em hemodiálise indicam diagnósticos de enfermagem relevantes na prática clínica","Lemes, Maria Madalena Del Duqui, Bachion, Maria Márcia","Acta Paulista de Enfermagem; 29(2); 185-190","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200185&lang=pt" 
"S2304-51322016000200011-per","¿Qué hacer con citología negativa y prueba para VPH positiva ? A propósito de un caso","Jeronimo, Jose","Revista Peruana de Ginecología y Obstetricia; 62(2); 243-245","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200011&lang=pt" 
"S0034-85972016000200001-per","La salud mental de los estudiantes de Medicina","Cruzado, Lizardo","Revista de Neuro-Psiquiatría; 79(2); 73-75","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200001&lang=pt" 
"S2304-51322016000200010-per","Zika virus: A new challenge for obstetricians and gynecologists","Pacheco-Romero, José","Revista Peruana de Ginecología y Obstetricia; 62(2); 219-242","Revista Peruana de Ginecología y Obstetricia","Inglês","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200010&lang=pt" 
"S0103-21002016000200218-scl","Avaliação da acurácia diagnóstica em enfermagem: papel versus sistema de apoio à decisão","Peres, Heloísa Helena Ciqueto, Jensen, Rodrigo, Martins, Thaís Yamasaki de Campos","Acta Paulista de Enfermagem; 29(2); 218-224","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200218&lang=pt" 
"S0103-21002016000200136-scl","Construção e implantação do Histórico de Enfermagem em Terapia Intensiva Pediátrica","Santos, Danilo Marcelo Araujo dos, Sousa, Francisca Georgina Macedo de, Paiva, Mirtes Valéria Sarmento, Santos, Adriana Torres","Acta Paulista de Enfermagem; 29(2); 136-145","Acta Paulista de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002016000200136&lang=pt" 
"S0102-76382016000200174-scl","Major Intrahepatic Veno-Venous Fistula after Fontan Operation Treated by Transcatheter Implantation of Amplatzer Septal Occluder through Internal Jugular Vein","Guzeltas, Alper, Tanidir, Ibrahim Cansaran, Saygi, Murat","Brazilian Journal of Cardiovascular Surgery; 31(2); 174-177","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200174&lang=pt" 
"S0102-76382016000200198-scl","Off-Pump Triple Coronary Artery Bypass Grafting in a Patient with Situs Inversus Totalis: Case Presentation and a Brief Review of the Brazilian and the International Experiences","Karigyo, Carlos Junior Toshiyuki, Batalini, Felipe, Murakami, Alexandre Noboru, Teruya, Rogério Toshio, Gregori Júnior, Francisco","Brazilian Journal of Cardiovascular Surgery; 31(2); 198-202","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200198&lang=pt" 
"S0102-76382016000200098-scl","Institutional Impact of EVAR&#039;s Incorporation in the Treatment of Abdominal Aortic Aneurysm: a 12 Years&#039; Experience Analysis","Machado, Rui, Antunes, Inês Lopes, Oliveira, Pedro, Pereira, Carlos, Almeida, Rui de","Brazilian Journal of Cardiovascular Surgery; 31(2); 98-105","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200098&lang=pt" 
"S0102-76382016000200171-scl","Duration of Systole and Diastole for Hydrodynamic Testing of Prosthetic Heart Valves: Comparison Between ISO 5840 Standards and in vivo Studies","Bazan, Ovandir, Ortiz, Jayme Pinto","Brazilian Journal of Cardiovascular Surgery; 31(2); 171-173","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200171&lang=pt" 
"S0102-76382016000200140-scl","Inspiratory Muscle Training and Functional Capacity in Patients Undergoing Cardiac Surgery","Cordeiro, André Luiz Lisboa, Melo, Thiago Araújo de, Neves, Daniela, Luna, Julianne, Esquivel, Mateus Souza, Guimarães, André Raimundo França, Borges, Daniel Lago, Petto, Jefferson","Brazilian Journal of Cardiovascular Surgery; 31(2); 140-144","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200140&lang=pt" 
"S0102-76382016000200106-scl","Clopidogrel use After Myocardial Revascularization: Prevalence, Predictors, and One-Year Survival Rate","Prates, Paulo Roberto L., Williams, Judson B., Mehta, Rajendra H., Stevens, Susanna R., Thomas, Laine, Smith, Peter K., Newby, L. Kristin, Kalil, Renato A. K., Alexander, John H., Lopes, Renato D.","Brazilian Journal of Cardiovascular Surgery; 31(2); 106-114","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200106&lang=pt" 
"S0102-76382016000200120-scl","Effect of LIMA Harvesting Technique on Postoperative Drainage in Off-Pump CABG","Özülkü, Mehmet, Aygün, Fatih","Brazilian Journal of Cardiovascular Surgery; 31(2); 120-126","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200120&lang=pt" 
"S0102-76382016000200127-scl","Endovascular Treatment of Internal Iliac Artery Aneurysms: Single Center Experience","Machado, Rui Manuel, Rego, Duarte Nuno Cunha, Oliveira, Pedro Nuno Ferreira Pinto de, Almeida, Rui Manuel Gonçalves Fernandes de","Brazilian Journal of Cardiovascular Surgery; 31(2); 127-131","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200127&lang=pt" 
"S0102-76382016000200163-scl","The Middle Ages Contributions to Cardiovascular Medicine","Ranhel, André Silva, Mesquita, Evandro Tinoco","Brazilian Journal of Cardiovascular Surgery; 31(2); 163-170","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200163&lang=pt" 
"S0102-76382016000200178-scl","Bispectral Index Monitoring in Patients Undergoing Open Heart Surgery","Kabukcu, Hanife Karakaya, Sahin, Nursel, Ozkaloglu, Kezban, Golbasi, Ilhan, Titiz, Tulin Aydogdu","Brazilian Journal of Cardiovascular Surgery; 31(2); 178-182","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200178&lang=pt" 
"S0102-76382016000200191-scl","Profile of Heart Donors from the Human Valve Bank of the Santa Casa de Misericórdia de Curitiba","Ferreira, Renata Maria, Costa, Marise Teresinha Brenner Affonso da, Canciglieri Junior, Osiris, Sant&#039;Anna, Ângelo Márcio Oliveira","Brazilian Journal of Cardiovascular Surgery; 31(2); 191-197","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200191&lang=pt" 
"S0102-76382016000200089-scl","Associated Clinical and Laboratory Markers of Donor on Allograft Function After Heart Transplant","Braulio, Renato, Sanches, Marcelo Dias, Teixeira Junior, Antonio Lúcio, Costa, Paulo Henrique Nogueira, Moreira, Maria da Consolação Vieira, Rocha, Monaliza Angela, Andrade, Silvio Amadeu de, Gelape, Cláudio Léo","Brazilian Journal of Cardiovascular Surgery; 31(2); 89-97","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200089&lang=pt" 
"S0102-76382016000200001-scl","It is Time to Renew!","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 31(2); I-I","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200001&lang=pt" 
"S0102-76382016000200002-scl","Brazilian Registry of Cardiovascular Surgery in Adults Fully Operational","Gomes, Walter J., Kalil, Renato A. K., Jatene, Fabio B.","Brazilian Journal of Cardiovascular Surgery; 31(2); II-II","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200002&lang=pt" 
"S0102-76382016000200145-scl","Dilatation of Common Iliac Arteries after Endovascular Infrarenal Abdominal Aortic Repair with Bell-Bottom Extension","Telles, Gustavo José Politzer, Razuk Filho, Álvaro, Karakhanian, Walter Khegan, Saad, Paulo Fernandes, Saad, Karen Ruggeri, Park, Jong Hun, Siqueira, Leticia Cristina Dalledone, Caffaro, Roberto Augusto","Brazilian Journal of Cardiovascular Surgery; 31(2); 145-150","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200145&lang=pt" 
"S0102-76382016000200115-scl","Dacron Graft Intussusception Technique for Treatment of Type A Aortic Dissections: Technical Notes and Preliminary Results","Pinheiro, Bruno Botelho, Fagundes, Walter V., Muniz, Luís F. F., Dreifaldt, Mats, Arbeus, Mikael, Souza, Domingos S. R.","Brazilian Journal of Cardiovascular Surgery; 31(2); 115-119","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200115&lang=pt" 
"S0102-76382016000200132-scl","Is Age a Determinant Factor in EVAR as a Predictor of Outcomes or in the Selection Procedure? Our Experience","Machado, Rui, Teixeira, Gabriela, Oliveira, Pedro, Loureiro, Luís, Pereira, Carlos, Almeida, Rui","Brazilian Journal of Cardiovascular Surgery; 31(2); 132-139","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200132&lang=pt" 
"S0102-76382016000200158-scl","Mitral Valve Prolapse in Pregnancy","Yuan, Shi-Min, Yan, Song-Li","Brazilian Journal of Cardiovascular Surgery; 31(2); 158-162","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200158&lang=pt" 
"S0102-76382016000200183-scl","Initial Surgical Experience with Aortic Valve Repair: Clinical and Echocardiographic Results","Costa, Francisco Diniz Affonso da, Colatusso, Daniele de Fátima Fornazari, Costa, Ana Claudia Brenner Affonso da, Balbi Filho, Eduardo Mendel, Cavicchioli, Vinicius Nesi, Lopes, Sergio Augusto Veiga, Ferreira, Andrea Dumsch de Aragon, Collatusso, Claudinei","Brazilian Journal of Cardiovascular Surgery; 31(2); 183-190","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200183&lang=pt" 
"S0102-76382016000200003-scl","The Role of Age in the Abdominal Aortic Aneurysm Repair","Murad, Henrique, Murad, Felipe Francescutti","Brazilian Journal of Cardiovascular Surgery; 31(2); III-III","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200003&lang=pt" 
"S0102-76382016000200151-scl","Experimental Validation of a Cardiac Simulator for in vitro Evaluation of Prosthetic Heart Valves","Bazan, Ovandir, Ortiz, Jayme Pinto","Brazilian Journal of Cardiovascular Surgery; 31(2); 151-157","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200151&lang=pt" 
"S0102-76382016000200203-scl","Dysfunctional Hyperpolarization-Activated Cyclic Nucleotide-gated Ion Channels in Cardiac Diseases","Zhao, Xiaoqi, Gu, Tianxiang","Brazilian Journal of Cardiovascular Surgery; 31(2); 203-206","Brazilian Journal of Cardiovascular Surgery","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382016000200203&lang=pt" 
"S0036-36342016000200285-mex","Oropharyngeal cancer: an emergent disease?","Granados-García, Martín","Salud Pública de México; 58(2); 285-290","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200285&lang=pt" 
"S0036-36342016000200171-mex","Historical distribution of central nervous system tumors in the Mexican National Institute of Neurology and Neurosurgery","Aguirre-Cruz, Lucinda, Rangel-López, Edgar, Cruz-Aguilera, Dora Luz de la, Rodríguez-Pérez, Citlali Ekaterina, Ruano, Luis, Velásquez-Pérez, Leora, Martínez-Moreno, Mauricio, Garduño-Espinosa, Juan, Sotelo, Julio","Salud Pública de México; 58(2); 171-178","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200171&lang=pt" 
"S0036-36342016000200118-mex","The burden of cancer in Mexico, 1990-2013","Gómez-Dantés, Héctor, Lamadrid-Figueroa, Héctor, Cahuana-Hurtado, Lucero, Silverman-Retana, Omar, Montero, Pablo, González-Robledo, María Cecilia, Fitzmaurice, Christina, Pain, Amanda, Allen, Christine, Dicker, Daniel J, Hamavid, Hannah, López, Alan, Murray, Christopher, Naghavi, Mohsen, Lozano, Rafael","Salud Pública de México; 58(2); 118-131","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200118&lang=pt" 
"S0036-36342016000200261-mex","The role of diet in cancer: the epidemiologic link","Stepien, Magdalena, Chajes, Veronique, Romieu, Isabelle","Salud Pública de México; 58(2); 261-273","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200261&lang=pt" 
"S0036-36342016000200317-mex","Integrated oncology and palliative care: five years experience at the National Cancer Institute of Mexico","Allende-Pérez, Silvia, Verástegui-Avilés, Emma, Mohar-Betancourt, Alejandro, Meneses-García, Abelardo, Herrera-Gómez, Angel","Salud Pública de México; 58(2); 317-324","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200317&lang=pt" 
"S0036-36342016000200237-mex","Effect of care-delivery delay on the survival of Mexican women with breast cancer","Ángeles-Llerenas, Angélica, Torres-Mejía, Gabriela, Lazcano-Ponce, Eduardo, Uscanga-Sánchez, Santos, Mainero-Ratchelous, Fernando, Hernández-Ávila, Juan Eugenio, Morales-Carmona, Evangelina, Hernández-Ávila, Mauricio","Salud Pública de México; 58(2); 237-250","Salud Pública de México","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342016000200237&lang=pt" 
"S0034-85972016000200004-per","Perfil clínico y epidemiológico de pacientes atendidos en el Centro de Salud Mental Moisés Heresi de Arequipa - Perú, entre los años 2011 y 2013","Zegarra-Valdivia, Jonathan, Cazorla Pérez, Ernesto, Chino Vilca, Brenda","Revista de Neuro-Psiquiatría; 79(2); 98-107","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200004&lang=pt" 
"S2304-51322016000200004-per","Conocimientos, actitudes y prácticas sobre aborto en una muestra de médicos gineco-obstetras de Ecuador","León, Wilfrido, Yépez, Eduardo, Nieto, María Belén, Grijalva, Sonia, Cárdenas, Mónica, Carrión, Fabiola, Miranda, Octavio","Revista Peruana de Ginecología y Obstetricia; 62(2); 169-174","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200004&lang=pt" 
"S2304-51322016000200007-per","Terapéutica fetal no invasiva","Sosa Olavarría, Alberto","Revista Peruana de Ginecología y Obstetricia; 62(2); 189-201","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200007&lang=pt" 
"S0034-85972016000200003-per","Calidad del sueño y somnolencia diurna excesiva en mujeres puérperas atendidas en un hospital general: Estudio comparativo","Maraví Sánchez, Arnaldo A, Montero Gago, Freddy M, Rodríguez Hurtado, Diana, Guillén Pinto, Daniel","Revista de Neuro-Psiquiatría; 79(2); 89-97","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200003&lang=pt" 
"S2304-51322016000200003-per","Barriers to acc ess to safe abortion in the full extent of the law in Peru","Távara  Orozco, Luis, Macharé, Pilar, García Angulo, Segundo, Guevara, Enrique, Cabrera, Santiago, Aguilar, Julio, Ramírez, Ysoé, Orderique, Luis, Silva, Carlos, Sánchez, Sixto, Leveau, Walter, Burela, Jhonny","Revista Peruana de Ginecología y Obstetricia; 62(2); 153-168","Revista Peruana de Ginecología y Obstetricia","Inglês","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200003&lang=pt" 
"S0034-85972016000200007-per","Cirugía de epilepsia en patología dual abordada con estimulación cortical directa y electrocorticografía intraoperatoria: Primer caso en el Hospital Rebagliati","Barreto-Acevedo, Elliot, Becerra-Zegarra, Alicia, Villafuerte-Espinoza, Mirla V, Llaja-Rojas, Victoria","Revista de Neuro-Psiquiatría; 79(2); 127-134","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200007&lang=pt" 
"S2304-51322016000200008-per","Síndrome de transfusión feto-fetal: experiencia de 69 casos","Yamamoto C, Masami, Huamán, Moisés, Astudillo D, Julio, Pedraza S, Daniel, Fleiderman D, José, Hidalgo, Guillermo, Insunza F, Alvaro, González V, Marcelo","Revista Peruana de Ginecología y Obstetricia; 62(2); 203-207","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200008&lang=pt" 
"S0034-85972016000200006-per","Diagnóstico erróneo de psicosis inducida por cocaína en una persona con esquizofrenia y masticadora de hojas de coca","Revilla-Zúñiga, Joshep, Rivera-Encinas, María Teresa, Cruzado, Lizardo","Revista de Neuro-Psiquiatría; 79(2); 119-126","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200006&lang=pt" 
"S2304-51322016000200009-per","Streptococcus spp. en el embarazo, patología y avances en su detección temprana","Toro-Moreno, Ana Cristina, Martínez-Sánchez, Lina María, Restrepo-Arango, Marcos, Jaramillo-Jaramillo, Laura Isabel","Revista Peruana de Ginecología y Obstetricia; 62(2); 209-217","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200009&lang=pt" 
"S2304-51322016000200012-per","Valoración ecográfica fetal en displasia esquelética: a propósito de un caso de displasia tanatofórica","Lacunza Paredes, Rommel Omar, Jiménez Espinoza, Marlon Lluem","Revista Peruana de Ginecología y Obstetricia; 62(2); 247-250","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200012&lang=pt" 
"S2304-51322016000200006-per","Medicina Fetal: actualidad","Huamán Guerrero, Moisés","Revista Peruana de Ginecología y Obstetricia; 62(2); 183-187","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200006&lang=pt" 
"S2304-51322016000200001-per","EDITORIAL","Pacheco-Romero, José","Revista Peruana de Ginecología y Obstetricia; 62(2); 131-140","Revista Peruana de Ginecología y Obstetricia","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S2304-51322016000200001&lang=pt" 
"S0034-85972016000200002-per","Frecuencia y características epidemiológicas de golpes en la cabeza en niños menores de 5 años","Isla Zárate, Ybeth Medalit, Ricalde Ponce de León, Sheby Annie, Sipión Reyes, Alicia Lorena, Mormontoy Laurel, Wilfredo, Guillén Pinto, Daniel","Revista de Neuro-Psiquiatría; 79(2); 76-88","Revista de Neuro-Psiquiatría","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0034-85972016000200002&lang=pt" 
