"S0104-11692008000400019-scl","Pharyngocutaneous fistulae after total laryngectomy: a systematic review","Santana, Mary Elizabeth de, Sawada, Namie Okino","Revista Latino-Americana de Enfermagem; 16(4); 772-778","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000400019&lang=pt" 
"S1020-49892008000800004-spa","Economic impact of pneumococcal conjugate vaccination in Brazil, Chile, and Uruguay","Constenla, Dagna O.","Revista Panamericana de Salud Pública; 24(2); 101-112","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000800004&lang=pt" 
"S1020-49892008000800005-spa","Análisis costo-beneficio del control de vectores en la transmisión potencial de dengue","Orellano, Pablo Wenceslao, Pedroni, Elena","Revista Panamericana de Salud Pública; 24(2); 113-119","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000800005&lang=pt" 
"S1020-49892008000800007-spa","Food consumption in Mexican adolescents","Ortiz-Hernández, Luis, Gómez-Tello, Blanca Lilia","Revista Panamericana de Salud Pública; 24(2); 127-135","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000800007&lang=pt" 
"S1020-49892008000800009-spa","Universidades y promoción de la salud: ¿cómo alcanzar el punto de encuentro?","Muñoz, Mónica, Cabieses, Baltica","Revista Panamericana de Salud Pública; 24(2); 139-146","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000800009&lang=pt" 
"S0037-86822008000400013-scl","Alterações da função hepática de camundongos desnutridos e infectados pelo Schistosoma mansoni","Couto, Janira Lúcia Assumpção, Vieira, Regina Coeli da Silva, Barbosa, Janine Maciel, Machado, Sônia Salgueiro, Ferreira, Haroldo da Silva","Revista da Sociedade Brasileira de Medicina Tropical; 41(4); 390-393","Revista da Sociedade Brasileira de Medicina Tropical","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822008000400013&lang=pt" 
"S0101-81082008000300008-scl","Sintomas depressivos em acadêmicos de medicina da Universidade Federal de Goiás: um estudo de prevalência","Amaral, Geraldo Francisco do, Gomide, Lidyane Marque de Paula, Batista, Mariana de Paiva, Píccolo, Paulo de Paula, Teles, Thais Bittencourt Gonsalves, Oliveira, Paulo Maurício de, Pereira, Maria Amélia Dias","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 124-130","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300008&lang=pt" 
"S1415-52732008000700004-scl","Measuring household food security: the global experience","Melgar-Quinonez, Hugo, Hackett, Michelle","Revista de Nutrição; 21(); 27s-37s","Revista de Nutrição","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700004&lang=pt" 
"S1415-52732008000700014-scl","Interventions to reduce household food insecurity: a synthesis of current concepts and approaches for Latin America","Rose, Donald Diego","Revista de Nutrição; 21(); 159s-173s","Revista de Nutrição","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-52732008000700014&lang=pt" 
"S0101-81082008000300005-scl","Perfil do usuário de crack e fatores relacionados à criminalidade em unidade de internação para desintoxicação no Hospital Psiquiátrico São Pedro de Porto Alegre (RS)","Guimarães, Cristian Fabiano, Santos, Daniela Vender Vieira dos, Freitas, Rodrigo Cavalari de, Araujo, Renata Brasil","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 101-108","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300005&lang=pt" 
"S0101-81082008000300010-scl","Tradução e adaptação transcultural da versão brasileira do Questionário de Ansiedade Cardíaca","Sardinha, Aline, Nardi, Antonio Egidio, Eifert, Georg H.","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 139-149","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300010&lang=pt" 
"S0101-81082008000300013-scl","Pense magro: treine seu cérebro a pensar como uma pessoa magra. A dieta definitiva de Beck","Pereira, Melanie Ogliari, Beck, Judith","Revista de Psiquiatria do Rio Grande do Sul; 30(2); 159-160","Revista de Psiquiatria do Rio Grande do Sul","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082008000300013&lang=pt" 
"S0036-46652008000400012-scl","L. (L.) chagasi in aids and visceral leishmaniasis (kala-azar) co-infection","Roselino, Ana Maria, Chociay, Maria Fernanda, Costa, Roberto Silva, Machado, Alcyone Artioli, Figueiredo, José Fernando de Castro","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 251-254","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400012&lang=pt" 
"S0100-204X2008000800001-scl","Biologia e tabela de vida de fertilidade de Planococcus citri em diferentes estruturas vegetativas de cultivares de videira","Morandi Filho, Wilson José, Grützmacher, Anderson Dionei, Botton, Marcos, Bertin, Aline","Pesquisa Agropecuária Brasileira; 43(8); 941-947","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800001&lang=pt" 
"S0100-204X2008000800002-scl","Interação entre inseticidas e umidade do solo no controle do pulgão e da mosca-branca em algodoeiro","Torres, Jorge Braz, Silva-Torres, Christian Sherley Araujo da","Pesquisa Agropecuária Brasileira; 43(8); 949-956","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800002&lang=pt" 
"S0100-204X2008000800003-scl","Estimativas de tamanho de parcelas para avaliação de descritores fenotípicos em bananeira","Donato, Sérgio Luiz Rodrigues, Siqueira, Dalmo Lopes de, Silva, Sebastião de Oliveira e, Cecon, Paulo Roberto, Silva, João Abel da, Salomão, Luiz Carlos Chamhum","Pesquisa Agropecuária Brasileira; 43(8); 957-969","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800003&lang=pt" 
"S0100-204X2008000800004-scl","Sistemas de cultivo, sucessões de culturas, densidade do solo e sobrevivência de patógenos de solo","Toledo-Souza, Eliane Divina de, Silveira, Pedro Marques da, Lobo Junior, Murillo, Café Filho, Adalberto Corrêa","Pesquisa Agropecuária Brasileira; 43(8); 971-978","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800004&lang=pt" 
"S0100-204X2008000800006-scl","Produtividade do milho irrigado em sucessão a espécies invernais para produção de palha e grãos","Silva, Adriano Alves da, Silva, Paulo Regis Ferreira da, Sangoi, Luis, Piana, Alexandre Tadeu, Strieder, Mércio Luiz, Jandrey, Douglas Batista, Endrigo, Paulo César","Pesquisa Agropecuária Brasileira; 43(8); 987-993","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800006&lang=pt" 
"S0100-204X2008000800008-scl","Características agronômicas de genótipos de bananeira em três ciclos de produção em Rio Branco, AC","Oliveira, Tadário Kamel de, Lessa, Lauro Saraiva, Silva, Sebastião de Oliveira e, Oliveira, Janiffe Peres de","Pesquisa Agropecuária Brasileira; 43(8); 1003-1010","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800008&lang=pt" 
"S0100-204X2008000800010-scl","Differential gene expression, induced by salicylic acid and Fusarium oxysporum f. sp. lycopersici infection, in tomato","Amaral, Daniel Oliveira Jordão do, Lima, Marleide Magalhães de Andrade, Resende, Luciane Vilela, Silva, Márcia Vanusa da","Pesquisa Agropecuária Brasileira; 43(8); 1017-1023","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800010&lang=pt" 
"S0100-204X2008000800013-scl","Variabilidade genética do umbuzeiro no Semi-Árido brasileiro, por meio de marcadores AFLP","Santos, Carlos Antonio Fernandes, Rodrigues, Marciene Amorim, Zucchi, Maria Imaculada","Pesquisa Agropecuária Brasileira; 43(8); 1037-1043","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800013&lang=pt" 
"S0100-204X2008000800014-scl","Variabilidade genética estimada entre diplóides de banana por meio de marcadores microssatélites","Amorim, Edson Perito, Reis, Ronaldo Viana dos, Santos-Serejo, Janay Almeida dos, Amorim, Vanusia Batista de Oliveira, Silva, Sebastião de Oliveira e","Pesquisa Agropecuária Brasileira; 43(8); 1045-1052","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800014&lang=pt" 
"S0100-204X2008000800015-scl","Adubação nitrogenada suplementar tardia em soja cultivada em latossolos do Cerrado","Mendes, Iêda de Carvalho, Reis Junior, Fábio Bueno dos, Hungria, Mariangela, Sousa, Djalma Martinhão Gomes de, Campo, Rubens José","Pesquisa Agropecuária Brasileira; 43(8); 1053-1060","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800015&lang=pt" 
"S0100-204X2008000800016-scl","Palmitato de ascorbil e acetato de tocoferol como antioxidantes metabólicos em larvas de dourado","Okamura, Daniel, Araújo, Felipe Guedes de, Logato, Priscila Viera Rosa, Silveira, Ulisses Simon da, Murgas, Luis David Solis, Freitas, Rilke Tadeu Fonseca de","Pesquisa Agropecuária Brasileira; 43(8); 1061-1068","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800016&lang=pt" 
"S0100-204X2008000800019-scl","Fósforo da biomassa microbiana e atividade de fosfatases ácidas durante a diminuição do fósforo disponível no solo","Gatiboni, Luciano Colpo, Kaminski, João, Rheinheimer, Danilo dos Santos, Brunetto, Gustavo","Pesquisa Agropecuária Brasileira; 43(8); 1085-1091","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800019&lang=pt" 
"S0100-204X2008000800017-scl","Eugenol como anestésico para a tilápia-do-nilo","Vidal, Luiz Vítor Oliveira, Albinati, Ricardo Castelo Branco, Albinati, Ana Catarina Luscher, Lira, Alessandra Danile de, Almeida, Tainá Rocha de, Santos, Gisele Baiana","Pesquisa Agropecuária Brasileira; 43(8); 1069-1074","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800017&lang=pt" 
"S0036-46652008000400001-scl","Molecular characterization of vancomycin-resistant Enterococci strains eight years apart from its first isolation in São Paulo, Brazil","d&#039;Azevedo, Pedro Alves, Furtado, Guilherme H.C., Medeiros, Eduardo A.S., Santiago, Kelly Aline, Silbert, Suzane, Pignatari, Antonio C.C.","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 195-198","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400001&lang=pt" 
"S0036-46652008000400004-scl","Aids-related progressive multifocal leukoencephalopathy: a retrospective study in a referral center in São Paulo, Brazil","Vidal, José E., Oliveira, Augusto C. Penalva de, Fink, Maria Cristina D. S., Pannuti, Cláudio S., Trujillo, J. Roberto","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 209-212","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400004&lang=pt" 
"S0036-46652008000400005-scl","Clinical and histological characteristics of HIV and hepatitis C virus-co-infected patients in Brazil: a case series study","Mendes-Correa, Maria Cássia, Widman, Azzo, Brussi, Maria Luiza Paes, Guastini, Cristina Fátima, Cavalheiro, Norma de Paula, Melo, Carlos Eduardo, Barone, Antonio Alci, Gianini, Reinaldo José","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 213-217","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400005&lang=pt" 
"S0036-46652008000400007-scl","Alterations in lipid transfer to High-Density Lipoprotein (HDL) and activity of paraoxonase-1 in HIV+ patients","Daminelli, Elaine Nunes, Spada, Celso, Treitinger, Arício, Oliveira, Tatiane Vanessa, Latrilha, Maria da Conceição, Maranhão, Raul Cavalcante","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 223-227","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400007&lang=pt" 
"S0100-204X2008000800009-scl","Fenologia, produção e qualidade de frutos de mirtilo","Antunes, Luis Eduardo Corrêa, Gonçalves, Emerson Dias, Ristow, Nara Cristina, Carpenedo, Silvia, Trevisan, Renato","Pesquisa Agropecuária Brasileira; 43(8); 1011-1015","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800009&lang=pt" 
"S0213-91112008000400007-esp","Impacto de un programa de detección de conductores bajo los efectos del alcohol en la prevención de accidentes de tráfico: provincia de Villa Clara [Cuba]","Guanche Garcell, Humberto, Suárez Enríquez, Tomás, Gutiérrez García, Francisco, Martínez Quesada, Carlos, Peña Sandoval, Rosa, Sánchez Villalobos, Jesús","Gaceta Sanitaria; 22(4); 344-347","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400007&lang=pt" 
"S0213-91112008000400008-esp","La evaluación del impacto en salud: el estado de la cuestión","Rivadeneyra Sicilia, Ana, Artundo Purroy, Carlos","Gaceta Sanitaria; 22(4); 348-353","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400008&lang=pt" 
"S0213-91112008000400011-esp","Evaluación en salud pública: lecciones aprendidas de la gestión de la tuberculosis pulmonar","Patrick Chaulk, C., Kazandjian, Vahé A, Vallejo Gutiérrez, Paula","Gaceta Sanitaria; 22(4); 362-370","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400011&lang=pt" 
"S0213-91112008000400001-esp","El cielo revuelto del cannabis: ¿hay nueces para tanto ruido?","Barrio, Gregorio, Llorens, Noelia","Gaceta Sanitaria; 22(4); 297-299","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400001&lang=pt" 
"S0213-91112008000400006-esp","Cost-outcome analysis of joint replacement: evidence from a Spanish public hospital","Navarro Espigares, José Luis, Hernández Torres, Elisa","Gaceta Sanitaria; 22(4); 337-343","Gaceta Sanitaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400006&lang=pt" 
"S0213-91112008000400002-esp","Efecto del ambiente psicosocial y de la satisfacción laboral en el síndrome de burnout en médicos especialistas","Escribà-Agüir, Vicenta, Artazcoz, Lucía, Pérez-Hoyos, Santiago","Gaceta Sanitaria; 22(4); 300-308","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400002&lang=pt" 
"S0213-91112008000400005-esp","Prevalencia de la hipertensión arterial en la población de Castilla y León","Vega Alonso, A. Tomás, Lozano Alonso, José E., Álamo Sanz, Rufino, Lleras Muñoz, Siro","Gaceta Sanitaria; 22(4); 330-336","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400005&lang=pt" 
"S0213-91112008000400004-esp","Consumo de cannabis en los estudiantes de secundaria de Barcelona: inicio en el consumo, efectos experimentados y expectativas","Morales, Eva, Ariza, Carles, Nebot, Manel, Pérez, Anna, Sánchez, Francesca","Gaceta Sanitaria; 22(4); 321-329","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400004&lang=pt" 
"S0213-91112008000400018-esp","","","Gaceta Sanitaria; 22(4); 391-391","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400018&lang=pt" 
"S0213-91112008000400003-esp","Criterios de valoración de políticas públicas para la obesidad en España según sus actores principales","González-Zapata, Laura I., Álvarez-Dardet Díaz, Carlos, Clemente, Vicente, Davo, Mari Carmen, Ortiz-Moncada, Rocío","Gaceta Sanitaria; 22(4); 309-320","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000400003&lang=pt" 
"S0100-204X2008000800005-scl","Perfilhamento e produtividade de cana-de-açúcar com diferentes alturas de corte e épocas de colheita","Silva, Marcelo de Almeida, Jeronimo, Elisangela Marques, Lúcio, Alessandro Dal&#039;Col","Pesquisa Agropecuária Brasileira; 43(8); 979-986","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800005&lang=pt" 
"S0100-204X2008000800012-scl","Soybean cultivar BR-16-AHAS tolerance to the herbicide imazapyr","Kiihl, Tammy Aparecida Manabe, Arias, Carlos Alberto Arrabal","Pesquisa Agropecuária Brasileira; 43(8); 1031-1035","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800012&lang=pt" 
"S0100-204X2008000800011-scl","Divergência fenotípica entre acessos de uvas de mesa no Semi-Árido brasileiro","Borges, Rita Mércia Estigarribia, Gonçalves, Nadja Pollyanna da Silva, Gomes, Ana Patrícia de Oliveira, Alves, Elaini Oliveira dos Santos","Pesquisa Agropecuária Brasileira; 43(8); 1025-1030","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800011&lang=pt" 
"S0100-204X2008000800020-scl","Tissue culture parameters in sweet orange cultivars","Mendes, Amanda Ferreira da Silva, Cidade, Luciana Cardoso, Manzoli, Gabrielle Novais, Otoni, Wagner Campos, Soares Filho, Walter dos Santos, Costa, Marcio Gilberto Cardoso","Pesquisa Agropecuária Brasileira; 43(8); 1093-1096","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800020&lang=pt" 
"S0100-204X2008000800007-scl","Reguladores vegetais no desenvolvimento e produtividade da cana-de-açúcar","Leite, Glauber Henrique Pereira, Crusciol, Carlos Alexandre Costa","Pesquisa Agropecuária Brasileira; 43(8); 995-1001","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000800007&lang=pt" 
"S0034-76122008000400003-scl","O papel do comprador no processo de compras em instituições públicas de ciência e tecnologia em saúde (C&amp;T/S)","Batista, Marco Antonio Cavalcanti, Maldonado, José Manuel Santos de Varge","Revista de Administração Pública; 42(4); 681-699","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000400003&lang=pt" 
"S0036-46652008000400013-scl","Analysis of the Pilot Plan of Plague in Exu and its contribution to the control of the disease in Brazil","Tavares, Celso","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 208-208","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400013&lang=pt" 
"S0036-46652008000400002-scl","Enzymatic characterization of Vibrio alginolyticus strains isolated from bivalves harvested at Venice Lagoon (Italy) and Guanabara Bay (Brazil)","Lafisca, Andrea, Pereira, Christiane Soares, Giaccone, Valério, Rodrigues, Dalia dos Prazeres","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 199-202","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400002&lang=pt" 
"S0036-46652008000400003-scl","Cell surface hydrophobicity and adherence of a strain of group B streptococci during the post-antibiotic effect of penicillin","Araújo, Ângela Maria Mendes, Oliveira, Ivi Cristina Menezes de, Mattos, Marcos Corrêa de, Benchetrit, Leslie C.","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 203-207","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400003&lang=pt" 
"S0036-46652008000400006-scl","High prevalence of hepatitis B virus among female sex workers in Nigeria","Forbi, J. C., Onyemauwa, N., Gyar, S. D., Oyeleye, A. O., Entonu, P., Agwale, S. M.","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 219-221","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400006&lang=pt" 
"S0036-46652008000400008-scl","Biological implications of the phenotypic plasticity in the Schistosoma mansoni - Nectomys squamipes model","Martinez, Elaine Machado, Costa-Silva, Michele, Neves, Renata Heisler, Oliveira, Regina Maria Figueiredo de, Machado-Silva, José Roberto","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 229-232","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400008&lang=pt" 
"S0036-46652008000400011-scl","Astrocytic and microglial response and histopathological changes in the brain of horses with experimental chronic Trypanosoma evansi infection","Lemos, Karen Regina, Marques, Luiz Carlos, Aquino, Lucia Padilha Cury Thomaz, Alessi, Antonio Carlos, Zacarias, Rosangela Zacarias","Revista do Instituto de Medicina Tropical de São Paulo; 50(4); 243-249","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000400011&lang=pt" 
"S0034-76122008000400005-scl","Propuesta de una escala para medir la calidad del servicio de los centros de atención secundaria de salud","Torres Moraga, Eduardo, Lastra Torres, Jorge","Revista de Administração Pública; 42(4); 719-734","Revista de Administração Pública","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000400005&lang=pt" 
"S0042-96862008000800012-spa","Denaturalizing scarcity: a strategy of enquiry for public- health ethics","Schrecker, Ted","Bulletin of the World Health Organization; 86(8); 600-605","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000800012&lang=pt" 
"S0042-96862008000800018-spa","Health-sector responses to intimate partner violence in low- and middle-income settings: a review of current models, challenges and opportunities","Colombini, Manuela, Mayhew, Susannah, Watts, Charlotte","Bulletin of the World Health Organization; 86(8); 635-642","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000800018&lang=pt" 
"S0034-76122008000400006-scl","Desafios logísticos às redes de negócios no Brasil: o que podem as parcerias público-privadas (PPPs)?","Mesquita, Arlan Mendes, Martins, Ricardo S.","Revista de Administração Pública; 42(4); 735-763","Revista de Administração Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122008000400006&lang=pt" 
