"S1607-40412014000100002-mex","Tendencias internacionales sobre equidad educativa desde la perspectiva del cambio educativo","Sánchez Santamaría, José, Manzanares Moya, Asunción","Revista electrónica de investigación educativa; 16(1); 12-28","Revista electrónica de investigación educativa","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1607-40412014000100002&lang=pt" 
"S1726-89582014000100001-bol","AL FINALIZAR UNA GESTION","Jaimes Cadena, Marlon Orlando","Revista Médica La Paz; 20(1); 3-4","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100001&lang=pt" 
"S1817-74332014000100004-bol","Adherencia al Tratamiento de Tuberculosis en el Centro de Salud Temporal","Garnica Camacho, Brenda, Paz Zabala, Angélica, Zurita Canaviri, Mónica D., Prado Sejas, Gerson, Romero Jaldin, Betzabé","Revista Científica Ciencia Médica; 17(1); 11-14","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100004&lang=pt" 
"S1726-89582014000100004-bol","ANÁLISIS DE ASPECTOS FAMILIARES, SOCIOECONÓMICOS Y GINECOLÓGICOS COMO FACTORES DE RIESGO PARA EL EMBARAZO EN LA ADOLESCENCIA","Rojas Saunero, Liliana Paloma, Claros Beltrán, Nataniel","Revista Médica La Paz; 20(1); 18-27","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100004&lang=pt" 
"S1726-89582014000100005-bol","HIPERTENSIÓN ARTERIAL POST-PARTO","Ruiz Domínguez, Rosario, Gil Seoane, Rocio","Revista Médica La Paz; 20(1); 28-33","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100005&lang=pt" 
"S1817-74332014000100003-bol","Efectos de la Metilprednisolona en la formación de Adherencias Peritoneales postoperatorias en ratas","Hernández Villarroel, Luis Alfredo, Cesín, Luisa, Fernández, Henry","Revista Científica Ciencia Médica; 17(1); 6-10","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100003&lang=pt" 
"S1726-89582014000100012-bol","INTERNET COMO FUENTE DE INFORMACIÓN SOBRE SALUD EN PACIENTES DE ATENCIÓN PRIMARIA Y SU INFLUENCIA EN LA RELACIÓN MÉDICO-PACIENTE","","Revista Médica La Paz; 20(1); 74-74","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100012&lang=pt" 
"S1726-89582014000100014-bol","MARCADORES PARA LA DETECCIÓN PRECOZ DE LAS ALTERACIONES DEL METABOLISMO HIDROCARBONADO TRAS UN INFARTO AGUDO DE MIOCARDIO","","Revista Médica La Paz; 20(1); 75-76","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100014&lang=pt" 
"S1726-89582014000100015-bol","DE: LA LEY SOBRE &quot;NEGLIGENCIA MÉDICA&quot; Y LA IATROGÉNESIS DE LA MEDICINA","Liendo Cortez, Raúl","Revista Médica La Paz; 20(1); 77-79","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100015&lang=pt" 
"S1817-74332014000100014-bol","¿Son consecuentes los Médicos y los Estudiantes de Medicina con su profesión?","Vallejos-Espíndola, Joaquín A.","Revista Científica Ciencia Médica; 17(1); 52-52","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100014&lang=pt" 
"S0102-79722014000200409-scl","A Relação entre a Atenção Compartilhada e a Teoria da Mente: Um Estudo Longitudinal","Abreu, Camila Soares de, Cardoso-Martins, Cláudia, Barbosa, Poliana Gonçalves","Psicologia: Reflexão e Crítica; 27(2); 409-414","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200409&lang=pt" 
"S0102-79722014000200331-scl","Cognitive Functions, Self-Esteem and Self-Concept of Children with Attention Deficit and Hyperactivity Disorder","Capelatto, Iuri Victor, Lima, Ricardo Franco de, Ciasca, Sylvia Maria, Salgado-Azoni, Cíntia Alves","Psicologia: Reflexão e Crítica; 27(2); 331-340","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200331&lang=pt" 
"S0102-79722014000200209-scl","Construção de uma Escala para Avaliação do Planejamento Cognitivo","Oliveira, Ana Paula Assis de, Nascimento, Elizabeth do","Psicologia: Reflexão e Crítica; 27(2); 209-218","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200209&lang=pt" 
"S0102-79722014000200308-scl","Development of the Self-Regulatory Scale in Work-Related Interactions","Rosa, Aline Maria Tonetto da, Oliveira, Manoela Ziebell de, Machado, Wagner de Lara, Gomes, William Barbosa","Psicologia: Reflexão e Crítica; 27(2); 308-316","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200308&lang=pt" 
"S0102-79722014000200300-scl","Ansiedade Social na Infância e Pré-Adolescência: Adaptação para o Português de Portugal da SASC-R","Martins, Ana Cristina, Almeida, J. Paulo, Viana, Victor","Psicologia: Reflexão e Crítica; 27(2); 300-307","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200300&lang=pt" 
"S0102-79722014000200388-scl","Relação Pais-Filhos na Transição para a Vida Adulta, Autonomia e Relativização da Hierarquia","Ponciano, Edna Lúcia Tinoco, Féres-Carneiro, Terezinha","Psicologia: Reflexão e Crítica; 27(2); 388-397","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200388&lang=pt" 
"S0102-79722014000200003-scl","Psicologia da Saúde: Uma Nova Área de Publicação na Revista Psicologia: Reflexão e Crítica","Dell&#039;Aglio, Débora Dalbosco","Psicologia: Reflexão e Crítica; 27(2); 03-04","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200003&lang=pt" 
"S0102-79722014000200368-scl","The Relationship between Structural Dimensions of Personality and School Life in Adolescence","Carvalho, Renato G., Novo, Rosa F.","Psicologia: Reflexão e Crítica; 27(2); 368-376","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200368&lang=pt" 
"S0102-79722014000200317-scl","Prevalence of Mental Disorders and Recidivism in Young Offenders","Dias, Álvaro Machado, Serafim, Antonio de Pádua, Barros, Daniel Martins de","Psicologia: Reflexão e Crítica; 27(2); 317-322","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200317&lang=pt" 
"S1817-74332014000100011-bol","Feto Papiráceo en Gestación Gemelar y Síndrome de Edwards: A Propósito de un Caso","Chipana Salinas, Margot Rita, Guardia Dodorico, Lorena, Arribas Marco, Teresa, Rojas Pérez-Ezquerra, Beatriz","Revista Científica Ciencia Médica; 17(1); 43-46","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100011&lang=pt" 
"S1817-74332014000100006-bol","Identificación y Antibiograma de Pseudomonas aeruginosa y Staphylococcus aureus en el Pabellón Infantil de Quemados del Hospital Viedma Agosto-2013","Tapia Jaimes, Joel Enrique, Gomez Gonzales, Ana, Marcelo Zeballos, Jose, Crespo Arnez, Cecilia, Santa Cruz, Adriana","Revista Científica Ciencia Médica; 17(1); 19-22","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100006&lang=pt" 
"S1817-74332014000100015-bol","Uso de la sangre y hemocomponentes","Villegas Nava, Ricardo","Revista Científica Ciencia Médica; 17(1); 53-53","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100015&lang=pt" 
"S1817-74332014000100002-bol","Investigación científica durante la carrera de medicina: ¿Realmente cumple nuestras expectativas?","Rodriguez Alvarez, María Ximena","Revista Científica Ciencia Médica; 17(1); 5-5","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100002&lang=pt" 
"S1726-89582014000100003-bol","PREVALENCIA DE LA ENFERMEDAD ARTERIAL PERIFÉRICA EN PACIENTES DIABETICOS TIPO 2, APLICANDO EL INDICE TOBILLO - BRAZO EN EL HOSPITAL “SEGURO SOCIAL UNIVERSITARIO”","Vera Pinaya, Luis Americo, Jaimes Cadena, Marlon Orlando, Burgos Portillo, Ivan, Burgos Portillo, Roxana Bernardet","Revista Médica La Paz; 20(1); 12-17","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100003&lang=pt" 
"S1817-74332014000100013-bol","Enfermedad de Riga-Fede y Dientes Neonatales","Rodríguez-Silva, Roberto, Rodríguez-García, Roberto","Revista Científica Ciencia Médica; 17(1); 51-51","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100013&lang=pt" 
"S1817-74332014000100012-bol","Presentación de Casos: Tratamiento de Complicaciones Tardías de Trauma Vascular en el Hospital General de México &quot;Dr. Eduardo Liceaga&quot;","Campero Urcullo, Adriana, Córdova Quintal, Pedro, Santillán Aguayo, Enrique","Revista Científica Ciencia Médica; 17(1); 47-50","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100012&lang=pt" 
"S1726-89582014000100013-bol","FACTORES CLÍNICOS ASOCIADOS AL ÉXITO DE LA VENTILACIÓN ASISTIDA PROPORCIONAL EN LA FASE AGUDA DEL PACIENTE CRÍTICO: ESTUDIO PILOTO","","Revista Médica La Paz; 20(1); 75-75","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100013&lang=pt" 
"S1726-89582014000100006-bol","CONSERVACIÓN DE PIEZAS CADAVÉRICAS DEL SISTEMA NERVIOSO CENTRAL CON RESINA POLIESTER","Barrientos Peñaloza, José Manuel, Mendoza Lopez Videla, Jhosep Nilss, Azcárraga Hurtado, Mauricio, Menduiña Pardo, Erish, Salguedo Siles, Samadhi Fernando","Revista Médica La Paz; 20(1); 34-39","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100006&lang=pt" 
"S1817-74332014000100008-bol","Función Antimicrobiana de la Alicina de Ajo en cultivos de Staphylococcus aureus, Pseudomonas aeruginosa y Escherichia coli","Chalar Vargas, Luis Rodrigo, Moya Mamani, Juan Carlos, Vargas Alvarez, Elmer, Sejas Rebollo, Magaly, Romero, Betzabe","Revista Científica Ciencia Médica; 17(1); 26-28","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100008&lang=pt" 
"S1726-89582014000100009-bol","PENTALOGÍA DE CANTRELL ASOCIADO A ECTOPIA CORDIS: A PROPÓSITO DE UN CASO","Fernández Poblete, Higinia, Salgueiro Fernández, Wendy Rayza, Rodas Illanes, Jose Israel","Revista Médica La Paz; 20(1); 49-52","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100009&lang=pt" 
"S1726-89582014000100007-bol","TAQUICARDIA VENTRICULAR FASCICULAR IZQUIERDA POR AUTOMATISMO ANORMAL","Tarifa Baldiviezo, William, Effén Aguilar, Gloria, Candia Campos, Omar","Revista Médica La Paz; 20(1); 40-43","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100007&lang=pt" 
"S1726-89582014000100010-bol","APGAR FAMILIAR: UNA HERRAMIENTA PARA DETECTAR DISFUNCIÓN FAMILIAR","Suarez Cuba, Miguel A., Alcalá Espinoza, Matilde","Revista Médica La Paz; 20(1); 53-57","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100010&lang=pt" 
"S1726-89582014000100016-bol","PUBLICACIONES MÉDICAS","","Revista Médica La Paz; 20(1); 80-81","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100016&lang=pt" 
"S1817-74332014000100009-bol","Razonamiento Clínico: Su Déficit Actual y la importancia del aprendizaje de un Método durante la formación de la Competencia Clínica del Futuro Médico","Villarroel Salinas, Jaime Claudio, Ribeiro Dos Santos, Quesia, Bernal Hinojosa, Naida","Revista Científica Ciencia Médica; 17(1); 29-36","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100009&lang=pt" 
"S1726-89582014000100008-bol","ENFERMEDAD DE CASTLEMAN LOCALIZADA EN REGIÓN CERVICAL","Del Villar Salazar, Benjamín","Revista Médica La Paz; 20(1); 44-48","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100008&lang=pt" 
"S1817-74332014000100005-bol","Hallazgo de Esteatosis Hepática en niños de 6 a 14 años con sobrepeso y obesidad en consultas ambulatorias en Cochabamba, Bolivia","Bejarano Forqueras, Haldrin Antonio, Lazarte Amaya, Rossio Karen","Revista Científica Ciencia Médica; 17(1); 15-18","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100005&lang=pt" 
"S1817-74332014000100001-bol","Publicación científica en estudiantes de medicina: Un reto de desarrollo","Soliz Alconz, Hazel Vivian, Claros Coca, Zenia","Revista Científica Ciencia Médica; 17(1); 3-4","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100001&lang=pt" 
"S1817-74332014000100010-bol","Dolores de Crecimiento","Mollo Tangara, Juan Carlos, Valdivie Rojas, Neisa","Revista Científica Ciencia Médica; 17(1); 37-42","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100010&lang=pt" 
"S0102-79722014000200272-scl","Análise da Validade e Precisão de Instrumento de Diferencial Semântico","Almeida, João Henrique de, Bortoloti, Renato, Ferreira, Paulo Roberto dos Santos, Schelini, Patricia Waltz, Rose, Julio César Coelho de","Psicologia: Reflexão e Crítica; 27(2); 272-281","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200272&lang=pt" 
"S0102-79722014000200247-scl","Adaptação Transcultural Brasil-Portugal da Escala de Satisfação com o Suporte Social para Estudantes do Ensino Superior","Marôco, João P., Campos, Juliana Alvares Duarte Bonini, Vinagre, Maria da Graça, Pais-Ribeiro, José Luís","Psicologia: Reflexão e Crítica; 27(2); 247-256","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200247&lang=pt" 
"S0102-79722014000200341-scl","Efeitos de Regras sobre Relatos de Comportamentos de Cuidados com os Pés em Pessoas com Diabetes","Najjar, Enise Cássia Abdo, Albuquerque, Luiz Carlos de, Ferreira, Eleonora Arnaud Pereira, Paracampo, Carla Cristina Paiva","Psicologia: Reflexão e Crítica; 27(2); 341-350","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200341&lang=pt" 
"S0102-79722014000200351-scl","Impact of Dual Task on Parkinson&#039;s Disease, Stroke and Ataxia Patients&#039; Gait: A Comparative Analysis","Maciel, Michelly Arjona, Silva, Ana Carolina Souza Moura, Cyrillo, Fabio Navarro, Santos, Suely, Torriani-Pasin, Camila","Psicologia: Reflexão e Crítica; 27(2); 351-357","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200351&lang=pt" 
"S0102-79722014000200291-scl","Validação Fatorial do &quot;Spanish Burnout Inventory&quot; em Policiais Portugueses","Figueiredo-Ferraz, Hugo, Gil-Monte, Pedro R., Queirós, Cristina, Passos, Fernando","Psicologia: Reflexão e Crítica; 27(2); 291-299","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200291&lang=pt" 
"S0102-79722014000200323-scl","Adaptation and Psychometric Properties of the Brazilian Version of the Five-item Mental Health Index (MHI-5)","Damásio, Bruno Figueiredo, Borsa, Juliane Callegaro, Koller, Silvia Helena","Psicologia: Reflexão e Crítica; 27(2); 323-330","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200323&lang=pt" 
"S0102-79722014000200282-scl","Avaliação da Qualidade de Vida Infantil: O Inventário Sistémico de Qualidade de Vida para Crianças","Fonseca, Marta, Missotten, Pierre, Etienne, Anne-Marie, Dupuis, Gilles, Lemétayer, Fabienne, Spitz, Elisabeth","Psicologia: Reflexão e Crítica; 27(2); 282-290","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200282&lang=pt" 
"S0102-79722014000200219-scl","Desenvolvimento de Instrumentais para Avaliação da Estratégia Saúde da Família em Natal","Lins, Cynthia de Freitas Melo, Alchieri, João Carlos, Araújo Neto, João Lins de, Melo, Fabrício Augusto de Freitas","Psicologia: Reflexão e Crítica; 27(2); 219-227","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200219&lang=pt" 
"S0102-79722014000200233-scl","Adaptação da Escala de Exploração e Investimento Vocacional (EEIV) a uma População Estudantil do Amazonas/Brasil","Fernandes, Fabiana Soares, Gonçalves, Carlos Manuel, Oliveira, Paula Joana","Psicologia: Reflexão e Crítica; 27(2); 233-246","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200233&lang=pt" 
"S0102-79722014000200228-scl","Children and Adolescent Perfectionism Scale: Validation in a Portuguese Adolescent Sample","Bento, Carmen, Pereira, Ana Telma, Saraiva, Jorge Manuel, Macedo, António","Psicologia: Reflexão e Crítica; 27(2); 228-232","Psicologia: Reflexão e Crítica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200228&lang=pt" 
"S1726-89582014000100002-bol","DETERMINACIÓN DE DISTANCIA RECORRIDA Y VARIACIÓN DE PARÁMETROS RESPIRATORIOS Y CARDIOVASCULARES, ANTES Y DESPUÉS DE LA PRUEBA DE CAMINATA DE 6 MINUTOS, EN NATIVOS Y RESIDENTES PERMANENTES DE ALTURA CLÍNICAMENTE SANOS","Tirado, Karina, Villena, Mercedes","Revista Médica La Paz; 20(1); 5-11","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100002&lang=pt" 
"S1817-74332014000100007-bol","Antibiograma y Prevalencia de Moraxella catarrhalis en el laboratorio &quot;Instituto de Patología&quot; Cochabamba 2005-2010","Otazo Murillo, Daniela Kattya, Hinojosa Malue, Silvia Alejandra, Homsi Maldonado, Nadia Yasmin, Pozzi Rodriguez, Gino","Revista Científica Ciencia Médica; 17(1); 23-25","Revista Científica Ciencia Médica","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1817-74332014000100007&lang=pt" 
"S1726-89582014000100011-bol","ELECTROCARDIOGRAFÍA BÁSICA EN LAS UNIDADES DE CUIDADOS INTENSIVOS","Vera Carrasco, Oscar","Revista Médica La Paz; 20(1); 56-73","Revista Médica La Paz","Espanhol","2014","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1726-89582014000100011&lang=pt" 
"S0102-79722014000200358-scl","Caracterização do Perfil Cognitivo-Linguístico de Escolares com Dificuldades de Leitura e Escrita","Andrade, Olga Valéria C. A., Andrade, Paulo Estêvão, Capellini, Simone Aparecida","Psicologia: Reflexão e Crítica; 27(2); 358-367","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200358&lang=pt" 
"S0102-79722014000200257-scl","Validação e Adaptação Transcultural da Escala Multidimensional de Atitudes Face a Lésbicas e a Gays","Gato, Jorge, Fontaine, Anne Marie, Leme, Vanessa B. R.","Psicologia: Reflexão e Crítica; 27(2); 257-271","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200257&lang=pt" 
"S0102-79722014000200398-scl","Estudo Exploratório sobre a Violência entre Irmãos em Portugal","Relva, Inês Carvalho, Fernandes, Otília Monteiro, Alarcão, Madalena, Martins, Amadeu Quelhas","Psicologia: Reflexão e Crítica; 27(2); 398-408","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200398&lang=pt" 
"S0102-79722014000200377-scl","A Qualidade da Experiência de Estágio e o Desenvolvimento Vocacional de Estudantes dos Cursos Tecnológicos","Gamboa, Vitor Manuel, Paixão, Maria Paula","Psicologia: Reflexão e Crítica; 27(2); 377-387","Psicologia: Reflexão e Crítica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722014000200377&lang=pt" 
"S0104-14282014000700005-scl","Effect of synthetic mica on the thermal properties of poly(lactic acid)","Souza, Diego Holanda Saboya, Andrade, Cristina Trist‹o, Dias, Marcos Lopes","Polímeros; 24(spe); 20-24","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000700005&lang=pt" 
"S0104-14282014000700008-scl","Strategies to improve the mechanical properties of starch-based materials: plasticization and natural fibers reinforcement","Lopez-Gil, A., Rodriguez-Perez, M.A., De Saja, J.A.","Polímeros; 24(spe); 36-42","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000700008&lang=pt" 
"S0719-367X2014000100001-chl","EVOLUCIÓN Y FUTURO DE LA PUBLICIDAD","Vergara, Enrique, Valjalo, Vicente","Cuadernos.info; (34); 8-9","Cuadernos.info","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-367X2014000100001&lang=pt" 
"S0719-367X2014000100002-chl","La Publicidad y la Agencia de Medios Frente al Cambio en el Ecosistema Mediático","Martín-Guart, Ramón Francisco, Fernández Cavia, José","Cuadernos.info; (34); 13-25","Cuadernos.info","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0719-367X2014000100002&lang=pt" 
