"S0102-69092009000300015-scl","As muitas famílias do pensamento político brasileiro","Gentile, Fabio","Revista Brasileira de Ciências Sociais; 24(71); 179-181","Revista Brasileira de Ciências Sociais","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000300015&lang=pt" 
"S0034-76122009000500004-scl","Redes em subsidiárias de multinacionais: um estudo de caso com análise de redes sociais de inventores e patentes","João, Belmiro do Nascimento","Revista de Administração Pública; 43(5); 1037-1066","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000500004&lang=pt" 
"S0034-76122009000500007-scl","Redes sociais em comunidades de baixa renda: os efeitos diferenciais dos laços fracos e dos laços fortes","Prates, Antônio Augusto Pereira","Revista de Administração Pública; 43(5); 1117-1146","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000500007&lang=pt" 
"S0034-76122009000500008-scl","Abordagem de redes no estudo de movimentos sociais: entre o modelo e a metáfora","Misoczky, Maria Ceci","Revista de Administração Pública; 43(5); 1147-1180","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000500008&lang=pt" 
"S0102-69092009000300009-scl","Disciplina e coalizões partidárias na Assembléia Legislativa de Santa Catarina (1999-2006)","Carreirão, Yan de Souza, Perondi, Eduardo","Revista Brasileira de Ciências Sociais; 24(71); 121-141","Revista Brasileira de Ciências Sociais","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000300009&lang=pt" 
"S0102-69092009000300011-scl","Pensamento brasileiro e teoria social: notas para uma agenda de pesquisa","Maia, João Marcelo","Revista Brasileira de Ciências Sociais; 24(71); 155-168","Revista Brasileira de Ciências Sociais","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092009000300011&lang=pt" 
"S0120-56332009000500003-col","Descripción de resultados clínicos con una dosis modificada de amiodarona para la conversión de la fibrilación auricular aguda a ritmo sinusal","Uribe, William, Uribe, Esteban, Arango, Laura, Sánchez, Beatriz, Medina, Luis E, Marín, Jorge E, González, Edgardo, Herrera, Ana M, Bernal, Juliana, Duque, Mauricio","Revista Colombiana de Cardiología; 16(5); 201-213","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500003&lang=pt" 
"S0120-56332009000500002-col","El perfil epidemiológico del sobrepeso y la obesidad y sus principales comorbilidades en la ciudad de Cartagena de Indias","Manzur, Fernando, Alvear S, Ciro, Alayón, Alicia","Revista Colombiana de Cardiología; 16(5); 194-200","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500002&lang=pt" 
"S0120-56332009000500001-col","Revistas cardiovasculares iberoamericanas: Propuestas para una colaboración necesaria","Alfonso, Fernando, Almonte, Katihurca, Arai, Kaduo, Bacal, Fernando, Drago Silva, José M, Galeano Figueredo, Javier, Guarda, Eduardo, Gutiérrez Sotelo, Oswaldo, Guzmán, Luis, León Galindo, Jorge, Lombana, Bey Mario, Márquez, Manlio F, Moreno Martínez, Francisco Luis, Navarro Robles, José, Pinto, Fausto, Romero, Carlos, Tajer, Carlos D, Villarroel, Hugo, Wyss Quintana, Fernando S","Revista Colombiana de Cardiología; 16(5); 185-193","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500001&lang=pt" 
"S0120-56332009000500006-col","Rabdomioma cardiaco como manifestación de esclerosis tuberosa: Presentación de dos casos y revisión de la literatura","Lince, Rafael, Gómez López de Mesa, Carolina, Arteaga, Angélica, Montoya, Jorge H, Vásquez, Luz M","Revista Colombiana de Cardiología; 16(5); 224-228","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500006&lang=pt" 
"S0120-56332009000500005-col","Origen anómalo de la arteria pulmonar derecha de la aorta ascendente: Descripción de un caso clínico","Ruz, Miguel, Guzmán, Mónica","Revista Colombiana de Cardiología; 16(5); 221-223","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500005&lang=pt" 
"S0120-56332009000500004-col","Dislipidemias y riesgo cardiovascular: ¿Tiempo para un nuevo enfoque en lípidos?","Ruiz, Álvaro J","Revista Colombiana de Cardiología; 16(5); 214-220","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000500004&lang=pt" 
"S0124-00642009000500012-spa","Aproximación a valores de referencia de estudios electrofisiológicos para el diagnóstico de Síndrome de Túnel del Carpo","Ortiz-Corredor, Fernando, López-Monsalve, Ángela","Revista de Salud Pública; 11(5); 794-801","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500012&lang=pt" 
"S0124-00642009000500010-spa","Evaluación de la salud pública en algunos zoológicos de Colombia. Fase I:: diseño y validación de instrumentos","Agudelo-Suárez, Angela N, Villamil-Jiménez, Luis C","Revista de Salud Pública; 11(5); 774-783","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500010&lang=pt" 
"S0124-00642009000500014-spa","Plan de saneamiento para una distribuidora de alimentos que atiende a niños y adultos mayores","Serna-Cock, Liliana, Correa-Gómez, Maria D.C., Ayala-Aponte, Alfredo A","Revista de Salud Pública; 11(5); 811-818","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500014&lang=pt" 
"S0124-00642009000500017-spa","Qualidade de vida: interpretação da sintaxe do SPSS para análise de dados do WHOQOL-100","Santos, Celso Bilynkievycz dos, Pedroso, Bruno, Scandelari, Luciano, Pilatti, Luiz A","Revista de Salud Pública; 11(5); 836-841","Revista de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500017&lang=pt" 
"S1816-79502009000500001-sza","Biological sulphate reduction with primary sewage sludge in an upflow anaerobic sludge bed (UASB) reactor - Part 1: Feasibility study","Poinapen, J, Wentzel, MC, Ekama, GA","Water SA; 35(5); 525-534","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500001&lang=pt" 
"S1816-79502009000500002-sza","Biological sulphate reduction with primary sewage sludge in an upflow anaerobic sludge bed (UASB) reactor - Part 2: Modification of simple wet chemistry analytical procedures to achieve COD and S mass balances","Poinapen, J, Ekama, GA, Wentzel, MC","Water SA; 35(5); 535-542","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500002&lang=pt" 
"S1816-79502009000500003-sza","Biological sulphate reduction with primary sewage sludge in an upflow anaerobic sludge bed (UASB) reactor - Part 3: Performance at 20°C and 35°C","Poinapen, J, Ekama, GA, Wentzel, MC","Water SA; 35(5); 543-552","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500003&lang=pt" 
"S1816-79502009000500004-sza","Biological sulphate reduction with primary sewage sludge in an upflow anaerobic sludge bed (UASB) reactor -Part 4: Bed settling characteristics","Poinapen, J, Ekama, GA, Wentzel, MC","Water SA; 35(5); 553-560","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500004&lang=pt" 
"S1816-79502009000500005-sza","Analogous simulation of nutrient transformation processes in stream sediments","Todorova, Yovana, Belev, Rumen, Topalova, Yana, Ribarova, Irina","Water SA; 35(5); 561-566","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500005&lang=pt" 
"S1816-79502009000500006-sza","Evaluation of modifications to a physicochemical method for determination of readily biodegradable COD","Escalas-Cañellas, A, Ortiz-Balderas, MA, Barajas-López, MG","Water SA; 35(5); 567-578","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500006&lang=pt" 
"S1816-79502009000500007-sza","The influence of land use on water quality and diatom community structures in urban and agriculturally stressed rivers","Walsh, G, Wepener, V","Water SA; 35(5); 579-594","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500007&lang=pt" 
"S1816-79502009000500008-sza","Morphological abnormalities of diatom silica walls in relation to heavy metal contamination and artificial growth conditions","Falasco, Elisa, Bona, Francesca, Ginepro, Marco, Hlúbiková, Daša, Hoffmann, Lucien, Ector, Luc","Water SA; 35(5); 595-606","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500008&lang=pt" 
"S1816-79502009000500009-sza","Conveyance estimation in channels with emergent bank vegetation","Hirschowitz, PM, James, CS","Water SA; 35(5); 607-614","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500009&lang=pt" 
"S1816-79502009000500011-sza","Heavy daily-rainfall characteristics over the Gauteng Province","Dyson, Liesl L","Water SA; 35(5); 627-638","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500011&lang=pt" 
"S1816-79502009000500012-sza","Quantifying rainfall-runoff relationships on the Melkassa Hypo Calcic Regosol ecotope in Ethiopia","Welderufael, WA, le Roux, PAL, Hensley, M","Water SA; 35(5); 639-648","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500012&lang=pt" 
"S1816-79502009000500013-sza","Evaluation of potential changes in hydrologically relevant statistics of rainfall in Southern Africa under conditions of climate change","Lumsden, TG, Schulze, RE, Hewitson, BC","Water SA; 35(5); 649-656","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500013&lang=pt" 
"S1816-79502009000500014-sza","Is Groenvlei really fed by groundwater discharged from the Table Mountain Group (TMG) Aquifer?","Parsons, Roger","Water SA; 35(5); 657-662","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500014&lang=pt" 
"S1816-79502009000500016-sza","Has monitoring failed the Olifants River, Mpumalanga?","Villiers, S de, Mkwelo, ST","Water SA; 35(5); 671-676","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500016&lang=pt" 
"S1816-79502009000500017-sza","Who uses the fishery resources in South Africa&#039;s largest impoundment? Characterising subsistence and recreational fishing sectors on Lake Gariep","Ellender, BR, Weyl, OLF, Winker, H","Water SA; 35(5); 677-682","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500017&lang=pt" 
"S1816-79502009000500018-sza","Is there a role for traditional governance systems in South Africa&#039;s new water management regime?","Kapfudzaruwa, Farai, Sowman, Merle","Water SA; 35(5); 683-692","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500018&lang=pt" 
"S1816-79502009000500019-sza","A detailed analysis of evolution of water rights in South Africa: an account of three and a half centuries from 1652 AD to present","Tewari, DD","Water SA; 35(5); 693-710","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500019&lang=pt" 
"S1816-79502009000500020-sza","Distribution and habitats of Melanoides tuberculata (Müller, 1774) and M. victoriae (Dohrn, 1865)(Mollusca: Prosobranchia: Thiaridae) in South Africa","Kock, KN de, Wolmarans, CT","Water SA; 35(5); 713-720","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500020&lang=pt" 
"S1816-79502009000500021-sza","Nitrate-nitrogen removal with small-scale reverse osmosis, electrodialysis and ion-exchange units in rural areas","Schoeman, J J","Water SA; 35(5); 721-728","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500021&lang=pt" 
"S1816-79502009000500022-sza","Cyclodextrin-ionic liquid polyurethanes for application in drinking water treatment","Malefetse, TJ, Mamba, BB, Krause, RW, Mahlambi, MM","Water SA; 35(5); 729-734","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500022&lang=pt" 
"S1816-79502009000500023-sza","Nitrosamines: a review on their prevalence as emerging pollutants and potential remediation options","Mhlongo, Sthembile H, Mamba, Bhekie B, Krause, Rui W","Water SA; 35(5); 735-740","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500023&lang=pt" 
"S1816-79502009000500024-sza","Review of commonly used remote sensing and ground-based technologies to measure plant water stress","Govender, M, Dye, PJ, Weiersbye, IM, Witkowski, ETF, Ahmed, F","Water SA; 35(5); 741-752","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500024&lang=pt" 
"S1816-79502009000500025-sza","Wetlands and invertebrate disease hosts: are we askin for trouble?","Malan, HL, Appleton, CC, Day, JA, Dini, J","Water SA; 35(5); 753-768","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500025&lang=pt" 
"S1816-79502009000500015-sza","Comparison of GRACE with in situ hydrological measurement data shows storage depletion in Hai River basin, Northern China","Moiwo, Juana Paul, Yang, Yonghui, Li, Huilong, Han, Shumin, Hu, Yukun","Water SA; 35(5); 663-670","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500015&lang=pt" 
"S1816-79502009000500010-sza","The simple modelling method for storm- and grey-water quality management applied to Alexandra settlement","Owusu-Asante, Yaw, Ndiritu, John","Water SA; 35(5); 615-626","Water SA","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502009000500010&lang=pt" 
"S1130-05582009000500001-esp","Estudio multicéntrico prospectivo con implantes MG-OSSEOUS a los 2 años de seguimiento","Serrano, E., Martín-Granizo, R.","Revista Española de Cirugía Oral y Maxilofacial; 31(5); 295-308","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000500001&lang=pt" 
"S0124-00642009000500008-spa","Sentimientos, sentidos y significados en pacientes de hospitales públicos en el noreste de Brasil","Meneses-Gomes de Amorim, Annatália, Kay-Nations, Marilyn, Socorro-Costa, Maria","Revista de Salud Pública; 11(5); 754-765","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500008&lang=pt" 
"S0124-00642009000500007-spa","Actitudes del personal en la vigilancia de eventos adversos intrahospitalarios en Colombia","Gaitán-Duarte, Hernando, Gómez Sánchez, Pió I, Eslava-Schmalbach, Javier","Revista de Salud Pública; 11(5); 745-753","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500007&lang=pt" 
"S0124-00642009000500009-spa","Medición de la Eficiencia del Método Datum para seleccionar Tecnologías Biomédicas","Cruz, Antonio M, Presiga-Lucena, Ana M, Rodriguez-Cortes, Isabel C","Revista de Salud Pública; 11(5); 766-773","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500009&lang=pt" 
"S0213-91112009000500021-esp","Epidemiological studies are like cherries, one draws another","Lunet, Nuno","Gaceta Sanitaria; 23(5); 479-482","Gaceta Sanitaria","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112009000500021&lang=pt" 
"S0213-91112009000500025-esp","Pocas &quot;palabras mágicas&quot; y demasiadas &quot;trágicas&quot;","March Cerdà, Joan Carles, Prieto Rodríguez, María Ángeles","Gaceta Sanitaria; 23(5); 485-485","Gaceta Sanitaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112009000500025&lang=pt" 
"S0213-91112009000500001-esp","Rojo, amarillo y ¿verde?: La seguridad vial en España en la primera década del siglo XXI","Pérez, Katherine","Gaceta Sanitaria; 23(5); 359-361","Gaceta Sanitaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112009000500001&lang=pt" 
"S0124-00642009000500005-spa","The prevalence of physical inactivity amongst Brazilian university students: its association with sociodemographic variables","Quadros, Teresa M. Bianchini de, Petroski, Edio L., Santos-Silva, Diego A., Pinheiro-Gordia, Alex","Revista de Salud Pública; 11(5); 724-733","Revista de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500005&lang=pt" 
"S0124-00642009000500004-spa","Práticas de lazer, nível de atividade física e aptidão física de moças e rapazes brasileiros","Sales-Nobre, Francisco Salviano, Jornada-Krebs, Ruy, Valentini, Nadia C.","Revista de Salud Pública; 11(5); 713-723","Revista de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500004&lang=pt" 
"S0124-00642009000500001-spa","Algunas lecciones de la Influenza A (H1 N1)","Agudelo C, Carlos A","Revista de Salud Pública; 11(5); 687-688","Revista de Salud Pública","Inglês, Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500001&lang=pt" 
"S0124-00642009000500016-spa","Desarrollo tecnológico para el mejoramiento de la comunicación a distancia entre personas con discapacidad","Hernández-Suarez, Cesar A, Jiménez-Hernández, Luis A","Revista de Salud Pública; 11(5); 828-835","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500016&lang=pt" 
"S0124-00642009000500015-spa","Concordancia en la estimación del consumo máximo de oxígeno entre una prueba de esfuerzo y el Polar s810®","Cortés-Reyes, Edgar, Echeverry-Raad, Jairo, Mancera-Soto, Erica M, Ramos Caballero, Diana M","Revista de Salud Pública; 11(5); 819-827","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500015&lang=pt" 
"S0124-00642009000500013-spa","¿Es sano perder peso?","Jiménez-Cruz, Arturo, Bacardí-Gascón, Montserrat","Revista de Salud Pública; 11(5); 794-810","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500013&lang=pt" 
"S0124-00642009000500011-spa","Validación de un cuestionario de satisfacción de pacientes con el servicio de indicación en farmacias comunitarias","Armando, Pedro D, Vega, Elena M, Martínez-Pérez, Sebastián R, Martí-Pallarés, Mercè, Solá, Nancy H, Faus-Dáder, María J","Revista de Salud Pública; 11(5); 784-793","Revista de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642009000500011&lang=pt" 
"S0213-91112009000500002-esp","Epidemias mediáticas: una reflexión para la salud pública","Caylà, Joan A.","Gaceta Sanitaria; 23(5); 362-364","Gaceta Sanitaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112009000500002&lang=pt" 
"S1695-61412009000300019-esp","La emergencia de la integralidad e interdisciplinaridad en el sistema de cuidado en salud","Santos Koerich, M., Stein Backes, D., Macêdo de Sousa, F.G., Erdmann, A.L.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300019&lang=pt" 
"S1695-61412009000300020-esp","Diagnósticos de enfermería como instrumentos en la formación del enfermero: una revisión de la literatura","Carvalho da Silva, C.M., Lopes de Azevedo, S., Cavalcanti Valente, G.S., machado T. F. Rosas, A.M., Marinho Chrizóstimo, M.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300020&lang=pt" 
"S1695-61412009000300013-esp","Compromiso organizacional y profesional del equipo de salud","Llapa-Rodríguez, E.O., Trevizan, M.A., Shinyashiki, T.G., Mendes Costa, I.A.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300013&lang=pt" 
"S1695-61412009000300003-esp","Relación entre factores de riesgo del consumo de drogas y pronóstico académico en estudiantes de nuevo ingreso en la carrera de enfermería en dos universidades latinoamericanas","Navarro de Sáez, M., Cometto, M.C., Aespig, H., Cromaguera, F., Gómez, P., Cerró Ruza, E.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300003&lang=pt" 
"S1695-61412009000300021-esp","Relación terapéutica: el pilar de la profesión enfermera","Vidal Blan, R., Adamuz Tomás, J., Feliu Baute, P.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300021&lang=pt" 
"S1695-61412009000300012-esp","¿Cómo descansa el paciente oncohematológico en el hospital?","Penas Casals, E., Ruiz Navas, S., Tormo Gasa, S.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300012&lang=pt" 
"S1695-61412009000300023-esp","Factores Mediadores en la Salud Mental. Enfermería psicosocial I. Coordinadores: Joana Fornés Vives y Juan Gómez Salgado. Colección Linés de especialización en enfermería. Edita Enfo Ediciones para FUDEN. 467 págs. madrid, 2008","Sales Orts, Rafael","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300023&lang=pt" 
"S1695-61412009000300001-esp","","López Montesinos, Mª José","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300001&lang=pt" 
"S1695-61412009000300025-esp","Entrevista a José Antonio Lozano Teruel","González García, María","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300025&lang=pt" 
"S1695-61412009000300014-esp","Historia clínica informatizada de enfermería en el Departamento de Torrevieja Salud como instrumento de gestión de calidad","Cerezo Sanmartín, M., Gutiérrez Aranda, J.M., Perán Artero, S., Gómez Gonzálvez, G., Carrasco Gutiérrez, P.","Enfermería Global; (17); -","Enfermería Global","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1695-61412009000300014&lang=pt" 
"S1676-24442009000500011-scl","Tumor sólido pseudopapilar de pâncreas: relato de um caso com apresentação incomum","Xavier, Felipe Santos, Urban, Cícero de Andrade, Coelho, Júlio Cezar Uili, Torres, Luiz Fernando Bleggi","Jornal Brasileiro de Patologia e Medicina Laboratorial; 45(5); 407-411","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442009000500011&lang=pt" 
"S1676-24442009000500006-scl","Determinação das glicemias capilar e venosa com glicosímetro versus dosagem laboratorial da glicose plasmática","Cordova, Caio Mauricio Mendes de, Valle, Jéssyca Pereira, Yamanaka, Celina Noriko, Cordova, Maurício Mendes de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 45(5); 378-384","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442009000500006&lang=pt" 
"S1676-24442009000500005-scl","Volume plaquetário médio e doença cardiovascular","Wendland, Andréa Elisabet, Farias, Mariela Granero, Manfroi, Waldomiro Carlos","Jornal Brasileiro de Patologia e Medicina Laboratorial; 45(5); 371-378","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442009000500005&lang=pt" 
