"S1889-18612014000200002-esp","Behavioral problems and depressive symptomatology as predictors of child-to-parent violence","Ibabe, Izaskun, Arnoso, Ainara, Elgorriaga, Edurne","The European Journal of Psychology Applied to Legal Context; 6(2); 53-61","The European Journal of Psychology Applied to Legal Context","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-18612014000200002&lang=pt" 
"S0100-204X2014000700554-scl","Feed intake and growth performance of goats supplemented with soy waste","Rahman, Mohammad Mijanur, Nakagawa, Toshinori, Abdullah, Ramli Bin, Embong, Wan Khadijah Wan, Akashi, Ryo","Pesquisa Agropecuária Brasileira; 49(7); 554-558","Pesquisa Agropecuária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700554&lang=pt" 
"S0100-204X2014000700559-scl","Predicting chick body mass by artificial intelligence-based models","Ferraz, Patricia Ferreira Ponciano, Yanagi Junior, Tadayuki, Hernández Julio, Yamid Fabián, Castro, Jaqueline de Oliveira, Gates, Richard Stephen, Reis, Gregory Murad, Campos, Alessandro Torres","Pesquisa Agropecuária Brasileira; 49(7); 559-568","Pesquisa Agropecuária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700559&lang=pt" 
"S1657-47022014000200003-col","DINÁMICA AMBIENTAL Y ECONÓMICA EN LA LOCALIDAD DE PUENTE ARANDA EN BOGOTÁ","Parra Moreno, Carlos Fernando, Muñoz Rojas, John Harold","Revista Latinoamericana de Bioética; 14(2); 28-37","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200003&lang=pt" 
"S1657-47022014000200002-col","¿ES EL ABORTO UN DERECHO SEXUAL Y REPRODUCTIVO DE LA MUJER? ANÁLISIS DESDE EL BIODERECHO, LA BIOÉTICA, LA BIOPOLÍTICA Y LA BIOJURÍDICA EN ESTADOS UNIDOS, ESPAÑA Y COLOMBIA","Zárate Cuello, Amparo de Jesús","Revista Latinoamericana de Bioética; 14(2); 12-27","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200002&lang=pt" 
"S1657-47022014000200001-col","BIOÉTICA: ENTRE LA ÉTICA DEL CUIDADO, LA SOLIDARIDAD Y LA DIGNIDAD","CUEVAS SILVA, JUAN MARÍA","Revista Latinoamericana de Bioética; 14(2); 6-7","Revista Latinoamericana de Bioética","Inglês, Espanhol, Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200001&lang=pt" 
"S1657-47022014000200007-col","POSMODERNIDAD Y EDUCACIÓN: IMPERATIVOS CATEGÓRICOS DE LA POBREZA CONTEMPORÁNEA","Herrera Llamas, Jorge Antonio","Revista Latinoamericana de Bioética; 14(2); 80-89","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200007&lang=pt" 
"S1657-47022014000200005-col","DE LA ENSEÑANZA DE LA BIOÉTICA A LA EDUCACIÓN BIOÉTICA REFLEXIONES SOBRE LOS DESAFÍOS EN LOS POSGRADOS EN BIOÉTICA","Abellán Salort, José Carlos, Maluf, Fabiano","Revista Latinoamericana de Bioética; 14(2); 52-65","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200005&lang=pt" 
"S1657-47022014000200004-col","CONOCIMIENTO DE ESTUDIANTES DE MEDICINA SOBRE LA ÉTICA DE LA INVESTIGACIÓN CLÍNICA CON MEDICAMENTOS","Avella Vargas, María Esperanza, Cordero Camacho, Claudia Patricia, Vélez Flórez, Germán Eduardo","Revista Latinoamericana de Bioética; 14(2); 38-51","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200004&lang=pt" 
"S1657-47022014000200009-col","APROXIMACIÓN A UNA CARTOGRAFÍA CONCEPTUAL DE LA BIOPOLÍTICA","Martínez Posada, Jorge Eliécer, Guarín Salazar, Yudy Alejandra","Revista Latinoamericana de Bioética; 14(2); 100-117","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200009&lang=pt" 
"S1657-47022014000200008-col","ESTRATEGIAS PARA INHIBIR Y PREVENIR EL FRAUDE EN LA INVESTIGACIÓN CIENTÍFICA","França Tarragó, Omar","Revista Latinoamericana de Bioética; 14(2); 90-99","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200008&lang=pt" 
"S1657-47022014000200006-col","REFLEXIONES EN TORNO A LA ECOÉTICA Y SUS APORTES EN LA ÉPOCA CONTEMPORÁNEA","Gómez Arévalo, José Arlés","Revista Latinoamericana de Bioética; 14(2); 66-79","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200006&lang=pt" 
"S1657-47022014000200010-col","HEIDEGGER PARA A BIOÉTICA","Cabrera, Julio, Salamano, Mercedes Cecilia","Revista Latinoamericana de Bioética; 14(2); 118-127","Revista Latinoamericana de Bioética","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200010&lang=pt" 
"S1657-47022014000200011-col","CUMPLIMIENTO DE LAS CONDICIONES ÉTICAS RELACIONADOS CON EL USO DE PLACEBOS EN LOS ESTUDIOS DE EXPERIMENTACIÓN EN COLOMBIA","Carreño Dueñas, José Alexander","Revista Latinoamericana de Bioética; 14(2); 128-137","Revista Latinoamericana de Bioética","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-47022014000200011&lang=pt" 
"S0100-204X2014000700521-scl","Mitigação das emissões de amônia por zeólitas naturais durante a compostagem de dejetos de suínos","Giacomini, Diego Antonio, Aita, Celso, Pujol, Stefen Barbosa, Giacomini, Sandro José, Doneda, Alexandre, Cantú, Rafael Ricardo, Dessbesell, Alexandre, Lüdtke, Roberto Carlos, Silveira, Carlos Augusto Posser","Pesquisa Agropecuária Brasileira; 49(7); 521-530","Pesquisa Agropecuária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700521&lang=pt" 
"S0100-204X2014000700515-scl","Defoliation of strawberry mother plants for the production of runner tips","Picio, Miriane Dal, Andriolo, Jerônimo Luiz, Cardoso, Francieli Lima, Lerner, Maíne Alessandra, Souza, Jéssica Maronez de","Pesquisa Agropecuária Brasileira; 49(7); 515-520","Pesquisa Agropecuária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700515&lang=pt" 
"S0100-204X2014000700540-scl","Chemical characteristics of grape juices from different cultivar and rootstock combinations","Nassur, Rita de Cássia Mirela Resende, Pereira, Giuliano Elias, Alves, Juliana Alvarenga, Lima, Luiz Carlos de Oliveira","Pesquisa Agropecuária Brasileira; 49(7); 540-545","Pesquisa Agropecuária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700540&lang=pt" 
"S0100-204X2014000700546-scl","Teores de minerais em polpas e cascas de frutos de cultivares de bananeira","Aquino, César Fernandes, Salomão, Luiz Carlos Chamhum, Siqueira, Dalmo Lopes de, Cecon, Paulo Roberto, Ribeiro, Sônia Machado Rocha","Pesquisa Agropecuária Brasileira; 49(7); 546-553","Pesquisa Agropecuária Brasileira","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700546&lang=pt" 
"S0100-204X2014000700493-scl","Semivariogram models for estimating fig fly population density throughout the year","Batistella Pasini, Mauricio Paulo, Dal&#039;Col Lúcio, Alessandro, Cargnelutti, Alberto Filho","Pesquisa Agropecuária Brasileira; 49(7); 493-505","Pesquisa Agropecuária Brasileira","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2014000700493&lang=pt" 
"S0872-19042014000400005-prt","Electroreduction of Salicylic Acid, Acetylsalicylic Acid and Pharmaceutical Products Containing these Compounds","Wudarska, Edyta, Chrzescijanska, Ewa, Kusmierek, Elzbieta","Portugaliae Electrochimica Acta; 32(4); 295-302","Portugaliae Electrochimica Acta","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042014000400005&lang=pt" 
"S0872-19042014000400002-prt","Nano Analyses of Adsorbed Film onto Carbon Steel","Kasilingam, T, Thangavelu, C, Palanivela, V","Portugaliae Electrochimica Acta; 32(4); 259-270","Portugaliae Electrochimica Acta","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042014000400002&lang=pt" 
"S0872-19042014000400003-prt","Corrosion Inhibition of Carbon Steel in Hydrochloric Acid Solution by Mentha Pulegium Extract","Khadraoui, A, Khelifa, A, Boutoumi, H, Mettai, B, Karzazi, Y, Hammouti, B","Portugaliae Electrochimica Acta; 32(4); 271-280","Portugaliae Electrochimica Acta","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042014000400003&lang=pt" 
"S0872-19042014000400001-prt","Electrochemical Properties of (η5-C5Me5)-Rhodium and - Iridium Complexes Containing Bis(pyrazolyl)alkane Ligands","Martins, Luisa M.D.R.S., Pettinari, Claudio, Marchetti, Fabio, Alegria, Elisabete C.B.A., Pombeiro, Armando J.L.","Portugaliae Electrochimica Acta; 32(4); 253-257","Portugaliae Electrochimica Acta","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042014000400001&lang=pt" 
"S1794-38412014000200002-col","La razón y el lenguaje, principios para entender la regeneración desde la lengua: Miguel Antonio Caro","Guzmán, Diana Paola","Hallazgos; 11(22); 19-40","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200002&lang=pt" 
"S1794-38412014000200003-col","Personajes indecisos: Discurso, identidad e incertidumbre narrativa","Rodríguez, Sergio","Hallazgos; 11(22); 41-49","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200003&lang=pt" 
"S1794-38412014000200001-col","Editorial","Hurtado Tarazona, Alejandra","Hallazgos; 11(22); 11-11","Hallazgos","Inglês, Espanhol, Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200001&lang=pt" 
"S1794-38412014000200006-col","El cronotopo patriarcal en el documental ¡Colombia Vive!","Flórez, Franz","Hallazgos; 11(22); 89-106","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200006&lang=pt" 
"S1794-38412014000200007-col","Higher education and business: Prospects of long-term cooperation","Schislyaeva, Elena R, Saichenko, Olga A., Mirolybova, Olga V","Hallazgos; 11(22); 109-118","Hallazgos","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200007&lang=pt" 
"S1794-38412014000200004-col","Análise semiótica e formal do docudrama &quot;Mulheres Assassinas&quot;","Bonesi Ferreira, Lucas, Zanetti Gomes, Rogério","Hallazgos; 11(22); 51-65","Hallazgos","Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200004&lang=pt" 
"S1794-38412014000200005-col","Discursos sociales para reproducir la sociedad: Tópica del arte relacional en Latinoamérica","Suárez, Bianca","Hallazgos; 11(22); 67-87","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200005&lang=pt" 
"S1794-38412014000200008-col","Categorías conceptuales para el estudio de la responsabilidad social organizacional","Tello Castrillón, Carlos, Rodríguez Córdoba, María del Pilar","Hallazgos; 11(22); 119-135","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200008&lang=pt" 
"S1794-38412014000200009-col","Calidad de vida y educación: mirada contextual de niños, niñas y adolescentes bogotanos","Riaño Arbeláez, Paola Andrea","Hallazgos; 11(22); 137-158","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200009&lang=pt" 
"S1794-38412014000200011-col","Conceptos para el desarrollo de un modelo de formación en competencias tecnológicas para Colombia","Díaz Pérez, Vianney Rocío, Pedraza Ortíz, Alexandra, Valdiri Lugo, Luz Elena","Hallazgos; 11(22); 183-198","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200011&lang=pt" 
"S1794-38412014000200010-col","Gestión del conocimiento sustentable universitario Visión aproximada de experiencias latinoamericanas","Carvajal, Beatriz Carolina","Hallazgos; 11(22); 159-181","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200010&lang=pt" 
"S1794-38412014000200013-col","Imagen país de Colombia desde la perspectiva estadounidense","Echeverri, Lina María, Estay-Niculcar, Christian A., Parra, José Hernán","Hallazgos; 11(22); 225-244","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200013&lang=pt" 
"S1794-38412014000200012-col","Fortalecimiento del capital social a través del voluntariado, caso comuna de una ciudad colombiana","Echeverri Rubio, Alejandro, Rodríguez Córdoba, María del Pilar, Correa Meneses, Juan Sebastián","Hallazgos; 11(22); 199-224","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200012&lang=pt" 
"S1794-38412014000200015-col","Una lectura al Qohélet","Arango, Oscar Javier","Hallazgos; 11(22); 263-285","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200015&lang=pt" 
"S1794-38412014000200014-col","El populismo como lógica hegemónica: una mirada a la perspectiva teórica elaborada por Ernesto Laclau","López Bayona, Álvaro Iván","Hallazgos; 11(22); 245-262","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200014&lang=pt" 
"S1794-38412014000200017-col","Financiación y ejecución de las actividades de investigación y desarrollo en Latinoamérica","Arias Pérez, José Enrique, Zuluaga Borda, Camilo","Hallazgos; 11(22); 311-328","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200017&lang=pt" 
"S1794-38412014000200016-col","El planteamiento metodológico en una indagación sobre el saber pedagógico de profesores universitarios","González Melo, Hamlet Santiago, Ospina, Héctor Fabio","Hallazgos; 11(22); 289-309","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200016&lang=pt" 
"S1794-38412014000200019-col","La intervención académica en la construcción de una sociedad con calidad: análisis del valor agregado en el proceso formativo colombiano","Isáziga-David, Carlos-Hernán, Gabalán-Coello, Jesús, Vásquez-Rizo, Fredy-Eduardo","Hallazgos; 11(22); 359-384","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200019&lang=pt" 
"S1794-38412014000200018-col","Fragmentación entre ciencia y humanismo: en la universidad contemporánea","López Alzate, María Adelaida","Hallazgos; 11(22); 329-357","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200018&lang=pt" 
"S1794-38412014000200020-col","El papel del docente reflexivo como estrategia del síndrome de Burnout en relación con las prácticas educativas","Muñoz Muñoz, Cristian Fernán, Correa Otálvaro, Claudia Milena","Hallazgos; 11(22); 385-401","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200020&lang=pt" 
"S1794-38412014000200021-col","El plan de nivelación académica Talentos, una respuesta institucional de educación para la paz","Vergara Varela, Rafael, Rodríguez Vásquez, María Eugenia","Hallazgos; 11(22); 403-417","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200021&lang=pt" 
"S1794-38412014000200022-col","Saber, manipulación y poder: La universidad como institución social","Murcia Peña, Napoleón, Gamboa Suárez, Audin Aloiso","Hallazgos; 11(22); 419-434","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200022&lang=pt" 
"S1794-38412014000200023-col","Influencia de las Tecnologías de Información y Comunicación en los roles e interrelaciones entre estudiantes y docentes en programas presenciales de educación superior","Ruiz Rodríguez, Norma Julieth, Mendoza Torres, Martha Ruth, Ferrer, Luis Gabriel","Hallazgos; 11(22); 435-454","Hallazgos","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-38412014000200023&lang=pt" 
"S1980-00372014000800009-scl","Changes in health-related behaviors and their effect on dissatisfaction with body weight in youths","Silva, Diego Augusto Santos, Pelegrini, Andreia, Lopes, Adair da Silva, Wanderley Júnior, Rildo de Souza, Barros, Simone Storino Honda, Barros, Mauro Virgílio Gomes de","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 79-90","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800009&lang=pt" 
"S1980-00372014000800008-scl","Behaviors associated to sleep among high school students: cross-sectional and prospective analysis","Hoefelmann, Luana Peter, Silva, Kelly Samara, Barbosa Filho, Valter Cordeiro, Silva, Jaqueline Aragoni da, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 68-78","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800008&lang=pt" 
"S1980-00372014000800003-scl","Effectiveness on physical activity indicators of an intervention delivered to high school students","Del Duca, Giovâni Firpo, Barros, Mauro Virgílio Gomes de, Silva, Kelly Samara, Garcia, Leandro Martin Totaro, Bezerra, Jorge, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 13-24","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800003&lang=pt" 
"S1980-00372014000800002-scl","Implementation of the &quot;Saúde na Boa&quot; intervention: process evaluation and characteristics of participants and dropouts","Silva, Kelly Samara, Barros, Mauro Virgílio G. de, Barbosa Filho, Valter Cordeiro, Garcia, Leandro Martin Totaro, Wanderley Júnior, Rildo de Souza, Beck, Carmem Cristina, Nahas, Markus Vinicius","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(); 01-12","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000800002&lang=pt" 
