"S0213-91112008000500012-esp","Las políticas para disminuir las desigualdades en salud","Borrell, Carme, Artazcoz, Lucía","Gaceta Sanitaria; 22(5); 465-473","Gaceta Sanitaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112008000500012&lang=pt" 
"S0100-67622008000500013-scl","Desempenho do enwatbal para avaliar a umidade do solo e o uso da água em um sistema agroflorestal","Duran, Joaquim Alex Rodrigues, Campelo Júnior, José Holanda","Revista Árvore; 32(5); 879-889","Revista Árvore","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622008000500013&lang=pt" 
"S0100-67622008000500017-scl","Estrutura da vegetação de um cerradão e a heterogeneidade regional do Cerrado no Maranhão, Brasil","Silva, Helisvania Gomes, Figueiredo, Nivaldo de, Andrade, Gilda Vasconcellos de","Revista Árvore; 32(5); 921-930","Revista Árvore","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622008000500017&lang=pt" 
"S0100-67622008000500020-scl","Desenvolvimento e avaliação de um protótipo classificador de tábuas usando técnicas de visão artificial","Gomes, José Marcelo, Pinto, Francisco de Assis de Carvalho, Lucia, Ricardo Marius Della, Khoury Junior, Joseph Kalil","Revista Árvore; 32(5); 949-959","Revista Árvore","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622008000500020&lang=pt" 
"S1130-05582008000500003-esp","Aplicación de la toxina botulínica A para el tratamiento del síndrome de Frey","Mareque Bueno, J., González Lagunas, J., Bassas Costa, C., Raspall Martín, G.","Revista Española de Cirugía Oral y Maxilofacial; 30(5); 327-340","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582008000500003&lang=pt" 
"S0100-67622008000500006-scl","Modelos de crescimento e produção para plantios comerciais jovens de Tectona grandis em Tangará da Serra, Mato Grosso","Cruz, Jovane Pereira da, Leite, Helio Garcia, Soares, Carlos Pedro Boechat, Campos, João Carlos Chagas, Smit, Luit, Nogueira, Gilciano Saraiva, Oliveira, Márcio Leles Romarco de","Revista Árvore; 32(5); 821-828","Revista Árvore","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622008000500006&lang=pt" 
"S1130-05582008000500002-esp","Estudio experimental sobre la regeneración ósea mandibular de la rata con diferentes biomateriales","Ochandiano Caicoya, Santiago","Revista Española de Cirugía Oral y Maxilofacial; 30(5); 324-326","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582008000500002&lang=pt" 
"S1130-05582008000500013-esp","","","Revista Española de Cirugía Oral y Maxilofacial; 30(5); 386-387","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582008000500013&lang=pt" 
"S1130-05582008000500008-esp","Herida por asta de toro en el área maxilofacial: revisión de la literatura y presentación de un caso","Sánchez Cuellar, Luis Antonio","Revista Española de Cirugía Oral y Maxilofacial; 30(5); 363-364","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582008000500008&lang=pt" 
"S1816-79502008000500001-sza","Merged rainfall fields for continuous simulation modelling (CSM)","Frezghi, MS, Smithers, JC","Water SA; 34(5); 523-528","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500001&lang=pt" 
"S1816-79502008000500002-sza","Comparing available rainfall gridded datasets for West Africa and the impact on rainfall-runoff modelling results, the case of Burkina-Faso","Mahe, Gil, Girard, Sabine, New, Mark, Paturel, Jean-Emmanuel, Cres, Agnes, Dezetter, Alain, Dieulin, Claudine, Boyer, Jean-François, Rouche, Nathalie, Servat, Eric","Water SA; 34(5); 529-536","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500002&lang=pt" 
"S1816-79502008000500003-sza","Optimising water distribution systems using a weighted penalty in a genetic algorithm","van Dijk, M, van Vuuren, SJ, van Zyl, JE","Water SA; 34(5); 537-548","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500003&lang=pt" 
"S1816-79502008000500004-sza","Assessment of the contribution of groundwater discharges to rivers using monthly flow statistics and flow seasonality","Le Maitre, David C, Colvin, Christine A","Water SA; 34(5); 549-564","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500004&lang=pt" 
"S1816-79502008000500005-sza","Interplay of factors involving chlorine dose, turbidity flow capacity and pH on microbial quality of drinking water in small water treatment plants","Obi, CL, Igumbor, JO, Momba, MNB, Samie, A","Water SA; 34(5); 565-572","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500005&lang=pt" 
"S1816-79502008000500006-sza","Microbial community study of the process: and groundwater of the Sishen Iron-Ore Mine, South Africa","Williams, PJ, Surridge, AKJ, Cloete, TE","Water SA; 34(5); 573-578","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500006&lang=pt" 
"S1816-79502008000500007-sza","Measurement of water-use by Jatropha curcas L. using the heat-pulse velocity technique","Gush, MB","Water SA; 34(5); 1-5","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500007&lang=pt" 
"S1816-79502008000500008-sza","First steps in the development of a water temperature model framework for refining the ecological Reserve in South African rivers","Rivers-Moore, NA, Hughes, DA, Mantel, S, Hill, TR","Water SA; 34(5); 585-595","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500008&lang=pt" 
"S1816-79502008000500009-sza","Biological responses to a resumption in river flow in a freshwater-deprived, permanently open Southern African estuary","Vorwerk, Paul D, Froneman, P William, Paterson, Angus W, Strydom, Nadine A, Whitfield, Alan K","Water SA; 34(5); 597-604","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500009&lang=pt" 
"S1816-79502008000500010-sza","&#039;Alternative futures&#039; of the Okavango Delta simulated by a suite of global climate and hydro-ecological models","Wolski, P, Murray-Hudson, M","Water SA; 34(5); 605-610","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500010&lang=pt" 
"S1816-79502008000500011-sza","Determination of selected organochlorine pesticide (OCP) compounds from the Jukskei River catchment area in Gauteng, South Africa","Sibali, Linda L, Okwonkwo, Jonathan O, McCrindle, Rob I","Water SA; 34(5); 611-621","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500011&lang=pt" 
"S1816-79502008000500012-sza","Distribution of the pill clam Pisidium langleyanum Melvill &amp; Ponsonby, 1891 (Bivalvia: Sphaeriidae) in South Africa","Kock, KN de, Wolmarans, CT","Water SA; 34(5); 623-630","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500012&lang=pt" 
"S1816-79502008000500013-sza","Exposure of rural households to toxic cyanobacteria in container-stored water","Fosso-Kankeu, E, Jagals, P, du Preez, H","Water SA; 34(5); 631-636","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500013&lang=pt" 
"S1816-79502008000500014-sza","Probabilistic risk assessment of the environmental impacts of pesticides in the Crocodile (west) Marico catchment, North-West Province","Ansara-Ross, TM, Wepener, V, Van den Brink, PJ, Ross, MJ","Water SA; 34(5); 637-645","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500014&lang=pt" 
"S1816-79502008000500015-sza","The effect of vegetation harvest on the operation of a surface flow constructed wetland","Álvarez, JA, Bécares, E","Water SA; 34(5); 645-649","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500015&lang=pt" 
"S1816-79502008000500016-sza","Clustering of groundwaters by Q-mode factor analysis according to their hydrogeochemical origin: a case study of the Cariri Valley (Northern Brazil) wells","Machado, Carlos José Freire, Santiago, Maria Marlúcia Freitas, Frischkorn, Horst, Mendes Filho, Josué","Water SA; 34(5); 651-656","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500016&lang=pt" 
"S1816-79502008000500017-sza","Cyclodextrin nanosponges in the removal of organic matter to produce water for power generation","Mamba, BB, Krause, RW, Malefetse, TJ, Gericke, G, Sithole, SP","Water SA; 34(5); 657-660","Water SA","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502008000500017&lang=pt" 
"S0121-81232008000400009-col","Síndrome anti-sintetasa en un paciente con dermatomiositis amiopática","Pinto Peñaranda, ¹Luis F, Velásquez Franco, Carlos J, Márquez Hernández, ³Javier D","Revista Colombiana de Reumatología; 15(4); 331-332","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400009&lang=pt" 
"S0121-81232008000400008-col","Distrofia simpática refleja idiopática","Ochoa Rojas, Carlos Darío, Toro Gutiérrez, Carlos Enrique","Revista Colombiana de Reumatología; 15(4); 326-330","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400008&lang=pt" 
"S0121-81232008000400007-col","Poliarteritis nodosa cutánea atípica Una forma atípica de la presentación de la poliarteritis nodosa cutánea","Quintana, Gerardo, Rodríguez, Gerzaín, Restrepo, José Félix, Iglesias Gamarra, Antonio","Revista Colombiana de Reumatología; 15(4); 320-325","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400007&lang=pt" 
"S0121-81232008000400006-col","Mofetil micofenolato como tratamiento de las manifestaciones no renales del lupus eritematoso sistémico","González Naranjo, Luis Alonso","Revista Colombiana de Reumatología; 15(4); 307-320","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400006&lang=pt" 
"S0121-81232008000400005-col","Caracterización de pacientes con compromiso pulmonar intersticial asociado a esclerosis sistémica atendidos en el Hospital Militar Central desde enero de 1998 a mayo de 2008","Arbeláez Solera, Ana Milena, Bastidas, Alirio R., Quintana, Gerardo, Valle Oñate, Rafael, Reyes, Elsa, Bello, Juan Manuel, Jaimes, Diego, ávila, Mabel","Revista Colombiana de Reumatología; 15(4); 299-306","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400005&lang=pt" 
"S0121-81232008000400004-col","Subgrupos de Lupus Eritematoso Sistémico: influencia de la edad de inicio, la raza, el sexo y el perfil de anticuerpos en las manifestaciones clínicas de la enfermedad","Pinto P, Luis Fernando, Velásquez F, Carlos Jaime, Márquez H, Javier","Revista Colombiana de Reumatología; 15(4); 291-298","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400004&lang=pt" 
"S0121-81232008000400003-col","Validación del &quot;Michigan Hand Outcomes Questionnaire&quot; para población colombiana","Miranda, David, Ramírez, Jorge, Rueda, Liliana, García, Jenny, Wolf, Germán, Lugo A, Luz Helena","Revista Colombiana de Reumatología; 15(4); 271-290","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400003&lang=pt" 
"S0121-81232008000400002-col","Historiografía de los diferentes eventos que entrelazan la estructuración del síndrome antifosfolipídico","Iglesias-Gamarra, Antonio, Restrepo, José Félix, Toro, Carlos, Rondón, Federico, Caballero, Carlos Vinicio, Panqueva, Uriel, Yunez, Alberto, Cabral, Antonio, Cervera, Ricard","Revista Colombiana de Reumatología; 15(4); 229-270","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400002&lang=pt" 
"S0121-81232008000400001-col","Nueva Imagen en sus quince años de vida","Illera, Elías Forero, Restrepo, José Félix","Revista Colombiana de Reumatología; 15(4); 224-227","Revista Colombiana de Reumatología","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232008000400001&lang=pt" 
"S1022-51292008000400001-per","Comentarios sobre artículos originales","Zolezzi Francis, Alberto","Revista de Gastroenterología del Perú; 28(4); 75-76","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400001&lang=pt" 
"S1022-51292008000400002-per","Hallazgos clínicos, bioquímicos y de histología hepática en adultos peruanos con sobrepeso y obesos: primer estudio prospectivo nacional","Tagle A., Martín, Poggi M., Luis, Ferrari G., Natalia, Siu G., Hugo, Aguinagac, Melina, Luna C., Eduardo, Scavino L., Yolanda","Revista de Gastroenterología del Perú; 28(4); 323-331","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400002&lang=pt" 
"S1022-51292008000400003-per","Disección submucosa y mucosectomía en el tratamiento de las neoplasias intraepiteliales y del cáncer gástrico temprano","Barreda B., Fernando, Sánchez L., Juvenal","Revista de Gastroenterología del Perú; 28(4); 332-355","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400003&lang=pt" 
"S1022-51292008000400004-per","Tumor sólido pseudopapilar de páncreas en el Instituto Nacional de Enfermedades Neoplásicas","Abad Licham, Milagros, Sanchez Lihon, Juvenal, Celis Zapata, Juan","Revista de Gastroenterología del Perú; 28(4); 356-361","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400004&lang=pt" 
"S1022-51292008000400006-per","Uso de Propofol administrado por enfermera para la sedación durante colonoscopias en un Hospital Nacional en Lima - Perú","Refulio Zevallos, Elizabeth, Huerta-Mercado Tenorio, Jorge, Espinoza Ríos, Jorge, Pinto Valdivia, José, de los Rios Senmache, Raul, Piscoya rivera, Alejandro, Vila Gutierrez, Sandro, Garcia Encinas, Carlos, Bussalleu Rivera, Alejandro","Revista de Gastroenterología del Perú; 28(4); 366-371","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400006&lang=pt" 
"S1022-51292008000400007-per","Rompiendo paradigmas en la pancreatitis aguda grave una nueva visión en el tratamiento de la enfermedad: a new vision in the treatment of the disease","Targarona Modena, Javier, Pando Rau, Elizabeth, Barreda Cevasco, Luis","Revista de Gastroenterología del Perú; 28(4); 372-378","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400007&lang=pt" 
"S1022-51292008000400008-per","Úlcera gástrica gigante por citomegalovirus en infección VIH/SIDA","Pérez-Pereyra, Julia, Morales, Domingo, Díaz, Ramiro, Yoza, Max, Frisancho, Oscar","Revista de Gastroenterología del Perú; 28(4); 379-382","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400008&lang=pt" 
"S1022-51292008000400009-per","Bases neuroendocrinas en el tratamiento quirúrgico de la obesidad mórbida: a propósito de dos casos operados con la Técnica de Santoro, en el Hospital Rebagliati","Ríos Canturín, Pedro J., Pérez Fernandez, Elmer, Ríos Torres, Pedro O.","Revista de Gastroenterología del Perú; 28(4); 383-389","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400009&lang=pt" 
"S1022-51292008000400010-per","Publicación duplicada: un caso peruano","Salinas, Jorge Luis, Mayta-Tristán, Percy","Revista de Gastroenterología del Perú; 28(4); 390-391","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400010&lang=pt" 
"S1022-51292008000400011-per","Respuesta del autor","Moro, Pedro L.","Revista de Gastroenterología del Perú; 28(4); 392-392","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400011&lang=pt" 
"S1022-51292008000400005-per","Lesiones Vasculares del Tracto Gastrointestinal alto en el Hospital Nacional Daniel A. Carrión (2007-2008)","Guzman, Edson, Espinoza, Miguel, Monge, Eduardo","Revista de Gastroenterología del Perú; 28(4); 362-365","Revista de Gastroenterología del Perú","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292008000400005&lang=pt" 
"S0004-27492008000500004-scl","Efeitos da latanoprosta sobre a espessura foveal em olhos submetidos à cirurgia de catarata","Arcieri, Enyr Saran, Mendonça, Camila Naves, Barra, Daniela Borges, Corrêa, Ticiana, Arcieri, Rafael Saran","Arquivos Brasileiros de Oftalmologia; 71(5); 629-634","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000500004&lang=pt" 
"S0004-06142008000800014-esp","Metástasis neurológicas secundarias a tumor testicular germinal","Llarena Ibarguren, Roberto, Azurmendi Arín, Igor, García-Olaverri Rodríguez, Jorge, Olano Grasa, Ivan, Canton Aller, Emilio, Pertusa Peña, Carlos","Archivos Españoles de Urología (Ed. impresa); 61(8); 939-943","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800014&lang=pt" 
"S0004-06142008000800001-esp","Consideraciones sobre el tratamiento de la estenosis uretral","Gallo Rolanía, F. Javier","Archivos Españoles de Urología (Ed. impresa); 61(8); 857-859","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800001&lang=pt" 
"S0004-06142008000800003-esp","Edad cronológica en la resolución espontánea del reflujo vesico ureteral","Baquedano, P., Nardiello, A., Orellana, P., Díaz, M., Lagomarsino, E.","Archivos Españoles de Urología (Ed. impresa); 61(8); 867-872","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800003&lang=pt" 
"S0004-06142008000800006-esp","Hematomas renales postlitotricia extracorpórea en 324 sesiones consecutivas con el litotritor DOLI - S: incidencia, características, análisis multifactorial y revisión","Orozco Fariñas, Rodolfo, Iglesias Prieto, José Ignacio, Massarrah Halabi, Jorge, Mancebo Gómez, José Mª, Perez-Castro Ellendt, Enrique","Archivos Españoles de Urología (Ed. impresa); 61(8); 889-914","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800006&lang=pt" 
"S0004-06142008000800007-esp","La uroresonancia: Una alternativa diagnóstica","Nemecek, Tanja Andrea, Militello, José Ignacio","Archivos Españoles de Urología (Ed. impresa); 61(8); 915-920","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800007&lang=pt" 
"S0004-06142008000800009-esp","Prolapso uretral encarcerado: A propósito de un caso clínico","Soares, Mario Jorge, Covita, Ana, Neves, Tiago, Monteiro, Pedro, Canhoto, Artur, Nogueira, Rui, Barreto, José Luis, Mendonça, José Carlos, Maya, Manuela, Monteiro, Helder","Archivos Españoles de Urología (Ed. impresa); 61(8); 922-924","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800009&lang=pt" 
"S0004-06142008000800008-esp","Tratamiento con tamsulosina: ¿Debe operarse la catarata antes?","González Martín-Moro, Julio, Martínez Silva, Víctor","Archivos Españoles de Urología (Ed. impresa); 61(8); 921-922","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800008&lang=pt" 
"S0004-06142008000800016-esp","Litiasis ureteral en paciente portadora de derivación urinaria tipo Bricker","Juan Escudero, J. U., Ramos de Campos, M., Esteban Hernández, J. M., Ordoño Domínguez, F., Fabuel Deltoro, M., Navalón Verdejo, P., Marques Vidal, E.","Archivos Españoles de Urología (Ed. impresa); 61(8); 945-945","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800016&lang=pt" 
"S0004-06142008000800015-esp","Hipertensión vasculorenal severa por hidatidosis múltiple y total del riñón: Curación después de nefrectomía","Serrallach Milà, Narcis","Archivos Españoles de Urología (Ed. impresa); 61(8); 944-944","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800015&lang=pt" 
"S0004-06142008000800002-esp","TVT y TOT para la corrección quirúrgica de la incontinencia femenina de stress: Comparación de ambas técnicas","Torres Zambrano, G., Lujan Galán, M., Martín García, C., García Tello, A., Rodríguez García, N., Berenguer Sánchez, A.","Archivos Españoles de Urología (Ed. impresa); 61(8); 861-865","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800002&lang=pt" 
"S0004-06142008000800004-esp","Cirugía de neoimplante vesico ureteral por vía extravesical: modificaciones técnicas y consejos basados en más 30 años de experiencia","Zubieta, Ricardo, López, Pedro José","Archivos Españoles de Urología (Ed. impresa); 61(8); 873-881","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800004&lang=pt" 
"S0004-06142008000800012-esp","Pseudotumor fibroso paratesticular","López Aramburu, Miguel Ángel, Viguri Díaz, Amparo, Peña Pérez, Pablo, Rosa Arias, José, Saiz Camin, Mónica","Archivos Españoles de Urología (Ed. impresa); 61(8); 932-936","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800012&lang=pt" 
"S0004-06142008000800010-esp","Celulitis de pene tras sexo oral","Serrano de la Cruz Torrijos, Francisco, Ramada Benlloch, Francisco Javier, Juan Escudero, Joaquín Ulises, Fabuel Deltoro, Milagros, López Alcina, Emilio, Navalón Verdejo, Pedro, Ramos de Campos, Macarena, Marqués Vidal, Emilio","Archivos Españoles de Urología (Ed. impresa); 61(8); 924-929","Archivos Españoles de Urología (Ed. impresa)","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-06142008000800010&lang=pt" 
