"S1405-66662015000200011-mex","La Escuela Nacional de Ingenieros y las Ciencias Físicas en los albores del siglo XX","Tanamachi Castro, Gerardo, Ramos Lara, María de la Paz","Revista mexicana de investigación educativa; 20(65); 557-580","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000200011&lang=pt" 
"S0120-46452015000100008-col","Relación entre logística inversa y desempeño. Estudio de casos en Córdoba, Argentina","Noé Amato, Celina","Cuadernos de Administración (Universidad del Valle); 31(53); 85-96","Cuadernos de Administración (Universidad del Valle)","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452015000100008&lang=pt" 
"S0120-46452015000100003-col","Brasil como horizonte: una propuesta de transformación productiva para Colombia","Ortiz Quevedo, Carlos H., Salazar Arias, Juan D.","Cuadernos de Administración (Universidad del Valle); 31(53); 23-37","Cuadernos de Administración (Universidad del Valle)","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452015000100003&lang=pt" 
"S0120-46452015000100002-col","Acercamiento a un estudio sobre toma de posiciones y disposiciones en la organización: El caso de una empresa desde la perspectiva Bourdiana","Higuita López, Daimer","Cuadernos de Administración (Universidad del Valle); 31(53); 07-22","Cuadernos de Administración (Universidad del Valle)","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-46452015000100002&lang=pt" 
"S2237-96222015000200333-spa","Redação, publicação e avaliação da qualidade da revisão sistemática","Galvão, Taís Freire, Pereira, Maurício Gomes","Epidemiologia e Serviços de Saúde; 24(2); 333-334","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000200333&lang=pt" 
"S2237-96222015000200195-spa","Primeiros resultados da Pesquisa Nacional de Saúde, big data e relato de revisões sistemáticas","Garcia, Leila Posenato","Epidemiologia e Serviços de Saúde; 24(2); 195-196","Epidemiologia e Serviços de Saúde","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000200195&lang=pt" 
"S0185-25232015000100029-mex","Las composiciones de tierras en los pueblos de indios en dos jurisdicciones coloniales de la Huasteca, 1692-1720","Carrera Quezada, Sergio Eduardo","Estudios de historia novohispana; (52); 29-50","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100029&lang=pt" 
"S0102-36162015000300312-scl","Functional evaluation of arthroscopic treatment of SLAP lesions through the O&#039;Brien portal","Rebouças, Fabiano, Pereira, Bruno Cesar, Rocha, Ricardo Dantas, Filardi, Cantídio Salvador, Costa, Miguel Pereira da, Brasil Filho, Romulo, Tenor Junior, Antonio Carlos","Revista Brasileira de Ortopedia; 50(3); 312-317","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300312&lang=pt" 
"S0185-25232015000100051-mex","Juan de Palafox y China","Villamar, Cuauhtémoc","Estudios de historia novohispana; (52); 51-67","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100051&lang=pt" 
"S1413-41522015000200243-scl","Monitoramento da radioatividade alfa relacionada ao radônio-222 em águas de poços da região metropolitana de Curitiba (PR)","Corrêa, Janine Nicolosi, Paschuk, Sergei Anatolyevich, Kappke, Jaqueline, Denyak, Valeriy, Schelin, Hugo Reuters, Claro, Flávia Del, Perna, Allan Felipe Nunes, Reque, Marilson, Rocha, Zildete, Santos, Talita Oliveira","Engenharia Sanitaria e Ambiental; 20(2); 243-250","Engenharia Sanitaria e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522015000200243&lang=pt" 
"S0102-36162015000300266-scl","Reproducibility of the AO/ASIF and Gartland classifications for supracondylar fractures of the humerus in children","Rocha, Igor Tadeu Silveira, Faria, André de Siqueira, Fontoura Filho, Carlos, Rocha, Murilo Antônio","Revista Brasileira de Ortopedia; 50(3); 266-269","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300266&lang=pt" 
"S0102-36162015000300270-scl","Safety zone for surgical access in the middle third of the clavicle: study on cadavers","Ribeiro, Fabiano Rebouças, Porto, Fernanda de Marchi Bosi, Silva, Marcio Vieira Sanches, Tenor Junior, Antonio Carlos, Costa, Miguel Pereira da, Filardi, Cantidio","Revista Brasileira de Ortopedia; 50(3); 270-273","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300270&lang=pt" 
"S0102-36162015000300348-scl","Popliteal artery injury during posterior cruciate ligament reconstruction","Cenni, Marcos Henrique Frauendorf, Nascimento, Bruno Fajardo do, Carneiro, Guilherme Galvão Barreto, Andrade, Rodrigo Cristiano de, Pinheiro Júnior, Lúcio Flávio Biondi, Nicolai, Oscar Pinheiro","Revista Brasileira de Ortopedia; 50(3); 348-351","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300348&lang=pt" 
"S0102-36162015000300352-scl","Bryan and Morrey type IV intra-articular fracture of the distal extremity of the humerus treated surgically with anterior access: case report","Dressler, Hugo Bertani, Paula, Ricardo Nunes Borges de","Revista Brasileira de Ortopedia; 50(3); 352-355","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300352&lang=pt" 
"S0102-36162015000300356-scl","Fracture of the proximal extremity of the tibia after anterior cruciate ligament reconstruction: case report","Carneiro, Márcio de Oliveira, Monteiro, Thiago de Almeida, Bueno, Marcos Renato Zenovello, Augustin Júnior, Jorge Luis","Revista Brasileira de Ortopedia; 50(3); 356-359","Revista Brasileira de Ortopedia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162015000300356&lang=pt" 
"S0185-25232015000100081-mex","Guillermina del Valle, Finanzas piadosas y redes de negocios. Los mercaderes de la ciudad de México ante la crisis de Nueva España, 1804-1808, México, Instituto Mora, 2012","Castro Gutiérrez, Felipe","Estudios de historia novohispana; (52); 81-83","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100081&lang=pt" 
"S0185-25232015000100086-mex","Patricio Hidalgo Nuchera, Antes de la Acordada. La represión de la criminalidad rural en el México colonial (1550-1750), Sevilla, Universidad de Sevilla, Secretariado de Publicaciones Universidad de Sevilla, 2013. Serie Historia y Geografía n.o 254. 233 pp.","Lozano Armendares, Teresa","Estudios de historia novohispana; (52); 86-89","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100086&lang=pt" 
"S1413-41522015000200000-scl","Errata","","Engenharia Sanitaria e Ambiental; 20(2); iv-iv","Engenharia Sanitaria e Ambiental","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522015000200000&lang=pt" 
"S2237-96222015000200257-spa","Consumo de alimentos não saudáveis relacionados a doenças crônicas não transmissíveis no Brasil: Pesquisa Nacional de Saúde, 2013","Claro, Rafael Moreira, Santos, Maria Aline Siqueira, Oliveira, Tais Porto, Pereira, Cimar Azeredo, Szwarcwald, Célia Landmann, Malta, Deborah Carvalho","Epidemiologia e Serviços de Saúde; 24(2); 257-265","Epidemiologia e Serviços de Saúde","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S2237-96222015000200257&lang=pt" 
"S0185-25232015000100068-mex","Cédulas del perdón real a los rebeldes de la ciudad de México, 1627","Bautista y Lugo, Gibran","Estudios de historia novohispana; (52); 68-74","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100068&lang=pt" 
"S0185-25232015000100001-mex","Expediciones mineralógicas de fines del siglo XVIII: la búsqueda de azogue en Nueva España, Rafael Andrés Helling y José Antonio Alzate, 1778","Gavira Marquez, María Concepción","Estudios de historia novohispana; (52); 1-17","Estudios de historia novohispana","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-25232015000100001&lang=pt" 
"S0370-41062015000300006-chl","Incidencia de egresos por neumonía en niños menores de 24 meses antes y después de la implementación de la vacuna conjugada antineumocócica 10-valente en el Programa Nacional de Inmunizaciones de Chile","Fernández V, José Pablo, Goecke H, Carola, von Borries, Cecilia, Tapia R, Natalia, Santolaya de P, María Elena","Revista chilena de pediatría; 86(3); 168-172","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300006&lang=pt" 
"S0370-41062015000300005-chl","Caracterización sociodemográfica y clínica de la población atendida en el Instituto Teletón de Santiago","García P, Daniela, San Martín P, Pamela","Revista chilena de pediatría; 86(3); 161-167","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300005&lang=pt" 
"S0370-41062015000300009-chl","Ingesta de cáusticos en niños, experiencia de 3 años","Losada M, María, Rubio M, María, Blanca G, Jose Antonio, Pérez A, Cristina","Revista chilena de pediatría; 86(3); 189-193","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300009&lang=pt" 
"S0370-41062015000300011-chl","Discopatía calcificante de la infancia: una infrecuente causa de tortícolis adquirida. Caso clínico","Cuevas, Yerko, Schonhaut, Luisa, Espinoza, Aníbal, Schonstedt, Valeria, Aird, Alejandra, Castoldi, Francesca","Revista chilena de pediatría; 86(3); 200-205","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300011&lang=pt" 
"S0370-41062015000300013-chl","¿Qué debe saber el pediatra de las hiperfenilalaninemias?","Bravo, Paulina, Raimann, Erna, Cabello, Juan Francisco, Arias, Carolina, Peredo, Pilar, Castro, Gabriela, Hamilton, Valerie, Campo, Karen, Cornejo, Verónica","Revista chilena de pediatría; 86(3); 214-218","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300013&lang=pt" 
"S0370-41062015000300002-chl","Escándalo político y rol cívico del personal de la salud","Micco, Sergio","Revista chilena de pediatría; 86(3); 138-141","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300002&lang=pt" 
"S0370-41062015000300007-chl","Cánula nasal de alto flujo en lactantes: experiencia en una unidad de paciente crítico","Wegner A, Adriana, Cespedes F, Pamela, Godoy M, María Loreto, Erices B, Pedro, Urrutia C, Luis, Venthur U, Carina, Labbé C, Marcela, Riquelme M, Hugo, Sanchez J, Cecilia, Vera V, Waldo, Wood V, David, Contreras C, Juan Carlos, Urrutia S, Efren","Revista chilena de pediatría; 86(3); 173-181","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300007&lang=pt" 
"S0370-41062015000300010-chl","Activador del plasminógeno tisular recombinante en el manejo de trombos cardiacos en recién nacidos","Álvarez Z, Patricia, Verdugo L, Patricia, Carvajal K, Luis, Múhlhausen M, Germán, Ríos A, Patricia, Rodríguez V, Diego","Revista chilena de pediatría; 86(3); 194-199","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300010&lang=pt" 
"S0370-41062015000300004-chl","Salud ambiental infantil en el contexto de la reubicación de familias de campamentos a viviendas sociales","Burgos, Soledad, Sigala, Fiorenza, Argueta, Luzmila, Iglesias, Verónica","Revista chilena de pediatría; 86(3); 152-160","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300004&lang=pt" 
"S0370-41062015000300003-chl","Bases moleculares del síndrome de Rett, una mirada actual","Pantaleón F, Gretta, Juvier R, Tamara","Revista chilena de pediatría; 86(3); 142-151","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300003&lang=pt" 
"S0370-41062015000300012-chl","Utilidad de los marcadores inflamatorios en el control del asma pediátrica","Vidal G, Alberto","Revista chilena de pediatría; 86(3); 206-213","Revista chilena de pediatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062015000300012&lang=pt" 
"S1889-836X2015000200006-esp","Vitamina D y esclerosis múltiple: prevalencia de hipovitaminosis D","López Méndez, P., Sosa Henríquez, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(2); 71-78","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000200006&lang=pt" 
"S0185-26202015000100019-mex","Los promotores de la desamortización eclesiástica en la ciudad de México, 1856-1858","Muñoz Bravo, Pablo","Estudios de historia moderna y contemporánea de México; (49); 19-32","Estudios de historia moderna y contemporánea de México","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202015000100019&lang=pt" 
"S0185-26202015000100090-mex","Juan José Saldaña, Las revoluciones políticas y la ciencia en México,2 volúmenes, México, CONACYT, 2010, Ils.","Ortega Ibarra, Carlos","Estudios de historia moderna y contemporánea de México; (49); 90-92","Estudios de historia moderna y contemporánea de México","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202015000100090&lang=pt" 
"S0185-26202015000100033-mex","&quot;... El magonismo no existe&quot;: Ricardo Flores Magón","Samaniego López, Marco Antonio","Estudios de historia moderna y contemporánea de México; (49); 33-53","Estudios de historia moderna y contemporánea de México","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26202015000100033&lang=pt" 
"S1887-85712015000200002-esp","Patologías tratadas con oxigenoterapia hiperbárica en el Hospital Central de la Defensa","Torres León, J.M., Domínguez Alegría, A.R., Navarro Téllez, M., Brinquis Crespo, M.A., Espigares Correa, A., Pérez Mochales, J.F.","Sanidad Militar; 71(2); 77-83","Sanidad Militar","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712015000200002&lang=pt" 
"S1139-76322015000300011-esp","Edema agudo hemorrágico en un neonato","Checa Rodríguez, R., Carabaño Aguado, I., Álvarez Fernández, B.","Pediatría Atención Primaria; 17(66); 151-153","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300011&lang=pt" 
"S1139-76322015000300009-esp","Osteólisis multicéntrica carpotarsal","Fernández Tejada, M. A., Buznego Sánchez, M. R., Meana Meana, A.","Pediatría Atención Primaria; 17(66); 145-148","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300009&lang=pt" 
"S1139-76322015000300013-esp","Intoxicación por antitusivos: a propósito de un caso","Rodríguez Álvarez, D., Molina Gutiérrez, M. A., Martínez Arias, V.","Pediatría Atención Primaria; 17(66); e137-e139","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300013&lang=pt" 
"S1139-76322015000300016-esp","Calcificación hepática congénita: ¿preocuparse o no preocuparse? Esa es la cuestión","Matías García, B., Carabaño Aguado, I., Herrero Álvarez, M.","Pediatría Atención Primaria; 17(66); e151-e153","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300016&lang=pt" 
"S1139-76322015000300023-esp","Hazard ratio: cuando el riesgo varía a lo largo del tiempo","Molina Arias, M.","Pediatría Atención Primaria; 17(66); 185-188","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300023&lang=pt" 
"S1139-76322015000300026-esp","Begoña Palomero Elorduy","Vañó Ea, Bernal","Pediatría Atención Primaria; 17(66); -","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300026&lang=pt" 
"S1139-76322015000300005-esp","¿Debemos preocuparnos por la coordinación corporal de los escolares de la Educación Secundaria Obligatoria?","Ruiz Pérez, L. M., Gómez García, M., Jiménez Martín, P. J., Ramón Otero, I., Peñaloza Méndez, R.","Pediatría Atención Primaria; 17(66); e109-e116","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300005&lang=pt" 
"S1139-76322015000300018-esp","Manifestaciones atípicas de la infección por parvovirus B19","Morales Betancourt, P. C., Pérez Crespo, R., Avilla Hernández, J. M., Cervera Bravo, A.","Pediatría Atención Primaria; 17(66); 155-157","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300018&lang=pt" 
"S1139-76322015000300012-esp","Astrocitoma intramedular grado III en paciente de 21 meses de edad: descripción de un caso","Medrano Muñoz, F., Garza Peña, A.","Pediatría Atención Primaria; 17(66); e133-e136","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300012&lang=pt" 
"S1139-76322015000300008-esp","Faringitis estreptocócica en niños menores de tres años: algunas consideraciones","Martí Fernández, J., Gascón Casaredi, I., Sandiumenge Durán, M.","Pediatría Atención Primaria; 17(66); e125-e128","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300008&lang=pt" 
"S1139-76322015000300006-esp","La web Familia y Salud como fuente de promoción de la salud de niños, familias y adolescentes","Vázquez Fernández, M. E., Morell Bernabé, J. J., Cuervo Valdés, J. J., Fernández Segura, E., Garrido Torrecillas, F. J., López García, R., Lorente García Mauriño, A. M., Serrano Poveda, M. E.","Pediatría Atención Primaria; 17(66); e117-e124","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300006&lang=pt" 
"S1139-76322015000300014-esp","Caso de abuso sexual e infección por virus herpes tipo 2 en Atención Primaria","Acuña Aller, M. R., Andújar Parras, A., Reguera de Castro, D.","Pediatría Atención Primaria; 17(66); e141-e145","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300014&lang=pt" 
"S1139-76322015000300007-esp","Hernias atípicas en la infancia","Montalvo Ávalos, C., Álvarez Muñoz, V., Fernández García, L., López López, A. J., Oviedo Gutiérrez, M., Lara Cárdenas, C., Vega Mata, N.","Pediatría Atención Primaria; 17(66); 139-143","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300007&lang=pt" 
"S1134-928X2015000200008-esp","¿Es efectiva la aplicación de apósitos en las heridas quirúrgicas que cierran por primera intención para prevenir la infección?","Paula Marcos, Miriam, Vázquez Campo, Miriam, Tizón Bouza, Eva","Gerokomos; 26(2); 73-75","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200008&lang=pt" 
"S1134-928X2015000200006-esp","Las úlceras por presión en gerontología: prevalencia y variables definitorias de las lesiones y pacientes","Carbonell-Fornés, Paola, Murillo-Llorente, Mayte","Gerokomos; 26(2); 63-67","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200006&lang=pt" 
"S1139-76322015000300001-esp","Antivacunas: un reto para el pediatra","Aparicio Rodrigo, M.","Pediatría Atención Primaria; 17(66); 107-110","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300001&lang=pt" 
"S1139-76322015000300010-esp","Los riesgos del empleo de reptiles como animales de compañía","Pérez Costa, E., Molina Gutiérrez, M. A., Escosa García, L.","Pediatría Atención Primaria; 17(66); e129-e131","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300010&lang=pt" 
"S1139-76322015000300003-esp","Efecto de la lactancia materna en la calidad de vida y en el desarrollo de la dermatitis atópica","Ibáñez Tortajada, M., Sorlí Guerola, J. V.","Pediatría Atención Primaria; 17(66); 115-124","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300003&lang=pt" 
"S1134-928X2015000200002-esp","Diferencias en la autopercepción entre ancianos institucionalizados y no institucionalizados","Muñoz Cruz, Rafael","Gerokomos; 26(2); 45-47","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200002&lang=pt" 
"S1139-76322015000300002-esp","Test para la detección temprana de las dificultades en el aprendizaje de la lectura y escritura","Cuetos, F., Suárez-Coalla, P., Molina, M. I., Llenderrozas, M. C.","Pediatría Atención Primaria; 17(66); e99-e107","Pediatría Atención Primaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322015000300002&lang=pt" 
"S1134-928X2015000200007-esp","Conocimientos relacionados con el manejo de úlceras por presión que tienen los estudiantes de enfermería de una universidad de Medellín, Colombia","Restrepo Medrano, Juan Carlos, Tirado Otalvaro, Andrés Felipe, Velásquez Vergara, Sandra Milena, Velásquez García, Kelly Yovana","Gerokomos; 26(2); 68-72","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200007&lang=pt" 
"S1134-928X2015000200003-esp","Cuidados familiares prestados por los ancianos del ámbito rural a distintas generaciones","Rubio Aranda, Encarnación, Comín Comín, Magdalena, Montón Blasco, Gema, Martínez Terrer, Tomás, Magallón Botaya, Rosa","Gerokomos; 26(2); 48-52","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200003&lang=pt" 
"S1134-928X2015000200001-esp","Antonio Marín: un hombre que creyó en las enfermeras","Soldevilla-Agreda, J. Javier","Gerokomos; 26(2); 41-41","Gerokomos","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2015000200001&lang=pt" 
"S0718-40262015000300014-chl","ALERGIA AL LÁTEX EN EL PERÍODO PERIOPERATORIO","Fuentes H, Ricardo, Sandoval M, Daniela, Borzutzky S, Arturo, Nazar J, Claudio","Revista chilena de cirugía; 67(3); 318-324","Revista chilena de cirugía","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262015000300014&lang=pt" 
"S1516-31802015000300278-scl","Blood pressure control for diabetic retinopathy","Do, Diana V., Wang, Xue, Vedula, Satyanarayana S., Marrone, Michael, Sleilati, Gina, Hawkins, Barbara S., Frank, Robert N.","Sao Paulo Medical Journal; 133(3); 278-279","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000300278&lang=pt" 
