"S0066-782X2013000200013-scl","Há evidências favorecendo o uso de betabloqueadores e dobutamina na insuficiência cardíaca aguda?","Passos, Luiz Carlos Santana, Barbosa, Andréa Cristina Costa, Oliveira, Márcio Galvão, Santos Jr, Edval Gomes","Arquivos Brasileiros de Cardiologia; 100(2); 190-197","Arquivos Brasileiros de Cardiologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2013000200013&lang=pt" 
"S1806-37132013000100012-scl","Diagnóstico da tuberculose em indígenas menores de quinze anos por meio de um sistema de pontuação em Mato Grosso do Sul","Santos, Sandra Christo dos, Marques, Ana Maria Campos, Oliveira, Roselene Lopes de, Cunha, Rivaldo Venâncio da","Jornal Brasileiro de Pneumologia; 39(1); 84-91","Jornal Brasileiro de Pneumologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132013000100012&lang=pt" 
"S1806-37132013000100013-scl","Aplicabilidade da escala London Chest Activity of Daily Living em pacientes em lista de espera para transplante de pulmão","Muller, Jocimar Prates, Gonçalves, Patrícia Ayres Guterres, Fontoura, Fabrício Farias da, Mattiello, Rita, Florian, Juliessa","Jornal Brasileiro de Pneumologia; 39(1); 92-97","Jornal Brasileiro de Pneumologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132013000100013&lang=pt" 
"S1806-37132013000100015-scl","Pulmão dos criadores de aves complicado por nocardiose pulmonar","Komiya, Kosaku, Ishii, Hiroshi, Tsubone, Tetsuo, Okabe, Eiji, Matsumoto, Bunroku, Kadota, Jun-ichi","Jornal Brasileiro de Pneumologia; 39(1); 102-107","Jornal Brasileiro de Pneumologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132013000100015&lang=pt" 
"S1807-25772013000100001-scl","Análise metalográfica do titânio puro submetido à soldagem laser Nd: YAG e TIG","Piveta, Ana Cláudia Gabrielli, Ricci, Weber Adad, Montandon, Andréia Affonso Barreto, Nagle, Maurício Meirelles","Revista de Odontologia da UNESP; 42(1); 01-06","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100001&lang=pt" 
"S1807-25772013000100002-scl","Comparação in vitro da eficácia de diferentes formulações do gel de EDTA 24% no condicionamento da superfície radicular","Sousa, Cliciane Portela, Frizzera, Fausto, Batista, Luiz Henrique Carvalho, Dantas, Andrea Abi Rached, Zandim-Barcelos, Daniela Leal, Sampaio, José Eduardo Cezar","Revista de Odontologia da UNESP; 42(1); 7-12","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100002&lang=pt" 
"S1807-25772013000100004-scl","Complicações após expansão de maxila cirurgicamente assistida","Albuquerque, Gustavo Cavalcanti, Gonçales, Andréa Guedes Barreto, Tieghi Neto, Victor, Nogueira, Alexandre Simões, Assis, Diogo Souza Ferreira Rubim de, Gonçales, Eduardo Sanches","Revista de Odontologia da UNESP; 42(1); 20-24","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100004&lang=pt" 
"S1807-25772013000100005-scl","Avaliação in vitro da liberação e da recarga de flúor em cimentos de ionômero de vidro","Leite, Evelyn Lopez, Presotto, Nathielen Regina, Bassi, Júlio Cesar, Alves, Fabiana Bucholdz Teixeira, Wambier, Denise Stadler","Revista de Odontologia da UNESP; 42(1); 25-30","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100005&lang=pt" 
"S1807-25772013000100006-scl","A influência da prática do aleitamento materno na aquisição de hábitos de sucção não nutritivos e prevenção de oclusopatias","Moimaz, Suzely Adas Saliba, Rocha, Najara Barbosa da, Garbin, Artênio José Isper, Saliba, Orlando","Revista de Odontologia da UNESP; 42(1); 31-36","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100006&lang=pt" 
"S1807-25772013000100007-scl","Effectiveness of gutta-percha and Resilon in filling lateral root canals using thermomechanical technique","Tanomaru-Filho, Mário, Bosso, Roberta, Sant&#039;anna-Júnior, Arnaldo, Berbert, Fábio Luiz Camargo Villela, Guerreiro-Tanomaru, Juliane Maria","Revista de Odontologia da UNESP; 42(1); 37-41","Revista de Odontologia da UNESP","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100007&lang=pt" 
"S1807-25772013000100008-scl","Perfil do paciente idoso referenciado ao consultório odontológico do Instituto Jenny de Andrade Faria HC/UFMG","Rego, Mariana Almeida, Rocha, Wellington Márcio dos Santos, Ferreira, Efigênia Ferreira e","Revista de Odontologia da UNESP; 42(1); 42-47","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100008&lang=pt" 
"S1807-25772013000100009-scl","Condição de urgência odontológica e fatores associados em trabalhadores da construção civil: Bahia, 2008","Lima, Luisa Silva, Silva, Kátia Maria Gally, Mello, Manuela Vanessa Fernandes Moreira, Santos, Mércia Sacramento dos, Araújo, Maristela Santos, Cangussu, Maria Cristina Teixeira","Revista de Odontologia da UNESP; 42(1); 48-53","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000100009&lang=pt" 
"S0325-00752013000100017-arg","Síndrome de Turner con mosaicismo 45,X/46Xdel(X)(q21): Comunicación de un caso","Aiassa, Delia, Bosch, Beatriz, Castellano, Mónica","Archivos argentinos de pediatría; 111(1); e21-e23","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100017&lang=pt" 
"S0325-00752013000100018-arg","Necrólisis epidérmica tóxica asociada a infección aguda por Mycoplasma pneumoniae","Calvano, Roberta Amelia, Scacchi, María Florencia, Sojo, Magdalena María, Díaz, Silvia Marta, Volonteri, Victoria Inés, Giachetti, Ana Claudia","Archivos argentinos de pediatría; 111(1); e24-e27","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100018&lang=pt" 
"S0325-00752013000100019-arg","Déficit de proteína C en un paciente con coagulación intravascular diseminada asociada a sepsis y trombosis venosa profunda: Case report","Tassin, Mauro, Llarena, Pablo, Laffaye, Federico, Kaltenbach, Germán","Archivos argentinos de pediatría; 111(1); e28-e30","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100019&lang=pt" 
"S0325-00752013000100020-arg","Vancomicina en infusión continua en pacientes pediátricos críticos","Zylbersztajn, Brenda Lara, Chicco, Pamela, Vega, Laura, Centeno, Mónica, Filippini, Silvia, Ruvinsky, Silvina","Archivos argentinos de pediatría; 111(1); e31-e34","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100020&lang=pt" 
"S0325-00752013000100021-arg","Nidos de contención para recién nacidos y riesgo de muerte súbita del lactante","Rossato, Norma Elena","Archivos argentinos de pediatría; 111(1); 62-68","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100021&lang=pt" 
"S0325-00752013000100022-arg","Resúmenes de trabajos seleccionados publicados en las revistas de las Sociedades de Pediatría del Cono Sur 2011","","Archivos argentinos de pediatría; 111(1); 69-73","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100022&lang=pt" 
"S0325-00752013000100023-arg","Tinea faciei","Gioseffi, María Laura, Calvano, Roberta, Giachetti, Ana, Sojo, Magdalena","Archivos argentinos de pediatría; 111(1); 74-76","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100023&lang=pt" 
"S0325-00752013000100024-arg","Archivos hace 75 años","","Archivos argentinos de pediatría; 111(1); 77-78","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100024&lang=pt" 
"S0325-00752013000100025-arg","Cartas al editor","","Archivos argentinos de pediatría; 111(1); 85-86","Archivos argentinos de pediatría","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100025&lang=pt" 
"S0036-46652013000100003-scl","Envenoming by coral snakes (Micrurus) in Argentina, during the period between 1979-2003","Roodt, Adolfo Rafael de, de Titto, Ernesto, Dolab, Jorge Adrián, Chippaux, Jean-Philippe","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 13-18","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100003&lang=pt" 
"S0036-46652013000100006-scl","Muscarinic antibodies and heart rate responses to dynamic exercise and to the Valsalva maneuver in chronic chagasic patients","Neves, Barbara C. das, Bacilio, Mey Lyn, Berrueta, Lisbeth, Salmen, Siham, Peterson, Darrell L., Donis, Jose H., Nuñez, Tulio J., Davila, Diego F.","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 31-37","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100006&lang=pt" 
"S0036-46652013000100012-scl","Antiretroviral activity of protease inhibitors against Toxoplasma gondii","Monzote, Lianet, Rodríguez, Marta, Alfonso, Yenisey, Cox, Raymundo","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 65-67","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100012&lang=pt" 
"S0036-46652013000100008-scl","Yellow fever epizootics in non-human primates, São Paulo state, Brazil, 2008-2009","Moreno, Eduardo Stramandinoli, Spinola, Roberta, Tengan, Cilea Hatsumi, Brasil, Roosecelis Araujo, Siciliano, Melissa Mascheratti, Coimbra, Terezinha Lisieux Moraes, Silveira, Vivian Regina, Rocco, Iray Maria, Bisordi, Ivani, Souza, Renato Pereira de, Petrella, Selma, Pereira, Luiz Eloy, Maeda, Adriana Yurika, Silva, Fernanda Giselle da, Suzuki, Akemi","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 45-50","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100008&lang=pt" 
"S0036-46652013000100009-scl","Behavioral changes in Rattus norvegicus coinfected by Toxocara canis and Toxoplasma gondii","Queiroz, Maisa Leite de, Viel, Tânia Araujo, Papa, Cássio Henrique Gomide, Lescano, Susana A. Zevallos, Chieffi, Pedro Paulo","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 51-53","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100009&lang=pt" 
"S0036-46652013000100013-scl","Analogies in medicine: gimlet in Chagas disease","Andrade-Filho, José de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 68-68","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100013&lang=pt" 
"S0036-46652013000100001-scl","Detection of Bartonella henselae DNA in clinical samples including peripheral blood of immune competent and immune compromised patients by three nested amplifications","Kawasato, Karina Hatamoto, Oliveira, Léa Campos de, Velho, Paulo Eduardo Neves Ferreira, Yamamoto, Lidia, Del Negro, Gilda Maria Barbaro, Okay, Thelma Suely","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 1-6","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100001&lang=pt" 
"S0036-46652013000100002-scl","Viability and molecular authentication of Coccidioides spp. isolates from the Instituto de Medicina Tropical de São Paulo culture collection, Brazil","Cavalcanti, Sarah Desirée Barbosa, Vidal, Mônica Scarpelli Martinelli, Sousa, Maria da Glória Teixeira de, Del Negro, Gilda Maria Barbaro","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 7-11","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100002&lang=pt" 
"S0036-46652013000100004-scl","Prevalence and risk factors for intestinal protozoa infection in elderly residents at Long Term Residency Institutions in Southeastern Brazil","Girotto, Katymilla Guimarães, Grama, Daliane Faria, Cunha, Maria Júlia Rodrigues da, Faria, Elaine Silva Marques, Limongi, Jean Ezequiel, Pinto, Rogério de Melo Costa, Cury, Márcia Cristina","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 19-24","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100004&lang=pt" 
"S0036-46652013000100005-scl","Evaluation of seroepidemiological toxoplasmosis in HIV/AIDS patients in the south of Brazil","Xavier, Graciela Augusto, Cademartori, Beatris Gonzalez, Cunha Filho, Nilton Azevedo da, Farias, Nara Amélia da Rosa","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 25-30","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100005&lang=pt" 
"S0036-46652013000100007-scl","Breeding of Biomphalaria tenagophila in mass scale","Rosa, Florence Mara, Marques, Daisymara P. Almeida, Maciel, Engels, Couto, Josiane Maria, Negrão-Corrêa, Deborah A., Teles, Horácio M. Santana, Santos, João Batista dos, Coelho, Paulo Marcos Zech","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 39-44","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100007&lang=pt" 
"S0036-46652013000100011-scl","RRH: envenoming syndrome due to 200 stings from Africanized honeybees","Silva, Guilherme Almeida Rosa da, Pires, Karina Lebeis, Soares, Diogo Cerqueira de Salles, Ferreira, Marcos Rosa, Ferry, Fernando Raphael de Almeida, Motta, Rogerio Neves, Azevedo, Marcelo Costa Velho Mendes de","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 61-64","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100011&lang=pt" 
"S1415-65552013000100004-scl","Gestão de ativos de Propriedade Intelectual: um estudo sobre as práticas da Braskem S.A.","Loiola, Elisabeth, Mascarenhas, Tatiane","Revista de Administração Contemporânea; 17(1); 42-63","Revista de Administração Contemporânea","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552013000100004&lang=pt" 
"S0036-46652013000100010-scl","Health problems awareness during travel among faculty members of a large university in Latin America: preliminary report","Tome, Ana Cristina Nakamura, Canello, Thaís Brandi, Luna, Expedito José de Albuquerque, Andrade Junior, Heitor Franco de","Revista do Instituto de Medicina Tropical de São Paulo; 55(1); 55-59","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652013000100010&lang=pt" 
"S0325-00752013000100001-arg","Sudden infant death: Not seeking for a culprit, but someone responsible for prevention","Rossato, Norma E.","Archivos argentinos de pediatría; 111(1); 3-4","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100001&lang=pt" 
"S0325-00752013000100002-arg","From evidence to results, does our behavior condemn us?","Durán, Pablo","Archivos argentinos de pediatría; 111(1); 5-6","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100002&lang=pt" 
"S0325-00752013000100003-arg","Does size matter? Considerations on the use of the impact factor","Ferrero, Fernando","Archivos argentinos de pediatría; 111(1); 6-8","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100003&lang=pt" 
"S0325-00752013000100004-arg","Food intake and anthropometric evaluation in school-aged children of Buenos Aires","Kovalskys, Irina, Indart Rougier, Paula, Amigo, María Paz, De Gregorio, María José, Rausch Herscovici, Cecile, Karner, Marcela","Archivos argentinos de pediatría; 111(1); 9-14","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100004&lang=pt" 
"S0325-00752013000100005-arg","Analysis of mortality from suicide in children, adolescents and youth. Argentina, 2005-2007","Bella, Mónica E., Acosta, Laura, Villacé, Belén, López de Neira, María, Enders, Julio, Fernández, Ruth","Archivos argentinos de pediatría; 111(1); 16-21","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100005&lang=pt" 
"S0325-00752013000100006-arg","Sedation and analgesia in children undergoing invasive procedures","Godoy M., Loreto, Pino A., Paola, Córdova L., Gulliana, Carrasco O., Juan Andrés, Castillo M., Andrés","Archivos argentinos de pediatría; 111(1); 22-28","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100006&lang=pt" 
"S0325-00752013000100007-arg","Reliability and validity of the KIDSCREEN-52 questionnaire to measure health related quality of life in the 8 to 18 year-old Argentinean population","Berra, Silvina, Tebé, Cristian, Esandi, María Eugenia, Carignano, Carlos","Archivos argentinos de pediatría; 111(1); 29-35","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100007&lang=pt" 
"S0325-00752013000100008-arg","Health-related quality of life in children and adolescents undergoing surgery for Hirschsprung´s disease and anorectal malformations","Bazo, Mariana, Bailez, Marcela","Archivos argentinos de pediatría; 111(1); 37-44","Archivos argentinos de pediatría","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752013000100008&lang=pt" 
