"S0034-89102009000400011-spa","Uso de álcool por adolescentes: estudo de base populacional","Strauch, Eliane Schneider, Pinheiro, Ricardo Tavares, Silva, Ricardo Azevedo, Horta, Bernardo Lessa","Revista de Saúde Pública; 43(4); 647-655","Revista de Saúde Pública","Inglês, Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102009000400011&lang=pt" 
"S1517-97022009000200007-scl","Formação de professores em serviço: fragilidades e descompassos no enfrentamento do fracasso escolar","Bahia, Norinês Panicacci","Educação e Pesquisa; 35(2); 317-329","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200007&lang=pt" 
"S1517-97022009000200009-scl","Vulnerabilidade ao stress, estratégias de coping e autoeficácia em professores portugueses","Pocinho, Margarida, Capelo, Maria Regina","Educação e Pesquisa; 35(2); 351-367","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200009&lang=pt" 
"S1517-97022009000200010-scl","Cultura escolar e práticas sociais: episódios cotidianos da vida escolar e a transição para a adolescência","Campolina, Luciana de Oliveira, Oliveira, Maria Cláudia Santos Lopes de","Educação e Pesquisa; 35(2); 369-380","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200010&lang=pt" 
"S1517-97022009000200011-scl","Significado, desempeño y logro estudiantil en tareas instruccionales cotidianas","Volante, Paulo, Huepe, David, Cornejo, Carlos","Educação e Pesquisa; 35(2); 381-397","Educação e Pesquisa","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200011&lang=pt" 
"S1517-97022009000200012-scl","Contribuições para a construção de uma matriz para avaliação de projetos de educação ambiental","Guanabara, Rachel, Gama, Thais, Eigenheer, Emílio Maciel","Educação e Pesquisa; 35(2); 399-411","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200012&lang=pt" 
"S1517-70762009000200001-scl","Correlação entre propriedades mecânicas e arranjo dendrítico de ligas Sn-Zn utilizadas em solda sem presença de chumbo","Garcia, L.R., Osório, W.R., Peixoto, L.C., Garcia, A.","Matéria (Rio de Janeiro); 14(2); 767-776","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200001&lang=pt" 
"S1517-70762009000200002-scl","Análisis de perfiles de difracción de rayos X de una aleación Cu-8% en peso de Cr obtenida por medio de aleado mecánico","Aguilar, C., Rojas, P.A., Ordoñez, S., Guzman, D.","Matéria (Rio de Janeiro); 14(2); 777-786","Matéria (Rio de Janeiro)","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200002&lang=pt" 
"S1517-70762009000200004-scl","Resistência e tolerância a impacto transversal de baixa energia de um laminado híbrido metal/fibra","Gualberto, A.R.M., Gatt, M.C.A., Tarpani, J.R.","Matéria (Rio de Janeiro); 14(2); 795-813","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200004&lang=pt" 
"S1517-70762009000200005-scl","Efeitos da nitretação por plasma com pós-oxidação e por banho de sal na resistência à corrosão de um aço ferramenta","Ranalli, G. A., Pallone, A. S. N., Pereira, V. F., Oliveira, R. G., Mariano, N. A.","Matéria (Rio de Janeiro); 14(2); 814-823","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200005&lang=pt" 
"S1517-70762009000200006-scl","Caracterização mecânica das argamassas de assentamento para alvenaria estrutural - previsão e modo de ruptura","Mohamad, G., Neto, A.B.da S.S., Pelisser, F, Lourenço, P.B., Roman, H.R.","Matéria (Rio de Janeiro); 14(2); 824-844","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200006&lang=pt" 
"S1517-97022009000200008-scl","La mediación social en la apropiación de una nueva propuesta para la alfabetización inicial","Tavera, Epifanio Espinosa, Maldonado, Ruth Mercado","Educação e Pesquisa; 35(2); 331-350","Educação e Pesquisa","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200008&lang=pt" 
"S1517-70762009000200009-scl","Avaliação da tenacidade à fratura através do ensaio de indentação em pastilhas de metal duro","Dias, A.M.S., Miranda, J.S., Godoy, G.C.","Matéria (Rio de Janeiro); 14(2); 869-877","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200009&lang=pt" 
"S1517-70762009000200010-scl","Corrosion behavior of pure titanium in artificial saliva solution","Mariano, N.A., Oliveira, R.G., Fernandes, M.A., Rigo, E.C.S.","Matéria (Rio de Janeiro); 14(2); 878-880","Matéria (Rio de Janeiro)","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200010&lang=pt" 
"S1517-70762009000200007-scl","Dielétrico de vidro de elevada confiabilidade mecânica e termomecânica produzido por têmpera de dois estágios (têmpera térmica + troca iônica)","Yoshimura, H.N., Guedes, S., Fredecicci, C.","Matéria (Rio de Janeiro); 14(2); 845-860","Matéria (Rio de Janeiro)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762009000200007&lang=pt" 
"S1517-97022009000200001-scl","Editorial","Bruno, Lúcia","Educação e Pesquisa; 35(2); 227-230","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200001&lang=pt" 
"S1517-97022009000200003-scl","Singularidade e formação (Bildung) em Schopenhauer como educador de Nietzsche","Weber, José Fernandes","Educação e Pesquisa; 35(2); 251-264","Educação e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200003&lang=pt" 
"S0256-95742009000800002-sza","Stroke in the community","","SAMJ: South African Medical Journal; 99(8); 545-545","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800002&lang=pt" 
"S0256-95742009000800003-sza","Universitas Academic Health Complex: national asset or provincial liability?","Mollentze, W F, van Zyl, G J","SAMJ: South African Medical Journal; 99(8); 546-546","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800003&lang=pt" 
"S0256-95742009000800004-sza","&#039;A jaw for a tooth&#039;: a biased report","Ospovat, N T","SAMJ: South African Medical Journal; 99(8); 546-548","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800004&lang=pt" 
"S0256-95742009000800005-sza","At the heart of healing: nursing","Du Preez, June","SAMJ: South African Medical Journal; 99(8); 548-548","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800005&lang=pt" 
"S0256-95742009000800006-sza","A little carrot and a big stick: OSD beds down","Bateman, Chris","SAMJ: South African Medical Journal; 99(8); 550-554","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800006&lang=pt" 
"S0256-95742009000800007-sza","Up to its eyeballs in sewage: government pleads for help","Bateman, Chris","SAMJ: South African Medical Journal; 99(8); 556-560","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800007&lang=pt" 
"S0256-95742009000800008-sza","Mandatory health insurance: a gathering storm","Bateman, Chris","SAMJ: South African Medical Journal; 99(8); 562-564","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800008&lang=pt" 
"S0256-95742009000800009-sza","Legislating for nurse/patient ratios &#039;clumsy and costly&#039;: experts","Bateman, Chris","SAMJ: South African Medical Journal; 99(8); 565-568","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800009&lang=pt" 
"S0256-95742009000800010-sza","Inadequacy of primary health care test request guidelines: lack of an evidence base","Stanfliet, J C, King, J A, Pillay, T S","SAMJ: South African Medical Journal; 99(8); 569-571","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800010&lang=pt" 
"S0256-95742009000800011-sza","Overpopulation and modern ethics","Jargin, Sergei V","SAMJ: South African Medical Journal; 99(8); 572-573","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800011&lang=pt" 
"S0256-95742009000800012-sza","The need for a community-based model for stroke care in South Africa","Bryer, Alan","SAMJ: South African Medical Journal; 99(8); 574-575","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800012&lang=pt" 
"S0256-95742009000800013-sza","Pandemic influenza (H1N1) 2009 (swine flu)","Schoub, Barry D","SAMJ: South African Medical Journal; 99(8); 576-577","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800013&lang=pt" 
"S0256-95742009000800014-sza","The partogram: a missed opportunity","Basu, Jayati Kusari, Hoosain, S, Leballo, G, Leistner, E, Masango, D, Mercer, M, Mohapi, M, Petkar, S, Tshiovhe, N A","SAMJ: South African Medical Journal; 99(8); 578-578","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800014&lang=pt" 
"S0256-95742009000800015-sza","Community-based care of stroke patients in a rural African setting","Wasserman, Sean, De Villiers, Linda, Bryer, Alan","SAMJ: South African Medical Journal; 99(8); 579-583","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800015&lang=pt" 
"S0256-95742009000800016-sza","Hospital and community isolates of uropathogens at a tertiary hospital in South Africa","Habte, T M, Dube, S, Ismail, N, Hoosen, A A","SAMJ: South African Medical Journal; 99(8); 584-587","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800016&lang=pt" 
"S0256-95742009000800017-sza","Neurocysticercosis in patients presenting with epilepsy at St Elizabeth&#039;s Hospital, Lusikisiki","Ocana, Gilberto Serrano, Sablon, Juan Carlos Ortiz, Tamayo, Ilen Ochoa, Arena, Leonardo Almaguer, Ocana, Luz Maria Serrano, Govender, Sharlene","SAMJ: South African Medical Journal; 99(8); 588-591","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800017&lang=pt" 
"S0256-95742009000800018-sza","Fifty years of thoracic surgical research in South Africa","Linegar, A, Smit, F, Goldstraw, P, van Zyl, G","SAMJ: South African Medical Journal; 99(8); 592-595","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800018&lang=pt" 
"S0256-95742009000800001-sza","Health systems: chaos requires software renewal","van Niekerk, J P de V","SAMJ: South African Medical Journal; 99(8); 543-543","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009000800001&lang=pt" 
"S1517-97022009000200005-scl","La reproducción de las desigualdades educativas a través del fenómeno de la &quot;sobre-edad&quot; en Brasil","Pereira, Rosângela Saldanha, Rambla, Xavier","Educação e Pesquisa; 35(2); 287-301","Educação e Pesquisa","Inglês, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022009000200005&lang=pt" 
"S0718-40262009000400001-chl","Incorporación al ISI de la Revista Chilena de Cirugía","Arribalzaga, Eduardo B","Revista chilena de cirugía; 61(4); 313-313","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400001&lang=pt" 
"S0718-40262009000400002-chl","Invaginación sigmoideo-rectal por duplicación colónica","CASELLI M, GINO, OCARES U, MISAEL, BENAVIDES Y, CLAUDIO, PENROZ C, PAULA, CASELLI M, BRUNO, MUCIENTES H, FRANCISCO","Revista chilena de cirugía; 61(4); 314-316","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400002&lang=pt" 
"S0718-40262009000400003-chl","Cirugía endoscópica trans orificios naturales (NOTES)","LUCENA O, JORGE, CORONEL Z, PAÚL, USECHE I, CÉSAR","Revista chilena de cirugía; 61(4); 317-328","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400003&lang=pt" 
"S0718-40262009000400004-chl","Colgajo miocutáneo de gastrocnemius medial con isla triangular de piel y cierre en V-Y","CALDERÓN O, WILFREDO, SPRÖHNLE F, VIVIANA, LAS HERAS F, ROCÍO, LLANOS O, SERGIO, CALDERÓN M, DANIEL","Revista chilena de cirugía; 61(4); 329-332","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400004&lang=pt" 
"S0718-40262009000400005-chl","¿Es el absceso hepático de origen h¡datídico un factor de riesgo para el desarrollo de complicaciones postoperatorias en pacientes intervenidos por hidatidosis hepática?","MANTEROLA D, CARLOS, SANHUEZA C, ANTONIO, VIAL G, MANUEL, MORAGA C, JAVIER","Revista chilena de cirugía; 61(4); 333-338","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400005&lang=pt" 
"S0718-40262009000400006-chl","Eventraciones: Reconstitución plástica de la línea alba mediante doble sutura invaginante isotensional (DSII)","ACEVEDO F, ALBERTO, LOMBARDI S, JUAN, LEÓN S, JORGE, LÓPEZ R, JACQUELINE, SCHULTZ F, ERNESTO, DELLEPIANE S, VERÓNICA","Revista chilena de cirugía; 61(4); 339-344","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400006&lang=pt" 
"S0718-40262009000400007-chl","Tránsito hepatotorácico, complicación evolutiva de la hidatidosis hepática: Características clínicas y morbilidad de una serie prospectiva de pacientes intervenidos quirúrgicamente","MANTEROLA D, CARLOS, ÁVILA A, NICOLE, SECO V, JAVIERA, ULLOA M, PEDRO, MORAGA C, JAVIER","Revista chilena de cirugía; 61(4); 345-349","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400007&lang=pt" 
"S0718-40262009000400008-chl","Esfínter artificial para la reconstrucción anorrectal total: Reporte preliminar y revisión de técnica quirúrgica","OCARES U, MISAEL, CASELLI M, GINO, CASELLI M, BRUNO, BENAVIDES Y, CLAUDIO, FLORES O, LAURA","Revista chilena de cirugía; 61(4); 350-355","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400008&lang=pt" 
"S0718-40262009000400009-chl","Uso de colgajos musculares en las perforaciones traumáticas del esófago","ANDRADE-ALEGRE, RAFAEL, JIMÉNEZ, CARLOS, LIAO GUEVARA, ENRIQUE","Revista chilena de cirugía; 61(4); 356-359","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400009&lang=pt" 
"S0718-40262009000400010-chl","Distrofia muscular oculofaríngea: Tratamiento quirúrgico","DÍAZ DE LIAÑO A, ALVARO, FERNÁNDEZ R, LORANS, YÁRNOZ I, CONCEPCIÓN, ARTIEDA S, CRISTINA, GONZÁLEZ A, GREGORIO, ARTAJONA R, ALICIA, ORTIZ H, HÉCTOR","Revista chilena de cirugía; 61(4); 360-365","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400010&lang=pt" 
"S0718-40262009000400011-chl","Empalamiento tóraco-abdominal: Reporte de un caso","MORALES G, JUAN LUIS, ARRIAGADA H, RENATO, GÓMEZ P, JUAN, SANTANA I, ROBERTO, MARTEL E, KATHERYN, MORALES A, CARLOS","Revista chilena de cirugía; 61(4); 366-369","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400011&lang=pt" 
"S0718-40262009000400012-chl","Fibromatosis mamaria, diagnóstico diferencial del carcinoma invasor: Reporte de un caso","DÍAZ C, M. LORENA, ARANCIBIA H, PATRICIA, MOYANO S, LEONOR, BURGOS S, NELSON","Revista chilena de cirugía; 61(4); 370-374","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400012&lang=pt" 
"S0718-40262009000400013-chl","Obstrucción intestinal por remanente onfalomesentérico obliterado en paciente adulto: Reporte de un caso","CASELLI M, GINO, OCARES U, MISAEL, CASELLI M, BRUNO, PENROZ C, PAULA, BENAVIDES Y, CLAUDIO","Revista chilena de cirugía; 61(4); 375-377","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400013&lang=pt" 
"S0718-40262009000400014-chl","Carcinoma de células de Merkel en la región perianal: Reporte de un caso","CASELLI M, GINO, OCARES U, MISAEL, BENAVIDES Y, CLAUDIO, DELGADO S, CAROLINA, CASELLI M, BRUNO, GARCÍA S, CÉSAR, SCHORWER B, MAX","Revista chilena de cirugía; 61(4); 378-380","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400014&lang=pt" 
"S0718-40262009000400015-chl","Comparación de bypass gástrico laparotómico y laparoscópico: Evidencias científicas actuales","CSENDES J, ATTILA","Revista chilena de cirugía; 61(4); 381-386","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400015&lang=pt" 
"S0718-40262009000400016-chl","Neuromodulación sacra en el tratamiento de la incontinencia fecal","WAINSTEIN G, CLAUDIO, LARACH K, ANDRÉS, LÓPEZ K, FRANCISCO, LARACH S, JORGE, MEDINA T, PEDRO, SUAZO L, CRISTÓBAL, HEINE T, CLAUDIO","Revista chilena de cirugía; 61(4); 387-392","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400016&lang=pt" 
"S0718-40262009000400017-chl","Luces y sombras en cirugía bariátrica","ÁLVAREZ C, RAFAEL","Revista chilena de cirugía; 61(4); 393-395","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400017&lang=pt" 
"S0718-40262009000400018-chl","REVISTA DE REVISTAS","","Revista chilena de cirugía; 61(4); 396-396","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400018&lang=pt" 
"S0718-40262009000400019-chl","CRÓNICA","","Revista chilena de cirugía; 61(4); 397-397","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000400019&lang=pt" 
"S1806-37132009000800001-scl","A importância dos estudos genéticos sobre câncer de pulmão","Silva Jr, Wilson Araújo da","Jornal Brasileiro de Pneumologia; 35(8); 721-722","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800001&lang=pt" 
"S1806-37132009000800013-scl","Corticoide sistêmico como tratamento de primeira linha da hipertensão pulmonar secundária a síndrome POEMS","Rached, Samia, Athanazio, Rodrigo Abensur, Dias Júnior, Sérvulo Azevedo, Jardim, Carlos, Souza, Rogério","Jornal Brasileiro de Pneumologia; 35(8); 804-808","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800013&lang=pt" 
"S1806-37132009000800014-scl","Laceração traqueal pós-intubação: análise de três casos e revisão de literatura","Medina, Carlos Remolina, Camargo, José de Jesus, Felicetti, José Carlos, Machuca, Tiago Noguchi, Gomes, Bruno de Moraes, Melo, Iury Andrade","Jornal Brasileiro de Pneumologia; 35(8); 809-813","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009000800014&lang=pt" 
"S0103-84782009000500024-scl","Immunogenicity and cross reactivity indices of Streptococcus equi subsp. equi strains isolated from cases of Strangles and commercial vaccines","Moraes, Carina Martins de, Silva, Mariana Sá e, Vargas, Agueda Palmira Castagna de, Nogueira, Carlos Eduardo Wayne, Leite, Fábio Pereira Leivas, Gil-Turnes, Carlos","Ciência Rural; 39(5); 1459-1464","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500024&lang=pt" 
"S0103-84782009000500032-scl","Avaliação de modelos para predição da energia metabolizável do milho para aves","Oliveira, Vladimir de, Warpechowski, Marson","Ciência Rural; 39(5); 1514-1520","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500032&lang=pt" 
"S0103-84782009000500018-scl","Qualidade das sementes de soja após a colheita com dois tipos de colhedora e dois períodos de armazenamento","Cunha, João Paulo Arantes Rodrigues da, Oliveira, Pablo de, Santos, Carlos Machado dos, Mion, Renildo Luiz","Ciência Rural; 39(5); 1420-1425","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500018&lang=pt" 
"S0103-84782009000500017-scl","Análise tridimensional de esforços em elementos rompedores de semeadoras de plantio direto","Mion, Renildo Luiz, Benez, Sérgio Hugo, Viliotti, Carlos Alberto, Moreira, João Batista, Salvador, Nilson","Ciência Rural; 39(5); 1414-1419","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500017&lang=pt" 
"S0103-84782009000500037-scl","Estratégias competitivas e de desenvolvimento de produtos lácteos funcionais: estudos de caso em empresas agroindustriais da região Sul do Brasil","Lima, Mateus Silva de, Révillion, Jean Philippe Palma, Padula, Antonio Domingos","Ciência Rural; 39(5); 1547-1551","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000500037&lang=pt" 
