"S1029-30192009000400020-cub","Dr. Hugo Orlando Torres Aldrich: una huella imborrable","Peña Sánchez, María Antonia","MEDISAN; 13(4); -","MEDISAN","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192009000400020&lang=pt" 
"S0101-73302009000200015-scl","Sobre crianças e encontros: singularidades em jogo na estética cinematográfica","Marcello, Fabiana de Amorim","Educação &amp; Sociedade; 30(107); 611-630","Educação &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302009000200015&lang=pt" 
"S0100-19652009000200007-scl","A contribuição da biblioteca para a construção e difusão do conhecimento no Instituto Nacional de Pesquisas Espaciais (Inpe)","Marcelino, Silvia Castro","Ciência da Informação; 38(2); 80-95","Ciência da Informação","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652009000200007&lang=pt" 
"S0101-73302009000200012-scl","Da pedagogia do oprimido às pedagogias da exclusão: um breve balanço crítico","Streck, Danilo Romeu","Educação &amp; Sociedade; 30(107); 539-560","Educação &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302009000200012&lang=pt" 
"S0365-05962009000400019-scl","Citologia de Tzanck: redescobrindo uma antiga ferramenta diagnóstica","Brito, Moema Mignac Cumming, Tarquínio, Daniela Chaves, Arruda, Darlene, Costa, Roberto Silva, Roselino, Ana Maria","Anais Brasileiros de Dermatologia; 84(4); 431-433","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400019&lang=pt" 
"S0365-05962009000400018-scl","Caso para diagnóstico","Costa, Francine Batista, Duquia, Rodrigo Pereira, Souza, Paulo Ricardo Martins, Vettorato, Gerson, Almeida Jr, Hiram Larangeira de","Anais Brasileiros de Dermatologia; 84(4); 429-430","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400018&lang=pt" 
"S0365-05962009000400021-scl","Doação","Semenovitch, Ivan Jorge Freire de","Anais Brasileiros de Dermatologia; 84(4); 434-434","Anais Brasileiros de Dermatologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400021&lang=pt" 
"S0365-05962009000400001-scl","A informação qualificada auxiliando na contínua formação dermatológica","Bonamigo, Renan Rangel","Anais Brasileiros de Dermatologia; 84(4); 315-315","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400001&lang=pt" 
"S0365-05962009000400004-scl","Identificação de enfermidades agudas causadas por animais e plantas em ambientes rurais e litorâneos: auxílio à prática dermatológica","Haddad Junior, Vidal","Anais Brasileiros de Dermatologia; 84(4); 343-348","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400004&lang=pt" 
"S0365-05962009000400017-scl","Caso para diagnóstico","Froes, Giselle Carvalho, Pereira, Luciana Baptista, Rocha, Vanessa Barreto","Anais Brasileiros de Dermatologia; 84(4); 425-427","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400017&lang=pt" 
"S0365-05962009000400015-scl","Linfoma subcutâneo de células T paniculite-símile","Paschoal, Renato Soriani, Cardilli, Renata Nahas, Arruda, Darlene, Simões, Belinda Pinto, Souza, Cacilda da Silva","Anais Brasileiros de Dermatologia; 84(4); 415-419","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400015&lang=pt" 
"S0365-05962009000400014-scl","Inflamação de queratoses seborreicas múltiplas induzida por quimioterapia com gencitabina","Siqueira, Caio Roberto Shwafaty de, Miot, Hélio Amante","Anais Brasileiros de Dermatologia; 84(4); 410-413","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400014&lang=pt" 
"S0365-05962009000400012-scl","Gnatostomíase no Brasil: relato de caso","Dani, Christiane Maria de Castro, Mota, Karina Frias, Sanchotene, Paola Vizcaichipi, Maceira, Juan Piñeiro, Maia, Cláudia Pires Amaral","Anais Brasileiros de Dermatologia; 84(4); 400-404","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400012&lang=pt" 
"S0365-05962009000400010-scl","Biópsia de pele e seu estudo histológico: Por quê? Para quê? Como? Parte I","Werner, Betina","Anais Brasileiros de Dermatologia; 84(4); 391-395","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400010&lang=pt" 
"S0365-05962009000400011-scl","Botriomicose cutânea: relato de caso","Coelho, Weber Soares, Diniz, Lucia Martins, Souza Filho, João Basílio de","Anais Brasileiros de Dermatologia; 84(4); 396-399","Anais Brasileiros de Dermatologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400011&lang=pt" 
"S0365-05962009000400020-scl","Doação","Rey, Maria Carolina Widholzer","Anais Brasileiros de Dermatologia; 84(4); 434-434","Anais Brasileiros de Dermatologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400020&lang=pt" 
"S0365-05962009000400022-scl","Errata","","Anais Brasileiros de Dermatologia; 84(4); 435-435","Anais Brasileiros de Dermatologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962009000400022&lang=pt" 
"S1413-81232009000400028-spa","A normatização do cuidar da criança menor de um ano: estudo dos significados atribuídos pelos profissionais do Programa Saúde da Família (PSF)","Vasconcelos, Eliane Nóbrega, Silveira, Maria de Fátima Araújo da, Eulálio, Maria do Carmo, Medeiros, Paula Frassinetti Vasconcelos","Ciência &amp; Saúde Coletiva; 14(4); 1225-1234","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000400028&lang=pt" 
"S1413-81232009000400030-spa","A bioética da proteção e a compaixão laica: o debate moral sobre a eutanásia","Siqueira-Batista, Rodrigo, Schramm, Fermin Roland","Ciência &amp; Saúde Coletiva; 14(4); 1241-1250","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000400030&lang=pt" 
"S1413-81232009000400031-spa","Perfil sociossanitário e estilo de vida de hipertensos e/ou diabéticos, usuários do Programa de Saúde da Família no município de Teixeiras, MG","Cotta, Rosângela Minardi Mitre, Batista, Kelly Cristina Siqueira, Reis, Roberta Sena, Souza, Gisele Adriana de, Dias, Glauce, Castro, Fátima Aparecida Ferreira de, Alfenas, Rita de Cássia Gonçalves","Ciência &amp; Saúde Coletiva; 14(4); 1251-1260","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000400031&lang=pt" 
"S1413-81232009000400033-spa","Disponibilidade de energia e nutrientes nos domicílios: o contraste entre as regiões Norte e Sul do Brasil","Enes, Carla Cristina, Silva, Marina Vieira da","Ciência &amp; Saúde Coletiva; 14(4); 1267-1276","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000400033&lang=pt" 
"S1413-81232009000400035-spa","Avaliação do serviço de saúde bucal no município de Grão Mogol, Minas Gerais, Brasil: “a voz do usuário”","Reis, Claudiojanes dos, Martelli-Júnior, Hercílio, Franco, Bárbara Melo, Santos, Almira Alves, Ramalho, Luciana Maria Pedreira","Ciência &amp; Saúde Coletiva; 14(4); 1287-1295","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000400035&lang=pt" 
"S1413-81232009000400019-scl","As marcas de gênero no fumar feminino: uma aproximação sociológica do tabagismo em mulheres","Borges, Marcia Terezinha Trotta, Barbosa, Regina Helena Simões","Ciência &amp; Saúde Coletiva; 14(4); 1129-1139","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000400019&lang=pt" 
"S1413-81232009000400010-scl","Trafficking in persons: a health concern?","Zimmerman, Cathy, Kiss, Ligia, Hossain, Mazeda, Watts, Charlotte","Ciência &amp; Saúde Coletiva; 14(4); 1029-1035","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000400010&lang=pt" 
"S0100-19652009000200004-scl","Análisis de citación y de redes sociales para el estudio del uso de revistas en centros de investigación: an approach to the development of collections","González, Claudia Marcela","Ciência da Informação; 38(2); 46-55","Ciência da Informação","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652009000200004&lang=pt" 
"S0100-19652009000200001-scl","As patentes nas universidades: análise dos depósitos das universidades públicas paulistas (1995-2006)","Amadei, José Roberto Plácido, Torkomian, Ana Lúcia Vitale","Ciência da Informação; 38(2); 9-18","Ciência da Informação","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652009000200001&lang=pt" 
"S0101-73302009000200014-scl","&quot;A teoria tem consequências&quot;: indagações sobre o conhecimento no campo da educação","Moraes, Maria Célia Marcondes de","Educação &amp; Sociedade; 30(107); 585-607","Educação &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302009000200014&lang=pt" 
"S0034-76122009000400001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 43(4); 737-738","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000400001&lang=pt" 
"S0034-76122009000400010-scl","Percepções analíticas da crise econômica e racionalidade política","Monteiro, Jorge Vianna","Revista de Administração Pública; 43(4); 979-991","Revista de Administração Pública","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122009000400010&lang=pt" 
"S0102-69922009000200002-scl","Reflections on the global art market: implications for the Sociology of Culture","Crane, Diana","Sociedade e Estado; 24(2); 331-362","Sociedade e Estado","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922009000200002&lang=pt" 
"S0103-49792009000200007-scl","O pêndulo oscilante: sociologia do trabalho e movimento sindical no Brasil","Santana, Marco Aurélio, Braga, Ruy","Caderno CRH; 22(56); 297-309","Caderno CRH","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792009000200007&lang=pt" 
"S0100-204X2009000800007-scl","A new method to simulate the hydrological state of soil under natural conditions","Wild, Anna-Katharina, Marx, Michael Thomas, Eisenbeis, Gerhard","Pesquisa Agropecuária Brasileira; 44(8); 843-851","Pesquisa Agropecuária Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2009000800007&lang=pt" 
"S1415-98482009000200005-scl","Análise da competitividade das exportações do complexo soja brasileiro de 1995 a 2006: uma abordagem de market-share","Coronel, Daniel Arruda, Machado, João Armando Dessimon, Carvalho, Fátima Marília Andrade de","Revista de Economia Contemporânea; 13(2); 281-307","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200005&lang=pt" 
"S0103-49792009000200009-scl","O &quot;ativismo social&quot; empresarial e o seu viés antidissensual","Barbosa, Attila Magno e Silva","Caderno CRH; 22(56); 325-343","Caderno CRH","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792009000200009&lang=pt" 
"S1415-98482009000200002-scl","Os principais fatores internos e as exportações microrregionais brasileiras","Betarelli Junior, Admir Antonio, Almeida, Eduardo","Revista de Economia Contemporânea; 13(2); 201-227","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200002&lang=pt" 
"S1415-98482009000200003-scl","O efeito fronteira das regiões brasileiras: uma aplicação do modelo gravitacional","Leusin Jr., Sérgio, Azevedo, André Filipe Zago de","Revista de Economia Contemporânea; 13(2); 229-258","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200003&lang=pt" 
"S1415-98482009000200004-scl","Dificuldades das empresas brasileiras para financiar seus investimentos em capital físico e em inovação","Crisóstomo, Vicente Lima","Revista de Economia Contemporânea; 13(2); 259-280","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200004&lang=pt" 
"S1415-98482009000200006-scl","A dessubjetivação do trabalho: o homem como objeto da tecnologia","Augusto, André Guimarães","Revista de Economia Contemporânea; 13(2); 309-328","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200006&lang=pt" 
"S1415-98482009000200007-scl","Quão heterogêneo é o setor informal brasileiro? Uma proposta de classificação de atividades baseada na Ecinf","Feijo, Carmem Aparecida, Nascimento e Silva, Denise Britz do, Souza, Augusto Carvalho de","Revista de Economia Contemporânea; 13(2); 329-354","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200007&lang=pt" 
"S1415-98482009000200001-scl","O debate do desenvolvimento na tradição heterodoxa brasileira","Bastos, Carlos Pinkusfeld, d&#039;Avila, Júlia Galarza","Revista de Economia Contemporânea; 13(2); 173-199","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000200001&lang=pt" 
"S1130-14732009000400007-esp","Purely intramedullary spinal cord primitive neuroectodermal tumor: case report and review of the literature","Otero-Rodríguez, A., Hinojosa, J., Esparza, J., Muñoz, M.J., Iglesias, S., Rodríguez-Gil, Y., Ricoy, J.R.","Neurocirugía; 20(4); 381-387","Neurocirugía","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400007&lang=pt" 
"S1130-14732009000400002-esp","Comparación del abordaje sublabial transesfenoidal microquirúrgico frente al abordaje endonasal transesfenoidal endoscópico: Estudio prospectivo de 50 pacientes","Enseñat, J., Quesada, J.L., Aparicio, J., Pàmies, C, Barber, X., Topczewski, Th., Ferrer, E.","Neurocirugía; 20(4); 335-345","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400002&lang=pt" 
"S1130-14732009000400003-esp","Dexamethasone treatment in chronic subdural haematoma","Delgado-López, P.D., Martín-Velasco, V., Castilla-Díez, J.M., Rodríguez-Salazar, A., Galacho-Harriero, A.M., Fernández-Arconada, O.","Neurocirugía; 20(4); 346-359","Neurocirugía","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400003&lang=pt" 
"S1130-14732009000400009-esp","","","Neurocirugía; 20(4); 400-401","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400009&lang=pt" 
"S1130-14732009000400004-esp","Comparison of Oxiplex and Gore-Tex effectivity in an experimental peridural fibrosis model","Kurt, G., Cemil, B., Celik, B., Durdag, E., Erdem, O., Ceviker, N.","Neurocirugía; 20(4); 360-366","Neurocirugía","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000400004&lang=pt" 
"S0864-02892009000200001-cub","El priapismo en la drepanocitosis","Cruz Tamayo, Fernando, Bosch González, Libet M., Güeje Pico, Giogar, Hernández Padrón, Carlos, Agramante Llanes, Olga M., Ramón Rodríguez, Luis G.","Revista Cubana de Hematología, Inmunología y Hemoterapia; 25(2); 1-7","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892009000200001&lang=pt" 
