"S0004-282X2012000400010-scl","Comorbidities associated with epilepsy and headaches","Ferreira, Thalles P., Coan, Ana Carolina, Guerreiro, Carlos A. M.","Arquivos de Neuro-Psiquiatria; 70(4); 274-277","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012000400010&lang=pt" 
"S1415-65552012000200005-scl","Eficiência relativa da política nacional de procedimentos cirúrgicos eletivos de média complexidade","Pedroso, Marcel de Moraes, Calmon, Paulo Carlos Du Pin, Bandeira, Ludmila Ferreira, Lucena, Rogéria Aparecida Valter de","Revista de Administração Contemporânea; 16(2); 237-252","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200005&lang=pt" 
"S1415-65552012000200004-scl","Relações de gênero e subjetividade na mineração: um estudo a partir da fenomenologia social","Macedo, Fernanda Maria Felicio, Boava, Diego Luiz Teixeira, Cappelle, Monica Carvalho Alves, Oliveira, Maria de Lourdes Souza","Revista de Administração Contemporânea; 16(2); 217-236","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200004&lang=pt" 
"S1415-65552012000200010-scl","Tudo por causa da Flavinha: o caso do Dog Tour da Nathuna Viagens e Turismo","Peinado, Jurandir, Menegassi, Cláudia Herrero Martins, Fernandes, Bruno Henrique Rocha","Revista de Administração Contemporânea; 16(2); 327-338","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200010&lang=pt" 
"S1415-65552012000200011-scl","Brandsense: segredos sensoriais por trás das coisas que compramos","Roling, Liciane","Revista de Administração Contemporânea; 16(2); 339-341","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200011&lang=pt" 
"S0034-89102012000200001-scl","Desigualdades sociais no acesso a serviços odontológicos","Barata, Rita Barradas","Revista de Saúde Pública; 46(2); 205-208","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200001&lang=pt" 
"S0034-89102012000200023-scl","Judicilialização de medicamentos no Brasil: um processo que deve ser racionalizado","Galato, Dayani, Nesi, Humberto, Rosso, José Antônio, Oliveira, Rita de Cássia Schmitz Mendes, Trauthman, Silvana Cristina, Lunardi, Tânia, Schuelter-Trevisol, Fabiana","Revista de Saúde Pública; 46(2); 390-391","Revista de Saúde Pública","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200023&lang=pt" 
"S0034-89102012000200021-scl","Manutenção dos padrões alimentares da infância à adolescência","Madruga, Samanta Winck, Araújo, Cora Luiza Pavin, Bertoldi, Andréa Dâmaso, Neutzling, Marilda Borges","Revista de Saúde Pública; 46(2); 376-386","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200021&lang=pt" 
"S0034-89102012000200022-scl","New records of mosquito species (Diptera: Culicidae) from Neuquén and La Rioja provinces, Argentina","Grech, Marta, Visintin, Andrés, Laurito, Magdalena, Estallo, Elizabet, Lorenzo, Pablo, Roccia, Irene, Korin, Maximiliano, Goya, Facundo, Ludueña-Almeida, Francisco, Almirón, Walter","Revista de Saúde Pública; 46(2); 387-389","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200022&lang=pt" 
"S0034-89102012000200026-spa","Uso off label: erro ou necessidade?","","Revista de Saúde Pública; 46(2); 395-397","Revista de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200026&lang=pt" 
"S0034-89102012000200025-spa","Vigilância sanitária do tabaco no estado de São Paulo","","Revista de Saúde Pública; 46(2); 398-399","Revista de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200025&lang=pt" 
"S0034-89102012000200023-spa","Judicilialização de medicamentos no Brasil: um processo que deve ser racionalizado","Galato, Dayani, Nesi, Humberto, Rosso, José Antônio, Oliveira, Rita de Cássia Schmitz Mendes, Trauthman, Silvana Cristina, Lunardi, Tânia, Schuelter-Trevisol, Fabiana","Revista de Saúde Pública; 46(2); 390-391","Revista de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200023&lang=pt" 
"S0034-89102012000200022-spa","New records of mosquito species (Diptera: Culicidae) from Neuquén and La Rioja provinces, Argentina","Grech, Marta, Visintin, Andrés, Laurito, Magdalena, Estallo, Elizabet, Lorenzo, Pablo, Roccia, Irene, Korin, Maximiliano, Goya, Facundo, Ludueña-Almeida, Francisco, Almirón, Walter","Revista de Saúde Pública; 46(2); 387-389","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200022&lang=pt" 
"S0034-89102012000200001-spa","Desigualdades sociais no acesso a serviços odontológicos","Barata, Rita Barradas","Revista de Saúde Pública; 46(2); 205-208","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200001&lang=pt" 
"S0034-89102012000200027-spa","","","Revista de Saúde Pública; 46(2); 400-400","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200027&lang=pt" 
"S0034-89102012000200017-spa","Perspectives on access to in vitro fertilization in Portugal","Silva, S., Barros, H.","Revista de Saúde Pública; 46(2); 344-350","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200017&lang=pt" 
"S0034-89102012000200016-spa","Care cost for pregnant and parturient women with diabetes and mild hyperglycemia","Cavassini, Ana Claudia Molina, Lima, Silvana Andrea Molina, Calderon, Iracema Mattos Paranhos, Rudge, Marilza Vieira Cunha","Revista de Saúde Pública; 46(2); 334-343","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200016&lang=pt" 
"S0034-89102012000200013-spa","Self-perceived health status in older adults: regional and sociodemographic inequalities in Spain","Fernandez-Martinez, Beatriz, Prieto-Flores, Maria-Eugenia, Forjaz, Maria João, Fernández-Mayoralas, Gloria, Rojo-Pérez, Fermina, Martínez-Martín, Pablo","Revista de Saúde Pública; 46(2); 310-319","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200013&lang=pt" 
"S0034-89102012000200011-spa","Psychiatric patients&#039; return for HIV/STI test results in mental health centers","Melo, Ana Paula Souto, McKinnon, Karen, Wainberg, Milton L, César, Cibele Comini, Guimarães, Mark Drew Crosland","Revista de Saúde Pública; 46(2); 290-299","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200011&lang=pt" 
"S0034-89102012000200009-spa","Explicit discrimination and health: development and psychometric properties of an assessment instrument","Bastos, João Luiz, Faerstein, Eduardo, Celeste, Roger Keller, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 269-278","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200009&lang=pt" 
"S0034-89102012000200004-spa","Environmental lead poisoning among children in Porto Alegre state, Southern Brazil","Ferron, Mariana Maleronka, Lima, André Klafke de, Saldiva, Paulo Hilário Nascimento, Gouveia, Nelson","Revista de Saúde Pública; 46(2); 226-233","Revista de Saúde Pública","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200004&lang=pt" 
"S1415-65552012000200002-scl","Como você fez sua escolha?: o papel do foco motivacional sobre a tendência a inovar","Mantovani, Danielle, Korelo, Jose Carlos, Prado, Paulo Henrique Muller","Revista de Administração Contemporânea; 16(2); 179-199","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200002&lang=pt" 
"S1415-65552012000200003-scl","Sentidos do trabalho e racionalidades instrumental e substantiva: interfaces entre a administração e a psicologia","Andrade, Sílvia Patricia Cavalheiro de, Tolfo, Suzana da Rosa, Dellagnelo, Eloise Helena Livramento","Revista de Administração Contemporânea; 16(2); 200-216","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200003&lang=pt" 
"S1415-65552012000200006-scl","Bem-estar no trabalho: um estudo sobre suas relações com clima social, coping e variáveis demográficas","Rocha Sobrinho, Fábio, Porto, Juliana Barreiros","Revista de Administração Contemporânea; 16(2); 253-270","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200006&lang=pt" 
"S1415-65552012000200007-scl","McMoral, iPolítica, cidadania Wireless: reflexões para o ensino e a pesquisa em RSE no Brasil","Kreitlon, Maria Priscilla","Revista de Administração Contemporânea; 16(2); 271-289","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200007&lang=pt" 
"S1415-65552012000200008-scl","Valor e vantagem competitiva: buscando definições, relações e repercussões","Ito, Nobuiuki Costa, Hayashi Junior, Paulo, Gimenez, Fernando Antonio Prado, Fensterseifer, Jaime Evaldo","Revista de Administração Contemporânea; 16(2); 290-307","Revista de Administração Contemporânea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200008&lang=pt" 
"S1415-65552012000200009-scl","Executive MBA programs: what do students perceive as value for their practices?","Vazquez, Ana Claudia Souza, Ruas, Roberto Lima","Revista de Administração Contemporânea; 16(2); 308-326","Revista de Administração Contemporânea","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552012000200009&lang=pt" 
"S0034-89102012000200016-scl","Care cost for pregnant and parturient women with diabetes and mild hyperglycemia","Cavassini, Ana Claudia Molina, Lima, Silvana Andrea Molina, Calderon, Iracema Mattos Paranhos, Rudge, Marilza Vieira Cunha","Revista de Saúde Pública; 46(2); 334-343","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200016&lang=pt" 
"S0034-89102012000200003-scl","Concepções de agricultores ecológicos do Paraná sobre alimentação saudável","Ell, Erica, Oliveira e Silva, Denise, Nazareno, Eleusis Ronconi de, Brandenburg, Alfio","Revista de Saúde Pública; 46(2); 218-225","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200003&lang=pt" 
"S0034-89102012000200018-scl","Violência entre usuárias de unidades de saúde: prevalência, perspectiva e conduta de gestores e profissionais","Osis, Maria José Duarte, Duarte, Graciana Alves, Faúndes, Aníbal","Revista de Saúde Pública; 46(2); 351-358","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200018&lang=pt" 
"S0034-89102012000200012-scl","Tendência da mortalidade por suicídio na população brasileira e idosa, 1980-2006","Minayo, Maria Cecília de Souza, Pinto, Liana Wernersbach, Assis, Simone Gonçalves de, Cavalcante, Fátima Gonçalves, Mangas, Raimunda Matilde do Nascimento","Revista de Saúde Pública; 46(2); 300-309","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200012&lang=pt" 
"S0034-89102012000200013-scl","Self-perceived health status in older adults: regional and sociodemographic inequalities in Spain","Fernandez-Martinez, Beatriz, Prieto-Flores, Maria-Eugenia, Forjaz, Maria João, Fernández-Mayoralas, Gloria, Rojo-Pérez, Fermina, Martínez-Martín, Pablo","Revista de Saúde Pública; 46(2); 310-319","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200013&lang=pt" 
"S0034-89102012000200014-scl","Intensidade e duração dos esforços físicos em aulas de Educação Física","Kremer, Marina Marques, Reichert, Felipe Fossati, Hallal, Pedro Curi","Revista de Saúde Pública; 46(2); 320-326","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200014&lang=pt" 
"S0034-89102012000200004-scl","Environmental lead poisoning among children in Porto Alegre state, Southern Brazil","Ferron, Mariana Maleronka, Lima, André Klafke de, Saldiva, Paulo Hilário Nascimento, Gouveia, Nelson","Revista de Saúde Pública; 46(2); 226-233","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200004&lang=pt" 
"S0034-89102012000200010-scl","Teste de Morisky-Green e Brief Medication Questionnaire para avaliar adesão a medicamentos","Ben, Angela Jornada, Neumann, Cristina Rolim, Mengue, Sotero Serrate","Revista de Saúde Pública; 46(2); 279-289","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200010&lang=pt" 
"S0034-89102012000200009-scl","Explicit discrimination and health: development and psychometric properties of an assessment instrument","Bastos, João Luiz, Faerstein, Eduardo, Celeste, Roger Keller, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 269-278","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200009&lang=pt" 
"S0034-89102012000200017-scl","Perspectives on access to in vitro fertilization in Portugal","Silva, S., Barros, H.","Revista de Saúde Pública; 46(2); 344-350","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200017&lang=pt" 
"S0034-89102012000200006-scl","Tendência temporal de asma em crianças e adolescentes no Brasil no período de 1998 a 2008","Wehrmeister, Fernando César, Menezes, Ana Maria Baptista, Cascaes, Andreia Morales, Martínez-Mesa, Jeovany, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 242-250","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200006&lang=pt" 
"S0034-89102012000200015-scl","Atividade física durante a gestação e associação com indicadores de saúde materno-infantil","Dumith, Samuel C, Domingues, Marlos R, Mendoza-Sassi, Raul A, Cesar, Juraci A","Revista de Saúde Pública; 46(2); 327-333","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200015&lang=pt" 
"S0034-89102012000200011-scl","Psychiatric patients&#039; return for HIV/STI test results in mental health centers","Melo, Ana Paula Souto, McKinnon, Karen, Wainberg, Milton L, César, Cibele Comini, Guimarães, Mark Drew Crosland","Revista de Saúde Pública; 46(2); 290-299","Revista de Saúde Pública","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200011&lang=pt" 
"S0034-89102012000200007-scl","Redução das desigualdades sociais na utilização de serviços odontológicos no Brasil entre 1998 e 2008","Peres, Karen Glazer, Peres, Marco Aurélio, Boing, Antonio Fernando, Bertoldi, Andréa Dâmaso, Bastos, João Luiz, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 250-258","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200007&lang=pt" 
"S0034-89102012000200002-scl","Uso de agrotóxicos e impactos econômicos sobre a saúde","Soares, Wagner Lopes, Porto, Marcelo Firpo de Souza","Revista de Saúde Pública; 46(2); 209-217","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200002&lang=pt" 
"S0034-89102012000200019-scl","Redução das internações por condições sensíveis à atenção primária no Brasil entre 1998-2009","Boing, Antonio Fernando, Vicenzi, Rafael Baratto, Magajewski, Flávio, Boing, Alexandra Crispim, Moretti-Pires, Rodrigo Otávio, Peres, Karen Glazer, Lindner, Sheila Rubia, Peres, Marco Aurélio","Revista de Saúde Pública; 46(2); 359-366","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200019&lang=pt" 
"S0034-89102012000200020-scl","Mortes evitáveis em vítimas com traumatismos","Settervall, Cristina Helena Costanti, Domingues, Cristiane de Alencar, Sousa, Regina Marcia Cardoso de, Nogueira, Lilia de Souza","Revista de Saúde Pública; 46(2); 367-375","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200020&lang=pt" 
"S0034-89102012000200002-spa","Uso de agrotóxicos e impactos econômicos sobre a saúde","Soares, Wagner Lopes, Porto, Marcelo Firpo de Souza","Revista de Saúde Pública; 46(2); 209-217","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200002&lang=pt" 
"S0034-89102012000200003-spa","Concepções de agricultores ecológicos do Paraná sobre alimentação saudável","Ell, Erica, Oliveira e Silva, Denise, Nazareno, Eleusis Ronconi de, Brandenburg, Alfio","Revista de Saúde Pública; 46(2); 218-225","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200003&lang=pt" 
"S0034-89102012000200005-spa","Fatores associados ao declínio do déficit estatural em crianças e adolescentes em Pernambuco","Leal, Vanessa Sá, Lira, Pedro Israel Cabral de, Menezes, Risia Cristina Egito de, Oliveira, Juliana Souza, Sequeira, Leopoldina Augusta de Souza, Andrade, Sônia Lúcia Lucena Sousa de, Batista Filho, Malaquias","Revista de Saúde Pública; 46(2); 234-241","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200005&lang=pt" 
"S0034-89102012000200006-spa","Tendência temporal de asma em crianças e adolescentes no Brasil no período de 1998 a 2008","Wehrmeister, Fernando César, Menezes, Ana Maria Baptista, Cascaes, Andreia Morales, Martínez-Mesa, Jeovany, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 242-250","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200006&lang=pt" 
"S0034-89102012000200007-spa","Redução das desigualdades sociais na utilização de serviços odontológicos no Brasil entre 1998 e 2008","Peres, Karen Glazer, Peres, Marco Aurélio, Boing, Antonio Fernando, Bertoldi, Andréa Dâmaso, Bastos, João Luiz, Barros, Aluisio J D","Revista de Saúde Pública; 46(2); 250-258","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200007&lang=pt" 
"S0034-89102012000200008-spa","Abordagem multifatorial do absenteísmo por doença em trabalhadores de enfermagem","Ferreira, Roberta Carolina, Griep, Rosane Härter, Fonseca, Maria de Jesus Mendes da, Rotenberg, Lúcia","Revista de Saúde Pública; 46(2); 259-268","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200008&lang=pt" 
"S0034-89102012000200010-spa","Teste de Morisky-Green e Brief Medication Questionnaire para avaliar adesão a medicamentos","Ben, Angela Jornada, Neumann, Cristina Rolim, Mengue, Sotero Serrate","Revista de Saúde Pública; 46(2); 279-289","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200010&lang=pt" 
"S0034-89102012000200012-spa","Tendência da mortalidade por suicídio na população brasileira e idosa, 1980-2006","Minayo, Maria Cecília de Souza, Pinto, Liana Wernersbach, Assis, Simone Gonçalves de, Cavalcante, Fátima Gonçalves, Mangas, Raimunda Matilde do Nascimento","Revista de Saúde Pública; 46(2); 300-309","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200012&lang=pt" 
"S0034-89102012000200014-spa","Intensidade e duração dos esforços físicos em aulas de Educação Física","Kremer, Marina Marques, Reichert, Felipe Fossati, Hallal, Pedro Curi","Revista de Saúde Pública; 46(2); 320-326","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200014&lang=pt" 
"S0034-89102012000200015-spa","Atividade física durante a gestação e associação com indicadores de saúde materno-infantil","Dumith, Samuel C, Domingues, Marlos R, Mendoza-Sassi, Raul A, Cesar, Juraci A","Revista de Saúde Pública; 46(2); 327-333","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200015&lang=pt" 
"S0034-89102012000200018-spa","Violência entre usuárias de unidades de saúde: prevalência, perspectiva e conduta de gestores e profissionais","Osis, Maria José Duarte, Duarte, Graciana Alves, Faúndes, Aníbal","Revista de Saúde Pública; 46(2); 351-358","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200018&lang=pt" 
"S0034-89102012000200019-spa","Redução das internações por condições sensíveis à atenção primária no Brasil entre 1998-2009","Boing, Antonio Fernando, Vicenzi, Rafael Baratto, Magajewski, Flávio, Boing, Alexandra Crispim, Moretti-Pires, Rodrigo Otávio, Peres, Karen Glazer, Lindner, Sheila Rubia, Peres, Marco Aurélio","Revista de Saúde Pública; 46(2); 359-366","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200019&lang=pt" 
"S0034-89102012000200020-spa","Mortes evitáveis em vítimas com traumatismos","Settervall, Cristina Helena Costanti, Domingues, Cristiane de Alencar, Sousa, Regina Marcia Cardoso de, Nogueira, Lilia de Souza","Revista de Saúde Pública; 46(2); 367-375","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200020&lang=pt" 
"S0034-89102012000200021-spa","Manutenção dos padrões alimentares da infância à adolescência","Madruga, Samanta Winck, Araújo, Cora Luiza Pavin, Bertoldi, Andréa Dâmaso, Neutzling, Marilda Borges","Revista de Saúde Pública; 46(2); 376-386","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102012000200021&lang=pt" 
"S0034-89102012000200008-scl","Abordagem multifatorial do absenteísmo por doença em trabalhadores de enfermagem","Ferreira, Roberta Carolina, Griep, Rosane Härter, Fonseca, Maria de Jesus Mendes da, Rotenberg, Lúcia","Revista de Saúde Pública; 46(2); 259-268","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200008&lang=pt" 
"S0034-89102012000200005-scl","Fatores associados ao declínio do déficit estatural em crianças e adolescentes em Pernambuco","Leal, Vanessa Sá, Lira, Pedro Israel Cabral de, Menezes, Risia Cristina Egito de, Oliveira, Juliana Souza, Sequeira, Leopoldina Augusta de Souza, Andrade, Sônia Lúcia Lucena Sousa de, Batista Filho, Malaquias","Revista de Saúde Pública; 46(2); 234-241","Revista de Saúde Pública","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102012000200005&lang=pt" 
"S0482-50042012000200007-scl","Comprometimento da árvore respiratória na granulomatose de Wegener","Rodrigues, Ascedio Jose, Jacomelli, Marcia, Baldow, Renata Xavier, Barbas, Carmen Valente, Figueiredo, Viviane Rossi","Revista Brasileira de Reumatologia; 52(2); 231-235","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200007&lang=pt" 
"S0482-50042012000200001-scl","Sobre mosaicos e consensos: Gaudí o Brasil e a artrite reumatoide","Mota, Licia Maria Henrique da","Revista Brasileira de Reumatologia; 52(2); 133-134","Revista Brasileira de Reumatologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042012000200001&lang=pt" 
