"S0102-09352011000200034-scl","Potencial mirmecológico na vetoração mecânica de helmintos em gatis","Machado, J.C., Brugger, M.S., Souza, J.O.T., Lopes, J.F.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 508-510","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200034&lang=pt" 
"S0037-86822011000200022-scl","Breeding sites of Aedes aegypti in metropolitan vacant lots in Greater Vitória, State of Espírito Santo, Brazil","Mendonça, Haydêe Fagundes Moreira Silva de, Ferreira, Adelson Luiz, Santos, Claudiney Biral dos, Rezende, Helder Ricas, Ferreira, Gabriel Eduardo Melim, Leite, Gustavo Rocha, Falqueto, Aloísio","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 243-246","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200022&lang=pt" 
"S0037-86822011000200025-scl","Superdosagem da vacina 17DD contra febre amarela, em uma região do sul do Brasil","Carneiro, Marcelo, Lara, Beanir da Silva, Schimidt, Betina, Gais, Lediana","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 252-253","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200025&lang=pt" 
"S0037-86822011000200031-scl","Heitor Vieira Dourado (*1938 †2010)","","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 266-267","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200031&lang=pt" 
"S0037-86822011000200030-scl","Disseminated Mycobacterium abscessus infection in an AIDS patient","Lambertucci, José Roberto, Borges, Álvaro Humberto, Voieta, Izabela","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 265-265","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200030&lang=pt" 
"S0037-86822011000200011-scl","Evaluation of pathogenic fungi occurrence in traumatogenic structures of freshwater fish","Leme, Fabio Caetano Oliveira, Negreiros, Marcos Mendes de Barros, Koga, Fernando Akira, Bosco, Sandra de Moraes Gimenes, Bagagli, Eduardo, Haddad Junior, Vidal","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 182-185","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200011&lang=pt" 
"S0037-86822011000200005-scl","Health-related quality of life in patients with Chagas disease","Oliveira, Bruna Guimarães, Abreu, Mery Natali Silva, Abreu, Claudia Drummond Guimarães, Rocha, Manoel Otavio da Costa, Ribeiro, Antonio Luiz","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 150-156","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200005&lang=pt" 
"S0037-86822011000200007-scl","Malacological survey of Biomphalaria snails in municipalities along the Estrada Real in the southeast of the State of Minas Gerais, Brazil","Tibiriçá, Sandra Helena Cerrato, Mitterofhe, Adalberto, Castro, Milton Ferreira de, Lima, Adilson da Costa, Gonçalves, Murilo, Pinheiro, Izabella de Oliveira, Freitas, Corina da Costa, Guimarães, Ricardo José Paula de Souza e, Carvalho, Omar dos Santos, Coimbra, Elaine Soares","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 163-167","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200007&lang=pt" 
"S0037-86822011000200002-scl","Phlebotomine sandflies (Diptera: Psychodidae) in Governador Valadares, a transmission area for American tegumentary leishmaniasis in State of Minas Gerais, Brazil","Barata, Ricardo Andrade, Paz, Gustavo Fontes, Bastos, Marcela Cardoso, Andrade, Roberta Christiane Oliveira, Barros, Daniela Campos Mendes de, Silva, Fabiana Oliveira Lara e, Michalsky, Érika Monteiro, Pinheiro, Aimara da Costa, Dias, Edelberto Santos","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 136-139","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200002&lang=pt" 
"S0037-86822011000200010-scl","Trends in antimicrobial resistance among clinical isolates of enterococci in a Brazilian tertiary hospital: a 4-year study","Conceição, Natália, Oliveira, Cristina da Cunha Hueb Barata de, Silva, Paulo Roberto da, Ávila, Bárbara Godoi Melo, Oliveira, Adriana Gonçalves de","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 177-181","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200010&lang=pt" 
"S0037-86822011000200001-scl","Serosurvey of hantavirus infection in humans in the border region between Brazil and Argentina","Souza, William Marciel de, Machado, Alex Martins, Figueiredo, Luiz Tadeu Moraes, Boff, Everton","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 131-135","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200001&lang=pt" 
"S0037-86822011000200021-scl","How effective is dog culling in controlling zoonotic visceral leishmaniasis? a critical evaluation of the science, politics and ethics behind this public health policy","Costa, Carlos Henrique Nery","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 232-242","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200021&lang=pt" 
"S0037-86822011000200003-scl","Rabies diagnosis and serology in bats from the State of São Paulo, Brazil","Almeida, Marilene Fernandes de, Martorelli, Luzia Fátima Alves, Sodré, Miriam Martos, Kataoka, Ana Paula Arruda Geraldes, Rosa, Adriana Ruckert da, Oliveira, Maria Lucia de, Amatuzzi, Elizabeth","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 140-145","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200003&lang=pt" 
"S0037-86822011000200017-scl","Associação entre dissinergia miocárdica e arritmia ventricular na forma indeterminada da doença de Chagas","Barros, Márcio Lins, Ribeiro, Antonio Luiz, Nunes, Maria do Carmo, Rocha, Manoel Otávio da Costa","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 213-216","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200017&lang=pt" 
"S0037-86822011000200020-scl","Avaliação nutricional e alimentar de pacientes portadores de hanseníase tratados em unidades de saúde da grande Vitória, Estado do Espírito Santo","Montenegro, Rosa Maria Natalli, Molina, Maria Del Carmen, Moreira, Marilda, Zandonade, Eliana","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 228-231","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200020&lang=pt" 
"S0037-86822011000200013-scl","Prevalence of intestinal parasites in preschool children in the region of Uberlândia, State of Minas Gerais, Brazil","Gonçalves, Ana Lúcia Ribeiro, Belizário, Talita Lucas, Pimentel, Janderson de Brito, Penatti, Mário Paulo Amante, Pedroso, Reginaldo dos Santos","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 191-193","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200013&lang=pt" 
"S0102-09352011000200014-scl","Seleção e classificação multivariada de modelos de crescimento não lineares para bovinos Nelore","Silva, N.A.M., Lana, A.M.Q., Silva, F.F, Silveira, F.G., Bergmann, J.A.G., Silva, M.A., Toral, F.L.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 364-371","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200014&lang=pt" 
"S0102-09352011000200002-scl","Raiva bovina no estado de São Paulo e sua distribuição espacial entre 1992 e 2003","Gomes, M.N., Monteiro, A.M.V.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 279-286","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200002&lang=pt" 
"S0102-09352011000200003-scl","Raiva bovina segundo os mosaicos de uso e cobertura da terra no estado de São Paulo entre 1992 e 2003","Gomes, M.N., Monteiro, A.M.V., Escada, M.I.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 287-295","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200003&lang=pt" 
"S0102-09352011000200004-scl","Avaliação da nested PCR em comparação aos testes sorológicos IDGA e ELISA para o diagnóstico da anemia infecciosa equina","Santos, E.M., Motta, P.M.C., Heinemann, M.B., Leite, R.C., Reis, J.K.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 296-301","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200004&lang=pt" 
"S0102-09352011000200005-scl","Descrição do movimento da articulação metacarpofalangiana de equinos pela metodologia baseada em videogrametria","Albernaz, R.M., Basile, R.C., Dias, D.P.M., Paiva-Neto, A.O., Gomide, L.M.W., Queiroz-Neto, A., Lacerda-Neto, J.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 302-307","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200005&lang=pt" 
"S0102-09352011000200006-scl","Anestesia epidural com associação medetomidina e lidocaína, em gatos pré-medicados com acepromazina e midazolam","Lima, D.A.S.D., Souza, A.P., Santana, V.L., Araújo, A.L., Lima, W.C., Mendes, R.S., Nóbrega Neto, P.I.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 308-316","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200006&lang=pt" 
"S0102-09352011000200009-scl","Morfologia do útero de cutias nulíparas e não nulíparas","Martins, L.L., Biagioni, M.M., Oliveira, F.S., Toniollo, G.H., Pacheco, M.R., Machado, M.R.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 326-332","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200009&lang=pt" 
"S0102-09352011000200010-scl","Caracterização genotípica dos isolados de Escherichia coli provenientes de frangos de corte","Silva, I.M.M., Evêncio-Neto, J., Silva, R.M., Lucena-Silva, N., Magalhães, J., Baliza, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 333-339","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200010&lang=pt" 
"S0102-09352011000200011-scl","Infecção toxoplásmica causa hipertrofia da parede do cólon de frangos","Braga, C.F., Silva, A.V., Sant&#039;Ana, D.M.G., Araújo, E.J.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 340-347","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200011&lang=pt" 
"S0102-09352011000200012-scl","Desempenho e características da carcaça de novilhos terminados em pastejo rotacionado ou em confinamento","Olmedo, D.O., Barcellos, J.O.J., Canellas, L.C., Velho, M.M.S., Paniagua, P., Horitá, I., Tarouco, J.U.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 348-355","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200012&lang=pt" 
"S0102-09352011000200013-scl","Consumo, digestibilidade e pH ruminal de novilhos submetidos a dietas com tortas oriundas da produção do biodiesel em substituição ao farelo de soja","Correia, B.R., Oliveira, R.L., Jaeger, S.M.P.L., Bagaldo, A.R., Carvalho, G.G.P., Oliveira, G.J.C., Lima, F.H.S., Oliveira, P.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 356-363","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200013&lang=pt" 
"S0102-09352011000200015-scl","Características dos componentes não integrantes da carcaça de novilhos superjovens da raça Devon, terminados em diferentes sistemas de alimentação","Menezes, L.F.G., Brondani, I.L., Restle, J., Alves Filho, D.C., Callegaro, A.M., Weise, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 372-381","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200015&lang=pt" 
"S0102-09352011000200016-scl","Cinética de fermentação ruminal in vitro da forrageira Brachiaria brizantha cv. Marandu em sistema silvipastoril","Sousa, L.F., Maurício, R.M., Gonçalves, L.C., Borges, I., Moreira, G.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 382-391","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200016&lang=pt" 
"S0102-09352011000200018-scl","Desempenho de vacas leiteiras em pastagem de alfafa suplementada com silagem de milho e concentrado e viabilidade econômica do sistema","Peres Netto, D., Rodrigues, A. de A., Wechsler, F.S., Ferreira, R.P., Mendonça, F.C., Freitas, A.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 399-407","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200018&lang=pt" 
"S0102-09352011000200020-scl","Comportamento ingestivo e digestibilidade de nutrientes em vacas submetidas a diferentes níveis de concentrado","Goularte, S.R., Ítavo, L.C.V., Ítavo, C.C.B.F., Dias, A.M., Morais, M.G., Santos, G.T., Oliveira, L.C.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 414-422","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200020&lang=pt" 
"S0102-09352011000200021-scl","Resposta de vacas leiteiras à substituição parcial de farelo de soja por ureia encapsulada","Santos, J.F., Dias Júnior, G.S., Bitencourt, L.L., Lopes, N.M., Siécola Júnior, S., Silva, J.R.M., Pereira, R.A.N., Pereira, M.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 423-432","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200021&lang=pt" 
"S0102-09352011000200024-scl","Biodisponibilidade de fontes orgânicas e inorgânicas de zinco em ovinos","Vilela, F.G., Zanetti, M.A., Netto, A. Saran, Freitas Junior, J.E., Yoshikawa, C.Y.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 448-455","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200024&lang=pt" 
"S0102-09352011000200025-scl","Modelos matemáticos no estudo do fluxo biológico de fósforo em ovinos que receberam na dieta níveis crescentes do mineral","Pardo, R.M.P., Silva, T.S., Silva Filho, J.C., Moreira, J.A., Vitti, D.M.S.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 456-464","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200025&lang=pt" 
"S0102-09352011000200026-scl","Resíduo desidratado de cervejaria para suínos em terminação","Albuquerque, D.M.N., Lopes, J.B., Klein Junior, M.H., Merval, R.R., Silva, F.E.S., Teixeira, M.P.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 465-472","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200026&lang=pt" 
"S0102-09352011000200027-scl","Caracterização físico-química e sensorial de kefir tradicional e derivados","Weschenfelder, S., Pereira, G.M., Carvalho, H.H.C., Wiest, J.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 473-480","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200027&lang=pt" 
"S0102-09352011000200028-scl","Identification of Staphylococcus spp. isolated during the ripening process of a traditional minas cheese","Borelli, B.M., Lacerda, I.C.A., Brandão, L.R., Vianna, C.R., Ferreira, M.C., Gomes, F.C.O., Carmo, L.S., Heneine, L.G.D., Rosa, C.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 63(2); 481-487","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352011000200028&lang=pt" 
"S0037-86822011000200004-scl","First report of rabies infection in bats, Molossus molossus, Molossops neglectus and Myotis riparius in the city of São Paulo, State of São Paulo, southeastern Brazil","Rosa, Adriana Ruckert da, Kataoka, Ana Paula de Arruda Geraldes, Favoretto, Silvana Regina, Sodré, Miriam Martos, Trezza Netto, José, Campos, Angélica Cristine de Almeida, Durigon, Edison Luiz, Martorelli, Luzia Fátima Alves","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 146-149","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200004&lang=pt" 
"S0037-86822011000200019-scl","Infecção por Yersinia pestis, no Estado da Bahia: controle efetivo ou silêncio epidemiológico?","Saavedra, Ramon da Costa, Dias, Juarez Pereira","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 223-227","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200019&lang=pt" 
"S0037-86822011000200016-scl","Monitoramento da suscetibilidade de populações de Triatoma sordida Stål, 1859 (Hemiptera: Reduviidae) ao inseticida deltametrina, na região Centro-Oeste do Brasil","Obara, Marcos Takashi, Otrera, Vanessa Camargo Garbeloto, Gonçalves, Rodrigo Gurgel, Santos, Janduhy Pereira dos, Santalucia, Marcelo, Rosa, João Aristeu da, Almeida, Paulo Silva de, Barata, José Maria Soares","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 206-212","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200016&lang=pt" 
"S0037-86822011000200015-scl","Os morcegos e a raiva na região oeste do Estado de São Paulo","Albas, Avelino, Souza, Edson Aroldo Novaes de, Picolo, Miléia Ricci, Favoretto, Silvana Regina, Gama, Adriana Ruckert da, Sodré, Miriam Martos","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 201-205","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200015&lang=pt" 
"S0037-86822011000200012-scl","Prevalence of Mansonella ozzardi among riverine communities in the municipality of Lábrea, State of Amazonas, Brazil","Medeiros, Jansen Fernandes, Py-Daniel, Victor, Barbosa, Ulysses Carvalho","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 186-190","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200012&lang=pt" 
"S0037-86822011000200014-scl","Alterações ultraestruturais em larvas de Aedes aegypti submetidas ao diterpeno labdano, isolado de Copaifera reticulata (Leguminosae), e à uma fração rica em taninos de Magonia pubescens (Sapindaceae)","Valotto, Cleyde Ferreira Barreto, Silva, Heloisa Helena Garcia da, Cavasin, Gláucia, Geris, Regina, Rodrigues Filho, Edson, Silva, Ionizete Garcia da","Revista da Sociedade Brasileira de Medicina Tropical; 44(2); 194-200","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000200014&lang=pt" 
