"S0034-98872003001000015-chl","Trastorno por déficit atencional con hiperactividad en adultos","Roizblatt S, Arturo, Bustamante V, Francisco, Bacigalupo I, Félix","Revista médica de Chile; 131(10); 1195-1201","Revista médica de Chile","Espanhol","2003","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872003001000015&lang=pt" 
"S0100-67622003000500003-scl","Influência da minieataquia seriada no vigor de minicepas de clones de Eucalyptus grandis","Wendling, Ivar, Xavier, Aloisio, Paiva, Haroldo Nogueira de","Revista Árvore; 27(5); 611-618","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500003&lang=pt" 
"S0100-67622003000500002-scl","Distribuição do sistema radicular de árvores de acáia-negra oriundas de mudas produzidas em diferentes recipientes","Paulino, Aline Fagote, Medina, Cristiane de Conti, Neves, Carmen Silvia Vieira Janeiro, Azevedo, Mateus Carvalho Basílio de, Higa, , Simon, Augusto","Revista Árvore; 27(5); 605-610","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500002&lang=pt" 
"S0100-67622003000500008-scl","Classificação tecnológica de solos e resíduos industriais, com e sem tratamento térmico, para fins rodoviários","Machado, Carlos Cardoso, Fernandes, Dalila Campos de Medeiros, Pereira, Reginaldo Sérgio, Santanna, Giovanni Levy, Lima, Dario Cardoso de, Pires, José Maurício Machado","Revista Árvore; 27(5); 657-668","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500008&lang=pt" 
"S0100-67622003000500017-scl","Detection of beetle damage in forests by X-ray CT image processing","Cruvinel, Paulo Estevão, Naime, João de Mendonça, Borges, Miguel, Macedo, Álvaro, Zhang, Aijun","Revista Árvore; 27(5); 747-752","Revista Árvore","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500017&lang=pt" 
"S0100-67622003000500001-scl","Avaliação de métodos para quebra da dormência e para a desinfestação de sementes de canafístula (Peltophorum dubium (Sprengel) Taubert","Oliveira, Luciana Magda de, Davide, Antonio Claudio, Carvalho, Maria Laene Moreira de","Revista Árvore; 27(5); 597-603","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500001&lang=pt" 
"S0100-67622003000500006-scl","Efeito do método de preparo do solo, em área de reforma, nas suas características, na composição mineral e na produtividade de plantações de Eucalyptus grandis","Gatto, Alcides, Barros, Nairam Félix de, Novais, Roberto Ferreira de, Costa, Liovando Marciano da, Neves, Júlio César Lima","Revista Árvore; 27(5); 635-646","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500006&lang=pt" 
"S0100-67622003000500010-scl","Problemas com o uso de programação linear com posterior arredondamento da solução ótima, em regulação florestal","Silva, Gilson Fernandes da, Leite, Helio Garcia, Silva, Márcio Lopes da, Rodrigues, Flávio Lopes, Santos, Heleno do Nascimento","Revista Árvore; 27(5); 677-688","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500010&lang=pt" 
"S0100-67622003000500013-scl","Solução de problemas de planejamento florestal com restrições de inteireza utilizando busca tabu","Rodrigues, Flávio Lopes, Leite, Helio Garcia, Santos, Heleno do Nascimentos, Souza, Agostinho Lopes de","Revista Árvore; 27(5); 701-713","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500013&lang=pt" 
"S0100-67622003000500014-scl","Produção e decomposição de serapilheira em um sistema agroflorestal implantado para recuperação de área degradada em Viçosa-MG","Arato, Helga Dias, Martins, Sebastião Venâncio, Ferrari, Silvia Helena de Souza","Revista Árvore; 27(5); 715-721","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500014&lang=pt" 
"S0100-67622003000500015-scl","Avaliação de algumas propriedades da madeira de Eucalyptus grandis, Eucalyptus saligna e Pinus elliottii","Serpa, Pedro Nicolau, Vital, Benedito Rocha, Della Lucia, Ricardo Marius, Pimenta, Alexandre Santos","Revista Árvore; 27(5); 723-733","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500015&lang=pt" 
"S0100-67622003000500016-scl","Avaliação dos níveis de extrativismo da casca de barbatimão [Stryphnodendron adstringens (Mart.) Coville] no Distrito Federal, Brasil","Borges Filho, Henrique Cruvinel, Felfili, Jeanine Maria","Revista Árvore; 27(5); 735-745","Revista Árvore","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622003000500016&lang=pt" 
"S0102-86502003000500004-scl","Recruitment of neutrophils across the blood-brain barrier: the role of posttraumatic hepatic ischemia","Mantovani, Mario, Fontelles, Mauro José, Hirano, Elcio Shiyoiti, Morandin, Rosana Celestina, Schenka, André Almeida","Acta Cirurgica Brasileira; 18(5); 392-397","Acta Cirurgica Brasileira","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502003000500004&lang=pt" 
"S0034-75232003000500001-cub","Deterioro cognitivo: Avances y controversias","Gómez Viera, Nelson","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500001&lang=pt" 
"S0034-75232003000500002-cub","Influencia de factores epidemiológicos en la progresión de la fibrosis en la hepatitis crónica C","Vilar Gómez, Eduardo, Grá Oramas, Bienvenido, Llanio Navarro, Raimundo, Arús Soler, Enrique","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500002&lang=pt" 
"S0034-75232003000500003-cub","Atención preoperatoria del anciano hipertenso","Leiva Suero, Lizette Elena, Rodríguez Silva, Héctor, del Pozo Jerez, Haydee, Jiménez Paneque, Rosa","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500003&lang=pt" 
"S0034-75232003000500004-cub","Endocarditis infecciosa: Análisis de 5 años (1997-2001) en el Hospital &quot;Hermanos Ameijeiras&quot;","Negrín Expósito, José Eugenio, Roselló Silva, Nelson, Sánchez Ruiz, Julieta, Negrín Villavicencio, José A., Roselló Azcanio, Yamilé, Domínguez Cervantes, Julia Anis","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500004&lang=pt" 
"S0034-75232003000500005-cub","Correlación clínico-patológica en pacientes fallecidos con diagnóstico clínico o anatomopatológico de enfermedad cerebrovascular durante los años 1997 al 2001","Fernández Turner, Manuel, Sotero Suárez, Isis, Borroto Lecuna, Sandra, Figueiras Ramos, Benigno, Corona Martínez, Luis A.","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500005&lang=pt" 
"S0034-75232003000500006-cub","Mortalidad oculta por infarto agudo del miocardio","Piñón Pérez, Jorge, Sandrino Sánchez, Maribel, García Portela, Rafael A., Delgado Rodríguez, Ariel E., Fernández González, José L., León Pimentel, Oleg A.","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500006&lang=pt" 
"S0034-75232003000500007-cub","Cuantificación de la variabilidad de la repolarización ventricular en pacientes con cardiopatía isquémica","Vázquez Seisdedos, Carlos Román, Malleuve Palancar, José Ramón, Pallás Areny, Ramón","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500007&lang=pt" 
"S0034-75232003000500009-cub","Oxidantes en el humo del cigarro y enfermedades cardiopulmonares","Gutiérrez Maydata, Alfredo","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500009&lang=pt" 
"S0034-75232003000500011-cub","Homocistinemia, factor de riesgo oculto en la enfermedad cerebrovascular isquémica: Presentación de un caso","Rodríguez Mutuberría, Liván, Serra Valdés, Yusimí, Álvarez González, Eduardo","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500011&lang=pt" 
"S0034-75232003000500008-cub","Importancia del diagnóstico certero de la hipertensión esencial: la hipertensión de bata blanca","Molerio Pérez, Osana, Pérez de Armas, Alina","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500008&lang=pt" 
"S0034-75232003000500010-cub","Primer trasplante cubano de riñones pediátricos para un receptor adulto: Presentación de 1 caso","Enamorado Casanova, Antonio, Borroto Díaz, Gerardo, Guerrero Díaz, Carlos, Copo Jorge, José Antonio, Gala López, Boris, Pedro Silva, Isis, Parrilla, María","Revista Cubana de Medicina; 42(5); -","Revista Cubana de Medicina","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232003000500010&lang=pt" 
"S0213-12852003000500002-esp","Dolor mandibular de origen cardíaco","Sáez Yuguero, MR, Bermejo Fenoll, A, Calvo Guirado, JL, Álvarez Martínez, E","Avances en Odontoestomatología; 19(5); 219-223","Avances en Odontoestomatología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852003000500002&lang=pt" 
"S0213-12852003000500003-esp","Efecto de polímeros sobre los niveles de IgAs anti Streptococcus mutans y la producción de dextranos de Streptococcus mutans autóctonos (estudio in vitro e in vivo)","Bojanich, A, Calamari, SE, Cornejo, LS, Barembaum, S, Virga, C, Dorronsoro, S","Avances en Odontoestomatología; 19(5); 225-232","Avances en Odontoestomatología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852003000500003&lang=pt" 
"S0213-12852003000500001-esp","","","Avances en Odontoestomatología; 19(5); 217-217","Avances en Odontoestomatología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852003000500001&lang=pt" 
"S0213-12852003000500005-esp","Hiperplasia Epitelial Focal: ¿por qué Enfermedad de Heck?","Rosa, LN, Gedoz, L, Hildebrand, LC, Carvalho, A, Chevarría, MG","Avances en Odontoestomatología; 19(5); 239-247","Avances en Odontoestomatología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852003000500005&lang=pt" 
"S0213-12852003000500004-esp","Sensibilidad dentaria","Tortolini, P","Avances en Odontoestomatología; 19(5); 233-237","Avances en Odontoestomatología","Espanhol","2003","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852003000500004&lang=pt" 
"S0378-18442003001000002-ven","Problem oriented research: relevance and challenges for developing countries","Abeledo, Carlos R.","Interciencia; 28(10); 566-566","Interciencia","Inglês","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000002&lang=pt" 
"S0378-18442003001000008-ven","Tasas de respiración en cuatro híbridos de pimentón (capsicum annum l.)","Angueira, Mercedes, Sandoval, Aleida J, Barreiro, José A.","Interciencia; 28(10); 593-596","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000008&lang=pt" 
"S0378-18442003001000009-ven","Permeabilidad de las membranas radicales de plántulas de frijol (phaseolus vulgaris l.) silvestre y domesticado bajo déficit de humedad","Sánchez-Urdaneta, Adriana B, Peña-Valdivia, Cecilia B, Trejo, Carlos, Aguirre R, J. Rogelio, Cárdenas, Elizabeth, Galicia Jiménez, Ana B","Interciencia; 28(10); 597-603","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000009&lang=pt" 
"S0378-18442003001000003-ven","Investigação orientada a solução de problemas: relevância e desafios para países em desenvolvimento","Abeledo, Carlos R","Interciencia; 28(10); 567-567","Interciencia","Português","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000003&lang=pt" 
"S0378-18442003001000001-ven","Investigación orientada a la solución de problemas: Relevancia y desafíos para países en desarrollo","Abeledo, Carlos R","Interciencia; 28(10); 565-565","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000001&lang=pt" 
"S0378-18442003001000006-ven","Restauración ecológica de bosques tropicales. veinte años de investigación académica","Meli, Paula","Interciencia; 28(10); 581-589","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000006&lang=pt" 
"S0378-18442003001000007-ven","Pudrición basal del ají dulce por haematonectria haematococca en el estado mérida, venezuela","Cedeño, Luis, Carrero, Chrystian, Jaimez, Ramón","Interciencia; 28(10); 590-592","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000007&lang=pt" 
"S0378-18442003001000004-ven","Plantaciones en fajas de enriquecimiento. experiencias en 4 unidades de manejo forestal de la guayana venezolana","Lozada, José Rafael, Moreno, Jhofran, Suescun, Ramón","Interciencia; 28(10); 568-575","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000004&lang=pt" 
"S0378-18442003001000005-ven","Manejo de la fertilización en el rendimiento, calidad del jugo y actividad de invertasas en caña de azúcar","Salgado, Sergio, Núñez, Roberto, J. Peña, Juan, Etchevers, Jorge D, Palma, David J., Soto, R. Marcos","Interciencia; 28(10); 576-580","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000005&lang=pt" 
"S0378-18442003001000011-ven","Educación para la ciudadanía ambiental","González Gaudiano, Edgar","Interciencia; 28(10); 611-615","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000011&lang=pt" 
"S0378-18442003001000010-ven","Fósforo, calcio y azufre disponibles de la roca fosfórica acidulada con ácido sulfúrico y tiosulfato de amonio","Sequera, Omaira, Ramírez, Ricardo","Interciencia; 28(10); 604-610","Interciencia","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000010&lang=pt" 
"S0378-18442003001000012-ven","A educação ambiental num contexto de complexidade do campo teórico da percepção","Marin, Andréia Aparecida, Torres Oliveira, Haydée, Comar, Vito","Interciencia; 28(10); 616-619","Interciencia","Português","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442003001000012&lang=pt" 
"S1316-00872003000200006-ven","Una propuesta para taxonomizar los contenidos procedimentales en las prácticas de laboratorio","Arrieta, Xiomara, Marín, Nicolás, Lúquez, Petra","Investigación y Postgrado; 18(2); 117-137","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200006&lang=pt" 
"S1316-00872003000200007-ven","Estrategias para la mediación del cambio organizacional en Instituciones de Educación Básica Rural en el Municipio Jiménez-Estado Lara","Méndez, Rosaura","Investigación y Postgrado; 18(2); 139-165","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200007&lang=pt" 
"S1316-00872003000200004-ven","Una aproximación conceptual relacionada con el desarrollo de la profesión docente","García, Aníbal José, Andrés Z., María Maite","Investigación y Postgrado; 18(2); 77-96","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200004&lang=pt" 
"S1316-00872003000200005-ven","El papel de la acción prospectiva en la educación superior Venezolana: Riesgos y Desafíos para pensar la Universidad del mañana","Villalobos, Fernando","Investigación y Postgrado; 18(2); 97-115","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200005&lang=pt" 
"S1316-00872003000200002-ven","Factores físico - naturales que controlan los procesos depositacionales en un humedal costero tropical caribeño: Salina de Sauca, Estado Falcón, Venezuela","Méndez, Williams, Cartaya, Scarlet","Investigación y Postgrado; 18(2); 11-41","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200002&lang=pt" 
"S1316-00872003000200003-ven","La dinámica P2MA una opción didáctica frente a la enseñanza tradicional de la matemática","González, Fredy E.","Investigación y Postgrado; 18(2); 43-76","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200003&lang=pt" 
"S1316-00872003000200001-ven","","","Investigación y Postgrado; 18(2); 7-9","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200001&lang=pt" 
"S1316-00872003000200008-ven","Impacto de las actividades dramáticas en la competencia comunicativa en Inglés","Hernández Ávila, Rosaura","Investigación y Postgrado; 18(2); 167-190","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200008&lang=pt" 
"S1316-00872003000200009-ven","Luis Beltrán Prieto Figueroa: Paradigma del Educador Integral","Rivas Casado, Eduardo","Investigación y Postgrado; 18(2); 193-223","Investigación y Postgrado","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-00872003000200009&lang=pt" 
"S0378-78182003000400011-ven","El comercio detallista tradicional de productos alimentarios en el Municipio Trujillo, estado Trujillo, Venezuela","","Revista de la Facultad de Agronomía; 20(4); 513-527","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400011&lang=pt" 
"S0378-78182003000400010-ven","Actividad antibacteriana del aceite esencial de mandarina","Martínez, J, Sulbarán de Ferrer, B, Ojeda de Rodríguez, G, Ferrer, A, Nava, R","Revista de la Facultad de Agronomía; 20(4); 502-512","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400010&lang=pt" 
"S0378-78182003000400008-ven","Descripción morfológica de selecciones de Psidium guajava L. tolerantes y Psidium friedrichsthalianum (Berg.) Nied resistente a Meloidogyne incognita en el estado Zulia, Venezuela","Molero, T, Molina, J, Casassa-Padrón, A","Revista de la Facultad de Agronomía; 20(4); 478-492","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400008&lang=pt" 
"S0378-78182003000400009-ven","Efecto de la melaza, ácido fórmico y tiempo de fermentación sobre el pH y temperatura en microsilos de Leucaena leucocephala","Betancourt, M, Martínez de Acurero, M, Clavero, T, Razz, R, Pietrosemoli, S, Araujo-Febres, O","Revista de la Facultad de Agronomía; 20(4); 493-501","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400009&lang=pt" 
"S0378-78182003000400004-ven","Efecto de la aplicación de cobertura vegetal de Cenchrus ciliaris L. y fertilización fosfórica sobre el porcentaje de control de malezas, rendimiento y concentración de fósforo en semillas de fríjol Vigna unguiculata (L.) Walp","Márquez, R, Córdova, T, Castejón, L, Higuera, A","Revista de la Facultad de Agronomía; 20(4); 443-452","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400004&lang=pt" 
"S0378-78182003000400005-ven","Proline accumulation in pigweed plants (Amaranthus dubius Mart, and Amaranthus cruentus L.) growing under water stress conditions","Ferrarotto S, M","Revista de la Facultad de Agronomía; 20(4); 453-460","Revista de la Facultad de Agronomía","Inglês","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400005&lang=pt" 
"S0378-78182003000400006-ven","Enfermedades virales en el cultivo de yuca (Manihot esculenta Crantz) en algunos estados de Venezuela","Chaparro-Martínez, E. I., Trujillo-Pinto, G","Revista de la Facultad de Agronomía; 20(4); 461-467","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400006&lang=pt" 
"S0378-78182003000400007-ven","Multiplicación in vitro Musa spp. mediante sistema de inmersión temporal","Colmenares, M, Giménez, C","Revista de la Facultad de Agronomía; 20(4); 468-477","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400007&lang=pt" 
"S0378-78182003000400001-ven","Determinación de coeficientes de correlación y trayectoria entre características vegetativas y productivas de cultivares de merey (Anacardium occidentale L.) en Madakkathara, Kerala, India","Méndez-Natera, J. R.","Revista de la Facultad de Agronomía; 20(4); 401-416","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400001&lang=pt" 
"S0378-78182003000400002-ven","Fases de desarrollo y componentes del rendimiento de tres cultivares defríjol mungo (Vigna radiata (L) Wilczek) en Maracay, estado Aragua, Venezuela","Infante, N, Madriz, P, González, T","Revista de la Facultad de Agronomía; 20(4); 417-429","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400002&lang=pt" 
"S0378-78182003000400003-ven","Efecto de la poda y el empleo de un regulador de crecimiento sobre el inicio de la floración en mango","Avilán, L, Azkue, M, Soto, E, Rodriguez, M, Ruiz, J, Escalante, H","Revista de la Facultad de Agronomía; 20(4); 430-442","Revista de la Facultad de Agronomía","Espanhol","2003","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-78182003000400003&lang=pt" 
"S0103-50532003000500001-scl","Editorial","Pardini, Vera L., Pinto, Angelo C., Andrade, Jailson B. de","Journal of the Brazilian Chemical Society; 14(5); -","Journal of the Brazilian Chemical Society","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500001&lang=pt" 
"S0103-50532003000500015-scl","Synthesis in pilot plant scale and physical properties of sulfonated polystyrene","Martins, Cristiane R., Ruggeri, Giacommo, De Paoli, Marco-A.","Journal of the Brazilian Chemical Society; 14(5); 797-802","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500015&lang=pt" 
"S0103-50532003000500021-scl","N-Chloro and N-bromosaccharins: valuable reagents for halogenation of electron rich aromatics and cohalogenation of alkenes","Souza, Soraia P. L. de, Silva, Joaquim Fernando M. da, Mattos, Marcio C. S. de","Journal of the Brazilian Chemical Society; 14(5); 832-835","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500021&lang=pt" 
"S0103-50532003000500020-scl","Antifungal aromadendrane sesquiterpenoids from the leaves of Xylopia brasiliensis","Moreira, Isabel C., Lago, João Henrique G., Young, Maria Cláudia M., Roque, Nídia F.","Journal of the Brazilian Chemical Society; 14(5); 828-831","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500020&lang=pt" 
"S0103-50532003000500005-scl","Solid phase extraction of Cu(II) as diethyldithiocarbamate (DDTC) complex by polyurethane foam","Sant&#039;Ana, Otoniel D., Jesuino, Luciene S., Cassella, Ricardo J., Carvalho, Marcelo S., Santelli, Ricardo E.","Journal of the Brazilian Chemical Society; 14(5); 728-733","Journal of the Brazilian Chemical Society","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532003000500005&lang=pt" 
