"S0104-42302006000300008-scl","Descolamento prematuro da placenta","Souza, E, Camano, L","Revista da Associação Médica Brasileira; 52(3); 133-135","Revista da Associação Médica Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302006000300008&lang=pt" 
"S0104-71832006000100012-scl","Una herencia en Manaos (anotaciones sobre historia ambiental, ecología política y agroecología en una perspectiva latinoamericana)","Alimonda, Héctor","Horizontes Antropológicos; 12(25); 237-255","Horizontes Antropológicos","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100012&lang=pt" 
"S0104-71832006000100013-scl","Semiótica ambiental, y gestión comunitaria","Frich, Bodil Andrade, Espejel, Benjamín Ortiz","Horizontes Antropológicos; 12(25); 257-269","Horizontes Antropológicos","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100013&lang=pt" 
"S0021-75572006000300004-scl","Trombose de veia porta em crianças e adolescentes","Schettino, Graziela C. M., Fagundes, Eleonora D. T., Roquete, Mariza L. V., Ferreira, Alexandre R., Penna, Francisco J.","Jornal de Pediatria; 82(3); 171-178","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300004&lang=pt" 
"S0021-75572006000300006-scl","Efeito terapêutico da música em crianças em pós-operatório de cirurgia cardíaca","Hatem, Thamine P., Lira, Pedro I. C., Mattos, Sandra S.","Jornal de Pediatria; 82(3); 186-192","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300006&lang=pt" 
"S0021-75572006000300007-scl","Óxido nítrico em criança com asma persistente","Jentzsch, Nulma S., le Bourgeois, Muriel, de Blic, Jacques, Scheinmann, Pierre, Waernessyckle, Serge, Camargos, Paulo A. M.","Jornal de Pediatria; 82(3); 193-196","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300007&lang=pt" 
"S0021-75572006000300008-scl","Corticosteróides inalatórios e crescimento em crianças asmáticas ambulatoriais","Arend, Elisete E., Fischer, Gilberto B., Debiasi, Márcio, Schmid, Helena","Jornal de Pediatria; 82(3); 197-203","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300008&lang=pt" 
"S0021-75572006000300015-scl","Complexo de malformação craniovertebral em uma criança com síndrome de Weismann-Netter-Stuhl","Al Kaissi, Ali, Ben Chehida, Farid, Gharbi, Hassan, Jinziri, Mourad, Safi, Hatem, Ben Ghachem, Maher, Grill, Franz, Varga, Franz, Klaushofer, Klaus","Jornal de Pediatria; 82(3); 236-239","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300015&lang=pt" 
"S0021-75572006000300010-scl","Soroprevalência da doença celíaca em crianças e adolescentes com diabetes melito tipo 1","Araújo, Jacqueline, Silva, Gisélia Alves Pontes da, Melo, Francisco Montenegro de","Jornal de Pediatria; 82(3); 210-214","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300010&lang=pt" 
"S0021-75572006000300012-scl","Medidas do índice de resistência ao Doppler craniano em recém-nascidos pré-termo com lesão da substância branca cerebral","Argollo, Nayara, Lessa, Ines, Ribeiro, Suely","Jornal de Pediatria; 82(3); 221-226","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300012&lang=pt" 
"S0021-75572006000300013-scl","Efeito da suplementação de zinco a crianças de 1 a 5 anos de idade","Silva, Adriana P. R., Vitolo, Márcia Regina, Zara, Luis Fabrício, Castro, Carlos Frederico S.","Jornal de Pediatria; 82(3); 227-231","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300013&lang=pt" 
"S0021-75572006000300014-scl","Quem são as crianças que se sentem gordas apesar de terem peso adequado?","Pinheiro, Andréa Poyastro, Giugliani, Elsa Regina Justo","Jornal de Pediatria; 82(3); 232-235","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300014&lang=pt" 
"S0021-75572006000300009-scl","Diagnóstico de alergia a baratas no ambiente clínico: estudo comparativo entre o teste cutâneo e IgE específica","Lopes, Maria Isabella L., Miranda, Paulo J., Sarinho, Emanuel","Jornal de Pediatria; 82(3); 204-209","Jornal de Pediatria","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572006000300009&lang=pt" 
"S0104-11692006000300002-scl","Factors influencing nursing staff members&#039; participation in continuing education","Flores Peña, Yolanda, Alonso Castillo, Magdalena","Revista Latino-Americana de Enfermagem; 14(3); 309-315","Revista Latino-Americana de Enfermagem","Inglês, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300002&lang=pt" 
"S0104-11692006000300003-scl","The use of medicinal plants as a therapeutical resource: from the influences of the professional formation to the ethical and legal implications of its applicability as an extension of nursing care practice","Alvim, Neide Aparecida Titonelli, Ferreira, Márcia de Assunção, Cabral, Ivone Evangelista, Almeida Filho, Antonio José de","Revista Latino-Americana de Enfermagem; 14(3); 316-323","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300003&lang=pt" 
"S0104-11692006000300005-scl","Scientific production of nurse clinicians mediated by a research advisory group","Guariente, Maria Helena Dantas de Menezes, Zago, Marcia Maria Fontão","Revista Latino-Americana de Enfermagem; 14(3); 330-335","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300005&lang=pt" 
"S0104-11692006000300006-scl","Self-care and HIV/aids patients: nursing care systematization","Caetano, Joselany Áfio, Pagliuca, Lorita Marlena Freitag","Revista Latino-Americana de Enfermagem; 14(3); 336-345","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300006&lang=pt" 
"S0104-11692006000300007-scl","Estudo sobre os acidentes de trabalho com exposição aos líquidos corporais humanos em trabalhadores da saúde de um hospital universitário","Balsamo, Ana Cristina, Felli, Vanda Elisa Andres","Revista Latino-Americana de Enfermagem; 14(3); 346-353","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300007&lang=pt" 
"S0104-11692006000300009-scl","Cerebrovascular accident in the aged: changes in family relations","Marques, Sueli, Rodrigues, Rosalina Aparecida Partezani, Kusumota, Luciana","Revista Latino-Americana de Enfermagem; 14(3); 364-371","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300009&lang=pt" 
"S0104-11692006000300010-scl","Profile of patients with spinal cord injuries and occurrence of pressure ulcer at a university hospital","Nogueira, Paula Cristina, Caliri, Maria Helena Larcher, Haas, Vanderlei José","Revista Latino-Americana de Enfermagem; 14(3); 372-377","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300010&lang=pt" 
"S0104-11692006000300011-scl","Influence of noninvasive ventilation by BiPAP® on exercise tolerance and respiratory muscle strength in chronic obstructive pulmonary disease patients (COPD)","Costa, Dirceu, Toledo, Andreza, Silva, Audrey Borghi e, Sampaio, Luciana Maria Malosá","Revista Latino-Americana de Enfermagem; 14(3); 378-382","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300011&lang=pt" 
"S0104-11692006000300012-scl","Patient feelings during the preoperative period for cardiac surgery","Vargas, Tatiana Victorelli Pires, Maia, Emanuelle Mendonça, Dantas, Rosana Aparecida Spadoti","Revista Latino-Americana de Enfermagem; 14(3); 383-388","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300012&lang=pt" 
"S0104-11692006000300013-scl","Diagnósticos de enfermagem de pacientes em período pós-operatório imediato de colecistectomia laparoscópica","Dalri, Cristina Camargo, Rossi, Lídia Aparecida, Dalri, Maria Célia Barcellos","Revista Latino-Americana de Enfermagem; 14(3); 389-396","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300013&lang=pt" 
"S0104-11692006000300015-scl","Transmissão vertical do HIV: expectativas e ações da gestante soropositiva","Moura, Edilene Lins de, Praça, Neide de Souza","Revista Latino-Americana de Enfermagem; 14(3); 405-413","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300015&lang=pt" 
"S0104-11692006000300016-scl","Fatores culturais que interferem nas experiências das mulheres durante o trabalho de parto e parto","Bezerra, Maria Gorette Andrade, Cardoso, Maria Vera Lucia Moreira Leitão","Revista Latino-Americana de Enfermagem; 14(3); 414-421","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300016&lang=pt" 
"S0104-11692006000300018-scl","Writing for international publication in nursing journals: a personal perspective (Part 2)","Rassool, G. Hussein","Revista Latino-Americana de Enfermagem; 14(3); 428-434","Revista Latino-Americana de Enfermagem","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300018&lang=pt" 
"S0104-11692006000300019-scl","A farmacoterapia no idoso: revisão sobre a abordagem multiprofissional no controle da hipertensão arterial sistêmica","Lyra Júnior, Divaldo Pereira de, Amaral, Renata Teixeira do, Veiga, Eugênia Velludo, Cárnio, Evelin Capellari, Nogueira, Maria Suely, Pelá, Irene Rosemir","Revista Latino-Americana de Enfermagem; 14(3); 435-441","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300019&lang=pt" 
"S0104-11692006000300021-scl","A proposta de reabilitação psicossocial de Saraceno: um modelo de auto-organização?","Lussi, Isabela Aparecida de Oliveira, Pereira, Maria Alice Ornellas, Pereira Junior, Alfredo","Revista Latino-Americana de Enfermagem; 14(3); 448-456","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300021&lang=pt" 
"S0104-11692006000300022-scl","Nurses&#039; management in the clinical practice: problems and challenges in search of competence","Trevizan, Maria Auxiliadora, Mendes, Isabel Amélia Costa, Shinyashiki, Gilberto Tadeu, Gray, Genevieve","Revista Latino-Americana de Enfermagem; 14(3); 457-460","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300022&lang=pt" 
"S0104-11692006000300014-scl","Constipação intestinal em pacientes com tumores intracranianos","Torres, Analuiza Cândido, Diccini, Solange","Revista Latino-Americana de Enfermagem; 14(3); 397-404","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300014&lang=pt" 
"S0104-11692006000300008-scl","O processo de preparo e administração de medicamentos: identificação de problemas para propor melhorias e prevenir erros de medicação","Miasso, Adriana Inocenti, Silva, Ana Elisa Bauer de Camargo, Cassiani, Silvia Helena de Bortoli, Grou, Cris Renata, Oliveira, Regina Célia de, Fakih, Flávio Trevisan","Revista Latino-Americana de Enfermagem; 14(3); 354-363","Revista Latino-Americana de Enfermagem","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000300008&lang=pt" 
"S0104-42302006000300018-scl","Associação entre deficiência de vitamina A e situação sociodemográfica de mães e recém-nascidos","Ramalho, Rejane Andréa, Flores, Hernando, Accioly, Elizabeth, Saunders, Cláudia","Revista da Associação Médica Brasileira; 52(3); 170-175","Revista da Associação Médica Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302006000300018&lang=pt" 
"S0104-42302006000300019-scl","Correlação entre as características ultra-sonográficas e o diagnóstico histológico de 446 tumores ovarianos","Franzin, Cleide Mara Mazzotti de Oliveira, Marussi, Emílio Francisco, Zeferino, Luiz Cralos, Sarian, Luís Otávio Zanatta, Prada, Mariana Fonseca","Revista da Associação Médica Brasileira; 52(3); 176-181","Revista da Associação Médica Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302006000300019&lang=pt" 
"S0104-42302006000300020-scl","Tumores de células germinativas primários do mediastino","Couto, Wilson José, Gross, Jefferson Luiz, Deheinzelin, Daniel, Younes, Riad Naim","Revista da Associação Médica Brasileira; 52(3); 182-186","Revista da Associação Médica Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302006000300020&lang=pt" 
"S1413-80502006000200003-scl","Persistence and mean reversion: analyzing sector indices for Brazil","Tabak, Benjamin Miranda, Staub, Roberta Blass","Economia Aplicada; 10(2); 193-201","Economia Aplicada","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-80502006000200003&lang=pt" 
"S1413-80502006000200002-scl","Testes de racionalidade para loterias no Brasil","Lima, Marcos A. M., Resende, Marcelo","Economia Aplicada; 10(2); 181-191","Economia Aplicada","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-80502006000200002&lang=pt" 
"S0104-66322006000200005-scl","Solubility of dense CO2 in two biocompatible acrylate copolymers","Duarte, A. R. C., Sousa, A. R. Sampaio de, Sousa, H. C. de, Gil, M. H.M., Jespersen, H. T., Duarte, C. M.M.","Brazilian Journal of Chemical Engineering; 23(2); 191-196","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200005&lang=pt" 
"S0104-66322006000200015-scl","Polypropylene grafted with glycidyl methacrylate using supercritical CO2 medium","Kunita, M. H., Girotto, E. M., Muniz, E. C., Rubira, A. F.","Brazilian Journal of Chemical Engineering; 23(2); 267-271","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200015&lang=pt" 
"S0104-66322006000200014-scl","Extraction of ho-sho (Cinnamomum camphora nees and eberm var. Linaloolifera fujita) essential oil with supercritical CO2: experiments and modeling","Steffani, E., Atti-Santos, A. C., Atti-Serafini, L., Pinto, L. T.","Brazilian Journal of Chemical Engineering; 23(2); 259-266","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200014&lang=pt" 
"S0104-66322006000200012-scl","Supercritical fluid extraction (SFE) of rice bran oil to obtain fractions enriched with tocopherols and tocotrienols","Sarmento, C. M. P., Ferreira, S. R. S., Hense, H.","Brazilian Journal of Chemical Engineering; 23(2); 243-249","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200012&lang=pt" 
"S0104-66322006000200011-scl","Ginger and turmeric starches hydrolysis using subcritical water + CO2: the effect of the SFE pre-treatment","Moreschi, S. R. M., Leal, J. C., Braga, M. E. M., Meireles, M. A. A.","Brazilian Journal of Chemical Engineering; 23(2); 235-242","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200011&lang=pt" 
"S0104-66322006000200009-scl","Application of molecular sieves in the fractionation of lemongrass oil from high-pressure carbon dioxide extraction","Paviani, L., Pergher, S. B.C., Dariva, C.","Brazilian Journal of Chemical Engineering; 23(2); 219-225","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200009&lang=pt" 
"S0104-66322006000200008-scl","Desorption of heavy metals from ion exchange resin with water and carbon dioxide","Silva, D. L., Brunner, G.","Brazilian Journal of Chemical Engineering; 23(2); 213-218","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200008&lang=pt" 
"S0104-66322006000200007-scl","Efficiency of water removal from water/ethanol mixtures using supercritical carbon dioxide","Rodrigues, M. A., Li, Jun, Almeida, A. J., Matos, H. A., Azevedo, E. Gomes de","Brazilian Journal of Chemical Engineering; 23(2); 205-212","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200007&lang=pt" 
"S0104-66322006000200002-scl","Parameters optimization for enzymatic assays using experimental design","Burkert, J. F. M., Kalil, S. J., Maugeri Filho, F., Rodrigues, M. I.","Brazilian Journal of Chemical Engineering; 23(2); 163-170","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200002&lang=pt" 
"S0104-66322006000200006-scl","Improvement of soluble coffee aroma using an integrated process of supercritical CO2 extraction with selective removal of the pungent volatiles by adsorption on activates carbon","Lucas, S., Cocero, M. J.","Brazilian Journal of Chemical Engineering; 23(2); 197-203","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200006&lang=pt" 
"S0104-66322006000200010-scl","Impregnation of pet films and PHB granules with curcumin in supercritical CO2","Herek, L. C. S., Oliveira, R. C., Rubira, A. F., Pinheiro, N.","Brazilian Journal of Chemical Engineering; 23(2); 227-234","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200010&lang=pt" 
"S0104-66322006000200013-scl","Supercritical carbon dioxide extraction of pigments from Bixa orellana seeds (experiments and modeling)","Nobre, B. P., Mendes, R. L., Queiroz, E. M., Pessoa, F. L. P., Coelho, J. P., Palavra, A. F.","Brazilian Journal of Chemical Engineering; 23(2); 251-258","Brazilian Journal of Chemical Engineering","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322006000200013&lang=pt" 
"S1415-54192006000300002-scl","A tradição da Odontologia no neolítico se constitui na mais antiga evidência de nossa profissão","Faber, Jorge","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(3); 15-15","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000300002&lang=pt" 
"S1415-54192006000300001-scl","Evolução, onde estamos?","Ramos, Adilson Luiz","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(3); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000300001&lang=pt" 
"S1415-54192006000300007-scl","Análise eletromiográfica dos músculos masseter e temporal na correção da mordida cruzada posterior","Rodrigues, Ana Maria M., Bérzin, Fausto, Siqueira, Vania C. V.","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(3); 55-62","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000300007&lang=pt" 
"S1415-54192006000300011-scl","Avaliação do efeito da clorexidina 0,12% na redução de bactérias viáveis em aerossóis gerados em procedimento de profilaxia","Gonçalves, Luciano Blanco, Ramos, Adilson Luiz, Gasparetto, André","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(3); 88-92","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000300011&lang=pt" 
"S0103-97332006000300057-scl","Spin relaxation and g-factor manipulation in quantum dots","Destefani, Carlos F., Ulloa, Sergio E.","Brazilian Journal of Physics; 36(2a); 443-446","Brazilian Journal of Physics","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332006000300057&lang=pt" 
"S0103-97332006000300007-scl","First principles calculations of as impurities in the presence of a 90º partial dislocation in Si","Schmidt, T. M., Arantes, J. T., Fazzio, A.","Brazilian Journal of Physics; 36(2a); 261-263","Brazilian Journal of Physics","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332006000300007&lang=pt" 
"S0104-71832006000100018-scl","Fotoetnografia da Biblioteca Jardim","Biazus, Paula de Oliveira","Horizontes Antropológicos; 12(25); 301-306","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100018&lang=pt" 
"S0104-71832006000100001-scl","Apresentação","Rocha, Ana Luiza Carvalho da, Eckert, Cornelia, Carvalho, Isabel Cristina de Moura","Horizontes Antropológicos; 12(25); 9-12","Horizontes Antropológicos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100001&lang=pt" 
"S0104-71832006000100004-scl","Sustainable development (1987-2005): an oxymoron comes of age","Redclift, Michael R.","Horizontes Antropológicos; 12(25); 65-84","Horizontes Antropológicos","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100004&lang=pt" 
