"S0583-76932003000200011-mex","Sesquiterpene Lactone Sequestration by the Tortoise Beetle Physonota arizonae (Cassidinae)","Aregullín, Manuel, Rodríguez, Eloy","Revista de la Sociedad Química de México; 47(2); 143-145","Revista de la Sociedad Química de México","Inglês","2003","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0583-76932003000200011&lang=pt" 
"S0100-69912003000300014-scl","Lesão complexa da via biliar principal: a ligadura como opção associada a colecistojejunostomia","Starling, Sizenando Vieira, Abrantes, Wilson Luís","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 244-246","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300014&lang=pt" 
"S0100-69912003000300001-scl","Para onde vão os nossos sentidos?","Silva, Armando de Oliveira e","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 163-163","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300001&lang=pt" 
"S0100-69912003000300006-scl","Migração precoce da fundoplicatura após tratamento cirúrgico videolaparoscópico da doença do refluxo gastroesofágico","Godoy, Álvaro Queiroz de, Morioka, Reinaldo Hideto, Fonseca, Paulo César, Godoy, André Reichert da Silva, Godoy, Giselle Reichert da Silva","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 194-197","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300006&lang=pt" 
"S0100-69912003000300013-scl","Cirurgia de tikhoff-linberg para tratamento de condrossarcoma localmente avançado da região escápulo-umeral","Eshkenazy, Rony, Corrêa, Danton Spohr, Lopes, Ademar","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 241-243","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300013&lang=pt" 
"S0100-69912003000300012-scl","O uso do tubo colônico bipediculado microcirúrgico na reconstrução do esôfago","Galvão, Mário Sérgio Lomba, Pinto, Carlos Eduardo, Sbalchiero, Juliano Carlos","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 238-240","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300012&lang=pt" 
"S0103-73312003000100002-scl","As razões da escola médica: sobre professores e seus valores. Os valores dos médicos e os impasses da escola médica","Bulcão, Lucia Grando, Sayd, Jane Dutra","Physis: Revista de Saúde Coletiva; 13(1); 11-38","Physis: Revista de Saúde Coletiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312003000100002&lang=pt" 
"S0103-73312003000100003-scl","Utilização de um serviço de monitoria virtual voltado para o ensino de epidemiologia na graduação médica","Soares, Ana Luiza Alfaya Gallego, Dias, Clarisse Pereira, Vidal, Edison Iglesias De Oliveira, Coeli, Cláudia Medina, Almeida, Liz Maria de, Camargo Júnior, Kenneth Rochel de","Physis: Revista de Saúde Coletiva; 13(1); 39-58","Physis: Revista de Saúde Coletiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312003000100003&lang=pt" 
"S0103-73312003000100004-scl","Avaliação de processo na implementação de políticas públicas: a Implantação do Sistema de Informação e Gestão de Recursos Humanos em Saúde (SIG-RHS) no contexto das reformas setoriais","Pierantoni, Celia Regina, Vianna, Ana Luiza","Physis: Revista de Saúde Coletiva; 13(1); 59-92","Physis: Revista de Saúde Coletiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312003000100004&lang=pt" 
"S0103-73312003000100005-scl","Fraternidades: destinos e impasses da figura do pai na atualidade","Birman, Joel","Physis: Revista de Saúde Coletiva; 13(1); 93-114","Physis: Revista de Saúde Coletiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312003000100005&lang=pt" 
"S0103-73312003000100006-scl","Psicanálise modernista no Brasil: um recorte histórico","Facchinetti, Cristiana","Physis: Revista de Saúde Coletiva; 13(1); 115-137","Physis: Revista de Saúde Coletiva","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312003000100006&lang=pt" 
"S0100-69912003000300004-scl","Correlação entre as pressões parciais de co2 no ar expirado e no sangue arterial, em porcas submetidas a pneumoperitônio","Valezi, Antonio Carlos, Mali Junior, Jorge, Oliveira, Rodrigo Gomes de, Storti, Laerte H.","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 177-182","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300004&lang=pt" 
"S0100-69912003000300005-scl","Acesso vascular para hemodiálise: avaliação do tipo e local anatômico em 23 unidades de diálise distribuídas em sete estados brasileiros","Linardi, Fábio, Linardi, Felipe de Francisco, Bevilacqua, José Luís, Morad, José Francisco Moron, Costa, José Augusto, Miranda Júnior, Fausto","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 183-193","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300005&lang=pt" 
"S0100-69912003000300007-scl","Proposta de metodização da linfadenectomia mediastinal na cirurgia do câncer de pulmão","Puntel, Vitório Moscon, Haddad, Rui","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 198-204","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300007&lang=pt" 
"S0100-69912003000300002-scl","Punção aspirativa por agulha fina em lesão nodular de tireóide","Bezerra, Carlos Felipe Saraiva, Oliveira, Luiz Roberto de, Gomes, Teresa Neuma Albuquerque, Bezerra Filho, José Gomes, Andrade Neto, José Moacyr, Pierre Filho, Paulo de Tarso Ponte","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 164-169","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300002&lang=pt" 
"S0100-69912003000300009-scl","Perfurações do esôfago","Marsico, Giovanni Antonio, Azevedo, Dirceo Edson de, Guimarães, Carlos Alberto, Mathias, Ivam, Azevedo, Luiz Gustavo, Machado, Tao","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 216-223","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300009&lang=pt" 
"S0100-69912003000300011-scl","Esofagectomia trans-hiatal no tratamento do megaesôfago chagásico avançado","Batista Neto, João, Fontan, Alberto Jorge, Nepomuceno, Marcos da Costa, Lourenço, Laércio Gomes, Ribeiro, Laércio Tenório, Ramos, Carmen Pereira","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 230-237","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300011&lang=pt" 
"S0100-69912003000300008-scl","Doença hidática policística: análise secundária de dados","Siqueira, Nilton Ghiotti de, Santos-Jesus, Rogério, Tanajura, Davi, Tavares-Neto, José","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 205-215","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300008&lang=pt" 
"S0100-69912003000300010-scl","O impacto econômico do trauma em um hospital universitário","Bahten, Luiz Carlos von, Alcantara, Emanuelle de Mello, Pimenta, Ana Paula Piai, Dallagnol, Juliana Corrêa, Yoshizumi, Kelly Okamoto, Dresch, Marianna Ferreira","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 224-229","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300010&lang=pt" 
"S0100-69912003000300003-scl","Cirurgia Endoscópica Subfascial de veias Perfurantes Insuficientes (CESPI): experiência inicial","Aguiar, Eduardo Toledo de, Lederman, Alex, Farjallat, Marina A., Rudner, Mônica A.","Revista do Colégio Brasileiro de Cirurgiões; 30(3); 170-176","Revista do Colégio Brasileiro de Cirurgiões","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912003000300003&lang=pt" 
"S0080-62342003000200001-scl","Editorial","Silva, Maria Júlia Paes da, Egry, Emiko Yoshikawa","Revista da Escola de Enfermagem da USP; 37(2); 7-8","Revista da Escola de Enfermagem da USP","Inglês, Português, Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200001&lang=pt" 
"S0080-62342003000200003-scl","Critical thinking and accuracy of nurses&#039; diagnoses. Part I: risk of low accuracy diagnoses and new views of critical thinking","Lunney, Margaret","Revista da Escola de Enfermagem da USP; 37(2); 17-24","Revista da Escola de Enfermagem da USP","Inglês","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200003&lang=pt" 
"S0080-62342003000200012-scl","Comunicação entre líderes e liderados: visão dos enfermeiros","Santos, Katia Massuda Alves Batista dos, Silva, Maria Júlia Paes da","Revista da Escola de Enfermagem da USP; 37(2); 97-108","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200012&lang=pt" 
"S0080-62342003000200011-scl","Processo de trabalho de gerência: uma revisão da literatura","Ermel, Regina Célia, Fracolli, Lislaine Aparecida","Revista da Escola de Enfermagem da USP; 37(2); 89-96","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200011&lang=pt" 
"S0080-62342003000200004-scl","Funções da creche segundo suas trabalhadoras: situando o cuidado da criança no contexto educativo","Veríssimo, Maria De La Ó Ramallo, Fonseca, Rosa Maria Godoy Serpa da","Revista da Escola de Enfermagem da USP; 37(2); 25-34","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200004&lang=pt" 
"S0080-62342003000200005-scl","Cidadania e qualidade de vida dos portadores de transtornos psiquiátricos: contradições e racionalidade","Fernandes, Josicelia Dumêt, Oliveira, Maria Rita, Fernandes, Juliana","Revista da Escola de Enfermagem da USP; 37(2); 35-42","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200005&lang=pt" 
"S0080-62342003000200006-scl","A trajetória da família do portador de sofrimento psíquico","Moreno, Vânia, Alencastre, Márcia Bucchi","Revista da Escola de Enfermagem da USP; 37(2); 43-50","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200006&lang=pt" 
"S0080-62342003000200008-scl","A mulher em situação de abortamento: um enfoque existencial","Boemer, Magali Roseira, Mariutti, Mariana Gondim","Revista da Escola de Enfermagem da USP; 37(2); 59-71","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200008&lang=pt" 
"S0080-62342003000200010-scl","Violência conjugal: vivências expressas em discursos masculinos","Diniz, Normélia Maria Freire, Lopes, Regina Lúcia Mendonça, Gesteira, Solange Maria dos Anjos, Alves, Sandra Lúcia Belo, Gomes, Nadirlene Pereira","Revista da Escola de Enfermagem da USP; 37(2); 81-88","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200010&lang=pt" 
"S0080-62342003000200013-scl","Análise dos registros de enfermagem sobre dor e analgesia em doentes hospitalizados","Silva, Yara Boaventura da, Pimenta, Cibele Andrucioli de Mattos","Revista da Escola de Enfermagem da USP; 37(2); 109-118","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200013&lang=pt" 
"S0080-62342003000200014-scl","Trabalhando com a história de vida: percalços de uma pesquisa(dora?)","Spindola, Thelma, Santos, Rosângela da Silva","Revista da Escola de Enfermagem da USP; 37(2); 119-126","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200014&lang=pt" 
"S0080-62342003000200009-scl","Representações de puérperas sobre o sistema alojamento conjunto: do abandono ao acolhimento","Soares, Alda Valéria Neves, Silva, Isília Aparecida","Revista da Escola de Enfermagem da USP; 37(2); 72-80","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200009&lang=pt" 
"S0080-62342003000200002-scl","Constituição de competências para a intervenção no processo saúde-doença da população: desafio ao educador de enfermagem","Silva, Cesar Cavalcanti, Egry, Emiko Yoshikawa","Revista da Escola de Enfermagem da USP; 37(2); 11-16","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200002&lang=pt" 
"S0080-62342003000200007-scl","Considerações sobre vida e trabalho de mulheres internadas em uma unidade psiquiátrica","Guimarães, Jacileide, Medeiros, Soraya Maria de","Revista da Escola de Enfermagem da USP; 37(2); 51-58","Revista da Escola de Enfermagem da USP","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342003000200007&lang=pt" 
"S0365-05962003000300001-scl","Mídia eletrônica e a SBD","Lima, Roberto Barbosa","Anais Brasileiros de Dermatologia; 78(3); 261-262","Anais Brasileiros de Dermatologia","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962003000300001&lang=pt" 
"S0864-21762003000100001-cub","Anquilobléfaron filiforme adherente y otras malformaciones","Rodríguez Vargas, Josefa, Camejo Medina, Maritza","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100001&lang=pt" 
"S0864-21762003000100002-cub","Hifema traumático en niños","Labrada Rodríguez, Yunia H., González Hess, Luisa","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100002&lang=pt" 
"S0864-21762003000100003-cub","Crioterapia en pequeños tumores malignos palpebrales","Gómez Cabrera, Clara, Martínez, Nereyda, Herrera Soto, Martha, Agramonte, Ileana","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100003&lang=pt" 
"S0864-21762003000100004-cub","Rasgos epidemiológicos de ciegos y débiles visuales por retinosis pigmentaria en la provincia Las Tunas","González Hess, Luisa, Ramírez Pérez, Elizabeth, Pérez Guerrero, Rosa M., Abreu Leyva, Adriana","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100004&lang=pt" 
"S0864-21762003000100005-cub","Alteraciones fondoscópicas en pacientes hipertensos en un Consultorio del Médico de la Familia","Osorio Illas, Lisi, Hitchamn Barada, Dora L., Toledo, Yusimi, Silva, Isis","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100005&lang=pt" 
"S0864-21762003000100006-cub","Efectividad de la telemedicina en el estrabismo","Méndez Sánchez, Teresita de J., Naranjo Fernández, Rosa M., Hernández Santos, Lourdes R., Pedroso Llanes, Alina","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100006&lang=pt" 
"S0864-21762003000100007-cub","Nevus y Melanoma de la conjuntiva ocular: Reporte de 3 casos","Hechavarría Duque, Yolanda I., Baltar López, Luis E., Puig Mora, Marta C.","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100007&lang=pt" 
"S0864-21762003000100008-cub","Retinoblastoma atípico: a propósito de un caso","Rodríguez Rodríguez, Beatriz N., Vigoa Aranguren, Lázaro","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100008&lang=pt" 
"S0864-21762003000100009-cub","Tratamiento quirúrgico de las membranas epirretinales","Mier Armas, Mayra, Vila Dopico, Ileana, Eguía Martínez, Frank, Ramos López, Meisy","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100009&lang=pt" 
"S0864-21762003000100010-cub","Lesiones traumáticas de los anexos y del segmento anterior del ojo en los boxeadores","Fernández Sánchez, Agustín, Rodríguez Rodríguez, Beatriz N., Mesa Hernández, Eddy","Revista Cubana de Oftalmología; 16(1); -","Revista Cubana de Oftalmología","Espanhol","2003","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762003000100010&lang=pt" 
"S0103-84782003000300031-scl","Atributos de desempenho industrial e qualidade de sementes em aveia branca em função da disponibilzação da adubação nitrogenada","Kolchinski, Eliane Maria, Schuch, Luis Osmar Braga","Ciência Rural; 33(3); 587-589","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300031&lang=pt" 
"S0103-84782003000300029-scl","Doença vestibular periférica decorrente de osteoartropatia temporoioídea em um eqüino","Borges, Alexandre Secorun, Nicoletti, José Luiz de Mello, Thomassian, Armen, Bandarra, Ênio Pedone, Angeli, Ana Laura","Ciência Rural; 33(3); 579-582","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300029&lang=pt" 
"S0103-84782003000300010-scl","Propagação vegetativa de Lippia alba","Biasi, Luiz Antônio, Costa, Giampalolo","Ciência Rural; 33(3); 455-459","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300010&lang=pt" 
"S0103-84782003000300002-scl","Persistência do herbicida Acetochlor em função de sistemas de preparo e cobertura com palha","Ferri, Miguel Vicente Weiss, Vidal, Ribas Antonio","Ciência Rural; 33(3); 399-404","Ciência Rural","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782003000300002&lang=pt" 
