"S2222-34362009000300002-sza","The economic consequences of a fuel levy reform in South Africa","Mabugu, Ramos, Chitiga, Margaret, Amusa, Hammed","South African Journal of Economic and Management Sciences; 12(3); 280-296","South African Journal of Economic and Management Sciences","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2222-34362009000300002&lang=pt" 
"S1017-04992009000200001-sza","Oral history interviewing and its value in practical theological hermeneutics: An example from a study about a Pentecostal congregation","Thomas, Andrew J","Studia Historiae Ecclesiasticae; 35(2); 1-11","Studia Historiae Ecclesiasticae","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992009000200001&lang=pt" 
"S1017-04992009000200002-sza","The influence of conflicting medieval church and social discourses on individual consciousness: Dissociation in the visions of Hadewijch of Brabant","Krüger, Christa","Studia Historiae Ecclesiasticae; 35(2); 1-32","Studia Historiae Ecclesiasticae","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992009000200002&lang=pt" 
"S1017-04992009000200003-sza","The dual story line of Calvin&#039;s sense-making approach","van Niekerk, Erasmus","Studia Historiae Ecclesiasticae; 35(2); 1-24","Studia Historiae Ecclesiasticae","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992009000200003&lang=pt" 
"S0104-44782009000300023-scl","Relatório de pareceristas da Revista de Sociologia e Política em 2009","","Revista de Sociologia e Política; 17(34); 5-6","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000300023&lang=pt" 
"S0121-75502009000200009-col","El lugar del otro en las ciencias humanas hermenéuticas -y algunas perspectivas para América Latina-","Gama, Luis Eduardo","Nómadas; (31); 125-137","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200009&lang=pt" 
"S0121-75502009000200008-col","La cosa literaria","Macherey, Pierre","Nómadas; (31); 113-123","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200008&lang=pt" 
"S0121-75502009000200003-col","El mundo enigmático de la moral: una hermenéutica sobre el saber alrededor de la guerra en Colombia","Zuleta, Mónica","Nómadas; (31); 27-47","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200003&lang=pt" 
"S0121-75502009000200002-col","ARCHIPELIA. Lugar de la relación entre (geo)estética y poética","Boyer, Amalia","Nómadas; (31); 13-25","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200002&lang=pt" 
"S0121-75502009000200001-col","","","Nómadas; (31); 8-9","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200001&lang=pt" 
"S0121-75502009000200007-col","","Hallward, Peter","Nómadas; (31); 93-111","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200007&lang=pt" 
"S0121-75502009000200006-col","Los siete puentes de Könisberg","Guardiola-Rivera, Óscar","Nómadas; (31); 75-91","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200006&lang=pt" 
"S0121-75502009000200005-col","","Bosteels, Bruno","Nómadas; (31); 63-73","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200005&lang=pt" 
"S0121-75502009000200004-col","El estallido de la verdad en América Latina","Sánchez Lopera, Alejandro","Nómadas; (31); 49-61","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200004&lang=pt" 
"S0121-75502009000200018-col","La investigación en medios de comunicación en Colombia (1980-2009)","Valderrama, Carlos Eduardo","Nómadas; (31); 263-276","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200018&lang=pt" 
"S0121-75502009000200010-col","La estética y su dimensión política según Jacques Rancière","Arcos Palma, Ricardo Javier","Nómadas; (31); 139-155","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200010&lang=pt" 
"S0121-75502009000200011-col","Políticas del fluido híbrido y flexible. Para evitar falsos problemas","Rolnik, Suely","Nómadas; (31); 157-164","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200011&lang=pt" 
"S0121-75502009000200012-col","El romanticismo de Nicolás Gómez Dávila: entre la reacción y la insubordinación","Rodríguez Cuberos, Edgar Giovanni","Nómadas; (31); 165-181","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200012&lang=pt" 
"S0121-75502009000200013-col","La instauración del cuerpo conquistador en los primeros años de la Gobernación de Santa Marta","Sánchez Mojica, Dairo Andrés","Nómadas; (31); 183-195","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200013&lang=pt" 
"S0121-75502009000200014-col","Escenario para leer a Nereo López (fotógrafo)","Mutis Durán, Santiago","Nómadas; (31); 201-210","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200014&lang=pt" 
"S0121-75502009000200015-col","Guillermo Hoyos Vásquez: testimonio para una biografía intelectual","Mejía Quintana, Óscar","Nómadas; (31); 211-223","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200015&lang=pt" 
"S0121-75502009000200016-col","Descubrimiento y obliteración de la subjetividad indígena","Gigena, Andrea Ivanna","Nómadas; (31); 227-239","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200016&lang=pt" 
"S0121-75502009000200017-col","La subordinación de la infancia como parámetro biopolítico y diferencia colonial en Colombia (1920-1968)","Amador Baquiro, Juan Carlos","Nómadas; (31); 241-256","Nómadas","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-75502009000200017&lang=pt" 
"S1022-51292009000400001-per","Parasitosis Intestinal en el 2010","","Revista de Gastroenterología del Perú; 29(4); 303-304","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400001&lang=pt" 
"S1022-51292009000400002-per","Técnica de sedimentación en tubo de alta sensibilidad para el diagnóstico de parásitos intestinales","Terashima, Angélica, Marcos, Luis, Maco, Vicente, Canales, Marco, Samalvides, Frine, Tello, Raúl","Revista de Gastroenterología del Perú; 29(4); 305-310","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400002&lang=pt" 
"S1022-51292009000400004-per","Evaluación del impacto de aumentar el tiempo de retiro del colonoscopio en la tasa de detección de pólipos en nuestro medio","Velásquez, Julio, Espinoza-Ríos, Jorge, Huerta- Mercado, Jorge, Pinto, José, De los Ríos, Raúl, Piscoya, Alejandro, OR, Carlos, Zegarra, Arturo, Bussalleu, Alejandro","Revista de Gastroenterología del Perú; 29(4); 321-325","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400004&lang=pt" 
"S1022-51292009000400005-per","Papel del endoscopista en la detección de pólipos adenomatosos durante la colonoscopia","Parra, Victor, Watanabe, José, Nago, Augusto, Astete, Magdalena, Rodríguez, Carlos, Valladares, Guillermo, Nuñez, Nora, Yoza, Max, Gargurevich, Tallulah, Pinto Sánchez, José","Revista de Gastroenterología del Perú; 29(4); 326-331","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400005&lang=pt" 
"S1022-51292009000400006-per","Tratamiento de la colecistitis aguda en en el anciano: cirugía urgente frente a terapia médica y cirugía diferida","Sánchez Beorlegui, Jesús, Lagunas Lostao, Emilio, Lamata Hernández, Félix, Monsalve Laguna, Eduardo César","Revista de Gastroenterología del Perú; 29(4); 332-340","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400006&lang=pt" 
"S1022-51292009000400011-per","Pancreatitis, miocarditis y nefritis intersticial asociadas a infección aguda por el virus de epstein barr","Teniente Urbina, Maria Elena, Casas Castañeda, Jorge, Ortiz Saavedra, Pedro José","Revista de Gastroenterología del Perú; 29(4); 367-373","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400011&lang=pt" 
"S1022-51292009000400009-per","Cuestionamientos a la cirugia bariatrica","Vojvodic, Ivan","Revista de Gastroenterología del Perú; 29(4); 355-361","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400009&lang=pt" 
"S1022-51292009000400008-per","Epidemiologia de la infeccion por virus el de la hepatitis c en peru y Latinoamérica",", ","Revista de Gastroenterología del Perú; 29(4); 347-354","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400008&lang=pt" 
"S1022-51292009000400012-per","Cancer de vesicula biliar- estrategia quirúrgica: a propósito de un caso incidental re-resecado en el hospital rebagliati","Ríos Canturín, Pedro J., Aguilar Surichaqui, Luis A., Rios Torres, Pedro O.","Revista de Gastroenterología del Perú; 29(4); 374-377","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400012&lang=pt" 
"S1022-51292009000400010-per","Esofaguectomía y transposición colónica ortotópica por toracoscopía video-asistida (VATS)","Lau Torres, Víctor Eduardo, Salazar Tantaleán, Víctor Augusto","Revista de Gastroenterología del Perú; 29(4); 362-366","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400010&lang=pt" 
"S1022-51292009000400007-per","Errores en las referencias bibliográficas de las revistas médicas peruanas","Huamaní, Charles, Pacheco-Romero, José","Revista de Gastroenterología del Perú; 29(4); 341-346","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400007&lang=pt" 
"S1022-51292009000400003-per","Eventos adversos esperados e inesperados en la endoscopia terapéutica de la vía biliar(CPRE): Experiencia en un centro privado nacional con 1356 casos consecutivos (1999-2008)","Yriberry Ureña, Simón, Salazar Muente, Fernando, Monge Zapata, Víctor, Prochazka Zárate, Ricardo, Vila Gutiérrez, Sandro, Barriga Briceño, José Antonio, Salazar Cabrera, Fernando, Barriga Calle, Eduardo","Revista de Gastroenterología del Perú; 29(4); 311-320","Revista de Gastroenterología del Perú","Espanhol","2009","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292009000400003&lang=pt" 
"S1405-02182009000200007-mex","Justicia global en una sociedad mundial pluralista","Lafont, Cristina","Isonomía; (31); 107-135","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200007&lang=pt" 
"S1405-02182009000200008-mex","Concepciones teóricas sobre la crisis de los recursos hídricos y su regulación","Núñez Luna, Alejandra","Isonomía; (31); 137-176","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200008&lang=pt" 
"S2225-62532009001000004-sza","The effectiveness of current control of submerged arc furnace electrode penetration in selected scenarios","Mulholland, A.C., Brereton-Stiles, P.J., Hockaday, C.J.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 601-607","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000004&lang=pt" 
"S2225-62532009001000006-sza","Business improvement in the mining and metals industry","Filmer, A.O.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 621-628","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000006&lang=pt" 
"S2225-62532009001000005-sza","Impact of silica on hydrometallurgical and mechanical properties of RIP grade resins for uranium recovery","Yahorava, V., Scheepers, J., Kotze, M.H., Auerswald, D.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 609-619","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000005&lang=pt" 
"S2225-62532009001000002-sza","Automated SEM study of PGM distribution across a UG2 flotation concentrate bank: Implications for understanding PGM floatability","Chetty, D., Gryffenberg, L., Lekgetho, T.B., Molebale, I.J.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 587-593","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000002&lang=pt" 
"S2225-62532009001000003-sza","Recovery of base metals and PGMs in a DC alloy-smelting furnace","Jones, R.T., Geldenhuys, I.J., Reynolds, Q.G.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 595-600","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000003&lang=pt" 
"S2225-62532009001000008-sza","Kinetic gold leach monitoring including cyanide speciation","Lotz, P.W., Janse van Rensburg, S., Swarts, A.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 635-639","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000008&lang=pt" 
"S2225-62532009001000001-sza","A Mintek perspective of the past 25 years in minerals bioleaching","Gericke, M., Neale, J.W., van Staden, P.J.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 567-585","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000001&lang=pt" 
"S2225-62532009001000007-sza","Production of Al-Ti master alloys from TiO2 in a DC arc furnace","Abdellatif, M.","Journal of the Southern African Institute of Mining and Metallurgy; 109(10); 629-634","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532009001000007&lang=pt" 
"S1413-81232009000800008-scl","Grau de implantação do Programa Saúde da Família e indicadores sociais","Henrique, Flávia, Calvo, Maria Cristina Marino","Ciência &amp; Saúde Coletiva; 14(); 1359-1365","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000800008&lang=pt" 
"S1405-02182009000200005-mex","El castigo corporal como método de disciplina contra niños, niñas y adolescentes frente a la Corte Interamericana de Derechos Humanos: Un desafío internacional","Calderón Gamboa, Jorge F.","Isonomía; (31); 73-95","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200005&lang=pt" 
"S1405-02182009000200004-mex","El derecho al juego como test-case de los derechos del niño y adolescente","González Contró, Mónica","Isonomía; (31); 45-72","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200004&lang=pt" 
"S1405-02182009000200001-mex","Carta a los lectores","Cruz Parcero, Juan A., Gaxiola, Jorge","Isonomía; (31); 1-1","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200001&lang=pt" 
"S1405-02182009000200010-mex","Imperio de la ley y constitucionalismo: Un diálogo entre Manuel Atienza y Francisco Laporta","Atienza, Manuel","Isonomía; (31); 205-223","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200010&lang=pt" 
"S1405-02182009000200002-mex","Los derechos de las niñas y los niños a 20 años de la Convención sobre los Derechos del Niño","González Contró, Mónica","Isonomía; (31); 9-20","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200002&lang=pt" 
"S1405-02182009000200006-mex","Los menores de edad en conflicto con la ley y el problema de los criterios de eficacia de la defensa jurídica: un nudo gordiano","García Méndez, Emilio","Isonomía; (31); 97-104","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200006&lang=pt" 
"S1405-02182009000200009-mex","Acción, conocimiento y dolo eventual","Manrique Pérez, María Laura","Isonomía; (31); 177-201","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200009&lang=pt" 
"S1405-02182009000200003-mex","&quot;Viejos&quot; y &quot;nuevos&quot; derechos del niño: Un enfoque teórico","Fanlo Cortés, Isabel","Isonomía; (31); 21-46","Isonomía","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182009000200003&lang=pt" 
"S0120-99572009000300002-col","Nota del editor","Pineda O, Luis Fernando","Revista Colombiana de Gastroenterologia; 24(3); 236-237","Revista Colombiana de Gastroenterologia","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300002&lang=pt" 
"S0120-99572009000300003-col","El intestino delgado: ya no es más la &quot;caja negra&quot; del tubo digestivo","Reyes Medina, Gustavo Adolfo","Revista Colombiana de Gastroenterologia; 24(3); 238-240","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300003&lang=pt" 
"S0120-99572009000300001-col","Nota del presidente","Hurtado Fernández, Marcelo","Revista Colombiana de Gastroenterologia; 24(3); 235-235","Revista Colombiana de Gastroenterologia","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300001&lang=pt" 
"S0120-99572009000300006-col","La frecuencia del genotipo 1 del virus de hepatitis C no ha variado en Venezuela","Fortes, María del Pilar, Trómpiz, Aleidy, Canónico, Yeily, Vargas-Lovelle, Berta, Machado, Irma V","Revista Colombiana de Gastroenterologia; 24(3); 256-258","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300006&lang=pt" 
"S0120-99572009000300007-col","Infección por el virus de hepatitis B en el paciente oncológico: Encuesta en la práctica clínica","Urrego, Marcela, Angulo, Aurelio, Holguín, Jaime","Revista Colombiana de Gastroenterologia; 24(3); 260-265","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300007&lang=pt" 
"S0120-99572009000300004-col","Enteroscopia de un balón: Una nueva herramienta para la evaluación gastrointestinal","Ospina Nieto, John, Villamizar Suárez, John","Revista Colombiana de Gastroenterologia; 24(3); 241-247","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300004&lang=pt" 
"S0120-99572009000300005-col","Stent metálico versus plástico en la obstrucción biliar maligna distal","Castaño, Rodrigo, Álvarez, Óscar, García, Alvaro, Quintero, Víctor, Sanín, Eugenio, Erebrie, Faruk, Núñez, Edilberto, Calvo, Víctor, García, Luz Helena","Revista Colombiana de Gastroenterologia; 24(3); 248-255","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300005&lang=pt" 
"S0120-99572009000300008-col","Etiología de las úlceras duodenales en una población colombiana","Otero Regino, William, Gómez Zuleta, Martín, Ruiz Lobo, Xiomara","Revista Colombiana de Gastroenterologia; 24(3); 266-271","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300008&lang=pt" 
"S0120-99572009000300009-col","Prevalencia de diferentes tipos de colitis en personas adultas mayores","Otero Regino, William, González, Angélica, Gómez Zuleta, Martín","Revista Colombiana de Gastroenterologia; 24(3); 272-278","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300009&lang=pt" 
"S0120-99572009000300014-col","Carcinogénesis gástrica","Otero Regino, William, Gómez, Martín A, Castro, Denny","Revista Colombiana de Gastroenterologia; 24(3); 314-329","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300014&lang=pt" 
"S0120-99572009000300011-col","Papel protector de la bilirrubina en el ser humano","Otero Regino, William, Velasco, Héctor, Sandoval, Héctor","Revista Colombiana de Gastroenterologia; 24(3); 293-301","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300011&lang=pt" 
"S0120-99572009000300010-col","Helicobacter pylori: Tratamiento actual. Un importante reto en gastroenterología","Otero Regino, William, Trespalacios, Alba Alicia, Otero, Elder","Revista Colombiana de Gastroenterologia; 24(3); 279-292","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300010&lang=pt" 
"S0120-99572009000300013-col","Utilidad de los sellantes de fibrina en endoscopia terapéutica","Ospina Nieto, John, Villamizar Suárez, John, Rodríguez González, Ángela Paola","Revista Colombiana de Gastroenterologia; 24(3); 307-313","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300013&lang=pt" 
"S0120-99572009000300012-col","Tuberculosis en el colon transverso: Presentación de un caso y revisión del tema","Cala, Luz Mireya, Yaspe Costa, Edgardo, Serrano Mora, Carlos","Revista Colombiana de Gastroenterologia; 24(3); 303-306","Revista Colombiana de Gastroenterologia","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-99572009000300012&lang=pt" 
"S1657-95342009000300010-col","La farmacogenómica en medicina","Isaza, Carlos, Sepúlveda-Arias, Juan C., Henao, Julieta","Colombia Médica; 40(3); 327-346","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300010&lang=pt" 
"S1657-95342009000300011-col","Reacción en cadena de la polimerasa y diagnóstico molecular","Villegas, Victoria Eugenia, Sánchez, Magda Carolina, Chuaire, Lilian","Colombia Médica; 40(3); 347-352","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300011&lang=pt" 
"S1657-95342009000300002-col","Nervio sural: estudio anatómico y consideraciones clínicas","Nieto, José Luis, Vergara-Amador, Enrique, Amador, José Armando","Colombia Médica; 40(3); 252-258","Colombia Médica","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342009000300002&lang=pt" 
