"S0210-48062010000700015-esp","Hidronefrosis prenatal secundaria a válvulas ureterales","Delgado-Plasencia, L., Hernández-Siverio, N., Castro-Díaz, D.","Actas Urológicas Españolas; 34(7); 643-645","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700015&lang=pt" 
"S1806-37132010000400003-scl","Prevalência e gravidade da sibilância no primeiro ano de vida","Dela Bianca, Ana Caroline Cavalcanti, Wandalsen, Gustavo Falbo, Mallol, Javier, Solé, Dirceu","Jornal Brasileiro de Pneumologia; 36(4); 402-409","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400003&lang=pt" 
"S1806-37132010000400012-scl","Dosagem de proteínas totais e desidrogenase lática para o diagnóstico de transudatos e exsudatos pleurais: redefinindo o critério clássico com uma nova abordagem estatística","Maranhão, Bernardo Henrique Ferraz, Silva Junior, Cyro Teixeira da, Chibante, Antonio Monteiro da Silva, Cardoso, Gilberto Perez","Jornal Brasileiro de Pneumologia; 36(4); 468-474","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400012&lang=pt" 
"S1806-37132010000400004-scl","Eficácia e segurança de dois inaladores de pó seco usados para a aplicação de furoato de mometasona em pacientes com asma","Pereira, Carlos Alberto de Castro, Vianna, Flávia Fillardo, Cukier, Alberto, Stelmach, Rafael, Oliveira, Júlio César Abreu de, Carvalho, Erich Vidal, Gomes, Edimar Pedrosa, Mayo, Suzete Varela, Chibante, Antônio Monteiro da Silva, Domingues, Cláudia Patrícia","Jornal Brasileiro de Pneumologia; 36(4); 410-416","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000400004&lang=pt" 
"S1413-24782010000200002-scl","La inserción de la tecnología en el aula: estabilidad y procesos instituyentes en la práctica docente","Guerrero, Irán, Kalman, Judith","Revista Brasileira de Educação; 15(44); 213-229","Revista Brasileira de Educação","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200002&lang=pt" 
"S1413-24782010000200003-scl","Jogo, mimese e infância: o papel do jogar infantil nos processos de construção do self","Grigorowitschs, Tamara","Revista Brasileira de Educação; 15(44); 230-246","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200003&lang=pt" 
"S1413-24782010000200004-scl","Integração conceptual, formação de conceitos e aprendizado","Gerhardt, Ana Flávia Lopes Magela","Revista Brasileira de Educação; 15(44); 247-263","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200004&lang=pt" 
"S1413-24782010000200005-scl","Uma genealogia dos impressos para o ensino da escrita no Brasil no século XIX","Frade, Isabel Cristina Alves da Silva","Revista Brasileira de Educação; 15(44); 264-281","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200005&lang=pt" 
"S1413-24782010000200006-scl","A dimensão iluminista da reforma pombalina dos estudos: das primeiras letras à universidade","Boto, Carlota","Revista Brasileira de Educação; 15(44); 282-299","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200006&lang=pt" 
"S1413-24782010000200008-scl","Política educativa chilena 1965-2009: ¿Qué oculta esa trama?","Oliva, María Angélica","Revista Brasileira de Educação; 15(44); 311-328","Revista Brasileira de Educação","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200008&lang=pt" 
"S1413-24782010000200011-scl","O jogo produtivo da educabilidade/governamentalidade na constituição de sujeitos universitários","Silva, Roberto Rafael Dias da, Fabris, Elí Terezinha Henn","Revista Brasileira de Educação; 15(44); 352-363","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200011&lang=pt" 
"S1413-24782010000200013-scl","Sistema Nacional de Educação articulado ao Plano Nacional de Educação","Saviani, Dermeval","Revista Brasileira de Educação; 15(44); 380-392","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200013&lang=pt" 
"S1413-24782010000200012-scl","Fatores que influenciam na percepção das competências para o exercício da docência","Nassif, Vânia Maria Jorge, Hanashiro, Darcy Mitiko Mori, Torres, Rosane Rivera","Revista Brasileira de Educação; 15(44); 364-379","Revista Brasileira de Educação","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-24782010000200012&lang=pt" 
"S0074-02762010000500001-scl","Immune homeostasis to microorganisms in the guts of triatomines (Reduviidae): a review","Garcia, Eloi S, Castro, Daniele P, Figueiredo, Marcela B, Azambuja, Patrícia","Memórias do Instituto Oswaldo Cruz; 105(5); 605-610","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000500001&lang=pt" 
"S0074-02762010000500016-scl","HIV/AIDS-associated visceral leishmaniasis in patients from an endemic area in Central-west Brazil","Alexandrino-de-Oliveira, Priscilla, Santos-Oliveira, Joanna Reis, Dorval, Maria Elizabeth Cavalheiros, Da-Costa, Francisco das Chagas Brandão, Pereira, Gracy Regina Oliveira Leite, Cunha, Rivaldo Venâncio da, Paniago, Anamaria Mello Miranda, Da-Cruz, Alda Maria","Memórias do Instituto Oswaldo Cruz; 105(5); 692-697","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000500016&lang=pt" 
"S0210-48062010000700018-esp","Pseudoaneurisma de arteria renal tras nefrectomía parcial laparoscópica: Diagnóstico, tratamiento y revisión bibliográfica","Povo-Martín, I. J., Gallego-Vilar, D., Rodrigo-Aliaga, M., García-Vila, J.","Actas Urológicas Españolas; 34(7); 647-651","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700018&lang=pt" 
"S0210-48062010000700019-esp","Melanoma de uretra masculina: caso clínico","Cabezón Gutiérrez, L., Márquez-Rodas, I., Soria Lovelle, A., Martín Marino, A., Álvarez Álvarez, R., Muñoz Martín, A.J.","Actas Urológicas Españolas; 34(7); 651-652","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700019&lang=pt" 
"S0210-48062010000700001-esp","Manual de procesamiento de semen humano de la Organización Mundial de la Salud-2010","Cardona Maya, W.","Actas Urológicas Españolas; 34(7); 577-578","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700001&lang=pt" 
"S0210-48062010000700011-esp","¿Es la edad un factor predictor en el desarrollo de hipertensión en pacientes con oclusión unilateral de la arteria renal secundario a trauma abdominal contuso que fueron tratados conservadoramente?","Cortés-González, J.R., Arratia-Maqueo, J.A., Garza-Cortés, R., Gómez-Guerra, L.S.","Actas Urológicas Españolas; 34(7); 634-637","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700011&lang=pt" 
"S0210-48062010000700022-esp","Ectasia tubular de la rete testis y otras lesiones escrotales benignas","Casal Rodríguez, A.X., Rodríguez Fernández, P., Rodríguez Paz, C.M., Tilve Gómez, A., Otero García, M.","Actas Urológicas Españolas; 34(7); 654-654","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700022&lang=pt" 
"S0210-48062010000700016-esp","Metrorragias como forma de presentación de un carcinoma de células renales con metástasis ovárica","Álvarez-Múgica, M., Bulnes Vázquez, V., Jalón Monzón, A., Regadera Sejas, F.J.","Actas Urológicas Españolas; 34(7); 645-646","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700016&lang=pt" 
"S0210-48062010000700017-esp","Tumor filoide de la vesícula seminal: caso clínico y revisión de la literatura","Soares, R.O., Correia, T.P., Cardoso, A., Cerqueira, M.","Actas Urológicas Españolas; 34(7); 646-647","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700017&lang=pt" 
"S0210-48062010000700007-esp","Progresión metastática, mortalidad cáncer específica y necesidad de tratamientos de segunda línea en pacientes con cáncer de próstata de alto riesgo tratados inicialmente mediante prostatectomía radical","Rubio-Briones, J., Iborra, I., Trassierra, M., Collado, A., Casanova, J., Gómez-Ferrer, A., Ricós, J.V., Monrós, J.L., Dumont, R., Solsona, E.","Actas Urológicas Españolas; 34(7); 610-617","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700007&lang=pt" 
"S0210-48062010000700010-esp","¿Podemos predecir el íleo postoperatorio tras cistectomía radical?","Senarriaga Ruiz De La Illa, N., Rábade Ferreiro, A., Loizaga Iriarte, A., Lacasa Viscasillas, I., Arciniega García, J.M., Unda Urzaiz, M.","Actas Urológicas Españolas; 34(7); 630-633","Actas Urológicas Españolas","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062010000700010&lang=pt" 
"S1678-77572010000400007-scl","Influence of ferrule preparation with or without glass fiber post on fracture resistance of endodontically treated teeth","Lima, Alexandra Furtado de, Spazzin, Aloísio Oro, Galafassi, Daniel, Correr-Sobrinho, Lourenço, Carlini-Júnior, Bruno","Journal of Applied Oral Science; 18(4); 360-363","Journal of Applied Oral Science","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572010000400007&lang=pt" 
