"S0074-02761998000400011-scl","Variations of the External Male Genitalia in Three Populations of Triatoma infestans Klug, 1834","Pires, Herton Helder Rocha, Barbosa, Silvia Ermelinda, Margonari, Carina, Jurberg, José, Diotaiuti, Liléia","Memórias do Instituto Oswaldo Cruz; 93(4); 479-483","Memórias do Instituto Oswaldo Cruz","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761998000400011&lang=pt" 
"S0066-782X1998000700005-scl","Doenças cardiovasculares observadas durante o seguimento de um grupo de pacientes na forma indeterminada da doença de Chagas","Ianni, Barbara Maria, Mady, Charles, Arteaga, Edmundo, Fernandes, Fábio","Arquivos Brasileiros de Cardiologia; 71(1); 21-24","Arquivos Brasileiros de Cardiologia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1998000700005&lang=pt" 
"S0066-782X1998000700006-scl","Comparação da aterosclerose coronária em pacientes com infarto do miocárdio e angina do peito","Manfroi, Waldomiro Carlos, Zago, Alcides José, Leitão, Cristiane Bauermann, Ordovás, Karen Gomes, Ribeiro, Letícia Weiss, Souza, Josiane de, Kirschnick, Luciana, Candiago, Rafael Henriques, Cruz, Rosana, Goellner, Alexandre, Dias, Ilza","Arquivos Brasileiros de Cardiologia; 71(1); 25-29","Arquivos Brasileiros de Cardiologia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1998000700006&lang=pt" 
"S0066-782X1998000700008-scl","Ablação por cateter do flutter atrial. Caracterização eletrofisiológica da interrupção da condução pelos istmos posterior e septal","Moreira, José Marcos, Alessi, Sílvio Roberto Borges, Rezende, André Gustavo da Silva, Prudêncio, Luis Alberto Renjel, Paola, Angelo Amato Vincenzo de","Arquivos Brasileiros de Cardiologia; 71(1); 37-47","Arquivos Brasileiros de Cardiologia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1998000700008&lang=pt" 
"S0066-782X1998000700009-scl","Contribuição de eletrocardiografia dinâmica pelo sistema Holter na avaliação de pacientes com a síndrome congênita do QT longo","Maia, Ivan G., Fagundes, Marcio L. A., Cruz Fº, Fernando E. S., Barbosa, Rosa Célia P., Alves, Paulo A. G.","Arquivos Brasileiros de Cardiologia; 71(1); 49-54","Arquivos Brasileiros de Cardiologia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1998000700009&lang=pt" 
"S0066-782X1998000700014-scl","Stents. Uma revisão da literatura","Guérios, Ênio Eduardo, Bueno, Ronaldo da Rocha Loures, Andrade, Paulo Maurício Piá de, Nercolini, Deborah Christina, Pacheco, Alvaro Luiz Aranha","Arquivos Brasileiros de Cardiologia; 71(1); 77-87","Arquivos Brasileiros de Cardiologia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X1998000700014&lang=pt" 
"S0036-46651998000400014-scl","","","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 214-214","Revista do Instituto de Medicina Tropical de São Paulo","Espanhol","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400014&lang=pt" 
"S0036-46651998000400013-scl","A TRIBUTE FROM THE TROPICAL MEDICINE INSTITUTE OF SÃO PAULO IN MEMORY OF LEÔNIDAS DE MELLO DEANE AND HIS WIFE MARIA JOSE VON PAUMGARTTEN DEANE","LACAZ, Carlos da Silva","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 267-268","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400013&lang=pt" 
"S0036-46651998000400009-scl","ECTOPIC CUTANEOUS SCHISTOSOMIASIS: REPORT OF TWO CASES AND A REVIEW OF THE LITERATURE","ANDRADE FILHO, José de Souza, LOPES, Maria Sueli S. N., CORGOZINHO FILHO, Antônio A., PENA, Gil P. M.","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 253-257","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400009&lang=pt" 
"S0036-46651998000400007-scl","PULMONARY SCEDOSPORIOSIS","SEVERO, Luiz Carlos, PORTO, Nelson da Silva, LONDERO, Alberto Thomaz","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 241-243","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400007&lang=pt" 
"S0036-46651998000400011-scl","THERMOTOLERANT Campylobacter SPECIES ISOLATED FROM PSITTACIFORMES IN THE PERUVIAN AMAZON REGION","TRESIERRA-AYALA, Alvaro, BENDAYAN, Maria Elena","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 259-261","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400011&lang=pt" 
"S0036-46651998000400010-scl","PREVALENCE OF ANTI- Toxocara ANTIBODIES IN A RANDOM SAMPLE OF INPATIENTS AT A CHILDREN&#039;S HOSPITAL IN VITÓRIA, ESPÍRITO SANTO, BRAZIL","MOREIRA-SILVA, Sandra F., LEÃO, Maria E., MENDONÇA, Haydée F.S., PEREIRA, Fausto E.L.","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 263-264","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400010&lang=pt" 
"S0036-46651998000400012-scl","LABORATORY DIAGNOSIS OF ACUTE HUMAN PARVOVIRUS B19 INFECTION BY SPECIFIC IgM DETECTION","NASCIMENTO, Jussara P., MISTCHENKO, Alicia, COHEN, Bernard J.","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 265-266","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400012&lang=pt" 
"S0036-46651998000400003-scl","ELEVATED ALANINE AMINOTRANSFERASE (ALT) IN BLOOD DONORS: AN ASSESSMENT OF THE MAIN ASSOCIATED CONDITIONS AND ITS RELATIONSHIP TO THE DEVELOPMENT OF HEPATITIS C","GONÇALES Jr., Fernando Lopes, STUCCHI, Raquel Silveira Bello, PAPAIORDANOU, Priscila Maria Oliveira, PAVAN, Maria Helena Postal, GONÇALES, Neiva Sellan Lopes, PINHO, João Renato Rebello","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 219-224","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400003&lang=pt" 
"S0036-46651998000400005-scl","Salmonella-S. mansoni ASSOCIATION IN PATIENTS WITH ACQUIRED IMMUNODEFICIENCY SYNDROME","LAMBERTUCCI, J. Roberto, RAYES, Abdunnabi A.M., GERSPACHER-LARA, Rogério","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 233-235","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400005&lang=pt" 
"S0036-46651998000400006-scl","INTRACELLULAR Leishmania amazonensis KILLING INDUCED BY THE GUANINE NUCLEOSIDE 8-BROMOGUANOSINE","GIORGIO, Selma, BARÃO, Sandra C.","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 237-240","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400006&lang=pt" 
"S0036-46651998000400001-scl","RESEARCH OF ANTIGEN AND ANTIBODIES FROM RETROVIRUSES, CMV AND HBV AMONG PRISONERS OF THE PENITENTIARY COMPLEX OF THE REGION OF CAMPINAS, SP, BRAZIL","OSTI, Neusa Maria, PESTANA DE CASTRO, Antonio Fernando, COSTALLAT RICCI, Lucila","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 209-213","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400001&lang=pt" 
"S0036-46651998000400004-scl","DETECTION OF IgM ANTIBODIES TO Schistosoma mansoni GUT-ASSOCIATED ANTIGENS FOR THE STUDY OF THE DYNAMICS OF SCHISTOSOMIASIS TRANSMISSION IN AN ENDEMIC AREA WITH LOW WORM BURDEN","KANAMURA, Herminia Y., DIAS, Luiz Candido S., GLASSER, Carmem M., SILVA, Rita Maria da, PATUCCI, Rosa Maria J., CHIODELLI, G., ADDISS, David G.","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 225-231","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400004&lang=pt" 
"S0036-46651998000400008-scl","VERTICAL TRANSMISSION OF HTLV-I/II: A review","BITTENCOURT, Achiléa Lisboa","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 245-251","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400008&lang=pt" 
"S0036-46651998000400002-scl","A 3-YEAR FOLLOW-UP OF A BRAZILIAN AIDS PATIENT WITH PROTRACTED DIARRHEA CAUSED BY Enterocytozoon bieneusi","BRASIL, Patrícia, DE PAIVA, Daurita D., DE LIMA, Dirce B., DA SILVA, Edson Jurado, PERALTA, José Mauro, DA SILVA, Alexandre J., SODRÉ, Fernando C., VILLELA, Érika Veríssimo, MOURA, Hércules","Revista do Instituto de Medicina Tropical de São Paulo; 40(4); 215-218","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651998000400002&lang=pt" 
"S0102-76381998000300001-scl","Revascularização completa do miocárdio com uso exclusivo de enxertos arteriais","DALLAN, Luís Alberto, OLIVEIRA, Sérgio Almeida de, LISBOA, Luiz A., PLATANIA, Fernando, JATENE, Fabio B., IGLÉZIAS, José Carlos R., ABREU FILHO, Carlos, CABRAL, Richard, JATENE, Adib D.","Brazilian Journal of Cardiovascular Surgery; 13(3); 187-193","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300001&lang=pt" 
"S0102-76381998000300003-scl","Valor da oximetria de pulso na avaliação da perfusão da mão para retirada da artéria radial: O teste de Allen é satisfatório?","DAUAR, Renato Bauab, BARROS JUNIOR, Nilton de, Lima, Paulo Ruiz Lucio de, KYIOSE, Alberto Takeshi, LEÃO, Luiz Eduardo Villaça, SUCCI, José Ernesto","Brazilian Journal of Cardiovascular Surgery; 13(3); 198-201","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300003&lang=pt" 
"S0102-76381998000300014-scl","Escolha da técnica cirúrgica para o tratamento da síndrome da cimitarra","CASTRO NETO, Josué V., CARVALHO, Rubens J., SOUSA, Francisco Carlos C., AGUIAR, Marco Aurélio B., JUCÁ, E. Régis","Brazilian Journal of Cardiovascular Surgery; 13(3); 269-272","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300014&lang=pt" 
"S0102-76381998000300013-scl","Experiência inicial da estimulação cardíaca artificial com marcapasso VDD de eletrodo único","GONÇALVES, Leonardo Augusto D&#039;Ávila, REIS FILHO, Fernando Antônio Roquete, LIMA, Luiz Cláudio Moreira, GOMES, Maurício de Castro, MOTA, Ricardo Grossi, MIRANDA, Cláudia Madeira, BRASIL, Juliana Amaral, VASCONCELLOS, André Von Sperling, FRANCO, Talulah Moreira, RABELO, Raul Corrêa, BERNARDES, Rodrigo de Castro","Brazilian Journal of Cardiovascular Surgery; 13(3); 263-268","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300013&lang=pt" 
"S0102-76381998000300008-scl","Toracotomia minimamente invasiva nas intervenções cirúrgicas valvares","PEREIRA, Marcelo Balestro, BARCELLOS, Christiano S., KALIL, Renato A. K., SANTANA, João R., PRATES, Paulo R., NESRALLA, Ivo A.","Brazilian Journal of Cardiovascular Surgery; 13(3); 229-233","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300008&lang=pt" 
"S0102-76381998000300012-scl","Implante de marcapasso ventricular esquerdo no tratamento da miocardiopatia dilatada e bloqueio de ramo esquerdo associado a discinesia de contração septal","MOREIRA NETO, Francisco Fernandes, ENGEL, Augusto, SGARBIERI, Ricardo Nilsson, BOMBONATO, Rubio, BRASIL, José Carlos Franco","Brazilian Journal of Cardiovascular Surgery; 13(3); 256-262","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300012&lang=pt" 
"S0102-76381998000300011-scl","Influência do isoflurano na contratilidade miocárdica e fluxo coronariano de corações isolados de ratos","Valle, Guilherme Gustavo do, Neves, Huéverson Junqueira, Gomes, Eros Silva, Christo, Marcelo B. Campos, Gomes, Otoni M.","Brazilian Journal of Cardiovascular Surgery; 13(3); 249-255","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300011&lang=pt" 
"S0102-76381998000300009-scl","Anastomose cavo-pulmonar total sem uso de material protético","PINTO Jr., Valdester C., CARVALHO Jr., Waldemiro, BARROSO, Haroldo B., MEJIA, Juan Alberto C., MESQUITA, Fernando Antonio de, SARDENBERG, Claudia R. C., CIRINO, Célia M. F., ROCHA, Marilena G., SARDENBERG, Ricardo F., RODRIGUES, Edna S., ARAÚJO, José Augusto R., MAGALHÃES, Antonio Olavo S., TORRES, João Martins de S.","Brazilian Journal of Cardiovascular Surgery; 13(3); 234-238","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300009&lang=pt" 
"S0102-76381998000300002-scl","Revascularização do miocárdio com cirurgia minimamente invasiva (MIDCAB): resultados em 46 pacientes","Braile, Domingo M., Leal, João Carlos Ferreira, Soares, Marcelo José, GodoI, Moacir Fernandes de, Paiva, Odilar, júnior, Orlando Petrucci, Brandi, Antônio Carlos, Braile, Maria Cristiane Valéria Braga, Avanci, Luis Ernesto, Zaiantchick, Marcos","Brazilian Journal of Cardiovascular Surgery; 13(3); 194-197","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300002&lang=pt" 
"S0102-76381998000300006-scl","Avaliação a médio prazo de procedimentos conservadores das lesões da valva mitral de origem reumática","Petrucci Júnior, Orlando, Oliveira, Pedro Paulo Martins de, Passos, Fabiana Moreira, Magna, Luís Alberto, Vieira, Reinaldo Wilson, Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 13(3); 216-220","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300006&lang=pt" 
"S0102-76381998000300004-scl","Homoenxerto mitral: uma realidade","COSTA, Francisco Diniz Affonso da, ABUCHAIM, Décio, HAGGI FILHO, Hermínio, POFFO, Robinson, GASPAR, Rogério, ROSA, George Soncini da, MILANI, Rodrigo, BURGER, Martim, ADAM, Eduardo, QUINTANEIRO, Vladimir, FARACO, Djalma Luis, SALLUM, Fábio, COSTA, Iseu Affonso da","Brazilian Journal of Cardiovascular Surgery; 13(3); 202-210","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300004&lang=pt" 
"S0102-76381998000300010-scl","Bandagem reversível do tronco pulmonar: modelo experimental para preparo rápido do ventrículo pulmonar","ASSAD, Renato S., CARDARELLI, Marcelo, ABDUCH, Maria Cristina Donadio, AIELLO, Vera Demarchi, MAIZATO, Marina, JATENE, Adib D.","Brazilian Journal of Cardiovascular Surgery; 13(3); 239-248","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300010&lang=pt" 
"S0102-76381998000300007-scl","Biopróteses aórticas porcinas, modelo convencional e sem suporte (&quot;stentless&quot;): estudo comparativo","Fantini, Fernando Antônio, Vrandecic, Mário O., Gontijo FILHO, Bayard, Oliveira, Ozanan C., Martins Jr., Idail C., Marinho, Antônio A., Oliveira, Marcelo H., Oliveira, Carla de, SILVA, João A. P.","Brazilian Journal of Cardiovascular Surgery; 13(3); 221-228","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300007&lang=pt" 
"S0102-76381998000300005-scl","Plástica da valva mitral em portadores de febre reumática","Pomerantzeff, Pablo M. A., Brandão, Carlos M. A., FABER, Cristiano M., GRINBERG, Max, CARDOSO, Luís F., TARASOUTCHI, Flávio, STOLF, Noedir A. G., VERGINELLI, Geraldo, JATENE, Adib D.","Brazilian Journal of Cardiovascular Surgery; 13(3); 211-215","Brazilian Journal of Cardiovascular Surgery","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381998000300005&lang=pt" 
"S0101-32621998000200007-scl","Mulheres e romances: Uma intimidade radical","Cunha, Maria Teresa Santos","Cadernos CEDES; 19(45); 100-100","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200007&lang=pt" 
"S0101-32621998000200006-scl","Contos de Perrault, imagens de mulheres","Abramowicz, Anete","Cadernos CEDES; 19(45); 80-98","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200006&lang=pt" 
"S0101-32621998000200001-scl","Apresentação","Abramowicz, Anete","Cadernos CEDES; 19(45); 05-06","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200001&lang=pt" 
"S0101-32621998000200005-scl","A leitura de romances no século XIX","Morais, Maria Arisnete Câmara de","Cadernos CEDES; 19(45); 71-85","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200005&lang=pt" 
"S0101-32621998000200002-scl","&quot;Chegou a hora de darmos a luz a nós mesmas&quot;: Situando-nos enquanto mulheres e negras","Silva, Petronilha Beatriz Gonçalves e","Cadernos CEDES; 19(45); 7-23","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200002&lang=pt" 
"S0101-32621998000200003-scl","Memorial: Fazendo-me professora","Moura, Anna Regina Lanner de","Cadernos CEDES; 19(45); 24-47","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200003&lang=pt" 
"S0101-32621998000200004-scl","Gravidez na adolescência: Dimensões do problema","Oliveira, Maria Waldenez de","Cadernos CEDES; 19(45); 48-70","Cadernos CEDES","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32621998000200004&lang=pt" 
"S0100-736X1998000300004-scl","Avaliação de um teste imunoenzimático competitivo no diagnóstico sorológico da brucelose em búfalos (Bubalus bubalis)","Mathias, Luis A., Chaves, Lucila F., Girio, Raul J. S., Del Fava, C.","Pesquisa Veterinária Brasileira; 18(3-4); 111-114","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300004&lang=pt" 
"S0100-736X1998000300001-scl","Sobre o &quot;ronca&quot;, doença de etiologia obscura em bovinos, caracterizada por respiração ruidosa","Tokarnia, Carlos Hubinger, Döbereiner, Jürgen","Pesquisa Veterinária Brasileira; 18(3-4); 93-98","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300001&lang=pt" 
"S0100-736X1998000300002-scl","Infecção aguda e latente em ovinos inoculados com o herpesvírus bovino tipo 5 (BHV-5)","Silva, Adriana M., Flores, Eduardo F., Weiblen, Rudi, Botton, Sônia A., Irigoyen, Luiz F., Roehe, Paulo M., Brum, Mário Celso S., Canto, Marister C.","Pesquisa Veterinária Brasileira; 18(3-4); 99-106","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300002&lang=pt" 
"S0100-736X1998000300003-scl","Avaliação das concentrações de zinco, manganês e ferro no fígado de bovinos e ovinos de várias regiões do Brasil","Moraes, Sheila da Silva","Pesquisa Veterinária Brasileira; 18(3-4); 107-110","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300003&lang=pt" 
"S0100-736X1998000300008-scl","A importância da necropsia em medicina veterinária","Peixoto, Paulo Vargas, Barros, Cláudio S. L.","Pesquisa Veterinária Brasileira; 18(3-4); 132-134","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300008&lang=pt" 
"S0100-736X1998000300006-scl","Caracterização molecular parcial do gene gag de amostras do vírus da artrite-encefalite caprina (CAEV) isoladas de animais naturalmente infectados no Rio Grande do Sul, Brasil","Marchesin, Denise M., Moojen, Valéria, Ravazzolo, Ana Paula","Pesquisa Veterinária Brasileira; 18(3-4); 119-126","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300006&lang=pt" 
"S0100-736X1998000300007-scl","Ocorrência e distribuição de esporos de Clostridium botulinum tipos C e D em áreas de criação de búfalos na Baixada Maranhense","Silva, Tânia M.D., Dutra, Iveraldo S., Castro, Raimundo N., Döbereiner, Jürgen","Pesquisa Veterinária Brasileira; 18(3-4); 127-131","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300007&lang=pt" 
"S0100-736X1998000300005-scl","Etiologia das infecções intramamárias em vacas primíparas no período pós-parto","Pardo, Paulo Eduardo, Mettifogo, Elena, Müller, Ernst Eckehardt, Nascimento, Elmiro Rosendo do, Buzinhani, Melissa, Yamaguti, Maurício, Freitas, Júlio Cesar de","Pesquisa Veterinária Brasileira; 18(3-4); 115-118","Pesquisa Veterinária Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X1998000300005&lang=pt" 
"S0104-65001998000200001-scl","Letter from the guest editors","Maldonado, José Carlos, Masiero, Paulo Cesar","Journal of the Brazilian Computer Society; 5(1); -","Journal of the Brazilian Computer Society","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001998000200001&lang=pt" 
"S0104-65001998000200003-scl","Labeled Families in Modular Software  Development","Veloso, Sheila R. M., Veloso, Paulo A. S., Fiadeiro, José L.","Journal of the Brazilian Computer Society; 5(1); -","Journal of the Brazilian Computer Society","Inglês","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65001998000200003&lang=pt" 
