"S1029-30192011001000006-cub","Mortalidad materna en Santiago de Cuba desde 1998 hasta 2010","Rodríguez Olivares, Daritza C","MEDISAN; 15(10); 1376-1383","MEDISAN","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192011001000006&lang=pt" 
"S1413-35552011000500007-scl","Influence of the number of layers of paris bandage plasters on the mechanical properties speciments used on orthopedic splints","Vieira, Gustavo C., Barbosa, Rafael I., Marcolino, Alexandre M., Shimano, Antonio C., Elui, Valeria M. C., Fonseca, Marisa C. R.","Brazilian Journal of Physical Therapy; 15(5); 380-386","Brazilian Journal of Physical Therapy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500007&lang=pt" 
"S1413-35552011000500004-scl","Motor development evaluated by Test of Infant Motor Performance: comparison between preterm and full-term infants","Guimarães, Carmen L. N., Reinaux, Cyda M., Botelho, Ana C. G., Lima, Geisy M. S., Cabral Filho, José E.","Brazilian Journal of Physical Therapy; 15(5); 357-363","Brazilian Journal of Physical Therapy","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500004&lang=pt" 
"S1413-35552011000500013-scl","Effects of two physical therapy interventions in patients with chronic non-specific low back pain: feasibility of a randomized controlled trial","Garcia, Alessandra N., Gondo, Francine L. B., Costa, Renata A., Cyrillo, Fábio N., Costa, Leonardo O. P.","Brazilian Journal of Physical Therapy; 15(5); 420-427","Brazilian Journal of Physical Therapy","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500013&lang=pt" 
"S1413-35552011000500010-scl","Comparisons between the Nottingham Health Profile and the Short Form-36 for assessing the quality of life of community-dwelling elderly","Faria, Christina D. C. M., Teixeira-Salmela, Luci F., Nascimento, Valéria B., Costa, Alessandra P., Brito, Natacha D. P., Rodrigues-De-Paula, Fátima","Brazilian Journal of Physical Therapy; 15(5); 399-405","Brazilian Journal of Physical Therapy","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500010&lang=pt" 
"S1413-35552011000500008-scl","Biofeedback and the electromyographic activity of pelvic floor muscles in pregnant women","Batista, Roberta L. A., Franco, Maira M., Naldoni, Luciane M. V., Duarte, Geraldo, Oliveira, Anamaria S., Ferreira, Cristine H. J.","Brazilian Journal of Physical Therapy; 15(5); 386-392","Brazilian Journal of Physical Therapy","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500008&lang=pt" 
"S0100-69912011000500014-scl","A importância da linfocintilografia no tratamento do carcinoma de células de Merkel","Gomes, Carlos Augusto, Soares Júnior, Cléber, Costa, Ana Carolina Proença, Brito, Fernanda Freitas de, Cangussú, Vitor Vitoi, Gomes, Camila Couto","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 361-366","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500014&lang=pt" 
"S0100-69912011000500002-scl","Interrupções e distrações na sala de cirurgia do trauma: entendendo a ameaça do erro humano","Pereira, Bruno Monteiro Tavares, Pereira, Alexandre Monteiro Tavares, Correia, Clarissa dos Santos, Marttos Jr, Antonio Carlos, Fiorelli, Rossano Kepler Alvim, Fraga, Gustavo Pereira","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 292-298","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500002&lang=pt" 
"S0100-69912011000500003-scl","Valor diagnóstico da tomografia de coluna cervical em vítimas de trauma contuso","Pinheiro, Daniel Faria de Campos, Fontes, Belchor, Shimazaki, John Kioshi, Bernini, Celso de Oliveira, Rasslan, Samir","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 299-303","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500003&lang=pt" 
"S0100-69912011000500004-scl","Avaliação epidemiológica dos pacientes vítimas de traumatismo raquimedular","Brito, Luciane Maria Oliveira, Chein, Maria Bethânia da Costa, Marinho, Saymo Carneiro, Duarte, Thaiana Bezerra","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 304-309","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500004&lang=pt" 
"S0100-69912011000500005-scl","Fratura de pelve: um marcador de gravidade em trauma","Cordts Filho, Roberto de Moraes, Parreira, José Gustavo, Perlingeiro, Jaqueline A. Giannini, Soldá, Silvia C., Campos, Tércio de, Assef, José Cesar","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 310-316","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500005&lang=pt" 
"S0100-69912011000500006-scl","Resultados clínicos e satisfação dos pacientes após blefaroplastia inferior","Viana, Giovanni André Pires, Osaki, Midori Hentona, Nishi, Mauro","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 317-322","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500006&lang=pt" 
"S0100-69912011000500007-scl","Avaliação da morbidade e da mortalidade após ressecções hepáticas","Resende, Vivian, Rezende-Neto, João Batista de, Fernandes, Juliana Santana, Cunha-Melo, José Renan da","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 323-326","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500007&lang=pt" 
"S0100-69912011000500008-scl","Avaliação de sintomas depressivos em pessoas com diabetes mellitus e pé ulcerado","Salomé, Geraldo Magela, Blanes, Leila, Ferreira, Lydia Masako","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 327-333","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500008&lang=pt" 
"S0100-69912011000500009-scl","O impacto na expressão agnors e apoptose na próstata do hamster-mesocricetus auratus (HMA) submetido à aplicação de finasterida","Vidigal, Dimas José Araújo, Silva, Alcino Lázaro da, Vidigal, Felipe Eduardo Costa","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 334-337","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500009&lang=pt" 
"S0100-69912011000500010-scl","Estudo anatômico das duas bandas do ligamento cruzado anterior com o joelho em 90º de flexão","Stieven-Filho, Edmar, Garschagen, Eduardo Tosta, Namba, Mario, Silva, João Luiz Vieira da, Malafaia, Osvaldo, Cunha, Luiz Antônio Munhoz da","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 338-342","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500010&lang=pt" 
"S0100-69912011000500011-scl","Divertículo de Zenker: tratamento endoscópico versus cirúrgico","Silveira, Marner Lopes da, Vilhordo, Daniel Weiss, Kruel, Cleber Dario Pinto","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 343-348","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500011&lang=pt" 
"S0100-69912011000500013-scl","A ética médica sob o viés da bioética: o exercício moral da cirurgia","Antonio, Eliana Maria Restum, Fontes, Tereza Maria Pereira","Revista do Colégio Brasileiro de Cirurgiões; 38(5); 355-360","Revista do Colégio Brasileiro de Cirurgiões","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912011000500013&lang=pt" 
"S1413-35552011000500002-scl","Incentive spirometry in major surgeries: a systematic review","Carvalho, Celso R. F., Paisani, Denise M., Lunardi, Adriana C.","Brazilian Journal of Physical Therapy; 15(5); 343-350","Brazilian Journal of Physical Therapy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500002&lang=pt" 
"S1413-35552011000500012-scl","Effect of equine-assisted therapy on the postural balance of the elderly","Araujo, Thais B., Silva, Nélida A., Costa, Juliana N., Pereira, Marcio M., Safons, Marisete P.","Brazilian Journal of Physical Therapy; 15(5); 414-419","Brazilian Journal of Physical Therapy","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552011000500012&lang=pt" 
"S0210-48062011000900001-esp","Guía de la EAU sobre el cáncer de próstata: Parte I: cribado, diagnóstico y tratamiento del cáncer clínicamente localizado","Heidenreich, A., Bellmunt, J., Bolla, M., Joniau, S., Mason, M., Matveev, V., Mottet, N., Schmid, H.P., van der Kwast, T., Wiegel, T., Zattoni, F.","Actas Urológicas Españolas; 35(9); 501-514","Actas Urológicas Españolas","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062011000900001&lang=pt" 
"S0100-736X2011001000001-scl","Intoxicação por monofluoroacetato em animais","Nogueira, Vivian Assunção, Peixoto, Tiago Cunha, França, Ticiana Nascimento, Caldas, Saulo Andrade, Peixoto, Paulo Vargas","Pesquisa Veterinária Brasileira; 31(10); 823-838","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011001000001&lang=pt" 
"S0100-736X2011001000007-scl","Nutritional fibrous osteodystrophy in goats","Bandarra, Paulo M, Pavarini, Saulo P, Santos, Adriana S, Antoniassi, Nadia Aline B, Cruz, Cláudio E.F, Driemeier, David","Pesquisa Veterinária Brasileira; 31(10); 875-878","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011001000007&lang=pt" 
"S0100-736X2011001000010-scl","Single nucleotide polymorphisms at 15 codons of the prion protein gene from a scrapie-affected herd of Suffolk sheep in Brazil","Andrade, Caroline Pinto de, Almeida, Laura Lopes de, Castro, Luiza Amaral de, Leal, Juliano Souza, Silva, Sergio Ceroni da, Driemeier, David","Pesquisa Veterinária Brasileira; 31(10); 893-898","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011001000010&lang=pt" 
"S0100-736X2011001000014-scl","Detection of rabies virus nucleoprotein-RNA in several organs outside the Central Nervous System in naturally-infected vampire bats","Vieira, Luiz F. P, Pereira, Sílvia R.F.G, Galante, Aline C, Castilho, Juliana G, Oliveira, Rafael N, Brandão, Paulo E, Kotait, Ivanete","Pesquisa Veterinária Brasileira; 31(10); 922-925","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011001000014&lang=pt" 
"S0100-736X2011001000012-scl","Retrospective study on clinical management of indolent ulcers in Boxer dogs","Hvenegaard, Ana Paula, Vieira, Joaquim E, Leandro, Daniela C, Góes, Ana Carolina, Safatle, Angélica M.V, Barros, Paulo S.M","Pesquisa Veterinária Brasileira; 31(10); 910-915","Pesquisa Veterinária Brasileira","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011001000012&lang=pt" 
"S0100-29452011000500067-scl","Fenologia e produção da videira &#039;Niagara Rosada&#039; conduzida em manjedoura na forma de y sob telado plástico durante as safras de inverno e de verão","Hernandes, José Luiz, Pedro Júnior, Mário José, Blain, Gabriel Constantino","Revista Brasileira de Fruticultura; 33(spe1); 499-504","Revista Brasileira de Fruticultura","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452011000500067&lang=pt" 
"S0100-06832011000500002-scl","Variabilidade espacial de atributos mineralógicos de solos da formação Guabirotuba, Curitiba (PR)","Oliveira Junior, Jairo Calderari de, Souza, Luiz Claudio de Paula, Melo, Vander de Freitas, Rocha, Hélio Olympio da","Revista Brasileira de Ciência do Solo; 35(5); 1481-1490","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500002&lang=pt" 
"S0100-06832011000500003-scl","Implications of the variability in soil penetration resistance for statistical analysis","Gubiani, Paulo Ivonir, Reichert, José Miguel, Reinert, Dalvan José, Gelain, Neiva Somavilla","Revista Brasileira de Ciência do Solo; 35(5); 1491-1498","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500003&lang=pt" 
"S0100-06832011000500004-scl","Fauna epigeica em sistemas de produção de Nicotiana tabacum L.","Drescher, Marta Sandra, Rovedder, Ana Paula Moreira, Antoniolli, Zaida Inês, Eltz, Flávio Luiz Foletto, Drescher, Gerson Laerson","Revista Brasileira de Ciência do Solo; 35(5); 1499-1508","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500004&lang=pt" 
"S0100-06832011000500005-scl","Fósforo microbiano em solos sob pastagem natural submetida à queima e pastejo","Oliveira, Leandro Bittencourt de, Tiecher, Tales, Quadros, Fernando Luiz Ferreira de, Santos, Danilo Rheinheimer dos","Revista Brasileira de Ciência do Solo; 35(5); 1509-1516","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500005&lang=pt" 
"S0100-06832011000500006-scl","Alterações nas propriedades químicas e microbianas de solos cultivados com videiras sob manejo orgânico e convencional no sul do Brasil","Amaral, Higo Forlan, Sena, José Ozinaldo Alves, Schwan-Estrada, Kátia Regina Freitas, Balota, Elcio Libório, Andrade, Diva Souza","Revista Brasileira de Ciência do Solo; 35(5); 1517-1526","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500006&lang=pt" 
"S0100-06832011000500007-scl","Land-use systems affect Archaeal community structure and functional diversity in western Amazon soils","Navarrete, Acácio Aparecido, Taketani, Rodrigo Gouvêa, Mendes, Lucas William, Cannavan, Fabiana de Souza, Moreira, Fatima Maria de Souza, Tsai, Siu Mui","Revista Brasileira de Ciência do Solo; 35(5); 1527-1540","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500007&lang=pt" 
"S0100-06832011000500010-scl","Métodos de obtenção da capacidade de suporte de carga de um argissolo cultivado","Rosa, David Peres da, Reichert, José Miguel, Mentges, Marcelo Ivan, Vieira, Davi Alexandre, Vogelman, Eduardo Saldanha, Rosa, Vanderleia Trevisan da, Reinert, Dalvan José","Revista Brasileira de Ciência do Solo; 35(5); 1561-1568","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500010&lang=pt" 
"S0100-06832011000500011-scl","Hydraulic conductivity and soil-sewage sludge interactions","Ferreira, Silvio Romero de Melo, Oliveira, Joaquim Teodoro Romão de, Messias, Arminda Saconi, Silva, Hannelore Alves e, Nascimento, Aline Elesbão do, Feitosa, Maria Célia Alves","Revista Brasileira de Ciência do Solo; 35(5); 1569-1577","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500011&lang=pt" 
"S0100-06832011000500013-scl","Chemical dispersants and pre-treatments to determine clay in soils with different mineralogy","Rodrigues, Cristiane, Oliveira, Virlei Álvaro de, Silveira, Pedro Marques da, Santos, Glenio Guimarães","Revista Brasileira de Ciência do Solo; 35(5); 1589-1596","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500013&lang=pt" 
"S0100-06832011000500014-scl","Chemical and structural characterization of soil humic substances under agroforestry and conventional systems","Moraes, Gislane M. de, Xavier, Francisco Alisson da Silva, Mendonça, Eduardo de Sá, Araújo Filho, João Ambrósio de, Oliveira, Teógenes Senna de","Revista Brasileira de Ciência do Solo; 35(5); 1597-1608","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500014&lang=pt" 
"S0100-06832011000500016-scl","Avaliação de cloretos não tamponados como extratores de alumínio associado à matéria orgânica em solos da planície costeira do estado de São Paulo","Coelho, Maurício Rizzato, Vidal-Torrado, Pablo, Otero Pérez, Xosé Luis, Martins, Vanda Moreira, Macías Vázquez, Felipe","Revista Brasileira de Ciência do Solo; 35(5); 1619-1632","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500016&lang=pt" 
"S0100-06832011000500017-scl","Relação entre óxidos de ferro e de manganês e a sorção de fósforo em solos no Rio Grande do Sul","Gonçalves, Gustavo Kruger, Meurer, Egon José, Bortolon, Leandro, Gonçalves, Daiana Ribeiro Nunes","Revista Brasileira de Ciência do Solo; 35(5); 1633-1639","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500017&lang=pt" 
"S0100-06832011000500018-scl","Nitrogen dynamics in soil management systems. I - flux of inorganic nitrogen (NH4+ and NO3-)","Sá, João Carlos de Moraes, Cardoso, Eduardo Garcia, Briedis, Clever, Ferreira, Ademir de Oliveira, Borszowskei, Paulo Rogério, Santos, Josiane Burkner, Massinham, Aline, Ferreira, Carla Fernanda, Siuta Júnior, Darci, Baranek, Edemar José, Piccolo, Marisa de Cássia, Pavei, Mariana, Urquiaga, Segundo","Revista Brasileira de Ciência do Solo; 35(5); 1641-1649","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500018&lang=pt" 
"S0100-06832011000500019-scl","Nitrogen dynamics in soil management systems: II - mineralization and nitrification rates","Cardoso, Eduardo Garcia, Sá, João Carlos de Moraes, Briedis, Clever, Ferreira, Ademir de Oliveira, Borszowskei, Paulo Rogério, Santos, Josiane Burkner, Massinham, Aline, Ferreira, Carla Fernanda, Siuta Júnior, Darci, Baranek, Edemar José","Revista Brasileira de Ciência do Solo; 35(5); 1651-1660","Revista Brasileira de Ciência do Solo","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500019&lang=pt" 
"S0100-06832011000500020-scl","Produtividade e desenvolvimento da cana-planta e soca em função de doses e fontes de manganês","Benett, Cleiton Gredson Sabin, Buzetti, Salatiér, Silva, Katiane Santiago, Teixeira Filho, Marcelo Carvalho Minhoto, Garcia, Cássia Maria de Paula, Maestrelo, Paulo Ricardo","Revista Brasileira de Ciência do Solo; 35(5); 1661-1667","Revista Brasileira de Ciência do Solo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832011000500020&lang=pt" 
