"S0213-91112007000500014-spa","¿Es el racismo relevante para la salud pública española?","Gil-González, Diana, Vives-Cases, Carmen, Álvarez-Dardet, Carlos","Gaceta Sanitaria; 21(5); 431-432","Gaceta Sanitaria","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112007000500014&lang=pt" 
"S0102-69092007000300002-scl","A geografia no contexto das ciências sociais em Pernambuco","Andrade, Manuel Correia de","Revista Brasileira de Ciências Sociais; 22(65); 9-15","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300002&lang=pt" 
"S0102-69092007000300016-scl","A arte de construir pontes","Ferreira, Gabriela Nunes","Revista Brasileira de Ciências Sociais; 22(65); 158-160","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300016&lang=pt" 
"S0102-69092007000300001-scl","Homenagem a Manuel Correia de Andrade: a geografia e a política do Nordeste brasileiro","Lima, Marcos Costa","Revista Brasileira de Ciências Sociais; 22(65); 5-7","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300001&lang=pt" 
"S0102-69092007000300015-scl","À sombra das Forças Armadas","Mezarobba, Glenda","Revista Brasileira de Ciências Sociais; 22(65); 155-157","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300015&lang=pt" 
"S0102-69092007000300011-scl","Quando a democracia é o estado de natureza","Cintra, Antonio Octávio","Revista Brasileira de Ciências Sociais; 22(65); 139-145","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300011&lang=pt" 
"S0102-69092007000300014-scl","Territórios, trajetórias e tramas","Iglecias, Wagner","Revista Brasileira de Ciências Sociais; 22(65); 152-154","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300014&lang=pt" 
"S0102-69092007000300013-scl","Deus na fronteira","Sáez, Oscar Calavia","Revista Brasileira de Ciências Sociais; 22(65); 149-152","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300013&lang=pt" 
"S0102-69092007000300012-scl","Do cromático ao diatônico: as Mitológicas e o pensamento ameríndio","Gonçalves, Marco Antonio","Revista Brasileira de Ciências Sociais; 22(65); 146-149","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300012&lang=pt" 
"S0102-69092007000300004-scl","Tensões e disputas na sociologia paulista (1940-1970)","Jackson, Luiz Carlos","Revista Brasileira de Ciências Sociais; 22(65); 33-49","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300004&lang=pt" 
"S0102-69092007000300005-scl","Integração e diferença em encontros disciplinares","Santos, Myrian Sepúlveda dos","Revista Brasileira de Ciências Sociais; 22(65); 51-60","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300005&lang=pt" 
"S0102-69092007000300009-scl","A sociologia da religião como recapitulação da teologia cristã: Weber e as raízes proféticas do racionalismo ocidental","Freitas, Renan Springer de","Revista Brasileira de Ciências Sociais; 22(65); 109-125","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300009&lang=pt" 
"S0102-69092007000300010-scl","Memórias e tradições: cultura política - Brasil versus Holanda","Banck, Geert A.","Revista Brasileira de Ciências Sociais; 22(65); 127-138","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300010&lang=pt" 
"S0102-69092007000300003-scl","Temas sobre a organização dos intelectuais no Brasil","Carvalho, Maria Alice Rezende de","Revista Brasileira de Ciências Sociais; 22(65); 17-31","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300003&lang=pt" 
"S1135-57272007000500005-spa","Nutrigenómica, obesidad y salud pública","Silveira Rodríguez, Manuela-Belén, Martínez-Piñeiro Muñoz, Lourdes, Carraro Casieri, Raffaele","Revista Española de Salud Pública; 81(5); 475-487","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500005&lang=pt" 
"S1135-57272007000500007-spa","Valoración de la ingesta dietética a nivel poblacional mediante cuestionarios individuales: sombras y luces metodológicas","Martin-Moreno, José M., Gorgojo, Lydia","Revista Española de Salud Pública; 81(5); 507-518","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500007&lang=pt" 
"S1135-57272007000500009-spa","Cuerpo y subjetividad: acerca de la anorexia","Pereña García, Francisco","Revista Española de Salud Pública; 81(5); 529-542","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500009&lang=pt" 
"S1135-57272007000500010-spa","Ingesta de alimentos, energía y nutrientes en la población de 5 a 12 años de la Comunidad de Madrid: resultados de la encuesta de nutrición infantil 2001-2002","Díez-Gañán, Lucía, Galán Labaca, Iñaki, León Domínguez, Carmen María, Gandarillas Grande, Ana, Zorrilla Torras, Belén, Alcaraz Cebrián, Francisca","Revista Española de Salud Pública; 81(5); 543-558","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500010&lang=pt" 
"S1135-57272007000500011-spa","Tendencias del estado nutricional de la población española: resultados del sistema de monitorización nutricional de Cataluña (1992-2003)","Serra Majem, Lluís, Ribas Barba, Lourdes, Salvador Castell, Gemma, Román Viñas, Blanca, Castell Abat, Conxa, Cabezas Peña, Carmen, Pastor Ferrer, Mari Cruz, Raidó Quintana, Blanca, Ngo de la Cruz, Joy, García Álvarez, Alicia, Serra Farró, Jaume, Salleras Sanmartí, Luis, Plasencia Taradach, Antoni","Revista Española de Salud Pública; 81(5); 559-570","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500011&lang=pt" 
"S0365-66912007001000009-esp","Estallido ocular con luxación de cristalino al espacio subconjuntival","Santos-Bueso, E., Saenz-Francés, F., Díaz-Valle, D., Troyano, J., López-Abad, C., Benítez-Del-Castillo, J.M., García-Sánchez, J.","Archivos de la Sociedad Española de Oftalmología; 82(10); 641-644","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000009&lang=pt" 
"S0365-66912007001000015-esp","Simulación y disimulación en Oftalmología: Técnicas ambulatorias de diagnóstico","Santos Bueso, Enrique","Archivos de la Sociedad Española de Oftalmología; 82(10); 663-664","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000015&lang=pt" 
"S0365-66912007001000003-esp","Tonometría de rebote versus Goldmann versus Neumotonómetro","Díaz-Llopis, M., García-Delpech, S., Udaondo, P.","Archivos de la Sociedad Española de Oftalmología; 82(10); 607-608","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000003&lang=pt" 
"S0365-66912007001000013-esp","La paracentesis y el masaje ocular como tratamiento de la oclusión de la arteria central de la retina","Barbón-García, J.J., Álvarez-Suárez, M.L.","Archivos de la Sociedad Española de Oftalmología; 82(10); 657-659","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000013&lang=pt" 
"S0365-66912007001000002-esp","La iontoforesis en la administración ocular de fármacos: alcanzando la madurez","Roy, P.","Archivos de la Sociedad Española de Oftalmología; 82(10); 601-605","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000002&lang=pt" 
"S0365-66912007001000010-esp","Herida penetrante orbitaria por asta de toro","Campos-Mollo, E., Pérez-Santonja, J.J., Samper-Giménez, J.","Archivos de la Sociedad Española de Oftalmología; 82(10); 645-648","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000010&lang=pt" 
"S0365-66912007001000007-esp","Retinopatía por descompresión después de cirugía intraocular","Arévalo, J.F., Mendoza, A.J., Fernández, C.F., Yépez, J.B., Krivoy, D., Millán, F.A.","Archivos de la Sociedad Española de Oftalmología; 82(10); 629-634","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000007&lang=pt" 
"S0365-66912007001000004-esp","Dacriocistoplastia con balón catéter en niños con obstrucción nasolagrimal congénita en los que ha fracasado el sondaje","Alañón, F.J., Alañón, M.A., Martínez, A., Calero, B., Cárdenas, M., Calzado, J., Siles, M.J., Pimentel, E.","Archivos de la Sociedad Española de Oftalmología; 82(10); 609-614","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000004&lang=pt" 
"S0365-66912007001000006-esp","Estrabismo y cataratas congénitas","Merino, P., Gómez-de-Liaño, P., Gil, M.R., Fernández, A.I., Yáñez, J., Cortés, C.","Archivos de la Sociedad Española de Oftalmología; 82(10); 623-628","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000006&lang=pt" 
"S0365-66912007001000011-esp","Síndrome de Alström Hallgren","Puertas-Bordallo, D., De-Domingo-Barón, B., Lozano-Vázquez, M., Escudero-Díaz, C., Ruiz-Falcó Rojas, M.L., Fernández-Fernández, J.","Archivos de la Sociedad Española de Oftalmología; 82(10); 649-652","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000011&lang=pt" 
"S0365-66912007001000005-esp","Importancia del espesor corneal central en el estudio de hipertensos oculares, sospechosos de glaucoma y glaucomas preperimétricos","Alías, E.G., Ferreras, A., Polo, V., Larrosa, J.M., Pueyo, V., Honrubia, F.M.","Archivos de la Sociedad Española de Oftalmología; 82(10); 615-621","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000005&lang=pt" 
"S0365-66912007001000014-esp","Hideyo Noguchi y el Tracoma (Inawashiro, Japón, 1876 - Accra, Ghana, 1928)","Noguera, J.J.","Archivos de la Sociedad Española de Oftalmología; 82(10); 661-662","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000014&lang=pt" 
"S0365-66912007001000001-esp","Una discusión actual: ¿grave o severo?","Murube, J., Muñoz-Negrete, F., Arruga, J.","Archivos de la Sociedad Española de Oftalmología; 82(10); 597-600","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000001&lang=pt" 
"S1135-57272007000500004-spa","Empleo de la espectrometría de masas como herramienta para la determinación de tóxicos en alimentos: hacia la seguridad alimentaria","Romero González, Roberto, Fernández Moreno, José Luis, Plaza Bolaños, Patricia, Garrido Frenich, Antonia, Martínez Vidal, José Luis","Revista Española de Salud Pública; 81(5); 461-474","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500004&lang=pt" 
"S1135-57272007000500001-spa","Políticas públicas para la promoción de la alimentación saludable y la prevención de la obesidad","Lobo, Félix","Revista Española de Salud Pública; 81(5); 437-441","Revista Española de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272007000500001&lang=pt" 
"S0365-66912007001000008-esp","Hemianopsia homónima secundaria a malformaciones arteriovenosas cerebrales en la infancia","Puertas-Bordallo, D., Conesa-Hernández, E., Ruiz-Falcó-Rojas, M.L., Otero-Ovillena, M.J., Lozano-Vázquez, M., Ramírez-Lillo, N.","Archivos de la Sociedad Española de Oftalmología; 82(10); 635-639","Archivos de la Sociedad Española de Oftalmología","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912007001000008&lang=pt" 
"S0104-93132007000200002-scl","Narrar o mundo: estórias do &quot;povo da rua&quot; e a narração do imprevisível","Cardoso, Vânia Zikán","Mana; 13(2); 317-345","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200002&lang=pt" 
"S0104-93132007000200003-scl","Nas fronteiras do &quot;humano&quot;: os debates britânico e brasileiro sobre a pesquisa com embriões","Cesarino, Letícia da Nóbrega","Mana; 13(2); 347-380","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200003&lang=pt" 
"S0104-93132007000200004-scl","Decifra-me ou te devoro! As finanças e a sociedade brasileira","Grün, Roberto","Mana; 13(2); 381-410","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200004&lang=pt" 
"S0104-93132007000200005-scl","A personalização do embrião humano: da transcendência na biologia","Luna, Naara","Mana; 13(2); 411-440","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200005&lang=pt" 
"S0104-93132007000200006-scl","A (di)gestão do risco nuclear na França: o caso das Comissões Locais de Informação","Silva, Gláucia","Mana; 13(2); 441-470","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200006&lang=pt" 
"S0104-93132007000200007-scl","Produzindo corpo, doença e tratamento no ambulatório: apresentação de casos e registro em prontuário","Souza, Iara Maria de Almeida","Mana; 13(2); 471-498","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200007&lang=pt" 
"S0104-93132007000200009-scl","Um olhar antropológico sobre fatos e memórias da imigração italiana","Zanini, Maria Catarina Chitolina","Mana; 13(2); 521-547","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200009&lang=pt" 
"S0104-93132007000200008-scl","&quot;Eu não estou só(mente) em meu corpo&quot; A pessoa e o corpo entre os Toba (Qom) do Chaco argentino","Tola, Florencia","Mana; 13(2); 499-519","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200008&lang=pt" 
"S0104-93132007000200001-scl","Música nas sociedades indígenas das terras baixas da América do Sul: estado da arte","Bastos, Rafael José de Menezes","Mana; 13(2); 293-316","Mana","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-93132007000200001&lang=pt" 
"S1135-57272007000500007-esp","Valoración de la ingesta dietética a nivel poblacional mediante cuestionarios individuales: sombras y luces metodológicas","Martin-Moreno, José M., Gorgojo, Lydia","Revista Española de Salud Pública; 81(5); 507-518","Revista Española de Salud Pública","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272007000500007&lang=pt" 
"S0102-69092007000300006-scl","A favela que se vê e que se vende: reflexões e polêmicas em torno de um destino turístico","Freire-Medeiros, Bianca","Revista Brasileira de Ciências Sociais; 22(65); 61-72","Revista Brasileira de Ciências Sociais","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092007000300006&lang=pt" 
"S0798-72692007000400004-ven","Efecto de dos frecuencias y alturas de corte en la producción de biomasa de morera (Morus alba Linn.)","Noda, Yolai, Martín, Giraldo, Machado, Rey, García, Danny E, Medina, María G","Zootecnia Tropical; 25(4); 261-268","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400004&lang=pt" 
"S0798-72692007000400005-ven","Uso de imágenes satelitales de alta resolución para evaluar parcelas experimentales en ensayos silvopastoriles","Ovalles, Francisco A, Rodríguez, Maria F, Espinoza, Yusmary, Cortéz, Adriana, Pérez, Maria J, Cabrera, Evelin, Gil, Jose L, Obispo, Néstor E","Zootecnia Tropical; 25(4); 269-277","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400005&lang=pt" 
"S0798-72692007000400006-ven","Daños podales en cerdas gestantes y lactantes alojadas en cuatro tipos de instalaciones","Sulbaran, Luis, Araque, Humberto, Vecchionacce, Hiram, González, Carlos","Zootecnia Tropical; 25(4); 279-283","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400006&lang=pt" 
"S0798-72692007000400007-ven","Efecto de tratamientos antiparasitario y antianémico sobre la ganancia de peso e indicadores hematoquímicos en ovejas tropicales infectadas en condiciones naturales","Sandoval, Espartaco, Morales, Gustavo, Jiménez, Delia, Pino, Luz A, Marquez, Oswaldo","Zootecnia Tropical; 25(4); 285-290","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400007&lang=pt" 
"S0798-72692007000400001-ven","Características hematológicas de la cachama (Colossoma macropomum) en tres etapas de crecimiento cultivadas en el estado Delta Amacuro, Venezuela","Centeno, Luisa, Silva-Acuña, Ramón, Barrios, Renny, Salazar Lugo, Raquel, Matute, Cecilio, L. Pérez, José","Zootecnia Tropical; 25(4); 237-243","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400001&lang=pt" 
"S0798-72692007000400002-ven","Efecto de la sustitución parcial del alimento concentrado por pastoreo con Leucaena leucocephala sobre la producción y características de la leche y variación de peso de vacas mestizas","Faría Mármoll, Jesús, Chirinos, Zuleima, Morillo, David E","Zootecnia Tropical; 25(4); 245-251","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400002&lang=pt" 
"S0798-72692007000400003-ven","Evaluación de la frecuencia de corte y tipos de fertilización sobre tres genotipos de pasto elefante (Pennisetum purpureum).: 1. Rendimiento y contenido de proteína","Márquez, Freddy, Sánchez, José, Urbano, Diannelis, Dávila, Ciro","Zootecnia Tropical; 25(4); 253-259","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400003&lang=pt" 
"S0798-72692007000400008-ven","Crecimiento y mineralización ósea de pollos de engorde alimentados con fosfatos nacionales","Godoy, Susmira, Chicco, Claudio, Morgado, Adriana, Pizzani, Pablo, Arias, Adelis, Palma, Jose","Zootecnia Tropical; 25(4); 291-299","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400008&lang=pt" 
"S0798-72692007000400009-ven","Evaluación de dos probióticos sobre parámetros productivos en lechones lactantes","Mejía-Silva, Willian, Rubio-Guillén, Jorge, Calatayud-Márquez, Derwin, Rodríguez-Caldera, Andreína, Quintero-Moreno, Armando","Zootecnia Tropical; 25(4); 301-306","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400009&lang=pt" 
"S0798-72692007000400010-ven","","Shigueki Yasui, George, dos Santos, Luiz Carlos, Shimoda, Eduardo, Pinto Ribeiro-Filho, Oswaldo, Calado, Leonardo Luiz, Saraiva Freitas, Anderson, Vazquez Vidal Jr, Manuel, Barile Ferreira, Eduardo","Zootecnia Tropical; 25(4); 307-310","Zootecnia Tropical","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-72692007000400010&lang=pt" 
"S1517-86922007000500008-scl","Estimativa do gasto energético da caminhada","Dutra, Leandro Nogueira, Damasceno, Vinicius Oliveira, Silva, André Calil, Vianna, Jeferson Macedo, Novo Junior, José Marques, Lima, Jorge Roberto Perrout","Revista Brasileira de Medicina do Esporte; 13(5); 321-326","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500008&lang=pt" 
"S1517-86922007000500007-scl","Teste de Conconi adaptado para bicicleta aquática","Martins, Jonas Neves, Bara Filho, Mauricio Gattás, Costa, Vitor Pereira, Lima, Jorge Roberto Perrout de","Revista Brasileira de Medicina do Esporte; 13(5); 317-320","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500007&lang=pt" 
"S1517-86922007000500003-scl","Efeitos cardiovasculares da abstinência do fumo no repouso e durante o exercício submáximo em mulheres jovens fumantes","Pureza, Demilto Yamaguchi da, Sargentini, Lina, Laterza, Rose, Flores, Lucinar Jupir Forner, Irigoyen, Maria Cláudia, Angelis, Kátia de","Revista Brasileira de Medicina do Esporte; 13(5); 292-296","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500003&lang=pt" 
"S1517-86922007000500002-scl","Número máximo de repetições em exercícios isotônicos: influência da carga, velocidade e intervalo de recuperação entre séries","Pereira, Marta Inez Rodrigues, Gomes, Paulo Sergio Chagas, Bhambhani, Yagesh","Revista Brasileira de Medicina do Esporte; 13(5); 287-291","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500002&lang=pt" 
"S1517-86922007000500001-scl","Relação entre indicadores fisiológicos obtidos em teste ergoespirométrico em cicloergômetro de membros superiores e desempenho na canoagem","Nakamura, Fábio Yuzo, Hirai, Daniel Müller, Borges, Thiago Oliveira, Okano, Alexandre Hideki, De-Oliveira, Fernando Roberto, Brunetto, Antonio Fernando","Revista Brasileira de Medicina do Esporte; 13(5); 283-286","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500001&lang=pt" 
"S1517-86922007000500013-scl","Terapia gênica, doping genético e esporte: fundamentação e implicações para o futuro","Artioli, Guilherme Giannini, Hirata, Rosário Dominguez Crespo, Lancha Junior, Antonio Herbert","Revista Brasileira de Medicina do Esporte; 13(5); 349-354","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500013&lang=pt" 
"S1517-86922007000500004-scl","Efeitos da suplementação de creatina e do treinamento de potência sobre a performance e a massa corporal magra de ratos","Franco, Frederico S.C., Natali, Antônio J., Costa, Neuza M.B., Lunz, Wellington, Gomes, Gilton J., Carneiro Junior, Miguel A., Oliveira, Tânia T.","Revista Brasileira de Medicina do Esporte; 13(5); 297-302","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500004&lang=pt" 
"S1517-86922007000500005-scl","Suplementação de creatina e treinamento de força: alterações na resultante de força máxima dinâmica e variáveis antropométricas em universitários submetidos a oito semanas de treinamento de força (hipertrofia)","Souza Júnior, Tácito Pessoa de, Dubas, João Paulo, Pereira, Benedito, Oliveira, Paulo Roberto de","Revista Brasileira de Medicina do Esporte; 13(5); 303-309","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500005&lang=pt" 
"S1517-86922007000500009-scl","Exercício aeróbio como terapia de exposição a estímulos interoceptivos no tratamento do transtorno de pânico","Muotri, Ricardo William, Nunes, Rafael Pinto, Bernik, Márcio Antonini","Revista Brasileira de Medicina do Esporte; 13(5); 327-330","Revista Brasileira de Medicina do Esporte","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922007000500009&lang=pt" 
