"S1688-499X2013000200008-ury","LA RENOVACIÓN DEL SISTEMA DE PROTECCIÓN URUGUAYO: EL DESAFÍO DE SUPERAR LA DUALIZACIÓN","Antía, Florencia, Castillo, Marcelo, Fuentes, Guillermo, Midaglia, Carmen","Revista Uruguaya de Ciencia Política; 22(spe); 153-174","Revista Uruguaya de Ciencia Política","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-499X2013000200008&lang=pt" 
"S1414-753X2013000400007-scl","Natureza e imaginação: o deus da ecologia no horizonte moral do ambientalismo","Carvalho, Isabel Cristina de Moura, Steil, Carlos Alberto","Ambiente &amp; Sociedade; 16(4); 103-118","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400007&lang=pt" 
"S1414-753X2013000400004-scl","Critérios para análise do zoneamento ambiental como instrumento de planejamento e ordenamento territorial","Santos, Mariana Rodrigues Ribeiro dos, Ranieri, Victor Eduardo Lima","Ambiente &amp; Sociedade; 16(4); 43-60","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400004&lang=pt" 
"S1414-753X2013000400005-scl","Turismo, natureza e cultura: disputas por &quot;Patrimônios&quot; nos debates &quot;Participativos&quot; na Ilha Grande-RJ","Ferreira, Helena Catão Henriques","Ambiente &amp; Sociedade; 16(4); 63-80","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400005&lang=pt" 
"S1414-753X2013000400002-scl","A influência da utilização das sacolas compostáveis no comportamento do consumidor de Belo Horizonte","Santos, Sabrina C., Sousa, Caissa Veloso E, Sampaio, Danilo de Oliveira, Fagundes, André Francisco Alcântara","Ambiente &amp; Sociedade; 16(4); 1-18","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400002&lang=pt" 
"S1413-86702013000600010-scl","Epidemiological and molecular characterization of community and hospital acquired Staphylococcus aureus strains prevailing in Shenyang, Northeastern China","Sun, Dan Dan, Ma, Xiao Xue, Hu, Jian, Tian, Yuan, Pang, Long, Shang, Hong, Cui, Long Zhu","Brazilian Journal of Infectious Diseases; 17(6); 682-690","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000600010&lang=pt" 
"S1413-86702013000600011-scl","A literature review on cardiovascular risk in human immunodeficiency virus-infected patients: implications for clinical management","Gomes Neto, Mansueto, Zwirtes, Ricardo, Brites, Carlos","Brazilian Journal of Infectious Diseases; 17(6); 691-700","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000600011&lang=pt" 
"S0034-89102013000800001-spa","Editorial","Antunes, José Leopoldo Ferreira, Roncalli, Angelo Giuseppe, Narvai, Paulo Capel","Revista de Saúde Pública; 47(); 1-2","Revista de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102013000800001&lang=pt" 
"S0034-89102013000900001-scl","Editorial","Antunes, José Leopoldo Ferreira, Roncalli, Angelo Giuseppe, Narvai, Paulo Capel","Revista de Saúde Pública; 47(); 1-2","Revista de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900001&lang=pt" 
"S0034-89102013000900168-scl","Mid-point for open-ended income category and the effect of equivalence scales on the income-health relationship","Celeste, Roger Keller, Bastos, João Luiz","Revista de Saúde Pública; 47(); 168-174","Revista de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900168&lang=pt" 
"S0034-89102013000800168-spa","Mid-point for open-ended income category and the effect of equivalence scales on the income-health relationship","Celeste, Roger Keller, Bastos, João Luiz","Revista de Saúde Pública; 47(); 168-174","Revista de Saúde Pública","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102013000800168&lang=pt" 
"S0034-89102013000900138-scl","Reflexões metodológicas sobre prevalência da fluorose dentária nos inquéritos de saúde bucal","Freitas, Cláudia Helena Soares de Morais, Sampaio, Fábio Correia, Roncalli, Angelo Giuseppe, Moysés, Samuel Jorge","Revista de Saúde Pública; 47(); 138-147","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900138&lang=pt" 
"S0034-89102013000900003-scl","Plano amostral, ponderação e efeitos do delineamento da Pesquisa Nacional de Saúde Bucal","Silva, Nilza Nunes da, Roncalli, Angelo Giuseppe","Revista de Saúde Pública; 47(); 3-11","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900003&lang=pt" 
"S0034-89102013000900040-scl","Determinantes individuais e contextuais da cárie em crianças brasileiras de 12 anos em 2010","Freire, Maria do Carmo Matias, Reis, Sandra Cristina Guimarães Bahia, Figueiredo, Nilcema, Peres, Karen Glazer, Moreira, Rafael da Silveira, Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 47(); 40-49","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900040&lang=pt" 
"S0034-89102013000900129-scl","Desigualdades na prevalência de cárie dentária não tratada em crianças pré-escolares no Brasil","Ardenghi, Thiago Machado, Piovesan, Chaiana, Antunes, José Leopoldo Ferreira","Revista de Saúde Pública; 47(); 129-137","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900129&lang=pt" 
"S0034-89102013000900161-scl","Avanços e desafios à Política de Vigilância à Saúde Bucal no Brasil","Moysés, Samuel Jorge, Pucca Junior, Gilberto Alfredo, Paludetto Junior, Moacir, Moura, Lenildo de","Revista de Saúde Pública; 47(); 161-167","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900161&lang=pt" 
"S0034-89102013000900098-scl","Autopercepção da saúde bucal entre adultos na região Nordeste do Brasil","Vale, Edivânia Barbosa do, Mendes, Antônio da Cruz Gouveia, Moreira, Rafael da Silveira","Revista de Saúde Pública; 47(); 98-108","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900098&lang=pt" 
"S0034-89102013000900090-scl","Fatores associados à utilização dos serviços odontológicos por idosos brasileiros","Ferreira, Cláudia de Oliveira, Antunes, José Leopoldo Ferreira, Andrade, Fabiola Bof de","Revista de Saúde Pública; 47(); 90-97","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900090&lang=pt" 
"S0034-89102013000900012-scl","Responsabilidade ética no SBBrasil 2010 sob o olhar dos gestores do inquérito populacional","Andrade, Flávia Reis de, Narvai, Paulo Capel, Montagner, Miguel Ângelo","Revista de Saúde Pública; 47(); 12-18","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900012&lang=pt" 
"S0034-89102013000900019-scl","Aspectos sociodemográficos e clínicos da qualidade de vida relacionada à saúde bucal em adolescentes","Peres, Karen Glazer, Cascaes, Andreia Morales, Leão, Anna Thereza Thomé, Côrtes, Maria Ilma de Souza, Vettore, Mario Vianna","Revista de Saúde Pública; 47(); 19-28","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900019&lang=pt" 
"S0034-89102013000900059-scl","Prevalência e extensão da cárie dentária radicular em adultos e idosos brasileiros","Marques, Regina Auxiliadora de Amorim, Antunes, José Leopoldo Ferreira, Sousa, Maria da Luz Rosário, Peres, Marco Aurélio, Frazão, Paulo","Revista de Saúde Pública; 47(); 59-68","Revista de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102013000900059&lang=pt" 
"S1983-68212013000200012-scl","A viravolta machadiana: velho problema, nova questão. Resenha de Machado de Assis - por uma poética da emulação, de João Cezar de Castro Rocha","Sanseverino, Antonio Marcos Vieira","Machado de Assis em Linha; 6(12); 167-174","Machado de Assis em Linha","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-68212013000200012&lang=pt" 
"S2179-975X2013000400006-scl","Comparing the performance of different stream classification systems using aquatic macroinvertebrates","Vasconcelos, Márlon de Castro, Melo, Adriano Sanches, Schwarzbold, Albano","Acta Limnologica Brasiliensia; 25(4); 406-417","Acta Limnologica Brasiliensia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-975X2013000400006&lang=pt" 
"S1984-82502013000400015-scl","A fully validated microbiological assay to evaluate the potency of ceftriaxone sodium","Manfio, Maria Luisa, Agarrayua, Danielle Araújo, Machado, Jaison Carlosso, Schmidt, Cleber Alberto","Brazilian Journal of Pharmaceutical Sciences; 49(4); 753-762","Brazilian Journal of Pharmaceutical Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502013000400015&lang=pt" 
"S1688-03902013000400009-ury","Los defectos congénitos: Síndrome de las tres D","Larrandaburu, Mariela, Noble, Ana","Revista Médica del Uruguay; 29(4); 250-252","Revista Médica del Uruguay","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902013000400009&lang=pt" 
"S1688-03902013000400011-ury","Revista Médica del Uruguay Volumen 29, 2013: Índice de autores","","Revista Médica del Uruguay; 29(4); 261-267","Revista Médica del Uruguay","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902013000400011&lang=pt" 
"S1688-03902013000400010-ury","Revista Médica del Uruguay Volumen 29, 2013: Índice de materias","","Revista Médica del Uruguay; 29(4); 253-260","Revista Médica del Uruguay","Espanhol","2013","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-03902013000400010&lang=pt" 
"S2176-94512013000600016-scl","Assessment of first molars sagittal and rotational position in Class II, division 1 malocclusion","Scanavini, Paulo Estevão, Jóias, Renata Pilli, Vasconcelos, Maria Helena Ferreira, Scanavini, Marco Antonio, Paranhos, Luiz Renato","Dental Press Journal of Orthodontics; 18(6); 106-111","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600016&lang=pt" 
"S2179-83972013000400011-scl","Utilização do fluxo fracionado de reserva do miocárdio para identificar variáveis preditoras de pior prognóstico após intervenções coronárias percutâneas","Brito, Marcelo Bastos, Sant&#039;Anna, Fernando Mendes, Soares Jr, Ricardo Santana Parente, Couceiro, Sérgio Lívio Menezes, Buczynski, Leonardo da Costa, Barrozo, Carlos Alberto Mussel","Revista Brasileira de Cardiologia Invasiva; 21(4); 367-372","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400011&lang=pt" 
"S2176-94512013000600001-scl","Adjustments to the editorial process","Normando, David","Dental Press Journal of Orthodontics; 18(6); -","Dental Press Journal of Orthodontics","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600001&lang=pt" 
"S2176-94512013000600003-scl","Importance of the control group in scientific research","Pithon, Matheus Melo","Dental Press Journal of Orthodontics; 18(6); 13-14","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600003&lang=pt" 
"S2176-94512013000600007-scl","Cone beam tomographic study of facial structures characteristics at rest and wide smile, and their correlation with the facial types","Martins, Luciana Flaquer, Vigorito, Julio Wilson","Dental Press Journal of Orthodontics; 18(6); 38-44","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600007&lang=pt" 
"S2176-94512013000600006-scl","Clinical evaluation of dental alignment and leveling with three different types of orthodontic wires","Gravina, Marco Abdo, Brunharo, Ione Helena Vieira Portella, Fraga, Marcelo Reis, Artese, Flavia, Campos, Marcio José da Silva, Vitral, Robert Willer Farinazzo, Quintão, Cátia Cardoso Abdo","Dental Press Journal of Orthodontics; 18(6); 31-37","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600006&lang=pt" 
"S2176-94512013000600002-scl","Mouthwashes with hydrogen peroxide are carcinogenic, but are freely indicated on the internet: warn your patients!","Consolaro, Alberto","Dental Press Journal of Orthodontics; 18(6); 5-12","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600002&lang=pt" 
"S2176-94512013000600005-scl","Surface morphology changes of acrylic resins during finishing and polishing phases","Serra, Glaucio, Morais, Liliane Siqueira de, Elias, Carlos Nelson","Dental Press Journal of Orthodontics; 18(6); 26-30","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600005&lang=pt" 
"S2176-94512013000600013-scl","Procedures adopted by orthodontists for space closure and anchorage control","Monini, André da Costa, Gandini Júnior, Luiz Gonzaga, Santos-Pinto, Ary dos, Maia, Luiz Guilherme Martins, Rodrigues, Willian Caetano","Dental Press Journal of Orthodontics; 18(6); 86-92","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600013&lang=pt" 
"S2176-94512013000600015-scl","Applicability of Moyers analysis in mixed dentition: A systematic review","Galvão, Mariana de Aguiar Bulhões, Dominguez, Gladys Cristina, Tormin, Sérgio Thomaz, Akamine, Alex, Tortamano, André, Fantini, Solange Mongelli de","Dental Press Journal of Orthodontics; 18(6); 100-105","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600015&lang=pt" 
"S2176-94512013000600020-scl","Treatment of dental and skeletal bimaxillary protrusion in patient with Angle Class I malocclusion","Ramos, Claudio José","Dental Press Journal of Orthodontics; 18(6); 130-137","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600020&lang=pt" 
"S1984-92302013000400002-scl","Executivos e smartphones: uma relação ambígua e paradoxal","Borges, Ana Paula, Joia, Luiz Antonio","Organizações &amp; Sociedade; 20(67); 585-602","Organizações &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302013000400002&lang=pt" 
"S1984-92302013000400007-scl","Possibilidades de dar sentido ao trabalho além do difundido pela lógica do Mainstream: um estudo com indivíduos que atuam no âmbito do movimento Hip Hop","Bispo, Danielle de Araújo, Dourado, Débora Coutinho Paschoal, Amorim, Mariana Fernandes da Cunha Loureiro","Organizações &amp; Sociedade; 20(67); 717-731","Organizações &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-92302013000400007&lang=pt" 
"S2179-83972013000400020-scl","","","Revista Brasileira de Cardiologia Invasiva; 21(4); 411-411","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400020&lang=pt" 
"S2179-83972013000400015-scl","Denervação simpática renal percutânea","Bernardi, Fernando Luiz de Melo, Gomes, Wilton Francisco, Spadaro, André Gasparini, Esteves Filho, Antônio, Bortolotto, Luiz Aparecido, Scanavacca, Maurício Ibrahim, Lemos, Pedro Alves","Revista Brasileira de Cardiologia Invasiva; 21(4); 390-395","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400015&lang=pt" 
"S2179-83972013000400002-scl","Oclusão percutânea de comunicação interatrial - Ao gosto do freguês!","Chamié, Francisco","Revista Brasileira de Cardiologia Invasiva; 21(4); 307-310","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400002&lang=pt" 
"S2179-83972013000400001-scl","Temas de interesse e artigos de mais procura publicados no último ano","Chaves, Áurea J.","Revista Brasileira de Cardiologia Invasiva; 21(4); 305-306","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400001&lang=pt" 
"S2179-83972013000400004-scl","Sobrevivência a médio prazo e estado funcional de pacientes com estenose valvar aórtica grave submetidos a implante transcateter da válvula aórtica","Candiello, Alfonsina, Cura, Fernando, Albertal, Mariano, Padilla, Lucio T., Nau, Gerardo, Castro, Florencia, Ronderos, Ricardo, Avegliano, Gustavo, Navia, Daniel, Belardi, Jorge","Revista Brasileira de Cardiologia Invasiva; 21(4); 319-325","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400004&lang=pt" 
"S2179-83972013000400005-scl","Comparação da retração aguda do stent entre o suporte vascular bioabsorvível eluidor de everolimus e dois diferentes stents metálicos farmacológicos","Borghi Jr., Tarcisio Campostrini, Costa Jr., J. Ribamar, Abizaid, Alexandre, Chamié, Daniel, Silva, Mateus Veloso e, Taiguara, Danillo, Costa, Ricardo, Staico, Rodolfo, Feres, Fausto, Chaves, Áurea J., Siqueira, Dimytri, Sousa, Amanda G. M. R., Sousa, J. Eduardo","Revista Brasileira de Cardiologia Invasiva; 21(4); 326-331","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400005&lang=pt" 
"S2179-83972013000400006-scl","Modificações na angulação coronária após implante de suporte vascular bioabsorvível e de stents de cromo-cobalto e aço inoxidável","Silva, Mateus Veloso e, Costa Jr., J. Ribamar, Abizaid, Alexandre, Staico, Rodolfo, Taiguara, Danillo, Borghi Jr., Tarcísio Campostrini, Costa, Ricardo, Chamié, Daniel, Sousa, Amanda G. M. R., Sousa, J. Eduardo","Revista Brasileira de Cardiologia Invasiva; 21(4); 332-337","Revista Brasileira de Cardiologia Invasiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972013000400006&lang=pt" 
