"S1647-21602013000100003-prt","Efetividade de um Programa de Estimulação Cognitiva em Idosos com Défice Cognitivo Ligeiro","Costa, Ana Rita Dias, Sequeira, Carlos","Revista Portuguesa de Enfermagem de Saúde Mental; (9); 14-20","Revista Portuguesa de Enfermagem de Saúde Mental","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1647-21602013000100003&lang=pt" 
"S0103-507X2013000200010-scl","Pneumonia grave por vírus influenza A H1N1 e pneumonia comunitária grave: diferenças na evolução","Nardocci, Paula, Gullo, Caio Eduardo, Lobo, Suzana Margareth","Revista Brasileira de Terapia Intensiva; 25(2); 123-129","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200010&lang=pt" 
"S0103-507X2013000200017-scl","Hematoma subdural agudo espontâneo e hemorragia intracerebral em paciente com microangiopatia trombótica gestacional","Wayhs, Sâmia Yasin, Wottrich, Joise, Uggeri, Douglas Prestes, Dias, Fernando Suparregui","Revista Brasileira de Terapia Intensiva; 25(2); 175-180","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200017&lang=pt" 
"S0103-507X2013000200013-scl","Escalas de avaliação de delirium em pacientes graves: revisão sistemática da literatura","Carvalho, João Pedro Lins Mendes, Almeida, Antônio Raimundo Pinto de, Gusmao-Flores, Dimitri","Revista Brasileira de Terapia Intensiva; 25(2); 148-154","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200013&lang=pt" 
"S0036-36342013000300004-mex","Validación de un punto de corte para la Escala de Depresión del Centro de Estudios Epidemiológicos, versión abreviada (CESD-7)","Salinas-Rodríguez, Aarón, Manrique-Espinoza, Betty, Acosta-Castillo, Isaac, Téllez-Rojo, Martha Ma., Franco-Núñez, Aurora, Gutiérrez-Robledo, Luis Miguel, Sosa-Ortiz, Ana Luisa","Salud Pública de México; 55(); 267-274","Salud Pública de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300004&lang=pt" 
"S0036-36342013000300005-mex","Iron, zinc, copper and magnesium deficiencies in Mexican adults from the National Health and Nutrition Survey 2006","Mejía-Rodríguez, Fabiola, Shamah-Levy, Teresa, Villalpando, Salvador, García-Guerra, Armando, Méndez-Gómez Humarán, Ignacio","Salud Pública de México; 55(); 275-284","Salud Pública de México","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300005&lang=pt" 
"S0036-36342013000300006-mex","Aportes de la capacitación a la promoción de la salud en los Servicios Estatales de Salud: análisis comparativo en ocho estados de México","Alcalde-Rabanal, Jacqueline Elizabeth, Molina-Rodríguez, Juan Francisco, Castillo-Castillo, Lorena Elizabeth","Salud Pública de México; 55(); 285-293","Salud Pública de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300006&lang=pt" 
"S0036-36342013000300007-mex","Tránsito de usuarios entre hospitales de diferentes estados e instituciones","Pineda-Pérez, Dayana, Puentes-Rosas, Esteban, Garrido-Latorre, Francisco, Fajardo-Dolci, Germán","Salud Pública de México; 55(); 294-300","Salud Pública de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300007&lang=pt" 
"S0036-36342013000300008-mex","Profesionales necesarios para brindar servicios de prevención y promoción de la salud a población adulta en el primer nivel","Alcalde-Rabanal, Jacqueline Elizabeth, Bärnighausen, Till, Nigenda-López, Gustavo, Velasco-Mondragón, Héctor Eduardo, Sosa-Rubí, Sandra Gabriela","Salud Pública de México; 55(); 301-309","Salud Pública de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300008&lang=pt" 
"S0036-36342013000300009-mex","Capacidad del marco jurídico de las instituciones públicas de salud de México para apoyar la integración funcional","Ibarra, Ignacio, Martínez, Gabriel, Aguilera, Nelly, Orozco, Emanuel, Fajardo-Dolci, Germán E, González-Block, Miguel A","Salud Pública de México; 55(); 310-317","Salud Pública de México","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300009&lang=pt" 
"S0036-36342013000300010-mex","Development and implementation of guidelines for quality assurance in breast cancer screening: The European experience","von Karsa, Lawrence, Arrossi, Silvina","Salud Pública de México; 55(); 318-328","Salud Pública de México","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342013000300010&lang=pt" 
"S1850-468X2013000100001-arg","Escenarios hidrológicos futuros en la región de los Esteros del Iberá en el contexto del cambio climático","Montroull, Natalia B, Saurral, Ramiro I, Camilloni, Inés A, Sörensson, Anna, Menendez, Claudio, Ruscica, Romina","Meteorologica; 38(1); 3-19","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000100001&lang=pt" 
"S1850-468X2013000100002-arg","Estimación de la tasa de evapotranspiración a partir de datos satelitales","Mulleady, Cristóbal, Barrera, Daniel","Meteorologica; 38(1); 21-39","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000100002&lang=pt" 
"S1850-468X2013000100003-arg","Cambios esperados en la disponibilidad hídrica del suelo en Argentina","Costa, Alfredo J., González, Marcela H, Núñez, Mario N","Meteorologica; 38(1); 41-51","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000100003&lang=pt" 
"S1850-468X2013000100004-arg","Sistema de pronóstico experimental en alta resolución con el modelo Brams","Matsudo, Cynthia, García Skabar, Yanina, Ferreira, Lorena, Ruiz, Juan, Salio, Paola, Vidal, Luciano, Nicolini, Matilde","Meteorologica; 38(1); 53-68","Meteorologica","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-468X2013000100004&lang=pt" 
"S0325-75412013000200001-arg","La RAM en Elsevier","Predari, Silvia Carla","Revista argentina de microbiología; 45(2); 73-74","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200001&lang=pt" 
"S0325-75412013000200002-arg","Enhancing adherence of Arcobacter butzleri after serial intraperitoneal passages in mice","Fernández, Heriberto, Flores, Sandra, Villanueva, María P., Medina, Gustavo, Carrizo, Macarena","Revista argentina de microbiología; 45(2); 75-79","Revista argentina de microbiología","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200002&lang=pt" 
"S0325-75412013000200003-arg","Evaluación de un antígeno purificado para el diagnóstico de toxocariosis","Santillán, Graciela, Bastin, Vanesa, Céspedes, Graciela, Monkiewicz, Adriana","Revista argentina de microbiología; 45(2); 80-85","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200003&lang=pt" 
"S0325-75412013000200004-arg","","Soloaga, Rolando N, Carrion, Natalia A, Almuzara, Marisa, Barberis, Claudia, Pidone, Juan C, Guelfand, Liliana I, Vay, Carlos","Revista argentina de microbiología; 45(2); 86-88","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200004&lang=pt" 
"S0325-75412013000200005-arg","Genotipificación de aislamientos clínicos del complejo Cryptococcus neoformans/Cryptococcus gattii obtenidos en el Hospital «Dr. Julio C. Perrando», de la ciudad de Resistencia (Chaco, Argentina)","Cattana, Maria E, Tracogna, Maria F, Fernández, Mariana S, Carol Rey, Mariana C, Sosa, Maria A, Giusiano, Gustavo E","Revista argentina de microbiología; 45(2); 89-92","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200005&lang=pt" 
"S0325-75412013000200006-arg","Antimicrobial activity of yerba mate (Ilex paraguariensis St. Hil.) against food pathogens","Prado Martin, José G, Porto, Ernani, de Alencar, Severino M, da Glória, Eduardo M, Corrêa, Cristina B, Ribeiro Cabral, Ingridy S","Revista argentina de microbiología; 45(2); 93-98","Revista argentina de microbiología","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200006&lang=pt" 
"S0325-75412013000200007-arg","Primer aislamiento en Argentina de Staphylococcus aureus resistente a la meticilina adquirido en la comunidad con sensibilidad intermedia a la vancomicina y no sensibilidad a la daptomicina","Errecalde, Laura, Ceriana, Paola, Gagetti, Paula, Erbín, Mariana, Duarte, Andrea, Rolón, María J, Cuatz, Daniel, Corso, Alejandra, Kaufman, Sara","Revista argentina de microbiología; 45(2); 99-103","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200007&lang=pt" 
"S0325-75412013000200008-arg","Diseminación de blaIMP-8 en enterobacterias aisladas en un hospital de Buenos Aires","Togneri, Ana M, Gómez, Sonia A, Podestá, Laura B, Pérez, Marcela P, Faccone, Diego F, Ríos, Lidia E, Gañete, Marcelo A, Anchordoqui, María S, Pasterán, Fernando G, Corso, Alejandra C","Revista argentina de microbiología; 45(2); 104-109","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200008&lang=pt" 
"S0325-75412013000200009-arg","Aislamiento de cepas de Aspergillus sección Nigri en la yerba mate comercializada en Posadas (Misiones, Argentina) y evaluación de su potencial ocratoxigénico","Castrillo, María L, Horianski, Marta A, Jerke, Gladis","Revista argentina de microbiología; 45(2); 110-113","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200009&lang=pt" 
"S0325-75412013000200010-arg","Differential effects of two strains of Rhizophagus intraradices on dry biomass and essential oil yield and composition in Calamintha nepeta","Colombo, Roxana P, Martínez, Alicia E, Fernández di Pardo, Agustina, Fernández Bidondo, Laura, van Baren, Catalina, di Leo Lira, Paola, Godeas, Alicia M","Revista argentina de microbiología; 45(2); 114-118","Revista argentina de microbiología","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200010&lang=pt" 
"S0325-75412013000200011-arg","Factores de virulencia de Staphylococcus aureus asociados con infecciones mamarias en bovinos: relevancia y rol como agentes inmunógenos","Camussone, Cecilia M, Calvinho, Luis F","Revista argentina de microbiología; 45(2); 119-130","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200011&lang=pt" 
"S0325-75412013000200012-arg","Las micorrizas arbusculares y Rhizobium: una simbiosis dual de interés","Spagnoletti, Federico N, Fernandez di Pardo, Agustina, Tobar Gómez, Natalia E, Chiocchio, Viviana M","Revista argentina de microbiología; 45(2); 131-132","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200012&lang=pt" 
"S0325-75412013000200013-arg","Malaria importada en Buenos Aires: diagnóstico de 2 casos","Menghi, Claudia, Gatta, Claudia","Revista argentina de microbiología; 45(2); 133-133","Revista argentina de microbiología","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412013000200013&lang=pt" 
"S1413-77042013000100002-scl","História do esporte no cenário internacional: visão geral","Vamplew, Wray","Tempo; 19(34); 5-17","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100002&lang=pt" 
"S1413-77042013000100003-scl","A construção de histórias do futebol no Brasil (1922 a 2000): reflexões","Santos, João Manuel Casquinha Malaia, Drumond, Maurício","Tempo; 19(34); 19-31","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100003&lang=pt" 
"S1413-77042013000100004-scl","O esporte e a cidade na historiografia brasileira: uma revisão crítica","Dias, Cleber","Tempo; 19(34); 33-44","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100004&lang=pt" 
"S1413-77042013000100006-scl","O esporte nos países africanos de língua portuguesa: um campo a desbravar","Marzano, Andrea, Nascimento, Augusto","Tempo; 19(34); 53-68","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100006&lang=pt" 
"S1413-77042013000100007-scl","O esporte na política colonial portuguesa: o Boletim Geral do Ultramar","Melo, Victor Andrade de, Bittencourt, Marcelo","Tempo; 19(34); 69-80","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100007&lang=pt" 
"S1413-77042013000100008-scl","Maçaranduba neles! Torcidas organizadas e policiamento no Brasil","Alvito, Marcos","Tempo; 19(34); 81-94","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100008&lang=pt" 
"S1413-77042013000100005-scl","Gênero e esporte na historiografia brasileira: balanços e potencialidades","Goellner, Silvana Vilodre","Tempo; 19(34); 45-52","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100005&lang=pt" 
"S1413-77042013000100010-scl","As comunidades de Manguinhos na história das favelas no Rio de Janeiro","Fernandes, Tania Maria, Costa, Renato Gama-Rosa","Tempo; 19(34); 117-133","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100010&lang=pt" 
"S1413-77042013000100011-scl","Cultura, conhecimento e evangelização: a obra de Frei Bernardino de Sahagún","Alvim, Márcia Helena","Tempo; 19(34); 135-146","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100011&lang=pt" 
"S1413-77042013000100012-scl","Érico Veríssimo, um embaixador cultural nos Estados Unidos","Smith, Richard Cándida","Tempo; 19(34); 147-173","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100012&lang=pt" 
"S1679-39512013000200001-scl","Desenvolvimento, administração e imperialismo do Atlântico Norte: para Eduardo Ibarra Colado","Cooke, Bill, Faria, Alex","Cadernos EBAPE.BR; 11(2); I-XV","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200001&lang=pt" 
"S1679-39512013000200002-scl","Administração para o desenvolvimento: a ideia e a renovação","Motta, Paulo Roberto, Schmitt, Valentina Gomes Haensel","Cadernos EBAPE.BR; 11(2); 197-206","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200002&lang=pt" 
"S1679-39512013000200003-scl","Desenvolvimento, gestão e cooperação internacional: um estudo do projeto de desenvolvimento comunitário da bacia do Rio Gavião no sudoeste da Bahia","Santana, Weslei Gusmão Piau","Cadernos EBAPE.BR; 11(2); 207-233","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200003&lang=pt" 
"S1679-39512013000200004-scl","Cooperação internacional e desenvolvimento: análise da atuação de agências internacionais em Duque de Caxias (Rio de Janeiro)","Milani, Carlos R. S., Loureiro, Julio Cesar de S.","Cadernos EBAPE.BR; 11(2); 234-255","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200004&lang=pt" 
"S1679-39512013000200005-scl","Ensino superior em administração entre os anos 1940 e 1950: uma discussão a partir dos acordos de cooperação Brasil-Estados Unidos","Barros, Amon Narciso de, Carrieri, Alexandre de Pádua","Cadernos EBAPE.BR; 11(2); 256-273","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200005&lang=pt" 
"S1679-39512013000200007-scl","Gestões do desenvolvimento e desenvolvimentos da gestão: da unilateralidade reificada à dialogicidade da simbiose homem/natureza","Justen, Carlos Eduardo, Moretto Neto, Luís","Cadernos EBAPE.BR; 11(2); 295-310","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200007&lang=pt" 
"S1679-39512013000200008-scl","Resistindo ao desenvolvimento neocolonial: a luta do povo de Andalgalá contra projetos megamineiros","Misoczky, Maria Ceci, Böhm, Steffen","Cadernos EBAPE.BR; 11(2); 311-339","Cadernos EBAPE.BR","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512013000200008&lang=pt" 
"S0103-507X2013000200004-scl","Definindo pneumonia associada à ventilação mecânica: um conceito em (des)construção","Dalmora, Camila Hubner, Deutschendorf, Caroline, Nagel, Fabiano, Santos, Rodrigo Pires dos, Lisboa, Thiago","Revista Brasileira de Terapia Intensiva; 25(2); 81-86","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200004&lang=pt" 
"S0103-507X2013000200005-scl","Incidência de constipação intestinal em uma unidade de terapia intensiva","Guerra, Tatiana Lopes de Souza, Mendonça, Simone Sotero, Marshall, Norma Guimarães","Revista Brasileira de Terapia Intensiva; 25(2); 87-92","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200005&lang=pt" 
"S0103-507X2013000200006-scl","Avaliação da independência funcional após alta da unidade de terapia intensiva","Curzel, Juliane, Forgiarini Junior, Luiz Alberto, Rieder, Marcelo de Mello","Revista Brasileira de Terapia Intensiva; 25(2); 93-98","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200006&lang=pt" 
"S0103-507X2013000200007-scl","Atuação do time de resposta rápida em hospital universitário no atendimento de código amarelo","Taguti, Priscila da Silva, Dotti, Adriana Zanoni, Araujo, Karinne Peres de, Pariz, Paula Silva de, Dias, Gustavo Ferreira, Kauss, Ivanil Aparecida Moro, Grion, Cintia Magalhães Carvalho, Cardoso, Lucienne Tibery Queiroz","Revista Brasileira de Terapia Intensiva; 25(2); 99-105","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200007&lang=pt" 
"S0103-507X2013000200008-scl","Tradução, adaptação e validação para o português da Escala de Sunderland e da Escala Revista de Cubbin &amp; Jackson","Sousa, Bruno","Revista Brasileira de Terapia Intensiva; 25(2); 106-114","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200008&lang=pt" 
"S0103-507X2013000200009-scl","Efeitos de intervenção educativa na adesão às recomendações técnicas de aspiração traqueobrônquica em pacientes internados na unidade de terapia intensiva","Lima, Erimara Dall&#039;Agnol de, Fleck, Caren Schlottefeld, Borges, Januário José Vieira, Condessa, Robledo Leal, Vieira, Sílvia Regina Rios","Revista Brasileira de Terapia Intensiva; 25(2); 115-122","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200009&lang=pt" 
"S0103-507X2013000200011-scl","Lesão renal aguda em pacientes com doença pulmonar: interação rim-pulmão","Abreu, Krasnalhia Lívia Soares de, Silva Junior, Geraldo Bezerra da, Muniz, Thalita Diógenes, Barreto, Adller Gonçalves Costa, Lima, Rafael Siqueira Athayde, Holanda, Marcelo Alcântara, Pereira, Eanes Delgado Barros, Libório, Alexandre Braga, Daher, Elizabeth de Francesco","Revista Brasileira de Terapia Intensiva; 25(2); 130-136","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200011&lang=pt" 
"S0103-507X2013000200012-scl","Delirium na unidade de cuidados intensivos: uma realidade subdiagnosticada","Faria, Rita da Silva Baptista, Moreno, Rui Paulo","Revista Brasileira de Terapia Intensiva; 25(2); 137-147","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200012&lang=pt" 
"S0103-507X2013000200014-scl","Percepções e práticas sobre delirium, sedação e analgesia em pacientes críticos: uma revisão narrativa","Shinotsuka, Cassia Righy, Salluh, Jorge Ibrain Figueira","Revista Brasileira de Terapia Intensiva; 25(2); 155-161","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200014&lang=pt" 
"S0103-507X2013000200016-scl","Utilização de cateter em veia femoral para avaliação de parâmetros de perfusão","Marti, Yara Nishiyama, Machado, Flávia Ribeiro","Revista Brasileira de Terapia Intensiva; 25(2); 168-174","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200016&lang=pt" 
"S0103-507X2013000200015-scl","Interação fármaco-nutriente em unidade de terapia intensiva: revisão da literatura e recomendações atuais","Heldt, Tatiane, Loss, Sergio Henrique","Revista Brasileira de Terapia Intensiva; 25(2); 162-167","Revista Brasileira de Terapia Intensiva","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2013000200015&lang=pt" 
"S1413-77042013000100009-scl","Entre o atlântico e a costa: confluência de rotas mercantis num porto periférico da América portuguesa (Santos, 1808-1822)","Moura, Denise","Tempo; 19(34); 95-116","Tempo","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042013000100009&lang=pt" 
"S0376-78922013000200010-esp","Sistema reproducible de presión negativa controlada de bajo costo, para curación de heridas problema","Serrano González-Rubio, A.J., Domínguez Zambrano, J.A.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 173-179","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200010&lang=pt" 
"S0376-78922013000200002-esp","Nuevo paradigma del tratamiento quirúrgico de la ginecomastia","Benito-Ruiz, J., Raigosa, M., Manzano, M., Salvador, L.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 121-127","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200002&lang=pt" 
"S0376-78922013000200001-esp","Ritidoplastia: sutura del sistema SMAS-Platisma e importancia de la filosofía de la naturalidad","Goulart Jr., R., Scipioni, A.P.","Cirugía Plástica Ibero-Latinoamericana; 39(2); 105-119","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922013000200001&lang=pt" 
