"S1646-107X2009000200004-prt","Assimetrias laterais no movimento de chute e rendimento no futebol e no futsal","Barbieri, F.A., Gobbi, L.T.B.","Motricidade; 5(2); 33-47","Motricidade","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-107X2009000200004&lang=pt" 
"S0102-695X2009000200024-scl","Estudo etnobotânico de plantas medicinais para problemas bucais no município de João Pessoa, Brasil","Santos, Esther Bandeira, Dantas, Gesira Soares, Santos, Hosana Bandeira, Diniz, Margareth F. F. Melo, Sampaio, Fabio Correia","Revista Brasileira de Farmacognosia; 19(1b); 321-324","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200024&lang=pt" 
"S1139-76322009000100012-esp","","","Pediatría Atención Primaria; 11(41); 175-188","Pediatría Atención Primaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322009000100012&lang=pt" 
"S0102-695X2009000200025-scl","O abajurú (Chrysobalanus icaco L. e Eugenia rotundifolia Casar.) comercializado na cidade do Rio de Janeiro, Brasil","Silva, Inês Machline, Peixoto, Ariane Luna","Revista Brasileira de Farmacognosia; 19(1b); 325-332","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200025&lang=pt" 
"S1139-76322009000100005-esp","Importancia de la vigilancia del desarrollo psicomotor por el pediatra de Atención Primaria: revisión del tema y experiencia de seguimiento en una consulta en Navarra","Álvarez Gómez, M.J., Soria Aznar, J., Galbe Sánchez-Ventura, J.","Pediatría Atención Primaria; 11(41); 65-87","Pediatría Atención Primaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322009000100005&lang=pt" 
"S1139-76322009000100008-esp","Promoción del buen trato y prevención del maltrato en la infancia en el ámbito de la Atención Primaria","Soriano Faura, F.J.","Pediatría Atención Primaria; 11(41); 121-144","Pediatría Atención Primaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322009000100008&lang=pt" 
"S0870-82312009000100001-prt","Domínios de investigação, orientações metodológicas e autores nas revistas portuguesas de psicologia","Alferes, Valentim Rodrigues, Bidarra, Maria Da Graça, Lopes, Cláudia Abreu, Mónico, Lisete Dos Santos","Análise Psicológica; 27(1); 3-20","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100001&lang=pt" 
"S0870-82312009000100002-prt","Os efeitos dos maus-tratos e da negligência sobre as representações da vinculação em crianças de idade pré-escolar","Benavente, Renata, Justo, João, Veríssimo, Manuela","Análise Psicológica; 27(1); 21-31","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100002&lang=pt" 
"S0870-82312009000100003-prt","A inserção do lúdico no tratamento da SIDA pediátrica","Drummond, Ivana, Pinto, Jorge Andrade, Santana, Weslley Silva Balbino, Modena, Celina Maria, Schall, Virginia Torres","Análise Psicológica; 27(1); 33-43","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100003&lang=pt" 
"S0870-82312009000100004-prt","O efeito de ordem temporal no pensamento contrafactual das crianças","Rasga, Célia, Quelhas, Ana Cristina","Análise Psicológica; 27(1); 45-63","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100004&lang=pt" 
"S0870-82312009000100005-prt","Testes de Nomeação Rápida: Contributos para a avaliação da linguagem oral","Albuquerque, Cristina Petrucci, Simões, Mário R.","Análise Psicológica; 27(1); 65-77","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100005&lang=pt" 
"S0870-82312009000100006-prt","Alunos de excelência no ensino superior: Comunalidades e singularidades na trajectória académica","Monteiro, Sílvia, Castro, Marlene, Almeida, Leandro, Cruz, José Fernando A.","Análise Psicológica; 27(1); 79-87","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100006&lang=pt" 
"S0870-82312009000100008-prt","Satisfação sexual feminina: Relação com funcionamento sexual e comportamentos sexuais","Pechorro, Pedro, Diniz, António, Vieira, Rui","Análise Psicológica; 27(1); 99-108","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100008&lang=pt" 
"S0870-82312009000100009-prt","Para um racional bioniano de interpretação dos dados projectivos","Delgado, Luís","Análise Psicológica; 27(1); 109-113","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100009&lang=pt" 
"S0870-82312009000100010-prt","Clínica da psicossomática: Estudo de um caso","Silva, Raquel Vieira da, Sá, Eduardo","Análise Psicológica; 27(1); 115-120","Análise Psicológica","Português","2009","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312009000100010&lang=pt" 
"S1130-01082009000300005-esp","Results of a survey about specific inflammatory bowel disease units in Andalusia","Herrerías Gutiérrez, J. M., Argüelles Arias, F., Moreno Gallego, M., Dios Vega, J. de, Martín-Vivaldi Martínez, R., Domínguez Macías, A., Sánchez Cantos, A. M., Ferré Álamo, A., Manteca, R., Vega Sáenz, J. L., Romero Gómez, M., Márquez Galán, J. L.","Revista Española de Enfermedades Digestivas; 101(3); 187-191","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009000300005&lang=pt" 
"S1130-01082009000300003-esp","Local excision of early rectal cancer: is transanal endoscopic microsurgery an alternative to radical surgery?","Palma, P., Horisberger, K., Joos, A., Rothenhoefer, S., Willeke, F., Post, S.","Revista Española de Enfermedades Digestivas; 101(3); 172-178","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009000300003&lang=pt" 
"S0210-48062009000300001-esp","Obesidad y cáncer de próstata","Martínez Sarmiento, Manuel","Actas Urológicas Españolas; 33(3); 219-219","Actas Urológicas Españolas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062009000300001&lang=pt" 
"S0210-48062009000300023-esp","Cuerpo extraño intravesical","Álvarez Bandrés, Silvia, Montesino Semper, Manuel, Cebrián Lostal, José L., Jiménez Parra, José D., Pablo Cárdenas, Álvaro De, Jiménez Calvo, Jesús","Actas Urológicas Españolas; 33(3); 334-334","Actas Urológicas Españolas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062009000300023&lang=pt" 
"S0210-48062009000300021-esp","Ureterocele habitado","Janeiro Pais, José M., Casas Agudo, Vicente P., López García, Daniel, Lancina Martin, Alberto, Ruibal Moldes, Manuel, González Martin, Marcelino","Actas Urológicas Españolas; 33(3); 332-332","Actas Urológicas Españolas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062009000300021&lang=pt" 
"S0210-48062009000300020-esp","Triplicidad ureteral sin otras malformaciones asociadas","Diz Rodríguez, Ramón, Arance Gil, Ignacio, Vírseda Chamorro, Miguel, Quijano Barroso, Pablo, Alpuente Román, Carlos, Sáenz Benito, Domingo","Actas Urológicas Españolas; 33(3); 330-331","Actas Urológicas Españolas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062009000300020&lang=pt" 
"S0102-695X2009000200001-scl","Editorial","","Revista Brasileira de Farmacognosia; 19(1b); 1-1","Revista Brasileira de Farmacognosia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200001&lang=pt" 
"S0102-695X2009000200004-scl","In vitro anti-Mycobacterium tuberculosis activity of some Brazilian &quot;Cerrado&quot; plants","Pavan, Fernando R., Sato, Daisy N., Higuchi, Célio T., Santos, Adolfo C. B., Vilegas, Wagner, Leite, Clarice Q. E","Revista Brasileira de Farmacognosia; 19(1b); 204-206","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200004&lang=pt" 
"S0102-695X2009000200009-scl","Antioxidant capacity and biological activity of essential oil and methanol extract of Hyptis crenata Pohl ex Benth","Rebelo, Monaliza M., Silva, Joyce Kelly R. da, Andrade, Eloísa Helena A., Maia, José Guilherme S.","Revista Brasileira de Farmacognosia; 19(1b); 230-235","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200009&lang=pt" 
"S0102-695X2009000200008-scl","Antioxidant activity of Nelumbo nucifera (Gaertn) flowers in isolated perfused rat kidney","Krishnamoorthy, Gayathri, Chellappan, David Raj, Joseph, Jipnomon, Ravindhran, Dhevi, Shabi, Mohamed M., Uthrapathy, Subashini, Rajamanickam, Victor G., Dubey, Govinda P.","Revista Brasileira de Farmacognosia; 19(1b); 224-229","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200008&lang=pt" 
"S0102-695X2009000200005-scl","Evaluation of the molluscicidal and Schistosoma mansoni cercariae activity of Croton floribundus extracts and kaurenoic acid","Medina, Janaina M., Peixoto, Juliana L. B., Silva, Adriano A., Haraguchi, Shirani K., Falavigna, Dina L. M., Zamuner, Maria L. M., Sarragiotto, Maria H., Vidotti, Gentil J.","Revista Brasileira de Farmacognosia; 19(1b); 207-211","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200005&lang=pt" 
"S0102-695X2009000200006-scl","Anti-inflammatory and antinociceptive activities A of eugenol essential oil in experimental animal models","Daniel, Apparecido N., Sartoretto, Simone M., Schmidt, Gustavo, Caparroz-Assef, Silvana M., Bersani-Amado, Ciomar A., Cuman, Roberto Kenji N.","Revista Brasileira de Farmacognosia; 19(1b); 212-217","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200006&lang=pt" 
"S0102-695X2009000200010-scl","Antibacterial activity of the essential oil of Origanum vulgare L. (Lamiaceae) against bacterial multiresistant strains isolated from nosocomial patients","Costa, Adalberto Coelho da, Santos, Bernadete Helena Cavalcanti dos, Santos Filho, Lauro, Lima, Edeltrudes de Oliveira","Revista Brasileira de Farmacognosia; 19(1b); 236-241","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200010&lang=pt" 
"S0102-695X2009000200018-scl","Outros constituintes isolados de Licania arianeae (Chrysobalanaceae)","Carvalho, Mário G. de, Costa, Patrícia M. da","Revista Brasileira de Farmacognosia; 19(1b); 290-293","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200018&lang=pt" 
"S0102-695X2009000200015-scl","","Carpano, Stella Maris, Castro, María Teresa, Spegazzini, Etile Dolores","Revista Brasileira de Farmacognosia; 19(1b); 269-275","Revista Brasileira de Farmacognosia","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200015&lang=pt" 
"S0102-695X2009000200017-scl","Triterpenos de Guettarda grazielae M: R.V. Barbosa (Rubiaceae)","Lima, Gerson Santos, Moura, Fabyanne Souza, Lemos, Rosangela P. Lyra, Conserva, Lucia M.","Revista Brasileira de Farmacognosia; 19(1b); 284-289","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200017&lang=pt" 
"S0102-695X2009000200021-scl","Contribuição ao estudo alelopático de Erythrina velutina Willd: , Fabaceae","Centenaro, Caroline, Corrêa, Luís G. P., Karas, Marcos J., Virtuoso, Suzane, Dias, Josiane E G., Miguel, Obdulio G., Miguel, Marilis D.","Revista Brasileira de Farmacognosia; 19(1b); 304-308","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200021&lang=pt" 
"S0102-695X2009000200023-scl","Ação antioxidante de chás e condimentos de grande consumo no Brasil","Morais, Selene M. de, Cavalcanti, Eveline S. B., Costa, Sônia Maria O., Aguiar, Liza A.","Revista Brasileira de Farmacognosia; 19(1b); 315-320","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200023&lang=pt" 
"S0102-695X2009000200002-scl","Constituents and antioxidant activity of two varieties of coconut water (Cocos nucifera L.)","Fonseca, Aluísio M. da, Bizerra, Ayla M. C., Souza, João Sammy N. de, Monte, Francisco José Q., Oliveira, Maria da Conceição F. de, Mattos, Marcos C. de, Cordell, Geoffrey A., Braz-Filho, Raimundo, Lemos, Telma L. G.","Revista Brasileira de Farmacognosia; 19(1b); 193-198","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200002&lang=pt" 
"S0102-695X2009000200022-scl","Atividades antiúlcera e antioxidante Baccharis trimera (Less) DC (Asteraceae)","Dias, Larissa Funabashi de Toledo, Melo, Elisângela Severina de, Hernandes, Leandro Santoro, Bacchi, Elfriede M.","Revista Brasileira de Farmacognosia; 19(1b); 309-314","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200022&lang=pt" 
"S0102-695X2009000200003-scl","Trypanocidal activity of Piper arboreum and Piper tuberculatum (Piperaceae)","Regasini, Luis Octávio, Cotinguiba, Fernando, Passerini, Gabriela Duó, Bolzani, Vanderlan da Silva, Cicarelli, Regina Maria Barretto, Kato, Massuo Jorge, Furlan, Maysa","Revista Brasileira de Farmacognosia; 19(1b); 199-203","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200003&lang=pt" 
"S0102-695X2009000200016-scl","Estudo morfoanatômico comparativo entre a poaia (Psychotria ipecacuanha (Brot.) Stokes - Rubiaceae) obtida da região Amazônica (habitat original) e proveniente de processo biotecnológico submetida a diferentes tratamentos de interceptação da radiação solar","Gomes, Rafael Sanzio Diniz Lacerda, Oliveira, Virgínia Del Carmem, Jácome, Rose Lisieux Ribeiro Paiva, Pinto, José Eduardo Brasil Pereira, Lameira, Osmar Alves, Barros, Ana Maria Dantas","Revista Brasileira de Farmacognosia; 19(1b); 276-283","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200016&lang=pt" 
"S0102-695X2009000200011-scl","Antimicrobial screening of some medicinal plants from Mato Grosso Cerrado","Silva Junior, Iberê E, Cechinel Filho, Valdir, Zacchino, Susana A., Lima, Joaquim Corsino da S., Martins, Domingos Tabajara de O.","Revista Brasileira de Farmacognosia; 19(1b); 242-248","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200011&lang=pt" 
"S0102-695X2009000200013-scl","Pharmacological evaluation of a phytotherapeutic product - CPV (dry extract of Crataegus oxyacantha L., Passiflora incarnata L. and Valeriana officinalis L.) in laboratory animals","Tabach, Ricardo, Mattei, Rita, Carlini, Elisaldo Luiz de Araujo","Revista Brasileira de Farmacognosia; 19(1b); 255-260","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200013&lang=pt" 
"S0102-695X2009000200014-scl","Estudo de toxicologia clínica de um fitoterápico contendo Passiflora incarnata L., Crataegus oxyacantha L., Salix alba L. em voluntários saudáveis","Nascimento, Demétrius F., Santana, Ana Paula M., Leite, Ismenia O., Viana, Fernando André C., Leite, Ana Lourdes A. e Silva, Moraes, Renata A. de, Jamacaru, Francisco Vagnaldo F., Bezerra, Fernando Antônio. F., Moraes, Manoel Odorico de, Moraes, Maria Elisabete. A. de","Revista Brasileira de Farmacognosia; 19(1b); 261-268","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200014&lang=pt" 
"S0102-695X2009000200019-scl","Estudo comparativo da composição química das espécies vegetais Mikania glomerata Sprengel e Mikania laevigata Schultz Bip. ex Baker","Bolina, Ricardo C., Garcia, Eliana de E, Duarte, Maria Gorette R.","Revista Brasileira de Farmacognosia; 19(1b); 294-298","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200019&lang=pt" 
"S0102-695X2009000200020-scl","Perfil fitoquímico e ensaio microbiológico dos extratos da entrecasca de Maytenus rigida Mart. (Celastraceae)","Estevam, Charles S., Cavalcanti, Amaro M., Cambui, Érica Verena F., Araújo Neto, Vítor, Leopoldo, Paulo T. G., Fernandes, Roberta P. M., Araujo, Brancilene S. de, Porfírio, Zenaldo, Sant&#039;Ana, Antonio Euzébio G.","Revista Brasileira de Farmacognosia; 19(1b); 299-303","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200020&lang=pt" 
"S0102-695X2009000200007-scl","A validated capillary gas chromatography method for guaco (Mikania glomerata S.) quality control and rastreability: from plant biomass to phytomedicines","Bueno, Paula C. P., Bastos, Jairo K.","Revista Brasileira de Farmacognosia; 19(1b); 218-223","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200007&lang=pt" 
"S0102-695X2009000200012-scl","Biological activity of Herissantia crispa (L.) Brizicky","Lima, Igara Oliveira, Costa, Vivian Bruna Machado, Matias, Wemerson Neves, Costa, Danielly Albuquerque da, Antas e Silva, Davi, Agra, Maria de Fátima, Souza, Maria de Fátima Vanderlei, Lima, Edeltrudes de Oliveira, Batista, Leônia Maria","Revista Brasileira de Farmacognosia; 19(1b); 249-254","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000200012&lang=pt" 
"S0073-47212009000100007-scl","Hapalopus aymara a new species of tarantula from Bolivia (Araneae, Theraphosidae, Theraphosinae)","Perdomo, Cintya, Panzera, Alejandra, Pérez-Miles, Fernando","Iheringia. Série Zoologia; 99(1); 53-55","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100007&lang=pt" 
"S0073-47212009000100013-scl","Distribuição geográfica potencial de espécies americanas do caranguejo &quot;violinista&quot; (Uca spp.) (Crustacea, Decapoda) com base em modelagem de nicho ecológico","Nabout, João Carlos, Marco Júnior, Paulo de, Bini, Luis Maurício, Diniz-Filho, José Alexandre F.","Iheringia. Série Zoologia; 99(1); 92-98","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100013&lang=pt" 
"S0073-47212009000100015-scl","Sexual and asexual reproduction in Didemnum rodriguesi (Ascidiacea, Didemnidae)","Ritzmann, Nicole F., Rocha, Rosana M. da, Roper, James J.","Iheringia. Série Zoologia; 99(1); 106-110","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100015&lang=pt" 
"S0073-47212009000100005-scl","Influência da ação antrópica sobre a fauna de macroinvertebrados aquáticos em riachos de uma região de cerrado do sudoeste do Estado de São Paulo","Cortezzi, Sara S., Bispo, Pitágoras da C., Paciencia, Gabriel de P., Leite, Ricardo C.","Iheringia. Série Zoologia; 99(1); 36-43","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100005&lang=pt" 
"S0073-47212009000100006-scl","Características populacionais de Microphrys bicornutus (Brachyura, Mithracidae) no fital Halimeda opuntia (Chlorophyta, Halimedaceae), em área recifal submetida à visitação humana, em João Pessoa, Paraíba","Batista, Jefferson B., Leonel, Rosa M. V., Costa, Marcos A. J.","Iheringia. Série Zoologia; 99(1); 44-52","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100006&lang=pt" 
"S0073-47212009000100008-scl","Morfometria comparada de Triatoma infestans, T. rubrovaria e T. platensis (Hemiptera, Reduviidae, Triatominae) do Uruguai","Santos, Carolina M. dos, Jurberg, José, Galvão, Cleber, Martínez, Maria","Iheringia. Série Zoologia; 99(1); 56-60","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100008&lang=pt" 
"S0073-47212009000100010-scl","Caracterização citológica dos hemócitos de Anticarsia gemmatalis (Lepidoptera, Noctuidae) em larvas resistentes ao vírus AgMNPV","Negreiro, Maria C. C. de, Carvalho, Renata B. R., Andrade, Fábio G. de, Levy, Sheila M., Moscardi, Flávio, Falleiros, Ângela M. F.","Iheringia. Série Zoologia; 99(1); 66-70","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100010&lang=pt" 
"S0073-47212009000100011-scl","Variabilidade diária da zonação da macrofauna bentônica em praias arenosas do litoral norte do Rio Grande do Sul","Neves, Frederico Monteiro, Bemvenuti, Carlos Emílio","Iheringia. Série Zoologia; 99(1); 71-81","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100011&lang=pt" 
"S0073-47212009000100014-scl","Diet of Cnesterodon decemmaculatus (Poeciliidae) and Jenynsia multidentata (Anablepidae) in a hypertrophic shallow lake of Uruguay","Quintans, Federico, Scasso, Flavio, Loureiro, Marcelo, Yafe, Alejandro","Iheringia. Série Zoologia; 99(1); 99-105","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100014&lang=pt" 
"S0073-47212009000100016-scl","Influência dos fatores abióticos e da disponibilidade de presas sobre comunidade de serpentes do Planalto Médio do Rio Grande do Sul","Zanella, Noeli, Cechin, Sonia Z.","Iheringia. Série Zoologia; 99(1); 111-114","Iheringia. Série Zoologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100016&lang=pt" 
"S0073-47212009000100017-scl","Sex ratio and morphological characteristics of rufous gnateaters, Conopophaga lineata (Aves, Passeriformes) in Atlantic forest fragments","Dantas, Gisele P. M., Santos, Fabrício R., Marini, Miguel Ângelo","Iheringia. Série Zoologia; 99(1); 115-119","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100017&lang=pt" 
"S0073-47212009000100012-scl","Reproductive biology and sexual dimorphism in Cnemidophorus vacariensis (Sauria, Teiidae) in the grasslands of the Araucaria Plateau, southern Brazil","Rezende-Pinto, Fabíola M., Verrastro, Laura, Zanotelli, Juliana C., Barata, Paulo C. R.","Iheringia. Série Zoologia; 99(1); 82-91","Iheringia. Série Zoologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212009000100012&lang=pt" 
