"S0104-11692006000600009-scl","Perceptions about medication errors: analysis of answers by the nursing team","Bohomol, Elena, Ramos, Lais Helena","Revista Latino-Americana de Enfermagem; 14(6); 887-892","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000600009&lang=pt" 
"S0036-36342006000600007-spa","¿Qué se hace para no morir de hambre? Dinámicas domésticas y alimentación en la niñez en un área rural de extrema pobreza de México","Pelcastre-Villafuerte, Blanca, Riquer-Fernández, Florinda, León-Reyes, Verónica de, Reyes-Morales, Hortensia, Gutiérrez-Trujillo, Gonzalo, Bronfman, Mario","Salud Pública de México; 48(6); 490-497","Salud Pública de México","Espanhol","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342006000600007&lang=pt" 
"S0074-02762006000800002-scl","The second internal transcribed spacer of nuclear ribosomal DNA as a tool for Latin American anopheline taxonomy: a critical review","Marrelli, Mauro Toledo, Sallum, Maria Anice Mureb, Marinotti, Osvaldo","Memórias do Instituto Oswaldo Cruz; 101(8); 817-832","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000800002&lang=pt" 
"S0482-50042006000600006-scl","Sarcopenia associada ao envelhecimento: aspectos etiológicos e opções terapêuticas","Silva, Tatiana Alves de Araujo, Frisoli Junior, Alberto, Pinheiro, Marcelo Medeiros, Szejnfeld, Vera Lúcia","Revista Brasileira de Reumatologia; 46(6); 391-397","Revista Brasileira de Reumatologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042006000600006&lang=pt" 
"S0104-11692006000600013-scl","Nurses&#039; attitudinal and normative beliefs concerning hemodynamic assessement by pulmonary artery catheterization","Pinto, Cristiano José Mendes, Colombo, Roberta Cunha Rodrigues, Gallani, Maria Cecília Bueno Jayme","Revista Latino-Americana de Enfermagem; 14(6); 915-922","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000600013&lang=pt" 
"S0104-11692006000600011-scl","Socioeconomic and demographic characteristics and health condition of elderly people from a family health program in Porto Alegre, Brazil","Souza, Luccas Melo de, Morais, Eliane Pinheiro de, Barth, Quenia Camille Martins","Revista Latino-Americana de Enfermagem; 14(6); 901-906","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000600011&lang=pt" 
"S0376-78922006000400005-esp","Colgajos de perforantes de arteria glútea superior y arteria glútea inferior","Allen, R. J., Pons, G","Cirugía Plástica Ibero-Latinoamericana; 32(4); 259-268","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400005&lang=pt" 
"S0376-78922006000400008-esp","Reconstrucción de la extremidad inferior con colgajos de perforantes locales","Teo, T. C.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 287-292","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400008&lang=pt" 
"S0376-78922006000400003-esp","Planificación preoperatoria de los colgajos de perforantes","Masià, J, Clavero, J. A., Carrera, A","Cirugía Plástica Ibero-Latinoamericana; 32(4); 237-242","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400003&lang=pt" 
"S0376-78922006000400002-esp","Bases anatómicas vasculares de los colgajos perforantes cutáneos","Morris, S., Tang, M., Geddes, C.R.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 225-236","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400002&lang=pt" 
"S0004-27302006000600023-scl","Calcificações cerebrais por hipoparatireoidismo: considerações sobre o diagnóstico, longo tempo após a tireoidectomia","Gonçalves Júnior, João C., Oliveira, Thaís S. de, Arantes, Henrique P., Gonçalves, Fabrícia T., Fonseca, Alessandra R.C., Jorge, Paulo T.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(6); 1133-1137","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000600023&lang=pt" 
"S0376-78922006000400006-esp","Colgajo anterolateral del muslo: anatomía quirúrgica, técnica de disección y aplicaciones clínicas","Masià, J., Vives, L.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 269-279","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400006&lang=pt" 
"S0376-78922006000400009-esp","Colgajo sensible basado en perforantes de la arteria sural lateral","Hallock, G. G.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 293-297","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400009&lang=pt" 
"S0376-78922006000400007-esp","Colgajo perforante tóracodorsal","Angrigiani, C.","Cirugía Plástica Ibero-Latinoamericana; 32(4); 281-286","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400007&lang=pt" 
"S1415-43662006000400003-scl","Produtividade e qualidade da banana prata anã, influenciada por lâminas de água, cultivada no Norte de Minas Gerais","Figueiredo, Flávio P. de, Mantovani, Everardo C., Soares, Antonio A., Costa, Luiz C., Ramos, Márcio M., Oliveira, Flávio G.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 798-803","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400003&lang=pt" 
"S1415-43662006000400012-scl","Sistema de suporte à decisão para recomendação de uso e manejo da terra","Giboshi, Monica L., Rodrigues, Luiz H. A., Lombardi Neto, Francisco","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 861-866","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400012&lang=pt" 
"S1415-43662006000400011-scl","Resistência do arroz de terras altas ao alumínio","Guimarães, Cleber M., Neves, Péricles de C. F., Stone, Luís F., Zimmermann, Francisco J. P.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 855-860","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400011&lang=pt" 
"S0034-72992006000600001-scl","A história de um ano de desafio","Caldas Neto, Silvio","Revista Brasileira de Otorrinolaringologia; 72(6); 722-722","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600001&lang=pt" 
"S0034-72992006000600006-scl","Correção do nariz desviado utilizando spreader graft no lado convexo do desvio","Oliveira, Pedro Wey Barbosa de, Pezato, Rogério, Gregório, Luiz Carlos","Revista Brasileira de Otorrinolaringologia; 72(6); 760-763","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600006&lang=pt" 
"S0034-72992006000600009-scl","Regeneração pós-traumática do nervo facial em coelhos","Costa, Heloisa Juliana Zabeu Rossi, Silva, Ciro Ferreira da, Korn, Gustavo Polacow, Lazarini, Paulo Roberto","Revista Brasileira de Otorrinolaringologia; 72(6); 786-793","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600009&lang=pt" 
"S0034-72992006000600011-scl","Contribuição do Mismatch Negativity na avaliação cognitiva de indivíduos portadores de esclerose múltipla","Santos, Marco Aurélio Rocha, Munhoz, Mário Sérgio Lei, Peixoto, Marco Aurélio L., Haase, Vitor Geraldi, Rodrigues, Jussara L., Resende, Luciana Macedo","Revista Brasileira de Otorrinolaringologia; 72(6); 800-807","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600011&lang=pt" 
"S0034-72992006000600012-scl","Adaptação para língua portuguesa do questionário Tinnitus Handicap Inventory: validade e reprodutibilidade","Schmidt, Letícia Petersen, Teixeira, Vanessa Niemiec, Dall’Igna, Celso, Dallagnol, Daniel, Smith, Mariana Magnus","Revista Brasileira de Otorrinolaringologia; 72(6); 808-810","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600012&lang=pt" 
"S0034-72992006000600018-scl","Carcinoma de células escamosas da hipofaringe em mulher jovem com anemia de Fanconi","Horta, Henrique de Lins e, Guimarães, Fernando Fernandes, Rocha, Luiz Otávio Savassi, Guimarães, Roberto Eustáquio Santos, Valadares, Eugênia Ribeiro","Revista Brasileira de Otorrinolaringologia; 72(6); 845-848","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600018&lang=pt" 
"S0034-72992006000600020-scl","Hemangioma cavernoso de ângulo ponto-cerebelar","Alcantara, Mônica Porto Alves, Lazarini, Paulo Roberto, Veiga, José C. E., Barboza, Erick S., Lancellotti, Carmen L. P.","Revista Brasileira de Otorrinolaringologia; 72(6); 850-850","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600020&lang=pt" 
"S0376-78922006000400001-esp","","Masià, Jaume","Cirugía Plástica Ibero-Latinoamericana; 32(4); 224-224","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922006000400001&lang=pt" 
"S1415-43662006000400001-scl","Modelo computacional para suporte à decisão em áreas irrigadas. Parte II: testes e aplicação","Ferreira, Paulo A., Borges Júnior, João C. F., Hedden-Dunkhorst, Bettina, Andrade, Camilo de L. T. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 783-791","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400001&lang=pt" 
"S1415-43662006000400004-scl","Influência do acúmulo e distribuição de íons sobre a aclimatação de plantas de sorgo e feijão-de-corda, ao estresse salino","Trindade, Aldo R., Lacerda, Claudivan F. de, Gomes Filho, Enéas, Prisco, José T., Bezerra, Marlos A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 804-810","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400004&lang=pt" 
"S1415-43662006000400005-scl","Perda de nutrientes por lixiviação em um Argissolo Acinzentado cultivado com meloeiro","Aguiar, Maria I. de, Lourenço, Isabel P., Oliveira, Teógenes S. de, Lacerda, Nilda B. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 811-819","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400005&lang=pt" 
"S1415-43662006000400006-scl","Efeitos da erosão e de técnica de manejo sobre a produção do algodoeiro","Lacerda, Nilda B. de, Silva, José R.C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 820-827","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400006&lang=pt" 
"S1415-43662006000400007-scl","Fluxo difusivo de fósforo em função de doses e da umidade do solo","Costa, José P. V. da, Barros, Nairam F. de, Albuquerque, Abel W. de, Moura Filho, Gilson, Santos, José R.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 828-835","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400007&lang=pt" 
"S1415-43662006000400008-scl","Produção e qualidade de frutos de melancia à aplicação de nitrogênio via fertirrigação","Andrade Junior, Aderson S. de, Dias, Nildo da S., Figueiredo Junior, Luis G. M., Ribeiro, Valdenir Q., Sampaio, Deusiane B.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 836-841","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400008&lang=pt" 
"S1415-43662006000400009-scl","Atributos físicos de dois Latossolos afetados pela compactação do solo","Silva, Sérgio R., Barros, Nairam F., Costa, Liovando M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 842-847","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400009&lang=pt" 
"S1415-43662006000400010-scl","Salinity tolerance of halophyte Atriplex nummularia L. grown under increasing NaCl levels","Araújo, Sandro A.M. de, Silveira, Joaquim A.G., Almeida, Tânia D., Rocha, Iza M.A., Morais, Déborah L., Viégas, Ricardo A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 848-854","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400010&lang=pt" 
"S1415-43662006000400014-scl","Uso e qualidade da água subterrânea para irrigação no semi-árido piauiense","Andrade Júnior, Aderson S. de, Silva, Ênio F. de F. e, Bastos, Edson A., Melo, Francisco de B., Leal, Clarice M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 873-880","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400014&lang=pt" 
"S1415-43662006000400015-scl","Contaminação de águas superficiais por agrotóxicos em função do uso do solo numa microbacia hidrográfica de Agudo, RS","Bortoluzzi, Edson C., Rheinheimer, Danilo dos S., Gonçalves, Celso S., Pellegrini, João B.R., Zanella, Renato, Copetti, André C.C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 881-887","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400015&lang=pt" 
"S1415-43662006000400016-scl","Classificação da capacidade de uso das terras da Microbacia do Riacho Una, Sapé, PB","Mendonça, Izaque F. C., Lombardi Neto, Francisco, Viégas, Ricardo A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 888-895","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400016&lang=pt" 
"S1415-43662006000400018-scl","Efeito da época do ano e período do dia sobre os parâmetros fisiológicos de reprodutores caprinos no semi-árido paraibano","Silva, Gustavo de A., Souza, Bonifácio B. de, Alfaro, Carlos E. P., Silva, Elisângela M. N. da, Azevedo, Solange A., Azevedo Neto, Jéferson, Silva, Rosangela M. N. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 903-909","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400018&lang=pt" 
"S0034-72992006000600002-scl","Tratamento cirúrgico da otosclerose na residência médica","Freitas, Vinicius Antunes, Becker, Celso Gonçalves, Guimarães, Roberto E. S., Crosara, Paulo Fernando Tormin B., Morais, Gabriela Amélia Nassif, Moura, Marcelo","Revista Brasileira de Otorrinolaringologia; 72(6); 727-730","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600002&lang=pt" 
"S0034-72992006000600003-scl","Estudo imitanciométrico em portadores da Sequência de Moebiüs","Bezerra, Mariana Cabral de Albuquerque, Griz, Silvana Maria Sobral, Azevedo, Graziela de Souza, Ventura, Liana, Revoredo, Angela","Revista Brasileira de Otorrinolaringologia; 72(6); 731-736","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600003&lang=pt" 
"S0034-72992006000600004-scl","Reconhecimento de padrão temporal e escuta dicótica em descendentes de japoneses, falantes e não-falantes da língua japonesa","Onoda, Raquel Mari, Pereira, Liliane Desgualdo, Guilherme, Arnaldo","Revista Brasileira de Otorrinolaringologia; 72(6); 737-746","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600004&lang=pt" 
"S0034-72992006000600005-scl","Qualidade de vida em crianças com distúrbios obstrutivos do sono: avaliação pelo OSA-18","Silva, Viviane Carvalho da, Leite, Alvaro Jorge Madeiro","Revista Brasileira de Otorrinolaringologia; 72(6); 747-756","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600005&lang=pt" 
"S0034-72992006000600007-scl","Queilite actínica adjacente ao carcinoma espinocelular do lábio como indicador de prognóstico","Abreu, Marilda Aparecida Milanez Morgado de, Silva, Olga Maria Panhoca da, Neto Pimentel, Dalva Regina, Hirata, Cleonice Hitomi Watashi, Weckx, Luc Louis Maurice, Alchorne, Mauricio Mota de Avelar, Michalany, Nilceo Shwery","Revista Brasileira de Otorrinolaringologia; 72(6); 767-771","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600007&lang=pt" 
"S0034-72992006000600008-scl","Modelo experimental comportamental e histológico da regeneração do nervo facial em ratos","Borin, Andrei, Toledo, Ronaldo Nunes, Faria, Simone Damasceno de, Testa, José Ricardo Gurgel, Cruz, Oswaldo Laércio Mendonça","Revista Brasileira de Otorrinolaringologia; 72(6); 775-784","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600008&lang=pt" 
"S0034-72992006000600010-scl","Cicatrização da membrana timpânica na timpanocentese com laser de argônio comparado à técnica com microlanceta: estudo experimental em ratos","Castagno, Lucio Almeida, Lavinksy, Luiz","Revista Brasileira de Otorrinolaringologia; 72(6); 794-799","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600010&lang=pt" 
"S0034-72992006000600013-scl","Percepção auditiva em síndrome de Alport","Viveiros, Carla Mherlyn, Pereira, Liliane Desgualdo, Kirsztajn, Gianna Mastroianni","Revista Brasileira de Otorrinolaringologia; 72(6); 811-816","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600013&lang=pt" 
"S0034-72992006000600015-scl","Residência médica em otorrinolaringologia no Ceará em 2003: oferta de vagas e perfil da concorrência","Ximenes Filho, João Aragão, Silva, Marcelo Gurgel Carlos da","Revista Brasileira de Otorrinolaringologia; 72(6); 826-830","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600015&lang=pt" 
"S0034-72992006000600016-scl","Pólipo antrocoanal: uma revisão de dezesseis casos","Freitas, Marcos Rabelo de, Giesta, Rogério Pinto, Pinheiro, Sebastião Diógenes, Silva, Viviane Carvalho da","Revista Brasileira de Otorrinolaringologia; 72(6); 831-835","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600016&lang=pt" 
"S0034-72992006000600017-scl","Monitoramento auditivo na ototoxidade","Jacob, Lilian Cassia Bornia, Aguiar, Fabrina Pavia, Tomiasi, Aline Aparecida, Tschoeke, Samira Natacha, Bitencourt, Raquel Fava de","Revista Brasileira de Otorrinolaringologia; 72(6); 836-844","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600017&lang=pt" 
"S1415-43662006000400013-scl","Características físicas e fisiológicas na qualidade industrial de cultivares e linhagens de trigo e triticale","Smanhotto, Adriana, Nóbrega, Lúcia H. P., Opazo, Miguel A. U., Prior, Maritane","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 867-872","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400013&lang=pt" 
"S1415-43662006000400017-scl","Modelagem da retenção de herbicidas em zonas ripárias","Pinho, Alexandra P. de, Matos, Antônio T. de, Costa, Liovando M. da, Morris, Lawrence A., Martinez, Mauro A.","Revista Brasileira de Engenharia Agrícola e Ambiental; 10(4); 896-902","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662006000400017&lang=pt" 
"S0103-65132006000300001-scl","Editorial","Yoshizaki, Hugo","Production; 16(3); -","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300001&lang=pt" 
"S0103-65132006000300003-scl","O controle dos processos logísticos, uma condição prévia para uma política do global sourcing: o caso da indústria automobilística e do varejista mundial","Colin, Jacques","Production; 16(3); 387-393","Production","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132006000300003&lang=pt" 
"S0034-72992006000600021-scl","Metástase tonsilar de melanoma maligno","Ferreira, Lidiane Maria de Brito Macedo, Gomes, Érika Ferreira, Silva, Maria do Socorro Barros da, Araújo, Roberta de Paula, Rios, Adson Sales do Nascimento","Revista Brasileira de Otorrinolaringologia; 72(6); 851-851","Revista Brasileira de Otorrinolaringologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72992006000600021&lang=pt" 
"S0717-92272006000400002-chl","Introducción de innovaciones en la práctica clínica y capacitación médica: Comentario en relación a la reciente incorporación de la enfermedad vascular cerebral isquémica aguda, en el Régimen de Garantías Explícitas en Salud - Auge","Nogales-Gaete, Jorge","Revista chilena de neuro-psiquiatría; 44(4); 242-248","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400002&lang=pt" 
"S0717-92272006000400006-chl","Consejos en la psicoterapia de mujeres víctimas de incesto: Revisión de 59 casos","Numhauser, Jacobo, Soto, Paula","Revista chilena de neuro-psiquiatría; 44(4); 271-281","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400006&lang=pt" 
"S0717-92272006000400007-chl","!Algo debemos hacer!","Novoa, Fernando","Revista chilena de neuro-psiquiatría; 44(4); 282-284","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400007&lang=pt" 
"S0717-92272006000400001-chl","Mensaje editorial","","Revista chilena de neuro-psiquiatría; 44(4); 241-241","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400001&lang=pt" 
"S0717-92272006000400003-chl","Estudio psicométrico del Cuestionario Sevilla para valorar la calidad de vida en personas con trastornos mentales severos, en una muestra chilena","Alvarado M, Rubén, Muñoz L, Katya","Revista chilena de neuro-psiquiatría; 44(4); 249-257","Revista chilena de neuro-psiquiatría","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272006000400003&lang=pt" 
