"S1850-37482010000100010-arg","Cardiopatía inducida por estrés (Tako-Tsubo): Nueva hipótesis fisiopatológica","Gadda, Carlos E","Revista argentina de cardiología; 78(1); 43-45","Revista argentina de cardiología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482010000100010&lang=pt" 
"S0718-09342010000100004-chl","Transitividad, modo y tema en español: Un primer análisis en términos de la gramática de Cardiff","Gil, José María, García, Adolfo","Revista signos; 43(72); 71-98","Revista signos","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342010000100004&lang=pt" 
"S0718-09342010000100005-chl","Documentos profesionales con destinatarios no expertos: El empleo de los mecanismos referenciales en la sentencia del 11M","López Samaniego, Anna","Revista signos; 43(72); 99-123","Revista signos","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342010000100005&lang=pt" 
"S0718-09342010000100006-chl","Elecciones lingüísticas en el proceso de planificación de un ensayo","Pérez, María Nélida","Revista signos; 43(72); 125-152","Revista signos","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-09342010000100006&lang=pt" 
"S1575-06202010000300002-esp","Documento de Consenso para el control de la tuberculosis en las prisiones españolas (resumen)","","Revista Española de Sanidad Penitenciaria; 12(3); 64-78","Revista Española de Sanidad Penitenciaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202010000300002&lang=pt" 
"S1575-06202010000300004-esp","Resultados de la experiencia española: una aproximación global al VIH y al VHC en prisiones","Hernández-Fernández, T., Arroyo-Cobo, J.M.","Revista Española de Sanidad Penitenciaria; 12(3); 86-90","Revista Española de Sanidad Penitenciaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202010000300004&lang=pt" 
"S1575-06202010000300005-esp","Tuberculosis multirresistente y extremadamente resistente","Navas Elorza, E., Moreno Guillén, S.","Revista Española de Sanidad Penitenciaria; 12(3); 91-98","Revista Española de Sanidad Penitenciaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202010000300005&lang=pt" 
"S1575-06202010000300003-esp","Estudio multicéntrico de prevalencia de infección tuberculosa latente en los internados en prisiones españolas","García-Guerrero, J., Marco Mouriño, A., Sáiz de la Hoya Zamácola, P., Vera-Remartínez, E.J.","Revista Española de Sanidad Penitenciaria; 12(3); 79-85","Revista Española de Sanidad Penitenciaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202010000300003&lang=pt" 
"S0036-36342010000100002-mex","La Fiebre Manchada de las Montañas Rocosas, una epidemia olvidada","Álvarez-Hernández, Gerardo","Salud Pública de México; 52(1); 01-03","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100002&lang=pt" 
"S0036-36342010000100005-mex","Adecuación de la dieta servida a escolares en albergues indigenistas de la Sierra Tarahumara, México","Monárrez-Espino, Joel, Béjar-Lío, Graciela Ivette, Vázquez-Mendoza, Guillermo","Salud Pública de México; 52(1); 23-29","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100005&lang=pt" 
"S0036-36342010000100006-mex","Access to medicines by ambulatory health service users in Mexico: an analysis of the national health surveys 1994 to 2006","Wirtz, Veronika J, Russo, Giuliano, Kageyama-Escobar, Ma de la Luz","Salud Pública de México; 52(1); 30-38","Salud Pública de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100006&lang=pt" 
"S0036-36342010000100007-mex","Construyendo un marco de evaluación de la atención primaria de la salud para Latinoamérica","Yavich, Natalia, Báscolo, Ernesto Pablo, Haggerty, Jeannie","Salud Pública de México; 52(1); 39-45","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100007&lang=pt" 
"S0036-36342010000100010-mex","El ejercicio de los derechos sexuales y reproductivos: un estudio cualitativo de personas heterosexuales con VIH en México","Campero, Lourdes, Kendall, Tamil, Caballero, Marta, Mena, Ana Lorena, Herrera, Cristina","Salud Pública de México; 52(1); 61-69","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100010&lang=pt" 
"S0036-36342010000100012-mex","¿Hacia dónde sopla el viento?","Dooley, Erin E","Salud Pública de México; 52(1); 88-99","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100012&lang=pt" 
"S0036-36342010000100004-mex","Estimulación en el hogar y desarrollo motor en niños mexicanos de 36 meses","Osorio, Erika, Torres-Sánchez, Luisa, Hernández, María del Carmen, López-Carrillo, Lizbeth, Schnaas, Lourdes","Salud Pública de México; 52(1); 14-22","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100004&lang=pt" 
"S0036-36342010000100008-mex","Representaciones sociales del proceso salud-enfermedad bucal en madres gestantes de una población urbana: Medellín, Colombia","Escobar-Paucar, Gloria, Sosa-Palacio, Catalina, Burgos-Gil, Luz María","Salud Pública de México; 52(1); 46-51","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100008&lang=pt" 
"S0036-36342010000100003-mex","Reemplazo de serotipos de Streptococcus pneumoniae en niños con vacuna conjugada antineumocóccica 7V en México","Espinosa-de los Monteros, Luz Elena, Aguilar-Ituarte, Felipe, Jiménez-Juárez, Rodolfo Norberto, Rodríguez-Suárez, Romeo S, Gómez-Barreto, Demóstenes","Salud Pública de México; 52(1); 04-13","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100003&lang=pt" 
"S0036-36342010000100001-mex","Prevalencia de lesiones por arma de fuego en pacientes pediátricos tratados en el servicio de urgencias de pediatría del Hospital Universitario Dr. José Eleuterio González","Martínez Saleh, Leandro Manuel, Cavazos, Manuel Enrique de la O, Torres Vega, Iván Alejandro, Elizondo Omaña, Rodrigo Enrique, Guzmán López, Santos, Valenzuela Montoya, Julio César","Salud Pública de México; 52(1); 01-03","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100001&lang=pt" 
"S0036-36342010000100009-mex","Abortion and women&#039;s roles in society: opinions from Tlaxcala, Mexico","Palermo, Tia M, Wilson, Kate S, García, Sandra G, Díaz-Olavarrieta, Claudia","Salud Pública de México; 52(1); 52-60","Salud Pública de México","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100009&lang=pt" 
"S0036-36342010000100011-mex","Aspectos biológicos, clínicos y epidemiológicos de la tuberculosis latente: Biological, clinical and epidemiological aspects of latent tuberculosis","Barrios-Payán, Jorge A, Castañón-Arreola, Mauricio, Flores-Valdez, Mario A, Hernández-Pando, Rogelio","Salud Pública de México; 52(1); 70-78","Salud Pública de México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342010000100011&lang=pt" 
"S0025-76802010000100001-arg","Setenta aniversario de Medicina (Buenos Aires)","Kantor, Isabel N., Kotsias, Basilio A.","Medicina (Buenos Aires); 70(1); 1-2","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100001&lang=pt" 
"S0025-76802010000100002-arg","Ejercicio y la detección del mal agudo de montaña grave","Garófoli, Adrián, Montoya, Paola, Elías, Carlos, Benzo, Roberto","Medicina (Buenos Aires); 70(1); 3-7","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100002&lang=pt" 
"S0025-76802010000100003-arg","Delirium en ancianos hospitalizados: Seguimiento de 18 meses","Vázquez, Fernando J., Benchimol, Javier, Giunta, Diego, Cafferata, Carlos, Freixas, Antonio, Vallone, Marcelo, Andresik, Diego, Pollan, Javier, Aprile, Ana, Lorenzo, Jimena, Waisman, Gabriel, Camera, Luis","Medicina (Buenos Aires); 70(1); 8-14","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100003&lang=pt" 
"S0025-76802010000100004-arg","Evolución del tratamiento del infarto agudo de miocardio en la Argentina desde 1987 a 2005","Allín, Jorge G., Rolandi, Florencia, Herrera Paz, Juan J., Fitz Maurice, Mario, Grinfeld, Liliana, Iglesias, Ricardo","Medicina (Buenos Aires); 70(1); 15-22","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100004&lang=pt" 
"S0025-76802010000100005-arg","Tuberculosis en trabajadores de salud","González, Claudio, Araujo, Gloria, Agoglia, Rosanna, Hernández, Silvana, Seguel, Isabel, Saenz, César","Medicina (Buenos Aires); 70(1); 23-30","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100005&lang=pt" 
"S0025-76802010000100006-arg","Mutación fundadora en una familia argentina con cáncer colorrectal hereditario","Gómez, Laura, Adi, José, Ibarra, Jorge, Roqué, María","Medicina (Buenos Aires); 70(1); 31-36","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100006&lang=pt" 
"S0025-76802010000100007-arg","Evaluación de pacientes con enfermedad de Fabry en la Argentina","","Medicina (Buenos Aires); 70(1); 37-43","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100007&lang=pt" 
"S0025-76802010000100008-arg","Marcadores de inflamación y disfunción endotelial en niños con diabetes tipo 1","Velarde, María S., Carrizo, Teresita del R., Prado, María M., Díaz, Elba I., Fonio, María C., Bazán, María C., Abregú, Adela V.","Medicina (Buenos Aires); 70(1); 44-48","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100008&lang=pt" 
"S0025-76802010000100009-arg","Desarrollo de neoplasias e infecciones definitorias de sida después de iniciar la terapia antirretroviral de alta eficacia","Warley, Eduardo, Tamayo Antabak, Natalia, Desse, Javier, De Luca, Adriana, Warley, Fernando, Fernández Galimberti, Guillermo, D´Agostino, Graciela, Quintas, Luis, Szyld, Edgardo","Medicina (Buenos Aires); 70(1); 49-52","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100009&lang=pt" 
"S0025-76802010000100010-arg","Utility of ApneaLinkTM for the diagnosis of sleep apnea-hypopnea syndrome","Nigro, Carlos A., Serrano, Fernando, Aimaretti, Silvia, González, Sergio, Codinardo, Carlos, Rhodius, Edgardo","Medicina (Buenos Aires); 70(1); 53-59","Medicina (Buenos Aires)","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100010&lang=pt" 
"S0025-76802010000100011-arg","Patterns of renal dopamine release to regulate diuresis and natriuresis during volume expansion: Role of renal monoamine-oxidase","de Luca Sarobe, Verónica, Di Ciano, Luis, Carranza, Andrea M., Levin, Gloria, Arrizurieta, Elvira E., Ibarra, Fernando R.","Medicina (Buenos Aires); 70(1); 60-64","Medicina (Buenos Aires)","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100011&lang=pt" 
"S0025-76802010000100012-arg","Beneficial effect of Berberis buxifolia Lam, Ziziphus mistol Griseb and Prosopis alba extracts on oxidative stress induced by chloramphenicol","Albrecht, Claudia, Pellarin, Gabriela, Rojas, María José, Albesa, Inés, Eraso, Alberto F.","Medicina (Buenos Aires); 70(1); 65-70","Medicina (Buenos Aires)","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100012&lang=pt" 
"S0025-76802010000100013-arg","Seroprevalencia de HTLV-1/2 en donantes de sangre de la Provincia de Misiones","Malan, Richard, Berini, Carolina A., Eirin, María E., Delfino, Cecilia M., Pedrozo, Williams, Krupp, Ramón, García Plichta, Atilio, Biglione, Mirna M.","Medicina (Buenos Aires); 70(1); 71-74","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100013&lang=pt" 
"S0025-76802010000100014-arg","Toxocara canis y asma bronquial","López, María de los Ángeles, Bojanich, María V., Jacobacci, Juan M., Sercic, Clara, Michelini, Alicia, Alonso, José M.","Medicina (Buenos Aires); 70(1); 75-78","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100014&lang=pt" 
"S0025-76802010000100015-arg","Rol de las células T regulatorias en esclerosis múltiple","Rojas, Juan Ignacio, González, Sergio J., Patrucco, Liliana, Cristiano, Edgardo","Medicina (Buenos Aires); 70(1); 79-86","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100015&lang=pt" 
"S0025-76802010000100016-arg","Necrólisis epidérmica tóxica","Jorge, De All, Nusshold, Mercedes, Sevinsky, Luis, Herrando, Sergio, Saavedra, Federico, Gnocchi, César","Medicina (Buenos Aires); 70(1); 87-87","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100016&lang=pt" 
"S0025-76802010000100017-arg","Síndrome de Bouveret (Obstrucción gástrica o duodenal por una litiasis biliar)","Melero, Marcelo J., Heredia, Ramiro, Lell, Ana, Volpacchio, Mariano","Medicina (Buenos Aires); 70(1); 88-88","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100017&lang=pt" 
"S0025-76802010000100018-arg","Caveat lector","","Medicina (Buenos Aires); 70(1); 89-90","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100018&lang=pt" 
"S0025-76802010000100019-arg","Respirando en la cima del mundo","Arce, Santiago C., De Vito, Eduardo L.","Medicina (Buenos Aires); 70(1); 91-95","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100019&lang=pt" 
"S0025-76802010000100020-arg","Mis primeros contactos con nuestra revista","Dosne Pasqualini, Christiane","Medicina (Buenos Aires); 70(1); 96-99","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100020&lang=pt" 
"S0025-76802010000100021-arg","Willem Kolff: médico e inventor","Arrizurieta, Elvira E.","Medicina (Buenos Aires); 70(1); 100-100","Medicina (Buenos Aires)","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802010000100021&lang=pt" 
"S0034-737X2010000100004-scl","Influência da aplicação de esgoto doméstico tratado no desempenho de um sistema de irrigação","Batista, Rafael Oliveira, Souza, José Antonio Rodrigues de, Ferreira, Daniel Coelho","Revista Ceres; 57(1); 18-22","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100004&lang=pt" 
"S0034-737X2010000100013-scl","Genetic divergence in cocoa progenies for backcrossing program to witches&#039; broom disease resistance","Yamada, Milton Macoto, Faleiro, Fábio Gelape, Lopes, Uilson Vanderlei, Flores, Acassi Batista, Pires, José Luis, Melo, Gilson Roberto Pires","Revista Ceres; 57(1); 73-78","Revista Ceres","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100013&lang=pt" 
"S0034-737X2010000100011-scl","Estratégias de seleção para germinação de sementes de cenoura em alta temperatura","Silva, Giovani Olegário da, Vieira, Jairo Vidal, Nascimento, Warley Marcos","Revista Ceres; 57(1); 60-65","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100011&lang=pt" 
"S0034-737X2010000100010-scl","Diversidade genética em cultivares de arroz e correlações entre caracteres agronômicos","Cargnin, Adeliano, Souza, Moacil Alves de, Pimentel, Adérico Júnior Badaró, Fogaça, Cláudia Martellet","Revista Ceres; 57(1); 53-59","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100010&lang=pt" 
"S0034-737X2010000100003-scl","Análise de componentes principais de pães de forma formulados com farinha de yacon (Smallanthus sonchifolius (Poepp.) H. Rob.)","Rolim, Priscilla Moura, Salgado, Silvana Magalhães, Padilha, Vivianne Montarroyos, Livera, Alda Verônica Souza, Guerra, Nonete Barbosa, Andrade, Samara Alvachian Cardoso","Revista Ceres; 57(1); 12-17","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100003&lang=pt" 
"S0034-737X2010000100001-scl","Determinação de resveratrol e características químicas em sucos de uvas produzidas em sistemas orgânico e convencional","Freitas, Andréia Andrade de, Detoni, Alessandra Maria, Clemente, Edmar, Oliveira, Cláudio Celestino de","Revista Ceres; 57(1); 1-5","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100001&lang=pt" 
"S0034-737X2010000100002-scl","Armazenamento de mirtilo &#039;Bluegem&#039; em atmosfera controlada e refrigerada com absorção e inibição do etileno","Brackmann, Auri, Weber, Anderson, Giehl, Ricardo Fabiano Hettwer, Eisermann, Ana Cristina, Sautter, Cláudia Kaehler, Gonçalves, Emerson Dias, Antunes, Luis Eduardo Corrêa","Revista Ceres; 57(1); 6-11","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100002&lang=pt" 
"S0034-737X2010000100005-scl","Desfolha artificial simulando danos de pragas na cultura do girassol (Helianthus annuus L., Asteraceae)","Lima Junior, Izidro dos Santos de, Bertoncello, Thiago Ferreira, Melo, Elmo Pontes de, Degrande, Paulo Eduardo, Kodama, Cássio","Revista Ceres; 57(1); 23-27","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100005&lang=pt" 
"S0034-737X2010000100006-scl","Sensibilidade de estirpes de Bradyrhizobium ao glyphosate","Jacques, Rodrigo Josemar Seminoti, Procópio, Sérgio de Oliveira, Santos, José Barbosa dos, Kasuya, Maria Catarina Megumi, Silva, Antônio Alberto da","Revista Ceres; 57(1); 28-33","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100006&lang=pt" 
"S0034-737X2010000100007-scl","Metabolismo de nitrogênio em dois sistemas de cultivo de café sob veranico da estação úmida","Lemos, Carmem Lacerda, Matsumoto, Sylvana Naomi, Viana, Anselmo Eloy Silveira, Coelho, Renato Alves, César, Fábio Ricardo Coutinho Fontes","Revista Ceres; 57(1); 34-41","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100007&lang=pt" 
"S0034-737X2010000100008-scl","Influência da capacidade de campo na taxa de crescimento do cafeeiro conilon","Dardengo, Maria Christina Junger Delôgo, Reis, Edvaldo Fialho dos, Passos, Renato Ribeiro","Revista Ceres; 57(1); 42-47","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100008&lang=pt" 
"S0034-737X2010000100009-scl","Acumulação de matéria seca pelo cafeeiro conilon","Bragança, Scheilla Marina, Martinez, Herminia Emilia Prieto, Leite, Helio Garcia, Santos, Lucio Pereira, Lani, José Antonio, Sediyama, Carlos Sigueyuki, Alvarez V, Víctor Hugo","Revista Ceres; 57(1); 48-52","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100009&lang=pt" 
"S0034-737X2010000100012-scl","Seleção e número mínimo de famílias para avaliação de parâmetros de cor em uma população meio-irmã de cenoura","Silva, Giovani Olegário da, Vieira, Jairo Vidal","Revista Ceres; 57(1); 66-72","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100012&lang=pt" 
"S0034-737X2010000100014-scl","Consumo, digestibilidade e estimativa do valor energético de alguns volumosos por meio da composição química","Campos, Patrícia Regina de Souza Siqueira, Valadares Filho, Sebastião de Campos, Detmann, Edenio, Cecon, Paulo Roberto, Leão, Maria Ignez, Lucchi, Bruno Barcelos, Souza, Shirley Motta de, Pereira, Odilon Gomes","Revista Ceres; 57(1); 79-86","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100014&lang=pt" 
"S0034-737X2010000100016-scl","Nível de sombreamento, umidade do solo e morfologia do cafeeiro em sistemas agroflorestais","Coelho, Renato Alves, Matsumoto, Sylvana Naomi, Lemos, Carmem Lacerda, Souza, Francisco Adriano de","Revista Ceres; 57(1); 95-102","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100016&lang=pt" 
"S0034-737X2010000100019-scl","Parâmetros químicos e biológicos indicadores de qualidade de solo sob cultivo de braquiárias e soja no oeste paulista","Pavanelli, Leila Elvira, Araújo, Fabio Fernando de","Revista Ceres; 57(1); 118-124","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100019&lang=pt" 
"S0034-737X2010000100020-scl","Crescimento e produtividade da bananeira cv. Grande Naine sob diferentes combinações de nitrato de cálcio e ureia","Alves, Márcio da Silva, Coelho, Eugênio Ferreira, Paz, Vital Pedro da Silva, Andrade Neto, Torquato Martins de","Revista Ceres; 57(1); 125-131","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100020&lang=pt" 
"S0034-737X2010000100017-scl","Viabilidade de hastes porta-borbulhas de citros em diferentes estádios de desenvolvimento e períodos de armazenamento","Siqueira, Dalmo Lopes de, Salomão, Luiz Carlos Chamhum, Peternelli, Luiz Alexandre, Santos, Dierlei dos, Gomes, Sebastião Antônio","Revista Ceres; 57(1); 103-111","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100017&lang=pt" 
"S0034-737X2010000100015-scl","Performance de cultivares de mandioca e incidência de mosca branca no Vale do Ivinhema, Mato Grosso do Sul","Sagrilo, Edvaldo, Vidigal Filho, Pedro Soares, Otsubo, Auro Akio, Silva, Antônio de Souza, Rohden, Vanessa da Silva","Revista Ceres; 57(1); 87-94","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100015&lang=pt" 
"S0034-737X2010000100021-scl","Seleção varietal de Phaseolus vulgaris quanto à tolerância ao estresse salino com base em variáveis de crescimento","Araújo, Cícero Antônio de Souza, Ruiz, Hugo Alberto, Cambraia, José, Neves, Júlio César Lima, Freire, Maria Betânia Galvão dos Santos, Freire, Fernando José","Revista Ceres; 57(1); 132-139","Revista Ceres","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2010000100021&lang=pt" 
