"S0104-59702012000300018-scl","Por uma história ambiental das áreas naturais protegidas no Brasil","Oliveira, João Rafael Moraes de","História, Ciências, Saúde-Manguinhos; 19(3); 1090-1092","História, Ciências, Saúde-Manguinhos","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702012000300018&lang=pt" 
"S0375-07602012000300009-cub","Reacción en cadena de la polimerasa en tiempo real para la cuantificación del ADN del virus de la hepatitis B","Rodríguez Lay, Licel de los Ángeles, Montalvo Villalba, María Caridad, Sariego Frómeta, Susel, Bello Corredor, Marité, Mora Laguna, Elin, Kourí Cardellá, Vivian, Martínez Rodríguez, Pedro Ariel, Sánchez Wong, Meilin, Marrero, Bárbara","Revista Cubana de Medicina Tropical; 64(3); 290-303","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300009&lang=pt" 
"S0375-07602012000300010-cub","Impacto de una intervención educativa en trabajadores de la campaña antivectorial","Hernández Contreras, Natividad, Noguerol Oliva, Jagiorkis, Cantelar de Francisco, Nereyda, Sánchez Valdés, Lizet, Hernández Álvarez, Hilda, Cabrera Cantelar, Nereyda","Revista Cubana de Medicina Tropical; 64(3); 304-314","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300010&lang=pt" 
"S0375-07602012000300011-cub","Capacidad depredadora del langostino Macrobrachium tenellum sobre larvas de Aedes aegypti en condiciones de laboratorio","Rojas-Sahagún, Cecilia Catalina, Hernández-Sánchez, Judith Marissa, Vargas-Ceballos, Manuel Alejandro, Ruiz-González, Luis Eduardo, Espinosa-Chaurand, Luis Daniel, Nolasco-Soria, Héctor, Vega-Villasante, Fernando","Revista Cubana de Medicina Tropical; 64(3); 315-323","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300011&lang=pt" 
"S0375-07602012000300012-cub","Susceptibilidad de cepas de Aedes aegypti (L.) a Bacillus thuringiensis var. israelensis en La Habana","Menéndez Díaz, Zulema, Rodríguez Rodríguez, Jinnay, Gato Armas, René, Companioni Ibañez, Ariamys, Díaz Pérez, Manuel, Bruzón Aguila, Rosa Yirian","Revista Cubana de Medicina Tropical; 64(3); 324-329","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300012&lang=pt" 
"S0375-07602012000300013-cub","Tratamiento con K-Othrine WG250 (deltametrina) en un área con alta infestación de Aedes aegypti","Montada Dorta, Domingo, Diéguez Fernández, Lorenzo, Llambias Peláez, Juan Jesús, Bofill Feliciano, Luis Manuel, Codina García, Abel, Estévez Menéndez, Sixto","Revista Cubana de Medicina Tropical; 64(3); 330-334","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300013&lang=pt" 
"S0375-07602012000300014-cub","Incremento de la sensibilidad analítica del sistema FasciDIG® para el diagnóstico de Fasciola hepatica","Marcet Sánchez, Ricardo, Figueredo Pino, Mabel, Núñez Fernández, Fidel A, Rojas Rivero, Lázara, Sarracent Pérez, Jorge","Revista Cubana de Medicina Tropical; 64(3); 335-341","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300014&lang=pt" 
"S0375-07602012000300015-cub","¿Es Yersinia enterocolitica un importante enteropatógeno en Cuba?","Ledo Ginarte, Yudith, Bravo Fariñas, Laura","Revista Cubana de Medicina Tropical; 64(3); 342-343","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300015&lang=pt" 
"S0375-07602012000300016-cub","Homenaje al Dr. Pedro Mas Lago","Llop Hernández, Alina","Revista Cubana de Medicina Tropical; 64(3); 344-345","Revista Cubana de Medicina Tropical","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0375-07602012000300016&lang=pt" 
"S0213-61632012000300003-esp","Successful treatment of catatonic syndrome in bipolar I disorder adding aripiprazole to ECT: A case report","Hidalgo, MD, Diego, Parellada, MD, PhD, Eduard, Martín-Santos, MD, PhD, Rocío, Benabarre, MD, PhD, Antonio","The European Journal of Psychiatry; 26(3); 169-173","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300003&lang=pt" 
"S0213-61632012000300002-esp","Screening for post-traumatic stress disorder (PTSD) in a psychiatric emergency setting","Ivanov, Marie-Laure, Weber, Orest, Gholam-Rezaee, Mehdi, Weber, Gerrit, Reeves, Daphné, Benharrats, Rafik, Yersin, Bertrand, Stiefel, Friedrich","The European Journal of Psychiatry; 26(3); 159-168","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300002&lang=pt" 
"S0213-61632012000300006-esp","Burnout, occupational stressors, and social support in psychiatric and medical trainees","Sochos, Antigonos, Bowers, Alexis","The European Journal of Psychiatry; 26(3); 196-206","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300006&lang=pt" 
"S0213-61632012000300001-esp","Common mental health disorders in children and adolescents in primary care: A survey of knowledge, skills and attitudes among general practitioners in a newly developed European country","Buhagiar, Kurt, Cassar, Joseph R.","The European Journal of Psychiatry; 26(3); 145-158","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300001&lang=pt" 
"S0370-44672012000300010-scl","Caracterização de uma liga de bronze de alumínio submetida a diferentes tratamentos térmicos","Rodrigues, Carlos Alberto, Melo, Mirian de Lourdes Noronha Motta, Paes, Luiz Eduardo Souza","Rem: Revista Escola de Minas; 65(3); 343-348","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300010&lang=pt" 
"S0370-44672012000300009-scl","Estudo eletroquímico da recuperação de metais de pilhas e de baterias descartadas após o uso","Provazi, Kellie, Espinosa, Denise Crocce Romano, Tenório, Jorge Alberto Soares","Rem: Revista Escola de Minas; 65(3); 335-342","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300009&lang=pt" 
"S0370-44672012000300019-scl","Influência da durabilidade no comportamento geotécnico dos filitos da Mina Pau Branco","Silva, Carolina Helena Caldeira, Lana, Milene Sabino","Rem: Revista Escola de Minas; 65(3); 413-418","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300019&lang=pt" 
"S0370-44672012000300018-scl","Cokrigagem de razões logarítmicas aditivas (alr) na estimativa de teores em depósitos de ferro","Boezio, Maria Noel Morales, Costa, João Felipe Coimbra Leite, Koppe, Jair Carlos","Rem: Revista Escola de Minas; 65(3); 401-412","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300018&lang=pt" 
"S0370-44672012000300017-scl","Depressão de minerais de ferro: influência da mineralogia, morfologia e pH de condicionamento","Martins, Marisa, Lima, Neymayer Pereira, Leal Filho, Laurindo de Salles","Rem: Revista Escola de Minas; 65(3); 393-400","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300017&lang=pt" 
"S0370-44672012000300014-scl","Reconciliação dos resultados do planejamento de pilhas de homogeneização auxiliada por simulação geoestatística dos teores de minério","Abichequer, Luciana Arnt, Costa, João Felipe Coimbra Leite, Pásti, Hélder Abel, Marques, Diego Machado, Koppe, Jair Carlos","Rem: Revista Escola de Minas; 65(3); 371-376","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300014&lang=pt" 
"S0370-44672012000300005-scl","Metodologia para determinar parâmetros petrofísicos de corte em um campo de petróleo: o caso Socororo, bacia do Oriente, Venezuela","Contreras, Sérgio A. Cáceres, Castro, Joel Carneiro de","Rem: Revista Escola de Minas; 65(3); 305-312","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300005&lang=pt" 
"S0370-44672012000300004-scl","Capacidade resistente e modos de ruptura de vigas de concreto armado reforçadas à flexão com fibras de carbono","Silva, Augusto Ottoni Bueno da, Moreno Júnior, Armando Lopes, Ferreira, Gisleiva Cristina dos Santos","Rem: Revista Escola de Minas; 65(3); 297-304","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300004&lang=pt" 
"S0370-44672012000300003-scl","The influence of specimen capping on the results of compression strength tests of cementitious composites","Bezerra, Augusto Cesar da Silva, Aguilar, Maria Teresa Paulino, Cetlin, Paulo Roberto","Rem: Revista Escola de Minas; 65(3); 291-296","Rem: Revista Escola de Minas","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300003&lang=pt" 
"S0370-44672012000300001-scl","","Coelho, Jório","Rem: Revista Escola de Minas; 65(3); 285-285","Rem: Revista Escola de Minas","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300001&lang=pt" 
"S0370-44672012000300016-scl","A dependência da arrecadação do município de Ouro Preto do setor mineral","Carvalho, Celso Guimarães, Silva, José Margarida da, Curi, Adilson, Flores, José Cruz do Carmo","Rem: Revista Escola de Minas; 65(3); 385-392","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300016&lang=pt" 
"S0370-44672012000300007-scl","Caracterização de resíduos industriais visando a seu aproveitamento na fabricação de aço","Aguiar, Felipe Nylo de, Oliveira, Elsomar Biancardi de, Vieira, Estéfano Aparecido, Tenório, Jorge Alberto Soares, Oliveira, José Roberto de","Rem: Revista Escola de Minas; 65(3); 319-326","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300007&lang=pt" 
"S0370-44672012000300012-scl","Utilização de gás de coqueria na sinterização de minério de ferro","Guilherme, Vagner Silva, Castro, Jose Adilson de","Rem: Revista Escola de Minas; 65(3); 357-362","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300012&lang=pt" 
"S1516-35982012000900001-scl","Effect of the inclusion of fish residue oils in diets on the fatty acid profile of muscles of males and females lambari (Astyanax altiparanae)","Gonçalves, Ligia Uribe, Ferroli, Felipe, Viegas, Elisabete Maria Macedo","Revista Brasileira de Zootecnia; 41(9); 1967-1974","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900001&lang=pt" 
"S1516-35982012000900008-scl","Incorporation of lactations with non-conventional drying-off causes in genetic evaluation of Gyr dairy cattle","Reis Filho, João Cruz, Toral, Fábio Luiz Buranelo, Verneque, Rui da Silva, Vercesi Filho, Anibal Eugênio, Torres, Robledo de Almeida, Euclydes, Ricardo Frederico","Revista Brasileira de Zootecnia; 41(9); 2018-2024","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900008&lang=pt" 
"S1516-35982012000900007-scl","Follicular dynamics and production of oocytes in young Nellore heifers with energetic supplementation","Nogueira, Ériklis, Silva, Ailson Sebastião da, Amaral, Thaís Basso, Ítavo, Luís Carlos Vinhas, Dias, Alexandre Menezes, Mingoti, Gisele Zoccal","Revista Brasileira de Zootecnia; 41(9); 2012-2017","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900007&lang=pt" 
"S1516-35982012000900012-scl","Requirement for maintenance and gain of crude protein for two genotypes of growing quails","Jordão Filho, José, Silva, José Humberto Vilar da, Costa, Fernando Guilherme Perazzo, Albino, Luiz Fernando Teixeira, Melo, Thiago de Sousa, Lacerda, Patrícia Barbosa de, Dantas, Gabriela Mafra, Soares, Rejane Pontes","Revista Brasileira de Zootecnia; 41(9); 2048-2054","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900012&lang=pt" 
"S1516-35982012000900011-scl","Digestible lysine levels in diets for pigs from 24 to 50 kg under sanitary segregation","Gandra, Érika Rosendo de Sena, Trindade Neto, Messias Alves da, Berto, Dirlei Antonio, Budiño, Fábio Enrique Lemos, Gandra, Jefferson Rodrigues, Schammass, Eliana Aparecida","Revista Brasileira de Zootecnia; 41(9); 2039-2047","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900011&lang=pt" 
"S1516-35982012000900017-scl","Economic viability of feeding dairy cows on diets containing different levels of soybean oil","Lopes, Marcos Aurélio, Lage, Luciana Andrade, Lopes, Fernando César Ferraz, Ribeiro, Carlos Gustavo Santos, Gama, Marco Antônio Sundfeld da, Rodriguez, Norberto Mario","Revista Brasileira de Zootecnia; 41(9); 2085-2091","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900017&lang=pt" 
"S1516-35982012000900016-scl","Technological quality of eggs in relation to the age of laying hens and Japanese quails","Zita, Lukas, Ledvinka, Zdenek, Tumova, Eva, Klesalova, Ludmila","Revista Brasileira de Zootecnia; 41(9); 2079-2084","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900016&lang=pt" 
"S1516-35982012000900015-scl","Determination of true digestible amino acids of feedstuffs utilizing cecectomized roosters","Silva, Eliane Aparecida da, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, Vieira, Rodolfo Alves, Ribeiro Junior, Valdir, Campos, Anastácia Maria de Araújo, Pereira, João Paulo Leles","Revista Brasileira de Zootecnia; 41(9); 2070-2078","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900015&lang=pt" 
"S1516-35982012000900023-scl","Supplementation of diets for Santa Ines sheep with organic and inorganic zinc sources","Vilela, Flávio Garcia, Zanetti, Marcus Antonio, Saran Netto, Arlindo, Freitas Júnior, José Esler de, Rennó, Francisco Palma, Venturelli, Beatriz Conte, Canaes, Taissa de Souza","Revista Brasileira de Zootecnia; 41(9); 2134-2138","Revista Brasileira de Zootecnia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982012000900023&lang=pt" 
"S0103-20032012000300009-scl","O consumo de queijo como referência para a análise do mercado de qualidade do produto","Chalita, Marie Anne Najm","Revista de Economia e Sociologia Rural; 50(3); 545-562","Revista de Economia e Sociologia Rural","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032012000300009&lang=pt" 
"S0100-54052012000300001-scl","Fungicides, seed dresser adjuvants and storage time in the control of Drechslera teres in barley seeds","Reis, Erlei Melo, Danelli, Anderson, Casa, Ricardo Trezzi","Summa Phytopathologica; 38(3); 187-191","Summa Phytopathologica","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300001&lang=pt" 
"S0100-54052012000300012-scl","Levantamento revela a predominância do Lettuce mottle virus em três regiões produtoras de alface no Estado de São Paulo","De Marchi, Bruno Rossitto, Spadotti, David Marques de Almeida, Oliveira, Milena Leite de, Sanches, Márcio Martinello, Krause-Sakate, Renate, Pavan, Marcelo Agenor","Summa Phytopathologica; 38(3); 245-247","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300012&lang=pt" 
"S0100-54052012000300011-scl","Elaboração e validação de escala diagramática para quantificação da severidade de entomosporiose em folhas de pereira","Nunes, Claudia Cardoso, Alves, Silvio André Meirelles","Summa Phytopathologica; 38(3); 239-244","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300011&lang=pt" 
"S0100-54052012000300005-scl","Epidemiologia da mela e produtividade do feijoeiro-comum tratado com fungicidas","Costa-Coelho, Gesimária Ribeiro, Lobo Júnior, Murillo, Café-Filho, Adalberto Corrêa","Summa Phytopathologica; 38(3); 211-215","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300005&lang=pt" 
"S0100-54052012000300010-scl","Diferentes concentrações do inóculo de Cercospora sojina na intensidade da mancha foliar &quot;olho-de-rã&quot; em soja","Camera, Juliane Nicolodi, Deuner, Carolina Cardoso, Reis, Erlei Melo","Summa Phytopathologica; 38(3); 235-238","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300010&lang=pt" 
"S0100-54052012000300008-scl","Weather based warning systems for bean angular-leaf-spot and anthracnose","Reis, Erlei Melo, Blum, Marta Maria Casa","Summa Phytopathologica; 38(3); 228-231","Summa Phytopathologica","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300008&lang=pt" 
"S0100-54052012000300016-scl","Pyricularia grisea: novo patógeno em Brachiaria brizantha cv. Marandu no Pará","Verzignassi, Jaqueline Rosemeire, Poltronieri, Luiz Sebastião, Benchimol, Ruth Linda, França, Sueny Kelly Santos de, Carvalho, Eudes de Arruda, Fernandes, Celso Dornelas","Summa Phytopathologica; 38(3); 254-254","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300016&lang=pt" 
"S0100-54052012000300017-scl","Rubelose em plantas de bacurizinho no Pará: primeiro relato","Costa, Rosemary Corrêa da, Verzignassi, Jaqueline Rosemeire, Poltronieri, Luiz Sebastião, Benchimol, Ruth Linda, Carvalho, Eudes de Arruda","Summa Phytopathologica; 38(3); 255-255","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300017&lang=pt" 
"S0100-54052012000300014-scl","Toona ciliata, a new host of Cylindrocladium clavatum in Brazil","Novaes, Quelmo Silva de, Souza, Valdereis Correia, Dias, Poliana Coqueiro, Santos, Armínio, Bezerra, José Luiz","Summa Phytopathologica; 38(3); 251-252","Summa Phytopathologica","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300014&lang=pt" 
"S0100-54052012000300015-scl","Ocorrência de Graphiola phoenicis em tamareira no Maranhão","Poltronieri, Tathianne Pastana de Sousa, Verzignassi, Jaqueline Rosemeire, Benchimol, Ruth Linda, Poltronieri, Luiz Sebastião, Carvalho, Eudes de Arruda","Summa Phytopathologica; 38(3); 253-253","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300015&lang=pt" 
"S0100-54052012000300013-scl","Controle da ferrugem asiática e produtividade da soja após pulverizações de piraclostrobina + epoxiconazole em diferentes estádios fenológicos da cultura","Dal Pogetto, Mário Henrique Ferreira do Amaral, Raetano, Carlos Gilberto, Christovam, Rafael de Souza, Prado, Evandro Pereira, Aguiar Júnior, Hélio de Oliveira, Gimenes, Marcelo Júnior","Summa Phytopathologica; 38(3); 248-250","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300013&lang=pt" 
"S0213-61632012000300005-esp","Attention in patients with chronic schizophrenia: Deficit in inhibitory control and positive symptoms","Galaverna, Flavia S., Morra, Carlos A., Bueno, Adrián M.","The European Journal of Psychiatry; 26(3); 185-195","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300005&lang=pt" 
"S0100-54052012000300009-scl","Produção e sensibilidade de isolados brasileiros de Xanthomonas axonopodis pv. citri à bacteriocinas","Bonini, Marcel, Rodrigues Neto, Júlio, Maringoni, Antonio Carlos","Summa Phytopathologica; 38(3); 232-234","Summa Phytopathologica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052012000300009&lang=pt" 
"S0213-61632012000300007-esp","A brief motivational intervention based on positive experience and temporary smoking abstinence: Feasibility in a psychiatric hospital","Keizer, Ineke, Bruegger, Aurélia, Gex-Fabry, Marianne, Borrero, Patricia, Humair, Jean-Paul, Croquette, Patrice, Nawaz Khan, Aqal","The European Journal of Psychiatry; 26(3); -","The European Journal of Psychiatry","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-61632012000300007&lang=pt" 
"S0370-44672012000300015-scl","Análise comparativa de metodologias utilizadas no despacho de caminhões em minas a céu aberto","Rodrigues, Lásara Fabrícia, Pinto, Luiz Ricardo","Rem: Revista Escola de Minas; 65(3); 377-384","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300015&lang=pt" 
"S0370-44672012000300006-scl","Síntese de nanotubos de carbono a partir do bagaço da cana-de-açúcar","Alves, Joner Oliveira, Zhuo, Chuanwei, Levendis, Yiannis Angelo, Tenório, Jorge Alberto Soares","Rem: Revista Escola de Minas; 65(3); 313-318","Rem: Revista Escola de Minas","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672012000300006&lang=pt" 
