"S1415-54192006000500016-scl","Avaliação da superfície da porcelana após a descolagem de braquetes ortodônticos","Mattos, André Moreira, Capelli Júnior, Jonas","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(5); 151-158","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000500016&lang=pt" 
"S0103-84782006000500034-scl","Parâmetros de qualidade da carne de cordeiros submetida aos processos de maturação e injeção de cloreto de cálcio","Zeola, Nivea Maria Brancacci Lopes, Souza, Pedro Alves de, Souza, Hirasilva Borba Alves de, Sobrinho, Américo Garcia da Silva, Pelicano, Elizabete Regina Leone","Ciência Rural; 36(5); 1558-1564","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500034&lang=pt" 
"S0103-84782006000500006-scl","Proporção entre plantas de soja e plantas competidoras e as relações de interferência mútua","Bianchi, Mário Antônio, Fleck, Nilson Gilberto, Lamego, Fabiane Pinto","Ciência Rural; 36(5); 1380-1387","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500006&lang=pt" 
"S0103-84782006000500032-scl","Características de carcaça de cordeiros Ideal e cruzas Border Leicester X Ideal submetidos a três sistemas alimentares","Almeida, Henrique Silla Lopes de, Pires, Cléber Cassol, Galvani, Diego Barcelos, Lima, Raquel Franco de, Hastenpflug, Marcel, Gasperin, Bernardo Garziera","Ciência Rural; 36(5); 1546-1552","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500032&lang=pt" 
"S0103-84782006000500040-scl","Adição de bentonita sódica como adsorvente de aflatoxinas em rações de frangos de corte","Lopes, Juarez Morbini, Rutz, Fernando, Mallmann, Carlos Augusto, Toledo, Geni Salete Pinto de","Ciência Rural; 36(5); 1594-1599","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500040&lang=pt" 
"S0103-84782006000500037-scl","Utilização da levedura desidratada (Saccharomyces cerevisiae) para leitões na fase inicial","Araújo, Lúcio Francelino, Junqueira, Otto Mack, Lopes, Eurípedes Laurindo, Araújo, Cristiane Soares da Silva, Ortolan, Josiane Hernandes, Laurentiz, Antônio Carlos de","Ciência Rural; 36(5); 1576-1581","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500037&lang=pt" 
"S0103-84782006000500031-scl","Comportamento ingestivo de bezerros em pastos de Brachiaria brizantha e Brachiaria decumbens","Zanine, Anderson de Moura, Santos, Edson Mauro, Parente, Henrique Nunes, Ferreira, Daniele de Jesus, Cecon, Paulo Roberto","Ciência Rural; 36(5); 1540-1545","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500031&lang=pt" 
"S0103-84782006000500004-scl","Resposta de híbridos de milho cultivados em diferentes épocas à população de plantas e ao despendoamento","Sangoi, Luís, Guidolin, Altamir Frederico, Coimbra, Jefferson Luís Meirelles, Silva, Paulo Regis Fereira da","Ciência Rural; 36(5); 1367-1373","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500004&lang=pt" 
"S0103-84782006000500003-scl","Controle químico da ferrugem asiática da soja em função de ponta de pulverização e de volume de calda","Cunha, João Paulo Arantes Rodrigues da, Reis, Elton Fialho dos, Santos, Roberto de Oliveira","Ciência Rural; 36(5); 1360-1366","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500003&lang=pt" 
"S0103-84782006000500028-scl","O impacto financeiro da rastreabilidade em sistemas de produção de bovinos no Estado de Santa Catarina, Brasil","Mendes, Ricardo Evandro","Ciência Rural; 36(5); 1524-1528","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500028&lang=pt" 
"S0103-84782006000500048-scl","Análise ergonômica do trabalho em atividades desenvolvidas com uma roçadora manual motorizada","Alonço, Airton dos Santos, Medeiros, Camila Ardais, Medeiros, Fabrício Ardais, Werner, Valmir","Ciência Rural; 36(5); 1638-1642","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500048&lang=pt" 
"S0103-84782006000500012-scl","Influência do dimorfismo sexual sobre a morfologia da siringe de galinha d&#039;angola (Numida meleagris)","Bottino, Flávia, Artoni, Silvana Martinez Baraldi, Oliveira, Daniela, Franzo, Vanessa Sobue, Pacheco, Maria Rita, Orsi, Antonio Marcos, Amoroso, Lizandra","Ciência Rural; 36(5); 1424-1428","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500012&lang=pt" 
"S0103-84782006000500050-scl","Neoplasmas da bexiga associados à hematúria enzoótica bovina","Souto, Marione de Albuquerque Moreira, Kommers, Glaucia Denise, Barros, Claudio Severo Lombardo de, Rech, Raquel Rubia, Piazer, José Vitor Marcon","Ciência Rural; 36(5); 1647-1650","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500050&lang=pt" 
"S0103-84782006000500039-scl","Balanço cátion-aniônico da dieta na composição do leite","Correa, Lisia Bertonha, Zanetti, Marcus Antonio, Del Claro, Gustavo Ribeiro, Paiva, Fernanda Alves de, Elmor, Lucas Domenico","Ciência Rural; 36(5); 1589-1593","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500039&lang=pt" 
"S0103-84782006000500016-scl","Estado neurológico e cardiorrespiratório de filhotes de cães nascidos de parto normal ou de cesariana sob anestesia geral inalatória com sevofluorano","Gabas, Daniela Tozadore, Matsubara, Lidia Mitsuko, Oliva, Valéria Nobre Leal de Souza, Rodello, Leandro, Rossi, Cláudio Nazaretian, Perri, Silvia Helena Venturolli","Ciência Rural; 36(5); 1450-1455","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500016&lang=pt" 
"S0103-84782006000500017-scl","Reabilitação em cães submetidos a artroplastia do joelho","Souza, Soraia Figueiredo de, Mazzanti, Alexandre, Raiser, Alceu Gaspar, Salbego, Fabiano Zanini, Fonseca, Érika Toledo da, Festugatto, Rafael, Pelizzari, Charles, Beckmann, Diego Vilibaldo, Bernardi, Lucilene, Passos, Rosmarine, Cunha, Marina Mori da","Ciência Rural; 36(5); 1456-1461","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500017&lang=pt" 
"S0103-84782006000500035-scl","Comportamento ingestivo de eqüinos em pastagens de grama batatais (Paspalum notatum) e braquiarinha (Brachiaria decumbens) na região centro-oeste do Brasil","Santos, Edson Mauro, Zanine, Anderson de Moura, Parente, Henrique Nunes, Ferreira, Daniele de Jesus, Almeida, Fernando Queiroz de, Cecon, Paulo Roberto","Ciência Rural; 36(5); 1565-1569","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500035&lang=pt" 
"S0103-84782006000500033-scl","Desempenho de ovinos terminados em confinamento com resíduo desidratado de vitivinícolas associado a diferentes fontes energéticas","Barroso, Daerson Dantas, Araújo, Gherman Garcia Leal de, Silva, Divan Soares da, Gonzaga Neto, Severino, Medina, Fernando Thomaz","Ciência Rural; 36(5); 1553-1557","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500033&lang=pt" 
"S0103-84782006000500026-scl","Tendência histórica de preços pagos ao produtor na pecuária do Rio Grande do Sul, Brasil","Souza, Renato Santos de, Viana, João Garibaldi Almeida, Bortoli, Anderson","Ciência Rural; 36(5); 1511-1517","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500026&lang=pt" 
"S0103-84782006000500023-scl","Aspectos fisiopatológicos da retenção de ovos em Jabutipiranga (Geochelone carbonaria Spix, 1824)","Matias, Carlos Alexandre Rey, Romão, Mário Antônio Pinto, Tortelly, Rogério, Bruno, Sávio Freire","Ciência Rural; 36(5); 1494-1500","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500023&lang=pt" 
"S0103-84782006000500029-scl","Comportamento de bovinos de corte em pista de remate","Silveira, Isabella Dias Barbosa, Fischer, Vivian, Mendonça, Gilson de","Ciência Rural; 36(5); 1529-1533","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500029&lang=pt" 
"S0103-84782006000500030-scl","Características bioquímicas da carne de bubalinos Mediterrâneo terminados em confinamento e abatidos em diferentes pesos","Jorge, André Mendes, Andrighetto, Cristiana, Millen, Danilo Domingues, Calixto, Michel Golfetto, Rodrigues, Érico, Storti, Sílvia Maria Marinho, Vilela, Letícia Colares","Ciência Rural; 36(5); 1534-1539","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500030&lang=pt" 
"S0103-84782006000500038-scl","Período de descanso dos suínos no frigorífico e seu impacto na perda de peso corporal e em características do estômago","Dalla Costa, Osmar Antonio, Coldebella, Arlei, Costa, Mateus José Rodrigues Paranhos da, Faucitano, Luigi, Peloso, José Vicete, Ludke, Jorge Victor, Scheuermann, Gerson Neudí","Ciência Rural; 36(5); 1582-1588","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500038&lang=pt" 
"S0103-84782006000500041-scl","Exigência em fósforo disponível para alevinos de tilápia do Nilo","Pezzato, Luiz Edivaldo, Rosa, Maria Julia Santa, Barros, Margarida Maria, Guimarães, Igo Gomes","Ciência Rural; 36(5); 1600-1605","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500041&lang=pt" 
"S0103-84782006000500046-scl","Escala diagramática para avaliação da severidade da mancha-de-dendrophoma em morangueiro","Mazaro, Sergio Miguel, Gouvea, Alfredo de, May De Mio, Louise Larissa, Deschamps, Cícero, Biasi, Luiz Antônio, Citadin, Idemir","Ciência Rural; 36(5); 1630-1633","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500046&lang=pt" 
"S0103-84782006000500047-scl","Desempenho de sementes de soja submetidas a diferentes potenciais osmóticos em polietilenoglicol","Silva, Josué Bispo da, Rodrigues, Teresinha de Jesus Deléo, Vieira, Roberval Daiton","Ciência Rural; 36(5); 1634-1637","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500047&lang=pt" 
"S0103-84782006000500045-scl","Isotermas de dessorção da casca do maracujá (Passiflora edulis Sims): determinação experimental e avaliação de modelos matemáticos","Oliveira, Marinévea Medeiros de, Campos, Ana Regina Nascimento, Dantas, José Pires, Gomes, Josivanda Palmeira, Silva, Flávio Luiz Honorato da","Ciência Rural; 36(5); 1624-1629","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500045&lang=pt" 
"S0103-84782006000500053-scl","Modelagem do crescimento e do desenvolvimento de frangos de corte: validação","Vargas, Gilberto D&#039;Avila, Dionello, Nelson Laurino, Brum, Paulo Antônio Rabenschlag de, Rutz, Fernando, Fialho, Flávio Bello","Ciência Rural; 36(5); 1664-1669","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500053&lang=pt" 
"S0103-84782006000500025-scl","Infertilidade associada a defeito microtubular dos espermatozóides de jumento (Equus asinus) avaliados por microscopia eletrônica de transmissão","Crespilho, André Maciel, Landim-Alvarenga, Fernanda da Cruz, Papa, Frederico Ozanam","Ciência Rural; 36(5); 1507-1510","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500025&lang=pt" 
"S0103-84782006000500049-scl","Avaliação técnica de uma máquina para a correção de microrrelevo do solo de áreas destinadas ao cultivo de arroz irrigado","Alonço, Airton dos Santos, Marini, Vinicius Kaster, Massoco, Daniel Biazus, Pinheiro, Eder Dornelles","Ciência Rural; 36(5); 1643-1646","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500049&lang=pt" 
"S0103-84782006000500001-scl","Biologia e exigências térmicas de Trichogramma pretiosum Riley (Hymenoptera: Trichogrammatidae) sobre ovos de Bonagota cranaodes (Meyrick) (Lepidoptera: Tortricidae)","Borba, Regina da Silva, Garcia, Mauro Silveira, Kovaleski, Adalécio, Comiotto, Andressa, Cardoso, Renata Loureiro","Ciência Rural; 36(5); 1345-1352","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500001&lang=pt" 
"S0103-84782006000500002-scl","Extratos aquosos de Leucaena leucocephala e Sterculia foetida no controle de Bemisia tabaci biótipo B (Hemiptera: Aleyrodidae)","Vasconcelos, Geraldo José Nascimento de, Gondim Júnior, Manoel Guedes Corrêa, Barros, Reginaldo","Ciência Rural; 36(5); 1353-1359","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500002&lang=pt" 
"S0103-84782006000500005-scl","Efeitos da população de plantas e de tratamento fitossanitário no rendimento de grãos do feijoeiro comum, cultivar &quot;TPS Nobre&quot;","Jauer, Adilson, Dutra, Luiz Marcelo Costa, Zabot, Lucio, Uhry, Daniel, Ludwig, Marcos Paulo, Farias, Juliano Ricardo, Garcia, Danton Camacho, Lúcio, Alessandro Dal Col, Lucca Filho, Orlando Antônio, Porto, Miguel Dalmo de Menezes","Ciência Rural; 36(5); 1374-1379","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500005&lang=pt" 
"S0103-84782006000500007-scl","Efeitos de tratamentos térmicos aplicados sobre frutas cítricas armazenadas sob refrigeração","Kluge, Ricardo Alfredo, Azevedo, Ricardo Antunes de, Jomori, Maria Luiza Lye, Edagi, Fernando Kazuhiro, Jacomino, Angelo Pedro, Gaziola, Salete Aparecida, Aguila, Juan Saavedra del","Ciência Rural; 36(5); 1388-1396","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500007&lang=pt" 
"S0103-84782006000500009-scl","Abelhas (Hymenoptera: Apoidea) visitantes dos capítulos de girassol no recôncavo baiano","Machado, Cerilene Santiago, Carvalho, Carlos Alfredo Lopes de","Ciência Rural; 36(5); 1404-1409","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500009&lang=pt" 
"S0103-84782006000500010-scl","Efeito do manejo do solo e da matéria orgânica solúvel em água quente na estabilidade de agregados de um latossolo argiloso","Neves, Carmen Silvia Vieira Janeiro, Feller, Christian, Kouakoua, Ernest","Ciência Rural; 36(5); 1410-1415","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500010&lang=pt" 
"S0103-84782006000500011-scl","Substratos na aclimatização de Pfaffia glomerata (Spreng) Pedersen produzida in vitro sob diferentes doses de sacarose","Skrebsky, Etiane Caldeira, Nicoloso, Fernando Teixeira, Maldaner, Joseila","Ciência Rural; 36(5); 1416-1423","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500011&lang=pt" 
"S0103-84782006000500013-scl","Efeitos cardiorrespiratórios do butorfanol em cães pré-tratados ou não pela levomepromazina","Santos, Paulo Sérgio Patto dos, Nunes, Newton, Rezende, Márlis Langenegger de, Souza, Almir Pereira de, Nishimori, Celina Tie, Paula, Danielli Parrilha de, Okamura, Marcus","Ciência Rural; 36(5); 1429-1435","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500013&lang=pt" 
"S0103-84782006000500014-scl","Plasma and cerebrospinal fluid alfentanil, butorphanol, and morphine concentrations following caudal epidural administration in horses","Natalini, Cláudio Corrêa","Ciência Rural; 36(5); 1436-1443","Ciência Rural","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500014&lang=pt" 
"S0103-84782006000500015-scl","Subarachnoidally administered hyperbaric morphine, buprenorphine, methadone, and 10% dextrose on cardiopulmonary function and behavior in horses","Natalini, Cláudio Corrêa, Linardi, Renata Lehn, Polydoro, Alexandre da Silva","Ciência Rural; 36(5); 1444-1449","Ciência Rural","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500015&lang=pt" 
"S0103-84782006000500018-scl","Contagem de células somáticas no leite de vacas suplementadas no pré-parto com selênio e vitamina E","Paschoal, Juliana Jorge, Zanetti, Marcus Antonio, Cunha, José Aparecido","Ciência Rural; 36(5); 1462-1466","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500018&lang=pt" 
"S0103-84782006000500019-scl","Prevalência de anticorpos contra os vírus da influenza, da arterite viral e herpesvírus em eqüinos do Estado do Rio Grande do Sul, Brasil","Diel, Diego Gustavo, Almeida, Sabrina Ribeiro de, Weiblen, Rudi, Frandoloso, Rafael, Anziliero, Denis, Kreutz, Luiz Carlos, Groff, Fernando Henrique Sauter, Flores, Eduardo Furtado","Ciência Rural; 36(5); 1467-1473","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500019&lang=pt" 
"S0103-84782006000500020-scl","Sensibilidade e resistência de amostras de Salmonella Typhimurium isoladas de suínos abatidos no Rio Grande do Sul/Brasil frente aos desinfetantes químicos quaternário de amônio e iodofor","Borowsky, Luciane Martins, Bessa, Marjo Cadó, Cardoso, Marisa de Itapema, Avancini, César Augusto Marchionatti","Ciência Rural; 36(5); 1474-1479","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500020&lang=pt" 
"S0103-84782006000500022-scl","Remoção de células somáticas pela microfiltração não afeta a composição e a proteólise do leite","Santos, Marcos Veiga dos, Oliveira, Carlos Augusto Fernandes, Lima, Ygor Vinícius Real de, Botaro, Bruno Garcia","Ciência Rural; 36(5); 1486-1493","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500022&lang=pt" 
"S0103-84782006000500043-scl","Alimentação da piava (Leporinus obtusidens) com diferentes fontes protéicas","Radünz Neto, João, Lazzari, Rafael, Pedron, Fabio de Araújo, Veiverberg, Cátia Aline, Bergamin, Giovani Taffarel, Corrêia, Viviani, Filipetto, Jorge Eugênio da Silva","Ciência Rural; 36(5); 1611-1616","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500043&lang=pt" 
"S0103-84782006000500044-scl","Comparação de métodos de medida indireta de massa de forragem em pasto de azevém anual (Lolium multiflorum Lam.)","Cauduro, Guilherme Fernandes, Carvalho, Paulo César de Faccio, Barbosa, Cristina Maria Pacheco, Lunardi, Robson, Pilau, Alcides, Freitas, Fabiana Kellermann de, Silva, Jamir Luís Silva da","Ciência Rural; 36(5); 1617-1623","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500044&lang=pt" 
"S0103-84782006000500024-scl","Vacuum-cooled liquid nitrogen increases the developmental ability of vitrified-warmed bovine oocytes","Santos, Rodrigo Marques dos, Barreta, Marcos Henrique, Frajblat, Marcel, Cucco, Diego Córdova, Mezzalira, Joana Claudia, Bunn, Silvério, Cruz, Fabiano Buss, Vieira, Arnaldo Diniz, Mezzalira, Alceu","Ciência Rural; 36(5); 1501-1506","Ciência Rural","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500024&lang=pt" 
"S0103-84782006000500051-scl","Carcinoma de células escamosas no olho de bovino com invasão cerebral através dos nervos cranianos","Barros, Ricardo Rocha de, Rech, Raquel Rubia, Viott, Aline de Marco, Barros, Claudio Severo Lombardo de","Ciência Rural; 36(5); 1651-1654","Ciência Rural","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782006000500051&lang=pt" 
"S0104-11692006000500007-scl","Prenatal care: difficulties experienced by nurses","Dotto, Leila Maria Geromel, Moulin, Nelly de Mendonça, Mamede, Marli Villela","Revista Latino-Americana de Enfermagem; 14(5); 682-688","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500007&lang=pt" 
"S0104-11692006000500009-scl","Self-esteem of raped women","Vianna, Lucila Amaral Carneiro, Bomfim, Graziela Fernanda Teodoro, Chicone, Gisele","Revista Latino-Americana de Enfermagem; 14(5); 695-701","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692006000500009&lang=pt" 
