"S0120-00622014000300014-col","Han, Byung-Chul. La sociedad de la transparencia. Trad. Raúl Gabas. Barcelona: Herder, 2013. 96 pp","SERRA, JUAN PABLO","Ideas y Valores; 63(156); 260-265","Ideas y Valores","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622014000300014&lang=pt" 
"S0104-07072014000300782-scl","Educative practice with nurses, with a view to humanized care for the newborn in the obstetric center","Müller, Elizete Besen, Zampieri, Maria de Fátima Mota","Texto &amp; Contexto - Enfermagem; 23(3); 782-790","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300782&lang=pt" 
"S0104-07072014000300767-scl","Humanization of health care: a reflexive theoretical essay based on the philosophy of Emmanuel Lévinas","Almeida, Débora Vieira","Texto &amp; Contexto - Enfermagem; 23(3); 767-775","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300767&lang=pt" 
"S0104-07072014000300555-scl","Interpersonal relationships among hospital nurses and the use of communication skills","Lapeña-Moñux, Yolanda Raquel, Cibanal-Juan, Luis, Pedraz-Marcos, Azucena, Macía-Soler, Mª Loreto","Texto &amp; Contexto - Enfermagem; 23(3); 555-562","Texto &amp; Contexto - Enfermagem","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300555&lang=pt" 
"S0104-07072014000300776-scl","Reflections for a nursing epistemology","Queirós, Paulo Joaquim Pina","Texto &amp; Contexto - Enfermagem; 23(3); 776-781","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300776&lang=pt" 
"S0104-07072014000300744-scl","Evaluation of a bundle to prevent ventilator-associated pneumonia in an intensive care unit","Silva, Sabrina Guterres da, Salles, Raquel Kuerten de, Nascimento, Eliane Regina Pereira do, Bertoncello, Kátia Cilene Godinho, Cavalcanti, Cibele D&#039;Avila Kramer","Texto &amp; Contexto - Enfermagem; 23(3); 744-750","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300744&lang=pt" 
"S0104-07072014000300573-scl","Investigation of medication administration through catheters in intensive care","Lisboa, Carolina de Deus, Silva, Lolita Dopico da, Matos, Guacira Corrêa de","Texto &amp; Contexto - Enfermagem; 23(3); 573-580","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300573&lang=pt" 
"S0104-07072014000300758-scl","Families with twins - a systematic review","Andrade, Luísa, Martins, Maria Manuela, Angelo, Margareth, Martinho, Júlia","Texto &amp; Contexto - Enfermagem; 23(3); 758-766","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300758&lang=pt" 
"S0104-07072014000300696-scl","Understanding the forms of care of nurses in the operating room - a construction based on the grounded theory method","Santos, Felipe Kaezer dos, Silva, Maria Virgínia Godoy da, Gomes, Antônio Marcos Tosoli","Texto &amp; Contexto - Enfermagem; 23(3); 696-703","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300696&lang=pt" 
"S0104-07072014000300688-scl","Nursing care procedures in response to adverse events to blood donation","Silva, Karla Fabiana Nunes da, Barichello, Elizabeth, Mattia, Ana Lúcia de, Barbosa, Maria Helena","Texto &amp; Contexto - Enfermagem; 23(3); 688-695","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300688&lang=pt" 
"S0104-07072014000300680-scl","Narratives of women on hemodialysis: waiting for a kidney transplant","Lopes, Soraia Geraldo Rozza, Silva, Denise Maria Guerreiro Vieira da","Texto &amp; Contexto - Enfermagem; 23(3); 680-687","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300680&lang=pt" 
"S0104-07072014000300530-scl","Sexist stereotypes and biases associated with the female nursing model in advertising communication","Calvo-Calvo, Manuel-Ángel","Texto &amp; Contexto - Enfermagem; 23(3); 530-537","Texto &amp; Contexto - Enfermagem","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300530&lang=pt" 
"S0104-07072014000300799-scl","Educational protocol for patients on oral anticoagulant therapy: construction and validation","Pelegrino, Flávia Martinelli, Bolela, Fabiana, Corbi, Inaiara Scalçone de Almeida, Carvalho, Ariana Rodrigues da Silva, Dantas, Rosana Aparecida Spadoti","Texto &amp; Contexto - Enfermagem; 23(3); 799-806","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300799&lang=pt" 
"S0104-07072014000300648-scl","Quality of life, depressive symptoms and religiosity in elderly adults: a cross-sectional study","Chaves, Érika de Cássia Lopes, Paulino, Caroline Freire, Souza, Valéria Helena Salgado, Mesquita, Ana Cláudia, Carvalho, Flávia Santana, Nogueira, Denismar Alves","Texto &amp; Contexto - Enfermagem; 23(3); 648-655","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300648&lang=pt" 
"S0104-07072014000300665-scl","Information for the option of planned home birth: women&#039;s right to choose","Lessa, Heloisa Ferreira, Tyrrell, Maria Antonieta Rubio, Alves, Valdecyr Herdy, Rodrigues, Diego Pereira","Texto &amp; Contexto - Enfermagem; 23(3); 665-672","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300665&lang=pt" 
"S0104-07072014000300617-scl","Feeding of children exposed to the human immunodeficiency virus at birth","Freitas, Julyana Gomes, Cunha, Gilmara Holanda da, Lemos, Larissa de Araújo, Barroso, Léa Maria Moura, Galvão, Marli Teresinha Gimeniz","Texto &amp; Contexto - Enfermagem; 23(3); 617-625","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300617&lang=pt" 
"S0104-07072014000300720-scl","Update of the professional habitus from the nurses at the national cancer institute (1980-1990)","Souza, Maria Cristina Frères de, Peres, Maria Angélica de Almeida, Martins, Gizele da Conceição Soares, Almeida Filho, Antonio José de","Texto &amp; Contexto - Enfermagem; 23(3); 720-727","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300720&lang=pt" 
"S0104-07072014000300591-scl","Evaluation of intersectoral partnerships for mental healthcare in the Brazilian family health strategy","Olschowsky, Agnes, Wetzel, Christine, Fernando, Jacob Schneider, Pinho, Leandro Barbosa de, Camatta, Marcio Wagner","Texto &amp; Contexto - Enfermagem; 23(3); 591-599","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300591&lang=pt" 
"S0104-07072014000300600-scl","Quality of life of relative caregivers of elderly dependents at home","Anjos, Karla Ferraz dos, Boery, Rita Narriman Silva de Oliveira, Pereira, Rafael","Texto &amp; Contexto - Enfermagem; 23(3); 600-608","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300600&lang=pt" 
"S0104-07072014000300609-scl","Glycemic profile of persons with Diabetes mellitus in a home blood glucose self-monitoring program","Veras, Vívian Saraiva, Teixeira, Carla Regina de Sousa, Santos, Manoel Antônio dos, Torquato, Maria Teresa da Costa Gonçalves, Rodrigues, Flávia Fernanda Luchetti, Zanetti, Maria Lúcia","Texto &amp; Contexto - Enfermagem; 23(3); 609-616","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300609&lang=pt" 
"S0104-07072014000300735-scl","The practice of family health strategy workers when caring for women in gender violence situations","Rodrigues, Vanda Palmarella, Machado, Juliana Costa, Simões, Aline Vieira, Pires, Vilara Maria Mesquita Mendes, Paiva, Mirian Santos, Diniz, Normélia Maria Freire","Texto &amp; Contexto - Enfermagem; 23(3); 735-743","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300735&lang=pt" 
"S0104-07072014000300639-scl","Policies directed towards STD/AIDS and their political-care integration in the context of the SUS: a study of the city of Florianópolis, SC, Brazil","Maliska, Isabel Cristina Alves, Padilha, Maria Itayra, Andrade, Selma Regina","Texto &amp; Contexto - Enfermagem; 23(3); 639-647","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300639&lang=pt" 
"S0104-07072014000300538-scl","Mobile emergency care service: the work on display","Velloso, Isabela Silva Cancio, Araújo, Meiriele Tavares, Nogueira, Jéssica Dias, Alves, Marília","Texto &amp; Contexto - Enfermagem; 23(3); 538-546","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300538&lang=pt" 
"S0104-07072014000300633-scl","The incidence of phlebitis in a Medical Clinical Unit","Abdul-Hak, Charifi Kamel, Barros, Ângela Ferreira","Texto &amp; Contexto - Enfermagem; 23(3); 633-638","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300633&lang=pt" 
"S0104-07072014000300547-scl","Nursing diagnosis of sedentary lifestyle: expert validation","Moreira, Rafaella Pessoa, Guedes, Nirla Gomes, Lopes, Marcos Venicios de Oliveira, Cavalcante, Tahissa Frota, Araújo, Thelma Leite de","Texto &amp; Contexto - Enfermagem; 23(3); 547-554","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300547&lang=pt" 
"S0104-07072014000300563-scl","Psycometric characteristics of the Moral Distress Scale in Brazilian nursing professionals","Barlem, Edison Luiz Devos, Lunardi, Valéria Lerch, Lunardi, Guilherme Lerch, Tomaschewski-Barlem, Jamila Geri, Almeida, Anderson Sousa de, Hirsch, Carolina Domingues","Texto &amp; Contexto - Enfermagem; 23(3); 563-572","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300563&lang=pt" 
"S0104-07072014000300521-scl","The teaching and learning experience of home care in undergraduate nursing programs","Hermann, Ana Paula, Favero, Luciane, Backes, Vânia Marli Schubert, Bernardino, Elizabeth, Lacerda, Maria Ribeiro","Texto &amp; Contexto - Enfermagem; 23(3); 521-529","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300521&lang=pt" 
"S0104-07072014000300656-scl","The meaning of work for the person with a stoma","Mauricio, Vanessa Cristina, Souza, Norma Valéria Dantas de Oliveira, Lisboa, Marcia Tereza Luz","Texto &amp; Contexto - Enfermagem; 23(3); 656-664","Texto &amp; Contexto - Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072014000300656&lang=pt" 
"S0717-92272014000300005-chl","Psicoterapias postestructuralistas y factores de cambio: posibilidades para una práctica efectiva","Schaefer A, Hardy","Revista chilena de neuro-psiquiatría; 52(3); 177-184","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300005&lang=pt" 
"S0717-92272014000300003-chl","Manejo de la sialorrea en personas con enfermedad de Parkinson mediante terapia conductivo conductual y estimulación termo-táctil","Tapia S, Sara, Chana, Pedro, Araneda C, Oscar, Canales D, Patricio, Curihual A, Paula, Rivas S, Rayen, Salazar C, Ana Karina, Baldwin F, Nicole","Revista chilena de neuro-psiquiatría; 52(3); 160-166","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300003&lang=pt" 
"S0717-92272014000300007-chl","Investigaciones en rehabilitación cognitiva para pacientes con esquizofrenia (2004-2013): una revisión temática en beneficio de propuestas para etapas iniciales del trastorno","Loubat O, Margarita, Gárate M, Roberto, Cuturrufo A, Nelson","Revista chilena de neuro-psiquiatría; 52(3); 213-227","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300007&lang=pt" 
"S0717-92272014000300004-chl","Diagnóstico de la prevalencia de trastornos de la salud mental en estudiantes universitarios y los factores de riesgo emocionales asociados","Baader M, Tomas, Rojas C, Carmen, Molina F, José Luis, Gotelli V, Marcelo, Alamo P, Catalina, Fierro F, Carlos, Venezian B, Silvia, Dittus B, Paula","Revista chilena de neuro-psiquiatría; 52(3); 167-176","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300004&lang=pt" 
"S0717-92272014000300001-chl","Código de Ética de la Sociedad de Neurología, Psiquiatría y Neurocirugía de Chile","Novoa S, Fernando","Revista chilena de neuro-psiquiatría; 52(3); 145-147","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300001&lang=pt" 
"S0717-92272014000300008-chl","Dr. Luis Alberto Pacheco Rivas (1958-2014)","Jiménez L, Oscar","Revista chilena de neuro-psiquiatría; 52(3); 228-228","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300008&lang=pt" 
"S0870-82312014000300001-prt","Contribuição da literacia emergente para o desempenho em leitura no final do 1.º CEB","Cruz, Joana Sara, Almeida, Marta, Pinto, Patrícia, Constante, Patrícia, Macedo, Ana, Amaral, Joana, Monteiro, Liliana, Lopes, Elisa, Ferreira, Cristiana","Análise Psicológica; 32(3); 245-257","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300001&lang=pt" 
"S0870-82312014000300003-prt","Modelos internos dinâmicos de vinculação: Uma metáfora conceptual?","Maia, Joana, Veríssimo, Manuela, Ferreira, Bruno, Silva, Filipa, Pinto, Alexandra","Análise Psicológica; 32(3); 279-288","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300003&lang=pt" 
"S0870-82312014000300002-prt","Experiência da gravidez em situação de seropositividade para o VIH: Revisão da literatura brasileira","Levandowski, Daniela Centenaro, Pereira, Marco Daniel, Dores, Silvana Dietrich Sasso das, Ritt, Gabriela Cássia, Schuck, Lara Monteiro, Sanches, Isabela Rodrigues","Análise Psicológica; 32(3); 259-277","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300002&lang=pt" 
"S0870-82312014000300005-prt","Protótipos de vinculação amorosa: Bem-estar psicológico e psicopatologia em jovens de famílias intactas e divorciadas","Melo, Olga Soares, Mota, Catarina Pinheiro","Análise Psicológica; 32(3); 307-322","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300005&lang=pt" 
"S0870-82312014000300004-prt","Qualidade da vinculação percebida por mães e crianças em idade escolar provenientes de diferentes tipos de família","Simões, Sónia Catarina Carvalho, Filipe, Filipa Nunes Vicente Filipe de Oliveira, Farate, Carlos Manuel da Cruz","Análise Psicológica; 32(3); 289-306","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300004&lang=pt" 
"S0870-82312014000300007-prt","Ethnic minorities’ and immigrants’ therapeutic (non)adherence: What is the role of social and cultural contexts?","Mourão, Susana Sofia Monteiro, Bernardes, Sónia Gomes da Costa Figueira","Análise Psicológica; 32(3); 341-351","Análise Psicológica","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300007&lang=pt" 
"S0870-82312014000300006-prt","O papel do ajustamento diádico na sintomatologia psicopatológica e qualidade de vida de doentes com perturbação psiquiátrica e dos parceiros saudáveis","Alves, Stephanie, Pereira, Marco, Janeiro, Catarina, Narciso, Isabel, Canavarro, Maria Cristina","Análise Psicológica; 32(3); 323-339","Análise Psicológica","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-82312014000300006&lang=pt" 
"S0864-03942014000300008-cub","Efecto del medio de soporte en la estabilidad biológica de dos cepas de Frankia aisladas de Alnus acuminata H. B. K.","Rey, Ana María, Chamorro, D, Barahona, R","Pastos y Forrajes; 37(3); 305-312","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300008&lang=pt" 
"S0864-03942014000300009-cub","Efecto de diferentes usos de la tierra en la composición y la abundancia de la macrofauna edáfica, en la provincia de Matanzas","García, Y, Ramírez, Wendy, Sánchez, Saray","Pastos y Forrajes; 37(3); 313-321","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300009&lang=pt" 
"S0864-03942014000300001-cub","Resistencia antihelmíntica en ovinos: una revisión de informes del sureste de México y alternativas disponibles para el control de nemátodos gastrointestinales","Medina, P., Guevara, F., La O, M., Ojeda, N., Reyes, E.","Pastos y Forrajes; 37(3); 257-263","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300001&lang=pt" 
"S0864-03942014000300002-cub","Efecto de la presión de pastoreo en la estabilidad del estrato herbáceo en un sistema multiestrato","Reyes, F., Hernández, D., Carballo, Mirta, González, Antonia, Sánchez, Tania, Lamela, L.","Pastos y Forrajes; 37(3); 264-269","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300002&lang=pt" 
"S0864-03942014000300003-cub","Efecto de la aplicación de prácticas sostenibles en las características físicas, químicas y microbiológicas de suelos degradados","Murillo, J., Rodríguez, G., Roncallo, B., Amparo Rojas, Leila, Bonilla, Ruth Rebeca","Pastos y Forrajes; 37(3); 270-278","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300003&lang=pt" 
"S0864-03942014000300004-cub","Caracterización morfoagronómica de dos variedades de grano rojo de Sorghum bicolor L. Moench","Hernández, A., Pérez, A., Ojeda, F.","Pastos y Forrajes; 37(3); 279-283","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300004&lang=pt" 
"S0864-03942014000300005-cub","Procedimiento integral para contribuir a la transiciÃ³n de fincas agropecuarias a agroenergÃ©ticas sostenibles en Cuba","Blanco, D, SuÃ¡rez, J, Funes-Monzote, F.R, Boillat, S, MartÃn, G.J, Fonte, Leydi","Pastos y Forrajes; 37(3); 284-290","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300005&lang=pt" 
"S0864-03942014000300006-cub","Influencia de la densidad de plantación y la fertilización nitrogenada en el rendimiento de Morus alba var. tigreada","Noda, Yolai, Martín, G. J","Pastos y Forrajes; 37(3); 291-297","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300006&lang=pt" 
"S0864-03942014000300007-cub","Intercalamiento de cinco leguminosas temporales de granos, durante el establecimiento de Chloris gayana cv. Callide en suelo Vertisol","Gómez, I, Olivera, Yuseika, Estrada, L.L","Pastos y Forrajes; 37(3); 298-304","Pastos y Forrajes","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942014000300007&lang=pt" 
"S0717-92272014000300002-chl","Estudio comparativo del déficit neuropsicológico por medio de la Batería Luria-Nebraska en trastornos mentales","Ivanovic-Zuvic R, Fernando, Aguirre A, Juan, Correa D, Eduardo","Revista chilena de neuro-psiquiatría; 52(3); 148-159","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300002&lang=pt" 
"S0717-92272014000300006-chl","Los cuestionamientos de Jean-Paul Sartre a Freud ¿son aún válidos?: Filosofía y psicoanálisis en el nuevo siglo","Figueroa C, Gustavo","Revista chilena de neuro-psiquiatría; 52(3); 185-212","Revista chilena de neuro-psiquiatría","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272014000300006&lang=pt" 
"S2346-85482014000300008-arg","Neumatosis vesical en paciente trasplantado renal","Martínez Allo, Pablo, Walther, Javier, Levy, Federico, Nicolini, María, Migliavacca, Fernando, Martínez, Ricardo","Revista de nefrologia, dialisis y transplante; 34(3); 162-163","Revista de nefrologia, dialisis y transplante","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2346-85482014000300008&lang=pt" 
"S2346-85482014000300001-arg","Congreso Mundial de Trasplante 2014, San Francisco, USA","Cambariere, Roberto","Revista de nefrologia, dialisis y transplante; 34(3); 105-107","Revista de nefrologia, dialisis y transplante","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2346-85482014000300001&lang=pt" 
