"S0102-261X2002000100005-scl","Recuperação de atributos sísmicos utilizando a migração para afastamento nulo","Vasquez, Angela C. R., Oliveira, Adelson S., Tygel, Martin, Santos, Lúcio T.","Revista Brasileira de Geofísica; 20(1); 59-65","Revista Brasileira de Geofísica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2002000100005&lang=pt" 
"S0365-28072002000200009-chl","PRODUCCIÓN Y COMPOSICIÓN BROMATOLÓGICA DE HARINAS DE VIGNA: DE FORRAJES, INTEGRALES Y DE GRANOS","Díaz, María F., Padilla, C., González, A., Mora, C.","Agricultura Técnica; 62(2); 266-274","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200009&lang=pt" 
"S0365-28072002000200010-chl","EFICIENCIA DE RECUPERACIÓN DEL NITRÓGENO EN EL SISTEMA PLANTA- SUELO EN UN CULTIVO DE TRIGO BAJO MANEJOS DE SUELO ALTERNATIVOS EN UN ULTISOL DE LA IX REGIÓN","Pino, Inés, Rouanet, Juan Luis, Zapata, Felipe, Parada, Ana María, Nario, Adriana","Agricultura Técnica; 62(2); 275-283","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200010&lang=pt" 
"S0365-28072002000200011-chl","LA FRACCIÓN LIVIANA DE LA MATERIA ORGÁNICA DE UN SUELO VOLCÁNICO BAJO DISTINTO MANEJO AGRONÓMICO COMO ÍNDICE DE CAMBIOS DE LA MATERIA ORGÁNICA LÁBIL","Zagal, Erick, Rodríguez, Nicasio, Vidal, Iván, Flores, A. Bárbara","Agricultura Técnica; 62(2); 284-296","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200011&lang=pt" 
"S0365-28072002000200012-chl","ACTIVIDAD MICROBIANA EN UN SUELO DE ORIGEN VOLCANICO BAJO DISTINTO MANEJO AGRONÓMICO","Zagal, Erick, Rodríguez, Nicasio, Vidal, Iván, Quezada, Lorena","Agricultura Técnica; 62(2); 297-309","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200012&lang=pt" 
"S0365-28072002000200013-chl","EVALUACIÓN DE LAS VENTAJAS RELATIVAS DE LA VENDIMIA MECANIZADA EN CHILE CENTRAL","Troncoso C., Javier, Riquelme, Jorge, Laurie G., Felipe, Abarca G., Juan","Agricultura Técnica; 62(2); 310-320","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200013&lang=pt" 
"S0365-28072002000200014-chl","CRIANZA ARTIFICIAL DEL CARACOL DE AGUA DULCE Physa venustula Gould PARA ESTUDIOS ECOTOXICOLÓGICOS DE PLAGUICIDAS","Iannacone O., José, Caballero R., Cecilia, Alvariño F., Lorena","Agricultura Técnica; 62(2); 321-330","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200014&lang=pt" 
"S0365-28072002000200015-chl","CARBONO DE RESPIRACIÓN DE UN SUELO FORESTAL Y SU RELACIÓN CON LA CALIDAD DE LA HOJARASCA","Arrigo, Nilda M., Jiménez, María de la P., Effron, Diana, Defrieri, Rosa","Agricultura Técnica; 62(2); 331-338","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200015&lang=pt" 
"S0365-28072002000200016-chl","ERRATUM","","Agricultura Técnica; 62(2); -","Agricultura Técnica","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072002000200016&lang=pt" 
"S0535-51332002000200001-ven","","","Investigación Clínica; 43(2); 67-68","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200001&lang=pt" 
"S0535-51332002000200002-ven","","","Investigación Clínica; 43(2); 71-71","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200002&lang=pt" 
"S0535-51332002000200003-ven","Interleukin-2 Receptor Serum Concentrations in Normal Pregnancy and Preeclampsia","Romero-Adrián, Tania, Ruiz, Ana, Molina-Vílchez, Rafael, Estévez, Jesús, Atencio, Ricardo","Investigación Clínica; 43(2); 73-78","Investigación Clínica","Inglês","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200003&lang=pt" 
"S0535-51332002000200004-ven","Accidentes de la mano en Trabajadores de la Costa Oriental del Lago de Maracaibo del Estado Zulia, Venezuela, 1986-1993","Sirit-Urbina, Yadira, Fernández-D´Pool, Janice, Lubo-Palma, Adonías","Investigación Clínica; 43(2); 79-88","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200004&lang=pt" 
"S0535-51332002000200005-ven","Deficiencia de Vitamina A y Estado Nutricional Antropométrico en niños MarginalesUrbanos y Rurales en el Estado Zulia, Venezuela","Amaya-Castellanos, Daisy, Viloria-Castejón, Haydée, Ortega, Pablo, Gómez, Gisela, Urrieta, Jesús R, Lobo, Pablo, Estévez, Jesús","Investigación Clínica; 43(2); 89-106","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200005&lang=pt" 
"S0535-51332002000200006-ven","Supersensitivity of the Cholinergic Muscarinic System in the Rat’s Brain isInduced by high Concentrations of Cu+2","Gutiérrez-Reyes, Elsa, Castañeda-Perozo, Darwin, Papale-Centofanti, Jhan, Nello-Pérez, Carlota, Pascuzzo-Lima, Carmine, Moreno-Yanez, José, Bonfante-Cabarcas, Rafael","Investigación Clínica; 43(2); 107-118","Investigación Clínica","Inglês","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200006&lang=pt" 
"S0535-51332002000200007-ven","Giardiasis Intestinal. Mini-Revisión","Rivera, María, de la Parte, María A, Hurtado, Pilar, Magaldi, Luis, Collazo, María","Investigación Clínica; 43(2); 119-128","Investigación Clínica","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332002000200007&lang=pt" 
"S0378-18442002000400001-ven","","","Interciencia; 27(4); 157-159","Interciencia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400001&lang=pt" 
"S0378-18442002000400003-ven","El uso de arbustos nativos micorrizados para la rehabilitación de áreas degradadas de la gran sabana, estado bolívar, venezuela","Cuenca, Gisela, De Andrade, Zita, Lovera, Milagros, Fajardo, Laurie, Meneses, Erasmo, Márquez, Milagro, Machuca, Rubén","Interciencia; 27(4); 165-172","Interciencia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400003&lang=pt" 
"S0378-18442002000400005-ven","","Poggi-Varaldo, Héctor M, Rinderknecht-Seijas, Noemí, Caffarel-Méndez, Sergio","Interciencia; 27(4); 191-194","Interciencia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400005&lang=pt" 
"S0378-18442002000400006-ven","Influence of microclimate at different canopy heights on the germination of ficus (urostigma) seeds dispersed by mexican howler monkeys (alouatta palliata mexicana)","Serio-Silva, Juan Carlos, Rico-Gray, Victor","Interciencia; 27(4); 186-190","Interciencia","Inglês","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400006&lang=pt" 
"S0378-18442002000400007-ven","Comparación de métodos para el análisis de mercurio en suelos procedentes de el callao, estado bolívar, venezuela","Carrasquero Durán, Armando, Adams, Melitón","Interciencia; 27(4); 191-194","Interciencia","Espanhol","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400007&lang=pt" 
"S0378-18442002000400009-ven","Benzeno: uma questão de saúde pública","Ferreira da Costa, Marco Antonio, Barrozo da Costa, Maria de Fátima","Interciencia; 27(4); 201-204","Interciencia","Português","2002","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0378-18442002000400009&lang=pt" 
"S1561-30032002000100001-cub","Comportamiento de algunos indicadores de salud en el municipio 10 de Octubre","Muñoz Soca, Rafael","Revista Cubana de Higiene y Epidemiología; 40(1); 5-10","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100001&lang=pt" 
"S1561-30032002000100002-cub","Caracterización serológica de cepas aisladas de pacientes con leptospirosis humana en Cuba","Rodríguez González, . Islay, Obregón, Ana M, Rodríguez, José E, Fernández, Carmen, Arzola, Arelys, Victoria, Berta","Revista Cubana de Higiene y Epidemiología; 40(1); 11-15","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100002&lang=pt" 
"S1561-30032002000100003-cub","Aseguramiento de la calidad en un laboratorio acreditado","Sardiñas Peña, Olivia, Hernández Peñalver, María Teresa","Revista Cubana de Higiene y Epidemiología; 40(1); 16-19","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100003&lang=pt" 
"S1561-30032002000100004-cub","Tendencias y pronósticos de las infecciones nosocomiales en la provincia de Cienfuegos","Luján Hernández, Marta","Revista Cubana de Higiene y Epidemiología; 40(1); 20-25","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100004&lang=pt" 
"S1561-30032002000100005-cub","Ensayo de un medio de cultivo para conservación y transporte de estreptococo","Dauval Borges, Carlos, Urdanivia Cruz, María O, Herrera Alonso, Francisco","Revista Cubana de Higiene y Epidemiología; 40(1); 26-30","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100005&lang=pt" 
"S1561-30032002000100006-cub","Impacto en el ambiente y la salud de las medidas de intervención social del &quot;Proyecto Cayo Hueso&quot;","García Baluja, Rodolfo, Puerto Rodríguez, Asela del, Cañas Pérez, Regla","Revista Cubana de Higiene y Epidemiología; 40(1); 31-37","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100006&lang=pt" 
"S1561-30032002000100007-cub","Tendencia actual del estreptococo como indicador de contaminación fecal","Suárez Pita, Maritza","Revista Cubana de Higiene y Epidemiología; 40(1); 38-43","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100007&lang=pt" 
"S1561-30032002000100008-cub","Requisitos uniformes de los manuscritos enviados a Revistas Biomédicas (Mayo 2000)","","Revista Cubana de Higiene y Epidemiología; 40(1); 44-72","Revista Cubana de Higiene y Epidemiología","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032002000100008&lang=pt" 
"S1517-86922002000200001-scl","Resultado concreto de ações continuadas","Nóbrega, Antonio Claudio Lucas da","Revista Brasileira de Medicina do Esporte; 8(2); 31-31","Revista Brasileira de Medicina do Esporte","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922002000200001&lang=pt" 
"S1517-86922002000200005-scl","Normatização da Concessão do Título de Especialista em Medicina do Esporte e do Reconhecimento de Cursos de Especialização em Medicina do Esporte","","Revista Brasileira de Medicina do Esporte; 8(2); 59-63","Revista Brasileira de Medicina do Esporte","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922002000200005&lang=pt" 
"S1517-86922002000200004-scl","Acurácia de critérios para vagotonia no eletrocardiograma de repouso de 12 derivações: uma análise com curvas ROC","Lazzoli, José Kawazoe, Castro, Claudia Lúcia Barros de, Nóbrega, Antonio Claudio Lucas da, Araújo, Claudio Gil Soares de","Revista Brasileira de Medicina do Esporte; 8(2); 50-58","Revista Brasileira de Medicina do Esporte","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922002000200004&lang=pt" 
"S1519-38292002000100001-scl","Novos desafios para a avaliação em saúde: lições preliminares dos programas de promoção","Hartz, Zulmira Maria de Araújo","Revista Brasileira de Saúde Materno Infantil; 2(1); 5-6","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100001&lang=pt" 
"S1519-38292002000100012-scl","","Figueiró, Ana Cláudia","Revista Brasileira de Saúde Materno Infantil; 2(1); 73-74","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100012&lang=pt" 
"S1519-38292002000100013-scl","","","Revista Brasileira de Saúde Materno Infantil; 2(1); 75-77","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100013&lang=pt" 
"S1519-38292002000100006-scl","Prevalência de sobrepeso e obesidade em adolescentes de uma escola da rede pública do Recife","Silva, Gisélia Alves Pontes da, Balaban, Geni, Nascimento, Eulália Maria M., Baracho, Joana Darc Santana, Freitas, Maria Maia V.","Revista Brasileira de Saúde Materno Infantil; 2(1); 37-42","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100006&lang=pt" 
"S1519-38292002000100005-scl","Estudo comparativo das indicações de cesariana entre um hospital público-universitário e um hospital privado","Fabri, Renato Humberto, Silva, Helder de Souza Lima e, Lima, Rodrigo Vaz de, Murta, Eddie Fernando Candido","Revista Brasileira de Saúde Materno Infantil; 2(1); 29-35","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100005&lang=pt" 
"S1519-38292002000100010-scl","Leucemia linfóide aguda: uma doença curável","Pedrosa, Francisco, Lins, Mecneide","Revista Brasileira de Saúde Materno Infantil; 2(1); 63-68","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100010&lang=pt" 
"S1519-38292002000100011-scl","Programa de Humanização no Pré-natal e Nascimento","","Revista Brasileira de Saúde Materno Infantil; 2(1); 69-71","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100011&lang=pt" 
"S1519-38292002000100002-scl","Vigilância epidemiológica: conceitos e institucionalização","Albuquerque, Maria Ilk Nunes de, Carvalho, Eduardo M. Freese de, Lima, Luci Praciano","Revista Brasileira de Saúde Materno Infantil; 2(1); 7-14","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100002&lang=pt" 
"S1519-38292002000100003-scl","Estimulação psicossocial e plasticidade cerebral em desnutridos","Santos-Monteiro, Jailma, Guedes, Rubem Carlos de Araújo, Castro, Raul Manhães de, Cabral Filho, José Eulálio","Revista Brasileira de Saúde Materno Infantil; 2(1); 15-22","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100003&lang=pt" 
"S1519-38292002000100004-scl","A situação de aleitamento materno de crianças atendidas em creches da Secretaria da Assistência Social do município de São Paulo: região Freguesia do Ó","Spinelli, Mônica G. N., Sesoko, Edna H., Souza, José Maria P., Souza, Sônia B. de","Revista Brasileira de Saúde Materno Infantil; 2(1); 23-28","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100004&lang=pt" 
"S1519-38292002000100007-scl","Níveis de ferro, cobre e zinco em colostro de puérperas adultas de recém-nascidos a termo e pré-termo, segundo variáveis maternas e socioeconômicas","Costa, Roseli S. S. da, Carmo, Maria das Graças T. do, Saunders, Cláudia, Jesus, Edgar F. O. de, Simabuco, Silvana M., Paiva, Fernando","Revista Brasileira de Saúde Materno Infantil; 2(1); 43-50","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100007&lang=pt" 
"S1519-38292002000100008-scl","Algunos aspectos éticos sobre el riesgo preconcepcional","Gómez, Goliat Reina","Revista Brasileira de Saúde Materno Infantil; 2(1); 51-55","Revista Brasileira de Saúde Materno Infantil","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100008&lang=pt" 
"S1519-38292002000100009-scl","Avaliação antropométrica do estado nutricional da gestante: visão retrospectiva e prospectiva","Coelho, Kênia Siqueira, Souza, Ariani Impieri de, Batista Filho, Malaquias","Revista Brasileira de Saúde Materno Infantil; 2(1); 57-61","Revista Brasileira de Saúde Materno Infantil","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292002000100009&lang=pt" 
"S1517-86922002000200002-scl","Consumo máximo de oxigênio e limiar anaeróbio de jogadores de futebol: comparação entre as diferentes posições","Balikian, Pedro, Lourenção, Aparecido, Ribeiro, Luiz Fernando Paulino, Festuccia, Wilham Tadeu Lara, Neiva, Cassiano Merussi","Revista Brasileira de Medicina do Esporte; 8(2); 32-36","Revista Brasileira de Medicina do Esporte","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922002000200002&lang=pt" 
"S1517-86922002000200003-scl","Autopercepção corporal de variáveis da aptidão física relacionada à saúde","Araújo, Denise Sardinha Mendes Soares de, Araújo, Claudio Gil Soares de","Revista Brasileira de Medicina do Esporte; 8(2); 37-49","Revista Brasileira de Medicina do Esporte","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922002000200003&lang=pt" 
"S1028-47962002000100001-cub","Editorial","Morón Rodríguez, Francisco J","Revista Cubana de Plantas Medicinales; 7(1); 5-6","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100001&lang=pt" 
"S1028-47962002000100002-cub","La homeopatía en el tratamiento del cáncer: Análisis de información","Laza Loaces, Dayamí, Rodríguez Luis, Iraida, Sardiña Cabrera, Guillermo","Revista Cubana de Plantas Medicinales; 7(1); 6-13","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100002&lang=pt" 
"S1028-47962002000100003-cub","Extracto de Aloe barbadensis inyectable en fracturas experimentales","González-Quevedo Rodríguez, Mario, Sotolongo Baró, María del C, Batista Ver&lt;A NAME=&quot;autor&quot;&gt;&lt;/A&gt;anes, Mirta","Revista Cubana de Plantas Medicinales; 7(1); 14-18","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100003&lang=pt" 
"S1028-47962002000100004-cub","Extracto hidroalcohólico de cera de caña no induce daño genético","Vizoso Parra, Ángel, García López, Arilia, Ramos Ruiz, Alberto, Villaescusa González, Aida, Edreira Armenteros, Aymee, Castro Méndez, Irma, Piloto Ferrer, Janet","Revista Cubana de Plantas Medicinales; 7(1); 18-22","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100004&lang=pt" 
"S1028-47962002000100005-cub","Secador solar móvil de estructura metálica para plantas medicinales","Pérez Valenciano, Hugo, Acosta de la Luz, Lérida, Favelo González, Jesús","Revista Cubana de Plantas Medicinales; 7(1); 25-29","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100005&lang=pt" 
"S1028-47962002000100006-cub","Passiflora incarnata L. y Senna alata (L.) Roxo: Estudio toxicogenético que emplea 2 sistemas de ensayos a corto plazo","Vizoso Parra, Angel, Ramos Ruiz, Alberto, Villaescusa González, Aida, Betancourt Badell, José, García López, Arilia, Piloto Ferrer, Janet, Décalo Michelena, Mercedes","Revista Cubana de Plantas Medicinales; 7(1); 27-31","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100006&lang=pt" 
"S1028-47962002000100007-cub","Obtención y caracterización preliminar de un extracto de Aloe vera L. con actividad antiviral","Rivero Martínez, Reinaldo, Rodríguez Leyes, Eduardo Antonio, Menéndez Castillo, Rosa, Fernández Romero, José Abel, Barrio Alonso, Gloria del, González Sanabia, María Lidia","Revista Cubana de Plantas Medicinales; 7(1); 32-38","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100007&lang=pt" 
"S1028-47962002000100008-cub","Resumen estructurado","","Revista Cubana de Plantas Medicinales; 7(1); 44-44","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100008&lang=pt" 
"S1028-47962002000100009-cub","Requisitos uniformes de los manuscritos enviados a Revistas Biomédicas (Mayo 2000)","","Revista Cubana de Plantas Medicinales; 7(1); 45-62","Revista Cubana de Plantas Medicinales","Espanhol","2002","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962002000100009&lang=pt" 
"S0104-59702002000100002-scl","Erradicação da poliomielite no Brasil: a contribuição da Fundação Oswaldo Cruz","Schatzmayr, Hermann G., Filippis, Ana Maria Bispo de, Friedrich, Fabian, Leal, Maria da Luz Fernandes","História, Ciências, Saúde-Manguinhos; 9(1); 11-24","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100002&lang=pt" 
"S0104-59702002000100011-scl","Por uma história renovada da febre amarela e da vacina antiamarílica no Brasil","Bertolli Filho, Claudio","História, Ciências, Saúde-Manguinhos; 9(1); 213-220","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100011&lang=pt" 
"S0104-59702002000100015-scl","As máscaras do medo: leprAids","Nascimento, Dilene Raimundo do","História, Ciências, Saúde-Manguinhos; 9(1); 235-238","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100015&lang=pt" 
"S0104-59702002000100013-scl","Enfocando as mulheres da floresta","Muaze, Mariana de Aguiar Ferreira","História, Ciências, Saúde-Manguinhos; 9(1); 227-231","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100013&lang=pt" 
"S0104-59702002000100008-scl","A produção científica publicada pelo Instituto Oswaldo Cruz no período 1900 a 1917: um estudo exploratório","Weltman, Wanda Latmann","História, Ciências, Saúde-Manguinhos; 9(1); 159-186","História, Ciências, Saúde-Manguinhos","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702002000100008&lang=pt" 
