"S0188-49992009000400002-mex","Adsorción de arsénico en zeolita natural pretratada con óxidos de magnesio","MEJÍA-ZAMUDIO, Flérida, VALENZUELA-GARCÍA, Jesús L., AGUAYO-SALINAS, Salvador, MEZA-FIGUEROA, Diana","Revista internacional de contaminación ambiental; 25(4); 217-227","Revista internacional de contaminación ambiental","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992009000400002&lang=pt" 
"S1726-569X2009000200006-chl","FINANCIAL AND NON-FINANCIAL CONFLICTS OF INTERESTS IN PSYCHIATRY","Maj, Mario","Acta bioethica; 15(2); 165-171","Acta bioethica","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200006&lang=pt" 
"S1726-569X2009000200007-chl","EL EFECTO PLACEBO EN LOS ENSAYOS CLÍNICOS CON ANTIDEPRESIVOS","Silva Ibarra, Hernán","Acta bioethica; 15(2); 172-178","Acta bioethica","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200007&lang=pt" 
"S1726-569X2009000200008-chl","INEQUITABLE DISTRIBUTION OF HEALTH RESOURCES IN BRAZIL: AN ANALYSIS OF NATIONAL PRIORITY SETTING","Ferri-de-Barros, Fabio, Howard, Andrew W, Martin, Douglas K","Acta bioethica; 15(2); 179-183","Acta bioethica","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200008&lang=pt" 
"S1726-569X2009000200009-chl","PRIORITY SETTING IN AN ACUTE CARE HOSPITAL IN ARGENTINA: A QUALITATIVE CASE STUDY","Gordon, Heather, Kapiriri, Lydia, Martin, Douglas K","Acta bioethica; 15(2); 184-192","Acta bioethica","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200009&lang=pt" 
"S1726-569X2009000200010-chl","HOSPITAL PRIORITY SETTING IN A MIXED PUBLIC/PRIVATE HEALTH SYSTEM: A CASE STUDY OF A CHILEAN HOSPITAL","Valdebenito, Carolina, Kapiriri, Lydia, Martin, Douglas K","Acta bioethica; 15(2); 193-201","Acta bioethica","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200010&lang=pt" 
"S1726-569X2009000200011-chl","INSERÇÃO DOS TEMAS DE HUMANIDADES E ÉTICA EM CURRICULO MÉDICO INTEGRADO EM ESCOLA PÚBLICA NO DISTRITO FEDERAL, BRASIL","Garbi Novaes, Maria Rita Carvalho, Garcez Novaes, Luiz Carlos, Guilhem, Dirce, Lolas, Fernando, Silveira, Carla, Guiotti, Murilo","Acta bioethica; 15(2); 202-211","Acta bioethica","Português","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200011&lang=pt" 
"S1726-569X2009000200012-chl","LA COMUNICACIÓN DE LA VERDAD EN LA RELACIÓN MÉDICO-PACIENTE TERMINAL","Gajardo Ugás, Alejandra","Acta bioethica; 15(2); 212-215","Acta bioethica","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200012&lang=pt" 
"S1726-569X2009000200013-chl","RELACIÓN MÉDICO-PACIENTE: DERECHOS DEL ADULTO MAYOR","Barrantes-Monge, Melba, Rodríguez, Eduardo, Lama, Alexis","Acta bioethica; 15(2); 216-221","Acta bioethica","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200013&lang=pt" 
"S1726-569X2009000200014-chl","PROPOSALS FOR EMBRYONIC STEM CELL PRODUCTION WITHOUT DESTROYING HUMAN EMBRYOS: SCIENTIFIC AND BIOETHICAL CHALLENGES","Ventura-Juncá, Patricio, Santos, Manuel, Larraín, Juan","Acta bioethica; 15(2); 222-233","Acta bioethica","Inglês","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200014&lang=pt" 
"S1726-569X2009000200015-chl","RECENSIONES","","Acta bioethica; 15(2); 234-238","Acta bioethica","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2009000200015&lang=pt" 
"S0188-45572009000300001-mex","Presentación","","Estudios sociales (Hermosillo, Son.); 17(spe); 9-10","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300001&lang=pt" 
"S0188-45572009000300010-mex","Percepción de los ganaderos respecto a la sequía: viabilidad de un manejo de los agostaderos que prevenga sus efectos negativos","López Reyes, Migdelina, Solís Garza, Gilberto, Murrieta Saldívar, Joaquín, López Estudillo, Rigoberto","Estudios sociales (Hermosillo, Son.); 17(spe); 221-241","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300010&lang=pt" 
"S0188-45572009000300011-mex","Violencia hacia las mujeres: reflexiones desde una perspectiva regional","Román Pérez, Rosario, Abril Valdez, Elba, Cubillas Rodríguez, María José, Félix, María de los Ángeles","Estudios sociales (Hermosillo, Son.); 17(spe); 243-272","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300011&lang=pt" 
"S0188-45572009000300012-mex","Los comcáac (seri): hacia una diversidad biocultural del Golfo de California y estado de Sonora, México","Luque Agraz, Diana, Doode Matsumoto, Shoko","Estudios sociales (Hermosillo, Son.); 17(spe); 273-301","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300012&lang=pt" 
"S0188-45572009000300013-mex","Prácticas de crianza y educación inicial en la etnia Mayo","Vera Noriega, Ángel, Peña Ramos, Martha, Calderón González, Nohemí Guadalupe","Estudios sociales (Hermosillo, Son.); 17(spe); 303-324","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300013&lang=pt" 
"S0188-45572009000300002-mex","Ordenamiento ecológico y ordenamiento territorial: retos para la gestión del desarrollo regional sustentable en el siglo XXI","Wong-González, Pablo","Estudios sociales (Hermosillo, Son.); 17(spe); 11-39","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300002&lang=pt" 
"S0188-45572009000300003-mex","&quot;Lo que el desarrollo se llevó&quot;. Modernidad y nostalgia en Sonora","Núñez Noriega, Guillermo","Estudios sociales (Hermosillo, Son.); 17(spe); 41-77","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300003&lang=pt" 
"S0188-45572009000300004-mex","El patrimonio natural y cultural como base para estrategias de turismo sustentable en la Sonora Rural","Salido Araiza, Patricia L., Bañuelos Flores, Noemí, Romero Escalante, David Manuel, Romo Paz, Elsa Luisa, Ochoa Manrique, Ana Isabel, Rodica Caracuda, Ancuta, Olivares Cervantes, Judith","Estudios sociales (Hermosillo, Son.); 17(spe); 79-103","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300004&lang=pt" 
"S0188-45572009000300005-mex","Educación superior y mercado laboral: vinculación y pertinencia social ¿Por qué? y ¿Para qué?","Camarena Gómez, Beatriz Olivia, Velarde Hernández, Delisahé","Estudios sociales (Hermosillo, Son.); 17(spe); 105-125","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300005&lang=pt" 
"S0188-45572009000300006-mex","Oferta institucional y marginación social: experiencias de un grupo de bordadoras en Tesopaco, Sonora","Andablo Reyes, Araceli del Carmen, Hernández Moreno, María del Carmen","Estudios sociales (Hermosillo, Son.); 17(spe); 127-148","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300006&lang=pt" 
"S0188-45572009000300007-mex","De golosos y tragones están llenos los panteones: cultura y riesgo alimentario en Sonora","Sandoval Godoy, Sergio A., Domínguez Ibáñez, Sandra, Cabrera Murrieta, Anayeli","Estudios sociales (Hermosillo, Son.); 17(spe); 149-179","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300007&lang=pt" 
"S0188-45572009000300008-mex","La cocina tradicional regional como un elemento de identidad y desarrollo local: el caso de San Pedro El Saucito, Sonora, México","Meléndez Torres, Juana María, Cañez De la Fuente, Gloria María","Estudios sociales (Hermosillo, Son.); 17(spe); 181-204","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300008&lang=pt" 
"S0188-45572009000300009-mex","La producción y comercialización de bacanora como estrategia de desarrollo regional en la sierra sonorense","Núñez Noriega, Luis, Salazar Solano, Vidal","Estudios sociales (Hermosillo, Son.); 17(spe); 205-219","Estudios sociales (Hermosillo, Son.)","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572009000300009&lang=pt" 
"S0256-95742009001100001-sza","NHI or bust - the road of no return to health care reform","Ncayiyana, Daniel J","SAMJ: South African Medical Journal; 99(11); 765-765","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100001&lang=pt" 
"S0256-95742009001100002-sza","Editor&#039;s Choice","","SAMJ: South African Medical Journal; 99(11); 767-767","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100002&lang=pt" 
"S0256-95742009001100003-sza","A foreign doctor&#039;s experiences with the HPCSA","Hagemeister, D T","SAMJ: South African Medical Journal; 99(11); 768-768","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100003&lang=pt" 
"S0256-95742009001100004-sza","Facebook is smoking","Mgweba, Lihle, Dlamini, Sindiswa, Kassim, Jateel, Planting, Talia, Smith, David","SAMJ: South African Medical Journal; 99(11); 768-770","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100004&lang=pt" 
"S0256-95742009001100005-sza","The costs of a bullet - the true cost of labour","Craven, Stephen A","SAMJ: South African Medical Journal; 99(11); 770-770","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100005&lang=pt" 
"S0256-95742009001100006-sza","Linezolid dosing for staphylococcal pneumonia in children","Green, Robin, Morrow, Brenda, Argent, Andrew, Jeena, Prakash","SAMJ: South African Medical Journal; 99(11); 770-772","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100006&lang=pt" 
"S0256-95742009001100007-sza","&#039;Breakthrough&#039; thai hiv vaccine trial controversy","Bateman, Chris","SAMJ: South African Medical Journal; 99(11); 774-777","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100007&lang=pt" 
"S0256-95742009001100008-sza","Time to &#039;stop pedalling backwards&#039; - Motsoaledi","Bateman, Chris","SAMJ: South African Medical Journal; 99(11); 778-779","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100008&lang=pt" 
"S0256-95742009001100009-sza","Breast cancer breakthrough in gene profilings?","Bateman, Chris","SAMJ: South African Medical Journal; 99(11); 780-782","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100009&lang=pt" 
"S0256-95742009001100010-sza","Osd strikers: possible censure in 6 months","Bateman, Chris","SAMJ: South African Medical Journal; 99(11); 783-784","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100010&lang=pt" 
"S0256-95742009001100011-sza","Resistance to pyrazinamide and ethambutol compromises MDR/XDR-TB treatment","Hoek, K G P, Schaaf, H S, Gey van Pittius, N C, van Helden, P D, Warren, R M","SAMJ: South African Medical Journal; 99(11); 785-787","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100011&lang=pt" 
"S0256-95742009001100012-sza","How has the OSD affected our state hospitals?","Parkes, Jeannette, Abratt, Raymond, Taylor, Allan, le Feuvre, David, Murray, Elizabeth, Robertson, Barbara, Kotze, Tessa, Marais, David, Khan, Del, Kilborn, Tracy, Wieselthaler, Nicky, Gajjar, Himal, Handler, Lenny, Fagan, Johan, Spitaels, Ariane, Morrison, Adrian, Davidson, Alan, Salie, Shamiel, Urban, Mike, Rajkumar, Ash, Pretorius, Vincent, van Niekerk, Magriet, Ferreira, Germaine, Wolmerans, Marli, Cyster, Lyall, King, Darren, Okwuosa, Sebastian, van Staden, Sanet, van Niekerk, Margarethe, Winckler, Jana, Meissenheimer, Heinrich, Botes, Annie, Tait, Deon, Visagie, Jodine, Swarts, Steve, Klocke, Marina, Lomas, Vanessa, Marais, Ilke, Vijoen, Werner, Perry, Jennie, Nkosi, Nokwazi, Stuve, Katrin","SAMJ: South African Medical Journal; 99(11); 788-789","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100012&lang=pt" 
"S0256-95742009001100013-sza","Medical electives in South Africa","Kirkman, Matthew Anthony","SAMJ: South African Medical Journal; 99(11); 789-790","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100013&lang=pt" 
"S0256-95742009001100014-sza","Persistent pain following ankle sprain: bilateral accessory soleus muscles","Neethling-du Toit, M, Villiers, R V P de, Derman, E W","SAMJ: South African Medical Journal; 99(11); 791-792","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100014&lang=pt" 
"S0256-95742009001100015-sza","Lucy Wagstaff (1930 -2009)","Hansen, J D L","SAMJ: South African Medical Journal; 99(11); 793-793","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100015&lang=pt" 
"S0256-95742009001100016-sza","Hendrik (Henk) Kayser (25/09/1925 7/09/2009)","Uys, Beorn","SAMJ: South African Medical Journal; 99(11); 793-794","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100016&lang=pt" 
"S0256-95742009001100017-sza","Book reviews","","SAMJ: South African Medical Journal; 99(11); 794-795","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100017&lang=pt" 
"S0256-95742009001100018-sza","Mental health services for HIV/AIDS patients are long overdue","Andersen, L S, Seedat, S","SAMJ: South African Medical Journal; 99(11); 796-796","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100018&lang=pt" 
"S0256-95742009001100019-sza","Plummeting corneal donations at the Gauteng cornea and eye bank","Makgotloe, Aubrey Mokokomadi, Carmichael, Trevor Robin","SAMJ: South African Medical Journal; 99(11); 797-797","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100019&lang=pt" 
"S0256-95742009001100020-sza","Primary health workers&#039; proficiency in using malaria rapid diagnostic tests in Limpopo province","Moonasar, Devanand, Goga, Ameena Ebrahim, Frean, John, Kruger, Philip, Maharaj, Rajendra, Chandramohan, Daniel","SAMJ: South African Medical Journal; 99(11); 798-799","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100020&lang=pt" 
"S0256-95742009001100021-sza","Peripheral arterial disease and intermittent claudication: efficacy of short-term upper body strength training, dynamic exercise training, and advice to exercise at home","Parr, B M, Noakes, T D, Derman, E W","SAMJ: South African Medical Journal; 99(11); 800-804","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100021&lang=pt" 
"S0256-95742009001100022-sza","Is routine pathological examination required in South African children undergoing adenotonsillectomy?","van Lierop, Anton C, Prescott, C A J","SAMJ: South African Medical Journal; 99(11); 805-809","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100022&lang=pt" 
"S0256-95742009001100023-sza","Field evaluation of a malaria rapid diagnostic test (ICT Pf)","Moonasar, Devanand, Goga, Ameena E, Kruger, Philip S, La Cock, Christine, Maharaj, Rajendra, Frean, John, Chandramohan, Daniel","SAMJ: South African Medical Journal; 99(11); 810-813","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100023&lang=pt" 
"S0256-95742009001100024-sza","Severe snakebites in northern KwaZulu-Natal: treatment modalities and outcomes","Wood, Darryl, Webb, Caroline, DeMeyer, Jenine","SAMJ: South African Medical Journal; 99(11); 814-818","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100024&lang=pt" 
"S0256-95742009001100025-sza","Lead-based paint on playground equipment in public children&#039;s parks in Johannesburg, Tshwane and Ekurhuleni","Mathee, Angela, Singh, Elvira, Mogotsi, Mirriam, Timothy, Geraldine, Maduka, Bryne, Olivier, Jan, Ing, Dennis","SAMJ: South African Medical Journal; 99(11); 819-821","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100025&lang=pt" 
"S0256-95742009001100026-sza","Atopy in HIV-infected children in pretoria","Masekela, R, Moodley, T, Mahlaba, N, Wittenberg, D F, Becker, P, Kitchin, O, Green, R J","SAMJ: South African Medical Journal; 99(11); 822-825","SAMJ: South African Medical Journal","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742009001100026&lang=pt" 
"S0185-24502009000200001-mex","Heidegger y Vattimo: intérpretes de Nietzsche","Santiesteban, Luis César","Diánoia; 54(63); 3-36","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200001&lang=pt" 
"S0185-24502009000200010-mex","Reflexiones en torno a algunas reacciones","Laks, André","Diánoia; 54(63); 197-204","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200010&lang=pt" 
"S0185-24502009000200011-mex","Comentario a la Parte I de Apariencia y realidad en el pensamiento griego, de Marcelo Boeri","Cordero, Néstor Luis","Diánoia; 54(63); 205-208","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200011&lang=pt" 
"S0185-24502009000200012-mex","Sobre apariencia y realidad en Aristóteles: La interpretación de Marcelo Boeri","Mittelmann, Jorge","Diánoia; 54(63); 209-222","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200012&lang=pt" 
"S0185-24502009000200013-mex","Sobre lo aparente y lo real: respuesta a Néstor L. Cordero y a Jorge Mittelmann","Boeri, Marcelo D.","Diánoia; 54(63); 223-233","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200013&lang=pt" 
"S0185-24502009000200014-mex","Alejandro Vigo, Aristóteles. Una introducción","Gerena, Luis","Diánoia; 54(63); 235-242","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200014&lang=pt" 
"S0185-24502009000200015-mex","Marco Zingano, Aristóteles. Ethica nicomachea I 13-III 8, tratado da virtude moral","de la Peña, Elisa","Diánoia; 54(63); 242-249","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200015&lang=pt" 
"S0185-24502009000200016-mex","Claudia Jáuregui, Sentido interno y subjetividad. Un análisis del problema del auto-conocimiento en la filosofía trascendental de Kant","Stepanenko, Pedro","Diánoia; 54(63); 249-256","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200016&lang=pt" 
"S0185-24502009000200017-mex","Laura Quintana Porras, Gusto y comunicabilidad en la estética de Kant","Cubo Ugarte, Óscar","Diánoia; 54(63); 256-261","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200017&lang=pt" 
"S0185-24502009000200018-mex","Luis Vega Reñón, Si de argumentar se trata","Guevara Reyes, Gabriela","Diánoia; 54(63); 262-265","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200018&lang=pt" 
"S0185-24502009000200019-mex","Carolina Celorio (comp.), Catálogo histórico de publicaciones del Instituto de Investigaciones Filosóficas 1940-2007","Zirión Quijano, Antonio","Diánoia; 54(63); 265-271","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200019&lang=pt" 
"S0185-24502009000200002-mex","De la matemática clásica a la matemática moderna: Hilbert y el esquematismo kantiano","Torres Alcaraz, Carlos","Diánoia; 54(63); 37-70","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200002&lang=pt" 
"S0185-24502009000200003-mex","Una relación de homogeneidad entre términos heterogéneos: El concepto de homogeneidad en el capítulo del esquematismo de la Crítica de la razón pura","Arias Albisu, Martín","Diánoia; 54(63); 71-88","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200003&lang=pt" 
"S0185-24502009000200004-mex","Guillermo de Ockham y el desafío escéptico en los Quodlibeta Septem","Gamboa, Deni","Diánoia; 54(63); 89-113","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200004&lang=pt" 
"S0185-24502009000200005-mex","La crítica de Averroes contra el determinismo de al Ghazali y los asharíes","López Farjeat, Luis Xavier","Diánoia; 54(63); 115-132","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200005&lang=pt" 
"S0185-24502009000200006-mex","Derecho natural y derecho legal en Aristóteles","Hobuss, João","Diánoia; 54(63); 133-155","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200006&lang=pt" 
"S0185-24502009000200007-mex","Lectio platonica: André Laks, lector de las Leyes","Molina, José","Diánoia; 54(63); 157-164","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200007&lang=pt" 
"S0185-24502009000200008-mex","Reflexiones sobre La filosofía política de Platón a la luz de las Leyes, de André Laks","Dieterlen, Paulette","Diánoia; 54(63); 165-173","Diánoia","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-24502009000200008&lang=pt" 
