"S0101-31572014000400010-scl","O avanço do processo de matematização na academia brasileira de economia desde a década de 1980","Luperi, Mauricio","Revista de Economia Política; 34(4); 670-688","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400010&lang=pt" 
"S0103-84782014001202136-scl","Impact of cyclic water stress on growth, physiological responses and yield of rice (Oryza sativa L.) grown in tropical environment","Zain, Nurul Amalina Mohd, Ismail, Mohd Razi, Puteh, Adam, Mahmood, Maziah, Islam, M Robiul","Ciência Rural; 44(12); 2136-2141","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202136&lang=pt" 
"S0103-84782014001202245-scl","O inseticida Thiodan® sobre o desenvolvimento folicular de lambaris","Marcon, Lucas, Silva Filho, Paulo Burlamaqui da, Lopes, Diego Senra, Mounteer, Ann Honor, Benjamin, Laércio dos Anjos","Ciência Rural; 44(12); 2245-2251","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202245&lang=pt" 
"S0103-84782014001202095-scl","Análise populacional de corós-praga e de outras espécies no planalto do Rio Grande do Sul","Cherman, Mariana Alejandra, Morón, Miguel Ángel, Salvadori, José Roberto, Prá, Elder Dal, Guedes, Jerson Vanderlei Carús","Ciência Rural; 44(12); 2095-2102","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202095&lang=pt" 
"S0103-84782014001202265-scl","Produtividade de pastagens de Coastcross-1 em consórcio com diferentes leguminosas de ciclo hibernal","Aguirre, Priscila Flôres, Olivo, Clair Jorge, Simonetti, Gabriela Descovi, Nunes, Jéssica Soares, Silva, Jossiane Ortiz, Santos, Marciele da Silva, Correa, Marcos da Rosa, Bratz, Vinícius Felipe, Anjos, Amanda Nunes Assis dos","Ciência Rural; 44(12); 2265-2272","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202265&lang=pt" 
"S0103-84782014001202236-scl","Creatine kinase serum activity in feline hyperthyroidism","Cardoso, Mauro José Lahm, Costa, Fabiano Séllos, Holsback, Luciane, Patelli, Thais Helena Constantino, Melussi, Maíra, Zacarias Júnior, Ademir, Fagnani, Rafael","Ciência Rural; 44(12); 2236-2244","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202236&lang=pt" 
"S0103-84782014001202228-scl","Efeitos cardiovasculares e analgésicos da administração epidural de ropivacaína isolada ou associada à morfina, em felinos","Regalin, Doughlas, Moresco, Marina, Padilha, Vanessa Sasso, Tocheto, Ronise, Oleskovicz, Nilson","Ciência Rural; 44(12); 2228-2235","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202228&lang=pt" 
"S0103-84782014001202221-scl","Proteinograma sérico e do líquido peritoneal de equinos submetidos à orquiectomia","Filippo, Paula Alessandra Di, Gomes, Fernando Ramalho, Mascarenhas, Laiza da Silva, Almeida, Adriana Jardim de, Rodrigues, Ana Bárbara Freitas","Ciência Rural; 44(12); 2221-2227","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202221&lang=pt" 
"S0103-84782014001202293-scl","Viabilidade econômica e de risco da produção de tomate no município de Cambuci/RJ, Brasil","Carvalho, Carla Roberta Ferraz, Ponciano, Niraldo José, Souza, Paulo Marcelo de, Souza, Cláudio Luiz Melo de, Sousa, Elias Fernandes de","Ciência Rural; 44(12); 2293-2299","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014001202293&lang=pt" 
"S1983-80422014000300013-scl","Caracterização de riscos em protocolos submetidos a um comitê de ética em pesquisa: análise bioética","Rates, Camila Maria Pereira, Costa, Marcella Rodrigues e, Pessalacia, Juliana Dias Reis","Revista Bioética; 22(3); 493-499","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300013&lang=pt" 
"S1983-80422014000300016-scl","Limitação do suporte de vida pediátrico: argumentações éticas","Paranhos, Grace Kelly, Rego, Sergio","Revista Bioética; 22(3); 519-528","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300016&lang=pt" 
"S1983-80422014000300017-scl","Ética, bioética e deontologia no ensino da naturologia no Brasil","Hellmann, Fernando, Verdi, Marta Inez Machado","Revista Bioética; 22(3); 529-539","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300017&lang=pt" 
"S1983-80422014000300014-scl","Conflito de interesses em ensaios clínicos iniciais envolvendo pacientes com neoplasia de pulmão","Santos, Marcos, Silva, Dillian Adelaine Cesar da, Paranhos, Flavio Rocha Lima","Revista Bioética; 22(3); 500-508","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300014&lang=pt" 
"S1983-80422014000300015-scl","Direito ao conhecimento da origem biológica na reprodução humana assistida: reflexões bioéticas e jurídicas","Vasconcelos, Camila, Lustosa, Cátia, Meirelles, Ana Thereza, Aranha, Anderson Vieira, Garrafa, Volnei","Revista Bioética; 22(3); 509-518","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300015&lang=pt" 
"S1983-80422014000300018-scl","Comunicação de prognóstico reservado ao paciente infantil","Toma, Marjory Dionizio, Oliveira, Walter Lisboa, Kaneta, Catalina Naomi","Revista Bioética; 22(3); 540-549","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300018&lang=pt" 
"S1983-80422014000300019-scl","Ética em cuidados paliativos: concepções sobre o fim da vida","Paiva, Fabianne Christine Lopes de, Almeida Júnior, José Jailson de, Damásio, Anne Christine","Revista Bioética; 22(3); 550-560","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300019&lang=pt" 
"S0101-31572014000400006-scl","O Brasil pode repetir o milagre econômico?","Barbosa, Fernando de Holanda, Barbosa Filho, Fernando de Holanda","Revista de Economia Política; 34(4); 608-627","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400006&lang=pt" 
"S0101-31572014000400005-scl","Inconvenient glow: cliometrics and the &quot;golden age&quot; of capitalism","Rugitsky, Fernando M.","Revista de Economia Política; 34(4); 587-607","Revista de Economia Política","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400005&lang=pt" 
"S0101-31572014000400004-scl","A curva de Rangel: origem, desenvolvimento e a formalização de Bresser-Pereira e Nakano","Moreno, Osmani Pontes, Modenesi, André de Melo","Revista de Economia Política; 34(4); 565-586","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400004&lang=pt" 
"S0101-31572014000400002-scl","Notas sobre o pensamento de Ignácio Rangel no centenário de seu nascimento","Castro, Márcio Henrique Monteiro de, Bielschowsky, Ricardo, Benjamin, César","Revista de Economia Política; 34(4); 527-543","Revista de Economia Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400002&lang=pt" 
"S0101-31572014000400009-scl","Just how capitalist is China?","Appel, Tiago Nasser","Revista de Economia Política; 34(4); 656-669","Revista de Economia Política","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400009&lang=pt" 
"S2317-15372014000400009-scl","Physiological and sanitary quality, and transmission of fungi associated with Brachiaria brizantha (Hochst. ex. A. Rich.) Stapf seeds submitted to thermal and chemical treatments","Sbalcheiro, Cheila Cristina, José, Solange Carvalho Barrios Roveri, Barbosa, Jennifer Carine Rodrigues da Costa Molina","Journal of Seed Science; 36(4); 443-450","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400009&lang=pt" 
"S2317-15372014000400006-scl","Induction of tolerance to desiccation and to subzero temperatures in embryos of recalcitrant seeds of inga","Bonjovani, Márcio Roberto, Barbedo, Claudio José","Journal of Seed Science; 36(4); 419-426","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400006&lang=pt" 
"S2317-15372014000400007-scl","Methodology of the tetrazolium test for assessing the viability of seeds of Eugenia brasiliensis Lam., Eugenia uniflora L. and Eugenia pyriformis Cambess","Lamarca, Edmir Vicente, Barbedo, Claudio José","Journal of Seed Science; 36(4); 427-434","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400007&lang=pt" 
"S2317-15372014000400004-scl","Biocontrol and seed transmission of Bipolaris oryzae and Gerlachia oryzae to rice seedlings","Moura, Andrea Bittencourt, Ludwig, Juliane, Santos, Aline Garske, Schafer, Jaqueline Tavares, Soares, Vanessa Nogueira, Corrêa, Bianca Obes","Journal of Seed Science; 36(4); 407-412","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400004&lang=pt" 
"S2317-15372014000400005-scl","Agroclimatic zoning of the state of Minas Gerais for the production of high quality soybean seeds","Pádua, Gilda Pizzolante de, França-Neto, José de Barros, Rossi, Rubiana Falopa, Cândido, Humberto Gois","Journal of Seed Science; 36(4); 413-418","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400005&lang=pt" 
"S2317-15372014000400002-scl","Treatment with fungicides and insecticides on the physiological quality and health of wheat seeds","Abati, Julia, Zucareli, Claudemir, Foloni, José Salvador Simoneti, Henning, Fernando Augusto, Brzezinski, Cristian Rafael, Henning, Ademir Assis","Journal of Seed Science; 36(4); 392-398","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400002&lang=pt" 
"S2317-15372014000400003-scl","Behavior of coffee seeds to desiccation tolerance and storage","Abreu, Luciana Aparecida de Souza, Veiga, Adriano Delly, Von Pinho, Édila Vilela de Resende, Monteiro, Fiorita Faria, Rosa, Sttela Dellyzette Veiga Franco da","Journal of Seed Science; 36(4); 399-406","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400003&lang=pt" 
"S2317-15372014000400001-scl","Productivity and physiological quality of seeds with burn down herbicides at the pre harvest of bean crops","Pinto, Marlo Adriano Bison, Basso, Claudir José, Kulczynski, Stela Maris, Bellé, Cristiano","Journal of Seed Science; 36(4); 384-391","Journal of Seed Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-15372014000400001&lang=pt" 
"S1983-80422014000300003-scl","Diálogo entre o agnosticismo e o universo das religiões: o caso da empatia","Schramm, Fermin Roland","Revista Bioética; 22(3); 407-415","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300003&lang=pt" 
"S1983-80422014000300002-scl","Bioética e processos de religiosidade entre os pacientes com doenças terminais no Brasil","Salles, Alvaro Angelo","Revista Bioética; 22(3); 397-406","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300002&lang=pt" 
"S1983-80422014000300005-scl","Efeito nocebo e consentimento informado contextualizado: reflexões sobre aplicação em oftalmologia","Almeida, Leonor Duarte","Revista Bioética; 22(3); 427-433","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300005&lang=pt" 
"S1983-80422014000300004-scl","Investigación científica y patentes: análisis ético-jurídico de sus relaciones","Darío Bergel, Salvador","Revista Bioética; 22(3); 416-426","Revista Bioética","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300004&lang=pt" 
"S1983-80422014000300006-scl","Libertad y ética: el trabajo de Benjamin Libet","Álvarez Díaz, Jorge Alberto","Revista Bioética; 22(3); 434-440","Revista Bioética","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300006&lang=pt" 
"S1983-80422014000300009-scl","Modelos de tomada de decisão em bioética clínica: apontamentos para a abordagem computacional","Siqueira-Batista, Rodrigo, Gomes, Andréia Patrícia, Maia, Polyana Mendes, Costa, Israel Teoldo da, Paiva, Alcione Oliveira de, Cerqueira, Fábio Ribeiro","Revista Bioética; 22(3); 456-461","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300009&lang=pt" 
"S1983-80422014000300008-scl","Tradição e fundamentos éticos hipocráticos aplicáveis à terminalidade da vida","Magalhães, João Luiz de, Nunes, Rui","Revista Bioética; 22(3); 448-455","Revista Bioética","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-80422014000300008&lang=pt" 
"S1982-56762014000600004-scl","Agronomic performance of Pera and related sweet orange accessions naturally infected with Citrus tristeza virus in northern Paraná State, Brazil","Baba, Viviane Y., Giampani, José S., Tazima, Zuleide H., Yada, Inês F. U., Paccola-Meirelles, Luzia D., Leite Júnior, Rui P.","Tropical Plant Pathology; 39(6); 442-448","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600004&lang=pt" 
"S1982-56762014000600003-scl","High-density chitosan reduces the severity of bacterial spot and activates the defense mechanisms of tomato plants","Jail, Nathalie Garbelotti de, Luiz, Caroline, Rocha Neto, Argus Cezar da, Di Piero, Robson Marcelo","Tropical Plant Pathology; 39(6); 434-441","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600003&lang=pt" 
"S1982-56762014000600001-scl","New records of plant parasitic Asterinaceae (Dothideomycetes, Ascomycota) with intercalary appressoria from Central America and Panama","Hofmann, Tina Antje, Piepenbring, Meike","Tropical Plant Pathology; 39(6); 419-427","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600001&lang=pt" 
"S1982-56762014000600009-scl","Sclerotia morphology traits and mycelial growth rate are not informative variables for population studies of Sclerotinia sclerotiorum","Lehner, Miller S., Paula Júnior, Trazilbo J., Silva, Rhaphael A., Vieira, Rogério F., Carneiro, José Eustáquio S., Mizubuti, Eduardo S. G.","Tropical Plant Pathology; 39(6); 471-477","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600009&lang=pt" 
"S1982-56762014000600008-scl","New occurrences of Botryosphaeriaceae causing black root rot of cassava in Brazil","Machado, Alexandre R., Pinho, Danilo B., Oliveira, Saulo A. S. de, Pereira, Olinto L.","Tropical Plant Pathology; 39(6); 464-470","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600008&lang=pt" 
"S0101-31572014000400011-scl","Economic stagnation in the United States: underlying causes and global consequences","Blecker, Robert A.","Revista de Economia Política; 34(4); 689-725","Revista de Economia Política","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572014000400011&lang=pt" 
"S1982-56762014000600002-scl","Favorable conditions for Xanthomonas axonopodis infection in Eucalyptus spp.","Neves, Daniela A., Guimarães, Lúcio M. S., Ferraz, Hélvio G. M., Alfenas, Acelino C.","Tropical Plant Pathology; 39(6); 428-433","Tropical Plant Pathology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762014000600002&lang=pt" 
"S1851-82652014000300010-spa","El Estado, la espera y la dominación política en los sectores populares: entrevista al sociólogo Javier Auyero","Damin, Nicolás","Salud Colectiva; 10(3); 407-415","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300010&lang=pt" 
"S0100-54052014000400006-scl","Meios de cultura semi-seletivos para Macrophomina phaseolina","Nascimento, Selma Rogéria de Carvalho, Ambrósio, Márcia Michelle de Queiroz, Silva, Fernando Henrique Alves da, Guimarães, Louise Medeiros Silva","Summa Phytopathologica; 40(4); 334-337","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400006&lang=pt" 
"S1678-77572014000600554-scl","Radiopacity and cytotoxicity of Portland cement associated with niobium oxide micro and nanoparticles","MESTIERI, Leticia Boldrin, TANOMARU-FILHO, Mário, GOMES-CORNÉLIO, Ana Livia, SALLES, Loise Pedrosa, BERNARDI, Maria Inês Basso, GUERREIRO-TANOMARU, Juliane Maria","Journal of Applied Oral Science; 22(6); 554-559","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600554&lang=pt" 
"S0104-87752014000300006-scl","A América Latina de Erico Verissimo: vizinhança, fraternidade, fraturas","Minchillo, Carlos Cortez","Varia Historia; 30(54); 705-723","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300006&lang=pt" 
"S0104-87752014000300001-scl","Apresentação","Baggio, Kátia Gerab","Varia Historia; 30(54); 599-603","Varia Historia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300001&lang=pt" 
"S1678-77572014000600516-scl","Thickness and marking quality of different occlusal contact registration strips","TOLEDO, Maria Fernanda de Souza Mauá Serapião, JÓIAS, Renata Pilli, MARQUES-IASI, Yves Santini, NEVES, Ana Christina Claro, RODE, Sigmar de Mello","Journal of Applied Oral Science; 22(6); 516-521","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600516&lang=pt" 
"S1678-77572014000600472-scl","Eight years of an outstanding experience as the Editor-in-Chief of the Journal of Applied Oral Science (JAOS)","","Journal of Applied Oral Science; 22(6); 472-472","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600472&lang=pt" 
"S1678-77572014000600490-scl","Monitoring the effectiveness of root canal procedures on endotoxin levels found in teeth with chronic apical periodontitis","MARINHO, Ariane Cassia Salustiano, MARTINHO, Frederico Canato, ZAIA, Alexandre Augusto, FERRAZ, Caio Cezar Randi, GOMES, Brenda Paula Figueiredo de Almeida","Journal of Applied Oral Science; 22(6); 490-495","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600490&lang=pt" 
"S1678-77572014000600496-scl","A castor oil-containing dental luting agent: effects of cyclic loading and storage time on flexural strength","DERCELI, Juliana dos Reis, FAIS, Laiza Maria Grassi, PINELLI, Lígia Antunes Pereira","Journal of Applied Oral Science; 22(6); 496-501","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600496&lang=pt" 
"S1678-77572014000600473-scl","Oral potentially malignant disorders in a large dental population","VILLA, Alessandro, GOHEL, Anita","Journal of Applied Oral Science; 22(6); 473-476","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600473&lang=pt" 
"S1851-82652014000300011-spa","Medicalizar la asistencia, asistencializar la salud","Ginga, Luciana N","Salud Colectiva; 10(3); 417-420","Salud Colectiva","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652014000300011&lang=pt" 
"S0100-54052014000400010-scl","In vitro sensitivity reduction of Fusarium graminearum to DMI and QoI fungicides","Avozani, Aveline, Reis, Erlei Melo, Tonin, Rosane Baldiga","Summa Phytopathologica; 40(4); 358-364","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400010&lang=pt" 
"S1678-77572014000600560-scl","Alkali production in the mouth and its relationship with certain patient&#039;s characteristics","GORDAN, Valeria Veiga, McEDWARD, Deborah Landry, OTTENGA, Marc Edward, GARVAN, Cynthia Wilson, HARRIS, Pearl Ann","Journal of Applied Oral Science; 22(6); 560-568","Journal of Applied Oral Science","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572014000600560&lang=pt" 
"S0104-87752014000300011-scl","Os nomes do nome: o caso da assinatura Alejo Carpentier","Felippe, Eduardo Ferraz","Varia Historia; 30(54); 827-846","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300011&lang=pt" 
"S0104-87752014000300010-scl","Migração, trabalho e etnicidade: portugueses e ingleses no porto de Manaus, 1880-1920","Pinheiro, Maria Luiza Ugarte","Varia Historia; 30(54); 807-826","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300010&lang=pt" 
"S0100-54052014000400001-scl","Effect of temperature, wetness duration and cultivar on the development of anthracnose in guava fruits","Soares-Colletti, Ana Raquel, Lourenço, Silvia de Afonseca","Summa Phytopathologica; 40(4); 307-312","Summa Phytopathologica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400001&lang=pt" 
"S0100-54052014000400004-scl","Identificação de espécies de Colletotrichum associados à antracnose em plantas de atemóia e colonização do fungo nos frutos","Firmino, Ana Carolina, Tozze Junior, Hugo José, Tamelini, Bruno Rocha, Nosaki, Denise Nakada, Furtado, Edson Luiz","Summa Phytopathologica; 40(4); 323-328","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400004&lang=pt" 
"S0100-54052014000400005-scl","Intensidade de doenças foliares, produtividade, massa de mil grãos e grãos manchados em resposta ao número de aplicações de fungicida no cultivar de arroz irrigado SCS 116 Satoru","Bordin, Luiz Carlos, Casa, Ricardo Trezzi, Marcuzzo, Leandro Luiz, Sangoi, Luis, Zancan, Rômulo Luís","Summa Phytopathologica; 40(4); 329-333","Summa Phytopathologica","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052014000400005&lang=pt" 
"S0104-87752014000300007-scl","1492: partos do fecundo oceano: relatos históricos sobre o descobrimento da América em dois tempos (as Décadas de Anglería e de Herrera)","Reis, Anderson Roberti dos, Fernandes, Luiz Estevam de Oliveira","Varia Historia; 30(54); 727-751","Varia Historia","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752014000300007&lang=pt" 
