"S0104-11692008000300007-scl","The use of liquid petroleum jelly in the prevention of perineal lacerations during birth","Araújo, Natalúcia Matos, Oliveira, Sonia Maria Junqueira Vasconcellos de","Revista Latino-Americana de Enfermagem; 16(3); 375-381","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000300007&lang=pt" 
"S0104-11692008000300004-scl","Becoming a mother of a child with cancer: building motherhood","Moreira, Patrícia Luciana, Angelo, Margareth","Revista Latino-Americana de Enfermagem; 16(3); 355-361","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000300004&lang=pt" 
"S0104-11692008000300006-scl","Personal and interpersonal risk factors in the consumption of illicit drugs by marginal adolescents and young people from juvenile gangs","Facundo, Francisco Rafael Guzmán, Pedrão, Luiz Jorge","Revista Latino-Americana de Enfermagem; 16(3); 368-374","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692008000300006&lang=pt" 
"S1517-83822008000200017-scl","Mechanisms and significance of fungicide resistance","Deising, Holger B., Reimann, Sven, Pascholati, Sérgio F.","Brazilian Journal of Microbiology; 39(2); 286-295","Brazilian Journal of Microbiology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822008000200017&lang=pt" 
"S0104-14282008000200005-scl","Desenvolvimento de compósitos poliméricos com fibras vegetais naturais da biodiversidade: uma contribuição para a sustentabilidade amazônica","Marinelli, Alessandra L., Monteiro, Marcos R., Ambrósio, José D., Branciforti, Márcia C., Kobayashi, Márcio, Nobre, Antonio Donato","Polímeros; 18(2); 92-99","Polímeros","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282008000200005&lang=pt" 
"S0102-01882008000100003-scl","O jornalista Costa Rego e o tempo revolucionário (1930)","Sandes, Noé Freire","Revista Brasileira de História; 28(55); 41-62","Revista Brasileira de História","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882008000100003&lang=pt" 
"S0102-01882008000100007-scl","O Brasil nos relatos de viajantes ingleses do século XVIII: produção de discursos sobre o Novo Mundo","Domingues, Ângela","Revista Brasileira de História; 28(55); 133-152","Revista Brasileira de História","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-01882008000100007&lang=pt" 
"S0102-36162008000600007-scl","Infecção por micobactéria após videoartroscopia: o glutaraldeído pode ser o culpado? Estudo experimental in vitro","Carvalho Júnior, Lúcio Honório de, Pereira, Marcelo Lobo, Costa, Lincoln Paiva, Gonçalves, Matheus Braga Jacques, Soares, Luiz Fernando Machado, Santos, Rogério Luciano, Andrade, Ronaldo Percopi de, Barbosa, Eurípedes de Alvarenga","Revista Brasileira de Ortopedia; 43(6); 256-260","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000600007&lang=pt" 
"S0102-695X2008000200012-scl","Avaliação histopatológica em ratos após tratamento agudo com o extrato etanólico de partes aéreas de Jatropha gossypiifolia L.","Mariz, Saulo R., Araújo, Maria S. T., Cerqueira, Gilberto S., Araújo, Washington C., Duarte, José C., Diniz, Margareth F. F. Melo, Medeiros, Isac A.","Revista Brasileira de Farmacognosia; 18(2); 213-216","Revista Brasileira de Farmacognosia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2008000200012&lang=pt" 
"S0102-695X2008000200023-scl","Estudo farmacognóstico do caule e raízes de Microgramma squamulosa (Kaulf.) Sota (Polypodiaceae)","Suffredini, Ivana B., Bacchi, Elfriede M., Kraus, Jane E.","Revista Brasileira de Farmacognosia; 18(2); 279-286","Revista Brasileira de Farmacognosia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2008000200023&lang=pt" 
"S0102-695X2008000200025-scl","Farmacologia e Toxicologia de Peumus boldus e Baccharis genistelloides","Ruiz, Ana Lúcia T. G., Taffarello, Denise, Souza, Vanessa H. S., Carvalho, João E.","Revista Brasileira de Farmacognosia; 18(2); 295-300","Revista Brasileira de Farmacognosia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2008000200025&lang=pt" 
"S0101-81752008000200006-scl","Early larval development in the laboratory of Alpheus estuariensis (Crustacea: Caridea) from the Amazon Region","Pires, Marcus A. B., Abrunhosa, Fernando A., Maciel, Cristiana R.","Revista Brasileira de Zoologia; 25(2); 199-205","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000200006&lang=pt" 
"S0101-81752008000200017-scl","Description of two new species of Naatlo (Araneae: Theridiosomatidae) from Brazil","Rodrigues, Everton N. L., Lise, Arno A.","Revista Brasileira de Zoologia; 25(2); 299-308","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000200017&lang=pt" 
"S0101-81752008000200003-scl","Biologia reprodutiva do fura-barreira Hylocryptus rectirostris (Aves: Furnariidae)","Faria, Luciene C. P., Carrara, Lucas A., Rodrigues, Marcos","Revista Brasileira de Zoologia; 25(2); 172-181","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000200003&lang=pt" 
"S0036-36342008000300004-spa","Health care utilization and health-related quality of life perception in older adults: a study of the Mexican Social Security Institute","Gallegos-Carrillo, Katia, García-Peña, Carmen, Durán-Muñoz, Carlos, Mudgal, Jyoti, Durán-Arenas, Luis, Salmerón-Castro, Jorge","Salud Pública de México; 50(3); 207-217","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300004&lang=pt" 
"S0036-36342008000300003-spa","Tamiz metabólico neonatal por espectrometría de masas en tándem: dos años de experiencia en Nuevo León, México","Torres-Sepúlveda, María del Rosario, Martínez-de Villarreal, Laura E, Esmer, Carmen, González-Alanís, Rogerio, Ruiz-Herrera, Consuelo, Sánchez-Peña, Alejandra, Mendoza-Cruz, José Alberto, Villarreal-Pérez, Jesús Z","Salud Pública de México; 50(3); 200-206","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300003&lang=pt" 
"S1678-77572008000300001-scl","Editorial: the Cochrane Collaboration and Oral Health: a Brazilian experience","Souza, Raphael F., Fedorowicz, Zbys, Santos, Carlos F.","Journal of Applied Oral Science; 16(3); -","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300001&lang=pt" 
"S1678-77572008000300003-scl","In vitro wear resistance of three types of polymethyl methacrylate denture teeth","Reis, Katia Rodrigues, Bonfante, Gerson, Pegoraro, Luiz Fernando, Conti, Paulo Cesar Rodrigues, Oliveira, Pedro Cesar Garcia de, Kaizer, Osvaldo Bazzan","Journal of Applied Oral Science; 16(3); 176-180","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300003&lang=pt" 
"S1678-77572008000300008-scl","Presence of bacteria in dentinal tubules","Kina, José Ricardo, Kina, Juliana, Kina, Eunice Fumico Umeda, Kina, Mônica, Soubhia, Ana Maria Pires","Journal of Applied Oral Science; 16(3); 205-208","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300008&lang=pt" 
"S1678-77572008000300009-scl","Pulpal temperature increase with high-speed handpiece, Er:YAG laser and ultrasound tips","Mollica, Fernanda Brandão, Camargo, Fernanda Pelogia, Zamboni, Sandra Costa, Pereira, Sarina Maciel Braga, Teixeira, Symone Cristina, Nogueira Junior, Lafayette","Journal of Applied Oral Science; 16(3); 209-213","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300009&lang=pt" 
"S1678-77572008000300012-scl","Oral myofunctional and electromyographic evaluation of the orbicularis oris and mentalis muscles in patients with class II/1 malocclusion submitted to first premolar extraction","Souza, Denize Ramirez de, Semeghini, Tatiana Adamov, Kroll, Lucio Benedito, Berzin, Fausto","Journal of Applied Oral Science; 16(3); 226-231","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300012&lang=pt" 
"S1678-77572008000300011-scl","Evaluation of tissue response to periodontal dressings: histological study in tooth sockets of rats","Saito, Célia Tomiko Matida Hamata, Bernabé, Pedro Felício Estrada, Okamoto, Tetuo, Murata, Sueli Satomi, Hamata, Marcelo Matida, Sundefeld, Maria Lúcia Marçal Mazza","Journal of Applied Oral Science; 16(3); 219-225","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300011&lang=pt" 
"S0036-36342008000300008-spa","Las mujeres que se quedan: migración e implicación en los procesos de búsqueda de atención de servicios de salud","Caballero, Marta, Leyva-Flores, René, Ochoa-Marín, Sandra Catalina, Zarco, Ángel, Guerrero, Claudia","Salud Pública de México; 50(3); 241-250","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300008&lang=pt" 
"S0036-36342008000300010-spa","El aborto y la educación médica en México","León-Aguirre, Deyanira González de, Billings, Deborah L, Ramírez-Sánchez, Rubén","Salud Pública de México; 50(3); 258-267","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300010&lang=pt" 
"S0101-31572008000200012-scl","A Era da Turbulência","Oreiro, José Luis","Revista de Economia Política; 28(2); 363-366","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200012&lang=pt" 
"S0101-31572008000200011-scl","Globalização, estado e desenvolvimento: dilemas do Brasil no novo milênio","Ferrari Filho, Fernando","Revista de Economia Política; 28(2); 360-363","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200011&lang=pt" 
"S0101-31572008000200010-scl","Empresas transnacionais e internacionalização da P&amp;D: elementos de organização industrial da economia da inovação","Suzigan, Wilson","Revista de Economia Política; 28(2); 358-360","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200010&lang=pt" 
"S0101-31572008000200001-scl","Metas inflacionárias: a análise convencional e um modelo alternativo","Lima, Luiz Antonio de Oliveira","Revista de Economia Política; 28(2); 187-206","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200001&lang=pt" 
"S0101-31572008000200002-scl","Sustainable development: conceptualizations and measurement","Mueller, Charles C.","Revista de Economia Política; 28(2); 207-225","Revista de Economia Política","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200002&lang=pt" 
"S1678-77572008000300002-scl","Dealing with dental implant failures","Levin, Liran","Journal of Applied Oral Science; 16(3); 171-175","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300002&lang=pt" 
"S1678-77572008000300004-scl","Nasoendoscopy of velopharynx before and during diagnostic therapy","Pegoraro-Krook, Maria Inês, Dutka-Souza, Jeniffer de Cassia Rillo, Marino, Viviane Cristina de Castro","Journal of Applied Oral Science; 16(3); 181-188","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300004&lang=pt" 
"S1678-77572008000300007-scl","Enamel susceptibility to red wine staining after 35% hydrogen peroxide bleaching","Berger, Sandrine Bittencourt, Coelho, Alessandra Sanchez, Oliveira, Valéria Aparecida Pessatti, Cavalli, Vanessa, Giannini, Marcelo","Journal of Applied Oral Science; 16(3); 201-204","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300007&lang=pt" 
"S1678-77572008000300010-scl","Influence of application site of provisional cement on the marginal adaptation of provisional crowns","Cardoso, Mayra, Torres, Marcelo Ferreira, Rego, Mariana Ribeiro de Moraes, Santiago, Luiz Carlos","Journal of Applied Oral Science; 16(3); 214-218","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300010&lang=pt" 
"S1678-77572008000300013-scl","Influence of different adhesive systems on the pull-out bond strength of glass fiber posts","Silva, Luciana Mendonça da, Andrade, Andréa Mello de, Machuca, Melissa Fernanda Garcia, Silva, Paulo Maurício Batista da, Silva, Ricardo Virgolino C. da, Veronezi, Maria Cecília","Journal of Applied Oral Science; 16(3); 232-235","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300013&lang=pt" 
"S0036-36342008000300011-spa","¿La vida es enfermedad?","Gómez Dantés, Octavio","Salud Pública de México; 50(3); 268-269","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300011&lang=pt" 
"S0036-36342008000300002-spa","Prevalencia de factores de riesgo cardiovascular en adultos","Catalán-Reyes, Mónica, Fernández Paredes, Michelle, Hinostroza Rojas, Juana, Fuentes-Vargas, Lilia","Salud Pública de México; 50(3); 198-199","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300002&lang=pt" 
"S0036-36342008000300001-spa","Infecciones por hongos y neutropenia en un hospital pediátrico de tercer nivel","Arellano-Galindo, José, Moreno-Galván, Mónica, Sarti, Elsa","Salud Pública de México; 50(3); 197-198","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300001&lang=pt" 
"S1678-77572008000300005-scl","Influence of energy density of different light sources on knoop hardness of a dual-cured resin cement","Piva, Evandro, Correr-Sobrinho, Lourenço, Sinhoreti, Mario Alexandre Coelho, Consani, Simonides, Demarco, Flávio Fernando, Powers, John Michael","Journal of Applied Oral Science; 16(3); 189-193","Journal of Applied Oral Science","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572008000300005&lang=pt" 
"S0036-36342008000300009-spa","Anti-tuberculosis treatment defaulting: an analysis of perceptions and interactions in Chiapas, Mexico","Reyes-Guillén, Ivett, Sánchez-Pérez, Héctor Javier, Cruz-Burguete, Jorge, Izaurieta-de Juan, Miren","Salud Pública de México; 50(3); 251-257","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300009&lang=pt" 
"S0036-36342008000300007-spa","Caries y pérdida dental en estudiantes preuniversitarios mexicanos","Fuente-Hernández, Javier de la, González de Cossío, Marcela, Ortega-Maldonado, Miriam, Sifuentes-Valenzuela, María Cristina","Salud Pública de México; 50(3); 235-240","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300007&lang=pt" 
"S0036-36342008000300006-spa","Assessing the roles of temperature, precipitation, and enso in dengue re-emergence on the Texas-Mexico border region","Brunkard, Joan M, Cifuentes, Enrique, Rothenberg, Stephen J","Salud Pública de México; 50(3); 227-234","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300006&lang=pt" 
"S0036-36342008000300005-spa","Programa para mejorar marcadores de riesgo cardiovascular en escolares mexicanos","Perichart-Perera, Otilia, Balas-Nakash, Margie, Ortiz-Rodríguez, Valeria, Morán-Zenteno, José Antonio, Guerrero-Ortiz, José Luis, Vadillo-Ortega, Felipe","Salud Pública de México; 50(3); 218-226","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000300005&lang=pt" 
"S0101-31572008000200003-scl","A América do Sul em movimento","Batista Jr., Paulo Nogueira","Revista de Economia Política; 28(2); 226-238","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200003&lang=pt" 
"S0101-31572008000200004-scl","&#039;TINA&#039;, Aids, and the underdevelopment problem in Africa","Olutayo, Akinpelu Olanrewaju, Olutayo, Molatokunbo Abiola Oluwaseun, Omobowale, Ayokunle Olumuyiwa","Revista de Economia Política; 28(2); 239-248","Revista de Economia Política","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200004&lang=pt" 
"S0101-31572008000200005-scl","O comportamento recente do investimento direto brasileiro no exterior em perspectiva","Corrêa, Daniela, Lima, Gilberto Tadeu","Revista de Economia Política; 28(2); 249-268","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200005&lang=pt" 
"S0101-31572008000200006-scl","Trabalho infantil e o status ocupacional dos pais","Cacciamali, Maria Cristina, Tatei, Fábio","Revista de Economia Política; 28(2); 269-290","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200006&lang=pt" 
"S0101-31572008000200007-scl","From the &#039;Miracle&#039; to the &#039;Lost Decade&#039;: intersectoral transfers and external credit in the Brazilian economy","Grinberg, Nicolas","Revista de Economia Política; 28(2); 291-311","Revista de Economia Política","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200007&lang=pt" 
"S0101-31572008000200009-scl","Fluxos de capitais, fragilidade externa e regimes cambiais: uma revisão teórica","Gabriel, Luciano Ferreira, Oreiro, José Luís da Costa","Revista de Economia Política; 28(2); 331-357","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000200009&lang=pt" 
"S1415-43662008000300002-scl","Produção de cebola em solo salinizado","Lima, Maria D. B., Bull, Leonardo T.","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(3); 231-235","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000300002&lang=pt" 
"S1415-43662008000300009-scl","Aplicação de ozônio contra Sitophilus zeamais e Tribolium castaneum em milho armazenado","Rozado, Adriano F., Faroni, Lêda R. A., Urruchi, Wilfredo M. I., Guedes, Raul N. C., Paes, Juliana L.","Revista Brasileira de Engenharia Agrícola e Ambiental; 12(3); 282-285","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662008000300009&lang=pt" 
"S0103-84782008000300023-scl","Qualidade higiênica de leite caprino por contagem de coliformes e estafilococos","Gottardi, Carina Philomena Tebisch, Muricy, Renata Fernandes, Cardoso, Marisa, Schmidt, Verônica","Ciência Rural; 38(3); 743-748","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000300023&lang=pt" 
"S0103-84782008000300046-scl","Transformação genética: estratégias e aplicações para o melhoramento genético de espécies florestais","Sartoretto, Laudete Maria, Saldanha, Cleber Witt, Corder, Maisa Pimentel Martins","Ciência Rural; 38(3); 861-871","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000300046&lang=pt" 
"S0103-84782008000300045-scl","Biologia e ecofisiologia de buva (Conyza bonariensis e Conyza canadensis)","Lazaroto, Carlos Alberto, Fleck, Nilson Gilberto, Vidal, Ribas Antonio","Ciência Rural; 38(3); 852-860","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000300045&lang=pt" 
"S1575-06202008000100003-esp","El Centro Sainsbury de Salud Mental: Los Servicios Forenses de Salud Mental en Inglaterra y el País de Gales","Rutherford, M., Duggan, S.","Revista Española de Sanidad Penitenciaria; 10(1); 10-21","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100003&lang=pt" 
"S1575-06202008000100001-esp","RESP, más internacional","Marco, A., Arroyo, J.M.","Revista Española de Sanidad Penitenciaria; 10(1); 01-02","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100001&lang=pt" 
"S1575-06202008000100006-esp","Contestación a la carta &quot;trastornos de personalidad en prisión: Una cuestión compleja&quot;","López-Barrachina, R., Lafuente, O., García-Latas, J.L.","Revista Española de Sanidad Penitenciaria; 10(1); 31-33","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100006&lang=pt" 
"S1575-06202008000100004-esp","Las cárceles y población reclusa en Venezuela","Posada, A., Díaz-Tremarias, M.","Revista Española de Sanidad Penitenciaria; 10(1); 22-27","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100004&lang=pt" 
"S1575-06202008000100005-esp","Trastornos de personalidad en prisión: Una cuestión compleja","Álvaro Brun, E., Vegue González, M.","Revista Española de Sanidad Penitenciaria; 10(1); 29-30","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100005&lang=pt" 
"S1575-06202008000100002-esp","Pacientes que rehúsan el tratamiento antirretroviral en el medio penitenciario","Sordo-del Castillo, L., Ruiz Pérez, I., Olry-Labry de Lima, A., Soto-Blanco, J.M., Antón Basanta, J.J., Girela-López, E., Castro-Recio, J.M.","Revista Española de Sanidad Penitenciaria; 10(1); 03-09","Revista Española de Sanidad Penitenciaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-06202008000100002&lang=pt" 
"S0103-84782008000300001-scl","Flutuação populacional de Phyllocnistis citrella Stainton em Citrus deliciosa e no híbrido Murcott Citrus sinensis x Citrus reticulata","Jesus, Cristiane Ramos de, Redaelli, Luiza Rodrigues, Dal Soglio, Fábio Kessler","Ciência Rural; 38(3); 593-600","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000300001&lang=pt" 
"S0103-84782008000300006-scl","Potencial de uso agrícola e nutricional de cultivares crioulas de feijão","Ribeiro, Nerinéia Dalfollo, Antunes, Irajá Ferreira, Poersch, Nerison Luiz, Rosa, Simone Saydelles da, Teixeira, Marcelo Grandi, Gomes, Ana Lúcia da Silva","Ciência Rural; 38(3); 628-634","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000300006&lang=pt" 
"S0104-07072008000200012-scl","Vínculo e satisfação de usuários idosos com a atenção domiciliária","Kerber, Nalú Pereira da Costa, Kirchhof, Ana Lúcia Cardoso, Cezar-Vaz, Marta Regina","Texto &amp; Contexto - Enfermagem; 17(2); 304-312","Texto &amp; Contexto - Enfermagem","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072008000200012&lang=pt" 
"S0104-07072008000200014-scl","Proxêmica: as situações reconhecidas pelo idoso hospitalizado que caracterizam sua invasão do espaço pessoal e territorial","Prochet, Teresa Cristina, Silva, Maria Júlia Paes da","Texto &amp; Contexto - Enfermagem; 17(2); 321-326","Texto &amp; Contexto - Enfermagem","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072008000200014&lang=pt" 
