"S0100-40422004000100006-scl","Estudo da estrutura e da solvatação do HNP-3, um antibiótico natural, por dinâmica molecular","Namba, Adriana M., Degrève, Léo","Química Nova; 27(1); 27-34","Química Nova","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422004000100006&lang=pt" 
"S0042-96862004000200020-spa","WHO joins international effort to help Bam earthquake survivors","","Bulletin of the World Health Organization; 82(2); 156-156","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200020&lang=pt" 
"S0042-96862004000200022-spa","Polio will be finished by year&#039;s end, say Ministers of Health","","Bulletin of the World Health Organization; 82(2); 157-157","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200022&lang=pt" 
"S0042-96862004000200001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 82(2); 82-82","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200001&lang=pt" 
"S0066-782X2004000200002-scl","Raça e lesão de órgãos-alvo da hipertensão arterial em pacientes atendidos em um ambulatório universitário de referência na cidade de Salvador","Noblat, Antonio Carlos Beisl, Lopes, Marcelo Barreto, Lopes, Antonio Alberto","Arquivos Brasileiros de Cardiologia; 82(2); 111-115","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200002&lang=pt" 
"S0066-782X2004000200014-scl","Monitorização hemodinâmica em cirurgia cardíaca pediátrica","Atik, Fernando Antibas","Arquivos Brasileiros de Cardiologia; 82(2); 199-208","Arquivos Brasileiros de Cardiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200014&lang=pt" 
"S0066-782X2004000200004-scl","Níveis de hormônios tireoideanos em pacientes com dissecção aórtica: comparação com controles e correlação com a porcentagem de área da camada média composta por depósitos mixóides","Gutierrez, Paulo Sampaio, Pereira, Maria Adelaide Albergaria, Oliveira, Regina Célia Martins, Stolf, Noedir Antonio Groppo, Higuchi, Maria de Lourdes","Arquivos Brasileiros de Cardiologia; 82(2); 129-133","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200004&lang=pt" 
"S0066-782X2004000200005-scl","Comparação do perfil lipídico, pressão arterial e aspectos nutricionais em adolescentes, filhos de hipertensos e de normotensos","Elias, Maria Cristina, Bolívar, Max Samuel Mattos, Fonseca, Francisco Antonio Helfenstein, Martinez, Tania Leme da Rocha, Angelini, Japy, Ferreira, Celso, Kasinski, Nelson, de Paola, Angelo Amato Vincenzo, Carvalho, Antonio Carlos Camargo","Arquivos Brasileiros de Cardiologia; 82(2); 139-142","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200005&lang=pt" 
"S0066-782X2004000200006-scl","O teste ergométrico é útil, seguro e eficaz, mesmo em indivíduos muito idosos, com 75 anos ou mais","Vacanti, Luciano Janussi, Sespedes, Luciano B H, Sarpi, Maíra de Oliveira","Arquivos Brasileiros de Cardiologia; 82(2); 147-150","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200006&lang=pt" 
"S0066-782X2004000200007-scl","Isolamento das veias pulmonares para tratamento da fibrilação atrial paroxística: resultados clínicos após um único procedimento","Scanavacca, Mauricio, Sartini, Raul, Tondato, Fernando, d&#039;Ávila, André, Hachul, Denise, Darrieux, Francisco, Lara, Sissy, Sosa, Eduardo","Arquivos Brasileiros de Cardiologia; 82(2); 155-159","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200007&lang=pt" 
"S0066-782X2004000200008-scl","Insuficiência respiratória persistente secundária a insuficiência cardíaca diastólica","Lima Neto, José Acylino de, Benchimol, Claudio Buarque, Lima, Ricardo Segadas Acylino de","Arquivos Brasileiros de Cardiologia; 82(2); 165-169","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200008&lang=pt" 
"S0066-782X2004000200001-scl","Passado, Presente e Futuro","Mesquita, Evandro Tinoco, Silva, Carlos Eduardo Suaide","Arquivos Brasileiros de Cardiologia; 82(2); 109-110","Arquivos Brasileiros de Cardiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200001&lang=pt" 
"S0066-782X2004000200012-scl","Caso 1/2004 - Onda Q anormal no ECG após troca valvar mitral em jovem do sexo feminino com 20 anos de idade","Berber, Roberto Chaim, Graciano, Marith Gândara, Teixeira, Carlos Osvaldo, Teixeira, Maria Aparecida Barone","Arquivos Brasileiros de Cardiologia; 82(2); 194-197","Arquivos Brasileiros de Cardiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200012&lang=pt" 
"S0102-311X2004000100031-scl","Prevalence of cervical intraepithelial neoplasia and invasive carcinoma based on cytological screening in the region of Campinas, São Paulo, Brazil","d&#039;Ottaviano-Morelli, Maria Gabriela L., Zeferino, Luiz, Cecatti, José Guilherme, Terrabuio, Débora Raquel, Martinez, Edson Zangiacomi","Cadernos de Saúde Pública; 20(1); 153-159","Cadernos de Saúde Pública","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000100031&lang=pt" 
"S0102-311X2004000100031-spa","Prevalence of cervical intraepithelial neoplasia and invasive carcinoma based on cytological screening in the region of Campinas, São Paulo, Brazil","d&#039;Ottaviano-Morelli, Maria Gabriela L., Zeferino, Luiz, Cecatti, José Guilherme, Terrabuio, Débora Raquel, Martinez, Edson Zangiacomi","Cadernos de Saúde Pública; 20(1); 153-159","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000100031&lang=pt" 
"S0041-87812004000100003-scl","Portal hyperflow in patients with hepatosplenic mansonic schistosomiasis","Cleva, Roberto de, Saad, William Abrão, Herman, Paulo, Pugliese, Vincenzo, Zilberstein, Bruno, Laudanna, Antonio Atílio, Gama-Rodrigues, Joaquim José","Revista do Hospital das Clínicas; 59(1); 10-14","Revista do Hospital das Clínicas","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0041-87812004000100003&lang=pt" 
"S0042-96862004000200004-spa","Child mortality in a West African population protected with insecticide-treated curtains for a period of up to 6 years","Diallo, D.A., Cousens, S.N., Cuzin-Ouattara, N., Nebié, I., Ilboudo-Sanogo, E., Esposito, F.","Bulletin of the World Health Organization; 82(2); 85-91","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200004&lang=pt" 
"S0042-96862004000200005-spa","Control of tuberculosis in an urban setting in Nepal: public-private partnership","Newell, James N., Pande, Shanta B., Baral, Sushil C., Bam, Dirgh S., Malla, Pushpa","Bulletin of the World Health Organization; 82(2); 92-98","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200005&lang=pt" 
"S0042-96862004000200006-spa","Hepatitis B vaccine freezing in the Indonesian cold chain: evidence and solutions","Nelson, Carib M., Wibisono, Hariadi, Purwanto, Hary, Mansyur, Isa, Moniaga, Vanda, Widjaya, Anton","Bulletin of the World Health Organization; 82(2); 99-105","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200006&lang=pt" 
"S0042-96862004000200008-spa","Patient advocacy and arthritis: moving forward","Leong, Amye L., Euller-Ziegler, Liana","Bulletin of the World Health Organization; 82(2); 115-120","Bulletin of the World Health Organization","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862004000200008&lang=pt" 
"S0066-782X2004000200013-scl","Caso 2/2004 - Instituto do Coração do Hospital das Clínicas da FMUSP","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 82(2); 198-198","Arquivos Brasileiros de Cardiologia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200013&lang=pt" 
"S0066-782X2004000200011-scl","Lipoma de ventrículo esquerdo: relato de caso","Pêgo-Fernandes, Paulo Manuel, Batagello, Carlos Alfredo, Fernandes, Fábio, Jatene, Fabio Biscegli, Oliveira, Sérgio Almeida","Arquivos Brasileiros de Cardiologia; 82(2); 188-190","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200011&lang=pt" 
"S0066-782X2004000200003-scl","Epidemiologia da insuficiência cardíaca descompensada em Niterói: Projeto EPICA - Niterói","Tavares, Leandro Reis, Victer, Heraldo, Linhares, José Maurício, Barros, Clovis Monteiro de, Oliveira, Marcus Vinicius, Pacheco, Luis Carlos, Viana, Cenésio Henrique, Pereira, Sabrina Bernardez, Silva, Gisele Pinto da, Mesquita, Evandro Tinoco","Arquivos Brasileiros de Cardiologia; 82(2); 121-124","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200003&lang=pt" 
"S0066-782X2004000200010-scl","Transplante de células de medula óssea para o miocárdio em paciente com insuficiência cardíaca secundária á doença de Chagas","Vilas-Boas, Fábio, Feitosa, Gilson Soares, Soares, Milena B. P., Pinho-Filho, Joel Alves, Mota, Augusto, Almeida, Augusto José Gonçalves, Carvalho, Cristiane, Carvalho, Heitor Ghissoni de, Oliveira, Adriano Dourado de, Santos, Ricardo Ribeiro dos","Arquivos Brasileiros de Cardiologia; 82(2); 181-184","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200010&lang=pt" 
"S0066-782X2004000200009-scl","Crise de feocromocitoma simulando um infarto agudo do miocárdio em paciente com artérias coronárias normais","Darzé, Eduardo S., Von Sohsten, Roberto L.","Arquivos Brasileiros de Cardiologia; 82(2); 175-177","Arquivos Brasileiros de Cardiologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2004000200009&lang=pt" 
"S0102-311X2004000100017-spa","Pesquisa avaliativa e epidemiologia: movimentos e síntese no processo de avaliação de programas de saúde","Matida, Álvaro Hideyoshi, Camacho, Luiz Antônio Bastos","Cadernos de Saúde Pública; 20(1); 37-47","Cadernos de Saúde Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000100017&lang=pt" 
"S0102-311X2004000100032-spa","Cervical cancer in Iquitos, Peru: local realities to guide prevention planning","Hunter, Jennifer L.","Cadernos de Saúde Pública; 20(1); 160-171","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000100032&lang=pt" 
"S0102-311X2004000100050-spa","Prevention of HIV infection among migrant population groups in Northeast Brazil","Kerr-Pontes, Ligia Regina Sansigolo, González, Fernando, Kendall, Carl, Leão, Elda Maria Área, Távora, Fábio Rocha, Caminha, Iusta, Carmo, Alexandre Medeiros do, França, Marcela Moura, Aguiar, Melícia Holanda","Cadernos de Saúde Pública; 20(1); 320-328","Cadernos de Saúde Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2004000100050&lang=pt" 
"S0102-311X2004000100048-scl","Desperdício de exames complementares na avaliação pré-operatória em cirurgias de catarata","Arieta, Carlos Eduardo Leite, Nascimento, Maurício Abujamra, Lira, Rodrigo Pessoa Cavalcanti, Kara-José, Newton","Cadernos de Saúde Pública; 20(1); 303-310","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000100048&lang=pt" 
"S0102-311X2004000100018-scl","Equações de predição da aptidão cardiorrespiratória sem testes de exercício e sua aplicabilidade em estudos epidemiológicos: uma revisão sistemática","Maranhão Neto, Geraldo de Albuquerque, Lourenço, Paulo Mauricio Campanha, Farinatti, Paulo de Tarso Veras","Cadernos de Saúde Pública; 20(1); 48-56","Cadernos de Saúde Pública","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2004000100018&lang=pt" 
"S1516-35982004000100027-scl","Rendimentos de cortes da carcaça, características da carne e componentes do peso vivo em cordeiros terminados em três sistemas de alimentação","Tonetto, Cleber José, Pires, Cleber Cassol, Müller, Liziany, Rocha, Marta Gomes da, Silva, José Henrique Souza da, Frescura, Rafael Batista Medeiros, Kippert, Carlos Júnior","Revista Brasileira de Zootecnia; 33(1); 234-241","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100027&lang=pt" 
"S1516-35982004000100020-scl","Exigência nutricional de cálcio e sua biodisponibilidade em alguns alimentos para frangos de corte, no período de 1 a 21 dias de idade","Sá, Luciano Moraes, Gomes, Paulo Cezar, Albino, Luiz Fernando Teixeira, Rostagno, Horacio Santiago, D&#039;Agostini, Priscila","Revista Brasileira de Zootecnia; 33(1); 157-168","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100020&lang=pt" 
"S1516-35982004000100012-scl","Avaliação do padrão de fermentação de silagens elaboradas com espécies forrageiras do estrato herbáceo da caatinga nordestina","Silva, Márcia Maria Cândido da, Guim, Adriana, Pimenta Filho, Edgard Cavalcanti, Dornellas, Genaro Viana, Sousa, Manoel Francisco de, Figueiredo, Merilândia Vieira de","Revista Brasileira de Zootecnia; 33(1); 87-96","Revista Brasileira de Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982004000100012&lang=pt" 
"S1020-49892004000200008-spa","¿Existe una asociación entre la frecuencia del síndrome de Down y la de malformaciones congénitas del tubo neural en familias?","","Revista Panamericana de Salud Pública; 15(2); 130-130","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200008&lang=pt" 
"S1020-49892004000200014-spa","Percepción del riesgo y estrategias de comunicación social sobre el dengue en las Américas","San Martín, José Luis, Prado, Mónica","Revista Panamericana de Salud Pública; 15(2); 135-139","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200014&lang=pt" 
"S1020-49892004000200012-spa","Las vacunas que contienen sales de aluminio son inocuas","","Revista Panamericana de Salud Pública; 15(2); 133-133","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200012&lang=pt" 
"S1020-49892004000200013-spa","Una prueba sencilla determina el riesgo cardíaco en diabéticos","","Revista Panamericana de Salud Pública; 15(2); 133-134","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200013&lang=pt" 
"S1020-49892004000200010-spa","Se estudia la relación entre la obesidad en la adolescencia y la mortalidad en la adultez","","Revista Panamericana de Salud Pública; 15(2); 131-132","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200010&lang=pt" 
"S1020-49892004000200011-spa","Se asocian la dureza del agua y la cantidad de fluoruro con una menor incidencia de infartos","","Revista Panamericana de Salud Pública; 15(2); 132-133","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200011&lang=pt" 
"S1020-49892004000200009-spa","Los diabéticos deben controlar mejor ciertos parámetros clínicos para evitar complicaciones vasculares","","Revista Panamericana de Salud Pública; 15(2); 130-131","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200009&lang=pt" 
"S1020-49892004000200003-spa","Diabetes in the English-speaking Caribbean","Hennis, Anselm, Fraser, Henry S.","Revista Panamericana de Salud Pública; 15(2); 90-93","Revista Panamericana de Salud Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200003&lang=pt" 
"S1020-49892004000200004-spa","Evaluación del impacto de la reforma del sector de la salud en Costa Rica mediante un estudio cuasiexperimental","Bixby, Luis Rosero","Revista Panamericana de Salud Pública; 15(2); 94-103","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200004&lang=pt" 
"S1020-49892004000200005-spa","Análise de risco sócio-ambiental para comprometimento pleural na pneumonia grave em crianças menores de 5 anos","Pinto, Karla Danielle B. P. Costa, Maggi, Ruben R. Schindler, Alves, João Guilherme B.","Revista Panamericana de Salud Pública; 15(2); 104-109","Revista Panamericana de Salud Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200005&lang=pt" 
"S1020-49892004000200007-spa","Os efeitos do chumbo sobre o organismo humano e seu significado para a saúde","Moreira, Fátima Ramos, Moreira, Josino Costa","Revista Panamericana de Salud Pública; 15(2); 119-129","Revista Panamericana de Salud Pública","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200007&lang=pt" 
"S1020-49892004000200015-spa","Desafíos para el Caribe a 10 años de la Conferencia Internacional sobre la Población y el Desarrollo de El Cairo, Egipto","Visbal, Leticia Artiles","Revista Panamericana de Salud Pública; 15(2); 140-144","Revista Panamericana de Salud Pública","Espanhol","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200015&lang=pt" 
"S1020-49892004000200002-spa","Description of a seven-year prospective study of human papillomavirus infection and cervical neoplasia among 10 000 women in Guanacaste, Costa Rica","Bratti, M. Concepción, Rodríguez, Ana C., Schiffman, Mark, Hildesheim, Allan, Morales, Jorge, Alfaro, Mario, Guillén, Diego, Hutchinson, Martha, Sherman, Mark E., Eklund, Claire, Schussler, John, Buckland, Julie, Morera, Lidia A., Cárdenas, Fernando, Barrantes, Manuel, Pérez, Elmer, Cox, Thomas J., Burk, Robert D., Herrero, Rolando","Revista Panamericana de Salud Pública; 15(2); 75-89","Revista Panamericana de Salud Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200002&lang=pt" 
"S1020-49892004000200006-spa","Smoky indoor cooking fires are associated with elevated hemoglobin concentration in iron-deficient women","Neufeld, Lynnette M., Haas, Jere Douglas, Ruel, Marie T., Grajeda, Rubén, Naeher, Luke P.","Revista Panamericana de Salud Pública; 15(2); 110-118","Revista Panamericana de Salud Pública","Inglês","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892004000200006&lang=pt" 
"S1413-86702004000100003-scl","Accidents with biological material among undergraduate nursing students in a public Brazilian university","Reis, Renata Karina, Gir, Elucir, Canini, Silvia Rita M. S.","Brazilian Journal of Infectious Diseases; 8(1); 18-24","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100003&lang=pt" 
"S1413-86702004000100001-scl","Immune cellular response to HPV: current concepts","Gonçalves, Maria Alice Guimarães, Donadi, Eduardo Antonio","Brazilian Journal of Infectious Diseases; 8(1); 1-9","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100001&lang=pt" 
"S1413-86702004000100008-scl","Klebsiella pneumoniae with multiple antimicrobial resistance","Mendes, Caio, Kiffer, Carlos, Segura, Adília, Ribeiro, Julival, Turner, Philip","Brazilian Journal of Infectious Diseases; 8(1); 109-111","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100008&lang=pt" 
"S1413-86702004000100009-scl","Tuberculosis of the cystic duct lymph node","Melo, Valdinaldo Aragão de, Melo, Gustavo Barreto de, Silva, Renata Lemos, Piva, Nestor, Almeida, Maria Luiza Dória","Brazilian Journal of Infectious Diseases; 8(1); 112-114","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100009&lang=pt" 
"S1413-86702004000100002-scl","Are anti-interferon antibodies the cause of failure in: chronic HCV hepatitis treatment?","Barone, Antonio Alci, Tosta, Rose Aparecida Borges, Tengan, Fátima Mitiko, Marins, José Humberto Caetano, Cavalheiro, Norma de Paula, Cardi, Bruno Andrade","Brazilian Journal of Infectious Diseases; 8(1); 10-17","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100002&lang=pt" 
"S1413-86702004000100010-scl","Meningoencephalitis and new onset of seizures in a patient with normal brain CT and multiple lesions on MRI","Vidal, José E., Spichler, Anne, Oliveira, Augusto C. P. de, Lomar, André Villela","Brazilian Journal of Infectious Diseases; 8(1); 115-117","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100010&lang=pt" 
"S1413-86702004000100004-scl","SENTRY antimicrobial surveillance program report: latin american and brazilian results for 1997 through 2001","Sader, Helio S., Jones, Ronald N., Gales, Ana C., Silva, Juliana B., Pignatari, Antonio C.","Brazilian Journal of Infectious Diseases; 8(1); 25-79","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100004&lang=pt" 
"S1413-86702004000100005-scl","Phagocytosis and killing of epidemic methicillin-resistant Staphylococcus aureus by human neutrophils and monocytes","Salgado, M.M., Pignatari, A.C.C., Bellinati-Pires, R.","Brazilian Journal of Infectious Diseases; 8(1); 80-89","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100005&lang=pt" 
"S1413-86702004000100006-scl","Gatifloxacin in the treatment of community-acquired pneumonias: a comparative trial of ceftriaxone, with or without macrolides, in hospitalized adult patients with mild to moderately severe pneumonia","Mendonça, J.S., Yamaguti, A., Corrêa, J.C., Badaró, R.","Brazilian Journal of Infectious Diseases; 8(1); 90-100","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100006&lang=pt" 
"S1413-86702004000100007-scl","Effect of citrinin and in association with aflatoxin B1 on the infectivity and proliferation of Toxoplasma gondii in vitro","Herzog-Soares, Joanna D&#039;Arc A, Freire, Ronald Bastos","Brazilian Journal of Infectious Diseases; 8(1); 101-108","Brazilian Journal of Infectious Diseases","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702004000100007&lang=pt" 
"S0210-48062004000200016-esp","Peritoneografía transvesical","Sánchez Merino, J.M., Madrid García, F.J., Parra Muntaner, L., López Pacios, J.C., Piñeiro Fernández, C., García Alonso, J.","Actas Urológicas Españolas; 28(2); 160-160","Actas Urológicas Españolas","Espanhol","2004","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062004000200016&lang=pt" 
"S0210-48062004000200014-esp","Referencia al artículo &quot;Tratamiento quirúrgico del complejo extrofia-epispadias: Revisión y conceptos actuales&quot;","Orsola de los Santos, A.","Actas Urológicas Españolas; 28(2); 157-158","Actas Urológicas Españolas","Espanhol","2004","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062004000200014&lang=pt" 
"S0210-48062004000200004-esp","Cambios en la frecuentación de patologías en consulta externa: Análisis de la evolución en 6 años","Caballero Alcántara, J., Padilla León, M., Marchal Escalona, C., García Penit, J.","Actas Urológicas Españolas; 28(2); 95-100","Actas Urológicas Españolas","Espanhol","2004","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062004000200004&lang=pt" 
