"S0104-530X2004000300001-scl","Carta do editor","Martins, Roberto Antonio","Gestão &amp; Produção; 11(3); i-i","Gestão &amp; Produção","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-530X2004000300001&lang=pt" 
"S0103-97332004000800001-scl","Foreword","Alves, M. Virgínia, Caldas, Iberê L., Viana, Ricardo L.","Brazilian Journal of Physics; 34(4b); 1511-1511","Brazilian Journal of Physics","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332004000800001&lang=pt" 
"S1028-47962004000300001-cub","Biodiversidad de las especies medicinales","Fuentes Fiallo, Víctor","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300001&lang=pt" 
"S1028-47962004000300003-cub","Actividad espasmolítica de una tintura de Melissa officinalis L. en modelos experimentales","Ruiz Salvador, Ana Karelia, Paz Naranjo, José de la, García Milián, Ana Julia, Sebazco Pernas, Caridad, Carrazana Lee, Armando, Pereira Relis, Elizabeth","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300003&lang=pt" 
"S1028-47962004000300004-cub","Fecha de plantación y momento de cosecha de Artemisia absinthium L.","Rodríguez Ferradá, Carlos A, Hechevarría Sosa, Isabel, Fuentes Fiallo, Víctor","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300004&lang=pt" 
"S1028-47962004000300005-cub","Evaluación del efecto genotóxico del Xhantium strumarium L. (Guisazo de Caballo)","Díaz García, Gladys María, León Padilla, María del Carmen, Iglesias Huerta, Eldris","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300005&lang=pt" 
"S1028-47962004000300006-cub","Efecto del extracto acuoso liofilizado de Ocimun tenuiflorum L. sobre la anafilaxia pasiva cutánea, espasmo y tonicidad bronquial","Núñez Figueredo, Yanier, Barzaga Fernández, Pedro, Carrillo Domínguez, Carmen, Lastra Valdés, Humberto, Chávez Hernández, Ismael, Fernández Mena, Dianelis, González Sanabria, María Lidia","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300006&lang=pt" 
"S1028-47962004000300007-cub","Posibilidades de control de enfermedades a partir de productos naturales y controles biológicos en las plantas medicinales","Rivera Amita, María Magdalena, Hechevarría Sosa, Isabel, Carballo Guerra, Caridad, Reyes Arias, Miralys","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300007&lang=pt" 
"S1028-47962004000300008-cub","Tintura de hojas de Psidium guajava L. en pacientes con diarrea aguda simple","Echemendía Salís, Carlos E, Morón Rodríguez, Francisco J","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300008&lang=pt" 
"S1028-47962004000300002-cub","Mito y realidad de Morinda citrifolia L. (noni)","Morón Rodríguez, Francisco J, Morón Pinedo, Déborah","Revista Cubana de Plantas Medicinales; 9(3); -","Revista Cubana de Plantas Medicinales","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962004000300002&lang=pt" 
"S0102-09352004000600001-scl","Pharmacokinetics of sodium meclofenamate in pre-ruminant cattle","Picco, E.J., Diaz David, D.C., Encinas, T., Rubio, M.R., Boggio, J.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 695-700","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600001&lang=pt" 
"S0102-09352004000600004-scl","Fechamento parcial do anel inguinal externo em eqüinos: avaliação pós-operatória e influência na morfologia testicular","Rio Tinto, J.J.M., Alves, G.E.S., Santos, R.L., Faleiros, R.R., Marques Júnior, A.P., Melo, E.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 715-722","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600004&lang=pt" 
"S0102-09352004000600008-scl","Estudo técnico e econômico de um sistema de produção de leite com gado mestiço F1 Holandês-Zebu","Moraes, A.C.A., Coelho, S.G., Ruas, J.R.M., Ribeiro, J.C.V.C., Vieira, F.A.P., Menezes, A.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 745-749","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600008&lang=pt" 
"S0102-09352004000600007-scl","Ocorrência de Babesia sp em pequenos roedores no Brasil","Gazeta, G.S., Carvalho, R.W., Avelar, R.F., Amorim, M., Aboud-Dutra, A.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 741-744","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600007&lang=pt" 
"S0102-09352004000600017-scl","Cytological and histopathological aspects of lipomas in Bothrops moojeni","Cassali, G.D., Amaral, V.F., Silva, A.E., Macri, I., Maciel, R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 799-801","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600017&lang=pt" 
"S0102-09352004000600013-scl","Comparação entre os métodos de referência e a análise eletrônica na determinação da composição do leite bovino","Silveira, T.M.L., Fonseca, L.M., Cançado, S.V., Ferraz, V.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 782-787","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600013&lang=pt" 
"S0074-02762004000800004-scl","Seroprevalence of Trypanosoma cruzi infection in French Guiana","Aznar, Christine, La Ruche, Guy, Laventure, Stéphane, Carme, Bernard, Liegeard, Pascale, Hontebeyrie, Mireille","Memórias do Instituto Oswaldo Cruz; 99(8); 805-808","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800004&lang=pt" 
"S0074-02762004000800003-scl","Study on phlebotomine sand fly (Diptera: Psychodidae) fauna in Belo Horizonte, state of Minas Gerais, Brazil","Souza, Carina Margonari de, Pessanha, Jose Eduardo, Barata, Ricardo Andrade, Monteiro, Érika Michalsky, Costa, Daniela Carmargos, Dias, Edelberto Santos","Memórias do Instituto Oswaldo Cruz; 99(8); 795-803","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800003&lang=pt" 
"S0074-02762004000800008-scl","Isospora araponga sp. n. (Apicomplexa: Eimeriidae), a new species of Isospora Schneider from a bare-throated bellbird, Procnias nudicollis (Vieillot, 1817) (Passeriformes: Cotingidae) from Brazil","Dolezalová, Markéta, Torres, Jordi, Fernández, Hugo, Modrý, David","Memórias do Instituto Oswaldo Cruz; 99(8); 829-830","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800008&lang=pt" 
"S0074-02762004000800007-scl","Efficiency of rubidium marking in Aedes albopictus (Diptera: Culicidae): preliminary evaluation on persistence of egg labeling, survival, and fecundity of marked female","Maciel-de-Freitas, Rafael, Gonçalves, Jaylei Monteiro, Lourenço-de-Oliveira, Ricardo","Memórias do Instituto Oswaldo Cruz; 99(8); 823-827","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800007&lang=pt" 
"S0074-02762004000800013-scl","Lacrimal secretory IgA in active posterior uveitis induced by Toxoplasma gondii","Lynch, Maria Isabel, Cordeiro, Francisco, Ferreira, Silvana, Ximenes, Ricardo, Oréfice, Fernando, Malagueño, Elizabeth","Memórias do Instituto Oswaldo Cruz; 99(8); 861-864","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800013&lang=pt" 
"S0074-02762004000800019-scl","Hepatitis C virus genotypes in blood donors from the Federal District, Central Brazil","Amorim, Regina MS, Oliveira, Claudiner P, Wyant, Patrícia S, Cerqueira, Daniela M, Câmara, Geni NL, Flores, Luciano S, Martins, Regina MB, Martins, Cláudia RF","Memórias do Instituto Oswaldo Cruz; 99(8); 895-897","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800019&lang=pt" 
"S0074-02762004000800018-scl","Subclinical form of the American visceral leishmaniasis","Gama, Mônica Elinor Alves, Costa, Jackson Maurício Lopes, Gomes, Cláudia Maria Castro, Corbett, Carlos Eduardo Pereira","Memórias do Instituto Oswaldo Cruz; 99(8); 889-893","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800018&lang=pt" 
"S0102-09352004000600002-scl","Intralesional polysulphated glycosaminoglycan as treatment of equine collagenase induced tendinitis: clinical, ultrasonographic and histopathologic evaluation","Marxen, S., Lacerda Neto, J.C., Canola, J.C., Moraes, J.R.E., Ribeiro, G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 701-708","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600002&lang=pt" 
"S0102-09352004000600003-scl","Diagnóstico da pneumonia enzoótica suína pela técnica da imunoperoxidase","Ribeiro, F.C., Silva, J.C.P., Santos, J.L., Pontes, K.C.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 709-714","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600003&lang=pt" 
"S0102-09352004000600005-scl","Efeitos da administração epidural de amitraz, xilazina ou dimetil sulfóxido em vacas","Almeida, R.M., Valadão, C.A.A., Moreno, J.C.D., Farias, A., Souza, A.H.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 723-732","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600005&lang=pt" 
"S0102-09352004000600006-scl","Efeito do pastejo rotacionado e alternado com bovinos adultos no controle da verminose em ovelhas","Fernandes, L.H., Seno, M.C.Z., Amarante, A.F.T., Souza, H., Belluzzo, C.E.C.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 733-740","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600006&lang=pt" 
"S0102-09352004000600010-scl","Efeito do acipin sobre a degradabilidade e taxa de passagem de silagens de capim-elefante e de milho, em bovinos Holandês × Zebu","Henriques, L.T., Silva, J.F. Coelho da, Vasquez, H.M., Araújo, G.G.L., Cecon, P.R., Detmann, E., Barros, E.E.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 757-763","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600010&lang=pt" 
"S0102-09352004000600011-scl","Qualidade de silagens de sorgo com aditivos","Vieira, F.A.P., Borges, I., Stehling, C.A.V., Gonçalves, L.C., Coelho, S.G., Ferreira, M.I.C., Rodrigues, J.A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 764-772","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600011&lang=pt" 
"S0102-09352004000600012-scl","Exigências de lisina, com base no conceito de proteína ideal, para suínos machos castrados, de 95 a 122kg, selecionados para deposição de carne magra","Arouca, C.L.C., Fontes, D.O., Ferreira, W.M., Silva, M.A., Pereira, F.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 773-781","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600012&lang=pt" 
"S0074-02762004000800001-scl","Update on Chagas disease in Venezuela: a review","Añez, Néstor, Crisante, Gladys, Rojas, Agustina","Memórias do Instituto Oswaldo Cruz; 99(8); 781-787","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800001&lang=pt" 
"S0074-02762004000800005-scl","Dengue virus detection by using reverse transcription-polymerase chain reaction in saliva and progeny of experimentally infected Aedes albopictus from Brazil","Castro, Márcia Gonçalves de, Nogueira, Rita Maria Ribeiro, Schatzmayr, Hermann Gonçalves, Miagostovich, Marize Pereira, Lourenço-de-Oliveira, Ricardo","Memórias do Instituto Oswaldo Cruz; 99(8); 809-814","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800005&lang=pt" 
"S0074-02762004000800006-scl","Effect of blood components, abdominal distension, and ecdysone therapy on the ultrastructural organization of posterior midgut epithelial cells and perimicrovillar membranes in Rhodnius prolixus","Albuquerque-Cunha, JM, Mello, CB, Garcia, ES, Azambuja, P, Souza, W de, Gonzalez, MS, Nogueira, NFS","Memórias do Instituto Oswaldo Cruz; 99(8); 815-822","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800006&lang=pt" 
"S0074-02762004000800010-scl","Evaluation of adherence, hemagglutination, and presence of genes codifying for virulence factors of Acinetobacter baumannii causing urinary tract infection","Braun, Graziela, Vidotto, Marilda Carlos","Memórias do Instituto Oswaldo Cruz; 99(8); 839-844","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800010&lang=pt" 
"S0074-02762004000800012-scl","Comparison of methods for the identification of coagulase-negative staphylococci","Cunha, Maria de Lourdes RS, Sinzato, Yuri K, Silveira, Liciana VA","Memórias do Instituto Oswaldo Cruz; 99(8); 855-860","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800012&lang=pt" 
"S0074-02762004000800014-scl","Multicenter study on the immunogenicity and safety of two recombinant vaccines against hepatitis B","Martins, Reinaldo Menezes, Bensabath, Gilberta, Arraes, Luiz Claudio, Oliveira, Maria de Lourdes Aguiar, Miguel, Juliana Custódio, Barbosa, Glayse Glayde, Camacho, Luiz Antonio Bastos","Memórias do Instituto Oswaldo Cruz; 99(8); 865-871","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800014&lang=pt" 
"S0074-02762004000800016-scl","Antiretroviral resistance and genetic diversity of human immunodeficiency virus type 1 isolates from the Federal District, Central Brazil","Cerqueira, Daniela M, Amorim, Regina MS, Silva, Ruiter R, Camara, Geni NL, Brígido, Marcelo M, Martins, Cláudia RF","Memórias do Instituto Oswaldo Cruz; 99(8); 877-882","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800016&lang=pt" 
"S0074-02762004000800017-scl","Respiratory viruses in the pediatric intensive care unit: prevalence and clinical aspects","Straliotto, Selir M, Siqueira, Marilda M, Machado, Vera, Maia, Tânia MR","Memórias do Instituto Oswaldo Cruz; 99(8); 883-887","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800017&lang=pt" 
"S0074-02762004000800002-scl","The prevalence of human immunodeficiency virus type 1 and hepatitis C virus among injection drug users who use high risk inner-city locales in Miami, Florida","McCoy, Clyde B, Metsch, Lisa R, Collado-Mesa, Fernando, Arheart, Kristopher L, Messiah, Sarah E, Katz, Dolores, Shapshak, Paul","Memórias do Instituto Oswaldo Cruz; 99(8); 789-793","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800002&lang=pt" 
"S0074-02762004000800015-scl","Therapy of tungiasis: a double-blinded randomized controlled trial with oral ivermectin","Heukelbach, Jörg, Franck, Sabine, Feldmeier, Hermann","Memórias do Instituto Oswaldo Cruz; 99(8); 873-876","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800015&lang=pt" 
"S0074-02762004000800011-scl","Identification of casein kinase 1, casein kinase 2, and cAMP-dependent protein kinase-like activities in Trypanosoma evansi","Galán-Caridad, José Manuel, Calabokis, Maritza, Uzcanga, Graciela, Aponte, Frank, Bubis, José","Memórias do Instituto Oswaldo Cruz; 99(8); 845-854","Memórias do Instituto Oswaldo Cruz","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762004000800011&lang=pt" 
"S0044-59672004000400002-scl","Memória: Dr. Harald Felix Ludwig Sioli","Junk, Wolfgang, Mello, José Alberto Sampaio Nunes de, Piedade, Maria Teresa Fernandez","Acta Amazonica; 34(4); -","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400002&lang=pt" 
"S0044-59672004000400005-scl","Análise florística e estrutura de florestas de várzea no estuário amazônico","Almeida, Samuel Soares de, Amaral, Dário Dantas do, Silva, Antonio Sérgio Lima da","Acta Amazonica; 34(4); 513-524","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400005&lang=pt" 
"S0044-59672004000400001-scl","Semeando o futuro","Rebêlo, George","Acta Amazonica; 34(4); -","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400001&lang=pt" 
"S0044-59672004000400004-scl","Calogênese do híbrido Theobroma grandiflorum x T. obovatum (Sterculiaceae)","Venturieri, Giorgini Augusto, Venturieri, Giorgio Cristino","Acta Amazonica; 34(4); 507-511","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400004&lang=pt" 
"S0044-59672004000400009-scl","Biomassa acima do solo de um ecossistema de &quot;campina&quot; em Roraima, norte da Amazônia brasileira","Barbosa, Reinaldo Imbrozio, Ferreira, Carlos Alberto Cid","Acta Amazonica; 34(4); 577-586","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400009&lang=pt" 
"S0044-59672004000400020-scl","Estudios en las Apocynaceae Neotropicales VI: una nueva especie de Prestonia (Apocynaceae, Apocynoideae) para Brasil","Morales, J. Francisco","Acta Amazonica; 34(4); 669-670","Acta Amazonica","Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400020&lang=pt" 
"S0044-59672004000400015-scl","Changes in population and land use over time in the Ecuadorian Amazon","Bilsborrow, Richard E., Barbieri, Alisson F., Pan, William","Acta Amazonica; 34(4); 635-647","Acta Amazonica","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400015&lang=pt" 
"S0044-59672004000400016-scl","Substituição natural de rainhas fisogástricas e distância de vôo dos machos em Tiuba (Melipona compressipes fasciculata Smith, 1854) e Uruçu (Melipona scutellaris Latreille, 1811) (Apidae, Meliponini)","Carvalho-Zilse, Gislene Almeida, Kerr, Warwick Estevam","Acta Amazonica; 34(4); 649-652","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400016&lang=pt" 
"S0044-59672004000400019-scl","Novos registros de Phoetalia pallida (Brunner, 1865) para o Brasil e considerações sobre a variação cromática da espécie (Blattaria, Blaberidae, Blaberinae)","Lopes, Sonia Maria, Oliveira, Edivar Heeren de, Araújo, Maria Carmosina de","Acta Amazonica; 34(4); 665-667","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400019&lang=pt" 
"S0044-59672004000400018-scl","A alimentação de juvenis de matrinxã, Brycon amazonicum (Pisces, Characidae), em áreas inundadas da Ilha de Marchantaria, Amazonas, Brasil","Leite, Rosseval Galdino","Acta Amazonica; 34(4); 661-664","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400018&lang=pt" 
"S0044-59672004000400013-scl","Efeitos de um evento de friagem nas condições meteorológicas na Amazônia: um estudo de caso","Oliveira, Paulo Jorge de, Rocha, Edson José Paulino da, Fisch, Gilberto, Kruijt, Bart, Ribeiro, João Batista Miranda","Acta Amazonica; 34(4); 613-619","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400013&lang=pt" 
"S0102-09352004000600015-scl","Helmintos e protozoários em fezes de javalis (Sus scrofa scrofa) criados em cativeiro","Mundim, M.J.S., Mundim, A.V., Santos, A.L.Q., Cabral, D.D., Faria, E.S.M., Moraes, F.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 792-795","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600015&lang=pt" 
"S0102-09352004000600014-scl","Efeitos de Beauveria bassiana (Bals) Vuill e Metarhizium anisopliae (Metsc) Sorok sobre fêmeas ingurgitadas de Amblyomma cajennense (Fabricius, 1787) em condições de laboratório","Reis, R.C.S., Melo, D. R., Bittencourt, V.R.E.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 788-791","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600014&lang=pt" 
"S0102-09352004000600016-scl","First report of Diphyllobothrium mansoni (Cestoda, Diphyllobothridae) infecting Cerdocyon thous (Mammalia, Canidae) in Brazil","Santos, K.R., Catenacci, L.S., Pestelli, M.M., Takahira, R.K., Silva, R.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 56(6); 796-798","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352004000600016&lang=pt" 
"S0044-59672004000400003-scl","Entrevista: William Rodrigues","","Acta Amazonica; 34(4); -","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400003&lang=pt" 
"S0044-59672004000400006-scl","As espécies de Coccoloba P. Browne (Polygonaceae) da Amazônia brasileira","Melo, Efigênia de","Acta Amazonica; 34(4); 525-551","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400006&lang=pt" 
"S0044-59672004000400007-scl","Comportamento fenológico da palmeira patauá (Oenocarpus bataua) na reserva florestal Adolpho Ducke, Manaus, Amazonas, Brasil","Ruiz, Roberto Rojas, Alencar, Jurandyr da Cruz","Acta Amazonica; 34(4); 553-558","Acta Amazonica","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672004000400007&lang=pt" 
