"S0034-83762005000400001-mex","El registro obligatorio de los ensayos clínicos terapéuticos. Pros y contras","Ponce de León, Sergio","Revista de investigación clínica; 57(4); 496-497","Revista de investigación clínica","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0034-83762005000400001&lang=pt" 
"S0034-83762005000400007-mex","Aptitud para la correlación anatomoclínica de neumopatología en alumnos de pregrado","Rodríguez-Velasco, Alicia, González, Roberto","Revista de investigación clínica; 57(4); 540-546","Revista de investigación clínica","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0034-83762005000400007&lang=pt" 
"S0034-83762005000400008-mex","Detección de Chlamydia trachomatis en orina por LCR: aplicación del método de mezcla de muestras biológicas","Sánchez-Alemán, Miguel Ángel, Bertozzi, Stefano Michael, Frontela-Noda, Maydelín, Guerrero-Lemus, Víctor, Conde-González, Carlos Jesús","Revista de investigación clínica; 57(4); 548-554","Revista de investigación clínica","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0034-83762005000400008&lang=pt" 
"S0034-83762005000400009-mex","CD4 and CD8 T cell response to the rHSP60 from Klebsiella pneumoniae in peripheral blood mononuclear cells from patients with ankylosing spondylitis","Zambrano-Zaragoza, Francisco, García-Latorre, Ethel, Domínguez-López, María Lilia, Cancino-Díaz, Mario Eugenio, Burgos-Vargas, Rubén, Jiménez-Zamudio, Luis","Revista de investigación clínica; 57(4); 555-562","Revista de investigación clínica","Inglês","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0034-83762005000400009&lang=pt" 
"S0210-48062005000700007-esp","Evaluación de la reacción acrosomal en espermatozoides humanos inducida por los monosacáridos manosa y N-acetilglucosamina","Cardona-Maya, W.D., Cadavid, A.P.","Actas Urológicas Españolas; 29(7); 676-684","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700007&lang=pt" 
"S0210-48062005000700004-esp","Cirugía retroperitoneal laparoscópica: experiencia de los 6 primeros meses del Hospital La Paz","Aguilera Bazán, A., Alonso y Gregorio, S., Cansino Alcaide, R., Hidalgo Togores, L., Cisneros Ledo, J., Peña Barthel, J. de la","Actas Urológicas Españolas; 29(7); 657-661","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700004&lang=pt" 
"S0210-48062005000700015-esp","Cistitis incrustante tras Mitomicina C","Pascual Regueiro, D., García Sánchez, S., Oliva Encina, J., Remón Garijo, M.L., Martínez Bengoechea, J., Abril Baquero, G.","Actas Urológicas Españolas; 29(7); 715-718","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700015&lang=pt" 
"S0210-48062005000700005-esp","Lithostar Modularis de Siemens: exposición de los resultados de los 1.000 primeros pacientes","Vega Vega, A., Parra Muntaner, L.E., García Alonso, D., García Alonso, C.J., Rodríguez Lamelas, J.M., Reboto Rodríguez, A.D.","Actas Urológicas Españolas; 29(7); 662-666","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700005&lang=pt" 
"S0210-48062005000700017-esp","Hallazgo de plaquetopenia en estudio por hematuria","Serrano Frago, P., Allué López, M., Sancho Serrano, C., Gil Sanz, Mª.J., Borque Fernando, Á., Blas Marín, M., Rioja Sanz, L.A.","Actas Urológicas Españolas; 29(7); 720-720","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700017&lang=pt" 
"S0210-48062005000700003-esp","Implicaciones pronósticas de los márgenes positivos de las piezas de prostatectomía radical","Ojea Calvo, A., González Piñeiro, A., Domínguez Freire, F., Alonso Rodrigo, A., Rodríguez Iglesias, B., Benavente Delgado, J.","Actas Urológicas Españolas; 29(7); 641-656","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700003&lang=pt" 
"S0210-48062005000700006-esp","Estudio bacteriológico de la orina previa a la cirugía urológica endoscópica","Menéndez López, V., Galán Llopis, J. Antonio, Elía López, M., Carro Rubias, C., Collado Serra, A., Paz Cruz, L. de, García López, F.","Actas Urológicas Españolas; 29(7); 667-675","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700006&lang=pt" 
"S1561-29532005000200001-cub","Terapia hormonal de reemplazo en el siglo XXI","","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200001&lang=pt" 
"S1561-29532005000200002-cub","Problemas sociales referidos por un grupo de personas atendidas en el Centro de Atención al Diabético","García Castro, Marlene, García González, Rosario","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200002&lang=pt" 
"S1561-29532005000200003-cub","Terapia hormonal y calidad del hueso","","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200003&lang=pt" 
"S1561-29532005000200004-cub","Evaluación de niveles séricos de citocinas proinflamatorias y marcadores de estrés oxidativo en mujeres embarazadas a término","Rodríguez Álvarez, Milena, Sosa González, Leticia C., Marcos Rodríguez, Antonio, Araña, Manuel de J., AlermGonzález, Alina, León Pimentel, Abel","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200004&lang=pt" 
"S1561-29532005000200005-cub","Cirugía transeptoesfenoidal en adenomas hipofisarios productores de prolactina","","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200005&lang=pt" 
"S1561-29532005000200006-cub","Evolución oftalmológica en pacientes hipertiroideos tratados con yodo radiactivo","Marrero Rodríguez, María Teresa, Rodríguez González, Julio César, Alavez Martín, Ernesto","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200006&lang=pt" 
"S1561-29532005000200007-cub","Cirugía transnasal transesfenoidal endoscópica en afecciones de región selar","González González, Justo Luis, López Arbolay, Omar, Morales Sabina, Osmany","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200007&lang=pt" 
"S1561-29532005000200008-cub","Resultados de la extensión del programa de educación en diabetes a la atención primaria de salud en Ciudad de La Habana","Suárez Pérez, Rolando, García González, Rosario","Revista Cubana de Endocrinología; 16(2); -","Revista Cubana de Endocrinología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-29532005000200008&lang=pt" 
"S0210-48062005000700016-esp","Trasplante combinado reno-pancreático","Cao Avellaneda, E., López López, A.I., Maluff Torres, A., López Cubillana, P., Rigabert Montiel, M., Gimeno, L.","Actas Urológicas Españolas; 29(7); 719-719","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700016&lang=pt" 
"S0210-48062005000700018-esp","La otra fitoterapia en urología","Peyrí Rey, E.","Actas Urológicas Españolas; 29(7); 721-721","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700018&lang=pt" 
"S0210-48062005000700014-esp","Tumor sincrónico renal: asociación de adenocarcinoma renal y tumor transicional de pelvis renal, en el mismo riñón, un hallazgo excepcional","Gómez García, I., Rodríguez Patrón, R., Conde Someso, S., Sanz Mayayo, E., García Navas, R., Palmeiro, A.","Actas Urológicas Españolas; 29(7); 711-714","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700014&lang=pt" 
"S0210-48062005000700019-esp","Catéter doble J calcificado","Rodríguez Corchero, J., Leal Arenas, J., Cruz Navarro, N., Torrubia Romero, F., Montañés Medina, P.","Actas Urológicas Españolas; 29(7); 722-722","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700019&lang=pt" 
"S0210-48062005000700012-esp","Absceso de psoas brucelósico bilateral: presentación de un caso y revisión de la literatura","Romero Otero, J., Martínez Silva, V., Pamplona Casamayor, M., Capitán Manjón, C., Piedra Lara, J., Leiva Galvis, O.","Actas Urológicas Españolas; 29(7); 704-707","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700012&lang=pt" 
"S0210-48062005000700010-esp","Duplicidad uretral incompleta","Rodríguez Tolrá, J., Cuadrado Campaña, J.Mª, Buisan, O., Francés I Comalat, A., Franco Miranda, E., Serrallach Milá, N.","Actas Urológicas Españolas; 29(7); 697-699","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700010&lang=pt" 
"S0210-48062005000700009-esp","Vena cava renal izquierda en un paciente con carcinoma de células renales","Pascual Mateo, C., Luján Galán, M., Rodríguez García, N., Gómez de Vicente, J.M., Santos Arrontes, D., Aguilar, E., Berenguer Sánchez, A.","Actas Urológicas Españolas; 29(7); 693-695","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700009&lang=pt" 
"S0210-48062005000700002-esp","TVT para la incontinencia urinaria femenina: estudio multicéntrico español","Sanz Pérez, G., Rodríguez-Rubio Cortadellas, F.I., Garrido Insua, S, Concepción Masip, T., Robles García, J.E, Gómez Velázquez, M., Bachiller Burgos, J., Cabrera, A.","Actas Urológicas Españolas; 29(7); 632-640","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700002&lang=pt" 
"S0210-48062005000700011-esp","Liposarcoma de cordón espermático. Asociación con carcinoma de próstata: Comunicación de un caso y revisión de la literatura","Müller Arteaga, C., Egea Camacho, J., Álvarez Gago, T., Cortiñas González, J.R., Gonzalo Rodríguez, V., Fernández del Busto, E.","Actas Urológicas Españolas; 29(7); 700-703","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700011&lang=pt" 
"S0210-48062005000700013-esp","Priapismo de alto flujo y larga evolución: Presentación de un caso y propuesta de algoritmo diagnóstico y tratamiento","Pagà Carbonell, J., Peri i Cusí, L.","Actas Urológicas Españolas; 29(7); 708-710","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700013&lang=pt" 
"S0210-48062005000700008-esp","Reflujo vesicoureteral complejo: Revisión de nuestra serie","Argüelles Salido, E., García Merino, F., Millán López, A., Fernández Hurtado, M., Borrero Fernández, J.","Actas Urológicas Españolas; 29(7); 685-692","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700008&lang=pt" 
"S0210-48062005000700001-esp","Carcinoma renal metastásico de localización atípica: Revisión de la literatura","Pérez Fentes, D.A., Blanco Parra, M., Toucedo Caamaño, V., Lema Grille, J., Cimadevila García, A., Villar Núñez, M.","Actas Urológicas Españolas; 29(7); 621-630","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000700001&lang=pt" 
"S0365-05962005000900037-scl","Departamento de micologia","","Anais Brasileiros de Dermatologia; 80(); S226-S232","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900037&lang=pt" 
"S0365-05962005000900034-scl","Departamento de hanseníase","","Anais Brasileiros de Dermatologia; 80(); S175-S184","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900034&lang=pt" 
"S0365-05962005000900030-scl","Departamento de doenças bolhosas","","Anais Brasileiros de Dermatologia; 80(); S150-S157","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900030&lang=pt" 
"S0365-05962005000900004-scl","Departamento de micologia","","Anais Brasileiros de Dermatologia; 80(); S96-S96","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900004&lang=pt" 
"S0365-05962005000900035-scl","Departamento de laser","","Anais Brasileiros de Dermatologia; 80(); S185-S188","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900035&lang=pt" 
"S0365-05962005000900033-scl","Departamento de oncologia cutânea","","Anais Brasileiros de Dermatologia; 80(); S173-S175","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900033&lang=pt" 
"S0365-05962005000900032-scl","Departamento de DST &amp; AIDS","","Anais Brasileiros de Dermatologia; 80(); S170-S173","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900032&lang=pt" 
"S0365-05962005000900028-scl","Departamento de cirurgia dermatológica","","Anais Brasileiros de Dermatologia; 80(); S146-S149","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900028&lang=pt" 
"S0365-05962005000900025-scl","Departamento de alergia dermatológica","","Anais Brasileiros de Dermatologia; 80(); S129-S133","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900025&lang=pt" 
"S0365-05962005000900021-scl","Departamento de micologia","","Anais Brasileiros de Dermatologia; 80(); S119-S126","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900021&lang=pt" 
"S0365-05962005000900020-scl","Departamento de medicina cutânea e interna","","Anais Brasileiros de Dermatologia; 80(); S119-S121","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900020&lang=pt" 
"S0365-05962005000900019-scl","Departamento de hanseníase","","Anais Brasileiros de Dermatologia; 80(); S116-S118","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900019&lang=pt" 
"S0365-05962005000900018-scl","Departamento de fotobiologia","","Anais Brasileiros de Dermatologia; 80(); S114-S116","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900018&lang=pt" 
"S0365-05962005000900016-scl","Departamento de doenças infecciosas e parasitárias","","Anais Brasileiros de Dermatologia; 80(); S110-S113","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900016&lang=pt" 
"S0365-05962005000900014-scl","Departamento de alergia dermatológica","","Anais Brasileiros de Dermatologia; 80(); S106-S108","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900014&lang=pt" 
"S0365-05962005000900003-scl","Departamento de hanseníase","","Anais Brasileiros de Dermatologia; 80(); S94-S96","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900003&lang=pt" 
"S0365-05962005000900002-scl","Oral","","Anais Brasileiros de Dermatologia; 80(); S91-S93","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900002&lang=pt" 
"S0365-05962005000900041-scl","Departamento de medicina cutânea e interna","","Anais Brasileiros de Dermatologia; 80(); S264-S264","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900041&lang=pt" 
"S0365-05962005000900040-scl","Departamento de medicina cutânea e interna","","Anais Brasileiros de Dermatologia; 80(); S262-S264","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900040&lang=pt" 
"S0365-05962005000900039-scl","Departamento de dermatologia pediátrica","","Anais Brasileiros de Dermatologia; 80(); S261-S262","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900039&lang=pt" 
"S0365-05962005000900029-scl","Departamento de cosmiatria dermatológica","","Anais Brasileiros de Dermatologia; 80(); S149-S150","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900029&lang=pt" 
"S0365-05962005000900027-scl","Departamento de cabelos e unhas","","Anais Brasileiros de Dermatologia; 80(); S144-S146","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900027&lang=pt" 
"S0365-05962005000900024-scl","Departamento de dermatologia pediátrica","","Anais Brasileiros de Dermatologia; 80(); S128-S129","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900024&lang=pt" 
"S0365-05962005000900023-scl","Outros","","Anais Brasileiros de Dermatologia; 80(); S127-S128","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900023&lang=pt" 
"S0365-05962005000900022-scl","Departamento de oncologia cutânea","","Anais Brasileiros de Dermatologia; 80(); S126-S127","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900022&lang=pt" 
"S0365-05962005000900017-scl","Departamento de DST &amp; AIDS","","Anais Brasileiros de Dermatologia; 80(); S113-S114","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900017&lang=pt" 
"S0365-05962005000900015-scl","Departamento de doenças bolhosas","","Anais Brasileiros de Dermatologia; 80(); S108-S110","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900015&lang=pt" 
"S0365-05962005000900013-scl","Departamento de biologia e genética molecular","","Anais Brasileiros de Dermatologia; 80(); S104-S105","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900013&lang=pt" 
"S0365-05962005000900012-scl","Departamento de doenças bolhosas","","Anais Brasileiros de Dermatologia; 80(); S103-S104","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900012&lang=pt" 
"S0365-05962005000900011-scl","Departamento de doenças infecciosas e parasitárias","","Anais Brasileiros de Dermatologia; 80(); S102-S103","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900011&lang=pt" 
"S0365-05962005000900010-scl","Departamento de hanseníase","","Anais Brasileiros de Dermatologia; 80(); S102-S102","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900010&lang=pt" 
"S0365-05962005000900009-scl","Departamento de imagem","","Anais Brasileiros de Dermatologia; 80(); S100-S101","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900009&lang=pt" 
"S0365-05962005000900008-scl","Departamento de fotobiologia","","Anais Brasileiros de Dermatologia; 80(); S100-S100","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900008&lang=pt" 
"S0365-05962005000900007-scl","Departamento de doenças infecciosas e parasitárias","","Anais Brasileiros de Dermatologia; 80(); S98-S100","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900007&lang=pt" 
"S0365-05962005000900006-scl","Departamento de cosmiatria","","Anais Brasileiros de Dermatologia; 80(); S97-S98","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900006&lang=pt" 
"S0365-05962005000900005-scl","Departamento de psoríase","","Anais Brasileiros de Dermatologia; 80(); S96-S97","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900005&lang=pt" 
"S0365-05962005000900026-scl","Departamento de biologia e genética molecular","","Anais Brasileiros de Dermatologia; 80(); S133-S144","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900026&lang=pt" 
"S0365-05962005000900031-scl","Departamento de doenças infecciosas e parasitárias","","Anais Brasileiros de Dermatologia; 80(); S157-S170","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900031&lang=pt" 
"S0365-05962005000900036-scl","Departamento de medicina cutânea e interna","","Anais Brasileiros de Dermatologia; 80(); S188-S225","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900036&lang=pt" 
"S0365-05962005000900038-scl","Departamento de oncologia cutânea","","Anais Brasileiros de Dermatologia; 80(); S232-S261","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000900038&lang=pt" 
"S0120-56092005000200010-col","Efecto de la concentración de material inerte en un biocatalizador de alginato de calcio con células inmovilizadas sobre la fermentación láctica","serrato B, Juan Carlos, Caicedo M., Luis. A.","Ingeniería e Investigación; 25(2); 78-82","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200010&lang=pt" 
"S0120-56092005000200011-col","Portabilidad numérica:: el nuevo derecho de todos los colombianos (Derecho que no se conoce no se exige)","Flórez Calderón, Mauro, Ramos Rodríguez, Zoila","Ingeniería e Investigación; 25(2); 83-86","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200011&lang=pt" 
"S0120-56092005000200012-col","Modelos reológicos aplicados a masas de trigo y maíz","Rodriguez Sandoval, Eduardo, Fernández Quintero, Alejandro, Ayala Aponte, Alfredo","Ingeniería e Investigación; 25(2); 87-93","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200012&lang=pt" 
"S0120-56092005000200007-col","Influencia del material de enmienda en el compostaje de lodos de Plantas de Tratamiento de Aguas Residuales - PTAR","Torres Lozada, Patricia, Escobar, Juan Carlos, Pérez Vidal, Andrea, Imery V., Ricardo, Nates, Paola, Sánchez, Guillermo, Sánchez, Martha, Bermúdez, Alejandro","Ingeniería e Investigación; 25(2); 53-61","Ingeniería e Investigación","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092005000200007&lang=pt" 
