"S2237-93632015000100028-scl","A double-blind, randomized and placebo-controlled clinical trial with Agaricus sylvaticus fungus in anthropometric profile of women with colon cancer","Fortes, Renata Costa, Souza, Jhuly Amado, Novaes, Maria Rita Carvalho Garbi","Journal of Coloproctology (Rio de Janeiro); 35(1); 28-34","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000100028&lang=pt" 
"S0101-20612015000100189-scl","Characterization of the phenolic and antioxidant profiles of selected culinary herbs and spices: caraway, turmeric, dill, marjoram and nutmeg","Vallverdú-Queralt, Anna, Regueiro, Jorge, Alvarenga, José Fernando Rinaldi, Martinez-Huelamo, Miriam, Leal, Leonel Neto, Lamuela-Raventos, Rosa Maria","Food Science and Technology (Campinas); 35(1); 189-195","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100189&lang=pt" 
"S0101-20612015000100183-scl","Cytotoxic and genotoxic potential of liquid synthetic food flavorings evaluated alone and in combination","Marques, Gleuvânia Santana, Silva, Sara Iolanda de Oliveira da, Sousa, João Marcelo de Castro e, Ferreira, Paulo Michel Pereira, Peron, Ana Paula","Food Science and Technology (Campinas); 35(1); 183-188","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100183&lang=pt" 
"S0103-73312015000100209-scl","Os significados da comorbidade para os pacientes vivendo com TB/HIV: repercussões no tratamento","Silva, Jacqueline Barbosa, Cardoso, Gisela Cordeiro Pereira, Netto, Antonio Ruffino, Kritski, Afrânio Lineu","Physis: Revista de Saúde Coletiva; 25(1); 209-229","Physis: Revista de Saúde Coletiva","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312015000100209&lang=pt" 
"S0101-20612015000100066-scl","Glycemic index and glycemic load of tropical fruits and the potential risk for chronic diseases","Passos, Tatiana Uchôa, Sampaio, Helena Alves de Carvalho, Sabry, Maria Olganê Dantas, Melo, Maria Luisa Pereira de, Coelho, Maria Auristela Magalhães, Lima, José Wellington de Oliveira","Food Science and Technology (Campinas); 35(1); 66-73","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100066&lang=pt" 
"S0101-20612015000100095-scl","Chloride concentration in red wines: influence of terroir and grape type","Coli, Marina Sonegheti, Rangel, Angelo Gil Pezzini, Souza, Elizangela Silva, Oliveira, Margareth Ferraro, Chiaradia, Ana Cristina Nascimento","Food Science and Technology (Campinas); 35(1); 95-99","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100095&lang=pt" 
"S0101-20612015000100045-scl","Forced-air, vacuum, and hydro precooling of cauliflower (Brassica oleracea L. var. botrytis cv. Freemont): Part II. Determination of quality parameters during storage","Alibas, Ilknur, Koksal, Nezihe","Food Science and Technology (Campinas); 35(1); 45-50","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100045&lang=pt" 
"S0101-20612015000100051-scl","Solubility and Seeded Metastable Zone width of functional sugar L-arabinose","Hu, Biao, Huang, Kai, Zhang, Xinlin, Zhang, Pingjun, Yu, Shujuan","Food Science and Technology (Campinas); 35(1); 51-57","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100051&lang=pt" 
"S0103-73312015000100019-scl","O traumático na psicanálise e psiquiatria: implicações ético-políticas","Oliveira, Stephan Malta","Physis: Revista de Saúde Coletiva; 25(1); 19-39","Physis: Revista de Saúde Coletiva","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312015000100019&lang=pt" 
"S0103-73312015000100307-scl","Comunicação como ferramenta essencial para assistência à saúde dos surdos","Oliveira, Yanik Carla Araújo de, Celino, Suely Deysny de Matos, Costa, Gabriela Maria Cavalcanti","Physis: Revista de Saúde Coletiva; 25(1); 307-320","Physis: Revista de Saúde Coletiva","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312015000100307&lang=pt" 
"S0101-20612015000100025-scl","Fat reduction in the formulation of frankfurter sausages using inulin and pectin","Méndez-Zamora, Gerardo, García-Macías, José Arturo, Santellano-Estrada, Eduardo, Chávez-Martínez, América, Durán-Meléndez, Lorenzo Antonio, Silva-Vázquez, Ramón, Quintero-Ramos, Armando","Food Science and Technology (Campinas); 35(1); 25-31","Food Science and Technology (Campinas)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612015000100025&lang=pt" 
"S1726-46342015000100017-spa","Efecto de la infusión endovenosa de KCl en el electrocardiograma y potasio sérico en perros con función renal normal","Bravo-Zúñiga, Jessica, Huapaya, Julio, Valencia, Cesar, Bezada, Sandra, Leon, Cristian, Ferrandiz-Espadin, Renato, Cieza, Javier","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 110-116","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100017&lang=pt" 
"S1726-46342015000100016-spa","Cartas al editor publicadas en revistas biomédicas peruanas indizadas en SciELO-Perú 2006-2013","Montenegro-Idrogo, Juan José, Mejía-Dolores, Jhon William, Chalco-Huamán, Joel L","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 104-109","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100016&lang=pt" 
"S1726-46342015000100015-spa","Pronóstico al año tras sufrir el debut de enfermedad cerebrovascular en pacientes de un hospital nacional de Lima, Perú","Alvarado-Dulanto, C. Martín A, Lazo, María de los Ángeles, Loza-Herrera, Javier D, Málaga, Germán","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 98-103","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100015&lang=pt" 
"S1726-46342015000100014-spa","Rutas de transporte público y situación de la tuberculosis en Lima, Perú","Garaycochea, Octavio, Ticona, Eduardo","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 93-97","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100014&lang=pt" 
"S1726-46342015000100013-spa","Brote de infección por norovirus del Grupo II en un centro de entrenamiento militar, Perú 2013","Ramos, Mariana, Soto, Giselle, Loayza, Luis, Valle, Rubén, Luna, Giannina, Gonzalez, Sofia, Quispe, Jose, Silva, Maria, Wong, Juan, Bausch, Daniel G","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 87-92","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100013&lang=pt" 
"S1726-46342015000100002-spa","Política editorial sobre la ética de investigaciones en humanos","Arroyo-Hernández, Hugo, Cabezas, César","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 09-10","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100002&lang=pt" 
"S1726-46342015000100001-spa","Enfermedades infecciosas emergentes reemergentes y sus determinantes","Cabezas-Sánchez, César","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 07-08","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100001&lang=pt" 
"S1726-46342015000100011-spa","Evaluación de la seguridad alimentaria y nutricional en familias del distrito de los morochucos en Ayacucho, Perú","Pillaca, Susan, Villanueva, María","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 73-79","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100011&lang=pt" 
"S1726-46342015000100006-spa","Capacidad infectiva de promastigotes en fase estacionaria de leishmania (viannia) braziliensis y leishmania (viannia) peruviana, en línea celular dh82","Calvay-Sánchez, Karen Daphne, Rojas-Palomino, Nyshon Máximo, Sandoval-Juarez, Aidé Clorinda, Cisneros-Tarmeño, Alberto, Obregón-Cahuaya, Cristian, Minaya-Gómez, Gloria Sonia","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 33-40","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100006&lang=pt" 
"S1726-46342015000100034-spa","Réplica: el punto de corte de la hemoglobina para definir anemia materna en la altura no debe ser corregido","Munares-García, Oscar, Gómez-Guizado, Guillermo","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 199-199","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100034&lang=pt" 
"S1726-46342015000100035-spa","Uso de recursos de información disponibles en Internet: limitaciones y recomendaciones","Orihuela-Onofre, Emily, Garibay-Yalan, Eduardo","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 200-201","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100035&lang=pt" 
"S1726-46342015000100032-spa","Medición y magnitud del bullying en Perú","Cobián-Lezama, Carla, Nizama-Vía, Ayar, Ramos-Aliaga, David, Mayta-Tristán, Percy","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 196-197","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100032&lang=pt" 
"S1726-46342015000100033-spa","El punto de corte de la hemoglobina para definir anemia materna en la altura no debe ser corregido","Gonzales, Gustavo F","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 198-198","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100033&lang=pt" 
"S1726-46342015000100037-spa","Réplica: gasometría arterial en adultos clínicamente sanos a 3350 metros de altitud","Pereira-Victorio, César Johan, Huamanquispe-Quintana, John, Castelo-Tamayo, Luis Eduardo","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 202-203","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100037&lang=pt" 
"S1726-46342015000100027-spa","Esporotricosis cutánea diseminada con compromiso articular en una mujer con diabetes tipo 2","Solorzano, Sendy, Ramirez, Renán, Cabada, Miguel M, Montoya, Manuel, Cazorla, Ernesto","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 187-190","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100027&lang=pt" 
"S1726-46342015000100026-spa","Paracoccidiomicosis en el sistema nervioso central: reporte de un caso","Rojas-Jaimes, Jesús, Castillo Cordova, Raul, Tárraga Gonzales, Delza","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 183-186","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100026&lang=pt" 
"S1726-46342015000100031-spa","¿Existe la equidad injusta? Por la eliminación del requisito obligatorio del SERUMS","Mayta-Tristán, Percy, Poterico, Julio A, Galán-Rodas, Edén, Raa-Ortiz, Daniel","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 195-196","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100031&lang=pt" 
"S1726-46342015000100025-spa","Coinfección por dengue y leptospirosis en una niña de la amazonía peruana","Núñez-Garbín, Alexandra, Espinoza-Figueroa, Jossué, Sihuincha-Maldonado, Moisés, Suarez-Ognio, Luis","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 179-182","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100025&lang=pt" 
"S1726-46342015000100030-spa","Sobre el impacto redistributivo del SERUMS en la disponibilidad de médicos en Perú","Mujica, Oscar J, Pereira-Victorio, César Johan, Munayco, César V","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 193-194","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100030&lang=pt" 
"S1726-46342015000100029-spa","Crowdfunding científico: otra alternativa de financiamento para investigadores jóvenes en Perú","Huayanay-Espinoza, Carlos A, Poterico, Julio A","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 192-193","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100029&lang=pt" 
"S1726-46342015000100028-spa","Transmisión vertical del virus del dengue en el Aedes aegypti, Perú","Cabezas, César, Paquita García, María, Valle, Jorge, Yañez, Pamela, Fachin, Luis, Sinti, Carmen, Mamani, Enrique","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 191-192","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100028&lang=pt" 
"S1726-46342015000100036-spa","Comentarios al artículo: gasometría arterial en adultos clínicamente sanos a 3350 metros de altitud","Failoc-Rojas, Virgilio E","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 201-202","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100036&lang=pt" 
"S1726-46342015000100038-spa","Tiempo de espera quirúrgica en un hospital de Chiclayo, Perú","Díaz, Astrid, Osada, Jorge","Revista Peruana de Medicina Experimental y Salud Pública; 32(1); 204-204","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342015000100038&lang=pt" 
"S0120-62302015000100010-col","Experimental characterization of thermal hydraulic performance of louvered brazed plate fin heat exchangers","Turizo-Santos, John, Barros-Ballesteros, Oscar, Fontalvo-Lascano, Armando, Vasquez-Padilla, Ricardo, Bula-Silvera, Antonio","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 108-116","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100010&lang=pt" 
"S0120-62302015000100011-col","Design, modeling and dynamic simulation of three double stage gearboxes with different module, mesh stiffness fluctuation and different level tooth breakage","Ruiz-Botero, Jairo Alberto, López-López, Juan Fernando, Quintero-Riaza, Héctor Fabio","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 117-131","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100011&lang=pt" 
"S0120-62302015000100012-col","An empirical method for the estimation of yield strength on bonds and strands of expanded metal meshes","Smith-López, Dimas José, Graciano-Gallego, Carlos Alberto, Aparicio-Carrillo, Gennifer Nataly","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 132-142","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100012&lang=pt" 
"S0120-62302015000100013-col","Freeway speed limits under inclement weather conditions","Wang, Yonggang, Li, Ming, Feng, Lei","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 143-150","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100013&lang=pt" 
"S0120-62302015000100014-col","Uso de lógica difusa para la administración de un sistema disipador de energía en estructuras compuesto por amortiguadores magnetoreológicos","Lara-Valencia, Luis Augusto, Valencia-Gonzalez, Yamile, Vital de Brito, José Luis","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 151-164","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100014&lang=pt" 
"S0120-62302015000100015-col","The delay of consequences and perceived risk: an analysis from the workers&#039; view point","Rodríguez-Garzón, Ignacio, Delgado-Padial, Antonio, Martinez-Fiestas, Myriam, Lucas-Ruiz, Valeriano","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 165-176","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100015&lang=pt" 
"S0120-62302015000100016-col","A two-stage decision support model for a retail distribution center location","Szeremeta-Spak, Marcia Danieli, Colmenero, João Carlos","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 177-187","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100016&lang=pt" 
"S0120-62302015000100017-col","Performance assessment of internal logistics for service companies","Alves, Vanessa Teresinha, Mairesse-Siluk, Julio Cezar, Neuenfeldt-Júnior, Alvaro Luiz, Soliman, Marlon, Dalla-Nora, Lissandro Dorneles","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 188-199","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100017&lang=pt" 
"S0120-62302015000100018-col","Influence of meteorology and source variation on airborne Pm10 levels in a high relief tropical Andean city","González-Duque, Carlos Mario, Cortés-Araujo, Johana, Aristizábal-Zuluaga, Beatriz Helena","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 200-212","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100018&lang=pt" 
"S0120-62302015000100019-col","","Lizcano-Cabeza, Jeimer Alexander, Ávila-Ascanio, Luis Fernando, Ríos-Reyes, Carlos Alberto, Vargas-Fiallo, Luz Yolanda","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 213-225","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100019&lang=pt" 
"S0120-62302015000100007-col","Detection and Classification of Non-Proliferative Diabetic Retinopathy using a Back-Propagation Neural Network","Velázquez-González, Jesús Salvador, Rosales-Silva, Alberto Jorge, Gallegos-Funes, Francisco Javier, Guzmán-Bárcenas, Guadalupe de Jesús","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 70-85","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100007&lang=pt" 
"S0120-62302015000100006-col","Band-Pass Filters Using OSRR Cells","Díaz-Pardo, Iván, Suárez-Fajardo, Carlos Arturo, Puerto-Leguizamón, Gustavo, Zona-Ortiz, Tatiana","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 60-69","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100006&lang=pt" 
"S0120-62302015000100005-col","Low complexity demodulator for BFSK waveforms based on polygonal approximation","Torres-Gómez, Jorge, Hernández-Montero, Fidel Ernesto, Habermann, Joachim","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 50-59","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100005&lang=pt" 
"S0120-62302015000100004-col","Nueva relación para mejorar la característica de velocidad y par de motores de inducción","Mier-Quiroga, Luis Antonio, Benítez-Read, Jorge Samuel, López-Callejas, Régulo, Segovia-de-los-Ríos, José Armando","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 37-49","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100004&lang=pt" 
"S0120-62302015000100003-col","Fuzzy control techniques applied to a three phase synchronous rectifier current loop","Berzoy-Llerena, Alberto, Guzman-Arguis, Victor Manuel, Gimenez de Guzman, Maria Isabel, Restrepo-Zambrano, Jose, Aller-Castro, Jose Manuel","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 23-36","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100003&lang=pt" 
"S0120-62302015000100002-col","Metodología de diseño aplicada a un sistema fotovoltaico con topología de inductor en derivación","Yris-Pastor, Juan Carlos, Calleja-Gjumlich, Jorge Hugo, Hernández-González, Leobardo, Olmos-Lopez, José Armando","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 9-22","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100002&lang=pt" 
"S0120-62302015000100001-col","","Gómez Botero, Maryory Astrid","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 7-8","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100001&lang=pt" 
"S0120-62302015000100009-col","A new algorithm for near-singular integration of 3D Boundary Element Integrals for thin-walled elements","González de León, Marco Antonio, Wrobel, Luiz Carlos, del Jesús-Martinez, Manuel","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 96-107","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100009&lang=pt" 
"S0120-62302015000100008-col","Comparison of models and standards for implementing IT service capacity management","Féliz-Sánchez, Alleinni, Calvo-Manzano, Jose Antonio","Revista Facultad de Ingeniería Universidad de Antioquia; (74); 86-95","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302015000100008&lang=pt" 
"S0103-05822015000100034-scl","Introduction of soft drinks and processed juice in the diet of infants attending public day care centers","Longo-Silva, Giovana, Toloni, Maysa Helena de Aguiar, Menezes, Risia Cristina Egito de, Asakura, Leiko, Oliveira, Maria Alice Araújo, Taddei, José Augusto de Aguiar Carrazedo","Revista Paulista de Pediatria; 33(1); 34-41","Revista Paulista de Pediatria","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822015000100034&lang=pt" 
