"S0718-34292014000100013-chl","Polifenoles totales en pan de abeja (Apis mellifera L.) de colmenas de la Región de La Araucanía","Araneda Durán, Ximena, Quezada Mardones, Ingrid, Martínez Gutiérrez, María, Morales Ulloa, Daniza","Idesia (Arica); 32(1); 107-111","Idesia (Arica)","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292014000100013&lang=pt" 
"S2306-41022014000100011-mex","Fractura múltiple en miembro superior: Caso clínico","López, D, García-Germán, D, Egea, R","Acta ortopédica mexicana; 28(1); 54-56","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000100011&lang=pt" 
"S2306-41022014000100010-mex","Síndrome de Forestier: Reporte de un caso y revisión de la literatura","Quillo-Olvera, J","Acta ortopédica mexicana; 28(1); 49-53","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000100010&lang=pt" 
"S2306-41022014000100012-mex","Lesiones del ligamento cruzado anterior","Ayala-Mejías, JD, García-Estrada, GA, Alcocer Pérez-España, L","Acta ortopédica mexicana; 28(1); 57-67","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000100012&lang=pt" 
"S0100-67622014000100011-scl","Potássio, sódio e crescimento inicial de espécies florestais sob substituição de potássio por sódio","Inocencio, Maykom Ferreira, Carvalho, Janice Guedes de, Furtini Neto, Antonio Eduardo","Revista Árvore; 38(1); 113-123","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000100011&lang=pt" 
"S0100-67622014000100004-scl","Alterações na paisagem e sequestro de carbono na freguesia de deilão, nordeste de Portugal","Pinheiro, Helena, Castro, João Paulo Miranda de, Azevedo, João Carlos","Revista Árvore; 38(1); 41-52","Revista Árvore","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622014000100004&lang=pt" 
"S1135-57272014000100001-spa","Revisiones sistemáticas: una herramienta clave para la toma de decisiones clínicas y sanitarias","Urrutia, Gerard, Bonfill, Xavier","Revista Española de Salud Pública; 88(1); 1-3","Revista Española de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272014000100001&lang=pt" 
"S0188-49992014000100010-mex","Determinación polarográfica de contaminantes metálicos para el control de calidad de ácido fosfórico grado técnico empleado en la producción de fosfato grado alimentario","REYES-SALAS, E. Octavio, MANZANILLA-CANO, José A., GAZCÓN-ORTA, Norma Elisa, REYES-SALAS, A. Margarita, GUERRERO-PALACIOS, Marco Polo","Revista internacional de contaminación ambiental; 30(1); 113-120","Revista internacional de contaminación ambiental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100010&lang=pt" 
"S0188-49992014000100007-mex","Generación y composición de residuos sólidos domésticos en localidades urbanas pequeñas en el estado de Veracruz, México","CASTILLO-GONZÁLEZ, Eduardo, DE MEDINA-SALAS, Lorena","Revista internacional de contaminación ambiental; 30(1); 81-90","Revista internacional de contaminación ambiental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100007&lang=pt" 
"S1665-952X2014000100002-mex","Incidencia del TLCAN y de los acuerdos de protección a la inversión extranjera sobre las relaciones de México con la Unión Europea","Gutiérrez-Haces, Ma. Teresa","Economía UNAM; 11(31); 25-52","Economía UNAM","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-952X2014000100002&lang=pt" 
"S0188-49992014000100005-mex","Removal of methyl parathion and coumaphos pesticides by a bacterial consortium immobilized in Luffa cylindrica","MORENO-MEDINA, David Antonio, SÁNCHEZ-SALINAS, Enrique, ORTIZ-HERNÁNDEZ, Ma. Laura","Revista internacional de contaminación ambiental; 30(1); 51-63","Revista internacional de contaminación ambiental","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100005&lang=pt" 
"S0188-49992014000100004-mex","Heavy metals concentration in soil, plant, earthworm and leachate from poultry manure applied to agricultural land","DELGADO ARROYO, María del Mar, MIRALLES DE IMPERAL HORNEDO, Rosario, ALONSO PERALTA, Francisco, RODRÍGUEZ ALMESTRE, Carmen, MARTÍN SÁNCHEZ, José Valero","Revista internacional de contaminación ambiental; 30(1); 43-50","Revista internacional de contaminación ambiental","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100004&lang=pt" 
"S1665-952X2014000100004-mex","La irrupción de China en el TLCAN: efectos sobre el comercio intra-industrial de México","López Arévalo, Jorge Alberto, Rodil Marzábal, Óscar, Valdéz Gastelum, Saúl","Economía UNAM; 11(31); 84-113","Economía UNAM","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-952X2014000100004&lang=pt" 
"S1665-952X2014000100003-mex","Rodrigo Gómez: Una Banca Central para el Desarrollo","Romero Sotelo, Ma. Eugenia","Economía UNAM; 11(31); 53-83","Economía UNAM","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-952X2014000100003&lang=pt" 
"S0188-49992014000100006-mex","Caracterización de aguas residuales porcinas y su tratamiento por diferentes procesos en México","GARZÓN-ZÚÑIGA, Marco Antonio, BUELNA, Gerardo","Revista internacional de contaminación ambiental; 30(1); 65-79","Revista internacional de contaminación ambiental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100006&lang=pt" 
"S0188-49992014000100009-mex","Comparación de un reactor de biomasa suspendida y un reactor de biomasa adherida para la biodegradación de compuestos tóxicos presentes en aguas residuales de refinerías de petróleo","NAVA URREGO, Lizet Marina, GASPERÍN SANCHÉZ, Raquel, DURÁN MORENO, Alfonso","Revista internacional de contaminación ambiental; 30(1); 101-112","Revista internacional de contaminación ambiental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100009&lang=pt" 
"S1665-952X2014000100005-mex","La nueva macroeconomía global: Distribución del ingreso, empleo y crecimiento","Salazar López, César Armando","Economía UNAM; 11(31); 114-116","Economía UNAM","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-952X2014000100005&lang=pt" 
"S0103-21002014000100006-scl","Home visit: an educational health strategy for self-care in diabetes","Torres, Heloisa de Carvalho, Santos, Laura Maria dos, Cordeiro, Palloma Maciel Chaves de Souza","Acta Paulista de Enfermagem; 27(1); 23-28","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100006&lang=pt" 
"S0103-21002014000100012-scl","Cross-cultural translation of quality instruments in the organ donation process","Knihs, Neide da Silva, Schirmer, Janine, Roza, Bartira de Aguiar","Acta Paulista de Enfermagem; 27(1); 56-62","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100012&lang=pt" 
"S0103-21002014000100007-scl","Assessment of the frailty level of elderly people with chronic kidney disease undergoing hemodialysis","Orlandi, Fabiana de Souza, Gesualdo, Gabriela Dutra","Acta Paulista de Enfermagem; 27(1); 29-34","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100007&lang=pt" 
"S0103-21002014000100005-scl","Process of instrument sterilization in shops with manicure and pedicure services","Yoshida, Cecília Harumi, Oliveira, Rosane Aparecida de, Coelho, Patricia Granja, Fonseca, Fernando Luiz Affonso, Filipini, Rosangela","Acta Paulista de Enfermagem; 27(1); 18-22","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100005&lang=pt" 
"S0103-21002014000100009-scl","Nursing diagnoses in chronic renal failure patients on hemodialysis","Frazão, Cecília Maria Farias de Queiroz, Medeiros, Ana Beatriz de Almeida, Lima e Silva, Fernanda Beatriz Batista, Sá, Jéssica Dantas de, Lira, Ana Luisa Brandão de Carvalho","Acta Paulista de Enfermagem; 27(1); 40-43","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100009&lang=pt" 
"S0103-21002014000100010-scl","Demographic and epidemiological aspects of mortality from penile cancer","Silva, Ricarlly Soares da, Silva, Ana Carla Martins da, Nascimento, Suelayne Gonçalves do, Oliveira, Conceição Maria de, Bonfim, Cristine Vieira do","Acta Paulista de Enfermagem; 27(1); 44-47","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100010&lang=pt" 
"S0103-21002014000100011-scl","Independent risk factors associated with infant deaths","Silva, Anna Lúcia da, Mathias, Thais Aidar de Freitas","Acta Paulista de Enfermagem; 27(1); 48-55","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100011&lang=pt" 
"S0103-21002014000100013-scl","Infection, local reaction and poor fixation of dressings for central venous catheter","Pedrolo, Edivane, Danski, Mitzy Tannia Reichembach, Vayego, Stela Adami, Oliveira, Gabriella Lemes Rodrigues de, Boostel, Radamés","Acta Paulista de Enfermagem; 27(1); 63-68","Acta Paulista de Enfermagem","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002014000100013&lang=pt" 
"S0188-49992014000100002-mex","Heavy metals in urban road sediments of the city of Mexicali, Mexico","MEZA TREJO, Lourdes Monserrat, QUINTERO NUÑEZ, Margarito, VALDEZ SALAS, Benjamín","Revista internacional de contaminación ambiental; 30(1); 15-26","Revista internacional de contaminación ambiental","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-49992014000100002&lang=pt" 
"S1665-952X2014000100001-mex","Más allá de la crisis: al rescate del desarrollo","Cordera Campos, Rolando","Economía UNAM; 11(31); 3-24","Economía UNAM","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-952X2014000100001&lang=pt" 
"S1519-69842014000100016-scl","Annelida (Oligochaeta and Aphanoneura) from the Natural Reserve of Isla Martín García (upper Río de la Plata estuary, Argentina): biodiversity and response to environmental variables","César, II","Brazilian Journal of Biology; 74(1); 128-136","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100016&lang=pt" 
"S1519-69842014000100008-scl","Distribution, management and diversity of yam local varieties in Brazil: a study on Dioscorea alataL.","Siqueira, MVBM, Nascimento, WF, Silva, LRG, Ferreira, AB, Silva, EF, Ming, LC, Veasey, EA","Brazilian Journal of Biology; 74(1); 52-61","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100008&lang=pt" 
"S1519-69842014000100023-scl","New record of Akashiwo sanguinea(Dinophyta) in the tropical estuarine waters of Northeastern Brazil (Western Atlantic)","Koening, ML, Flores Montes, MJ, Eskinazi Leça, E, Tiburcio, ASXS","Brazilian Journal of Biology; 74(1); 191-198","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100023&lang=pt" 
"S1519-69842014000100012-scl","Are ant assemblages of Brazilian veredas characterised by location or habitat type?","Costa-Milanez, CB, Lourenço-Silva, G, Castro, PTA, Majer, JD, Ribeiro, SP","Brazilian Journal of Biology; 74(1); 89-99","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100012&lang=pt" 
"S1519-69842014000100013-scl","Implication of anaerobic and aerobic decomposition of Eichhornia azurea (Sw.) Kunth. on the carbon cycling in a subtropical reservoir","Bianchini Junior, I, Cunha-Santino, MB, Ribeiro, JU, Penteado, DGB","Brazilian Journal of Biology; 74(1); 100-110","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100013&lang=pt" 
"S1519-69842014000100011-scl","Aquatic insect community structure under the influence of small dams in a stream of the Mogi-Guaçu river basin, state of São Paulo","Saulino, HHL, Corbi, JJ, Trivinho-Strixino, S","Brazilian Journal of Biology; 74(1); 79-88","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100011&lang=pt" 
"S1519-69842014000100014-scl","Temporal change in species and functional plant traits in the moist grassland on the Sete Cidades National Park, Piauí, Brazil","Mendes, MRA, Silva Júnior, MC, Castro, AAJF, Takahashi, FSC, Munhoz, CBR","Brazilian Journal of Biology; 74(1); 111-123","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100014&lang=pt" 
"S1519-69842014000100019-scl","A comparative study of resource allocation in Pteridium in different Brazilian ecosystems and its relationship with European studies","Silva Matos, DM, Xavier, RO, Tiberio, FCS, Marrs, RH","Brazilian Journal of Biology; 74(1); 156-165","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100019&lang=pt" 
"S1519-69842014000100005-scl","Effects of Cylindrospermopsis raciborskii strains (Woloszynska, 1912) Senayya &amp; Subba Raju on the mobility of Daphnia laevis (Cladocera, Daphniidae)","Restani, GC, Fonseca, AL","Brazilian Journal of Biology; 74(1); 23-31","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100005&lang=pt" 
"S1519-69842014000100004-scl","The orchid-bee faunas (Hymenoptera: Apidae) of ‘Reserva Ecológica Michelin’, ‘RPPN Serra Bonita’ and one Atlantic Forest remnant in the state of Bahia, Brazil, with new geographic records","Nemésio, A","Brazilian Journal of Biology; 74(1); 16-22","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100004&lang=pt" 
"S1519-69842014000100006-scl","Frugivory and seed dispersal by birds in Cereus jamacaru DC. ssp. jamacaru (Cactaceae) in the Caatinga of Northeastern Brazil","Gomes, VGN, Quirino, ZGM, Araujo, HFP","Brazilian Journal of Biology; 74(1); 32-40","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100006&lang=pt" 
"S1519-69842014000100009-scl","Pollination syndromes in a Caatinga plant community in northeastern Brazil: seasonal availability of floral resources in different plant growth habits","Quirino, ZGM, Machado, IC","Brazilian Journal of Biology; 74(1); 62-71","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100009&lang=pt" 
"S1519-69842014000100022-scl","Structure of the testate amoebae community in different habitats in a neotropical floodplain","Lansac-Tôha, FA, Velho, LFM, Costa, DM, Simões, NR, Alves, GM","Brazilian Journal of Biology; 74(1); 181-190","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100022&lang=pt" 
"S1519-69842014000100027-scl","Baseline micronuclei and nuclear abnormalities frequencies in native fishes from the Paraná River (Argentina)","Furnus, GNA, Caffetti, JD, García, EM, Benítez, MF, Pastori, MC, Fenocchio, AS","Brazilian Journal of Biology; 74(1); 217-221","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100027&lang=pt" 
"S1519-69842014000100026-scl","Cytogenetics analyses among populations of the fish Iheringichtys labrosus (Kröyer, 1874) (Siluriformes, Pimelodidae). Karyotype analysis, C- banding and AgRONs distribution","Sanchez, S, Swarça, AC, Fenocchio, AS","Brazilian Journal of Biology; 74(1); 212-216","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100026&lang=pt" 
"S1519-69842014000100001-scl","EDITORIAL NOTE","","Brazilian Journal of Biology; 74(1); 0I-0I","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100001&lang=pt" 
"S1519-69842014000100032-scl","Evaluation of hollocelulase production by Lentinula edodes (Berk.) Pegler during the submerged fermentation growth using RSM","Chicatto, JA, Costa, A, Nunes, H, Helm, CV, Tavares, LBB","Brazilian Journal of Biology; 74(1); 243-250","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100032&lang=pt" 
"S1519-69842014000100003-scl","Inland water microcrustacean assemblages in an altitudinal gradient in Aysen region (46° S, Patagonia Chile)","De los Ríos-Escalante, Patricio, Quinán, Esteban, Acevedo, Patricio","Brazilian Journal of Biology; 74(1); 8-15","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100003&lang=pt" 
"S1519-69842014000100010-scl","The climatic rhythm and blooms of cyanobacteria in a tropical reservoir in São Paulo, Brazil","Ogashawara, I, Zavattini, JA, Tundisi, JG","Brazilian Journal of Biology; 74(1); 72-78","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100010&lang=pt" 
"S1519-69842014000100017-scl","Cetacean records along a coastal-offshore gradient in the Vitória-Trindade Chain, western South Atlantic Ocean","Wedekin, LL, Rossi-Santos, MR, Baracho, C, Cypriano-Souza, AL, Simões-Lopes, PC","Brazilian Journal of Biology; 74(1); 137-144","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100017&lang=pt" 
"S1519-69842014000100015-scl","Wildlife trade in Brazil: A closer look at wild pets welfare issues","Kuhnen, VV, Kanaan, VT","Brazilian Journal of Biology; 74(1); 124-127","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100015&lang=pt" 
"S1519-69842014000100018-scl","Influence of fish farming in net cages on phytoplankton structure: a case study in a subtropical Brazilian reservoir","Bartozek, ECR, Bueno, NC, Rodrigues, LC","Brazilian Journal of Biology; 74(1); 145-155","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100018&lang=pt" 
"S1519-69842014000100002-scl","Local distribution and abundance of Cardisoma guanhumi Latreille, 1928 (Brachyura: Gecarcinidae) in southern Brazil","Oliveira-Neto, JF, Batista, E, Metri, R, Metri, CB","Brazilian Journal of Biology; 74(1); 1-7","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100002&lang=pt" 
"S1519-69842014000100007-scl","Ecological interpretations of the leaf anatomy of amphibious species of Aeschynomene L. (Leguminosae - Papilionoideae)","Leme, FM, Scremin-Dias, E","Brazilian Journal of Biology; 74(1); 41-51","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100007&lang=pt" 
"S1519-69842014000100034-scl","New records of amphoroid diatoms (Bacillariophyceae) from Cachoeira River, Northeast Brazil","Cavalcante, KP, Tremarin, PI, Ludwig, TAV","Brazilian Journal of Biology; 74(1); 257-263","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100034&lang=pt" 
"S1519-69842014000100035-scl","First Report of Phanerotoma bennettiMuesebeck (Hymenoptera, Braconidae, Cheloninae) Parasitizing Hypsipyla grandella (Zeller) and Hypsipyla ferrealis Hampson (Lepidoptera, Pyralidae) in Crabwood in Brazil","Pinto, AA, Teles, BR, Penteado-Dias, AM","Brazilian Journal of Biology; 74(1); 264-265","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100035&lang=pt" 
"S1519-69842014000100030-scl","Sex ratio and parental investment in Trypoxylon (Trypargilum) agamemnon Richards (Hymenoptera, Crabronidae)","Buschini, MLT, Bergamaschi, ACB","Brazilian Journal of Biology; 74(1); 231-237","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100030&lang=pt" 
"S1519-69842014000100031-scl","Proposed method for agglutinating antibody titer analysis and its use as indicator of acquired immunity in pacu, Piaractus mesopotamicus","Biller-Takahashi, JD, Montassier, HJ, Takahashi, LS, Urbinati, EC","Brazilian Journal of Biology; 74(1); 238-242","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100031&lang=pt" 
"S1519-69842014000100033-scl","Description of Karyotype of Kerodon acrobata, an endemic rodent in Brazilian Cerrado","Zappes, IA, Portella, AS, Lessa, GM","Brazilian Journal of Biology; 74(1); 251-256","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100033&lang=pt" 
"S1519-69842014000100029-scl","Yield per recruit of the peacock bass Cichla monoculus (Spix and Agassiz, 1831) caught in Lago Grande at Manacapuru (Amazonas – Brazil)","Campos, CP, Freitas, CEC","Brazilian Journal of Biology; 74(1); 226-230","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100029&lang=pt" 
"S1519-69842014000100028-scl","Non-destructive equations to estimate the leaf area of Styrax pohlii and Styrax ferrugineus","Souza, MC, Habermann, G","Brazilian Journal of Biology; 74(1); 222-225","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100028&lang=pt" 
"S1519-69842014000100020-scl","Seasonal variation of biotic and abiotic parameters in parallel neotropical fishponds","Sipaúba-Tavares, LH, Seto, LM, Millan, RN","Brazilian Journal of Biology; 74(1); 166-174","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100020&lang=pt" 
"S1519-69842014000100025-scl","Biological aspects of Tiracola grandirena (Herrich-Schäffer, 1868) (Lepidoptera: Noctuidae): a polyphagous armyworm","Specht, A, Iltchenco, J, Fronza, E, Roque-Specht, VF, Luz, PC, Montezzano, DG","Brazilian Journal of Biology; 74(1); 205-211","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100025&lang=pt" 
"S1519-69842014000100024-scl","Diet and helminths of Enyalius brasiliensis (Lacertilia, Iguania, Leiosauridae) in an Atlantic Rainforest remnant in southeastern Brazil","Dorigo, TA, Maia-Carneiro, T, Almeida-Gomes, M, Siqueira, CC, Vrcibradic, D, Van Sluys, M, Rocha, CFD","Brazilian Journal of Biology; 74(1); 199-204","Brazilian Journal of Biology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842014000100024&lang=pt" 
