"S0102-33062012000300008-scl","Morfologia de plântulas das espécies de Rhynchosia (Leguminosae, Papilionoideae) de Roraima, Brasil","Rodrigues, Rodrigo Schütz, Hirt, Ana Paula Moreira, Flores, Andréia Silva","Acta Botanica Brasilica; 26(3); 585-592","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300008&lang=pt" 
"S1679-87592012000300011-scl","The dynamics of a frictionally-dominated Amazonian estuary","Asp, Nils Edvin, Schettini, Carlos Augusto França, Siegle, Eduardo, Silva, Marcio Sousa da, Brito, Roney Nonato Reis de","Brazilian Journal of Oceanography; 60(3); 391-403","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300011&lang=pt" 
"S1679-87592012000300012-scl","Macroalgal composition and its association with local hydrodynamics in the Laje de Santos Marine State Park, southwestern Atlantic, São Paulo, Brazil","Jorge, Renato Rocha, Harari, Joseph, Fujii, Mutue Toyota","Brazilian Journal of Oceanography; 60(3); 405-419","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300012&lang=pt" 
"S1679-87592012000300013-scl","Spatio-temporal and functional structure of the amphipod communities off Santos, Southwestern Atlantic","Rodrigues, Carina Waiteman, Pires-Vanin, Ana Maria Setubal","Brazilian Journal of Oceanography; 60(3); 421-439","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300013&lang=pt" 
"S1679-87592012000300017-scl","The 2004 Sumatra tsunami effect on the Itajaí-Açu estuary water level, Santa Catarina, Brazil","Truccolo, Eliane Cristina, Schettini, Carlos Augusto França, Almeida, Demerval","Brazilian Journal of Oceanography; 60(3); 461-466","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300017&lang=pt" 
"S0100-736X2012000900002-scl","Estudo retrospectivo de 66 casos de urolitíase obstrutiva em ovinos","Guimarães, Janaina Azevedo, Mendonça, Carla Lopes de, Guaraná, Eduardo Levi de Sousa, Dantas, Alexandre Cruz, Costa, Nivaldo de Azevêdo, Câmara, Antônio Carlos Lopes, Farias, Carlinda Campelo, Afonso, José Augusto Bastos","Pesquisa Veterinária Brasileira; 32(9); 824-830","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000900002&lang=pt" 
"S0100-736X2012000900008-scl","Caracterização fenogenotípica da resistência antimicrobiana em Staphylococcus spp. isolados de mastite bovina","Mendonça, Elaine C.L., Marques, Viviane F., Melo, Dayanne A., Alencar, Tatiani A., Coelho, Irene da S., Coelho, Shana M.O., Souza, Miliane M.S.","Pesquisa Veterinária Brasileira; 32(9); 859-864","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000900008&lang=pt" 
"S0100-736X2012000900010-scl","Intoxicação natural por Ipomoea asarifolia (Convolvulaceae) em búfalos na Ilha de Marajó, Pará","Barbosa, José Diomedes, Tokarnia, Carlos Hubinger, Albernaz, Tatiane Teles, Oliveira, Carlos Magno Chaves, Silva, Natália da Silva e, Silveira, José Alcides Sarmento da, Reis, Alessandra dos S. Belo, Lima, Danillo Henrique da Silva","Pesquisa Veterinária Brasileira; 32(9); 869-871","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000900010&lang=pt" 
"S0100-736X2012000900022-scl","Estrutura morfológica do fígado de tambaqui Colossoma macropomum (Cuvier, 1818)","Costa, Gerlane de Medeiros, Ortis, Ricardo Claro, Lima, Mendelson Guerreiro de, Casals, Juliana Barbosa, Lima, Ana Rita de, Kfoury Jr, José Roberto","Pesquisa Veterinária Brasileira; 32(9); 947-950","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000900022&lang=pt" 
"S0102-33062012000300004-scl","Woody flora of Uruguay: inventory and implication within the Pampean region","Haretche, Federico, Mai, Patricia, Brazeiro, Alejandro","Acta Botanica Brasilica; 26(3); 537-552","Acta Botanica Brasilica","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300004&lang=pt" 
"S0102-33062012000300006-scl","Composição florística de uma comunidade savânica no Rio Grande do Norte, Nordeste do Brasil","Oliveira, Ana Cláudia Pereira de, Penha, Alessandra dos Santos, Souza, Raquel Franco de, Loiola, Maria Iracema Bezerra","Acta Botanica Brasilica; 26(3); 559-569","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300006&lang=pt" 
"S0102-33062012000300010-scl","Estudo fitoquímico de folhas de Solanum lycocarpum A. St.-Hil (Solanaceae) e sua aplicação na alelopatia","Oliveira, Sarah Christina Caldas, Gualtieri, Sonia Cristina Juliano, Macías Domínguez, Francisco Antônio, Gonzaléz Molinillo, José Maria, Varela Montoya, Rosa","Acta Botanica Brasilica; 26(3); 607-618","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300010&lang=pt" 
"S0102-33062012000300011-scl","Espécies de Cladonia P. Browne (Cladoniaceae, Ascomycota) dos Supergrupos Cocciferae, Crustaceae e Perviae em restingas e costões rochosos dos estados do Paraná e de Santa Catarina, Brasil","Gumboski, Emerson Luiz, Eliasaro, Sionara","Acta Botanica Brasilica; 26(3); 619-631","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300011&lang=pt" 
"S0102-33062012000300017-scl","Diversidade e uso de plantas do Cerrado em comunidade de Geraizeiros no norte do Estado de Minas Gerais, Brasil","Lima, Isabela Lustz Portela, Scariot, Aldicir, de Medeiros, Marcelo Brilhante, Sevilha, Anderson Cássio","Acta Botanica Brasilica; 26(3); 675-684","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300017&lang=pt" 
"S0102-33062012000300020-scl","Dinâmica da comunidade arbórea em uma floresta estacional semidecidual sob queimadas recorrentes","Peixoto, Karine da Silva, Sanchez, Maryland, Pedroni, Fernando, Ribeiro, Michele Novaes, Facure, Kátia Gomes, Gomes-Klein, Vera Lucia, Guilherme, Frederico Augusto Guimarães","Acta Botanica Brasilica; 26(3); 697-708","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300020&lang=pt" 
"S0100-29452012000300028-scl","Características morfofisiológicas de plantas clonais de Passiflora alata crescidas em diferentes doses de nitrogênio e níveis de sombreamento","Freitas, Jôsie Cloviane de Oliveira, Almeida, Alex-Alan Furtado de, Lago, Maria Fragassi, Souza, Margarete Magalhães de, Souza Júnior, José Olimpio de","Revista Brasileira de Fruticultura; 34(3); 859-872","Revista Brasileira de Fruticultura","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452012000300028&lang=pt" 
"S1679-87592012000300001-scl","Population biology of Stellifer rastrifer, S. brasiliensis and S. stellifer in Caraguatatuba Bay, northern coast of São Paulo, Brazil","Pombo, Maíra, Denadai, Marcia Regina, Turra, Alexander","Brazilian Journal of Oceanography; 60(3); 271-282","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300001&lang=pt" 
"S1679-87592012000300003-scl","Comparative analysis of shell occupation by two southern populations of the hermit crab Loxopagurus loxochelis (Decapoda, Diogenidae)","Ayres-Peres, Luciane, Quadros, Aline Ferreira, Mantelatto, Fernando L.","Brazilian Journal of Oceanography; 60(3); 299-310","Brazilian Journal of Oceanography","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592012000300003&lang=pt" 
"S1676-06032012000300002-scl","Reptiles of the municipality of Juiz de Fora, Minas Gerais state, Brazil","Sousa, Bernadete Maria de, Gomides, Samuel Campos, Hudson, Alexandre de Assis, Ribeiro, Leonardo Barros, Novelli, Iara Alves","Biota Neotropica; 12(3); 35-49","Biota Neotropica","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032012000300002&lang=pt" 
"S1415-47142012000500003-scl","The mother-daughter relationship in eating disorders: the psychotherapy group of mothers","Cobelo, Alicia Weisz, Gonzaga, Ana Paula","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 657-667","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000500003&lang=pt" 
"S1415-47142012000500004-scl","The body in anorexia and bulimia","Fernandes, Maria Helena","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 668-682","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000500004&lang=pt" 
"S1415-47142012000500005-scl","Orality disorders in melancholia: acedia as stagnation","Magtaz, Ana Cecília, Berlinck, Manoel Tosta","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 683-703","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000500005&lang=pt" 
"S1415-47142012000500007-scl","Obesity: listening beyond the fat cells","Vilhena, Junia de, Novaes, Joana de Vilhena, Rosa, Carlos Mendes","Revista Latinoamericana de Psicopatologia Fundamental; 15(3); 718-731","Revista Latinoamericana de Psicopatologia Fundamental","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142012000500007&lang=pt" 
"S2237-93632012000300006-scl","Incidence of angiolymphatic invasion in colorectal cancer","Lopes, Renan Cascaes, Silveira Junior, Sergio, Koch, Kaiser de Souza","Journal of Coloproctology (Rio de Janeiro); 32(3); 240-245","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300006&lang=pt" 
"S2237-93632012000300005-scl","Health care service for ostomy patients: profile of the clientele","Sasaki, Vanessa Damiana Menis, Pereira, Adriana Pelegrini dos Santos, Ferreira, Adriano Menis, Pinto, Maria Helena, Gomes, João Júnior","Journal of Coloproctology (Rio de Janeiro); 32(3); 232-239","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300005&lang=pt" 
"S2237-93632012000300007-scl","Simple and complicated rectal diverticula: endoscopic analysis of a case series from Brazil","Motta, Guilherme Lang, Fontana, Kalil, Fonseca, Carla Bortolin, Binato, Marcelo, Fagundes, Renato Borges","Journal of Coloproctology (Rio de Janeiro); 32(3); 246-252","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300007&lang=pt" 
"S2237-93632012000300008-scl","Quality of life from oncological patients with definitive and temporary colostomy","Fortes, Renata Costa, Monteiro, Themes Máira Ribeiro Cavalcante, Kimura, Cristilene Akiko","Journal of Coloproctology (Rio de Janeiro); 32(3); 253-259","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300008&lang=pt" 
"S2237-93632012000300011-scl","Surgical complications in 2,840 cases of hemorrhoidectomy by Milligan-Morgan, Ferguson and combined techniques","Santos, Guilherme de Almeida, Coutinho, Caroline Pinto, Meyer, Matheus Matta Machado Mafra Duque Estrada, Sampaio, Diego Vieira, Cruz, Geraldo Magela Gomes da","Journal of Coloproctology (Rio de Janeiro); 32(3); 271-290","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300011&lang=pt" 
"S2237-93632012000300012-scl","Postoperative analgesia for hemorrhoidectomy with bilateral pudendal blockade on an ambulatory patient: a controlled clinical study","Imbelloni, Luiz Eduardo, Vieira, Eneida Maria, Carneiro, Antonio Fernando","Journal of Coloproctology (Rio de Janeiro); 32(3); 291-296","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300012&lang=pt" 
"S2237-93632012000300010-scl","The surgical treatment of patients with ulcerative colitis from an university hospital at Natal, Brazil","Alencar, Suelene Suassuna Silvestre de, Corrêa, Romualdo da Silva, Bezerra, Cátia de França, Menezes, Emanuela Simone Cunha de, Nascimento, Antonio Luiz do, Costa, Davi Aragão Alves da, Alencar, Marcelo José Carlos","Journal of Coloproctology (Rio de Janeiro); 32(3); 265-270","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300010&lang=pt" 
"S2237-93632012000300001-scl","Instructions to authors as a support to elaborate and submit an article","Vieira, Eduardo de Paula, Reis, Juliana Gonçalves","Journal of Coloproctology (Rio de Janeiro); 32(3); 207-207","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300001&lang=pt" 
"S2237-93632012000300004-scl","Evaluation of topical n-acetylcysteine in diversion colitis","Almeida, Marcos Gonçalves de, Pereira, José Aires, Silva, Canila Morais Gonçalves da, Cunha, Fernando Lorenzetti da, Marques, Letícia Helena de Sousa, Lameiro, Thais Miguel do Monte, Martinez, Carlos Augusto Real","Journal of Coloproctology (Rio de Janeiro); 32(3); 223-231","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300004&lang=pt" 
"S2237-93632012000300013-scl","Cutaneous metastases from colonic adenocarcinoma: case report","Gomes, Caroline Merci Caliari de Neves, Bin, Fang Chia, Klug, Wilmar Artur, Valois, Tiago, Preza, Marilia Tassinari Gonçalves","Journal of Coloproctology (Rio de Janeiro); 32(3); 297-300","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300013&lang=pt" 
"S2237-93632012000300015-scl","Intestinal tuberculosis in immunocompetent/HIV negative patients: case report of two patients","Brambilla, Eduardo, Dal Ponte, Marcos, Ruschel, Leonardo Gilmone, Silva, Pedro Guarise Da","Journal of Coloproctology (Rio de Janeiro); 32(3); 304-307","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300015&lang=pt" 
"S2237-93632012000300020-scl","Appendiceal endometriosis as a rare cause of abdominal pain: a case report and literature review","Denadai, Rafael, Ferraz, Rafael Aliceda, Goulart, Ricardo de Álvares, Saad-Hossne, Rogério, Teixeira, Fábio Vieira","Journal of Coloproctology (Rio de Janeiro); 32(3); 324-328","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300020&lang=pt" 
"S2237-93632012000300002-scl","Perineal rectosigmoidectomy on treatment of rectal procidentia: analysis of 48 cases","Medeiros, Bruno Amaral, Iezzi, Leonardo Estenio, Feitosa, Marley Ribeiro, Parra, Rogério Serafim, Almeida, Ana Luiza Normanha Ribeiro de, Carvalho, Raphael Gurgel de, Rocha, Jose Joaquim Ribeiro da, Feres, Omar","Journal of Coloproctology (Rio de Janeiro); 32(3); 208-213","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300002&lang=pt" 
"S2237-93632012000300003-scl","Influence of pneumoperitoneum on tumor implantation in parietal incision: a comparative study of trocar incision and laparotomy in rats","Kagohara, Odorino Hideyoshi, Costa, Sileny Lopes da","Journal of Coloproctology (Rio de Janeiro); 32(3); 214-222","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300003&lang=pt" 
"S2237-93632012000300019-scl","Giant ileal inflammatory fibroid polyp: a rare cause of intestinal intussusception","Ogata, Daniel Cury, Pereira Neto, Elisiário, Sezerino, Daniel Oséias, Bernhardt, Joel Antônio","Journal of Coloproctology (Rio de Janeiro); 32(3); 321-323","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300019&lang=pt" 
"S2237-93632012000300018-scl","Giant desmoid tumor of the abdominal wall in a patient with Gardner Syndrome","Santana, Daniel Paulino, Figueiredo, Juliano Alves, Meyer, Matheus Matta Machado Mafra Duque Estrada, Ferreira, Paula Mendonça Pimenta, Valente, Guilherme Sousa Sarmento, Reis, Marcos Wanderley Campos","Journal of Coloproctology (Rio de Janeiro); 32(3); 316-320","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300018&lang=pt" 
"S2237-93632012000300009-scl","Proctocolectomy and ileal J-pouch anal anastomosis on the surgical treatment of familial adenomatous polyposis and ulcerative colitis: analysis of 49 cases","Medeiros, Bruno Amaral, Iezzi, Leonardo Estenio, Feitosa, Marley Ribeiro, Parra, Rogério Serafim, Almeida, Ana Luiza Normanha Ribeiro de, Carvalho, Raphael Gurgel de, Rocha, Jose Joaquim Ribeiro da, Feres, Omar","Journal of Coloproctology (Rio de Janeiro); 32(3); 260-264","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300009&lang=pt" 
"S2237-93632012000300014-scl","Cutaneous metastases of signet-ring cell colorectal adenocarcinoma","Rodrigues, André Petter, Pereira, Gustavo Becker, Schlindwein, Rafael Felix, Cruz, José Vinícius, Furquim, Lucas Cogo","Journal of Coloproctology (Rio de Janeiro); 32(3); 301-303","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300014&lang=pt" 
"S2237-93632012000300016-scl","Intestinal obstruction caused by phytobezoar composed of jaboticaba seeds: case report and literature review","Luporini, Rafael Luís, Weirich, Lícia Deon, Marciano, Marcelo Rodolfo, Sipriani, Luiz Vagner, Gonçalves Filho, Francisco de Assis, Sabbag, Anwar Fausto Félix, Melo, Marcelo Maia Caixeta, Ronchi, Luís Sérgio, Cunrath, Geni Satomi, Netinho, João Gomes","Journal of Coloproctology (Rio de Janeiro); 32(3); 308-311","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300016&lang=pt" 
"S2237-93632012000300017-scl","Actinomycosis mimicking colonic neoplasia","Castro, Luísa Lima, Cabral, Mônica Maria Demas Álvares, Andrade, Rafael Felipe Maciel, Buzatti, Kelly Cristine de Lacerda Rodrigues, Silva, Rodrigo Gomes da","Journal of Coloproctology (Rio de Janeiro); 32(3); 312-315","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300017&lang=pt" 
"S2237-93632012000300021-scl","Association between celiac disease and Crohn&#039;s disease - a challenge to the coloproctologist","Iezzi, Leonardo Estenio, Medeiros, Bruno Amaral, Feitosa, Marley Ribeiro, Almeida, Ana Luiza Normanha Ribeiro de, Parra, Rogério Serafim, Rocha, José Joaquim Ribeiro da, Feres, Omar","Journal of Coloproctology (Rio de Janeiro); 32(3); 329-333","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300021&lang=pt" 
"S2237-93632012000300022-scl","Can statins improve outcome in colorectal surgery?: Part I","Santos Jr, Júlio César M","Journal of Coloproctology (Rio de Janeiro); 32(3); 334-338","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300022&lang=pt" 
"S2237-93632012000300023-scl","","","Journal of Coloproctology (Rio de Janeiro); 32(3); 339-339","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000300023&lang=pt" 
"S1727-37812012000300001-sza","","Rautenbach, Christa","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 01-01","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300001&lang=pt" 
"S1727-37812012000300002-sza","Mixed and mixing systems worldwide: a preface","Donlan, SP","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 02-09","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300002&lang=pt" 
"S1727-37812012000300003-sza","The enigmatic but unique nature of the Israeli legal system","Platsas, AE","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 10-40","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300003&lang=pt" 
"S1727-37812012000300004-sza","What happens when the judiciary switches roles with the legislator? An innovative Israeli version of a mixed jurisdiction","Sandberg, H","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 41-69","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300004&lang=pt" 
"S1727-37812012000300005-sza","The mélange of innovation and tradition in Maltese law: the essence of the Maltese mix?","Andò, B","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 69-97","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300005&lang=pt" 
"S1727-37812012000300006-sza","Innovation in a hybrid system: the example of Nepal","Urscheler, L Heckendorn","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 98-119","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300006&lang=pt" 
"S1727-37812012000300007-sza","The characteristics of an abstract system for the transfer of property in South African law as distinguished from a causal system","Schutte, PJW","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 120-151","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300007&lang=pt" 
"S1727-37812012000300008-sza","The methodology used to interpret customary land tenure","Pienaar, G","PER: Potchefstroomse Elektroniese Regsblad; 15(3); 152-185","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000300008&lang=pt" 
