"S0187-57952013000200008-mex","El Trabajo","Quijano, Aníbal","Argumentos (México, D.F.); 26(72); 145-163","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200008&lang=pt" 
"S1025-028X2013000200007-cub","Mejoras en el ensayo de potencia de Bordetella pertussis","del Puerto, Carmen Alina, Mandiarote, Aleida, Valle, Orialys, Núñez, Juan Francisco, Izquierdo, Luis, Baños, Nadiezda, Labrador, Irma","Vaccimonitor; 22(2); 40-42","Vaccimonitor","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2013000200007&lang=pt" 
"S1025-028X2013000200004-cub","Aplicación del análisis de riesgo en la preparación de soluciones para producción de Quimi-Hib®","Ojeda, Yordanka, Heynngnezz, Lázaro, García, José, Valdés, Yagdalena, González, Carlos Alberto, Rodríguez, Nuria, Piñón, Dayana","Vaccimonitor; 22(2); 19-23","Vaccimonitor","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2013000200004&lang=pt" 
"S1025-028X2013000200005-cub","Sensibilidad y especificidad de la prueba cutánea por punción con extractos alergénicos estandarizados de Dermatophagoides pteronyssinus en adultos","Castro, Raúl Lázaro, Rodríguez, Janet, Ronquillo, Mercedes, Álvarez, Mirta, González, Mayda, Rodríguez, José, Navarro, Bárbara Ivonne, Mateo, Mayte, Oliva, Yunia, Enríquez, Irene, Labrada, Alexis","Vaccimonitor; 22(2); 24-29","Vaccimonitor","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2013000200005&lang=pt" 
"S0187-57952013000200013-mex","Migración internacional y superexplotación del trabajo","Núñez Rodríguez, Violeta R.","Argumentos (México, D.F.); 26(72); 273-280","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200013&lang=pt" 
"S0187-57952013000200012-mex","La influencia de los Borgia en el pensamiento político de Maquiavelo","García Jurado, Roberto","Argumentos (México, D.F.); 26(72); 241-267","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200012&lang=pt" 
"S0187-57952013000200011-mex","&quot;Dejando los restos del naufragio&quot;: Fragmentos para una historia cultural","González Esparza, Víctor Manuel","Argumentos (México, D.F.); 26(72); 219-237","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200011&lang=pt" 
"S0187-57952013000200010-mex","Repensando el nacionalismo en Vasconcelos","Vizcaíno, Fernando","Argumentos (México, D.F.); 26(72); 193-216","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200010&lang=pt" 
"S0187-57952013000200015-mex","Los poderes fácticos mediáticos y el reto al Estado-nación en México","Esteinou Madrid, Javier","Argumentos (México, D.F.); 26(72); 285-291","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200015&lang=pt" 
"S0187-57952013000200014-mex","Fluctuaciones económicas en las entidades federativas de la frontera norte de México","Sánchez Juárez, Isaac Leobardo","Argumentos (México, D.F.); 26(72); 281-284","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200014&lang=pt" 
"S0212-16112013000400027-esp","Índice elevado de ácidos grasos omega 6/omega 3 en niños con neuropatías causa o efecto","Cortés, E., Hidalgo, M. J., Rizo-Baeza, M. M., Aguilar, M. J., Gil, V.","Nutrición Hospitalaria; 28(4); 1165-1170","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400027&lang=pt" 
"S0212-16112013000400049-esp","Porcentaje de adiposidad y su relación con el índice de inmunorreactividad de los receptores hormonales en mujeres mexicanas con cáncer de mama","Balderas-Peña, Luz Mª Adriana, Sat-Muñoz, Daniel, Castro Cervantes, Juan Manuel, Ramírez-Orozco, Ricardo-Ernesto, Ángeles-Bueno, Wenceslao-Guillermo, Flores-Márquez, María-Rosa, Macías-López, Griselda-Guadalupe, Ruiz-Quezada, Sandra-Luz, Salcedo-Rocha, Ana-Leticia, García de Alba-García, Javier-Eduardo, Solano-Murillo, Pedro","Nutrición Hospitalaria; 28(4); 1321-1329","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400049&lang=pt" 
"S0212-16112013000400050-esp","Peroneal palsy after bariatric surgery: is nerve decompresion always necessary?","Ramos-Leví, Ana M., Matías-Guiu, Jordi A., Guerrero, Antonio, Sánchez-Pernaute, Andrés, Rubio, Miguel A.","Nutrición Hospitalaria; 28(4); 1330-1332","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400050&lang=pt" 
"S0212-16112013000400055-esp","Are poor physical fitness and obesity two features of the adolescent with Down syndrome?","Izquierdo-Gomez, Rocío, Martínez-Gómez, David, Tejero-Gonzalez, Carlos María, Cabanas-Sánchez, Verónica, Ruiz Ruiz, Jonathan, Veiga, Óscar L.","Nutrición Hospitalaria; 28(4); 1348-1351","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400055&lang=pt" 
"S0212-16112013000400009-esp","Intestinal microbiota; relevance to obesity and modulation by prebiotics and probiotics","Tavares da Silva, Sandra, Araújo dos Santos, Carolina, Bressan, Josefina","Nutrición Hospitalaria; 28(4); 1039-1048","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400009&lang=pt" 
"S0212-16112013000400035-esp","Does the opinion of the therapeutic team match with psychometric measures during the course of eating disorders?","Jáuregui-Lobera, I., Garrido-Casals, O., Santiago, M. J., Bolaños-Ríos, P., Ruiz-Prieto, I.","Nutrición Hospitalaria; 28(4); 1219-1226","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400035&lang=pt" 
"S0212-16112013000400033-esp","¿El consumo de vitaminas de los alimentos fortificados supera los límites permitidos?: estudio realizado en población joven y adulta joven de la Región Metropolitana de Chile","Freixas Sepúlveda, Alejandra, Díaz Narváez, Víctor Patricio, Durán Agüero, Samuel, Gaete Verdugo, María Cristina","Nutrición Hospitalaria; 28(4); 1201-1209","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400033&lang=pt" 
"S0212-16112013000400020-esp","Satisfaction with gastrostomy feeding in caregivers of children with home enteral nutrition: application of the SAGA-8 questionnaire and analysis of involved factors","Martínez-Costa, Cecilia, Calderón, Caterina, Gómez-López, Lilianne, Borraz, Soraya, Pedrón-Giner, Consuelo","Nutrición Hospitalaria; 28(4); 1121-1128","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400020&lang=pt" 
"S0212-16112013000400022-esp","Do calcium and vitamin D intake influence the effect of cycling on bone mass through adolescence?","Gómez-Bruton, A., González-Agüero, A., Olmedillas, H., Gómez-Cabello, A., Matute-Llorente, A., Julián-Almárcegui, C., Casajús, J. A., Vicente-Rodríguez, G.","Nutrición Hospitalaria; 28(4); 1136-1139","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400022&lang=pt" 
"S0212-16112013000400010-esp","Inter-methods agreement for the assessment of percentage of body fat between two laboratory methods in male adolescent cyclists","González-Agüero, Alejandro, Olmedillas, Hugo, Gómez-Cabello, Alba, Guillén-Ballester, Alexander, Casajús, José A., Vicente-Rodríguez, Germán","Nutrición Hospitalaria; 28(4); 1049-1052","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400010&lang=pt" 
"S0212-16112013000400056-esp","Anthropometric and biochemical parameters in adolescents and their relationship with eating habits and household food availability","Cardoso Chaves, Otaviana, Carmo Castro Franceschini, Sylvia do, Machado Rocha Ribeiro, Sônia, Ferreira Rocha Sant Ana, Luciana, Garçon de Faria, Carlos, Eloiza Priore, Silvia","Nutrición Hospitalaria; 28(4); 1352-1356","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400056&lang=pt" 
"S0212-16112013000400052-esp","Severe vitamin A deficiency after malabsortive bariatric surgery","Ramos-Leví, Ana M., Pérez-Ferre, Natalia, Sánchez-Pernaute, Andrés, Torres García, Antonio J., Rubio Herrera, Miguel A.","Nutrición Hospitalaria; 28(4); 1337-1340","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400052&lang=pt" 
"S0212-16112013000400019-esp","Body mass index, abdominal obesity, body fat and migraine features in women","Rossoni de Oliveira, Vanessa, Camboim Rockett, Fernanda, Castro, Kamila, Silveira Perla, Alexandre da, Fagundes Chaves, Màrcia Lorena, Schweigert Perry, Ingrid D.","Nutrición Hospitalaria; 28(4); 1115-1120","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400019&lang=pt" 
"S0212-16112013000400029-esp","Dried apples enriched with mandarin juice by vacuum impregnation improve antioxidant capacity and decrease inflammation in obese children","Codoñer-Franch, Pilar, Betoret, Ester, Betoret, Noelia, López-Jaén, Ana B., Valls-Belles, Victoria, Fito, Pedro","Nutrición Hospitalaria; 28(4); 1177-1183","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400029&lang=pt" 
"S0212-16112013000400014-esp","Ejercicio físico y suplementos nutricionales: efectos de su uso combinado en las personas mayores de 65 años; una revisión sistemática","Vásquez-Morales, Andrea, Wanden-Berghe, Carmina, Sanz-Valero, Javier","Nutrición Hospitalaria; 28(4); 1077-1084","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400014&lang=pt" 
"S0212-16112013000400013-esp","Implementation of a nutrition education program in a handball team: consequences on nutritional status","Molina-López, Jorge, Molina, José Manuel, Chirosa, Luis Javier, Florea, Daniela, Sáez, Laura, Jiménez, Jorge, Planells, Paloma, Pérez de la Cruz, Antonio, Planells, Elena","Nutrición Hospitalaria; 28(4); 1065-1076","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400013&lang=pt" 
"S0212-16112013000400053-esp","Yeyunostomía quirúrgica como vía de acceso enteral a medio-largo plazo","Fernández López, María Teresa, Rodríguez Vázquez, Ana","Nutrición Hospitalaria; 28(4); 1341-1344","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400053&lang=pt" 
"S0212-16112013000400038-esp","Cytotoxicity of Agaricus sylvaticus in non-tumor cells (NTH/3T3) and tumor (OSCC-3) using tetrazolium (MTT) assay","Costa Orsine, Joice Vinhal, Marques Brito, Luíssa, Carvalho Silva, Renata, Menezes Santos Almeida, Maria de Fátima, Carvalho Garbi Novaes, Maria Rita","Nutrición Hospitalaria; 28(4); 1244-1254","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400038&lang=pt" 
"S0212-16112013000400026-esp","Evaluación de una intervención educativa para la prevención de la obesidad infantil en escuelas básicas de Chile","Lobos Fernández, Luz Lorena, Leyton Dinamarca, Barbara, Kain Bercovich, Juliana, Vio del Río, Fernando","Nutrición Hospitalaria; 28(4); 1156-1164","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400026&lang=pt" 
"S0212-16112013000400042-esp","Estudio de los exitus con diagnóstico secundario de desnutrición en un hospital de tercer nivel","Fernández Valdivia, Antonia, Lobo Támer, Gabriela, Martínez Cirre, M.ª Carmen, Valero Aguilera, Beatriz, Peña Taveras, Manuel del Carmen, Rodríguez Rodríguez, José María, Martínez Tapias, Jesús, Pérez de la Cruz, Antonio Jesús","Nutrición Hospitalaria; 28(4); 1274-1279","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400042&lang=pt" 
"S0212-16112013000400051-esp","Bariatric surgery in type 1 diabetes mellitus: long-term experience in two cases","Fuertes-Zamorano, Nuria, Sánchez-Pernaute, Andrés, Torres García, Antonio J., Rubio Herrera, Miguel A.","Nutrición Hospitalaria; 28(4); 1333-1336","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400051&lang=pt" 
"S0212-16112013000400011-esp","Sedentarismo y condición física en mujeres postmenopáusicas","Morales, Silvia, Gómez-Cabello, Alba, González-Agüero, Alejandro, Casajús, José Antonio, Ara, Ignacio, Vicente-Rodríguez, Germán","Nutrición Hospitalaria; 28(4); 1053-1059","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400011&lang=pt" 
"S0212-16112013000400045-esp","Análisis nutricional del desayuno y almuerzo en una población universitaria","Durá Travé, T.","Nutrición Hospitalaria; 28(4); 1291-1299","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400045&lang=pt" 
"S0212-16112013000400024-esp","La planificación del menú escolar; resultado de un sistema de asesoría dietética para la adecuación a las recomendaciones nutricionales","Moran Fagúndez, Luis, Rivera Torres, Alejandra, Irles Rocamora, José Antonio, Jiménez Licera, Estefanía, González Sánchez, María Eugenia, Esteban Gascón, Alberto, López López, Guadalupe, Almeida González, Carmen","Nutrición Hospitalaria; 28(4); 1145-1150","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400024&lang=pt" 
"S0212-16112013000400040-esp","Estado nutricio en pacientes de primer ingreso a hospitalización del Servicio de Hematología del Instituto Nacional de Cancerología","Baltazar Luna, E., Omaña Guzmán, L. I., Ortiz Hernández, L., Ñamendis-Silva, S. A., De Nicola Delfin, L.","Nutrición Hospitalaria; 28(4); 1259-1265","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400040&lang=pt" 
"S0212-16112013000400044-esp","Validación de un método de dispensación de suplementos nutricionales en un hospital terciario","Oliva García, José Gregorio, Pereyra-García Castro, Francisca, Benítez Brito, Néstor, Herrera Rodríguez, Eva María, Suárez Llanos, José Pablo, García Bray, Bruno Francisco, Palacio Abizanda, José Enrique","Nutrición Hospitalaria; 28(4); 1286-1290","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400044&lang=pt" 
"S0212-16112013000400032-esp","Efficacy of social support on metabolic syndrome among low income rural women in Chiapas, México","Bezares-Sarmiento, Vidalma del Rosario, Bacardí-Gascón, Montserrat, Márquez-Rosa, Sara, Molinero-González, Olga, Estrada-Grimaldo, Martha, Jiménez-Cruz, Arturo","Nutrición Hospitalaria; 28(4); 1195-1200","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400032&lang=pt" 
"S0212-16112013000400043-esp","Predicting survival of endoscopic gastrostomy candidates using the underlying disease, serum cholesterol, albumin and transferrin levels","Fonseca, Jorge, Santos, Carla Adriana, Brito, José","Nutrición Hospitalaria; 28(4); 1280-1285","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400043&lang=pt" 
"S0212-16112013000400017-esp","Bariatric surgery decreases carotid intima-media thickness in obese subjects","García, Gonzalo, Bunout, Daniel, Mella, Javiera, Quiroga, Erik, Maza, María Pía de la, Cavada, Gabriel, Hirsch, Sandra","Nutrición Hospitalaria; 28(4); 1102-1108","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400017&lang=pt" 
"S0212-16112013000400048-esp","Nutritional status influences the length of stay and clinical outcomes in hospitalized patients in internal medicine wards","Ordoñez, Ana Manuela, Madalozzo Schieferdecker, Maria Eliana, Cestonaro, Talita, Cardoso Neto, João, Ligocki Campos, Antônio Carlos","Nutrición Hospitalaria; 28(4); 1313-1320","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400048&lang=pt" 
"S0212-16112013000400041-esp","Estilos de vida en relación a la alimentación y hábitos alimentarios dentro y fuera del hogar en la Región Metropolitana de Santiago, Chile","Schnettler, Berta, Peña, Juan Pablo, Mora, Marcos, Miranda, Horacio, Sepúlveda, José, Denegri, Marianela, Lobos, Germán","Nutrición Hospitalaria; 28(4); 1266-1273","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400041&lang=pt" 
"S0212-16112013000400031-esp","Metabolic syndrome and nutrition in a Granada&#039;s tropical coast population","Millán, S., Samaniego-Sánchez, C., Romero, A., Quesada-Granados, J. J., López-García de la Serrana, H.","Nutrición Hospitalaria; 28(4); 1190-1194","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400031&lang=pt" 
"S0212-16112013000400030-esp","The nutritional status in adolescent Spanish cyclists","Julián-Almárcegui, C., Gómez-Cabello, A., González-Agüero, A., Olmedillas, H., Gómez-Bruton, A., Matute-Llorente, A., Casajús, J. A., Vicente-Rodríguez, G.","Nutrición Hospitalaria; 28(4); 1184-1189","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400030&lang=pt" 
"S0212-16112013000400046-esp","Caracterización y valor nutritivo de un alimento artesanal: el pastel de carne de Murcia","Ruiz-Cano, Domingo, Pérez-Llamas, Francisca, López-Jiménez, José Ángel, González-Silvera, Daniel, Frutos, María José, Zamora, Salvador","Nutrición Hospitalaria; 28(4); 1300-1305","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400046&lang=pt" 
"S0212-16112013000400021-esp","Adherencia a la dieta mediterránea en adolescentes rurales y urbanos del sur de España, satisfacción con la vida, antropometría y actividades físicas y sedentarias","Grao-Cruces, Alberto, Nuviala, Alberto, Fernández-Martínez, Antonio, Porcel-Gálvez, Ana-María, Moral-García, José-Enrique, Martínez-López, Emilio J.","Nutrición Hospitalaria; 28(4); 1129-1135","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400021&lang=pt" 
"S0212-16112013000400028-esp","Índice íntima-media carotídeo: valores de normalidad desde los 4 años","Arriba Muñoz, Antonio de, Domínguez Cajal, María Mercedes, Labarta Aizpún, José Ignacio, Domínguez Cunchillos, Manuel, Mayayo Dehesa, Esteban, Ferrández Longás, Ángel","Nutrición Hospitalaria; 28(4); 1171-1176","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400028&lang=pt" 
"S0212-16112013000400006-esp","¿Es suficiente recomendar a los pacientes salir a caminar?: importancia de la cadencia","Cristi-Montero, Carlos","Nutrición Hospitalaria; 28(4); 1018-1021","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400006&lang=pt" 
"S0212-16112013000400034-esp","Cuantificación de folato total en alimentos ready-to-eat","Fajardo Martín, Violeta, Alonso-Aperte, Elena, Varela-Moreiras, Gregorio","Nutrición Hospitalaria; 28(4); 1210-1218","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400034&lang=pt" 
"S0212-16112013000400054-esp","Dermatitis and optic neuropathy due to zinc deficiency after malabsortive bariatric surgery","Ramos-Leví, Ana M., Sánchez-Pemaute, Andrés, Rubio Herrera, Miguel A.","Nutrición Hospitalaria; 28(4); 1345-1347","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400054&lang=pt" 
"S0212-16112013000400025-esp","Physical activity and cardiorespiratory fitness in adolescents with Down syndrome","Matute-Llorente, A., González-Agüero, A., Gómez-Cabello, A., Vicente-Rodríguez, G., Casajús, J. A.","Nutrición Hospitalaria; 28(4); 1151-1155","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400025&lang=pt" 
"S0212-16112013000400047-esp","Densidad mineral ósea y adecuación de la dieta en pacientes con enfermedad renal crónica en hemodiálisis","Carrasco, Fernando, Cano, Marcelo, Camousseigt, Jean, Rojas, Pamela, Inostroza, Jorge, Torres, Rubén","Nutrición Hospitalaria; 28(4); 1306-1312","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400047&lang=pt" 
"S0212-16112013000400039-esp","Effects of a short-term whole body vibration intervention on lean mass in elderly people","Gómez-Cabello, Alba, González-Agüero, Alejandro, Ara, Ignacio, Casajús, José A., Vicente-Rodríguez, Germán","Nutrición Hospitalaria; 28(4); 1255-1258","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400039&lang=pt" 
"S0212-16112013000400001-esp","Cómo conseguir publicar en The New England Journal of Medicine y no morir en el intento: la experiencia PREDIMED","Arós, Fernando, Corella, Dolores, Covas, María-Isabel, Estruch, Ramón, Fiol, Miquel, Lapetra, José, Gómez-Gracia, Enrique, Lamuela-Raventos, Rosa Maria, Martínez, Alfredo, Martínez-González, Miguel Ángel, Pintó, Xavier, Portillo, María del Puy, Ros, Emilio, Ruiz-Gutiérrez, Valentina, Saez, Guillermo, Salas-Salvadó, Jordi, Serra-Majem, Lluís, Tur, Josep","Nutrición Hospitalaria; 28(4); 977-979","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400001&lang=pt" 
"S0212-16112013000400016-esp","Cambios en la composición corporal en función del grado de demencia en un grupo de ancianos institucionalizados","Camina Martín, M.ª Alicia, Mateo Silleras, Beatriz de, Carreño Enciso, Laura, Cruz Marcos, Sandra de la, Miján de la Torre, Alberto, Redondo del Río, M.ª Paz","Nutrición Hospitalaria; 28(4); 1093-1101","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400016&lang=pt" 
