"S0104-59702006000500006-scl","O corpo transparente: visualização médica e cultura popular no século XX","Ortega, Francisco","História, Ciências, Saúde-Manguinhos; 13(); 89-107","História, Ciências, Saúde-Manguinhos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702006000500006&lang=pt" 
"S1018-130X2006000400010-per","Timectomía como tratamiento de miastenia gravis: Experiencia en el Hospital Nacional Dos de Mayo. Lima, Perú","VASQUEZ KOBASHIGAWA, Julio, MONTESINOS MOSQUEIRA, Efrain, CHAVEZ HEREDIA, Guido, ROJAS PEÑA, Luis, PERALTA RODRIGUEZ, Julio","Revista Medica Herediana; 17(4); 250-253","Revista Medica Herediana","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2006000400010&lang=pt" 
"S1018-130X2006000400001-per","La relación médico paciente","Armando, Calvo","Revista Medica Herediana; 17(4); 187-188","Revista Medica Herediana","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2006000400001&lang=pt" 
"S1018-130X2006000400008-per","Estados hiperprolactinémicos","SOLÍS VILLANUEVA, Jose, CORNEJO ARENAS, Pilar","Revista Medica Herediana; 17(4); 234-245","Revista Medica Herediana","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2006000400008&lang=pt" 
"S0100-72032006001000013-scl","Correlação entre os resultados da Citologia, Captura Híbrida, nested PCR PGMY/GP+ e PCR tipo-específico na infecção por Papilomavírus humano","Tozetti, Inês Aparecida","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 625-626","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000013&lang=pt" 
"S0100-72032006001000011-scl","Identificação do papilomavírus humano em gestantes adolescentes por meio da captura híbrida II: correlação com a colpocitologia oncótica convencional, em base líquida e colposcopia","Santos, Fernanda Erci","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 625-626","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000011&lang=pt" 
"S0100-72032006001000012-scl","Imunoexpressão das proteínas ciclooxigenase-2 e p53 em carcinomas de mama ductais in situ e invasivo concomitantes","Martins, Maria Marta","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 625-626","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000012&lang=pt" 
"S0100-72032006001000001-scl","A responsabilidade do obstetra sobre o diagnóstico e o tratamento do diabete melito gestacional","Rudge, Marilza Vieira Cunha, Calderon, Iracema de Mattos Paranhos","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 571-574","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000001&lang=pt" 
"S0100-72032006001000005-scl","Gravidez e parto após embolização arterial para tratamento de leiomioma uterino","Bonduki, Cláudio Emilio, Gonçalves, Patrícia, Yokohama, Cláudio, Costa, Odon Ferreira da, Baracat, Edmund Chada, Lima, Geraldo Rodrigues de, Girão, Manoel João Batista Castello","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 596-600","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000005&lang=pt" 
"S0100-72032006001000002-scl","Quantificação do líquido amniótico pela ultra-sonografia tridimensional e bidimensional no primeiro trimestre da gestação","Gadelha, Patricia Spara, Costa, Antonio Gadelha da, Mauad Filho, Francisco, El Beitune, Patrícia, Ferreira, Adilson Cunha","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 575-580","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000002&lang=pt" 
"S0100-72032006001000009-scl","Carta ao Editor","Souza, Felipe Augusto da Silva","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 624-624","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000009&lang=pt" 
"S0100-72032006001000010-scl","Fatores de risco, proteção e freqüência de perda de massa óssea em mulheres na pós-menopausa de uma Unidade Básica de Saúde da região Sul do Município de São Paulo-SP","Leal, Sonia Raquel Wippich Coelho de Magalhães","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 625-626","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000010&lang=pt" 
"S0100-72032006001000008-scl","Tratamento da endometriose","Navarro, Paula Andrea de Albuquerque Salles, Barcelos, Ionara Diniz Santos, Rosa e Silva, Júlio César","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 612-623","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000008&lang=pt" 
"S0100-72032006001000003-scl","Associação entre os polimorfismos HaeIII e MspI do gene para o receptor alfa de estrogênio e densidade mamográfica em mulheres após a menopausa","Ramos, Eduardo Henrique de Moura, Kemp, Cláudio, Silva, Ismael Dale Cotrim Guerreiro da","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 581-589","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000003&lang=pt" 
"S0100-72032006001000004-scl","Expressão dos protooncogenes c-fos, c-myc e c-jun em miométrio normal e mioma humanos","Ferrari, Ana Luiza, Robeiro, Maria Flávia Marques, Reche, Mateus, Brum, Ilma S., Kohek, Maria Beatriz, Corleta, Helena von Eye, Capp, Edison","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 590-595","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000004&lang=pt" 
"S0100-72032006001000006-scl","Doença celíaca e infertilidade feminina: associação freqüentemente negligenciada","Martins, Carmen Lívia da Silva, Gandolfi, Lenora, Tauil, Pedro Luiz, Picanço, Marilúcia de Almeida Rocha, Araujo, Maria Ophelia Galvão de, Pratesi, Riccardo","Revista Brasileira de Ginecologia e Obstetrícia; 28(10); 601-606","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006001000006&lang=pt" 
"S0100-41582006000500010-scl","Quantificação de ascósporos de Monosporascus cannonballus em solos não cultivados de Caatinga e em áreas de cultivo de melão do Rio Grande do Norte e Ceará","Medeiros, Erika V., Sales Júnior, Rui, Michereff, Sami J., Barbosa, Marcos R.","Fitopatologia Brasileira; 31(5); 500-504","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500010&lang=pt" 
"S0100-41582006000500016-scl","Esporulação de Erythricium salmonicolor e de seu anamorfo Necator decretus, agente causal da rubelose dos citros no Brasil","Moraes, Sylvia R. G., Furtado, Gleiber Q., Scaloppi, Érika A. G., Barreto, Modesto, Massola Júnior, Nelson Sidnei","Fitopatologia Brasileira; 31(5); 519-519","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500016&lang=pt" 
"S0365-05962006000500003-scl","Genética molecular aplicada ao câncer cutâneo não melanoma","Martinez, Marcos Antonio Rodrigues, Francisco, Guilherme, Cabral, Luciana Sanches, Ruiz, Itamar Romano Garcia, Festa Neto, Cyro","Anais Brasileiros de Dermatologia; 81(5); 405-419","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500003&lang=pt" 
"S0365-05962006000500006-scl","É a biópsia incisional útil na classificação dos carcinomas basocelulares?","Messina, Maria Cristina de Lorenzo, Valente, Neusa Yuriko Sakai, Castro, Luiz Guilherme Martins","Anais Brasileiros de Dermatologia; 81(5); 443-448","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500006&lang=pt" 
"S0365-05962006000500007-scl","Melanoma cutâneo: estudo de base populacional em Goiânia, Brasil, de 1988 a 2000","Sortino-Rachou, Ana Maria, Curado, Maria Paula, Latorre, Maria do Rosário Dias de Oliveira","Anais Brasileiros de Dermatologia; 81(5); 449-455","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500007&lang=pt" 
"S0365-05962006000500008-scl","Doença de Paget pigmentada do mamilo simulando melanoma cutâneo: importância da imuno-histoquímica na diferenciação dessas doenças","Gabbi, Tatiana Villas Boas, Valente, Neusa Yuriko Sakai, Castro, Luiz Guilherme Martins","Anais Brasileiros de Dermatologia; 81(5); 457-460","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500008&lang=pt" 
"S0365-05962006000500010-scl","Enxertia de pele em oncologia cutânea","Lofêgo Filho, José Anselmo, Dadalti, Paula, Souza, Diogo Cotrim de, Souza, Paulo Roberto Cotrim de, Silva, Marcos Aurélio Leiros da, Takiya, Cristina Maeda","Anais Brasileiros de Dermatologia; 81(5); 465-472","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500010&lang=pt" 
"S0365-05962006000500011-scl","Síndrome de Sweet asociado a neoplasias","Franco, Mariana, Giusti, Camila, Malieni, Daniela, Ferrario, Damián, Galimberti, Gastón, Hidalgo Parra, Isabel, Kowalczuk, Alicia, Galimberti, Ricardo","Anais Brasileiros de Dermatologia; 81(5); 473-482","Anais Brasileiros de Dermatologia","Inglês, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500011&lang=pt" 
"S1413-86702006000500009-scl","Preliminary evaluation of adherence on abiotic and cellular surfaces of Acinetobacter baumannii strains isolated from catheter tips","Costa, Gislaine Franco de Moura, Tognim, Maria Cristina Bronharo, Cardoso, Celso Luíz, Carrara-Marrone, Floristher Elaine, Garcia, Lourdes Botelho","Brazilian Journal of Infectious Diseases; 10(5); 346-351","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500009&lang=pt" 
"S1413-86702006000500011-scl","Respiratory syncytial virus (RSV) in infants hospitalized for acute lower respiratory tract disease: incidence and associated risks","Riccetto, Adriana Gut Lopes, Ribeiro, José Dirceu, Silva, Marcos Tadeu Nolasco da, Almeida, Renata Servan de, Arns, Clarice Weis, Baracat, Emílio Carlos Elias","Brazilian Journal of Infectious Diseases; 10(5); 357-361","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500011&lang=pt" 
"S0100-41582006000500002-scl","Citrus exocortis viroid and Hop Stunt viroid Doubly infecting grapevines in Brazil","Eiras, Marcelo, Targon, Maria Luisa P.N., Fajardo, Thor V.M., Flores, Ricardo, Kitajima, Elliot W.","Fitopatologia Brasileira; 31(5); 440-446","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500002&lang=pt" 
"S0100-41582006000500003-scl","Relações entre intensidade da doença, refletância da radiação solar e rendimento de grãos no patossistema ferrugem da folha de trigo Embrapa 16","Reis, Erlei M., Leites, Airton, Forcelini, Carlos A.","Fitopatologia Brasileira; 31(5); 447-454","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500003&lang=pt" 
"S0100-41582006000500004-scl","Caracterização de um isolado do Bean rugose mosaic virus (BRMV) de Minas Gerais e estimativa de perdas em feijoeiro em infecção simples ou em conjunto com o BCMV","Castillo-Urquiza, Gloria P., Maia, Felipe G.M., Carvalho, Murilo G., Pinto, Cleide M.F., Zerbini, F. Murilo","Fitopatologia Brasileira; 31(5); 455-461","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500004&lang=pt" 
"S0100-41582006000500006-scl","Eficiência de fungicidas sistêmicos para o controle de Cylindrocladium candelabrum em eucalipto","Ferreira, Eraclides M., Alfenas, Acelino C., Maffia, Luiz A., Mafia, Reginaldo G.","Fitopatologia Brasileira; 31(5); 468-475","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500006&lang=pt" 
"S0100-41582006000500007-scl","Resistência de Didymella bryoniae a fungicidas no Brasil","Santos, Gil R., Café-Filho, Adalberto C., Reis, Ailton","Fitopatologia Brasileira; 31(5); 476-482","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500007&lang=pt" 
"S0100-41582006000500008-scl","Curvas de progresso e gradientes da vassoura-de-bruxa (Crinipellis perniciosa) em cacaueiros enxertados em Uruçuca, Bahia","Alves, Silvio A.M., Pomella, Alan W.V., Aitken, William M., Bergamin Filho, Armando","Fitopatologia Brasileira; 31(5); 483-491","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500008&lang=pt" 
"S1413-86702006000500003-scl","Serological markers of hepatitis A, B and C viruses in rural communities of the semiarid Brazilian Northeast","Almeida, Delvone, Tavares-Neto, José, Vitvitski, Ludmila, Almeida, Alessandro, Mello, Caroline, Santana, Diana, Tatsch, Fernando, Paraná, Raymundo","Brazilian Journal of Infectious Diseases; 10(5); 317-321","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500003&lang=pt" 
"S1413-86702006000500004-scl","Neurological profile and neurodevelopment of 88 children infected with HIV and 84 seroreverter children followed from 1995 to 2002","Tahan, Tony Tannous, Bruck, Isac, Burger, Marion, Cruz, Cristina Rodrigues","Brazilian Journal of Infectious Diseases; 10(5); 322-326","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500004&lang=pt" 
"S1413-86702006000500002-scl","Weight-based combination therapy with peginterferon alpha-2b and ribavirin for Naïve, relapser and non-responder patients with chronic hepatitis C","Gonçales Jr., Fernando Lopes, Vigani, Aline, Gonçales, Neiva, Barone, Antonio Alci, Araújo, Evaldo, Focaccia, Roberto, Oliveira, Umbeliana, Coelho, Henrique Sérgio Morais, Paixao, Jacqueline, Perez, Renata, Lobato, Cirley, Weirich, Judith, Rosa, Heitor, Borges, Andrelina, Vila, Ricardo, Corrêa-Giannella, Maria Lúcia, Ferraz, Maria Lúcia Gomes","Brazilian Journal of Infectious Diseases; 10(5); 311-316","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500002&lang=pt" 
