"S0102-311X1990000200011-spa","Grande Carajás: planejamento da destruição","Aragão, Mário B.","Cadernos de Saúde Pública; 6(2); 230-232","Cadernos de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1990000200011&lang=pt" 
"S0102-311X1990000200002-scl","A acupuntura no ocidente","Palmeira, Guido","Cadernos de Saúde Pública; 6(2); 117-128","Cadernos de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1990000200002&lang=pt" 
"S0102-311X1990000200004-scl","Fome e prosperidade econômica na América","Barbosa, Frederico Simões","Cadernos de Saúde Pública; 6(2); 154-157","Cadernos de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1990000200004&lang=pt" 
"S0102-311X1990000200011-scl","Grande Carajás: planejamento da destruição","Aragão, Mário B.","Cadernos de Saúde Pública; 6(2); 230-232","Cadernos de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1990000200011&lang=pt" 
"S0102-311X1990000200006-scl","Fatores envolvidos na reatividade do PPD em pacientes com doença de Hansen","Düppre, Nádia Cristina, Alvim, Maria Fernanda Sardella, Gallo, Maria Eugenia Noviski, Nery, José Augusto da Costa, Sarno, Euzenir Nunes","Cadernos de Saúde Pública; 6(2); 175-185","Cadernos de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X1990000200006&lang=pt" 
"S0034-89101990000300001-scl","Agradecimentos","Forattini, Oswaldo Paulo, Jacquemin, André, Nogueira, Diogo Pupo, Candeias, José Alberto Neves, Roncada, Maria José, Almeida Filho, Naomar de, Haddad, Nagib, Andrade, Maria Teresinha Dias de","Revista de Saúde Pública; 24(3); -","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300001&lang=pt" 
"S0034-89101990000300007-scl","Subsequent pregnancies: who has them and who wants them? Observations from an urban center in Southern Brazil","Huttly, Sharon R. A., Barros, Fernando C., Victora, Cesar G., Lombardi, Cintia, Vaughan, J. Patrick","Revista de Saúde Pública; 24(3); 212-216","Revista de Saúde Pública","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300007&lang=pt" 
"S0034-89101990000300004-scl","Desarrollo social y mortalidad infantil, 1977-1986, Cuba: un análisis regional","Gonzalez Perez, Guillermo, Herrera Leon, Lorenzo","Revista de Saúde Pública; 24(3); 186-195","Revista de Saúde Pública","Espanhol","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300004&lang=pt" 
"S0034-89101990000300013-scl","","","Revista de Saúde Pública; 24(3); 252-252","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300013&lang=pt" 
"S0034-89101990000300012-scl","","","Revista de Saúde Pública; 24(3); 250-251","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300012&lang=pt" 
"S0034-89101990000300007-spa","Subsequent pregnancies: who has them and who wants them? Observations from an urban center in Southern Brazil","Huttly, Sharon R. A., Barros, Fernando C., Victora, Cesar G., Lombardi, Cintia, Vaughan, J. Patrick","Revista de Saúde Pública; 24(3); 212-216","Revista de Saúde Pública","Inglês","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300007&lang=pt" 
"S0034-89101990000300001-spa","Agradecimentos","Forattini, Oswaldo Paulo, Jacquemin, André, Nogueira, Diogo Pupo, Candeias, José Alberto Neves, Roncada, Maria José, Almeida Filho, Naomar de, Haddad, Nagib, Andrade, Maria Teresinha Dias de","Revista de Saúde Pública; 24(3); -","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300001&lang=pt" 
"S0034-89101990000300013-spa","","","Revista de Saúde Pública; 24(3); 252-252","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300013&lang=pt" 
"S0034-89101990000300012-spa","","","Revista de Saúde Pública; 24(3); 250-251","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300012&lang=pt" 
"S0034-89101990000300011-spa","Substitutos do leite materno: passado e presente","Rea, Marina Ferreira","Revista de Saúde Pública; 24(3); 241-249","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300011&lang=pt" 
"S0034-89101990000300010-spa","Demanda de serviço de saúde comunitária na periferia de área metropolitana","Radaelli, Sônia Maria, Takeda, Silvia M. Pasa, Gimeno, Luisa Isabel D., Wagner, Mário B., Kanter, Flávio José, Mello, Vera M. de, Borges, João César, Ducan, Bruce B.","Revista de Saúde Pública; 24(3); 232-240","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300010&lang=pt" 
"S0034-89101990000300009-spa","Identificação do enfermeiro de saúde pública na força de trabalho de Enfermagem de Saúde Pública no Departamento Regional de Saúde-6 de Ribeirão Preto, SP (Brasil)","Steagall-Gomes, Daisy Leslie","Revista de Saúde Pública; 24(3); 224-231","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300009&lang=pt" 
"S0034-89101990000300008-spa","Situação atual das estatísticas oficiais relativas à mortalidade por causas externas","Mello Jorge, Maria Helena P. de","Revista de Saúde Pública; 24(3); 217-223","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300008&lang=pt" 
"S0034-89101990000300006-spa","Crescimento e desenvolvimento na prática dos serviços de saúde. Revisão histórica do conceito de criança","Gomes, Fabíola Zioni, Adorno, Rubens de C.F.","Revista de Saúde Pública; 24(3); 204-211","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300006&lang=pt" 
"S0034-89101990000300005-spa","Percepção materna da desidratação em crianças com diarréia: estudo de concordância com diagnóstico médico","Leal, Maria do Carmo, Silva, Rosana Iozzi da, Gama, Silvana Granado Nogueira da","Revista de Saúde Pública; 24(3); 196-203","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300005&lang=pt" 
"S0034-89101990000300004-spa","Desarrollo social y mortalidad infantil, 1977-1986, Cuba: un análisis regional","Gonzalez Perez, Guillermo, Herrera Leon, Lorenzo","Revista de Saúde Pública; 24(3); 186-195","Revista de Saúde Pública","Espanhol","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300004&lang=pt" 
"S0034-89101990000300003-spa","Estimativa da prevalência da hanseníase pela investigação em demanda inespecífica de agências de saúde","Opromolla, Diltor Vladimir, Nobrega, Rubens Cunha, Gonçalves, Neusa Nunes da Silva e, Padovani, Silvia Helena Pereira, Padovani, Carlos Roberto, Gonçalves, Aguinaldo","Revista de Saúde Pública; 24(3); 178-185","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300003&lang=pt" 
"S0034-89101990000300002-scl","Studies in search of a suitable experimental insect model for xenodiagnosis of hosts with Chagas&#039; disease: 4 - The reflection of parasite stock in the responsiveness of different vector species to chronic infection with different Trypanosoma cruzi stocks","Perlowagora-Szumlewicz, Alina, Muller, Carlos Alberto, Moreira, Carlos José de Carvalho","Revista de Saúde Pública; 24(3); 165-177","Revista de Saúde Pública","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300002&lang=pt" 
"S0034-89101990000300003-scl","Estimativa da prevalência da hanseníase pela investigação em demanda inespecífica de agências de saúde","Opromolla, Diltor Vladimir, Nobrega, Rubens Cunha, Gonçalves, Neusa Nunes da Silva e, Padovani, Silvia Helena Pereira, Padovani, Carlos Roberto, Gonçalves, Aguinaldo","Revista de Saúde Pública; 24(3); 178-185","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300003&lang=pt" 
"S0034-89101990000300006-scl","Crescimento e desenvolvimento na prática dos serviços de saúde. Revisão histórica do conceito de criança","Gomes, Fabíola Zioni, Adorno, Rubens de C.F.","Revista de Saúde Pública; 24(3); 204-211","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300006&lang=pt" 
"S0034-89101990000300009-scl","Identificação do enfermeiro de saúde pública na força de trabalho de Enfermagem de Saúde Pública no Departamento Regional de Saúde-6 de Ribeirão Preto, SP (Brasil)","Steagall-Gomes, Daisy Leslie","Revista de Saúde Pública; 24(3); 224-231","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300009&lang=pt" 
"S0034-89101990000300010-scl","Demanda de serviço de saúde comunitária na periferia de área metropolitana","Radaelli, Sônia Maria, Takeda, Silvia M. Pasa, Gimeno, Luisa Isabel D., Wagner, Mário B., Kanter, Flávio José, Mello, Vera M. de, Borges, João César, Ducan, Bruce B.","Revista de Saúde Pública; 24(3); 232-240","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300010&lang=pt" 
"S0034-89101990000300011-scl","Substitutos do leite materno: passado e presente","Rea, Marina Ferreira","Revista de Saúde Pública; 24(3); 241-249","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300011&lang=pt" 
"S0034-89101990000300005-scl","Percepção materna da desidratação em crianças com diarréia: estudo de concordância com diagnóstico médico","Leal, Maria do Carmo, Silva, Rosana Iozzi da, Gama, Silvana Granado Nogueira da","Revista de Saúde Pública; 24(3); 196-203","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300005&lang=pt" 
"S0034-89101990000300008-scl","Situação atual das estatísticas oficiais relativas à mortalidade por causas externas","Mello Jorge, Maria Helena P. de","Revista de Saúde Pública; 24(3); 217-223","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000300008&lang=pt" 
"S0034-89101990000300002-spa","Studies in search of a suitable experimental insect model for xenodiagnosis of hosts with Chagas&#039; disease: 4 - The reflection of parasite stock in the responsiveness of different vector species to chronic infection with different Trypanosoma cruzi stocks","Perlowagora-Szumlewicz, Alina, Muller, Carlos Alberto, Moreira, Carlos José de Carvalho","Revista de Saúde Pública; 24(3); 165-177","Revista de Saúde Pública","Inglês","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000300002&lang=pt" 
"S0036-46651990000300015-scl","","PAUL, William E., GARRISON FATHMAN, C., METZGER, HENRY","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 229-230","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300015&lang=pt" 
"S0036-46651990000300014-scl","Blood bank screening for HIV infection: epidemiological analyses in a low prevalence area","Andrade, Ana Lúcia Sampaio Sgambatti de, Martelli, Celina Maria Turchi, Almeida e Silva, Simonne, Santana, Cesar Leite, Zicker, Fábio","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 229-230","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300014&lang=pt" 
"S0036-46651990000300005-scl","Chagas&#039; disease: IgA, IgM and IgG antibodies to T. cruzi amastigote, trypomastigote and epimastigote antigens in acute and in different chronic forms of the disease","Primavera, Kátia S. C., Umezawa, Eufrosina S., Peres, Benedito Anselmo, Camargo, Mário E., Hoshino-Shimuzu, Sumie","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 172-180","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300005&lang=pt" 
"S0036-46651990000300006-scl","Itraconazol no tratamento da pitiríase versicolor: comparação entre 5 e 7 dias de tratamento","Cucé, Luiz Carlos, Belda Jr, Walter, Ribeiro, Eliane Barbosa de Oliveira","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 181-184","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300006&lang=pt" 
"S0036-46651990000300008-scl","El inmunoensayo enzimático (ELISA) en el diagnóstico serológico de Plasmodium vivax","Perez, Hilda A., De La Rosa, Mercedes","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 189-195","Revista do Instituto de Medicina Tropical de São Paulo","Espanhol","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300008&lang=pt" 
"S0036-46651990000300004-scl","Kinectics of the pulmonary phase of Schistosoma mansoni in mice treated with dexamethasone","Hermeto, Marco Victor, Bicalho, Rosilene Siray, Melo, Alan Lane de, Pereira, Leógenes Horácio","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 168-171","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300004&lang=pt" 
"S0036-46651990000300011-scl","Freqüência de anticorpos neutralizantes contra o vesiculovirus Piry, em doadores de sangue de Uberaba , Minas Gerais, Brasil","Tavares-Neto, José, Travassos da Rosa, Amélia P. A., Ataide, Meire, Morais-Souza, Hélio, Vasconcelos, Pedro, Travassos da Rosa, Jorge","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 211-214","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300011&lang=pt" 
"S0036-46651990000300013-scl","Enterovírus-70 na região metropolitana de São Paulo, Brasil, de 1984 a 1987: aspectos da infecção em períodos epidêmico e endêmico","Waldman, Eliseu Alves, Takimoto, Sueko, Ishida, Maria Akiko, Kitamura, Cecília, Mendonça, Lucia I. Z.","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 221-228","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300013&lang=pt" 
"S0036-46651990000300002-scl","Chronic myocardial damage in experimental T. cruzi infection of a new world primate, Cebus sp. monkey","Falasca, Carlos Alberto, Gili, Monica, Grana, Daniel, Gomez, Elena, Zoppi, Jorge, Mareso, Eduardo","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 151-161","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300002&lang=pt" 
"S0036-46651990000300001-scl","Identificação de roedores silvestres como hospedeiros do Angiostrongylus costaricensis no sul do Brasil","Graeff-Teixeira, Carlos, Ávila-Pires, Fernando D. de, Machado, Rita de Cássia C., Camillo-Coura, Léa, Lenzi, Henrique Leonel","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 147-150","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300001&lang=pt" 
"S0036-46651990000300009-scl","Teste imunoenzimático para pesquisa de anticorpos anti-Cysticercus cellulosae em líquidos cefalorraquianos de pacientes com meningites de etiologia indeterminada","Vaz, Adelaide José, Ferreira, Antonio Walter, Silva, Marcos Vinícius da, Camargo, Eide Dias, Batista, Luiza, Souza, Ana Maria Carvalho de","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 196-203","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300009&lang=pt" 
"S0036-46651990000300010-scl","Visceral larva migrans: a seroepidemiological survey in five municipalities of São Paulo State, Brazil","Chieffi, Pedro Paulo, Ueda, Mirthes, Camargo, Eide Dias, Souza, Ana Maria Carvalho de, Guedes, Marilda L. da Silva, Gerbi, Laércio José, Spir, Marlene, Moreira, Argeu S.","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 204-210","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300010&lang=pt" 
"S0036-46651990000300012-scl","Relationship between the prevalence of antibodies to hepatitis B core antigen and arbovirus in fishermen from the Ribeira Valley, Brazil","Iversson, Lygia Busch, Granato, Celso F. Hernandes, Travassos da Rosa, Amélia, Pannuti, Cláudio Sérgio","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 215-220","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300012&lang=pt" 
"S0036-46651990000300007-scl","Avaliação da atividade terapêutica do albendazol sobre infecções experimental e humana pela Hymenolepis nana","Amato Neto, Vicente, Moreira, Antonio Augusto Baillot, Ferreira, Graça Maria Pinto, Nascimento, Sérgio Antonio Barbosa do, Matsubara, Luís, Campos, Rubens, Pinto, Pedro Luiz Silva","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 185-188","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300007&lang=pt" 
"S0036-46651990000300003-scl","Preliminar characterization of a new virus isolated from the spinal fluid of patients with meningitis in São Paulo, Brazil","Takimoto, Sueko, Tanaka, Hatune, Gomes, Luis F. Salles, Waldman, Eliseu A., Perreira, Helio G., Paiva, Teresinha M., Coimbra, Teresinha L., Ueda, Marli, Meles, Heloísa H. G.","Revista do Instituto de Medicina Tropical de São Paulo; 32(3); 162-167","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000300003&lang=pt" 
"S0370-41061990000300010-chl","Alteraciones del tamaño y de la configuración craneana en el lactante","Schlagez C, Germán","Revista chilena de pediatría; 61(3); 161-165","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300010&lang=pt" 
"S0370-41061990000300003-chl","Tratamiento del estado epiléptico con diazepam por vía rectal: Rectal administration in the treatment of status epilepticus","Devilat B, Marcelo, Demarta B, Juan Carlos, Masafieno G, Maria Paz, Valdes E, Bernardo, Welch W, Eduardo","Revista chilena de pediatría; 61(3); 127-130","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300003&lang=pt" 
"S0370-41061990000300004-chl","Incidencia de displasia broncopulmonar: Incidence","Tapia I, Jose Luis, Sanchez D, Ignacio, Lara S, Ximena, Aguayo D, Gloria","Revista chilena de pediatría; 61(3); 130-133","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300004&lang=pt" 
"S0370-41061990000300008-chl","Manejo nutricional de la glucogenosis","Castillo D, Carlos, Lagrutta, Francisco","Revista chilena de pediatría; 61(3); 149-153","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300008&lang=pt" 
"S0370-41061990000300001-chl","Estimación de gravedad en cuidados intensivos: validación de índice de estabilidad fisiológica","Caichac R, Armando, Lorca O, Pedro, Banning K, Sonia, Pena R, Sara, Neilson V, Maria","Revista chilena de pediatría; 61(3); 119-123","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300001&lang=pt" 
"S0370-41061990000300007-chl","Encefalomiopatia mitocondrial, acidosis lactica y apariencia de accidentes vasculares cerebrales","Mesa L, Tomas, Hoppe W, Arnold, Soza M, Marcos","Revista chilena de pediatría; 61(3); 143-148","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300007&lang=pt" 
"S0370-41061990000300005-chl","Respuesta cutanea de lactantes a 2 y 10 unidades de tuberculina","O&#039;Ryan G, Miguel, Gómez P, Teresa, Tapia V, Juan, Sáez G, Marcos, Talesnik G, Eduardo, Rivero D, Santiago, Vilches J, Sandra, Capdeville M, Verónica","Revista chilena de pediatría; 61(3); 133-138","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300005&lang=pt" 
"S0370-41061990000300002-chl","Aplicación de un índice de estabilidad fisiológica en unidad de cuidados intensivos pediátrica","Paris M, Enrique, Cerda S, Mario, Lorca F, Pedro, Lagos R, Javier, Otero F, Carmen, Prina P, Liliana, Villarroel del P, Luis","Revista chilena de pediatría; 61(3); 124-127","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300002&lang=pt" 
"S0370-41061990000300009-chl","Exposición al plomo y sus efectos en la salud infantil","Vega M, Jeanette, Contreras R, Adela, Ríos L, Ernesto, Marchetti P, Nella, Agurto V, Milena","Revista chilena de pediatría; 61(3); 154-160","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300009&lang=pt" 
"S0370-41061990000300006-chl","Nefrosis lipoidea en la infancia: Evolución y correlación anatomoclínica","Rodríguez S, Eugenio, Villarroel S, Alberto, Delucchi B, Angela, Cano Sch, Francisco, Rosenberg G, Helmar, Puga C, Federico","Revista chilena de pediatría; 61(3); 139-142","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000300006&lang=pt" 
"S0102-76381990000100007-scl","Imunocitomonitorização em pacientes transplantados cardíacos","Manrique, Ricardo, Carvalho, Eliete C","Brazilian Journal of Cardiovascular Surgery; 5(1); 54-60","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100007&lang=pt" 
"S0102-76381990000100002-scl","Cirurgia de revascularização no infarto agudo do miocárdio","Teno, Luiz Antônio Castilho, Castilho, Oswaldo Teno, Menardi, Antônio Carlos, Racy, Calil Jorge, Cozac, Eduardo Paranhos, Greguolo, Clemente, Santos, José Luís Attab dos, Muniz, Luiz Eduardo Amaral, Camargo, Newton Pedro de, Freitas, Olavo de Carvalho, Albanez Netto, Luiz, Isaac, Humberto Jorge, Zanardi, Aylton M. Castilho Teno, Lucato, Cássio Simoni, Leal, Marcelo Garcia","Brazilian Journal of Cardiovascular Surgery; 5(1); 9-15","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100002&lang=pt" 
"S0102-76381990000100003-scl","Avaliação de tubo valvulado de pericárdio bovino em um modelo experimental animal","Santos, José Luiz Verde dos, Braile, Domingo M, Soares, Marcelo José F, Rade, Walter, Rossi, Marcos Antônio, Thevenard, Rubens, Souza, Dorotéia R. Silva","Brazilian Journal of Cardiovascular Surgery; 5(1); 16-25","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100003&lang=pt" 
"S0102-76381990000100005-scl","Nova técnica para tratamento da taquicardia por reentrada nodal: desconexão posterior do nó atrioventricular","Barbero-Marcial, Miguel, Sosa, Eduardo, Scanavacca, Maurício, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 5(1); 35-41","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100005&lang=pt" 
"S0102-76381990000100006-scl","Revascularização miocárdica de urgência após complicação de angioplastia transluminal coronária: abordagem cirúrgica atual","Dallan, Luís Alberto, Oliveira, Sérgio de Almeida, Cecchy, Hedy, Ariê, Siguemituso, Sabino Neto, Alexandre, Iglézias, José Carlos R, Verginelli, Geraldo, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 5(1); 42-53","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100006&lang=pt" 
