"S0718-71812015000200006-chl","Figuras de la violencia en la narrativa argentina contemporánea","Stegmayer, María","Aisthesis; (58); 111-124","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200006&lang=pt" 
"S0100-83582015000400779-scl","MULTIPLE RESISTANCE OF Sagittaria montevidensis BIOTYPES TO ACETOLACTATE SYNTHASE AND PHOTOSYSTEM II INHIBITING HERBICIDES","MOURA, D.S., NOLDIN, J.A., GALON, L., SCHREIBER, F., BASTIANI, M.O.","Planta Daninha; 33(4); 779-786","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400779&lang=pt" 
"S1413-85572015000300567-scl","Teorías subjetivas de niños pertenecientes a Colegios de Coquimbo y La Serena","Palominos, Lisette Gahona, Ahumada, Jorge Catalán","Psicologia Escolar e Educacional; 19(3); 567-574","Psicologia Escolar e Educacional","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300567&lang=pt" 
"S0101-32622015000300517-scl","Trabalho docente e o novo Plano Nacional de Educação: valorização, formação e condições de trabalho","Hypolito, Álvaro Luiz M.","Cadernos CEDES; 35(97); 517-534","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300517&lang=pt" 
"S1516-31802015000600521-scl","Down syndrome: Prevalence and distribution of congenital heart disease in Brazil","Bermudez, Beatriz Elizabeth Bagatin Veleda, Medeiros, Sandra Lira, Bermudez, Mariane Bagatin, Novadzki, Iolanda Maria, Magdalena, Neiva Isabel Rodrigues","Sao Paulo Medical Journal; 133(6); 521-524","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600521&lang=pt" 
"S1413-85572015000300595-scl","Brinquedos e brincar na vida de mulheres educadoras negras","Castelar, Marilda, Lemos, Flávia Cristina Silveira, Khouri, Jamille Georges Reis, Andrade, Thaís","Psicologia Escolar e Educacional; 19(3); 595-602","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300595&lang=pt" 
"S0101-32622015000300535-scl","A valorização dos professores da educação básica e as políticas de responsabilização: o que há de novo no Plano Nacional de Educação?","Augusto, Maria Helena","Cadernos CEDES; 35(97); 535-552","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300535&lang=pt" 
"S1413-85572015000300493-scl","Encontros e (des)encontros no sistema família-escola","Lima, Tarcila Barboza Hidalgo, Chapadeiro, Cibele Alves","Psicologia Escolar e Educacional; 19(3); 493-502","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300493&lang=pt" 
"S0101-32622015000300553-scl","Formação continuada em serviço em contextos descentralizados","Rodriguez, Vicente, Silva, Domingos Pereira da","Cadernos CEDES; 35(97); 553-574","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300553&lang=pt" 
"S1413-85572015000300557-scl","Ouvindo Crianças Sobre Sentidos e Significados Atribuídos ao TDAH","Beltrame, Rudinei Luiz, Souza, Simone Vieira de, Nascimento, Deise Maria do, Sandrini, Paulo Roberto","Psicologia Escolar e Educacional; 19(3); 557-565","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300557&lang=pt" 
"S1516-31802015000600541-scl","HMG CoA reductase inhibitors (statins) for people with chronic kidney disease not requiring dialysis","Palmer, Suetonia C., Navaneethan, Sankar D., Craig, Jonathan C., Johnson, David W., Perkovic, Vlado, Hegbrant, Jorgen, Strippoli, Giovanni F. M.","Sao Paulo Medical Journal; 133(6); 541-542","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600541&lang=pt" 
"S0101-32622015000300575-scl","As lutas e a agenda sindical para a valorização do magistério na perspectiva da CNTE: qual a contribuição do novo Plano Nacional de Educação?","Araújo-Filho, Heleno Manoel Gomes de","Cadernos CEDES; 35(97); 575-587","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300575&lang=pt" 
"S0100-85872015000200319-scl","Cultura, dinheiro, alteridade: a materialização da missão e o diaconato mundial das Igrejas Protestantes na Holanda","Rickli, João","Religião &amp; Sociedade; 35(2); 319-339","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200319&lang=pt" 
"S0100-85872015000200384-scl","Cais do Valongo: patrimonialização de locais, objetos e herança africana","Carneiro, Sandra de Sá, Pinheiro, Márcia Leitão","Religião &amp; Sociedade; 35(2); 384-401","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200384&lang=pt" 
"S1516-31802015000600531-scl","Removing a broken guidewire in the hip joint: treatment options and recommendations for preventing an avoidable surgical catastrophe. A case report","Salunke, Abhijeet Ashok, Menon, Prem Haridas, Nambi, Gurunathampalayam Ilango, Tan, Junhao, Patel, Vivek, Chen, Yongsheng, Kumar, Jay","Sao Paulo Medical Journal; 133(6); 531-534","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600531&lang=pt" 
"S2237-93632015000400223-scl","A case of rectal stricture associated with the use of a fecal management system","Chatterjee, Kshitij, Klair, Jagpal Singh, Agarwal, Abhishek, Aduli, Farshad","Journal of Coloproctology (Rio de Janeiro); 35(4); 223-226","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400223&lang=pt" 
"S1516-31802015000600457-scl","Stroke is still a neglected disease in Brazil","Lotufo, Paulo Andrade","Sao Paulo Medical Journal; 133(6); 457-459","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600457&lang=pt" 
"S2237-93632015000400212-scl","Vermiform appendix: positions and length - a study of 377 cases and literature review","Souza, Sandro Cilindro de, Costa, Sérgio Ricardo Matos Rodrigues da, Souza, Iana Gonçalves Silva de","Journal of Coloproctology (Rio de Janeiro); 35(4); 212-216","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400212&lang=pt" 
"S0185-26982015000400010-mex","Articulaciones y disputas en la trama entre trabajo docente e igualdad educativa en Argentina","Vassiliades, Alejandro","Perfiles educativos; 37(150); 158-170","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400010&lang=pt" 
"S0185-26982015000400003-mex","Nivel de desarrollo de las competencias y objetivos generales del Máster Formación del Profesorado de Enseñanza Secundaria","Serrano Rodríguez, Rocío, Pontes Pedrajas, Alfonso","Perfiles educativos; 37(150); 39-55","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400003&lang=pt" 
"S0185-26982015000400012-mex","Economía política del conocimiento: contrapuntos","Didriksson, Axel","Perfiles educativos; 37(150); 190-207","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400012&lang=pt" 
"S0185-26982015000400006-mex","Escritura ortográfica y mensajes de texto en estudiantes universitarios","Gómez Camacho, Alejandro, Gómez del Castillo, María Teresa","Perfiles educativos; 37(150); 91-104","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400006&lang=pt" 
"S0185-26982015000400007-mex","Prácticas científicas de académicos de licenciaturas en Nutrición de dos universidades públicas argentinas","Corigliani, Silvia, Navarro, Alicia","Perfiles educativos; 37(150); 105-123","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400007&lang=pt" 
"S0185-26982015000400004-mex","Lectura como ajuste conceptual: el caso de la lectura en lengua extranjera","Rodríguez Pérez, María Elena, Mayoral Gutiérrez, Luis Alfredo, Miranda Herrera, Miltón Andrés","Perfiles educativos; 37(150); 56-75","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400004&lang=pt" 
"S0185-26982015000400005-mex","Diagnóstico de la escritura de un ensayo de alumnos novatos de Pedagogía en el campus Villarica UC, Chile","Errázuriz Cruz, María Constanza, Arriagada Rubilar, Lucía, Contreras Villablanca, Maritza, López Westermeier, Carla","Perfiles educativos; 37(150); 76-90","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400005&lang=pt" 
"S0185-26982015000400011-mex","La creación de nuevas universidades nacionales en la década de los años setenta: Continuidades y rupturas del plan Taquini en el marco de la coyuntura política nacional (1966-1973)","Mendonça, Mariana","Perfiles educativos; 37(150); 171-187","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400011&lang=pt" 
"S0718-71812015000200007-chl","El arte y la subversión del archivo","Tello, Andrés Maximiliano","Aisthesis; (58); 125-143","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200007&lang=pt" 
"S0718-71812015000200009-chl","Antonio Smith (1832-1877): propuesta de catalogación de su obra","Villegas Medrano, Lorena, Quiroga Soto, Samuel","Aisthesis; (58); 173-195","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200009&lang=pt" 
"S0718-71812015000200001-chl","La interpretación heideggeriana de Platón como génesis de la pregunta por el arte","Soneira, Ignacio","Aisthesis; (58); 11-27","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200001&lang=pt" 
"S0718-71812015000200010-chl","Desarrollo de ciudadanía desde la educación artística y patrimonial: Identidades urbanas en Iberoamérica","Huerta, Ricard","Aisthesis; (58); 197-220","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200010&lang=pt" 
"S0718-71812015000200004-chl","&quot;Quise entonces fumar&quot;: El opio en César Vallejo y Pablo Neruda: rutas asiáticas de experimentación","Leal, Francisco","Aisthesis; (58); 59-80","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200004&lang=pt" 
"S0718-71812015000200008-chl","Los límites artísticos en los ensayos sobre arte y estética de Baldomero Sanín Cano","Giraldo, Efrén","Aisthesis; (58); 145-171","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200008&lang=pt" 
"S0718-71812015000200003-chl","Una voz temblorosa: Música y auto-afección en Jacques Derrida","Durán, Cristóbal","Aisthesis; (58); 45-58","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200003&lang=pt" 
"S0718-71812015000200002-chl","El punto de vista de la subjetivación discursiva y la perspectiva de lo impersonal","González de Requena Farré, Juan Antonio","Aisthesis; (58); 29-44","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200002&lang=pt" 
"S0718-71812015000200012-chl","Fundamentos para un estudio del guion en el cine chileno: notas preliminares","Dittus Benavente, Rubén","Aisthesis; (58); 237-254","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200012&lang=pt" 
"S0100-85872015000200189-scl","Lógicas de espacialização missionária e agendas da cooperação internacional: uma perspectiva multissituada a partir de ações junto aos povos indígenas","Barroso, Maria Macedo","Religião &amp; Sociedade; 35(2); 189-212","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200189&lang=pt" 
"S0100-83582015000400759-scl","SELECTIVITY OF FOMESAFEN TO COTTON","OLIVEIRA NETO, A.M., CONSTANTIN, J., OLIVEIRA JR., R.S., BARROSO, A.L.L., BRAZ, G.B.P., GUERRA, N., GHENO, E.A.","Planta Daninha; 33(4); 759-770","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400759&lang=pt" 
"S1413-85572015000300575-scl","Propriedades psicométricas da escala de percepção de estressores ocupacionais dos professores (EPEOP)","Vale, Silvia Fernandes do, Maciel, Regina Heloisa, Carlotto, Mary Sandra","Psicologia Escolar e Educacional; 19(3); 575-583","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300575&lang=pt" 
"S1413-85572015000300445-scl","Prevalência e fatores associados à ideação suicida na adolescência: revisão de literatura","Moreira, Lenice Carrilho de Oliveira, Bastos, Paulo Roberto Haidamus de Oliveira","Psicologia Escolar e Educacional; 19(3); 445-453","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300445&lang=pt" 
"S2237-93632015000400203-scl","Assessment of prognosis in patients with stage II colon cancer","Martins, Patrícia, Martins, Sandra","Journal of Coloproctology (Rio de Janeiro); 35(4); 203-211","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400203&lang=pt" 
"S0100-83582015000400751-scl","RESPOSTA DIFERENCIAL DAS CULTURAS DE MILHO RR E SOJA RR À EXPOSIÇÃO A GLYPHOSATE E ADUBAÇÃO FOSFATADA","CARVALHO, L.B., PEREIRA, M.D.C., BORGES, P.E.V., SILVA, F.J., COSTA, F.R.","Planta Daninha; 33(4); 751-758","Planta Daninha","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400751&lang=pt" 
"S0100-85872015000200249-scl","Matriz ideológico-política cristiana e izquierda social: la crítica a la modernidad en la revista Alternativa Latinoamericana (1985-1990)","Barón, Guilhermo","Religião &amp; Sociedade; 35(2); 249-273","Religião &amp; Sociedade","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200249&lang=pt" 
"S1516-31802015000600480-scl","Clinical management of the first ASCUS report in Chile. Prospective single-cohort study","López-Alegría, Fanny, Poblete, Orlando Quezada, Lorenzi, Dino Soares De, Oyanedel, Juan Carlos Sepúlveda","Sao Paulo Medical Journal; 133(6); 480-487","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600480&lang=pt" 
"S0100-83582015000400707-scl","INTERFERENCE PERIODS AMONG WEEDS AND SOYBEAN RR TM CROPS IN THE WESTERN CENTER AREA OF THE BRAZILIAN STATE OF PARANÁ","SILVA, A.A.P., OLIVEIRA NETO, A.M., GUERRA, N., HELVIG, E.O., MACIEL, C.D.G.","Planta Daninha; 33(4); 707-716","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400707&lang=pt" 
"S1413-85572015000300475-scl","A relação entre a Educação Infantil e as famílias do campo","Lima, Luciana Pereira de, Silva, Ana Paula Soares da","Psicologia Escolar e Educacional; 19(3); 475-483","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300475&lang=pt" 
"S0066-782X2015002500566-scl","Evaluation of Electrocardiographic T-peak to T-end Interval in Subjects with Increased Epicardial Fat Tissue Thickness","Kaplan, Ozgur, Kurtoglu, Ertugrul, Nar, Gokay, Yasar, Erdogan, Gozubuyuk, Gokhan, Dogan, Cem, Boz, Ahmet Ugur, Hidayet, Sıho, Pekdemir, Hasan","Arquivos Brasileiros de Cardiologia; 105(6); 566-572","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500566&lang=pt" 
"S0100-83582015000400771-scl","VINASSE EFFECT ON HERBICIDES CLOMAZONE AND TEBUTHIURON AVAILABILITY IN DIFFERENT KINDS OF SOILS","MATOS, A.K.A., CARBONARI, C.A., VELINI, E.D., GOMES, G.L.G.C., TRINDADE, M.L.B., MACEDO, G.C.","Planta Daninha; 33(4); 771-778","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400771&lang=pt" 
"S1516-31802015000600488-scl","Elevated gamma glutamyl transferase levels are associated with the location of acute pulmonary embolism. Cross-sectional evaluation in hospital setting","Korkmaz, Ozge, Yucel, Hasan, Zorlu, Ali, Berkan, Ocal, Kaya, Hakki, Goksel, Sebahattin, Beton, Osman, Yilmaz, Mehmet Birhan","Sao Paulo Medical Journal; 133(6); 488-494","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600488&lang=pt" 
"S2237-93632015000400187-scl","Ischemic colitis: risk factors, diagnosis and prognosis in patients undergoing surgery","Fernandes, Sara Francisca Ferreira, Barbosa, Laura Elisabete Ribeiro","Journal of Coloproctology (Rio de Janeiro); 35(4); 187-192","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400187&lang=pt" 
"S0066-782X2015002500549-scl","Cardiac Rehabilitation: Far Beyond Coronary Artery Disease","Araújo, Claudio Gil Soares de","Arquivos Brasileiros de Cardiologia; 105(6); 549-551","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500549&lang=pt" 
"S0066-782X2015002500614-scl","Dipyridamole stress myocardial perfusion by computed tomography in patients with left bundle branch block","Cabeda, Estêvan Vieira, Falcão, Andréa Maria Gomes, Soares Jr., José, Rochitte, Carlos Eduardo, Nomura, César Higa, Ávila, Luiz Francisco Rodrigues, Parga, José Rodrigues","Arquivos Brasileiros de Cardiologia; 105(6); 614-624","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500614&lang=pt" 
"S1413-85572015000300537-scl","Surdez e educação: escolas inclusivas e/ou bilíngues?","Nunes, Sylvia da Silveira, Saia, Ana Lúcia, Silva, Larissa Jorge, Mimessi, Soraya D&#039;Angelo","Psicologia Escolar e Educacional; 19(3); 537-545","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300537&lang=pt" 
"S1413-85572015000300427-scl","Contribuições de Estudos de Caso para o Avanço do Conhecimento sobre Superdotação","Alencar, Eunice M. L. Soriano de","Psicologia Escolar e Educacional; 19(3); 427-434","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300427&lang=pt" 
"S0066-782X2015002500588-scl","Obesity Resistance Promotes Mild Contractile Dysfunction Associated with Intracellular Ca2+ Handling","Sá, Felipe Gonçalves dos Santos de, Lima-Leopoldo, Ana Paula, Jacobsen, Bruno Barcellos, Ferron, Artur Junio Togneri, Estevam, Wagner Muller, Campos, Dijon Henrique Salomé, Castardeli, Edson, Cunha, Márcia Regina Holanda da, Cicogna, Antonio Carlos, Leopoldo, André Soares","Arquivos Brasileiros de Cardiologia; 105(6); 588-596","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500588&lang=pt" 
"S0100-83582015000400663-scl","GERMINACIÓN Y EMERGENCIA DE Megathyrsus maximus VAR.maximus","CABRERA, D.C., SOBRERO, M.T., CHAILA, S, PECE, M.","Planta Daninha; 33(4); 663-670","Planta Daninha","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400663&lang=pt" 
"S1516-31802015000600465-scl","Bacterial vaginosis in pregnant adolescents: proinflammatory cytokine and bacterial sialidase profile. Cross-sectional study","Ferreira, Carolina Sanitá Tafner, Marconi, Camila, Parada, Cristina Maria de Lima Garcia, Duarte, Marli Teresinha Cassamassimo, Gonçalves, Ana Paula Oliveira, Rudge, Marilza Vieira Cunha, Silva, Márcia Guimarães da","Sao Paulo Medical Journal; 133(6); 465-470","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600465&lang=pt" 
"S0066-782X2015002500573-scl","Variations in the Prevalence of Risk Factors for Coronary Artery Disease in Rio Grande do Sul-Brazil: A Comparative Analysis between 2002 and 2014","Gus, Iseu, Ribeiro, Rodrigo Antonini, Kato, Sérgio, Bastos, Juliano, Medina, Claudio, Zazlavsky, Claudio, Portal, Vera Lucia, Timmers, Rita, Markoski, Melissa Medeiros, Gottschall, Carlos Antônio Mascia","Arquivos Brasileiros de Cardiologia; 105(6); 573-579","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500573&lang=pt" 
"S1413-85572015000300547-scl","Novas diretrizes em tempos desafiadores: formação em Psicologia para atuar na Educação","Peretta, Anabela Almeida Costa e Santos, Silva, Silvia Maria Cintra da, Naves, Flaviana Franco, Nasciutti, Fabiana Marques Barbosa, Silva, Larice Santos","Psicologia Escolar e Educacional; 19(3); 547-556","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300547&lang=pt" 
"S0100-83582015000400795-scl","MOBILIDADE DO SULFENTRAZONE EM SOLOS COM DIFERENTES CARACTERÍSTICAS FÍSICAS E QUÍMICAS","FAUSTINO, L.A., FREITAS, M.A.M., PASSOS, A.B.R.J., SARAIVA, D.T., FARIA, A.T., SILVA, A.A., FERREIRA, L.R.","Planta Daninha; 33(4); 795-802","Planta Daninha","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400795&lang=pt" 
"S0066-782X2015002500606-scl","Neutrophil-to-Lymphocyte Ratio and Platelet-to-Lymphocyte Ratio are Predictors of Heart Failure","Durmus, Erdal, Kivrak, Tarik, Gerin, Fethullah, Sunbul, Murat, Sari, Ibrahim, Erdogan, Okan","Arquivos Brasileiros de Cardiologia; 105(6); 606-613","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500606&lang=pt" 
"S0066-782X2015002500580-scl","Cardiovascular Autonomic Dysfunction in Patients with Morbid Obesity","Sant Anna Junior, Maurício de, Carneiro, João Regis Ivar, Carvalhal, Renata Ferreira, Torres, Diego de Faria Magalhães, Cruz, Gustavo Gavina da, Quaresma, José Carlos do Vale, Lugon, Jocemir Ronaldo, Guimarães, Fernando Silva","Arquivos Brasileiros de Cardiologia; 105(6); 580-587","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500580&lang=pt" 
"S0100-85872015000200045-scl","Religião e Política no Brasil Contemporâneo: uma análise dos pentecostais e carismáticos católicos","Machado, Maria das Dores Campos","Religião &amp; Sociedade; 35(2); 45-72","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200045&lang=pt" 
"S1413-85572015000300485-scl","A inclusão escolar nas autobiografias de autistas","Bialer, Marina","Psicologia Escolar e Educacional; 19(3); 485-492","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300485&lang=pt" 
