"S0102-44502017000100109-scl","As construções de movimento causado e ditransitiva: elos de polissemia","FURTADO DA CUNHA, Maria Angélica","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 33(1); 109-132","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502017000100109&lang=pt" 
"S0103-51502017000100115-scl","Body posture and pulmonary function in mouth and nose breathing children: cross-sectional study","Milanesi, Jovana de Moura, Pasinato, Fernanda, Berwig, Luana Cristina, Silva, Ana Maria Toniolo da, Corrêa, Eliane Castilhos Rodrigues","Fisioterapia em Movimento; 30(1); 115-123","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100115&lang=pt" 
"S0103-51502017000100011-scl","Alterations in strength of the shoulder rotators in young elite swimmers","Meliscki, Gustavo Antonio, Monteiro, Luciana Zaranza, Furumoto, Marcos Antonio, Lopes, Guilherme Henrique Ramos, Carneseca, Estela Cristina, Vasconcelos, Everaldo Encide de","Fisioterapia em Movimento; 30(1); 11-18","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100011&lang=pt" 
"S0103-51502017000100069-scl","Factors associated with mobility of the oldest old","Santos, Vanessa Ribeiro dos, Christofaro, Diego Giulliano Destro, Gomes, Igor Conterato, Freitas Júnior, Ismael Forte, Gobbo, Luís Alberto","Fisioterapia em Movimento; 30(1); 69-76","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100069&lang=pt" 
"S0103-51502017000100039-scl","Effect of Pilates method and conversation circles on the health of older adults","Duarte, Davi da Silva, Sousa, Clóvis Arlindo de, Nunes, Carlos Roberto de Oliveira","Fisioterapia em Movimento; 30(1); 39-48","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100039&lang=pt" 
"S0103-51502017000100019-scl","Static, dynamic balance and functional performance in subjects with and without plantar fasciitis","Gonçalves, Geiseane Aguiar, Kamonseki, Danilo Harudy, Martinez, Bruna Reclusa, Nascimento, Maythe Amaral, Lombardi Junior, Império, Yi, Liu Chiao","Fisioterapia em Movimento; 30(1); 19-27","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100019&lang=pt" 
"S0103-51502017000100151-scl","Effects of non-invasive ventilatory support in tolerance to the effort of patients with hemodialysis","Medeiros, Nathalie Cortez Bezerra de, Silva, Joelson dos Santos, Oliveira, Nayara Priscila Dantas de, Cavalcante, Ananília Regina Silva, Gonçalves, Carolina Taveira, Magnani, Karla Luciana","Fisioterapia em Movimento; 30(1); 151-158","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100151&lang=pt" 
"S0103-51502017000100141-scl","Relationship between body functions and referral to rehabilitation post-stroke","Lucena, Eleazar Marinho de Freitas, Ribeiro, Kátia Suely Queiroz Silva, Moraes, Ronei Marcos de, Neves, Robson da Fonseca, Brito, Geraldo Eduardo Guedes de, Santos, Renata Newman Leite Cardoso dos","Fisioterapia em Movimento; 30(1); 141-150","Fisioterapia em Movimento","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-51502017000100141&lang=pt" 
"S1807-59322017000300178-scl","Sheep Model for Uterine Transplantation: The Best Option Before Starting a Human Program","Andraus, Wellington, Ejzenberg, Dani, Santos, Rafael Miyashiro Nunes dos, Mendes, Luana Regina Baratelli Carelli, Arantes, Rubens Macedo, Baracat, Edmund Chada, D’Albuquerque, Luiz Augusto Carneiro","Clinics; 72(3); 178-182","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300178&lang=pt" 
"S1519-69842017000100209-scl","Occurrence of the Afro-Asian species Mesocyclops ogunnus Onabamiro, 1957 (Crustacea: Copepoda) in the Amazon River basin","Silva, W. M., Roche, K. F.","Brazilian Journal of Biology; 77(1); 209-211","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100209&lang=pt" 
"S1519-69842017000100118-scl","Assessing the spatial pattern of a river water quality in southern Brazil by multivariate analysis of biological and chemical indicators","Cassanego, M. B. B., Droste, A.","Brazilian Journal of Biology; 77(1); 118-126","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100118&lang=pt" 
"S1807-59322017000300150-scl","Helicobacter Pylory infection in patients with esophageal squamous cell carcinoma","Poyrazoglu, Omer Bilgehan, Dulger, Ahmet Cumhur, Gultepe, Bilge Sumbul","Clinics; 72(3); 150-153","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300150&lang=pt" 
"S1519-69842017000100092-scl","Beetle diversity in fragmented thornscrub and isolated trees","Cuéllar-Rodríguez, G., Jurado, E., Flores, J.","Brazilian Journal of Biology; 77(1); 92-96","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100092&lang=pt" 
"S1519-69842017000100132-scl","Midgut of the diplopod Urostreptus atrobrunneus: structure, function, and redefinition of hepatic cells","Moreira-de-Sousa, C., Iamonte, M., Fontanetti, C. S.","Brazilian Journal of Biology; 77(1); 132-139","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100132&lang=pt" 
"S1519-69842017000100079-scl","Cotylogaster basiri Siddiqi &amp; Cable, 1960 (Aspidobothrea: Aspidogastridae) in Pogonias cromis (Linnaeus, 1766) (Perciformes: Sciaenidae): first report from Brazil","Gallas, M., Silveira, E. F., Périco, E.","Brazilian Journal of Biology; 77(1); 79-82","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100079&lang=pt" 
"S1519-69842017000100012-scl","Nematodes (Mermithidae) parasitizing grasshoppers (Orthoptera: Acrididae) in the Pampean region, Argentina","Rusconi, J. M., Camino, N. B., Achinelly, M. F.","Brazilian Journal of Biology; 77(1); 12-15","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100012&lang=pt" 
"S1519-69842017000100001-scl","Intra-specific pelage color variation in a South American small rodent species","Sandoval Salinas, M. L., Barquez, R. M., Colombo, E. M., Sandoval, J. D.","Brazilian Journal of Biology; 77(1); 1-11","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100001&lang=pt" 
"S1807-59322017000300154-scl","Anaerobic bacteria in the intestinal microbiota of Brazilian children","Talarico, Silvia T., Santos, Florenza E., Brandt, Katia Galeão, Martinez, Marina B., Taddei, Carla R.","Clinics; 72(3); 154-160","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300154&lang=pt" 
"S1519-69842017000100176-scl","Ant assemblage (Hymenoptera: Formicidae) in three wind farms in the State of Paraná, Brazil","Lutinski, J. A., Baucke, L., Filtro, M., Busato, M. A., Knakiewicz, A. C., Garcia, F. R. M.","Brazilian Journal of Biology; 77(1); 176-184","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100176&lang=pt" 
"S1519-69842017000100150-scl","Antiproliferative and genotoxic effects of nature identical and artificial synthetic food additives of aroma and flavor","Nunes, R. D. M., Sales, I. M. S., Silva, S. I. O., Sousa, J. M. C., Peron, A. P.","Brazilian Journal of Biology; 77(1); 150-154","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100150&lang=pt" 
"S1519-69842017000100127-scl","First forensic records of termite activity on non-fossilized human bones in Brazil","Queiroz, R. A., Soriano, E. P., Carvalho, M. V. D., Caldas-Junior, A. F., Souza, E. H. A., Coelho-Junior, L. G. T. M., Campello, R. I. C., Almeida, A. C., Farias, R. C. A. P., Vasconcellos, A.","Brazilian Journal of Biology; 77(1); 127-131","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100127&lang=pt" 
"S1807-59322017000300188-scl","Diagnostic models of the pre-test probability of stable coronary artery disease: A systematic review","He, Ting, Liu, Xing, Xu, Nana, Li, Ying, Wu, Qiaoyu, Liu, Meilin, Yuan, Hong","Clinics; 72(3); 188-196","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300188&lang=pt" 
"S1807-59322017000300161-scl","Controlled clinical trial addressing teeth whitening with hydrogen peroxide in adolescents: a 12-month follow-up","Pinto, Marcelo Mendes, Gonçalves, Marcela Leticia Leal, Mota, Ana Carolina Costa da, Deana, Alessandro Melo, Olivan, Silvia Regina, Bortoletto, Carolina, Godoy, Camila Haddad Leal de, Vergilio, Katia Lumi Tanikawa, Altavista, Olga Maria, Motta, Lara J., Bussadori, Sandra Kalil","Clinics; 72(3); 161-170","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300161&lang=pt" 
"S1519-69842017000100170-scl","Neolasioptera pantaneira, a new species of Cecidomyiidae (Diptera) associated with Aeschynomene denticulata (Fabaceae) from Brazil","Maia, V. C., Catian, G., Leme, F. M.","Brazilian Journal of Biology; 77(1); 170-175","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100170&lang=pt" 
"S1519-69842017000100097-scl","Death of pastures syndrome: tissue changes in Urochloa hybrida cv. Mulato II and Urochloa brizantha cv. Marandu","Ribeiro-Júnior, N. G., Ariano, A. P. R., Silva, I. V.","Brazilian Journal of Biology; 77(1); 97-107","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100097&lang=pt" 
"S1807-59322017000300171-scl","The effects of individually ventilated cages on the respiratory systems of male and female Wistar rats from birth until adulthood","Marchesi, Guilherme D’Aprile, Soto, Sônia de Fatima, Castro, Isac de, Rodrigues, Thiago Guimarães, Moriya, Henrique Takachi, Almeida, Francine Maria de, Pazetti, Rogerio, Heimann, Joel Claudio, Furukawa, Luzia Naôko Shinohara","Clinics; 72(3); 171-177","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300171&lang=pt" 
"S1519-69842017000100162-scl","Reproductive parameters of Phytoseiulus macropilis (Banks) fed with Tetranychus urticae Koch (Acari: Phytoseiidae, Tetranychidae) in laboratory","Souza-Pimentel, G. C., Reis, P. R., Bonatto, C. R., Alves, J. P., Siqueira, M. F.","Brazilian Journal of Biology; 77(1); 162-169","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100162&lang=pt" 
"S1519-69842017000100029-scl","Reproductive phenology of Mauritia flexuosa L. (Arecaceae) in a coastal restinga environment in northeastern Brazil","Mendes, F. N., Valente, R. M., Rêgo, M. M. C., Esposito, M. C.","Brazilian Journal of Biology; 77(1); 29-37","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100029&lang=pt" 
"S0004-282X2017000300153-scl","Cutaneous allodynia is more frequent in chronic migraine, and its presence and severity seems to be more associated with the duration of the disease","Benatto, Mariana Tedeschi, Florencio, Lidiane Lima, Carvalho, Gabriela Ferreira, Dach, Fabíola, Bigal, Marcelo Eduardo, Chaves, Thaís Cristina, Bevilaqua-Grossi, Débora","Arquivos de Neuro-Psiquiatria; 75(3); 153-159","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300153&lang=pt" 
"S0004-282X2017000300172-scl","Estrogen receptor-alpha gene XbaI A &gt; G polymorphism influences short-term cognitive decline in healthy oldest-old individuals","Chaves, Amanda Caroline Silva, Fraga, Vanessa Gomes, Guimarães, Henrique Cerqueira, Teixeira, Antonio Lucio, Barbosa, Maira Tonidandel, Carvalho, Maria das Graças, Mota, Ana Paula Lucas, Silva, Ieda de Fátima Oliveira, Caramelli, Paulo, Gomes, Karina Braga, Alpoim, Patrícia Nessralla","Arquivos de Neuro-Psiquiatria; 75(3); 172-175","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300172&lang=pt" 
"S0004-282X2017000300142-scl","Clinical characteristics of patients with cerebellar ataxia associated with anti-GAD antibodies","Aguiar, Tiago Silva, Fragoso, Andrea, Albuquerque, Carolina Rouanet de, Teixeira, Patrícia de Fátima, Souza, Marcus Vinícius Leitão de, Zajdenverg, Lenita, Alves-Leon, Soniza Vieira, Rodacki, Melanie, Lima, Marco Antônio Sales Dantas de","Arquivos de Neuro-Psiquiatria; 75(3); 142-146","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300142&lang=pt" 
"S0004-282X2017000300167-scl","Validation of the Frenchay activity index on stroke victims","Monteiro, Maiana, Maso, Iara, Sasaki, Adriana Campos, Barreto Neto, Nestor, Oliveira Filho, Jamary, Pinto, Elen Beatriz","Arquivos de Neuro-Psiquiatria; 75(3); 167-171","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300167&lang=pt" 
"S0004-282X2017000300137-scl","Cerebellar ataxia associated with anti-glutamic acid decarboxylase (anti-GAD) autoantibodies: a rare and puzzling disease","Teive, Hélio A. G.","Arquivos de Neuro-Psiquiatria; 75(3); 137-138","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300137&lang=pt" 
"S0004-282X2017000300199-scl","Late radiation therapy brain abnormalities that mimic leukoencephalopathy with anterior temporal lobe cysts","Rosa Júnior, Marcos, Rocha, Antônio José da","Arquivos de Neuro-Psiquiatria; 75(3); 199-200","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300199&lang=pt" 
"S0004-282X2017000300147-scl","Assessment of energy expenditure in individuals with post-poliomyelitis syndrome","Pereira, Roberto Dias Batista, Silva, Tatiana Mesquita e, Quadros, Abrahão Augusto Juviniano, Orsini, Marco, Schmidt, Beny, Silva, Helga Cristina Almeida, Oliveira, Acary Souza Bulle","Arquivos de Neuro-Psiquiatria; 75(3); 147-152","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300147&lang=pt" 
"S0004-282X2017000300197-scl","Facial and bulbar muscle atrophy in acetylcholine receptor antibody-positive myasthenia gravis","Grativvol, Ronnyson Susano, Silva, André Macedo Serafim da, Guedes, Bruno Fukelmann, Estephan, Eduardo de Paula, Mendonça, Rodrigo de Holanda, Zambon, Antônio Alberto, Heise, Carlos Otto, Zanoteli, Edmar","Arquivos de Neuro-Psiquiatria; 75(3); 197-198","Arquivos de Neuro-Psiquiatria","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2017000300197&lang=pt" 
"S1519-69842017000100212-scl","Erratum","","Brazilian Journal of Biology; 77(1); 212-212","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100212&lang=pt" 
"S1519-69842017000100043-scl","Effects of flooding stress in ‘Micro-Tom’ tomato plants transformed with different levels of mitochondrial sHSP23.6","Hüther, C. M., Martinazzo, E. G., Rombaldi, C. V., Bacarin, M. A.","Brazilian Journal of Biology; 77(1); 43-51","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100043&lang=pt" 
"S1519-69842017000100052-scl","Anatomical traits related to stress in high density populations of Typha angustifolia L. (Typhaceae)","Corrêa, F. F., Pereira, M. P., Madail, R. H., Santos, B. R., Barbosa, S., Castro, E. M., Pereira, F. J.","Brazilian Journal of Biology; 77(1); 52-59","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100052&lang=pt" 
"S1807-59322017000300183-scl","The acceptability of vaginal smear self-collection for screening for cervical cancer: a systematic review","Braz, Natalia Serrano Doratioto Faria, Lorenzi, Noely Paula Cristina, Sorpreso, Isabel Cristina Esposito, Aguiar, Lana Maria de, Baracat, Edmund Chada, Soares-Júnior, José Maria","Clinics; 72(3); 183-187","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300183&lang=pt" 
"S1519-69842017000100016-scl","Biological properties of disturbed and undisturbed Cerrado sensu stricto from Northeast Brazil","Araújo, A. S. F., Magalhaes, L. B., Santos, V. M., Nunes, L. A. P. L., Dias, C. T. S.","Brazilian Journal of Biology; 77(1); 16-21","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100016&lang=pt" 
