"S0864-21412011000300002-cub","Factores que influyen en la implementación de la asignatura Morfofisiología Humana","Arencibia Flores, Lourdes Guadalupe, Pernas Gómez, Marta, Rivera Michelena, Natacha","Educación Médica Superior; 25(3); 228-241","Educación Médica Superior","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412011000300002&lang=pt" 
"S1807-86212011000300003-scl","Distribuição de frequência e temporal de chuvas intensas","Quadros, Luciana Espíndula de, Queiroz, Manuel Moisés Ferreira de, Vilas Boas, Marcio Antonio","Acta Scientiarum. Agronomy; 33(3); 401-410","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300003&lang=pt" 
"S1807-86212011000300004-scl","Gamma-ray computed tomography to evaluate changes in the structure of a clayey soil due to agricultural traffic","Pires, Luiz Fernando","Acta Scientiarum. Agronomy; 33(3); 411-416","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300004&lang=pt" 
"S1807-86212011000300005-scl","Influência da velocidade de deslocamento no desempenho de uma semeadora-adubadora de precisão no Norte Fluminense","Garcia, Ricardo Ferreira, Vale, Welington Gonzaga do, Oliveira, Márcia Teresinha Ramos de, Pereira, Érica Mirre, Amim, Reynaldo Tancredo, Braga, Thiago Costa","Acta Scientiarum. Agronomy; 33(3); 417-422","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300005&lang=pt" 
"S1807-86212011000300006-scl","Modeling of the shrinkage kinetics of coffee berries during drying","Oliveira, Gabriel Henrique Horta, Corrêa, Paulo Cesar, Botelho, Fernando Mendes, Goneli, André Luis Duarte, Afonso Júnior, Paulo Cesar, Campos, Sílvia Carvalho","Acta Scientiarum. Agronomy; 33(3); 423-428","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300006&lang=pt" 
"S1807-86212011000300007-scl","Simulation of bean crop growth, evapotranspiration and yield in Paraná State by the CROPGRO-Drybean model","Dallacort, Rivanildo, Freitas, Paulo Sergio Lourenço de, Faria, Rogério Teixeira, Goncalves, Antonio Carlos Andrade, Rezende, Roberto, Guimarães, Rachel Muylaert Locks","Acta Scientiarum. Agronomy; 33(3); 429-436","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300007&lang=pt" 
"S1807-86212011000300008-scl","Utilização de diferentes filmes plásticos como cobertura de abrigos para cultivo protegido","Andrade, José Weselli de Sá, Farias Júnior, Max, Sousa, Marliana Araújo de, Rocha, Anísio Corrêa","Acta Scientiarum. Agronomy; 33(3); 437-443","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300008&lang=pt" 
"S1807-86212011000300009-scl","Effect of bean genotypes, insecticides, and natural products on the control of Bemisia tabaci (Gennadius) biotype B (Hemiptera: Aleyrodidae) and Caliothrips phaseoli (Hood) (Thysanoptera: Thripidae)","Janini, Júlio Cesar, Boiça Júnior, Arlindo Leal, Jesus, Flávio Gonçalves, Silva, Anderson Gonçalves, Carbonell, Sérgio Augusto, Chiorato, Alisson Fernando","Acta Scientiarum. Agronomy; 33(3); 445-450","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300009&lang=pt" 
"S1807-86212011000300010-scl","Effect of silicon sources on rice diseases and yield in the State of Tocantins, Brazil","Santos, Gil Rodrigues dos, Castro Neto, Manoel Delintro de, Ramos, Leandro Nogueira, Sarmento, Renato Almeida, Korndörfer, Gaspar Henrique, Ignácio, Maíra","Acta Scientiarum. Agronomy; 33(3); 451-456","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300010&lang=pt" 
"S1807-86212011000300011-scl","Proteolytic activities of bacteria, yeasts and filamentous fungi isolated from coffee fruit (Coffea arabica L.)","Rodarte, Mirian Pereira, Dias, Disney Ribeiro, Vilela, Danielle Marques, Schwan, Rosane Freitas","Acta Scientiarum. Agronomy; 33(3); 457-464","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300011&lang=pt" 
"S1807-86212011000300014-scl","Diversidade no teor de nutrientes em grãos de feijão crioulo no Estado de Santa Catarina","Pereira, Tamara, Coelho, Cileide Maria Medeiros, Santos, Julio Cesar Pires dos, Bogo, Amauri, Miquelluti, David Jose","Acta Scientiarum. Agronomy; 33(3); 477-485","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300014&lang=pt" 
"S1807-86212011000300015-scl","Efeito de diferentes níveis de fertirrigação nas características morfofisiológicas de espinafre","Biscaro, Guilherme Augusto, Marques, Rosangela Juliana Rosa, Batista, Camila Moreira, Monaco, Kamila de Almeida, Ensinas, Simone Cândido, Rezende, Rodrigo Kelson Silva","Acta Scientiarum. Agronomy; 33(3); 487-493","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300015&lang=pt" 
"S1807-86212011000300016-scl","Ex-vitro establishment of Phalaenopsis amabilis seedlings in different substrates","Venturieri, Giorgini Augusto, Arbieto, Elsa Aurora Mendoza de","Acta Scientiarum. Agronomy; 33(3); 495-501","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300016&lang=pt" 
"S1807-86212011000300017-scl","Fontes de silício na micropropagação de orquídea do grupo Cattleya","Soares, Joyce Doria Rodrigues, Pasqual, Moacir, Rodrigues, Filipe Almendagna, Villa, Fabíola, Araujo, Aparecida Gomes de","Acta Scientiarum. Agronomy; 33(3); 503-507","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300017&lang=pt" 
"S1807-86212011000300019-scl","Peroxidase activity in roots of arracacha affected by pH and temperature","Menolli, Luciana Nunes, Finger, Fernando Luiz, Barbosa, Janaína Miranda, Correia, Teresa Drummond, Vieira, Luciana Marques","Acta Scientiarum. Agronomy; 33(3); 513-518","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300019&lang=pt" 
"S1807-86212011000300022-scl","Tempo de cultivo e tamanho do recipiente na formação de mudas de Copernicia hospita","Oliveira, Alexandre Bosco de, Medeiros Filho, Sebastião, Bezerra, Antonio Marcos Esmeraldo","Acta Scientiarum. Agronomy; 33(3); 533-538","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300022&lang=pt" 
"S1807-86212011000300023-scl","Viability equation to determine the longevity of fungicide-treated seeds of wheat stored in a conventional warehouse","Marcondes, Maria Celeste, Andreoli, Claudinei, Miglioranza, Édison","Acta Scientiarum. Agronomy; 33(3); 539-544","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300023&lang=pt" 
"S1807-86212011000300024-scl","Avaliação dos compartimentos da matéria orgânica em área de Mata Atlântica","Fontana, Ademir, Silva, Cristiane Figueira da, Pereira, Marcos Gervasio, Loss, Arcângelo, Brito, Roberto Josino de, Benites, Vinicius de Melo","Acta Scientiarum. Agronomy; 33(3); 545-550","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300024&lang=pt" 
"S1807-86212011000300025-scl","Chemical attributes of a savannah Typic Hapludox soil under management systems","Muraishi, Cid Tacaoca, Alves, Marlene Cristina, Silva Júnior, Aparecido da, Souza, Zigomar Menezes de","Acta Scientiarum. Agronomy; 33(3); 551-557","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300025&lang=pt" 
"S1807-76922011000300003-scl","Fostering linkages between transnational corporations and small to medium-sized enterprises in Brazil","Botelho, Delane, Bourguignon, Milber Fernandes Morais","BAR - Brazilian Administration Review; 8(3); 247-265","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300003&lang=pt" 
"S1807-76922011000300006-scl","Work in multidisciplinary teams: a study about mobilization of knowledge and learning in an organization of complex products","Lucch, Melissa, Bianco, Mônica de Fátima, Lourenção, Paulo Tadeu de Mello","BAR - Brazilian Administration Review; 8(3); 305-328","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300006&lang=pt" 
"S1807-76922011000300007-scl","Performance effects of stakeholder interaction in emerging economies: evidence from Brazil","Bandeira-de-Mello, Rodrigo, Marcon, Rosilene, Alberton, Anete","BAR - Brazilian Administration Review; 8(3); 329-350","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300007&lang=pt" 
"S1807-76922011000300001-scl","","Carneiro, Jorge","BAR - Brazilian Administration Review; 8(3); 223-224","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300001&lang=pt" 
"S1807-76922011000300002-scl","Perceptions of justice after recovery efforts in internet purchasing: the impact on consumer trust and loyalty toward retailing sites and online shopping in general","Santos, Cristiane Pizzutti dos, Fernandes, Daniel Von der Heyde","BAR - Brazilian Administration Review; 8(3); 225-246","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300002&lang=pt" 
"S1807-76922011000300004-scl","The influence of adaptation and standardization of the marketing mix on performance: a meta-analysis","Brei, Vinícius Andrade, D&#039;Avila, Lívia, Camargo, Luis Felipe, Engels, Juliana","BAR - Brazilian Administration Review; 8(3); 266-287","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300004&lang=pt" 
"S1807-76922011000300005-scl","Knowledge transfer in product development: an analysis of Brazilian subsidiaries of multinational corporations","Schreiber, Dusan, Vilela Junior, Dalton Chaves, Vargas, Lilia Maria, Maçada, Antonio Carlos Gastaud","BAR - Brazilian Administration Review; 8(3); 288-304","BAR - Brazilian Administration Review","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922011000300005&lang=pt" 
"S0864-34662011000300010-cub","La comunicación sobre la salud en medios digitales cubanos","Pérez Martínez, Alina","Revista Cubana de Salud Pública; 37(3); 288-305","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300010&lang=pt" 
"S1809-48722011000300002-scl","Reconhecimento de fala em indivíduos com e sem queixa clínica de dificuldade para entender a fala no ruído","Becker, Karine Thaís, Costa, Maristela Julio, Lautenschlager, Larissa, Tochetto, Tania Maria, Santos, Sinéia Neujahr dos","Arquivos Internacionais de Otorrinolaringologia; 15(3); 276-282","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300002&lang=pt" 
"S1809-48722011000300003-scl","Achados vestibulares em pacientes portadores de fibromialgia","Zeigelboim, Bianca Simone, Moreira, Denise Nunnes","Arquivos Internacionais de Otorrinolaringologia; 15(3); 283-289","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300003&lang=pt" 
"S1809-48722011000300005-scl","Nível de resposta das emissões otoacústicas evocadas por estímulo transiente em lactentes com refluxo gastroesofágico","Camboim, Elizângela Dias, Scharlach, Renata Coelho, Farias, Kelvânio Vitório de, Oliveira, Lívia Karla Gadêlha de, Vasconcelos, Dênis, Azevedo, Marisa Frasson de","Arquivos Internacionais de Otorrinolaringologia; 15(3); 295-301","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300005&lang=pt" 
"S1809-48722011000300007-scl","Potenciais evocados auditivos em indivíduos com síndrome vestibular periférica","Matas, Carla Gentile, Silva, Sara Manami, Wen, Débora Dong Mei, Nunes, Cristiane da Silva, Sanches, Seisse Gabriela Gandolfi","Arquivos Internacionais de Otorrinolaringologia; 15(3); 308-313","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300007&lang=pt" 
"S1809-48722011000300008-scl","Crianças com fissura labiopalatina e baixo peso ao nascimento em testes auditivos centrais","Araújo, Letícia Maria Martins, Lauris, José Roberto Pereira, Feniman, Mariza Ribeiro","Arquivos Internacionais de Otorrinolaringologia; 15(3); 314-318","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300008&lang=pt" 
"S1809-48722011000300009-scl","Correlação entre perda auditiva e resultados dos questionários Hearing Handicap Inventory for the Adults: Screening Version HHIA-S e Hearing Handicap Inventory for the Elderly - Screening Version - HHIE-S","Menegotto, Isabela Hoffmeister, Soldera, Cristina Loureiro Chaves, Anderle, Paula, Anhaia, Tanise Cristaldo","Arquivos Internacionais de Otorrinolaringologia; 15(3); 319-326","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300009&lang=pt" 
"S1809-48722011000300010-scl","Avaliação do efeito do tratamento de distúrbios temporomandibulares sobre o zumbido","Webster, Guilherme, Ikino, Cláudio Márcio Yudi, Salles, Bertholdo Werner, Lino, Aline da Rocha, Manoel, Evandro Maccarini, Carreirão Filho, Waldir","Arquivos Internacionais de Otorrinolaringologia; 15(3); 327-332","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300010&lang=pt" 
"S1809-48722011000300012-scl","Teste SSW em escolares de 7 a 10 anos de dois distintos níveis socioeconômico-culturais","Becker, Karine Thaís, Costa, Maristela Julio, Lessa, Alexandre Hundertmarck, Rossi, Angela Garcia","Arquivos Internacionais de Otorrinolaringologia; 15(3); 338-345","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300012&lang=pt" 
"S1809-48722011000300015-scl","Sarcoidose laríngea: revisão de literatura","Moraes, Bruno Teixeira de, Neves, Luciano Rodrigues, Brasil, Osíris de Oliveira Camponês do, Pedroso, José Eduardo de Sá, Melo Junior, Jose Elson Santiago de","Arquivos Internacionais de Otorrinolaringologia; 15(3); 359-364","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300015&lang=pt" 
"S1809-48722011000300016-scl","Resultados a longo prazo com o uso do implante coclear em crianças: revisão sistemática","Tanamati, Liège Franzini, Costa, Orozimbo Alves, Bevilacqua, Maria Cecilia","Arquivos Internacionais de Otorrinolaringologia; 15(3); 365-375","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300016&lang=pt" 
"S1809-48722011000300017-scl","Manifestações dermatológicas e otorrinolaringológicas na Leishmaniose","Mota, Luiz Alberto Alves, Miranda, Roberta Ribeiro","Arquivos Internacionais de Otorrinolaringologia; 15(3); 376-381","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300017&lang=pt" 
"S1809-48722011000300021-scl","Errata edição 15(2): abr/mai/junho 2011","","Arquivos Internacionais de Otorrinolaringologia; 15(3); 394-402","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300021&lang=pt" 
"S0864-34662011000300001-cub","Un paso en el fortalecimiento de la Atención Primaria de Salud","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 37(3); 193-194","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300001&lang=pt" 
"S0864-34662011000300002-cub","Merecido homenaje","","Revista Cubana de Salud Pública; 37(3); 195-199","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300002&lang=pt" 
"S0864-34662011000300005-cub","Mejoramiento sostenible de la calidad de vida de la población mediante el trabajo comunitario","Rodríguez Casavielles, Rhoden N, Bellido Aguilera, Oscar L, González Calzadilla, Claribel, Solares Sierra, Ediltrudis, Rojas Verdecia, Irma, Lorenzo Martín, Rafael","Revista Cubana de Salud Pública; 37(3); 219-229","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300005&lang=pt" 
"S0864-34662011000300008-cub","Perfeccionamiento del Programa de Control Sanitario Internacional en la provincia Holguín","González Isla, Fernando","Revista Cubana de Salud Pública; 37(3); 259-275","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300008&lang=pt" 
"S0864-34662011000300009-cub","Participación de los colaboradores holguineros en la formación de recursos humanos durante las misiones médicas internacionalistas","Díaz Rojas, Pedro A, Moreno Montañez, Magalys","Revista Cubana de Salud Pública; 37(3); 276-287","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300009&lang=pt" 
"S0864-34662011000300011-cub","Pausa activa como factor de cambio en actividad física en funcionarios públicos","Díaz Martínez, Ximena, Mardones Hernández, María Angélica, Mena Bastias, Carmen, Rebolledo Carreño, Alexis, Castillo Retamal, Marcelo","Revista Cubana de Salud Pública; 37(3); 303-313","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300011&lang=pt" 
"S0864-34662011000300015-cub","Calidad de las guías de práctica clínica cubanas","Toledo Fernández, Ana Margarita, Cabrera Cruz, Niviola, Arteaga García, Amaylid, Mejías Sánchez, Yoerquis","Revista Cubana de Salud Pública; 37(3); 349-358","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300015&lang=pt" 
"S0864-34662011000300016-cub","Recomendaciones para elaborar y revisar artículos científicos","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 37(3); 359-361","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300016&lang=pt" 
"S1809-48722011000300001-scl","Editorial","Jotz, Geraldo Pereira","Arquivos Internacionais de Otorrinolaringologia; 15(3); 265-265","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300001&lang=pt" 
"S1809-48722011000300004-scl","A importância da avaliação otorrinolaringológica de pacientes com mucopolissacaridose","Bicalho, Cibele Gomes, Rezende, Morena Morais, Nogueira, Ana Maria Carrilho Moinhos, Paulon, Roberta Melo Calvoso, Acosta, Angelina Xavier","Arquivos Internacionais de Otorrinolaringologia; 15(3); 290-294","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300004&lang=pt" 
"S1809-48722011000300006-scl","Refinamento da ponta nasal: técnica de sutura minimamente invasiva para a ponta nasal larga","Nassif Filho, Antonio Celso Nunes, Romano, Giovana, Ribas, Denise Braga, Sass, Scheila Maria Gambeta, Franceschi, Emerson","Arquivos Internacionais de Otorrinolaringologia; 15(3); 302-307","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300006&lang=pt" 
"S1809-48722011000300011-scl","Zumbido: possível associação com alterações cervicais em idosos","Moreira, Michelle Damasceno, Marchiori, Luciana Lozza de Moraes, Costa, Viviane de Souza Pinho, Damasceno, Erick Costa, Gibrin, Paula Carolina Dias","Arquivos Internacionais de Otorrinolaringologia; 15(3); 333-337","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300011&lang=pt" 
"S1809-48722011000300013-scl","Avaliação da reprodutibilidade ultrassonográfica como método para medida do tecido subcutâneo da ponta nasal","Naves, Marcell de Melo, Sousa, Rogério Costa, Tomé, Raphael Alves Ferreira, Damian, Nicholas Godoy Canazza, Diniz, Angélica Lemos Debs, Patrocinio, Lucas Gomes","Arquivos Internacionais de Otorrinolaringologia; 15(3); 246-249","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300013&lang=pt" 
"S1809-48722011000300014-scl","Anormalidades sensoriais: olfato e paladar","Palheta Neto, Francisco Xavier, Targino, Mauricio Neres, Peixoto, Victor Soares, Alcântara, Flávia Barata, Jesus, Camila Corrêa de, Araújo, Dalila Costa de, Marçal Filho, Eduardo Flávio de Lacerda","Arquivos Internacionais de Otorrinolaringologia; 15(3); 350-358","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300014&lang=pt" 
"S1809-48722011000300020-scl","Síndrome de Richner-Hanhart e suas manifestações otorrinolaringológicas: relato de caso","Tinoco, Luiz Eduardo Olivier, Pais, Daniela Silva, Lourenço Filho, Rodolfo Caldas, Scardini, Rovena, Falcão, Alice de Paula, Saraiva, Simone","Arquivos Internacionais de Otorrinolaringologia; 15(3); 388-391","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300020&lang=pt" 
"S1809-48722011000300018-scl","Manifestações otoneurológicas tardia da malformação de Chiari I","Oliveira, Neide Fátima Cordeiro Diniz, Oliveira, Renata Cristina Cordeiro Diniz, Paula, Juliana Matosinhos de","Arquivos Internacionais de Otorrinolaringologia; 15(3); 382-384","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300018&lang=pt" 
"S1809-48722011000300019-scl","Dolicomega da artéria vértebro-basilar como causa de perda auditiva neurossensorial assimétrica: relato de caso","Melo, Antonio Antunes, Leão, Fernando Souza, Campos, Alexandre José Costa, Antunes, Maria do Rosário Távora de Arruda, Bunzen, Débora, Caldas Neto, Sílvio da Silva","Arquivos Internacionais de Otorrinolaringologia; 15(3); 385-387","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000300019&lang=pt" 
"S1806-66902011000300012-scl","Herança de caracteres relacionados à produção de frutos em Capsicum baccatum var. pendulum com base em análise dialélica de Hayman","Gonçalves, Leandro Simões Azeredo, Rodrigues, Rosana, Bento, Cintia dos Santos, Robaina, Renata Rodrigues, Amaral Júnior, Antonio Teixeira do","Revista Ciência Agronômica; 42(3); 662-669","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300012&lang=pt" 
