"S2175-62362013000300002-scl","Filosofía de la educación: un aprendizaje","Bárcena, Fernando","Educação &amp; Realidade; 38(3); 703-730","Educação &amp; Realidade","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-62362013000300002&lang=pt" 
"S2175-62362013000300017-scl","Ernani Maria Fiori: un profesor brasilero en tierras chilenas - testimonios","Beca, Carlos Eugenio, Richards, Cecilia, Bianchetti, Lucídio","Educação &amp; Realidade; 38(3); 1021-1034","Educação &amp; Realidade","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-62362013000300017&lang=pt" 
"S1413-81232013001700002-spa","O luto antecipado diante da consciência da finitude: a vida entre os medos de não dar conta, de dar trabalho e de morrer","Giacomin, Karla Cristina, Santos, Wagner Jorge dos, Firmo, Josélia Oliveira Araújo","Ciência &amp; Saúde Coletiva; 18(9); 2487-2496","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700002&lang=pt" 
"S1413-81232013001700011-spa","Luto antecipatório em pacientes com indicação para o Transplante de Células-Tronco Hematopoéticas","Cardoso, Érika Arantes de Oliveira, Santos, Manoel Antônio dos","Ciência &amp; Saúde Coletiva; 18(9); 2567-2575","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700011&lang=pt" 
"S1413-81232013001700012-spa","Cuidados paliativos: uma abordagem a partir das categorias profissionais de saúde","Hermes, Hélida Ribeiro, Lamarca, Isabel Cristina Arruda","Ciência &amp; Saúde Coletiva; 18(9); 2577-2588","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700012&lang=pt" 
"S1413-81232013001700015-spa","Notícias difíceis: sentidos atribuídos por familiares de crianças com fibrose cística","Afonso, Selene Beviláqua Chaves, Mitre, Rosa Maria de Araujo","Ciência &amp; Saúde Coletiva; 18(9); 2605-2613","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700015&lang=pt" 
"S1413-81232013001700017-spa","Significado da morte para médicos frente à situação de terminalidade de pacientes submetidos ao Transplante de Medula Óssea","Santos, Manoel Antônio dos, Aoki, Fernanda Cristina de Oliveira Santos, Oliveira-Cardoso, Érika Arantes de","Ciência &amp; Saúde Coletiva; 18(9); 2625-2634","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700017&lang=pt" 
"S1413-81232013001700018-spa","Percepção dos profissionais que atuam numa instituição de longa permanência para idosos sobre a morte e o morrer","Oliveira, Patrícia Peres de, Amaral, Juliana Gimenez, Viegas, Selma Maria da Fonseca, Rodrigues, Andrea Bezerra","Ciência &amp; Saúde Coletiva; 18(9); 2635-2644","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700018&lang=pt" 
"S1413-81232013001700020-spa","A construção da &quot;boa morte&quot; em diferentes etapas da vida: reflexões em torno do ideário paliativista para adultos e crianças","Menezes, Rachel Aisengart, Barbosa, Patricia de Castro","Ciência &amp; Saúde Coletiva; 18(9); 2653-2662","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700020&lang=pt" 
"S1413-81232013001700022-spa","O adoecer e morrer de mulher jovem com câncer de mama","Dolina, Janderléia Valéria, Bellato, Roseney, Araújo, Laura Filomena Santos de","Ciência &amp; Saúde Coletiva; 18(9); 2671-2680","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700022&lang=pt" 
"S1413-81232013001700025-spa","Procedimentos para lidar com o tabu da morte","Pereira, José Carlos","Ciência &amp; Saúde Coletiva; 18(9); 2699-2709","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700025&lang=pt" 
"S1413-81232013001700026-spa","Impacto da morte do filho sobre a conjugalidade dos pais","Morelli, Ana Bárbara, Scorsolini-Comin, Fabio, Santos, Manoel Antônio dos","Ciência &amp; Saúde Coletiva; 18(9); 2711-2720","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700026&lang=pt" 
"S1413-81232013001700030-spa","Notícias difíceis e o posicionamento dos oncopediatras: revisão bibliográfica","Afonso, Selene Beviláqua Chaves, Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 18(9); 2747-2756","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700030&lang=pt" 
"S1413-81232013001700031-spa","Atitude frente à morte em profissionais e estudantes de enfermagem: revisão da produção científica da última década","Santos, Manoel Antônio dos, Hormanez, Marília","Ciência &amp; Saúde Coletiva; 18(9); 2757-2768","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700031&lang=pt" 
"S1413-81232013001700032-spa","A influência do luto no comportamento alimentar e suas implicações nas condutas nutricionais","Campos, Maria Teresa Fialho de Sousa","Ciência &amp; Saúde Coletiva; 18(9); 2769-2779","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001700032&lang=pt" 
"S2175-62362013000300016-scl","Remuneração variável de professores: controle, culpa e subjetivação","Evangelista, Simone Torres, Valentim, Igor Vinicius Lima","Educação &amp; Realidade; 38(3); 999-1018","Educação &amp; Realidade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-62362013000300016&lang=pt" 
"S0102-311X2013000900010-scl","","Vasconcelos, Sonia Maria Ramos de","Cadernos de Saúde Pública; 29(9); 1721-1723","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900010&lang=pt" 
"S0102-311X2013000900011-scl","Avaliação desmedida","Lima, Nísia Trindade","Cadernos de Saúde Pública; 29(9); 1723-1725","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900011&lang=pt" 
"S0102-311X2013001300031-spa","Políticas de Saúde no Brasil, continuidades e mudanças","Falleiros, Ialê","Cadernos de Saúde Pública; 29(9); 1913-1914","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300031&lang=pt" 
"S0102-311X2013001300013-spa","Sigamos em frente?","Camargo Jr., Kenneth Rochel de","Cadernos de Saúde Pública; 29(9); 1727-1730","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300013&lang=pt" 
"S0102-311X2013001300011-spa","Avaliação desmedida","Lima, Nísia Trindade","Cadernos de Saúde Pública; 29(9); 1723-1725","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300011&lang=pt" 
"S0102-311X2013001300010-spa","","Vasconcelos, Sonia Maria Ramos de","Cadernos de Saúde Pública; 29(9); 1721-1723","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300010&lang=pt" 
"S0102-311X2013001300009-spa","Como avaliar as ciências com uma deficiente ciência da avaliação científica?","Barreto, Mauricio L.","Cadernos de Saúde Pública; 29(9); 1719-1721","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300009&lang=pt" 
"S0102-311X2013001300008-spa","O desafio da avaliação da produção científica","Souza, Luis Eugenio Portela Fernandes de","Cadernos de Saúde Pública; 29(9); 1717-1719","Cadernos de Saúde Pública","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300008&lang=pt" 
"S0102-311X2013001300002-spa","Estado laico, objeção de consciência e políticas de saúde","Diniz, Débora","Cadernos de Saúde Pública; 29(9); 1704-1706","Cadernos de Saúde Pública","Inglês, Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300002&lang=pt" 
"S0102-311X2013001300001-spa","Um bom texto","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 29(9); 1701-1701","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2013001300001&lang=pt" 
"S0102-311X2013000900008-scl","O desafio da avaliação da produção científica","Souza, Luis Eugenio Portela Fernandes de","Cadernos de Saúde Pública; 29(9); 1717-1719","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900008&lang=pt" 
"S0102-311X2013000900007-scl","Avaliação da qualidade da produção científica e suas consequências imprevistas e indesejadas: um conceito autoevidente?","Struchiner, Claudio José","Cadernos de Saúde Pública; 29(9); 1716-1717","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900007&lang=pt" 
"S0102-311X2013000900005-scl","Por um novo jogo","Vaz, Paulo","Cadernos de Saúde Pública; 29(9); 1713-1714","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900005&lang=pt" 
"S0102-311X2013000900013-scl","Sigamos em frente?","Camargo Jr., Kenneth Rochel de","Cadernos de Saúde Pública; 29(9); 1727-1730","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900013&lang=pt" 
"S0102-311X2013000900003-scl","Produção científica: avaliação da qualidade ou ficção contábil?","Camargo Jr., Kenneth Rochel de","Cadernos de Saúde Pública; 29(9); 1707-1711","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900003&lang=pt" 
"S0102-311X2013000900002-scl","Estado laico, objeção de consciência e políticas de saúde","Diniz, Débora","Cadernos de Saúde Pública; 29(9); 1704-1706","Cadernos de Saúde Pública","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900002&lang=pt" 
"S0102-311X2013000900001-scl","Um bom texto","Carvalho, Marilia Sá, Travassos, Claudia, Coeli, Cláudia Medina","Cadernos de Saúde Pública; 29(9); 1701-1701","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900001&lang=pt" 
"S0102-311X2013000900004-scl","Medir ou classificar a produção científica de pesquisadores?","Barata, Rita Barradas","Cadernos de Saúde Pública; 29(9); 1712-1713","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900004&lang=pt" 
"S0102-311X2013000900006-scl","Muitas dúvidas, poucas certezas, enquanto isso...","Novaes, Hillegonda Maria Dutilh","Cadernos de Saúde Pública; 29(9); 1715-1716","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900006&lang=pt" 
"S0102-311X2013000900009-scl","Como avaliar as ciências com uma deficiente ciência da avaliação científica?","Barreto, Mauricio L.","Cadernos de Saúde Pública; 29(9); 1719-1721","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900009&lang=pt" 
"S0102-311X2013000900012-scl","O que estamos avaliando?","Coimbra Jr., Carlos E. A.","Cadernos de Saúde Pública; 29(9); 1726-1726","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900012&lang=pt" 
"S0102-311X2013000900017-scl","Doenças crônicas e qualidade de vida na atenção primária à saúde","Azevedo, Ana Lucia Soares de, Silva, Ricardo Azevedo da, Tomasi, Elaine, Quevedo, Luciana de Ávila","Cadernos de Saúde Pública; 29(9); 1774-1782","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900017&lang=pt" 
"S0102-311X2013000900016-scl","&quot;Tem mulher, tem preventivo&quot;: sentidos das práticas preventivas do câncer do colo do útero entre mulheres de Salvador, Bahia, Brasil","Rico, Ana María, Iriart, Jorge Alberto Bernstein","Cadernos de Saúde Pública; 29(9); 1763-1773","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900016&lang=pt" 
"S0102-311X2013000900020-scl","Subnotificação e (in)visibilidade da violência contra mulheres na atenção primária à saúde","Kind, Luciana, Orsini, Maria de Lourdes Pereira, Nepomuceno, Valdênia, Gonçalves, Letícia, Souza, Gislaine Alves de, Ferreira, Monique Fernanda Félix","Cadernos de Saúde Pública; 29(9); 1805-1815","Cadernos de Saúde Pública","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900020&lang=pt" 
"S0102-311X2013000900019-scl","Validity and reproducibility of a food frequency questionnaire to assess food group intake in adolescents","Martinez, Marcelle Flores, Philippi, Sonia Tucunduva, Estima, Camilla, Leal, Greisse","Cadernos de Saúde Pública; 29(9); 1795-1804","Cadernos de Saúde Pública","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2013000900019&lang=pt" 
"S0034-75312013000300001-cub","Recorrido del último cuarto de siglo de la Cardiopediatría en Cuba","Selman-Housein Sosa, Eugenio, Casanova Arzola, Ramón","Revista Cubana de Pediatría; 85(3); 279-289","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300001&lang=pt" 
"S0034-75312013000300002-cub","Alteraciones lipídicas en la hipertensión arterial esencial","LLapur Milián, René, González Sánchez, Raquel, Borges Alfonso, Katiuska, Rubio Olivares, Doris Yisel","Revista Cubana de Pediatría; 85(3); 283-294","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300002&lang=pt" 
"S0034-75312013000300003-cub","Estado nutricional de niños afectados por fisuras labiopalatinas","Zamora Linares, Carlos Evaristo, Bauzá López, JuanGuillermo","Revista Cubana de Pediatría; 85(3); 295-300","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300003&lang=pt" 
"S0034-75312013000300004-cub","Patrón clínico-epidemiológico de la infección en el recién nacido intervenido quirúrgicamente","Broche Candó, Regla Caridad, Trelles Porro, Lissette, Sosa Palacios, Oramis, González García, Nilvia Esther, Cubero Rego, María de los Ángeles, Morales Mesa, Eduardo","Revista Cubana de Pediatría; 85(3); 301-310","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300004&lang=pt" 
"S0034-75312013000300005-cub","Sensibilización a ácaros domésticos en niños asmáticos severos","Chang Gómez, Adalfa, Figueroa García, Iglermis, Lahera Sánchez, Tania, González Hernández, Obdulio","Revista Cubana de Pediatría; 85(3); 311-319","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300005&lang=pt" 
"S0034-75312013000300006-cub","Evaluación del estado de salud en pacientes con fenilcetonuria","Álvarez Paneque, Osmany, Galcerán Chacón, Galina, de Zayas Galcerán, Tania, Velasco Peña, David Yunior, Martínez Ramírez, Ricardo, Ochoa Roca, Tatiana Zoila","Revista Cubana de Pediatría; 85(3); 320-329","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300006&lang=pt" 
"S0034-75312013000300007-cub","Relación entre estado nutricional y complicaciones posoperatorias en cardiopatías acianóticas y flujo pulmonar aumentado","Maciques Rodríguez, Raquel, Machado Sigler, Omar Sabas, Rivera Ladino, Katia Millaray, Monteagudo Licea, Juana, Martínez Benítez, Madelid, Castillo Meriño, Damarys","Revista Cubana de Pediatría; 85(3); 330-337","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300007&lang=pt" 
"S0034-75312013000300008-cub","Desplazamiento del anillo tricuspídeo en niños normales determinado mediante extrapolación de programa ecocardiográfico","Ozores Suárez, Francisco Javier","Revista Cubana de Pediatría; 85(3); 338-345","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300008&lang=pt" 
"S0034-75312013000300009-cub","Morbilidad y mortalidad posoperatoria en niños con corazón univentricular según diagnóstico morfológico","Naranjo Ugalde, Alfredo Mario, Halley Rodríguez, José Cristóbal, Consuegra Chuairey, María Teresa, González Guillén, Alexander, Rivera Ladino, Katia, Aguilera Sánchez, Eutivides","Revista Cubana de Pediatría; 85(3); 346-355","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300009&lang=pt" 
"S0034-75312013000300010-cub","Un modelo de predicción de meningitis bacteriana en recién nacidos con pleocitosis del líquido cefalorraquídeo","Díaz Álvarez, Manuel","Revista Cubana de Pediatría; 85(3); 356-370","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300010&lang=pt" 
"S0034-75312013000300011-cub","Urolitiasis en el niño","Durán Álvarez, Sandalio","Revista Cubana de Pediatría; 85(3); 371-385","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300011&lang=pt" 
"S0034-75312013000300012-cub","Recomendaciones para el tratamiento de urgencia de las taquicardias supraventriculares en edad pediátrica","Carballés García, Jesús Francisco, Dopazo Alonso, Marcos Vicente, Rodríguez Ortega, Winda, González Goyri, Samuel Alejandro, Medina Guirola, Grettel, Palenzuela López, Herminia","Revista Cubana de Pediatría; 85(3); 386-397","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300012&lang=pt" 
"S0034-75312013000300013-cub","Pericarditis purulenta constrictiva, una complicación grave que puede ser evitada","Rivera Ladino, Katia, Marcano Sanz, Luis, Bermúdez Gutiérrez, Gilberto, Zaldívar Martínez, Enrique","Revista Cubana de Pediatría; 85(3); 398-403","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300013&lang=pt" 
"S0034-75312013000300014-cub","Hipertrofia musculorum vera","Pozo Lauzán, Desiderio, Pozo Alonso, Albia Josefina","Revista Cubana de Pediatría; 85(3); 404-406","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300014&lang=pt" 
"S0034-75312013000300015-cub","Dr. Salvador Tulio Peramo Gómez","Selman-Housein Sosa, Eugenio","Revista Cubana de Pediatría; 85(3); 407-408","Revista Cubana de Pediatría","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312013000300015&lang=pt" 
"S0103-50532013000900002-scl","A straightforward and efficient method for the synthesis of diversely substituted β-aminoketones and γ-aminoalcohols from 3-(N,N-dimethylamino)propiophenones as starting materials","Abonia, Rodrigo, Arteaga, Danny, Castillo, Juan, Insuasty, Braulio, Quiroga, Jairo, Ortíz, Alejandro","Journal of the Brazilian Chemical Society; 24(9); 1396-1402","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900002&lang=pt" 
"S0103-50532013000900003-scl","Optimization and validation of FTIR method with tetrachloroethylene for determination of oils and grease in water matrices","Almeida, Cristina M. M., Silvério, Sofia, Silva, Cláudia, Paulino, Ana, Nascimento, Sandra, Revez, Célia A.","Journal of the Brazilian Chemical Society; 24(9); 1403-1413","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900003&lang=pt" 
"S0103-50532013000900004-scl","Iodine - catalyzed prins cyclization of aliphatic and aromatic ketones","Reddy, K. R. Kishore K., Silva Jr, Luiz F.","Journal of the Brazilian Chemical Society; 24(9); 1414-1419","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900004&lang=pt" 
"S0103-50532013000900005-scl","Synthesis of 2,3-diyne-1,4-naphthoquinone derivatives and evaluation of cytotoxic activity against tumor cell lines","Silva, Mauro G., Camara, Celso A., Silva, Tania M. S., Feitosa, Anderson C. S., Meira, Assuero S., Pessoa, Cláudia","Journal of the Brazilian Chemical Society; 24(9); 1420-1426","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900005&lang=pt" 
"S0103-50532013000900006-scl","Chemoenzymatic resolution of β-azidophenylethanols by candida antarctica and their application for the synthesis of chiral benzotriazoles","Rocha, Lenilson C., Rosset, Isac G., Melgar, Gliseida Z., Raminelli, Cristiano, Porto, André L. M., Jeller, Alex H.","Journal of the Brazilian Chemical Society; 24(9); 1427-1432","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900006&lang=pt" 
"S0103-50532013000900007-scl","UV filters in water samples: experimental design on the SPE optimization followed by GC-MS/MS analysis","Silva, Claudia P. da, Emídio, Elissandro S., Marchi, Mary R. R. de","Journal of the Brazilian Chemical Society; 24(9); 1433-1441","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900007&lang=pt" 
"S0103-50532013000900008-scl","Extractability of copper and application of diffusive gradients in thin films: metal availability in contaminated soil by biosolids","Garrido Reyes, Tatiana, Mendoza Crisosto, Jorge, Velásquez Vergara, Yaris","Journal of the Brazilian Chemical Society; 24(9); 1442-1450","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900008&lang=pt" 
"S0103-50532013000900009-scl","Degradation of the commercial herbicide glyphosate by photo-fenton process: evaluation of kinetic parameters and toxicity","Souza, Danilo R. de, Trovó, Alam G., Antoniosi Filho, Nelson R., Silva, Marcos A. A., Machado, Antonio E. H.","Journal of the Brazilian Chemical Society; 24(9); 1451-1460","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900009&lang=pt" 
"S0103-50532013000900011-scl","Construction of analytical curve fit models for simvastatin using ordinary and weighted least squares methods","Marques-Marinho, Flávia D., Reis, Ilka A., Vianna-Soares, Cristina D.","Journal of the Brazilian Chemical Society; 24(9); 1469-1477","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900011&lang=pt" 
"S0103-50532013000900012-scl","Microwave-assisted extraction combined with HPLC-MS/MS for diagnosis of fungal contamination in building materials","Horbik, Daria, Łowińska-Kluge, Aldona, Górski, Zbigniew, Stanisz, Ewa, Zgoła-Grześkowiak, Agnieszka","Journal of the Brazilian Chemical Society; 24(9); 1478-1486","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900012&lang=pt" 
