"S0185-39292014000300014-mex","La Revolución Mexicana en el cine: Un acercamiento a partir de la mirada ítaloeuropea","Oikión Solano, Verónica","Relaciones (Zamora); 35(139); 337-342","Relaciones (Zamora)","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-39292014000300014&lang=pt" 
"S0103-49792014000200006-scl","Locação social no Centro Histórico de Belém: investigação introdutória","Mercês, Simaia do Socorro Sales das, Tourinho, Helena Lúcia Zagury, Lobo, Marco Aurélio Arbage","Caderno CRH; 27(71); 299-311","Caderno CRH","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792014000200006&lang=pt" 
"S0103-49792014000200007-scl","Intervenciones politicas de primer orden: el caso de la política chilena de la transparencia","Valdivieso, Patricio, Vallejos-Romero, Arturo","Caderno CRH; 27(71); 313-328","Caderno CRH","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792014000200007&lang=pt" 
"S0103-49792014000200009-scl","De peão a colaborador: racionalização e subcontratação na construção civil","Costa, Luciano Rodrigues, Tomasi, Antônio de Pádua Nunes","Caderno CRH; 27(71); 347-365","Caderno CRH","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792014000200009&lang=pt" 
"S1405-04712014000200010-mex","Propiedades físicas y mecánicas de tres especies de guaduas mexicanas (Guadua aculeata, Guadua amplexifolia y Guadua velutina)","Ordóñez-Candelaria, Víctor Rubén, Bárcenas-Pazos, Guadalupe Martha","Madera y bosques; 20(2); 111-125","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200010&lang=pt" 
"S1405-04712014000200011-mex","Aptitud ecoturística en la sierra nevada de Texcoco, Estado de México","Pérez-Vivar, Marcelino A., González-Guillén, Manuel de J., Valdez-Lazalde, J. René, de los Santos-Posadas, Héctor M., Ángeles-Pérez, Gregorio","Madera y bosques; 20(2); 127-140","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200011&lang=pt" 
"S1405-04712014000200012-mex","Árboles y arbustos registrados en el Parque Ecológico Molino de San Roque, Municipio de Xalapa, Veracruz","Ruiz-Montiel, César, Vázquez-Torres, Vicente, Martínez-Hernandez, María de Jesús, Murrieta-Pérez, Lucio, Perea-Hernández, María Salomé","Madera y bosques; 20(2); 143-152","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200012&lang=pt" 
"S1405-04712014000200013-mex","Componentes químicos de la madera y la corteza de Haematoxylum brasiletto Karsten (Leguminosae)","Ávila-Calderón, Luz Elena A., Rutiaga-Quiñones, José Guadalupe","Madera y bosques; 20(2); 153-158","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200013&lang=pt" 
"S1405-04712014000200007-mex","Satureja macrostema: situación ambiental, conocimiento local y roles de género","Ortega-Ortega, Tomás, Vázquez-García, Verónica","Madera y bosques; 20(2); 71-86","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200007&lang=pt" 
"S1405-04712014000200006-mex","Análisis estadístico de los nombres comerciales de maderas en un país (España)","Villasante, Antonio, Vignote, Santiago, Blanco, Ricardo","Madera y bosques; 20(2); 59-70","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200006&lang=pt" 
"S1405-04712014000200005-mex","Evaluación de dos especies de selva seca en gradientes ambientales en Michoacán, México","Corona-Mora, Adriana, Sánchez-Vargas, Nahúm M., Lindig-Cisneros, Roberto","Madera y bosques; 20(2); 49-58","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200005&lang=pt" 
"S1405-04712014000200004-mex","Ecuaciones de biomasa aérea para Quercus laurina y Q. crassifolia en Oaxaca","Ruiz-Aquino, Faustino, Valdez-Hernández, Juan Ignacio, Manzano-Méndez, Filemón, Rodríguez-Ortiz, Gerardo, Romero-Manzanares, Angélica, Fuentes-López, Martha Elena","Madera y bosques; 20(2); 33-48","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200004&lang=pt" 
"S1405-04712014000200003-mex","Caracterización silvícola de Pseudotsuga menziesii en la reserva de la biosfera &quot;La Michilía&quot;","Domínguez-Calleros, Pedro A., Chávez-Flores, Gustavo A., Rodríguez-Téllez, Efraín, Corral-Rivas, José Javier, Goche-Telles, José R., Díaz-Vásquez, Manuel A.","Madera y bosques; 20(2); 23-31","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200003&lang=pt" 
"S1405-04712014000200002-mex","Manejo forestal y diversidad genética de Pinus patula Schiede ex Schltdl, &amp; Cham, en Sierra Juárez, Oaxaca","Alfonso-Corrado, Cecilia, Campos-Contreras, Jorge, Sánchez-García, Gerardo, Monsalvo-Reyes, Alejandro, Clark-Tapia, Ricardo","Madera y bosques; 20(2); 11-22","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200002&lang=pt" 
"S1405-04712014000200001-mex","Editorial","Dávalos Sotelo, Raymundo","Madera y bosques; 20(2); 05-06","Madera y bosques","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200001&lang=pt" 
"S1405-04712014000200009-mex","Comparative wood anatomy of Maytenus in Northwestern Argentina (South America)","Giménez, Ana María, Moglia, Juana Graciela, Figueroa, M.E., Díaz Zírpolo, J.A., Calatayu, Federico","Madera y bosques; 20(2); 95-110","Madera y bosques","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200009&lang=pt" 
"S1405-04712014000200008-mex","Correlation between chemical compounds and mechanical response in culms of two different ages of Guadua angustifolia Kunth","Sánchez-Echeverri, Luz Adriana, Aita, Giovanna, Robert, Diana, Rodriguez Garcia, Mario Enrique","Madera y bosques; 20(2); 87-94","Madera y bosques","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-04712014000200008&lang=pt" 
"S0103-33522014000200083-scl","Aborto no Congresso Nacional: o enfrentamento de atores religiosos e feministas em um Estado laico","Luna, Naara","Revista Brasileira de Ciência Política; (14); 83-109","Revista Brasileira de Ciência Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000200083&lang=pt" 
"S0103-33522014000200227-scl","Os senadores-empresários: recrutamento, carreira e partidos políticos dos empresários no Senado brasileiro (1986-2010)","Costa, Paulo Roberto Neves, Costa, Luiz Domingos, Nunes, Wellington","Revista Brasileira de Ciência Política; (14); 227-253","Revista Brasileira de Ciência Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000200227&lang=pt" 
"S0103-33522014000200299-scl","","Santos, Potyguara Alencar dos","Revista Brasileira de Ciência Política; (14); 299-305","Revista Brasileira de Ciência Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000200299&lang=pt" 
"S0103-33522014000200007-scl","Mediatização da religião e esfera pública nas eleições paulistanas de 2012","Martino, Luís Mauro Sá","Revista Brasileira de Ciência Política; (14); 7-26","Revista Brasileira de Ciência Política","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522014000200007&lang=pt" 
"S1130-01082014000700005-esp","Mucosal healing in Crohn&#039;s disease: relevance and controversies in real life clinical practice","González-Lama, Yago, Suárez, Cristina J., Blázquez, Isabel, Calvo, Marta, Matallana, Virginia, Vera, Isabel, Abreu, Luis","Revista Española de Enfermedades Digestivas; 106(7); 459-466","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700005&lang=pt" 
"S1130-01082014000700007-esp","Pancreatic dysontogenetic cysts","Rodrigues-Pinto, Eduardo, Pereira, Pedro, Cunha, Rui, Macedo, Guilherme","Revista Española de Enfermedades Digestivas; 106(7); 477-478","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700007&lang=pt" 
"S1130-01082014000700010-esp","Acute alithiasic cholecystitis: a not so rare disease","Blasco-Alonso, Javier, Santiago-García-Caro, Eloísa, Gil-Gómez, Raquel, Jiménez-Alcántara, Carolina, Sánchez-Yáñez, Pilar, Milano-Manso, Guillermo","Revista Española de Enfermedades Digestivas; 106(7); 487-490","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700010&lang=pt" 
"S1130-01082014000700008-esp","Intestinal-type poorly differentiated gastric adenocarcinoma with microsatellite instability and defective DNA mismatch repair proteins expression","Rubio-Fernández, Alejandro, Díaz-Delgado, Mario, Hernández-Amate, Alicia, García-Guerrero, Tomás, López-Macías, María, Toro-Zambrano, Weimar","Revista Española de Enfermedades Digestivas; 106(7); 479-481","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700008&lang=pt" 
"S1130-01082014000700011-esp","Anticoagulación de la trombosis venosa portal en la cirrosis","Seijo, Susana, García-Pagan, Juan Carlos","Revista Española de Enfermedades Digestivas; 106(7); 491-491","Revista Española de Enfermedades Digestivas","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700011&lang=pt" 
"S1130-01082014000700013-esp","Portal hypertension management during pregnancy","Bermell, Isadora, Chang, Wooring, Velázquez, Beatriz, Ceballos, Daniel, Cabrera, J.","Revista Española de Enfermedades Digestivas; 106(7); 493-494","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700013&lang=pt" 
"S1130-01082014000700003-esp","Almagate interference in breath test results for the diagnosis of Helicobacter pylori infection","Pons, Carles, Maisterra, Sandra, Salord, Sílvia, Pla, Àngels, Asensio, David, Fernández, Francisco Javier, Traveria, Gerard, Roura, Guillem","Revista Española de Enfermedades Digestivas; 106(7); 448-451","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700003&lang=pt" 
"S1130-01082014000700016-esp","Tratamiento mínimamente invasivo del vólvulo cecal agudo: colonoscopia seguida de cecopexia laparoscópica","Ortega, Patricia M., Rotellar, Fernando, Arredondo, Jorge, Baixauli, Jorge, Zozaya-Larequi, Francisco, Betés, Maite, Hernández-Lizoain, José Luis","Revista Española de Enfermedades Digestivas; 106(7); 497-499","Revista Española de Enfermedades Digestivas","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700016&lang=pt" 
"S1130-01082014000700009-esp","DRESS syndrome secondary to ibuprofen as a cause of hyperacute liver failure","Roales-Gómez, Valentín, Molero, Aída Isabel, Pérez-Amarilla, Inmaculada, Casabona-Francés, Sergio, Rey-Díaz-Rubio, Enrique, Catalán, Mercedes, Vanaclocha, Francisco, Colina, Francisco","Revista Española de Enfermedades Digestivas; 106(7); 482-486","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700009&lang=pt" 
"S1130-01082014000700004-esp","Appendiceal diverticulitis and acute appendicitis: differences and similarities","Lobo-Machín, Irene, Delgado-Plasencia, Luciano, Hernández-González, Ibrahim, Brito-García, Alejandro, Burillo-Putze, Guillermo, Bravo-Gutiérrez, Alberto, Martínez-Riera, Antonio, Medina-Arana, Vicente","Revista Española de Enfermedades Digestivas; 106(7); 452-458","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700004&lang=pt" 
"S1130-01082014000700001-esp","Colorectal cancer screening: a dynamic reality","Carballo, Fernando","Revista Española de Enfermedades Digestivas; 106(7); 435-438","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000700001&lang=pt" 
"S1984-22012014000200061-scl","CENÁRIOS DE OCUPAÇÃO E TRANSFORMAÇÃO DA PAISAGEM NA BAIXADA DE JACAREPAGUÁ, RIO DE JANEIRO","Name, Leonardo, Cardeman, Rogério Goldfeld","Mercator (Fortaleza); 13(2); 61-78","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200061&lang=pt" 
"S1984-22012014000200209-scl","PROCEDIMIENTO METODOLÓGICO PARA EJECUTAR EL PROCESO DE ORDENAMIENTO AMBIENTAL EN CUBA","López, Obllurys Cárdenas","Mercator (Fortaleza); 13(2); 209-226","Mercator (Fortaleza)","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200209&lang=pt" 
"S1984-22012014000200227-scl","MONITORAMENTO ESPELEOCLIMÁTICO DO TRECHO TURÍSTICO DA CAVERNA SANTANA (PETAR, SP)","Lobo, Heros Augusto Santos, Perinotto, José Alexandre de Jesus, Boggiani, Paulo César","Mercator (Fortaleza); 13(2); 227-241","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200227&lang=pt" 
"S1984-22012014000200169-scl","LOS PAISAJES DE HUMEDALES, MARCO CONCEPTUAL Y ASPECTOS METODOLÓGICOS PARA SU ESTUDIO Y ORDENAMIENTO","Martínez, Angel Alberto Alfonso, Rodríguez, José Mateo, Hernández, Alfredo Cabrera","Mercator (Fortaleza); 13(2); 169-191","Mercator (Fortaleza)","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200169&lang=pt" 
"S1984-22012014000200125-scl","AGRICULTURA CAMPONESA E PRÁTICAS (AGRO)ECOLÓGICAS. ABORDAGEM TERRITORIAL HISTÓRICO-CRÍTICA, RELACIONAL E PLURIDIMENSIONAL","Saquet, Marcos Aurelio","Mercator (Fortaleza); 13(2); 125-143","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200125&lang=pt" 
"S1984-22012014000200079-scl","PARQUES URBANOS, POLÍTICAS PÚBLICAS E SUSTENTABILIDADE","Gomes, Marcos Antônio Silvestre","Mercator (Fortaleza); 13(2); 79-90","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200079&lang=pt" 
"S1984-22012014000200155-scl","FÉ E PRAGMATISMO NO SERTÃO","Pontes, Emilio Tarlis Mendes","Mercator (Fortaleza); 13(2); 155-168","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200155&lang=pt" 
"S1984-22012014000200091-scl","NOVA DINÂMICA DOS MUNICÍPIOS DO PARANÁ","Costa, Fábio Rodrigues da, Rocha, Márcio Mendes","Mercator (Fortaleza); 13(2); 91-104","Mercator (Fortaleza)","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-22012014000200091&lang=pt" 
"S1316-71382014000200004-ven","Desarticulación de cadera por sarcoma sinovial monofásico: Caso clínico","Fernández Pontillo, Amílcar, Pontillo, Humberto, Vargas de Fernández, María de Lourdes, Pontillo Chiavelli, Pascual","Salus; 18(2); 13-17","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200004&lang=pt" 
"S1316-71382014000200005-ven","Micronúcleos: biomarcador de genotoxicidad en expuestos a plaguicidas","Matheus Lobo, Tibisay, Bolaños, Alba","Salus; 18(2); 18-26","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200005&lang=pt" 
"S1316-71382014000200006-ven","Uso del teléfono celular como distractor en la conducción de automóviles","Agüero, Dariana, Almeida, Gishelys, Espitia, Mouriel, Flores, Ana, Espig, Herbert","Salus; 18(2); 27-34","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200006&lang=pt" 
"S1316-71382014000200007-ven","Sucesión de la entomofauna cadavérica a partir de un biomodelo con vísceras de res","Núñez Rodríguez, José, Liria Salazar, Jonathan","Salus; 18(2); 35-39","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200007&lang=pt" 
"S1316-71382014000200001-ven","VIH: 30 años después…","González M, Germán","Salus; 18(2); 3-4","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200001&lang=pt" 
"S1316-71382014000200002-ven","Escasez de medicamentos y su repercusión en la salud","Aular de González, Yalitza","Salus; 18(2); 5-6","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200002&lang=pt" 
"S1316-71382014000200003-ven","Una perspectiva axiológica del cuerpo humano sin vida","Tocci D, Napoleón, Bracho L, Cira, Leal G, Jesús","Salus; 18(2); 7-12","Salus","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-71382014000200003&lang=pt" 
"S0102-69922014000200014-scl","","Cowan Ros, Carlos","Sociedade e Estado; 29(2); 607-633","Sociedade e Estado","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69922014000200014&lang=pt" 
"S0123-417X2014000200009-col","Factores psicosociales de origen laboral, estrés y morbilidad en el mundo","Vieco Gómez, Germán F, Abello Llanos, Raimundo","Psicología desde el Caribe; 31(2); 354-385","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200009&lang=pt" 
"S0123-417X2014000200008-col","Prácticas y conductas sexuales de riesgo en jóvenes: una perspectiva de género","Bahamón Muñetón, Marly Johana, Vianchá Pinzón, Mildred Alexandra, Tobos Vergara, Adriana Reneé","Psicología desde el Caribe; 31(2); 327-353","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200008&lang=pt" 
"S0123-417X2014000200005-col","Barras de fútbol, consumo de drogas y violencia","Uribe Aramburo, Nicolás Ignacio, Castaño Pérez, Guillermo Alonso","Psicología desde el Caribe; 31(2); 243-279","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200005&lang=pt" 
"S0123-417X2014000200004-col","¿LOS ESTUDIANTES DE EDUCACION BASICA Y MEDIA SON VÍCTIMAS DE MALTRATO POR PARTE DE SUS PROFESORES?","Sánchez-Jiménez, Elvia, Cepeda-Cuervo, Edilberto","Psicología desde el Caribe; 31(2); 223-242","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200004&lang=pt" 
"S0123-417X2014000200007-col","Values as a Mediational System for self-construction: contributions from Cultural Constructivism","Rengifo-Herrera, Francisco Jose, Uchoa Branco, Angela","Psicología desde el Caribe; 31(2); 304-326","Psicología desde el Caribe","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200007&lang=pt" 
"S0123-417X2014000200006-col","Evaluación del soporte social: análisis de literatura en la base de datos ebsco, Búsqueda académica entre 2001 y 2011","Ferrari Cardoso, Hugo, Nunes Baptista, Makilim, Marín Rueda, Fabián Javier","Psicología desde el Caribe; 31(2); 280-303","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200006&lang=pt" 
"S0123-417X2014000200001-col","Competencias ciudadanas","Castro Annicchiarico, Gisselle","Psicología desde el Caribe; 31(2); 1-4","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200001&lang=pt" 
"S0123-417X2014000200003-col","Influencia del clima familiar en el proceso de adaptación social del adolescente","Verdugo Lucero, Julio César, Arguelles Barajas, José, Guzmán Muñiz, Jorge, Márquez González, Claudia, Montes Delgado, Roberto, Uribe Alvarado, Isaac","Psicología desde el Caribe; 31(2); 207-222","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200003&lang=pt" 
