"S0103-84782005000400038-scl","Detection of Ehrlichia canis in bone marrow aspirates of experimentally infected dogs","Moreira, Simone Magela, Machado, Rosângela, Passos, Lygia Friche","Ciência Rural; 35(4); 958-960","Ciência Rural","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400038&lang=pt" 
"S0103-84782005000400023-scl","Crescimento, desenvolvimento gonadal e composição muscular de matrinxãs (Brycon cephalus) submetidos à restrição alimentar e realimentação durante um ano","Carvalho, Elisa Garcia, Urbinati, Elisabeth Criscuolo","Ciência Rural; 35(4); 897-908","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400023&lang=pt" 
"S0103-84782005000400039-scl","Micropropagação fotoautotrófica e uso da luz natural","Erig, Alan Cristiano, Schuch, Márcia Wulff","Ciência Rural; 35(4); 961-965","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400039&lang=pt" 
"S0103-84782005000400040-scl","Metodologia e aplicação da citometria de fluxo na hematologia veterinária","Nakage, Ana Paula Massae, Santana, Aureo Evangelista, Cápua, Maria Luisa Buffo de, Coelho, Patrícia Sampaio","Ciência Rural; 35(4); 966-973","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400040&lang=pt" 
"S0103-84782005000400008-scl","Volatilização de amônia com aplicação de uréia na superfície do solo, no sistema plantio direto","Da Ros, Clovis Orlando, Aita, Celso, Giacomini, Sandro José","Ciência Rural; 35(4); 799-805","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400008&lang=pt" 
"S0103-84782005000400024-scl","Microminerais para bovinos de corte nas pastagens nativas dos Campos de Cima da Serra, RS, Brasil","Wunsch, Carolina, Barcellos, Júlio Otávio Jardim, Prates, Ênio Rosa, Grecellé, Roberto Andrade, Costa, Eduardo Castro da","Ciência Rural; 35(4); 903-908","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400024&lang=pt" 
"S0103-84782005000400006-scl","Longevidade e parâmetros reprodutivos de Myzus persicae (Sulzer, 1776) (Hemiptera: Aphididae) sobre berinjela em diferentes temperaturas","Michelotto, Marcos Doniseti, Chagas Filho, Norton Rodrigues, Silva, Ricardo Adaime da, Busoli, Antonio Carlos","Ciência Rural; 35(4); 788-793","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400006&lang=pt" 
"S0103-84782005000400025-scl","Composição química de Baccharis dracunculifolia, fonte botânica das própolis dos estados de São Paulo e Minas Gerais","Alencar, Severino Matias de, Aguiar, Cláudio Lima de, Paredes-Guzmán, Julio, Park, Yong Kun","Ciência Rural; 35(4); 909-915","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400025&lang=pt" 
"S0103-84782005000400005-scl","Produtividade e qualidade de frutos de meloeiro cultivado em substrato com três doses de solução nutritiva","Andriolo, Jerônimo Luiz, Luz, Gean Lopes da, Bortolotto, Orcial Ceolin, Godoi, Rodrigo dos Santos","Ciência Rural; 35(4); 781-787","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400005&lang=pt" 
"S0103-84782005000400014-scl","Histologia da associação de membranas biológicas de origem bovina implantadas no subcutâneo de ratos","Yamatogi, Ricardo Seiti, Rahal, Sheila Canevese, Granjeiro, José Mauro, Taga, Rumio, Cestari, Tânia Mary, Lima, Alfredo Feio da Maia","Ciência Rural; 35(4); 837-842","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400014&lang=pt" 
"S0103-84782005000400011-scl","Sistema radicular de plantas cítricas e atributos físicos do solo em um Latossolo argiloso submetido à escarificação","Bordin, Ivan, Neves, Carmen Silvia Vieira Janeiro, Aida, Fernando Tsuyoshi, Souza, Waltoyr Romero de, Davoglio Junior, Antonio Carlos, Furlaneto, Thiago Luiz Ragugnetti, Tavares Filho, João","Ciência Rural; 35(4); 820-825","Ciência Rural","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400011&lang=pt" 
"S0100-879X2005000800018-scl","Effect of high hydrostatic pressure on the barrier properties of polyamide-6 films","Schmerder, A., Richter, T., Langowski, H.-C., Ludwig, H.","Brazilian Journal of Medical and Biological Research; 38(8); 1279-1283","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800018&lang=pt" 
"S0100-879X2005000800008-scl","Pressure-induced dissociation of casein micelles: size distribution and effect of temperature","Gebhardt, R., Doster, W., Kulozik, U.","Brazilian Journal of Medical and Biological Research; 38(8); 1209-1214","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800008&lang=pt" 
"S0100-879X2005000800011-scl","Differences in pressure and temperature transitions of proteins and polymer gels","Kunugi, S., Kameyama, K., Tada, T., Tanaka, N., Shibayama, M., Akashi, M.","Brazilian Journal of Medical and Biological Research; 38(8); 1233-1238","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800011&lang=pt" 
"S0100-879X2005000800003-scl","Insights into the role of hydration in protein structure and stability obtained through hydrostatic pressure studies","Royer, C.A.","Brazilian Journal of Medical and Biological Research; 38(8); 1167-1173","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800003&lang=pt" 
"S0100-879X2005000800004-scl","The powerful high pressure tool for protein conformational studies","Marchal, S., Torrent, J., Masson, P., Kornblatt, J.M., Tortora, P., Fusi, P., Lange, R., Balny, C.","Brazilian Journal of Medical and Biological Research; 38(8); 1175-1183","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800004&lang=pt" 
"S0100-879X2005000800006-scl","Volume and energy folding landscape of prion protein revealed by pressure","Cordeiro, Y., Kraineva, J., Winter, R., Silva, J.L.","Brazilian Journal of Medical and Biological Research; 38(8); 1195-1201","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800006&lang=pt" 
"S0100-879X2005000800007-scl","The effect of hydrostatic pressure on membrane-bound proteins","Scarlata, S.","Brazilian Journal of Medical and Biological Research; 38(8); 1203-1208","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800007&lang=pt" 
"S0100-879X2005000800009-scl","Stabilization of partially folded states in protein folding/misfolding transitions by hydrostatic pressure","Ferreira, S.T., Chapeaurouge, A., De Felice, F.G.","Brazilian Journal of Medical and Biological Research; 38(8); 1215-1222","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800009&lang=pt" 
"S0100-879X2005000800016-scl","The biological effects of high-pressure gas on the yeast transcriptome","Matsuoka, H., Suzuki, Y., Iwahashi, H., Arao, T., Suzuki, Y., Tamura, K.","Brazilian Journal of Medical and Biological Research; 38(8); 1267-1272","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800016&lang=pt" 
"S0100-879X2005000800012-scl","How does yeast respond to pressure?","Fernandes, P.M.B.","Brazilian Journal of Medical and Biological Research; 38(8); 1239-1245","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800012&lang=pt" 
"S0100-879X2005000800014-scl","Modeling the pressure inactivation dynamics of Escherichia coli","Yamamoto, K., Matsubara, M., Kawasaki, S., Bari, M.L., Kawamoto, S.","Brazilian Journal of Medical and Biological Research; 38(8); 1253-1257","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800014&lang=pt" 
"S0100-879X2005000800015-scl","Inactivation of Staphylococcus aureus and Salmonella enteritidis in tryptic soy broth and caviar samples by high pressure processing","Fioretto, F., Cruz, C., Largeteau, A., Sarli, T.A., Demazeau, G., El Moueffak, A.","Brazilian Journal of Medical and Biological Research; 38(8); 1259-1265","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800015&lang=pt" 
"S0100-879X2005000800017-scl","High pressure near infrared study of the mutated light-harvesting complex LH2","Braun, P., Gebhardt, R., Kwa, L., Doster, W.","Brazilian Journal of Medical and Biological Research; 38(8); 1273-1278","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800017&lang=pt" 
"S0100-879X2005000800001-scl","Highlights of the 3rd International Conference on High Pressure Bioscience and Biotechnology","Mignaco, J.A., Lima, L.M.T.R., Rosenthal, A., Foguel, D., Silva, J.L.","Brazilian Journal of Medical and Biological Research; 38(8); 1147-1155","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800001&lang=pt" 
"S0100-879X2005000800005-scl","Pressure-assisted cold denaturation of hen egg white lysozyme: the influence of co-solvents probed by hydrogen exchange nuclear magnetic resonance","Vogtt, K., Winter, R.","Brazilian Journal of Medical and Biological Research; 38(8); 1185-1193","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800005&lang=pt" 
"S0100-879X2005000800010-scl","Some physico-chemical parameters that influence proteinase K resistance and the infectivity of PrP Sc after high pressure treatment","Heindl, P., Fernández García, A., Büttner, M., Voigt, H., Butz, P., Tauscher, B., Pfaff, E.","Brazilian Journal of Medical and Biological Research; 38(8); 1223-1231","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800010&lang=pt" 
"S0100-879X2005000800013-scl","High pressure-sensitive gene expression in Lactobacillus sanfranciscensis","Vogel, R.F., Pavlovic, M., Hörmann, S., Ehrmann, M.A.","Brazilian Journal of Medical and Biological Research; 38(8); 1247-1252","Brazilian Journal of Medical and Biological Research","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2005000800013&lang=pt" 
"S0102-86502005000400005-scl","Estudo clínico e histopatológico da reação tecidual às suturas interna e externa dos fios monofilamentares de nylon e poliglecaprone 25 em ratos","Ribeiro, Camila Maria Beder, Silva Júnior, Valdemiro Amaro da, Silva Neto, Joaquim Celestino da, Vasconcelos, Belmiro Cavalcanti do Egito","Acta Cirurgica Brasileira; 20(4); 284-291","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400005&lang=pt" 
"S0102-86502005000400006-scl","Isquemia e reperfusão hepática total em condições de normalidade e sob estado de choque hemorrágico controlado: efeitos no sequestro de neutrófilos no rim do rato","Hirano, Elcio Shiyoiti, Mantovani, Mario, Morandin, Rosana Celestina","Acta Cirurgica Brasileira; 20(4); 292-299","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400006&lang=pt" 
"S0102-86502005000400009-scl","Implante lobar autólogo pós pneumonectomia: modelo experimental em cães","Nagao, Rincan Katsuhilo, Cataneo, Antônio José Maria","Acta Cirurgica Brasileira; 20(4); 311-316","Acta Cirurgica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502005000400009&lang=pt" 
"S0104-42302005000400017-scl","Morbidade por doenças respiratórias em pacientes hospitalizados em São Paulo/SP","Toyoshima, Marcos Tadashi Kakitani, Ito, Gláucia Munemasa, Gouveia, Nelson","Revista da Associação Médica Brasileira; 51(4); 209-213","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400017&lang=pt" 
"S0104-42302005000400018-scl","Avaliação clínica, radiográfica e laboratorial de pacientes com osteogênese imperfeita","Santili, Cláudio, Akkari, Miguel, Waisberg, Gilberto, Bastos Júnior, José Olympio Catão, Ferreira, William Martins","Revista da Associação Médica Brasileira; 51(4); 214-220","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400018&lang=pt" 
"S0104-42302005000400019-scl","Dopplervelocimetria do ducto venoso na predição da acidemia fetal","Carvalho, Francisco Herlânio C., Moron, Antonio Fernandes, Mattar, Rosiane, Santana, Renato Martins, Murta, Carlos Geraldo V., Barbosa, Maurício Mendes, Torloni, Maria Regina, Kulay Junior, Luiz","Revista da Associação Médica Brasileira; 51(4); 221-227","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400019&lang=pt" 
"S0104-42302005000400020-scl","Invasão linfática clinicamente não detectável do câncer vulvar","Sarian, Luís Otávio Zanatta, Marshall, Priscila Silva, Derchain, Sophie Françoise Mauricette, Torres, José Carlos Campos, Santos, Adriana de Cassia Paiva, Souza, Gustavo Antônio de","Revista da Associação Médica Brasileira; 51(4); 228-232","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400020&lang=pt" 
"S0104-42302005000400021-scl","Índice de congestão portal e a ocorrência de trombose portal pós-dape","Ferreira, Fabio Gonçalves, Chin, Eduardo Wei Kin, Santos, Maria de Fatima, Carvalho, Darcy Lisbão Moreira de, De Capua Junior, Armando","Revista da Associação Médica Brasileira; 51(4); 233-236","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400021&lang=pt" 
"S0103-40142005000200002-scl","Processos de ocupação nas novas fronteiras da Amazônia: o interflúvio do Xingu/ Iriri","Escada, Maria Isabel Sobral, Vieira, Ima Célia G., Kampel, Silvana A., Araújo, Roberto, Veiga, Jonas Bastos da, Aguiar, Ana Paula Dutra, Veiga, Iran, Oliveira, Myriam, Pereira, Jorge Luís Gavina, Carneiro Filho, Arnaldo, Fearnside, Philip Martin, Venturieri, Adriano, Carriello, Felix, Thales, Marcelo, Carneiro, Tiago Senna G., Monteiro, Antônio Miguel Vieira, Câmara, Gilberto","Estudos Avançados; 19(54); 9-23","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200002&lang=pt" 
"S0103-40142005000200005-scl","A questão fundiária na Amazônia","Loureiro, Violeta Refkalefsky, Pinto, Jax Nildo Aragão","Estudos Avançados; 19(54); 77-98","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200005&lang=pt" 
"S0103-40142005000200015-scl","Meus poemas favoritos de ontem &amp; hoje","Nunes, Benedito","Estudos Avançados; 19(54); 258-281","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200015&lang=pt" 
"S0103-40142005000200018-scl","Rauménirrouds","Martins, Alberto","Estudos Avançados; 19(54); 333-337","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200018&lang=pt" 
"S0103-40142005000200023-scl","Por que uma convenção sobre a proteção da diversidade cultural?","Lima, Antonio A. Dayrell de","Estudos Avançados; 19(54); 447-454","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200023&lang=pt" 
"S0103-50532005000500007-scl","HPLC method to assay total saponins in Ilex paraguariensis aqueous extract","Gnoatto, Simone C.B., Schenkel, Eloir P., Bassani, Valquiria L.","Journal of the Brazilian Chemical Society; 16(4); 723-725","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500007&lang=pt" 
"S0103-50532005000500006-scl","Four new metal complexes with the amino acid deoxyalliin","Massabni, Antonio C., Corbi, Pedro P., Melnikov, Petr, Zacharias, Marisa A., Rechenberg, Hercílio R.","Journal of the Brazilian Chemical Society; 16(4); 718-722","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500006&lang=pt" 
"S0103-50532005000500005-scl","Electrochemical and spectroscopic study of 4-(Phenyldiazenyl)-2-{[tris-(hydroxymethyl)methyl] aminomethylene}cyclohexa-3,5-dien-1(2H)-one: mechanism of the azo and imine electroreduction","Çakir, Semiha, Biçer, Ender, Odabasoglu, Mustafa, Albayrak, Çigdem","Journal of the Brazilian Chemical Society; 16(4); 711-717","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500005&lang=pt" 
"S0103-50532005000500030-scl","Facile regeneration of carbonyl compounds from oximes under microwave irradiations using N-bromophthalimide","Khazaei, Ardeshir, Manesh, Abbas Amini","Journal of the Brazilian Chemical Society; 16(4); 874-876","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500030&lang=pt" 
"S0103-50532005000500003-scl","Trichloroisocyanuric acid in H2SO4: an efficient superelectrophilic reagent for chlorination of isatin and benzene derivatives","Mendonça, Gabriela Fonseca, Magalhães, Rejane Ramos, Mattos, Marcio C. S. de, Esteves, Pierre M.","Journal of the Brazilian Chemical Society; 16(4); 695-698","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500003&lang=pt" 
"S0103-50532005000500001-scl","Editorial","Pinto, Angelo C., Andrade, Jailson B. de","Journal of the Brazilian Chemical Society; 16(4); -","Journal of the Brazilian Chemical Society","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500001&lang=pt" 
"S0103-50532005000500002-scl","Isobutane/2-butene alkylation with zeolite Y without Br&lt;FONT FACE=Symbol&gt;Æ&lt;/FONT&gt;nsted acidity","Rosenbach Jr, Nilton, Mota, Claudio J. A.","Journal of the Brazilian Chemical Society; 16(4); 691-694","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500002&lang=pt" 
"S0103-50532005000500008-scl","Field sampling system for determination of cadmium and nickel in fresh water by flame atomic absorption spectrometry","Santos, Walter N. L. dos, Santos, Carla M. dos, Ferreira, Sérgio L. C.","Journal of the Brazilian Chemical Society; 16(4); 727-732","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500008&lang=pt" 
"S0103-50532005000500011-scl","Determination of fenitrothion in commercial formulations by square wave voltammetry and UV-Vis spectroscopy","Zelayaran Melgar, L., Machado, S. A. S.","Journal of the Brazilian Chemical Society; 16(4); 743-748","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500011&lang=pt" 
"S0103-50532005000500010-scl","Synthesis of (±)-kigelin","Saeed, Aamer, Ehsan, Somia","Journal of the Brazilian Chemical Society; 16(4); 739-742","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500010&lang=pt" 
"S0103-50532005000500013-scl","Evaluation of the anticorrosive properties of environmental friendly inorganic corrosion inhibitors pigments","Leite, Adriana O. S., Araújo, Walney S., Margarit, Isabel C.P., Correia, Adriana N., Lima-Neto, Pedro de","Journal of the Brazilian Chemical Society; 16(4); 756-762","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500013&lang=pt" 
"S0103-50532005000500018-scl","Synthesis, X-ray crystal structure and thermal decomposition mechanism of [Zn(MCZ)3](NO3)2·H2O (MCZ=Methyl Carbazate)","Ma, Guixia, Zhang, Tonglai, Yu, Kaibei","Journal of the Brazilian Chemical Society; 16(4); 796-800","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500018&lang=pt" 
"S0103-50532005000500017-scl","Structural impact of hydroxyvalerate in polyhydroxyalkanoates (PHAscl) dense film monitored by XPS and photothermal methods","Silva, Marcelo G. da, Vargas, Helion, Poley, Luiz H., Rodriguez, Ruben S., Baptista, Gilson B.","Journal of the Brazilian Chemical Society; 16(4); 790-795","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500017&lang=pt" 
"S0103-50532005000500033-scl","Studies on the dehydroiodination of cyclic beta-iodo-enol ethers","Ferraz, Helena M. C., Sano, Myrian K., Bombonato, Fernanda I., Nunes, Marta R. S.","Journal of the Brazilian Chemical Society; 16(4); 884-887","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500033&lang=pt" 
"S0103-50532005000500032-scl","Short synthesis of new 13,16-diazaestrone and 13,16-diazaequilenin analogs","Parihar, J. A., Ramana, M. M. V.","Journal of the Brazilian Chemical Society; 16(4); 881-883","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500032&lang=pt" 
