"S1020-49892015000400019-spa","Soccer and sexual health education: a promising approach for reducing adolescent births in Haiti","Kaplan, Kathryn C, Lewis, Judy, Gebrian, Bette, Theall, Katherine","Revista Panamericana de Salud Pública; 37(4-5); 316-323","Revista Panamericana de Salud Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892015000400019&lang=pt" 
"S0718-560X2015000200004-chl","Desarrollo del ensilado del alga Gracilaria chilensis para la alimentación del abalón rojo Haliotis rufescens","Mardones, Alfonso, Cordero, Rodrigo, Augsburger, Alberto, De los Ríos-Escalante, Patricio","Latin american journal of aquatic research; 43(2); 295-303","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200004&lang=pt" 
"S0718-560X2015000200005-chl","Coeficientes de digestibilidad total y de proteínas en alimentos experimentales para juveniles de Oplegnathus insignis (Kner, 1867) (Perciformes, Oplegnathidae)","Muñoz, Avelino, Segovia, Elio, Futagawa, Masatoshi, Marchant, Christopher, Flores, Héctor","Latin american journal of aquatic research; 43(2); 304-308","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200005&lang=pt" 
"S0718-560X2015000200002-chl","Efecto de la salinidad en la supervivencia embrionaria de puye Galaxias maculatus (Jenyns, 1842)","Barile, Juan, Escudero, Manuel, Carreño, Eriko, San Martín, David","Latin american journal of aquatic research; 43(2); 282-286","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200002&lang=pt" 
"S0718-560X2015000200003-chl","Comparación de dos métodos de sacrificio en trucha arcoiris (Oncorhynchus mykiss)","Diaz-Villanueva, Jorge, Robotham, Hugo","Latin american journal of aquatic research; 43(2); 287-294","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200003&lang=pt" 
"S0718-560X2015000200001-chl","Saturación del carbonato de calcio en un área de cultivo de mitílidos en el Seno Reloncaví, Patagonia norte, Chile","Alarcón, Emilio, Valdés, Nolasca, Torres, Rodrigo","Latin american journal of aquatic research; 43(2); 277-281","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200001&lang=pt" 
"S0718-560X2015000200009-chl","Indicadores bióticos y fracción de tamaños en la definición de la macrofauna","Pino, Loreto, Marín, Sandra L, Núñez, Rosa","Latin american journal of aquatic research; 43(2); 329-336","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200009&lang=pt" 
"S0718-560X2015000200015-chl","Caligus rogercresseyi: posible vector en la transmisión horizontal del virus de la anemia infecciosa del salmón (ISAv)","Oelckers, Karin, Vike, Siri, Duesund, Henrik, González, Javier, Nylund, Are, Yany, Gabriel","Latin american journal of aquatic research; 43(2); 380-387","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200015&lang=pt" 
"S0718-560X2015000200014-chl","Genetic structure of Chilean populations of Seriola lalandi for the diversification of the national aquaculture in the north of Chile","Fernández, Gonzalo, Cichero, Daniela, Patel, Alok, Martínez, Victor","Latin american journal of aquatic research; 43(2); 374-379","Latin american journal of aquatic research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200014&lang=pt" 
"S0718-560X2015000200011-chl","Crecimiento de juveniles de congrio colorado Genypterus chilensis en condiciones de cultivo","Vega, Rolando, Estrada, Juan Manuel, Ramírez, Diego, Flores, Camila, Zamorano, José, Encina, Francisco, Mardones, Alfonso, Valdebenito, Iván, Dantagnan, Patricio","Latin american journal of aquatic research; 43(2); 344-350","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200011&lang=pt" 
"S0718-560X2015000200010-chl","Efecto del calcio sobre la toxicidad aguda de aluminio en alevines de trucha arcoiris (Oncorhynchus mykiss) expuestos en aguas de diferente pH","Vega, Rolando, Zamorano, José, Encina, Francisco, Mardones, Alfonso","Latin american journal of aquatic research; 43(2); 337-343","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200010&lang=pt" 
"S0718-560X2015000200013-chl","Quantification of intestinal bacteria, operating cost and performance of fingerlings Nile tilapia subjected to probiotics","Garcia-Marengoni, Nilton, Menezes-Albuquerque, Daniele","Latin american journal of aquatic research; 43(2); 367-373","Latin american journal of aquatic research","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200013&lang=pt" 
"S0718-560X2015000200012-chl","Determinación y evaluación de los componentes presentes en las pinturas anti-incrustantes utilizadas en la acuicultura y sus posibles efectos en sedimentos marinos en el sur de Chile","Vera, Rodrigo, Duarte, Cristián, Pinilla, Elías, Murillo, Vladimir, Oyarzún, Marina, Aroca, Gésica","Latin american journal of aquatic research; 43(2); 351-366","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200012&lang=pt" 
"S0100-72032015000500199-scl","Aspectos da atividade sexual precoce","Lara, Lucia Alves da Silva, Abdo, Carmita Helena Najjar","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 199-202","Revista Brasileira de Ginecologia e Obstetrícia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500199&lang=pt" 
"S0100-72032015000500222-scl","Secreção vaginal anormal: Sensibilidade, especificidade e concordância entre o diagnóstico clínico e citológico","Camargo, Kélvia Cristina de, Alves, Rosane Ribeiro Figueiredo, Baylão, Luciano Augusto, Ribeiro, Andrea Alves, Araujo, Nadja Lindany Alves de Souza, Tavares, Suelene Brito do Nascimento, Santos, Sílvia Helena Rabelo dos","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 222-228","Revista Brasileira de Ginecologia e Obstetrícia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500222&lang=pt" 
"S0100-72032015000500203-scl","Frequência do Papilomavírus Humano na placenta, no colostro e no sangue do cordão umbilical","Teixeira, Lisiane Ortiz, Amaral, Suélen Cavalheiro, Finger-Jardim, Fabiana, Hora, Vanusa Pousada da, Gonçalves, Carla Vitola, Soares, Marcelo Alves, Martinez, Ana Maria Barral de","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 203-207","Revista Brasileira de Ginecologia e Obstetrícia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500203&lang=pt" 
"S0100-72032015000500216-scl","Do induced twin pregnancies influence the obstetric and neonatal results of multiple births born before 32 weeks? Comparison to spontaneous gestation","Dinis, Sofia Raposo, Domingues, Ana Patrícia, Belo, Adriana, Couto, Daniela, Fonseca, Etelvina, Moura, Paulo","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 216-221","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500216&lang=pt" 
"S0100-72032015000500241-scl","Medico-legal litigation in Obstetrics: a characterization analysis of a decade in Portugal","Domingues, Ana Patrícia Rodrigues, Belo, Adriana, Moura, Paulo, Vieira, Duarte Nuno","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 241-246","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500241&lang=pt" 
"S0100-72032015000500229-scl","Frequência de células escamosas atípicas de significado indeterminado (ASCUS) em mulheres grávidas e não grávidas","Dufloth, Rozany Mucha, Vieira, Luiz Fernando Fonseca, Xavier Júnior, José Candido Caldeira, Vale, Diama Bhadra, Zeferino, Luiz Carlos","Revista Brasileira de Ginecologia e Obstetrícia; 37(5); 229-232","Revista Brasileira de Ginecologia e Obstetrícia","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032015000500229&lang=pt" 
"S0102-311X2015000500012-spa","Uso de diferentes critérios para avaliação da inadequação do pré-natal: um estudo de base populacional no extremo Sul do Brasil","Saavedra, Janaina Salomão, Cesar, Juraci A.","Cadernos de Saúde Pública; 31(5); 1003-1014","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500012&lang=pt" 
"S0102-311X2015000500017-spa","Socio-demographic correlates of leisure time physical activity among Portuguese adults","Marques, Adilson, Martins, João, Sarmento, Hugo, Ramos, Madalena, Diniz, José, Costa, Francisco Carreiro da","Cadernos de Saúde Pública; 31(5); 1061-1070","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500017&lang=pt" 
"S0102-311X2015000500020-spa","Atendimentos por acidentes e violências na infância em serviços de emergências públicas","Malta, Deborah Carvalho, Mascarenhas, Márcio Denis Medeiros, Neves, Alice Cristina Medeiros das, Silva, Marta Alves da","Cadernos de Saúde Pública; 31(5); 1095-1105","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500020&lang=pt" 
"S0102-311X2015000500021-scl","Dioxins and furans in breast milk: a case study of mothers from southern Rio de Janeiro, Brazil","Ferreira, Aldo Pacheco, Moreira, Maria de Fátima Ramos","Cadernos de Saúde Pública; 31(5); 1107-1111","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500021&lang=pt" 
"S0102-311X2015000500020-scl","Atendimentos por acidentes e violências na infância em serviços de emergências públicas","Malta, Deborah Carvalho, Mascarenhas, Márcio Denis Medeiros, Neves, Alice Cristina Medeiros das, Silva, Marta Alves da","Cadernos de Saúde Pública; 31(5); 1095-1105","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500020&lang=pt" 
"S0102-311X2015000500023-spa","DE CORPOS E TRAVESSIAS: UMA ANTROPOLOGIA DE CORPOS E AFETOS","Hallais, Janaína Alves da Silveira, Barros, Nelson Filice de","Cadernos de Saúde Pública; 31(5); 1117-1118","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500023&lang=pt" 
"S0102-311X2015000500021-spa","Dioxins and furans in breast milk: a case study of mothers from southern Rio de Janeiro, Brazil","Ferreira, Aldo Pacheco, Moreira, Maria de Fátima Ramos","Cadernos de Saúde Pública; 31(5); 1107-1111","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500021&lang=pt" 
"S0102-311X2015000500012-scl","Uso de diferentes critérios para avaliação da inadequação do pré-natal: um estudo de base populacional no extremo Sul do Brasil","Saavedra, Janaina Salomão, Cesar, Juraci A.","Cadernos de Saúde Pública; 31(5); 1003-1014","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500012&lang=pt" 
"S0102-311X2015000500013-scl","Aspectos sociodemográficos associados a três comportamentos sedentários em trabalhadores brasileiros","Garcia, Leandro Martin Totaro, Barros, Mauro Virgílio Gomes de, Silva, Kelly Samara da, Del Duca, Giovâni Firpo, Costa, Filipe Ferreira da, Oliveira, Elusa Santina Antunes de, Nahas, Markus Vinicius","Cadernos de Saúde Pública; 31(5); 1015-1024","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500013&lang=pt" 
"S0102-311X2015000500011-scl","La mala calidad de sueño se asocia a una menor adherencia al tratamiento antirretroviral de gran actividad en pacientes peruanos con infección por VIH/SIDA","Tello-Velásquez, Jorge Renzo, Díaz-Llanes, Bruno Eduardo, Mezones-Holguín, Edward, Rodríguez-Morales, Alfonso J., Huamaní, Charles, Hernández, Adrián V., Arévalo-Abanto, Jorge","Cadernos de Saúde Pública; 31(5); 989-1002","Cadernos de Saúde Pública","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500011&lang=pt" 
"S0102-311X2015000500016-scl","Autopercepção positiva de saúde em idosos: estudo populacional no Sul do Brasil","Confortin, Susana Cararo, Giehl, Maruí Weber Corseuil, Antes, Danielle Ledur, Schneider, Ione Jayce Ceola, d’Orsi, Eleonora","Cadernos de Saúde Pública; 31(5); 1049-1060","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500016&lang=pt" 
"S0102-311X2015000500015-scl","Vulnerability in the context of HIV and syphilis infection in a population of men who have sex with men (MSM) in Salvador, Bahia State, Brazil","Brignol, Sandra, Dourado, Inês, Amorim, Leila D., Kerr, Lígia Regina Franco Sansigolo","Cadernos de Saúde Pública; 31(5); 1035-1048","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500015&lang=pt" 
"S0102-311X2015000500019-scl","Insegurança alimentar e excesso de peso em escolares do primeiro ano do Ensino Fundamental da rede municipal de São Leopoldo, Rio Grande do Sul, Brasil","Vicenzi, Keli, Henn, Ruth Liane, Weber, Ana Paula, Backes, Vanessa, Paniz, Vera Maria Vieira, Donatti, Talita, Olinto, Maria Teresa Anselmo","Cadernos de Saúde Pública; 31(5); 1084-1094","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500019&lang=pt" 
"S0102-311X2015000500005-scl","Sampling design for the Study of Cardiovascular Risks in Adolescents (ERICA)","Vasconcellos, Mauricio Teixeira Leite de, Silva, Pedro Luis do Nascimento, Szklo, Moyses, Kuschnir, Maria Cristina Caetano, Klein, Carlos Henrique, Abreu, Gabriela de Azevedo, Barufaldi, Laura Augusta, Bloch, Katia Vergetti","Cadernos de Saúde Pública; 31(5); 921-930","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500005&lang=pt" 
"S0102-311X2015000500004-scl","Roger Bastide: a construção do social na fronteira das disciplinas. A doença mental como campo de estudo","Nunes, Everardo Duarte","Cadernos de Saúde Pública; 31(5); 909-920","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500004&lang=pt" 
"S0102-311X2015000500006-scl","Capacidade funcional de idosos: análise das questões de mobilidade, atividades básicas e instrumentais da vida diária via Teoria de Resposta ao Item","César, Cibele Comini, Mambrini, Juliana Vaz de Melo, Ferreira, Fabiane Ribeiro, Lima-Costa, Maria Fernanda","Cadernos de Saúde Pública; 31(5); 931-945","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500006&lang=pt" 
"S0102-311X2015000500009-scl","Tendências da hanseníase no Tocantins, um estado hiperendêmico do Norte do Brasil, 2001-2012","Monteiro, Lorena Dias, Martins-Melo, Francisco Rogerlândio, Brito, Aline Lima, Lima, Mauricélia da Silveira, Alencar, Carlos Henrique, Heukelbach, Jorg","Cadernos de Saúde Pública; 31(5); 971-980","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500009&lang=pt" 
"S0102-311X2015000500010-scl","Self-reported physical inactivity and health complaints: a cross-sectional study of Lithuanian adolescent schoolgirls","Malinauskas, Romualdas, Malinauskaiene, Vilija","Cadernos de Saúde Pública; 31(5); 981-988","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500010&lang=pt" 
"S0102-311X2015000500018-scl","Trends in child labor and the impact on health in adulthood in Brazil from 1998 to 2008","Nishijima, Marislei, Souza, André Portela Fernandes de, Sarti, Flávia Mori","Cadernos de Saúde Pública; 31(5); 1071-1083","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500018&lang=pt" 
"S0102-311X2015000500007-scl","An evaluation of coordination relationships during earthquake emergency rescue using entropy theory","Rong, Huang, Xuedong, Liang, Guizhi, Zeng, Yulin, Ye, Da, Wang","Cadernos de Saúde Pública; 31(5); 947-959","Cadernos de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015000500007&lang=pt" 
"S0102-311X2015000500004-spa","Roger Bastide: a construção do social na fronteira das disciplinas. A doença mental como campo de estudo","Nunes, Everardo Duarte","Cadernos de Saúde Pública; 31(5); 909-920","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500004&lang=pt" 
"S0102-311X2015000500005-spa","Sampling design for the Study of Cardiovascular Risks in Adolescents (ERICA)","Vasconcellos, Mauricio Teixeira Leite de, Silva, Pedro Luis do Nascimento, Szklo, Moyses, Kuschnir, Maria Cristina Caetano, Klein, Carlos Henrique, Abreu, Gabriela de Azevedo, Barufaldi, Laura Augusta, Bloch, Katia Vergetti","Cadernos de Saúde Pública; 31(5); 921-930","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500005&lang=pt" 
"S0102-311X2015000500006-spa","Capacidade funcional de idosos: análise das questões de mobilidade, atividades básicas e instrumentais da vida diária via Teoria de Resposta ao Item","César, Cibele Comini, Mambrini, Juliana Vaz de Melo, Ferreira, Fabiane Ribeiro, Lima-Costa, Maria Fernanda","Cadernos de Saúde Pública; 31(5); 931-945","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500006&lang=pt" 
"S0102-311X2015000500007-spa","An evaluation of coordination relationships during earthquake emergency rescue using entropy theory","Rong, Huang, Xuedong, Liang, Guizhi, Zeng, Yulin, Ye, Da, Wang","Cadernos de Saúde Pública; 31(5); 947-959","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500007&lang=pt" 
"S0102-311X2015000500008-spa","Panorama de definição e implementação da Política Nacional de Informação e Informática em Saúde","Cavalcante, Ricardo Bezerra, Kerr-Pinheiro, Marta Macedo, Guimarães, Eliete Albano de Azevedo, Miranda, Richardson Machado","Cadernos de Saúde Pública; 31(5); 960-970","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500008&lang=pt" 
"S0102-311X2015000500009-spa","Tendências da hanseníase no Tocantins, um estado hiperendêmico do Norte do Brasil, 2001-2012","Monteiro, Lorena Dias, Martins-Melo, Francisco Rogerlândio, Brito, Aline Lima, Lima, Mauricélia da Silveira, Alencar, Carlos Henrique, Heukelbach, Jorg","Cadernos de Saúde Pública; 31(5); 971-980","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500009&lang=pt" 
"S0102-311X2015000500010-spa","Self-reported physical inactivity and health complaints: a cross-sectional study of Lithuanian adolescent schoolgirls","Malinauskas, Romualdas, Malinauskaiene, Vilija","Cadernos de Saúde Pública; 31(5); 981-988","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500010&lang=pt" 
"S0102-311X2015000500011-spa","La mala calidad de sueño se asocia a una menor adherencia al tratamiento antirretroviral de gran actividad en pacientes peruanos con infección por VIH/SIDA","Tello-Velásquez, Jorge Renzo, Díaz-Llanes, Bruno Eduardo, Mezones-Holguín, Edward, Rodríguez-Morales, Alfonso J., Huamaní, Charles, Hernández, Adrián V., Arévalo-Abanto, Jorge","Cadernos de Saúde Pública; 31(5); 989-1002","Cadernos de Saúde Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500011&lang=pt" 
"S0102-311X2015000500013-spa","Aspectos sociodemográficos associados a três comportamentos sedentários em trabalhadores brasileiros","Garcia, Leandro Martin Totaro, Barros, Mauro Virgílio Gomes de, Silva, Kelly Samara da, Del Duca, Giovâni Firpo, Costa, Filipe Ferreira da, Oliveira, Elusa Santina Antunes de, Nahas, Markus Vinicius","Cadernos de Saúde Pública; 31(5); 1015-1024","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500013&lang=pt" 
"S0102-311X2015000500014-spa","Características clínicas e sociais determinantes para o idoso sair de casa","Morsch, Patricia, Pereira, Gustavo Nunes, Navarro, Joel Hirtz do Nascimento, Trevisan, Margarete Diprat, Lopes, Diene Gomes Colvara, Bós, Ângelo José Gonçalves","Cadernos de Saúde Pública; 31(5); 1025-1034","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500014&lang=pt" 
"S0102-311X2015000500015-spa","Vulnerability in the context of HIV and syphilis infection in a population of men who have sex with men (MSM) in Salvador, Bahia State, Brazil","Brignol, Sandra, Dourado, Inês, Amorim, Leila D., Kerr, Lígia Regina Franco Sansigolo","Cadernos de Saúde Pública; 31(5); 1035-1048","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500015&lang=pt" 
"S0102-311X2015000500016-spa","Autopercepção positiva de saúde em idosos: estudo populacional no Sul do Brasil","Confortin, Susana Cararo, Giehl, Maruí Weber Corseuil, Antes, Danielle Ledur, Schneider, Ione Jayce Ceola, d’Orsi, Eleonora","Cadernos de Saúde Pública; 31(5); 1049-1060","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500016&lang=pt" 
"S0102-311X2015000500018-spa","Trends in child labor and the impact on health in adulthood in Brazil from 1998 to 2008","Nishijima, Marislei, Souza, André Portela Fernandes de, Sarti, Flávia Mori","Cadernos de Saúde Pública; 31(5); 1071-1083","Cadernos de Saúde Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500018&lang=pt" 
