"S1517-86922012000300008-scl","Utilização da biofotogrametria para a avaliação da flexibilidade de tronco","Perin, Andrea, Ulbricht, Leandra, Ricieri, Denise da Vinha, Neves, Eduardo Borba","Revista Brasileira de Medicina do Esporte; 18(3); 176-180","Revista Brasileira de Medicina do Esporte","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922012000300008&lang=pt" 
"S1134-80462012000300002-esp","Utilidad del campo magnético en la cervicobraquialgia crónica","Berty Tejedas, J., González Méndez, B. M., Hernández Díaz, A.","Revista de la Sociedad Española del Dolor; 19(3); 117-124","Revista de la Sociedad Española del Dolor","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462012000300002&lang=pt" 
"S1134-80462012000300006-esp","El alivio del dolor: ¿es un derecho humano?","Saruwatari Zavala, G., Siqueiros-García, J. M.","Revista de la Sociedad Española del Dolor; 19(3); 147-156","Revista de la Sociedad Española del Dolor","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462012000300006&lang=pt" 
"S1983-14472012000200003-scl","Integrative review of nursing research: scientific rigor required","Crossetti, Maria da Graça Oliveira","Revista Gaúcha de Enfermagem; 33(2); 12-13","Revista Gaúcha de Enfermagem","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200003&lang=pt" 
"S1983-14472012000200002-scl","Revisión integrativa de la investigación en enfermería, el rigor científico que se le exige","Crossetti, Maria da Graça Oliveira","Revista Gaúcha de Enfermagem; 33(2); 10-11","Revista Gaúcha de Enfermagem","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200002&lang=pt" 
"S1983-14472012000200001-scl","Revisão integrativa de pesquisa na enfermagem o rigor cientifico que lhe é exigido","Crossetti, Maria da Graça Oliveira","Revista Gaúcha de Enfermagem; 33(2); 8-9","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200001&lang=pt" 
"S1983-14472012000200026-scl","Educação do paciente sobre regime terapêutico medicamentoso no processo de alta hospitalar: uma revisão integrativa","Teixeira, Juliana Paula Dias de Sousa, Rodrigues, Maria Cristina Soares, Machado, Valéria Bertonha","Revista Gaúcha de Enfermagem; 33(2); 186-196","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200026&lang=pt" 
"S1983-14472012000200004-scl","A enfermeira no cuidado aos pacientes submetidos ao eco-stress farmacológico: implicações para a prática clínica","Goes, Marta Georgina Oliveira de, Lautert, Liana, Lucena, Amália Fátima","Revista Gaúcha de Enfermagem; 33(2); 14-21","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200004&lang=pt" 
"S1983-14472012000200005-scl","Atividades educativas para portadores de doença crônica: subsídios para a enfermagem","Ulbrich, Elis Martins, Maftum, Mariluci Alves, Labronici, Liliana Maria, Mantovani, Maria de Fátima","Revista Gaúcha de Enfermagem; 33(2); 22-27","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200005&lang=pt" 
"S1983-14472012000200006-scl","Avaliação da qualidade das prescrições de enfermagem em hospitais de ensino público","Versa, Gelena Lucinéia Gomes da Silva, Murassaki, Ana Yassuko, Silva, Larissa Gutierrez da, Vituri, Dagmar Willamowius, Mello, Willian Augusto de, Matsuda, Laura Misue","Revista Gaúcha de Enfermagem; 33(2); 28-35","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200006&lang=pt" 
"S1983-14472012000200007-scl","Avaliação da saúde bucal de idosos por enfermeiros: validade e confiabilidade do instrumentO ASBTO","Mello, Ana Lúcia Schaefer Ferreira de, Zimermann, Karoline, Gonçalves, Lucia Hisako Takase","Revista Gaúcha de Enfermagem; 33(2); 36-44","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200007&lang=pt" 
"S1983-14472012000200009-scl","Classificação de pacientes internados em uma unidade traumatológica","Moraes, Monica de, Linch, Graciele Fernanda da Costa, Souza, Emiliane Nogueira","Revista Gaúcha de Enfermagem; 33(2); 52-59","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200009&lang=pt" 
"S1983-14472012000200010-scl","Consumo abusivo de álcool em mulheres","Oliveira, Graciele Cadahaiane de, Dell&#039;Agnolo, Cátia Millene, Ballani, Tanimaria da Silva Lira, Carvalho, Maria Dalva de Barros, Pelloso, Sandra Marisa","Revista Gaúcha de Enfermagem; 33(2); 60-68","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200010&lang=pt" 
"S1983-14472012000200011-scl","Estratégia educativa voltada para enfermeiros sobre atenção básica à infertilidade: estudo de intervenção","Dias, Andrezza Alves, Moura, Escolástica Rejane Ferreira, Nogueira, Paula Sacha Frota, Coutinho, Janaína Fonseca Victor, Oriá, Mônica Oliveira Batista","Revista Gaúcha de Enfermagem; 33(2); 69-77","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200011&lang=pt" 
"S1983-14472012000200012-scl","Estresse ocupacional: avaliação de enfermeiros intensivistas que atuam no período noturno","Versa, Gelena Lucinéia Gomes da Silva, Murassaki, Ana Claudia Yassuko, Inoue, Kelly Cristina, Melo, Willian Augusto de, Faller, Jossiana Wilke, Matsuda, Laura Misue","Revista Gaúcha de Enfermagem; 33(2); 78-85","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200012&lang=pt" 
"S1983-14472012000200013-scl","Fatores de risco maternos para prematuridade em uma maternidade pública de Imperatriz-MA","Almeida, Adriana Carvalho de, Jesus, Ana Cristina Pereira de, Lima, Pamylla Fortes Tanikawa, Márcio Flávio Moura de, Araújo, Araújo, Thiago Moura de","Revista Gaúcha de Enfermagem; 33(2); 86-94","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200013&lang=pt" 
"S1983-14472012000200015-scl","Grupo de apoio/suporte como estratégia de cuidado: importância para familiares de usuários de drogas","Alvarez, Simone Quadros, Gomes, Giovana Calcagno, Oliveira, Adriane Maria Netto de, Xavier, Daiani Modernel","Revista Gaúcha de Enfermagem; 33(2); 102-108","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200015&lang=pt" 
"S1983-14472012000200016-scl","Homens e mulheres em vivência de violência conjugal: características socioeconômicas","Gomes, Nadirlene Pereira, Diniz, Normélia Maria Freire, Camargo, Climene Laura de, Silva, Marieve Pereira da","Revista Gaúcha de Enfermagem; 33(2); 109-116","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200016&lang=pt" 
"S1983-14472012000200017-scl","Identificação do diagnóstico de enfermagem &quot;risco de quedas em idosos com acidente vascular cerebral&quot;","Morais, Huana Carolina Cândido, Holanda, Gabrielle Fávaro, Oliveira, Ana Railka de Souza, Costa, Alice Gabrielle de Sousa, Ximenes, Camila Monique Bezerra, Araujo, Thelma Leite de","Revista Gaúcha de Enfermagem; 33(2); 117-124","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200017&lang=pt" 
"S1983-14472012000200018-scl","Instrumento de coleta de dados para pacientes críticos fundamentado no modelo das necessidades humanas básicas de horta","Bordinhão, Rosaura Costa, Almeida, Miriam de Abreu","Revista Gaúcha de Enfermagem; 33(2); 125-131","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200018&lang=pt" 
"S1983-14472012000200019-scl","Opção e evasão de um curso de graduação em enfermagem: percepção de estudantes evadidos","Barlem, Jamila Geri Tomaschewski, Lunardi, Valéria Lerch, Bordignon, Simoní Saraiva, Barlem, Edison Luiz Devos, Lunardi Filho, Wilson Danilo, Silveira, Rosemary Silva da, Zacarias, Caroline Ceolin","Revista Gaúcha de Enfermagem; 33(2); 132-138","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200019&lang=pt" 
"S1983-14472012000200020-scl","Pacientes vivendo com HIV/AIDS e coinfecção tuberculose: dificuldades associadas à adesão ou ao abandono do tratamento","Sousa Filho, Manoel Pereira de, Luna, Izaildo Tavares, Silva, Kelanne Lima da, Pinheiro, Patrícia Neyva da Costa","Revista Gaúcha de Enfermagem; 33(2); 139-145","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200020&lang=pt" 
"S1983-14472012000200021-scl","Percepções de urgência para usuários e motivos de utilização do serviço de atendimento pré-hospitalar móvel","Abreu, Kelly Piacheski de, Pelegrini, Alisia Helena Weis, Marques, Giselda Quintana, Lima, Maria Alice Dias da Silva","Revista Gaúcha de Enfermagem; 33(2); 146-152","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200021&lang=pt" 
"S1983-14472012000200022-scl","Prazer no trabalho de técnicos de enfermagem do pronto-socorro de um hospital universitário público","Garcia, Alessandra Bassalobre, Dellaroza, Mara Solange Gomes, Haddad, Maria do Carmo Lourenço, Pachemshy, Luiza Rita","Revista Gaúcha de Enfermagem; 33(2); 153-159","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200022&lang=pt" 
"S1983-14472012000200023-scl","Variação de peso corporal de pacientes em diálise peritoneal","Velozo, Kelly Dayane Stochero, Ferraz, Sirlem, Raimundo, Michelle Carvalho, Figueiredo, Ana Elizabeth Prado Lima","Revista Gaúcha de Enfermagem; 33(2); 160-166","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200023&lang=pt" 
"S1983-14472012000200024-scl","Violência ocupacional sofrida pelos profissionais de enfermagem do serviço de pronto atendimento hospitalar","Vasconcellos, Ilmeire Ramos Rosembach de, Abreu, Ângela Maria Mendes, Maia, Eveline de Lima","Revista Gaúcha de Enfermagem; 33(2); 167-175","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200024&lang=pt" 
"S1983-14472012000200025-scl","Capacidade funcional no idoso longevo: uma revisão integrativa","Lourenço, Tânia Maria, Lenardt, Maria Helena, Kletemberg, Denise F., Seima, Márcia Daniele, Tallmann, Ana Elisa C., Neu, Dâmarys K. Melo","Revista Gaúcha de Enfermagem; 33(2); 176-185","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200025&lang=pt" 
"S1983-14472012000200027-scl","Método de Montessori aplicado à demência: revisão da literatura","Brandão, Daniela Filipa Soares, Martín, José Ignacio","Revista Gaúcha de Enfermagem; 33(2); 197-204","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200027&lang=pt" 
"S1983-14472012000200028-scl","Risco e vulnerabilidade nas práticas dos profissionais de saúde","Santos, José Luís Guedes dos, Vieira, Mariana, Assuiti, Luciana Ferreira Cardoso, Gomes, Doris, Meirelles, Betina Hörner Schlindwein, Santos, Silvia Maria de Azevedo dos","Revista Gaúcha de Enfermagem; 33(2); 205-212","Revista Gaúcha de Enfermagem","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-14472012000200028&lang=pt" 
"S1983-51752012000200001-scl","Uma novidade e muitas perspectivas","Goldenberg, Dov Charles, Baroudi, Ricardo","Revista Brasileira de Cirurgia Plástica; 27(2); 177-177","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200001&lang=pt" 
"S1983-51752012000200010-scl","Idade e indicações de osteotomias para avanço frontofacial em pacientes com craniossinostoses sindrômicas","Alonso, Nivaldo, Matushita, Hamilton, Goldenberg, Dov Charles, Bastos, Endrigo Oliveira","Revista Brasileira de Cirurgia Plástica; 27(2); 223-226","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200010&lang=pt" 
"S1983-51752012000200017-scl","Análise dos resultados estéticos na reconstrução mamária com TRAM ipsilateral vs. contralateral","Matos, Juliana Régia Furtado, Dias, Iana Silva, Pessoa, Breno Bezerra Gomes de Pinho, Pessoa, Salustiano Gomes de Pinho","Revista Brasileira de Cirurgia Plástica; 27(2); 272-276","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200017&lang=pt" 
"S1983-51752012000200030-scl","Reconstrução de parede abdominal com tela aloplástica após infecção por micobactéria","Roxo, Carlos del Pino, Carvalho, Thyago Menezes de, Borba, Marcelo Antonio de, Silva, Leizi Regina Barreto da, Roxo, Ana Claudia Weck","Revista Brasileira de Cirurgia Plástica; 27(2); 340-343","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200030&lang=pt" 
"S1983-51752012000200029-scl","Abordagem cirúrgica de neurofibroma gigante","Dias, Iana Silva, Pessoa, Salustiano Gomes de Pinho, Macedo, José Everardo, Cavalcante, Débora Juaçaba, Alencar, Júlio César Garcia de","Revista Brasileira de Cirurgia Plástica; 27(2); 336-339","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200029&lang=pt" 
"S1983-51752012000200028-scl","Reconstrução de columela após necrose por uso de sonda nasogástrica","Freitas, José Octávio Gonçalves de, Sperli, Aymar Edison, Fischler, Rinaldo","Revista Brasileira de Cirurgia Plástica; 27(2); 333-335","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200028&lang=pt" 
"S1983-51752012000200026-scl","Modelo prático para treinamento de anastomose microvascular","Fraga, Murillo Francisco Pires, Perin, Luis Fernando, Green, Alexandra Conde, Zacarias, Rafael, Faes, José Carlos, Tenório, Thiago, Helene Jr, Américo","Revista Brasileira de Cirurgia Plástica; 27(2); 325-327","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200026&lang=pt" 
"S1983-51752012000200033-scl","Cartas ao editor","Abadesso, Ivan, Serra, Fernando","Revista Brasileira de Cirurgia Plástica; 27(2); 345-346","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200033&lang=pt" 
"S1983-51752012000200032-scl","Cartas ao editor","Dini, Gal Moreira","Revista Brasileira de Cirurgia Plástica; 27(2); 345-345","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200032&lang=pt" 
"S1983-51752012000200031-scl","Cartas ao editor","Felicio, Yhelda de Alencar","Revista Brasileira de Cirurgia Plástica; 27(2); 344-344","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200031&lang=pt" 
"S1983-51752012000200034-scl","","","Revista Brasileira de Cirurgia Plástica; 27(2); 347-347","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200034&lang=pt" 
"S1983-51752012000200002-scl","Avaliação histológica e de espessura das cápsulas orgânicas formadas ao redor de expansores de tecidos de superfície lisa ou texturizada em humanos","Tavares Filho, João Medeiros, Cuzzi, Tulia, Franco, Diogo, Demolirani, Ivan, Franco, Talita","Revista Brasileira de Cirurgia Plástica; 27(2); 179-184","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200002&lang=pt" 
"S1983-51752012000200003-scl","Distribuição de queloide e cicatriz hipertrófica segundo fototipos de pele de Fitzpatrick","Hochman, Bernardo, Farkas, Caroline Benevides, Isoldi, Felipe Contoli, Ferrara, Soraia Francisco, Furtado, Fabianne, Ferreira, Lydia Masako","Revista Brasileira de Cirurgia Plástica; 27(2); 185-189","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200003&lang=pt" 
"S1983-51752012000200004-scl","Avaliação do nível de dor em pacientes submetidos a cirurgias plásticas estéticas ou reparadoras","Santos, Naiane Paula dos, Barnabé, Anderson Sena, Fornari, João Victor, Ferraz, Renato Ribeiro Nogueira","Revista Brasileira de Cirurgia Plástica; 27(2); 190-194","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200004&lang=pt" 
"S1983-51752012000200005-scl","Alterações posturais em cirurgiões provocadas pela atividade profissional","Foss, Marcos Henrique Dall&#039;Aglio, Martins, Marielza R. Ismael, Bozola, Antonio Roberto","Revista Brasileira de Cirurgia Plástica; 27(2); 195-200","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200005&lang=pt" 
"S1983-51752012000200006-scl","Novo modelo animal para treinamento de rinoplastia","Dini, Gal Moreira, Gonella, Hamilton Aleardo, Fregadolli, Leandro, Nunes, Bruno, Gozzano, Ricardo","Revista Brasileira de Cirurgia Plástica; 27(2); 201-205","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200006&lang=pt" 
"S1983-51752012000200007-scl","Resultados da ressecção de hemangiomas infantis nasais em fase proliferativa: abordagem segura para os tumores centrais da face","Goldenberg, Dov Charles, Fernandes, Thadeu Rezende Rangel, Hiraki, Patricia Yuko, Smaniotto, Pedro Henrique de Souza, Moura, Tatiana de, Ferreira, Marcus Castro","Revista Brasileira de Cirurgia Plástica; 27(2); 206-211","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200007&lang=pt" 
"S1983-51752012000200008-scl","Enxerto ósseo de olécrano para aumento do dorso nasal","Cosac, Ognev Meireles, Pedroso, Diogo Borges, Vasconcelos, Flavia Roberta Paes, Souza, Renato Sérgio de Medeiros, Amaral, Giuliano Trombetta","Revista Brasileira de Cirurgia Plástica; 27(2); 212-216","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200008&lang=pt" 
"S1983-51752012000200009-scl","Uso de retalho cutâneo para reconstrução nasal após ressecção neoplásica","Laitano, Francisco Felipe, Teixeira, Lourenço Frigeri, Siqueira, Evandro José, Alvarez, Gustavo Steffen, Martins, Pedro Djacir Escobar, Oliveira, Milton Paulo de","Revista Brasileira de Cirurgia Plástica; 27(2); 217-222","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200009&lang=pt" 
"S1983-51752012000200011-scl","Reconstrução de grandes defeitos de couro cabeludo e fronte em oncologia: tática pessoal e experiência - análise de 25 casos","Souza, Cleyton Dias","Revista Brasileira de Cirurgia Plástica; 27(2); 227-237","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200011&lang=pt" 
"S1983-51752012000200012-scl","Redução da região frontal com incisão pré-capilar: relato de experiência e indicações","Rodrigues Neto, José Nava, Pedroso, Diogo Borges, Vasconcelos, Flávia Roberta Paes, Cintra Júnior, Ricardo, Borgatto, Marina de Souza, Câmara Filho, João Pedro Pontes","Revista Brasileira de Cirurgia Plástica; 27(2); 238-242","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200012&lang=pt" 
"S1983-51752012000200013-scl","Reconstrução palpebral com enxerto de cartilagem autóloga de concha de orelha","Alves, José Carlos Ribeiro Resende, Liu, Rebeca Paohwa, Silva Filho, Aloísio Ferreira da, Pereira, Nárlei Amarante, Carvalho, Eduardo Eustáquio Salera de","Revista Brasileira de Cirurgia Plástica; 27(2); 243-248","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200013&lang=pt" 
"S1983-51752012000200015-scl","Ritidoplastia sem cicatriz periauricular","Riascos, Alfonso, Baroudi, Ricardo","Revista Brasileira de Cirurgia Plástica; 27(2); 260-265","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200015&lang=pt" 
"S1983-51752012000200016-scl","Ritidoplastias: smasplastia cervicofacial mediante sutura de vetores","Letizio, Nelson Augusto, Anger, Jaime, Baroudi, Ricardo","Revista Brasileira de Cirurgia Plástica; 27(2); 266-271","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200016&lang=pt" 
"S1983-51752012000200018-scl","Abordagem cirúrgica para o tratamento da ginecomastia conforme sua classificação","Medeiros, Mário Múcio Maia de","Revista Brasileira de Cirurgia Plástica; 27(2); 277-282","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200018&lang=pt" 
"S1983-51752012000200019-scl","Mastopexia após perda ponderal maciça: suspensão dérmica, remodelação do parênquima e aumento com tecido autógeno","Okada, Alberto, Saito, Fabio Lopes, Hiraki, Patricia Yuko, Orpheu, Simone, Nakamoto, Hugo, Gemperli, Rolf, Ferreira, Marcus Castro","Revista Brasileira de Cirurgia Plástica; 27(2); 283-289","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752012000200019&lang=pt" 
