"S0100-55022012000100015-scl","Cuidados no fim da vida: o ensino médico no Brasil","Toledo, Andréia Padilha de, Priolli, Denise Gonçalves","Revista Brasileira de Educação Médica; 36(1); 109-117","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000100015&lang=pt" 
"S1852-73372012000100006-arg","Resúmenes del XVIII Encuentro Anual de Nutricionistas: Categoría Trabajo Científico","","Diaeta; 30(138); 35-40","Diaeta","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73372012000100006&lang=pt" 
"S0717-554X2012000100001-chl","Fundamentos Teórico Epistemológicos de los Imaginarios Sociales","Cegarra, José","Cinta de moebio; (43); 01-13","Cinta de moebio","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2012000100001&lang=pt" 
"S0717-554X2012000100002-chl","Los Niveles Teóricos y Metodológicos en la Investigación Educativa","Ortiz, Emilio","Cinta de moebio; (43); 14-23","Cinta de moebio","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2012000100002&lang=pt" 
"S0717-554X2012000100003-chl","Teoría de la Argumentación como Epistemología Aplicada","Santibáñez, Cristián","Cinta de moebio; (43); 24-39","Cinta de moebio","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2012000100003&lang=pt" 
"S0717-554X2012000100004-chl","Vida, Cognición y Cultura: Cartografiando procesos de auto-eco-organización","Oliva, Iván","Cinta de moebio; (43); 40-49","Cinta de moebio","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2012000100004&lang=pt" 
"S0717-554X2012000100005-chl","El Trabajo Social y los Campos Disciplinarios de las Ciencias Sociales en Chile","Farías, Fernando","Cinta de moebio; (43); 50-60","Cinta de moebio","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2012000100005&lang=pt" 
"S0101-31572012000100008-scl","Qualidade do gasto público municipal em ensino fundamental no Brasil","Diaz, Maria Dolores Montoya","Revista de Economia Política; 32(1); 128-141","Revista de Economia Política","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572012000100008&lang=pt" 
"S2237-93632012000100008-scl","Anal fistula: results of surgical treatment in a consecutive series of patients","Oliveira, Paulo Gonçalves de, Sousa, João Batista de, Almeida, Romulo Medeiros de, Wurmbauer, Isabel Ferreira Saenger, Santos, Antônio Carlos Nóbrega dos, Guilherme Filho, José","Journal of Coloproctology (Rio de Janeiro); 32(1); 60-64","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000100008&lang=pt" 
"S2237-93632012000100002-scl","Preoperative mechanical bowel preparation in elective colorectal surgery: an update of systematic review of the literature and meta-analysis","Güenaga, Katia Ferreira, Matos, Delcio, Wille-Jørgensen, Peer","Journal of Coloproctology (Rio de Janeiro); 32(1); 7-17","Journal of Coloproctology (Rio de Janeiro)","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632012000100002&lang=pt" 
"S1413-41522012000100001-scl","Editorial: avanços importantes","Carvalho, Cassilda Teixeira de","Engenharia Sanitaria e Ambiental; 17(1); I-I","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100001&lang=pt" 
"S1413-41522012000100003-scl","Emissão de óxido nitroso nos processos de remoção biológica de nitrogênio de efluentes","Bortoli, Marcelo, Kunz, Airton, Soares, Hugo Moreira, Belli Filho, Paulo, Costa, Rejane Helena Ribeiro da","Engenharia Sanitaria e Ambiental; 17(1); 01-06","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100003&lang=pt" 
"S1413-41522012000100007-scl","Propagação de compostos da gasolina em solos: 1. zona não saturada","Chiaramonte, Edson Abel dos Santos, Kautzmann, Rubens Müller, Sampaio, Carlos Hoffman, Zabadal, Jorge Rodolfo Silva, Alifantes, João, Garcia, Renato Letizia","Engenharia Sanitaria e Ambiental; 17(1); 33-40","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100007&lang=pt" 
"S1413-41522012000100011-scl","Tratamento de água de reservatórios por dupla filtração, oxidação e adsorção em carvão ativado granular","Silva, Giulliano Guimarães, Naval, Liliana Pena, Di Bernardo, Luiz, Dantas, Angela Di Bernardo","Engenharia Sanitaria e Ambiental; 17(1); 71-80","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100011&lang=pt" 
"S0100-55022012000300026-scl","Experiência de clínica ampliada em odontologia na Universidade Estadual de Maringá","Hayacibara, Mitsue Fujimaki, Lolli, Luiz Fernando, Terada, Raquel Sano Suga, Hidalgo, Mirian Marubayashi, Bispo, Carina Gisele Costa, Terada, Hélio Hisashi, Padilha, Luciene Silvério, Rodrigues, Julyana Karolina, Vicente, Arivaldo de Jesus, Medeiros, Aline Cláudia Ribeiro, Calazans, Cristiane Muller","Revista Brasileira de Educação Médica; 36(1); 178-183","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300026&lang=pt" 
"S0100-55022012000300023-scl","Interdisciplinaridade no ensino superior: de imagem-objetivo à realidade!","Souza, Maria Cristina Almeida de, Casotti, Elisete, Mello, Andréa Cristina de Farias, Goyatá, Frederico dos Reis, Souza, Therezinha Coelho de, Albuquerque, Carlos Jesivan Marques","Revista Brasileira de Educação Médica; 36(1); 158-163","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300023&lang=pt" 
"S0100-55022012000300022-scl","Inserção do aluno de odontologia no SUS: contribuições do Pró-Saúde","Palmier, Andréa Clemente, Amaral, João Henrique Lara do, Werneck, Marcos Azeredo Furquim, Senna, Maria Inês Barreiros, Lucas, Simone Dutra","Revista Brasileira de Educação Médica; 36(1); 152-157","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300022&lang=pt" 
"S0100-55022012000300021-scl","PET-Saúde: uma experiência prática de integração ensino-serviço-comunidade","Ferreira, Vinicius Santos, Barreto, Renata Lavigne Moniz, Oliveira, Emilie Kruschewskt, Ferreira, Pedro Rafael Farias, Santos, Laryssa Passos Sarmento, Marques, Vitor Eduardo Andrade, Souza, Monaliza Lemos de, Menezes, Vanessa Valverde, Soares, Karla Thayse Mendes, Oliveira, Laís Ribeiro, Souza, Lorena Marinho de, Mendes, Rízia de Melo, Pinto, Edmundo P., Bittencourt, Maria, Tapioca, Silvana, Almeida, Rita de Cássia S., Linhares, Andréa, Farias, Alessandra, Santana, Meire Núbia S. de","Revista Brasileira de Educação Médica; 36(1); 147-151","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300021&lang=pt" 
"S0100-55022012000300019-scl","Projeto PET-Saúde: ferramenta de aprendizado na formação profissional em saúde","Tanaka, Elisa Emi, Ortiz, Daniela A., Neves, Gleyce, Penteado, Marcela Moreira, Dezan, Cássia Cilene, Codato, Lucimar Aparecida Britto, Higasi, Maura Sassahara, Kasai, Maria Luiza Hiromi Iwakura, Morita, Maria Celeste","Revista Brasileira de Educação Médica; 36(1); 136-140","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300019&lang=pt" 
"S0100-55022012000300012-scl","O PET-Saúde como ferramenta estratégica de implantação de um curso de medicina em uma universidade pública: relato de uma experiência","Dias, Cristina Maria Ganns Chaves, Siqueira, Marcello Rebello Lignani, Lessa, Leticia Peixoto, Moreira, Tiago Stanley, Freitas, Rafaela Teixeira, Sousa, Bruno Ivanovinsky Costa de, Bernini, Alesson Filipi, Mendonça, Bianca Gazolla, Oliveira, Felipe Alves de, Moreira, Larissa Beatriz do Carmo, Ribeiro, Lucas Mota, Nogueira, Lucianne Thais Alves, Maia, Polyana Mendes, Sales, Samuel de Souza, Ferreira, Mariana, Junqueira, Tulio da Silva, Cotta, Rosangela Minardi Mitre","Revista Brasileira de Educação Médica; 36(1); 76-79","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300012&lang=pt" 
"S0100-55022012000300010-scl","Sala de espera para gestantes: uma estratégia de educação em saúde","Santos, Débora Souza, Andrade, Adriana Lyzian Alves de, Lima, Beatriz Santana de Souza, Silva, Yasmyny Natash da","Revista Brasileira de Educação Médica; 36(1); 62-67","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300010&lang=pt" 
"S0100-55022012000300004-scl","Gravidez na adolescência: um desafio à promoção da saúde integral do adolescente","Guanabens, Marcella Furst Gonçalves, Gomes, Alessandra Miranda, Mata, Maria Elizete da, Reis, Zilma Silveira Nogueira","Revista Brasileira de Educação Médica; 36(1); 20-24","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300004&lang=pt" 
"S0100-55022012000300003-scl","Análise da capacidade de aliar ações padronizadas e singulares na APS","Silva, Rubens Cavalcanti Freire da, Barreto, Vitor Hugo Lima, Vasconcelos, Eliane Maria Ribeiro","Revista Brasileira de Educação Médica; 36(1); 13-19","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300003&lang=pt" 
"S0100-55022012000300002-scl","Relações interpessoais, equipe de trabalho e seus reflexos na atenção básica","Martins, Alexandra da Rosa, Pereira, Denise Bermudez, Nogueira, Maria Laura Silveira Nogueira, Pereira, Celeste dos Santos, Schrader, Greice Schrader, Thoferhn, Maira Buss","Revista Brasileira de Educação Médica; 36(1); 6-12","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300002&lang=pt" 
"S0100-55022012000300001-scl","Pró-Saúde e PET-Saúde: experiências exitosas de integração ensino-serviço","Ferreira, José Roberto, Haddad, Ana Estela, Brenelli, Sigisfredo Luiz, Cury, Geraldo Cunha, Puccini, Rosana Fiorini, Martins, Milton de Arruda, Campos, Francisco Eduardo","Revista Brasileira de Educação Médica; 36(1); 3-4","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300001&lang=pt" 
"S0100-55022012000300009-scl","Integralidade: desafio pedagógico do PET-Saúde /UFC","Arrais, Paulo Sérgio Dourado, Aguiar, Andréa Silvia Walter de, Souza, Miguel Ângelo Nobre e, Machado, Márcia Maria Tavares, Mota, Maria Vaudelice, Alves, Renata de Sousa, Araújo, Maria Fátima Maciel","Revista Brasileira de Educação Médica; 36(1); 56-61","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300009&lang=pt" 
"S0100-55022012000300008-scl","A equipe na estratégia de saúde da família: uma experiência do PET-Saúde","Silva, Thiago Nogueira, Borges, Natália Maria Tavares Ferreira, Santana, Melissa Mota, Pereira, Mayara Novais, Pignaton, Paula Nascimento, Sacramento, Janaína Santos, Aquino, Maria de Fátima, Quadros, Márcia Verônica Caldeira, Vieira, Regina Lino, Melo, Adélia Maria Carvalho de","Revista Brasileira de Educação Médica; 36(1); 50-55","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300008&lang=pt" 
"S0100-55022012000300016-scl","PET-Saúde: (in)formar e fazer como processo de aprendizagem em serviços de saúde","Oliveira, Milca Lopes de, Mendonça, Margarete Knoch, Alves Filho, Hilton Luís, Coelho, Tenile Carvalho, Benetti, Cibele Nabhan","Revista Brasileira de Educação Médica; 36(1); 105-111","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300016&lang=pt" 
"S0100-55022012000300018-scl","Acadêmicos da Unochapecó na interação com sistema único de saúde e ESF através do Projeto Pró-Saúde","Miechuanski, Pauline Cureau, Kleba, Maria Elisabeth","Revista Brasileira de Educação Médica; 36(1); 131-135","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300018&lang=pt" 
"S0100-55022012000300024-scl","O aprender e o orientar na atenção primária: relato de experiência de um semestre de atividades no PET-Saúde","Araujo, Fernando Costa, Falcon, Elias Bruno Santana, Rodrigues, Gizele Moreira, Freitas, Leidian Coelho de, Dutra, Claudia Daniela Tavares, Pires, Carla Andréa Avelar","Revista Brasileira de Educação Médica; 36(1); 164-168","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300024&lang=pt" 
"S0100-55022012000300020-scl","Experiência da atenção integral à saúde individual e familiar com enfoque na responsabilização, vínculo médico-paciente, ética e profissionalismo no Currículo Médico Integrado","Zeferino, Angélica Maria Bicudo, Zanolli, Maria de Lurdes, Antonio, Maria Ângela Reis de Góes Monteiro","Revista Brasileira de Educação Médica; 36(1); 141-146","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300020&lang=pt" 
"S1413-41522012000100002-scl","Ecologia industrial: princípios e ferramentas","Ferrão, Paulo Cadete","Engenharia Sanitaria e Ambiental; 17(1); IV-V","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100002&lang=pt" 
"S1413-41522012000100004-scl","Pós-tratamento de efluente de filtros anaeróbios operados com baixo tempo de detenção hidráulica por escoamento superficial no solo","Tonetti, Adriano Luiz, Coraucci Filho, Bruno, Stefanutti, Ronaldo","Engenharia Sanitaria e Ambiental; 17(1); 07-12","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100004&lang=pt" 
"S1413-41522012000100005-scl","Implementação e otimização de projeto para certificação do MDL em estação de tratamento de águas residuárias","Silva, Welitom Ttatom Pereira da, Duarte, Anaxsandra da Costa Lima, Souza, Marco Antonio Almeida de","Engenharia Sanitaria e Ambiental; 17(1); 13-24","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100005&lang=pt" 
"S1413-41522012000100006-scl","Adição de polieletrólito ao processo de floculação no pós-tratamento de lixiviado por coagulação-floculação-sedimentação","Castro, Anelise Passerine de, Yamashita, Fábio, Silva, Sandra Márcia Cesário Pereira da","Engenharia Sanitaria e Ambiental; 17(1); 25-32","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100006&lang=pt" 
