"S0104-40602014000200008-scl","A intricada leitura de literatura - um novo processo socioeducacional de conhecimento","Tinoco, Robson Coelho","Educar em Revista; (52); 121-136","Educar em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602014000200008&lang=pt" 
"S0104-14282014000300019-scl","Efeito da incorporação de nanopartículas de TiO2 na estrutura e propriedades de blendas de polipropileno e poli(hidroxibutirato) submetidas a testes de envelhecimento acelerado","Fonseca, Flávio M. C., Oréfice, Rodrigo Lambert, Patricio, Patrícia Santiago de Oliveira","Polímeros; 24(3); 395-401","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300019&lang=pt" 
"S0104-14282014000300009-scl","Avaliação das razões molares Cl/Nd e Al/Nd na polimerização de 1,3-butadieno com o sistema catalitico versatato de neodimio/hidreto de di-isobutilaluminio/cloreto de t-butila","Pires, Neusa Maria Tocchetto, Soares, Bluma Guenther, Coutinho, Fernanda Margarida Barbosa, Simões, Andre Luiz Carneiro, Costa, Marcos Antonio da Silva","Polímeros; 24(3); 314-323","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300009&lang=pt" 
"S1130-05582014000200001-esp","Nuestra Revista entra en la Web of Science","Salmerón, José Ignacio","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 53-53","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200001&lang=pt" 
"S1130-05582014000200010-esp","¿Cuál sería su diagnóstico?","Pombo Castro, Maria, Lorenzo Franco, Fernanda, Vázquez Mahía, Inés, López-Cedrún Cembranos, José Luis","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 88-89","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200010&lang=pt" 
"S0213-12852014000300009-esp","Halitosis: diagnóstico y tratamiento","Monfort Codinach, M., Jané Salas, E.","Avances en Odontoestomatología; 30(3); 155-160","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300009&lang=pt" 
"S1130-05582014000200004-esp","Uso del cemento de fosfato cálcico para estabilizar las osteotomías de avance mandibular y para prevenir escalones inestéticos en la línea mandibular","Mommaerts, Maurice Y., Jiménez Bellinga, Raúl","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 64-67","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200004&lang=pt" 
"S1130-05582014000200005-esp","Mucormicosis rinocerebral de origen dental: reporte de un caso clínico y revisión de la literatura","Acosta Behrends, Carlos, Lucio Leonel, Ernesto, Uribe Campos, Alfonso, Gómez Mata, Brenda","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 68-72","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200005&lang=pt" 
"S0213-12852014000300004-esp","Etiopatogenia y diagnóstico de la boca seca","De Luca Monasterios, F.M., Roselló Llabrés, X.","Avances en Odontoestomatología; 30(3); 121-128","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300004&lang=pt" 
"S0213-12852014000300007-esp","Tratamiento del ardor bucal y de la boca seca: nuevas tendencias","De Luca Monasterios, F., Rodríguez de Rivera, Campillo M.E.","Avances en Odontoestomatología; 30(3); 139-143","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300007&lang=pt" 
"S1130-05582014000200007-esp","Delayed removal of maxillary third molar displaced into the infratemporal fossa","Tochetto Primo, Bruno, Stringhini, Diego José, Eduardo Klüppel, Leandro, Da Costa, Delson João, Barbosa Rebellato, Nelson Luis, Scariot de Moraes, Rafaela","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 78-81","Revista Española de Cirugía Oral y Maxilofacial","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200007&lang=pt" 
"S0213-12852014000300006-esp","Tratamiento de la boca seca: nuevas tendencias","Jané Salas, E., Estrugo Devesa, A., Ayuso Montero, R., López López, J.","Avances en Odontoestomatología; 30(3); 135-138","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300006&lang=pt" 
"S1130-05582014000200006-esp","Fibrodisplasia osificante progresiva: el papel del cirujano oral y maxilofacial. Experiencia en 2 casos","García-Serrano, Guillermo, Sagüillo, Kora, Almeida, Fernando, Núñez, Jorge, Picón, Manuel","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 73-77","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200006&lang=pt" 
"S0213-12852014000300003-esp","Boca seca y boca ardiente","Chimenos Küstner, E.","Avances en Odontoestomatología; 30(3); 117-120","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300003&lang=pt" 
"S1130-05582014000200008-esp","Carcinoma de células escamosas intraóseo primario derivado de un tumor odontogénico queratoquístico: reporte de un caso y revisión de la literatura","Mardones, Marcelo, Gunckel, Renato, Bravo, Rodrigo, Canto, Loreto, Franco, María Eugenia, Ortega, Ana Verónica, Rojas-Alcayaga, Gonzalo","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 82-86","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200008&lang=pt" 
"S0213-12852014000300005-esp","Patología oral asociada a la sequedad bucal","Blanco Carrión, A., Otero Rey, E.","Avances en Odontoestomatología; 30(3); 129-133","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300005&lang=pt" 
"S0213-12852014000300010-esp","Xerostomía postradioterapia: eficacia de tratamientos tópicos basados en aceite de oliva, betaína y xilitol","Martín Martín, M., López, M., Cerezo, L.","Avances en Odontoestomatología; 30(3); 161-170","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000300010&lang=pt" 
"S1130-05582014000200003-esp","Submaxilectomía: causas y complicaciones. Revisión de 160 casos","García Molina, Daniel, Sánchez Burgos, Rocío, Castillo Pardo de Vera, José Luis del, Morán Soto, María José, Gisbert Alemany, Natàlia, Burgueño García, Miguel","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 59-63","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200003&lang=pt" 
"S1130-05582014000200012-esp","¿Cuál sería su diagnóstico?","Pombo Castro, María, Fernández Sanromán, Jacinto, González Carril, Fernando","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 92-94","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200012&lang=pt" 
"S1130-05582014000200009-esp","¿Cuál es su tratamiento?","Hernández-Vila, Cristina, Manzano-Solo De Zaldívar, Damián, Villanueva-Alcojol, Laura, González-Ballester, David, Rubio-Correa, Isidoro, Moreno-Sánchez, Manuel","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 87-88","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200009&lang=pt" 
"S1130-05582014000200011-esp","Osteoma del seno maxilar con invasión intraorbitaria","Hernández-Vila, Cristina, Manzano-Solo de Zaldívar, Damián, Villanueva-Alcojol, Laura, González-Ballester, David, Rubio-Correa, Isidoro, Moreno-Sánchez, Manuel","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 90-92","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200011&lang=pt" 
"S1980-993X2014000200013-scl","Avaliação físico-química e microbiológica do soro de leite concentrado obtido por osmose inversa","Desconsi, Ana Cláudia, Izário Filho, Hélcio José, Salazar, Rodrigo Fernando dos Santos","Revista Ambiente &amp; Água; 9(2); 325-335","Revista Ambiente &amp; Água","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200013&lang=pt" 
"S1980-993X2014000200001-scl","Sustainability of a scientific journal","Batista, Getulio Teixeira","Revista Ambiente &amp; Água; 9(2); 187-190","Revista Ambiente &amp; Água","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200001&lang=pt" 
"S1980-993X2014000200003-scl","Maximum discharge and probable rainfall at Aiuruoca basin, Minas Gerais State","Pinto, Leandro Campos, Lima, Pedro Luiz Terra, Souza, Zélio Resende de","Revista Ambiente &amp; Água; 9(2); 203-211","Revista Ambiente &amp; Água","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200003&lang=pt" 
"S1130-05582014000200002-esp","Fracturas radiculares en pacientes adultos: propuesta de tratamiento actual","Verdugo-Avello, Francisco Javier, González, Edgardo, Pedemonte, Christian, Vargas, Ilich","Revista Española de Cirugía Oral y Maxilofacial; 36(2); 54-58","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582014000200002&lang=pt" 
"S1980-993X2014000200011-scl","Teores de metais pesados em cambissolo irrigado com água residuária doméstica e água de poço","Oliveira, Adriana de Fátima Mendes, Fernandes, Fabrícia Gratyelli Bezerra Costa, Batista, Rafael Oliveira, Souza, Luiz di, Gurgel, Marcelo Tavares","Revista Ambiente &amp; Água; 9(2); 302-312","Revista Ambiente &amp; Água","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200011&lang=pt" 
"S1980-993X2014000200010-scl","Sorção de elementos traços em solos de áreas de disposição final de resíduos sólidos urbanos","Oliveira, Luiz Fernando Coutinho de, Freitas, Jéssica Soares, Generoso, Camila Marques, Fia, Ronaldo","Revista Ambiente &amp; Água; 9(2); 288-301","Revista Ambiente &amp; Água","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200010&lang=pt" 
"S1980-993X2014000200012-scl","Pesquisa de fatores de virulência em Pseudomonas aeruginosa isoladas de águas minerais naturais","Pedrosa, Aline Pereira, Brandão, Marcelo Luiz Lima, Medeiros, Valéria de Mello, Rosas, Carla de Oliveira, Bricio, Silvia Maria Lopes, Almeida, Antônio Eugênio Castro Cardoso","Revista Ambiente &amp; Água; 9(2); 313-324","Revista Ambiente &amp; Água","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200012&lang=pt" 
"S1980-993X2014000200015-scl","Estimativa de componentes do balanço de radiação em diferentes tipos de uso e cobertura do solo","Sallo, Fernando da Silva, França, Mauro Sergio de, Morais, Denes Martins de, Rodrigues, Rodicrisller, Biudes, Marcelo Sacardi","Revista Ambiente &amp; Água; 9(2); 347-358","Revista Ambiente &amp; Água","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200015&lang=pt" 
"S1980-993X2014000200014-scl","Calidad de las aguas meteóricas en la ciudad de Itajubá, Minas Gerais, Brasil","Calheiros, Herlane Costa, Gomes, Mônica Regina, Estrella, Percy Máximo Anco","Revista Ambiente &amp; Água; 9(2); 336-346","Revista Ambiente &amp; Água","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200014&lang=pt" 
"S1980-993X2014000200016-scl","Metodología de evaluación ecotoxicológica empleando germinación de semillas en gel nutriente como medio de cultura","Pelegrini, Ronaldo Teixeira, Medina, Ângela Fracon, Mendes, Flávia, Molena, Juliane Cristina, Greve, Larissa Franciane, Salmazo, Luis Gustavo Silva, Milani, Priscila Aparecida, Andrade, Priscilla Gaia de, Tognoli, Renan Brufatto","Revista Ambiente &amp; Água; 9(2); 359-372","Revista Ambiente &amp; Água","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-993X2014000200016&lang=pt" 
"S1413-35552014000300252-scl","Thorax, pelvis and hip pattern in the frontal plane during walking in unilateral transtibial amputees: biomechanical analysis","Molina-Rueda, Francisco, Alguacil-Diego, Isabel M., Cuesta-Gómez, Alicia, Iglesias-Giménez, Javier, Martín-Vivaldi, Andrés, Miangolarra-Page, Juan C.","Brazilian Journal of Physical Therapy; 18(3); 252-258","Brazilian Journal of Physical Therapy","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552014000300252&lang=pt" 
"S1729-519X2014000300008-cub","Efecto de la Biomodulina T sobre las infecciones respiratorias altas y la polifarmacia del anciano","García Orihuela, Marlene, Capdevila, Vladimir, Suárez Martínez, René, Rodríguez Rivera, Liliam, Castro González, Inés","Revista Habanera de Ciencias Médicas; 13(3); 425-436","Revista Habanera de Ciencias Médicas","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2014000300008&lang=pt" 
