"S0718-34372007000100014-chl","Betti, Emilio: La interpretación jurídica. Páginas escogidas","Rabbi-Baldi Cabanillas, Renato","Revista chilena de derecho; 34(1); 187-188","Revista chilena de derecho","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372007000100014&lang=pt" 
"S1315-95182007000100006-ven","La plataforma jurídica como elemento imprescindible de la e-logística dentro del comercio electrónico en Venezuela","Caridad de Navarro, Marielis","Revista de Ciencias Sociales; 13(1); 72-83","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100006&lang=pt" 
"S1315-95182007000100007-ven","Tecnología de información e innovación: Factores clave de la competitividad en las pequeñas y medianas empresas","Leal  Morantes, Miraidy  Elena","Revista de Ciencias Sociales; 13(1); 84-97","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100007&lang=pt" 
"S1315-95182007000100011-ven","La protección del autor de obras plásticas en Venezuela","Fuentes Pinzón, Fernando","Revista de Ciencias Sociales; 13(1); 147-158","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100011&lang=pt" 
"S1315-95182007000100010-ven","Fuentes de financiamiento utilizadas por las empresas productoras de derivados lácteos del estado Zulia","Boscán, Mariby, Romero, Jenny, Sandrea, Maryana","Revista de Ciencias Sociales; 13(1); 134-146","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100010&lang=pt" 
"S1315-95182007000100012-ven","Formación ética para un desarrollo sustentable","Díaz, Jazmín, Montaner, Jessica, Prieto, Marielina","Revista de Ciencias Sociales; 13(1); 159-171","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100012&lang=pt" 
"S1315-95182007000100002-ven","Análisis del comportamiento electoral: De la elección racional a la teoría de redes","Montecinos, Egon","Revista de Ciencias Sociales; 13(1); 9-22","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100002&lang=pt" 
"S1315-95182007000100003-ven","Venezuela en el comercio internacional y frente al desarrollo sustentable","Morillo Moreno, Marysela Coromoto","Revista de Ciencias Sociales; 13(1); 23-46","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100003&lang=pt" 
"S1315-95182007000100001-ven","","Clemenza, Caterina","Revista de Ciencias Sociales; 13(1); 5-6","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100001&lang=pt" 
"S1315-95182007000100004-ven","Esquema conceptual para el desarrollo de líderes operacionales","Mendoza de Ferrer, Ermelinda","Revista de Ciencias Sociales; 13(1); 47-58","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100004&lang=pt" 
"S1315-95182007000100005-ven","Los lenguajes de representación semántica y su uso en la construcción de ontologías","Talavera Pereira, Rosalba, Marcano Aular, Yelitza Josefina","Revista de Ciencias Sociales; 13(1); 59-71","Revista de Ciencias Sociales","Espanhol","2007","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182007000100005&lang=pt" 
"S1516-73132007000100007-scl","Contribuições da epistemologia bachelardiana no estudo da história da Óptica","Melo, Ana Carolina Staub de, Peduzzi, Luiz. O. Q.","Ciência &amp; Educação (Bauru); 13(1); 99-126","Ciência &amp; Educação (Bauru)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-73132007000100007&lang=pt" 
"S1022-51292007000200001-per","Artículos Originales","Zolezzi Francis, Alberto","Revista de Gastroenterología del Perú; 27(2); 129-130","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200001&lang=pt" 
"S1022-51292007000200003-per","Presencia de Citomegalovirus en Colitis Ulcerativa en el Hospital Nacional 2 de Mayo","Arévalo Suárez, F, Cerrillo Sánchez, G, Sandoval Campos, J","Revista de Gastroenterología del Perú; 27(2); 150-154","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200003&lang=pt" 
"S1022-51292007000200004-per","Colítis Microscópica: Patogénesis","Recavarren, Sixto, Recavarren, Rosemary, Recavarren, Claudia","Revista de Gastroenterología del Perú; 27(2); 155-160","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200004&lang=pt" 
"S1022-51292007000200005-per","Predictores de Coledocolitiasis en población de alto riesgo sometida a Pancreatocolangiografía Retrógrada Endoscópica en el Hospital Arzobispo Loayza","Parra Pérez, V, Vargas Cárdenas, G, Astete Benavides, M, Valdivia Roldán, M, Morán Tisoc, L, Núñez Calixto, N, Chávez Rossell, M, Mayurí Bravo De Rueda, C","Revista de Gastroenterología del Perú; 27(2); 161-171","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200005&lang=pt" 
"S1022-51292007000200006-per","Estudio de la prueba de la ureasa o test de aliento (TA) y correlación con biopsia gástrica para la detección de Helicobacter Pylori (Hp) en pacientes dispépticos del Hospital Nacional Cayetano Heredia - Lima","Aguilar R, Cecilia, Saavedra S, Patricia, Mendoza P, Germán, Bussalleu R, Alejandro, Cok G, Jaime, Martinez M, Flor, Aliaga R, Eliaza, Ortiz L, Jesús, Cano P, Roque","Revista de Gastroenterología del Perú; 27(2); 172-176","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200006&lang=pt" 
"S1022-51292007000200007-per","Las Enfermedades Funcionales Gastrointestinales y Roma III","Zolezzi Francis, Alberto","Revista de Gastroenterología del Perú; 27(2); 177-184","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200007&lang=pt" 
"S1022-51292007000200009-per","Angioedema Crónico e Infección por Blastocystis Hominis","Micheloud, Dariela, Jensen, Julia, Fernandez-Cruz, Eduardo, Carbone, Javier","Revista de Gastroenterología del Perú; 27(2); 191-193","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200009&lang=pt" 
"S1022-51292007000200010-per","Hernia de Bochdalek en Adolescente con Retardo Mental","Nicho Salvador, Héctor, Acuña Fernández, Leoncio, Amado Ramírez, Julio, Nicho Gómez, Andrea","Revista de Gastroenterología del Perú; 27(2); 194-198","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200010&lang=pt" 
"S1022-51292007000200011-per","Cáncer de Páncreas y Linfadenitis Tuberculosa Peripancreática: Reporte de un caso y revisión de la literatura","Celis Zapata, Juan, Sánchez Lihon, Juvenal, Abad Licham, Milagros, Choque Pérez, Arturo, Guerra Miller, Henry, Sánchez Castro, Marco","Revista de Gastroenterología del Perú; 27(2); 199-202","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200011&lang=pt" 
"S1022-51292007000200002-per","Aspectos Clínicos de los Pólipos Colónicos","Barreda B, Fernando, Combe G, Juan, Valdez P, Luis A, Sánchez L, Juvenal","Revista de Gastroenterología del Perú; 27(2); 131-147","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200002&lang=pt" 
"S1022-51292007000200008-per","Tumores Sólidos Pseudopapilares de Páncreas: reporte de 7 casos y revisión de la Literatura","Targarona, Javier, Poggi, Luis, Garatea, Rafael, Romero, Cesar, Rosamedina, José Luis, Lora, Alfonso, Beltran, Jorge, Rotta, Cesar, Montoya, Eduardo","Revista de Gastroenterología del Perú; 27(2); 158-190","Revista de Gastroenterología del Perú","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292007000200008&lang=pt" 
"S1018-130X2007000200002-per","Método simplificado para el diagnóstico del síndrome de apnea-hipopnea del sueño (SAHS): A propósito de una serie de casos empleando el polígrafo respiratorio BREAS SC-20.","Rey de Castro Mujica, Jorge, Ferreyra Pereyra, Jenny, Rosales Mayor, Edmundo","Revista Medica Herediana; 18(2); 59-67","Revista Medica Herediana","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2007000200002&lang=pt" 
"S1018-130X2007000200003-per","Características clínico-epidemiológicas de 14 casos con aislamiento clínico de enterococo resistente a Vancomicina en el Hospital Nacional Edgardo Rebagliati Martins","Flores Paredes, Wilfredo Hernán","Revista Medica Herediana; 18(2); 68-75","Revista Medica Herediana","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2007000200003&lang=pt" 
"S1018-130X2007000200004-per","Conocimientos, actitudes y prácticas de la medicina basada en evidencias en médicos asistentes y residentes en dos hospitales de Lima-Perú","Canelo Aybar, Carlos Gilberto, Alarcon Santos, , Amao Ruiz, Elvis Junior, Beteta Vejarano, Vladimiro Sendic, Monge Salgado, Eduardo","Revista Medica Herediana; 18(2); 76-84","Revista Medica Herediana","Espanhol","2007","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2007000200004&lang=pt" 
"S1413-81232007000200001-scl","Há pedras no meio do caminho do SUS!","Campos, Gastão Wagner de Sousa","Ciência &amp; Saúde Coletiva; 12(2); 298-298","Ciência &amp; Saúde Coletiva","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200001&lang=pt" 
"S1413-81232007000200008-scl","O discurso do gestor federal no processo de descentralização política: obstáculos à municipalização do SUS","Pellegrini, Bárbara","Ciência &amp; Saúde Coletiva; 12(2); 325-333","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200008&lang=pt" 
"S1413-81232007000200009-scl","Integralidade, formação de saúde, educação em saúde e as propostas do SUS: uma revisão conceitual","Machado, Maria de Fátima Antero Sousa, Monteiro, Estela Maria Leite Meirelles, Queiroz, Danielle Teixeira, Vieira, Neiva Francenely Cunha, Barroso, Maria Graziela Teixeira","Ciência &amp; Saúde Coletiva; 12(2); 335-342","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200009&lang=pt" 
"S1413-81232007000200010-scl","Integrality in the population&#039;s health care programs","Pinheiro, Roseni, Ferla, Alcindo, Silva Júnior, Aluisio Gomes da","Ciência &amp; Saúde Coletiva; 12(2); 343-349","Ciência &amp; Saúde Coletiva","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200010&lang=pt" 
"S1413-81232007000200012-scl","Novas competências profissionais em saúde e o envelhecimento populacional brasileiro: integralidade, interdisciplinaridade e intersetorialidade","Motta, Luciana Branco da, Aguiar, Adriana Cavalcanti de","Ciência &amp; Saúde Coletiva; 12(2); 363-372","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200012&lang=pt" 
"S1413-81232007000200013-scl","A modalidade de assistência Centro-Dia Geriátrico: efeitos funcionais em seis meses de acompanhamento multiprofissional","Franciulli, Sandra Elizabeth, Ricci, Natalia Aquaroni, Lemos, Naira Dutra, Cordeiro, Renata Cereda, Gazzola, Juliana Maria","Ciência &amp; Saúde Coletiva; 12(2); 373-380","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200013&lang=pt" 
"S1413-81232007000200015-scl","Saber popular sobre dores nas costas em mulheres nordestinas","Arcanjo, Giselle Notini, Silva, Raimunda M. da, Nations, Marilyn K.","Ciência &amp; Saúde Coletiva; 12(2); 389-397","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200015&lang=pt" 
"S1413-81232007000200016-scl","O movimento antimanicomial no Brasil","Lüchmann, Lígia Helena Hahn, Rodrigues, Jefferson","Ciência &amp; Saúde Coletiva; 12(2); 399-407","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200016&lang=pt" 
"S1413-81232007000200017-scl","Internações por tuberculose pulmonar no Estado de São Paulo no ano de 2004","Arcêncio, Ricardo Alexandre, Oliveira, Mayra Fernanda de, Villa, Tereza Cristina Scatena","Ciência &amp; Saúde Coletiva; 12(2); 409-417","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200017&lang=pt" 
"S1413-81232007000200018-scl","Causality and the interpretation of epidemiologic evidence","Kundi, Michael","Ciência &amp; Saúde Coletiva; 12(2); 419-428","Ciência &amp; Saúde Coletiva","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200018&lang=pt" 
"S1413-81232007000200021-scl","A concepção e prática dos gestores e gerentes da estratégia de saúde da família","Vanderlei, Maria Iêda Gomes, Almeida, Maria Cecília Puntel de","Ciência &amp; Saúde Coletiva; 12(2); 443-453","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200021&lang=pt" 
"S1413-81232007000200022-scl","Trabalho em equipe: um desafio para a consolidação da estratégia de saúde da família","Araújo, Marize Barros de Souza, Rocha, Paulo de Medeiros","Ciência &amp; Saúde Coletiva; 12(2); 455-464","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200022&lang=pt" 
"S1413-81232007000200023-scl","A escuta e o diálogo na assistência ao pré-natal, na periferia da zona Sul, no município de São Paulo","Durães-Pereira, Maria Beatriz Benedita Boldrin, Novo, Neil Ferreira, Armond, Jane de Eston","Ciência &amp; Saúde Coletiva; 12(2); 465-476","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200023&lang=pt" 
"S1413-81232007000200024-scl","Ações educativas no pré-natal: reflexão sobre a consulta de enfermagem como um espaço para educação em saúde","Rios, Claudia Teresa Frias, Vieira, Neiva Francenely Cunha","Ciência &amp; Saúde Coletiva; 12(2); 477-486","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200024&lang=pt" 
"S1413-81232007000200025-scl","Estudo de satisfação dos beneficiários de planos de saúde de hospitais filantrópicos","Gerschman, Silvia, Veiga, Luciana, Guimarães, César, Ugá, Maria Alicia Dominguez, Portela, Margareth Crisóstomo, Vasconcellos, Miguel Murat, Barbosa, Pedro Ribeiro, Lima, Sheyla Maria Lemos","Ciência &amp; Saúde Coletiva; 12(2); 487-500","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200025&lang=pt" 
"S1413-81232007000200026-scl","Senso comum, ciência e filosofia: elo dos saberes necessários à promoção da saúde","Rios, Ediara Rabello Girão, Franchi, Kristiane Mesquita Barros, Silva, Raimunda Magalhães da, Amorim, Rosendo Freitas de, Costa, Nhandeyjara de Carvalho","Ciência &amp; Saúde Coletiva; 12(2); 501-509","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200026&lang=pt" 
"S1413-81232007000200027-scl","Conexões entre o federalismo fiscal e o financiamento da política de saúde no Brasil","Lima, Luciana Dias de","Ciência &amp; Saúde Coletiva; 12(2); 511-522","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200027&lang=pt" 
"S1413-81232007000200029-scl","Sobre o tempo da loucura em Nise da Silveira","Guimarães, Jacileide, Saeki, Toyoko","Ciência &amp; Saúde Coletiva; 12(2); 531-538","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200029&lang=pt" 
"S1413-81232007000200014-scl","Corporeidade e biotecnologias: uma crítica fenomenológica da construção do corpo pelo construtivismo e pela tecnobiomedicina","Ortega, Francisco","Ciência &amp; Saúde Coletiva; 12(2); 381-388","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200014&lang=pt" 
"S1413-81232007000200007-scl","Pode o conceito de vulnerabilidade apoiar a construção do conhecimento em Saúde Coletiva?","Muñoz Sánchez, Alba Idaly, Bertolozzi, Maria Rita","Ciência &amp; Saúde Coletiva; 12(2); 319-324","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200007&lang=pt" 
"S1413-81232007000200006-scl","O autor responde","","Ciência &amp; Saúde Coletiva; 12(2); 314-317","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200006&lang=pt" 
"S1413-81232007000200005-scl","A reforma necessária do SUS: inovações para a sustentabilidade da política pública de saúde","Pasche, Dário Frederico","Ciência &amp; Saúde Coletiva; 12(2); 312-314","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200005&lang=pt" 
"S1413-81232007000200004-scl","Os impasses do SUS","Coelho, Ivan Batista","Ciência &amp; Saúde Coletiva; 12(2); 309-311","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200004&lang=pt" 
"S1413-81232007000200002-scl","Reforma política e sanitária: a sustentabilidade do sus em questão?","Campos, Gastão Wagner de Sousa","Ciência &amp; Saúde Coletiva; 12(2); 301-306","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200002&lang=pt" 
"S1413-81232007000200003-scl","A reforma sanitária e o SUS: questões de sustentabilidade","Fleury, Sonia","Ciência &amp; Saúde Coletiva; 12(2); 307-309","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200003&lang=pt" 
"S1413-81232007000200011-scl","Desigualdades no acesso e utilização dos serviços de saúde na Região Metropolitana de São Paulo","Pessoto, Umberto Catarino, Heimann, Luiza Sterman, Boaretto, Roberta Cristina, Castro, Iracema Ester do Nascimento, Kayano, Jorge, Ibanhes, Lauro Cesar, Junqueira, Virginia, Rocha, Jucilene Leite da, Barboza, Renato, Cortizo, Carlos Tato, Martins, Lourdes da Conceição, Luiz, Olinda do Carmo","Ciência &amp; Saúde Coletiva; 12(2); 351-362","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200011&lang=pt" 
"S1413-81232007000200028-scl","Classificação socioeconômica e sua discussão em relação à prevalência de cárie e fluorose dentária","Meneghim, Marcelo de Castro, Kozlowski, Fábio Carlos, Pereira, Antonio Carlos, Ambrosano, Gláucia Maria Bovi, Meneghim, Zuleica M. de A. Pedroso","Ciência &amp; Saúde Coletiva; 12(2); 523-529","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200028&lang=pt" 
"S1413-81232007000200019-scl","Desenvolvimento do SUS, rumos estratégicos e estratégias para visualização dos rumos","Santos, Nelson Rodrigues dos","Ciência &amp; Saúde Coletiva; 12(2); 429-435","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200019&lang=pt" 
"S1413-81232007000200030-scl","O sonho do jaleco branco: saúde mental dos profissionais da saúde","Bertani, Íris Fenner","Ciência &amp; Saúde Coletiva; 12(2); 539-540","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200030&lang=pt" 
"S1413-81232007000200020-scl","Terapia hormonal para a menopausa (TH): múltiplos interesses a considerar","Rozenfeld, Suely","Ciência &amp; Saúde Coletiva; 12(2); 437-442","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000200020&lang=pt" 
"S1405-02182007000100001-mex","¿Restricciones liberales al poder privado?: Reflexiones sobre los orígenes y las justificaciones de la regulación del acceso a los medios de comunicación","Holmes, Stephen","Isonomía; (26); 7-48","Isonomía","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182007000100001&lang=pt" 
"S1405-02182007000100006-mex","La objeción de conciencia de los testigos de Jehová en relación con los símbolos patrios en México: Un caso de colisión de principios constitucionales","Bárcena Zubieta, Arturo","Isonomía; (26); 167-217","Isonomía","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182007000100006&lang=pt" 
"S1405-02182007000100005-mex","Entre la certeza y la discrecionalidad, la mejor ruta es la ley","Zavala, Marco","Isonomía; (26); 129-165","Isonomía","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182007000100005&lang=pt" 
"S1517-97022007000100006-scl","La crisis de fin de siglo en la UNAM: financiamiento y gratuidad","Díaz Escoto, Alma Silvia","Educação e Pesquisa; 33(1); 81-94","Educação e Pesquisa","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-97022007000100006&lang=pt" 
"S0034-76122007000200002-scl","As (re)configurações das demandas ao serviço social no âmbito dos serviços públicos de saúde","Bezerra, Suely de Oliveira, Araújo, Maria Arlete Duarte","Revista de Administração Pública; 41(2); 187-209","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200002&lang=pt" 
"S0034-76122007000200003-scl","Pesquisa e produção científica em economia da saúde no Brasil","Andrade, Eli Iola Gurgel, Acúrcio, Francisco de Assis, Cherchiglia, Mariangela Leal, Belisário, Soraya Almeida, Guerra Júnior, Augusto Afonso, Szuster, Daniele Araújo Campos, Faleiros, Daniel Resende, Teixeira, Hugo Vocurca, Silva, Grazzielle Dias da, Taveira, Thiago Santos","Revista de Administração Pública; 41(2); 211-235","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200003&lang=pt" 
"S0034-76122007000200005-scl","Plano diretor e planejamento estratégico municipal: introdução teórico-conceitual","Rezende, Denis Alcides, Ultramari, Clovis","Revista de Administração Pública; 41(2); 255-271","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200005&lang=pt" 
