"S0004-27302008000500023-scl","Influências da reposição de estrógenos e progestágenos na ação do hormônio de crescimento em mulheres com hipopituitarismo","Isotton, Ana Lúcia, Wender, Maria Celeste O., Czepielewski, Mauro A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(5); 901-916","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000500023&lang=pt" 
"S0100-204X2008000700018-scl","Cinetina e nitrato de potássio em características agronômicas de soja","Passos, Alexandre Martins Abdão dos, Rezende, Pedro Milanez de, Carvalho, Eudes de Arruda, Savelli, Roberto Antonio Martinez","Pesquisa Agropecuária Brasileira; 43(7); 925-928","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700018&lang=pt" 
"S0100-204X2008000700019-scl","New microsatellite markers developed from an enriched microsatellite common bean library","Cardoso, Juliana Morini Kupper, Oblessuc, Paula Rodrigues, Campos, Tatiana de, Sforça, Danilo Augusto, Carbonell, Sérgio Augusto Moraes, Chioratto, Alisson Fernando, Formighieri, Eduardo Fernandes, Souza, Anete Pereira de, Benchimol, Luciana Lasry","Pesquisa Agropecuária Brasileira; 43(7); 929-936","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700019&lang=pt" 
"S0100-204X2008000700001-scl","Adubação orgânica, nutrição e progresso de cercosporiose e ferrugem-do-cafeeiro","Santos, Florisvalda da Silva, Souza, Paulo Estevão de, Pozza, Edson Ampélio, Miranda, Júlio César, Carvalho, Eudes Arruda, Fernandes, Luiz Henrique Monteiro, Pozza, Adélia Aziz Alexandre","Pesquisa Agropecuária Brasileira; 43(7); 783-791","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700001&lang=pt" 
"S0100-204X2008000700002-scl","Indução de resistência à podridão-parda em pêssegos pelo uso de eliciadores em pós-colheita","Danner, Moeses Andrigo, Sasso, Simone Aparecida Zolet, Medeiros, José Gilberto Sousa, Marchese, José Abramo, Mazaro, Sérgio Miguel","Pesquisa Agropecuária Brasileira; 43(7); 793-799","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700002&lang=pt" 
"S0100-204X2008000700003-scl","Agronomic performance, chromosomal stability and resistance to velvetbean caterpillar of transgenic soybean expressing cry1Ac gene","Homrich, Milena Schenkel, Passaglia, Luciane Maria Pereira, Pereira, Jorge Fernando, Bertagnolli, Paulo Fernando, Salvadori, José Roberto, Nicolau, Marcio, Kaltchuk-Santos, Eliane, Alves, Laura Bianchessi, Bodanese-Zanettini, Maria Helena","Pesquisa Agropecuária Brasileira; 43(7); 801-807","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700003&lang=pt" 
"S0100-204X2008000700004-scl","Resposta diferencial de espécies e de híbridos de citros à leprose","Freitas-Astúa, Juliana, Fadel, André Luiz, Bastianel, Marinês, Novelli, Valdenice Moreira, Antonioli-Luizon, Renata, Machado, Marcos Antônio","Pesquisa Agropecuária Brasileira; 43(7); 809-814","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700004&lang=pt" 
"S0100-204X2008000700005-scl","Desempenho de plantas de cobertura em sobressemeadura na cultura da soja","Pacheco, Leandro Pereira, Pires, Fábio Ribeiro, Monteiro, Fernando Pereira, Procópio, Sérgio de Oliveira, Assis, Renato Lara de, Carmo, Marcos Lima do, Petter, Fabiano André","Pesquisa Agropecuária Brasileira; 43(7); 815-823","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700005&lang=pt" 
"S0100-204X2008000700006-scl","Diversidade da comunidade de plantas invasoras em sistemas agroflorestais com café em Turrialba, Costa Rica","Ricci, Marta dos Santos Freire, Virgínio Filho, Elias de Melo, Costa, Janaina Ribeiro","Pesquisa Agropecuária Brasileira; 43(7); 825-834","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700006&lang=pt" 
"S0100-204X2008000700007-scl","Análise genética de escores de avaliação visual de bovinos com modelos bayesianos de limiar e linear","Faria, Carina Ubirajara de, Magnabosco, Cláudio Ulhôa, Albuquerque, Lúcia Galvão de, Reyes, Arcadio de los, Bezerra, Luiz Antônio Framartino, Lobo, Raysildo Barbosa","Pesquisa Agropecuária Brasileira; 43(7); 835-841","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700007&lang=pt" 
"S0100-204X2008000700008-scl","Diversidade genética estimada com marcadores ISSR em populações brasileiras de Zabrotes subfasciatus","Souza, Giselle Anselmo de, Carvalho, Márcia Rodrigues de Oliveira, Martins, Ernane Ronie, Guedes, Raul Narciso Carvalho, Oliveira, Luiz Orlando de","Pesquisa Agropecuária Brasileira; 43(7); 843-849","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700008&lang=pt" 
"S0100-204X2008000700009-scl","Diversidade genética entre acessos de cacau de fazendas e de banco de germoplasma na Bahia","Leal, Jeiza Botelho, Santos, Leonardo Moreira dos, Santos, Crisliane Aparecida Pereira dos, Pires, José Luís, Ahnert, Dário, Corrêa, Ronan Xavier","Pesquisa Agropecuária Brasileira; 43(7); 851-858","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700009&lang=pt" 
"S0100-204X2008000700011-scl","Prioridades de requisitos para projeto de postos de operação de tratores quanto à ergonomia e segurança","Santos, Paula Machado dos, Schlosser, José Fernando, Romano, Leonardo Nabaes, Rozin, Dinorvan, Turatti, Jeferson da Costa, Witter, Maiquel","Pesquisa Agropecuária Brasileira; 43(7); 869-877","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700011&lang=pt" 
"S0100-204X2008000700012-scl","Atividade enzimática e perfil da comunidade bacteriana em solo submetido à solarização e biofumigação","Passos, Samuel Ribeiro, Reis Junior, Fábio Bueno dos, Rumjanek, Norma Gouvêa, Mendes, Ieda de Carvalho, Baptista, Miriam Josefina, Xavier, Gustavo Ribeiro","Pesquisa Agropecuária Brasileira; 43(7); 879-885","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700012&lang=pt" 
"S0100-204X2008000700013-scl","Mycorrhizal dependency of mangaba tree under increasing phosphorus levels","Cardoso Filho, Júlio Alves, Lemos, Eurico Eduardo Pinto de, Santos, Tania Marta Carvalho dos, Caetano, Luis Carlos, Nogueira, Marco Antonio","Pesquisa Agropecuária Brasileira; 43(7); 887-892","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700013&lang=pt" 
"S0100-879X2008000700006-scl","p16INK4 expression in precursor lesions of squamous cell cervical cancer related to the presence of HPV-DNA","Godoy, A.E.G., Mandelli, J., Oliveira, F.H., Calegari, S., Moura, L.B., Serafini, E.P.","Brazilian Journal of Medical and Biological Research; 41(7); 583-588","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700006&lang=pt" 
"S0100-879X2008000700004-scl","Low expression of APAF-1XL in acute myeloid leukemia may be associated with the failure of remission induction therapy","Benites, B.D., Fattori, A., Hackel, C., Lorand-Metze, I., De Souza, C.A., Schulz, E., Costa, F.F., Saad, S.T.O.","Brazilian Journal of Medical and Biological Research; 41(7); 571-578","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700004&lang=pt" 
"S0100-879X2008000700002-scl","Role of the caudal pressor area in the regulation of sympathetic vasomotor tone","Campos, R.R., Carillo, B.A., Oliveira-Sales, E.B., Silva, A.M., Silva, N.F., Futuro Neto, H.A., Bergamaschi, C.T.","Brazilian Journal of Medical and Biological Research; 41(7); 557-562","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700002&lang=pt" 
"S0100-879X2008000700003-scl","13CO2 recovery fraction in expired air of septic patients under mechanical ventilation","Martins, M.A., Coletto, F.A., Martins-Filho, O.A., Marchini, J.S., Basile-Filho, A.","Brazilian Journal of Medical and Biological Research; 41(7); 563-570","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700003&lang=pt" 
"S0100-879X2008000700011-scl","Obesity induces upregulation of genes involved in myocardial Ca2+ handling","Lima-Leopoldo, A.P., Sugizaki, M.M., Leopoldo, A.S., Carvalho, R.F., Nogueira, C.R., Nascimento, A.F., Martinez, P.F., Luvizotto, R.A.M., Padovani, C.R., Cicogna, A.C.","Brazilian Journal of Medical and Biological Research; 41(7); 615-620","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700011&lang=pt" 
"S0100-879X2008000700007-scl","Spectroscopic studies on the interaction of efonidipine with bovine serum albumin","Wang, N., Ye, L., Zhao, B.Q., Yu, J.X.","Brazilian Journal of Medical and Biological Research; 41(7); 589-595","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700007&lang=pt" 
"S0100-879X2008000700014-scl","Comparison of the effects of lactated Ringer solution with and without hydroxyethyl starch fluid resuscitation on gut edema during severe splanchnic ischemia","Lobo, S.M., Orrico, S.R.P., Queiroz, M.M., Contrim, L.M., Cury, P.M.","Brazilian Journal of Medical and Biological Research; 41(7); 634-639","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700014&lang=pt" 
"S0100-879X2008000700001-scl","Side effects of oxysterols: cytotoxicity, oxidation, inflammation, and phospholipidosis","Vejux, A., Malvitte, L., Lizard, G.","Brazilian Journal of Medical and Biological Research; 41(7); 545-556","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008000700001&lang=pt" 
"S0100-204X2008000700014-scl","Phosphorus acquisition and internal utilization efficiency in tropical maize genotypes","Parentoni, Sidney Netto, Souza Júnior, Claudio Lopes de","Pesquisa Agropecuária Brasileira; 43(7); 893-901","Pesquisa Agropecuária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700014&lang=pt" 
"S0100-204X2008000700015-scl","Densidade de estocagem e salinidade da água na larvicultura do pacamã","Luz, Ronald Kennedy, Santos, José Cláudio Epaminondas dos","Pesquisa Agropecuária Brasileira; 43(7); 903-909","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700015&lang=pt" 
"S0100-204X2008000700016-scl","Caracterização físico-química do mosto e do vinho Moscato Giallo em videiras cultivadas sob cobertura de plástico","Chavarria, Geraldo, Santos, Henrique Pessoa dos, Zanus, Mauro Celso, Zorzan, Cristiano, Marodin, Gilmar Arduino Bettio","Pesquisa Agropecuária Brasileira; 43(7); 911-916","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700016&lang=pt" 
"S0100-204X2008000700017-scl","Crescimento de capim-braquiária influenciado pelo grau de sombreamento e pela estação do ano","Paciullo, Domingos Sávio Campos, Campos, Núbia Ribeiro, Gomide, Carlos Augusto Miranda, Castro, Carlos Renato Tavares de, Tavela, Roberto César, Rossiello, Roberto Oscar Pereyra","Pesquisa Agropecuária Brasileira; 43(7); 917-923","Pesquisa Agropecuária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2008000700017&lang=pt" 
"S0210-56912008000500010-esp","Reacción anafiláctica tipo IV y SCACEST por vasoespasmo coronario secundarios a administración de cisatracurio","Benítez Morillo, M.F., Casares Vivas, M., Tejada Ruiz, F.J., Narváez Bermejo, J.M.","Medicina Intensiva; 32(5); 260-261","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500010&lang=pt" 
"S0210-56912008000500009-esp","Meningitis tuberculosa: A propósito de un caso","Vila, B., Martín, C., Leal, P., Rodríguez, M.L.","Medicina Intensiva; 32(5); 259-260","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500009&lang=pt" 
"S0210-56912008000500008-esp","Hipernatremia grave por ingesta de cloruro sódico","Núñez Bacarreza, J.J., Remolina Schlig, M., Zuñiga Rivera, A., Posadas Callejas, J.","Medicina Intensiva; 32(5); 258-259","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500008&lang=pt" 
"S0210-56912008000500007-esp","Asistencia pulmonar extracorpórea sin bomba: una alternativa en el tratamiento del síndrome de distrés respiratorio agudo grave persistente","Tomicic, V., Montalván, C., Espinoza, M., Graf, J., Martínez, E., Umaña, A., Torres, J.","Medicina Intensiva; 32(5); 253-257","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500007&lang=pt" 
"S0210-56912008000500006-esp","Prevención de infecciones nosocomiales: estrategias para mejorar la seguridad de los pacientes en la Unidad de Cuidados Intensivos","Lisboa, T., Rello, J.","Medicina Intensiva; 32(5); 248-252","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500006&lang=pt" 
"S0210-56912008000500003-esp","Incidencia del consumo de tóxicos en pacientes con traumatismos graves","Díaz-Contreras, M.R., Guerrero-López, F., Herrera-Para, L., Pino-Sánchez, F., Lara-Rosales, R., López-Guarnido, O., Pla, A., Fernández-Mondejar, E.","Medicina Intensiva; 32(5); 222-226","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500003&lang=pt" 
"S0210-56912008000500002-esp","Estrategias de información en una Unidad de Cuidados Intensivos polivalente","Abizanda Campos, R., Bernat Adell, A., Ballester Arnal, R., Bisbal Andrés, E., Vidal Tegedor, B., Cubedo Bort, M., Reig Valero, R.","Medicina Intensiva; 32(5); 216-221","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500002&lang=pt" 
"S0210-56912008000500011-esp","Falso neumomediastino en radiografía de tórax","Escos, J., Labarta, J.L., Lander, A., León, C., Avellanas, M., Serón, C.","Medicina Intensiva; 32(5); 262-262","Medicina Intensiva","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912008000500011&lang=pt" 
"S0034-98872008000700001-chl","Producción de prostaciclina en arteria radial de diabéticos: Comparación con la vena safena y arteria mamaria interna y su relevancia en el pronóstico de estos bypass coronarios","Guivernau, Mauricio, Berr, Miguel","Revista médica de Chile; 136(7); 823-830","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700001&lang=pt" 
"S0034-98872008000700002-chl","Evaluación por inmunohistoquímica de la expresión de hormonas hipofisiarias y del marcador de proliferación celular Ki-67 en tejido de adenomas causantes de acromegalia","Brito, Julio, Sáez, Lya, Lemp, Melchor, Liberman, Claudio, Michelsen, Harold, Araya, A Verónica","Revista médica de Chile; 136(7); 831-836","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700002&lang=pt" 
"S0034-98872008000700003-chl","Diagnóstico y tratamiento de las várices esófago gástricas en Chile: Realidad nacional","Vargas T, Ling, Ovalle A, Loreto, Morales O, Ximena, Agar F, Solange, Estay O, René, Soto H, Juan Ramón, Armas M, Rodolfo, Vergara A, María Teresa, Nazal S, Roberto","Revista médica de Chile; 136(7); 837-843","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700003&lang=pt" 
"S0034-98872008000700004-chl","Radio-quimioterapia postoperatoria en cáncer gástrico localmente avanzado","Garrido, Marcelo, Bustos, Marisa, Orellana, Eric, Madrid, Jorge, Galindo, Héctor, Sánchez, César, Pimentel, Fernando, Guzmán, Sergio, Ibáñez, Luis, Butte, Jean Michel, Álvarez, Manuel, Besa, Pelayo","Revista médica de Chile; 136(7); 844-850","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700004&lang=pt" 
"S0034-98872008000700005-chl","Mejorando la pesquisa de depresión posparto a través de un instrumento de tamizaje, la escala de depresión posparto de Edimburgo","Castañón S, Carla, Pinto L, Javier","Revista médica de Chile; 136(7); 851-858","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700005&lang=pt" 
"S0034-98872008000700006-chl","Control de asma en adolescentes","Vidal, Alberto, Ubilla, Carlos, Duffau, Gastón","Revista médica de Chile; 136(7); 859-866","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700006&lang=pt" 
"S0034-98872008000700007-chl","Prevalencia de la incontinencia fecal en centros de salud y casas de reposo","Zárate, Alejandro J, López-Köstner, Francisco, Vergara, Flavia, Badilla, Nathalia, Viviani, Paola","Revista médica de Chile; 136(7); 867-872","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700007&lang=pt" 
"S0034-98872008000700008-chl","Resultados de un sistema de atención privado basado en un modelo de salud familiar en Chile","Téllez T, Alvaro, Aguayo T, Elisa","Revista médica de Chile; 136(7); 873-879","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700008&lang=pt" 
"S0034-98872008000700009-chl","Proyección de Rosenberg en la evaluación radiológica de la osteoartrosis de rodilla","Fontboté R, Cristián, Nemtala U, Fernando, Contreras O, Oscar, Guerrero, Rosario","Revista médica de Chile; 136(7); 880-884","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700009&lang=pt" 
"S0034-98872008000700010-chl","Staphylococcus aureus comunitario resistente a cloxacilina: Comunicación de los primeros cinco casos descritos en Chile","Noriega, Luis Miguel, González, Patricia, Hormazábal, Juan Carlos, Pinto, Consuelo, Canals, Magdalena, Munita, José Manuel, Thompson, Luis, Marcotti, Alejandra, Pérez, Jorge, Ibáñez, Daniel, Araya, Pamela, Canals, Claudio, Vial, Pablo","Revista médica de Chile; 136(7); 885-891","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700010&lang=pt" 
"S0034-98872008000700011-chl","Mucolipidosis tipo IV en una paciente con ancestros mapuches. Caso clínico","Hernández Ch, Marta, Méndez C, José Ignacio, Concha G, María José, Huete L, Isidro, González B, Sergio, Durán S, Gloria P","Revista médica de Chile; 136(7); 892-895","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700011&lang=pt" 
