"S1414-32832004000100004-scl","A Grande Saúde: uma introdução à medicina do Corpo sem Órgãos","Teixeira, Ricardo Rodrigues","Interface - Comunicação, Saúde, Educação; 8(14); 35-72","Interface - Comunicação, Saúde, Educação","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832004000100004&lang=pt" 
"S1414-32832004000100009-spa","LER/DORT: multifatorialidade etiológica e modelos explicativos","Chiavegato Filho, Luiz Gonzaga, Pereira Jr., Alfredo","Interface - Comunicação, Saúde, Educação; 8(14); 149-162","Interface - Comunicação, Saúde, Educação","Português","2004","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1414-32832004000100009&lang=pt" 
"S1414-32832004000100009-scl","LER/DORT: multifatorialidade etiológica e modelos explicativos","Chiavegato Filho, Luiz Gonzaga, Pereira Jr., Alfredo","Interface - Comunicação, Saúde, Educação; 8(14); 149-162","Interface - Comunicação, Saúde, Educação","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832004000100009&lang=pt" 
"S0365-05962004000100001-scl","Os Anais Brasileiros de Dermatologia e a educação médica continuada","Nascimento, Leninha Valério do","Anais Brasileiros de Dermatologia; 79(1); 5-6","Anais Brasileiros de Dermatologia","Inglês, Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962004000100001&lang=pt" 
"S0016-38132004000100001-mex","Efecto del tratamiento acortado estrictamente supervisado (TAES) sobre la adherencia y la tasa de curación de la tuberculosis pulmonar","Martínez-Medina, Miguel A","Gaceta médica de México; 140(1); 1-6","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100001&lang=pt" 
"S0016-38132004000100010-mex","IV. La vocación humanística: motivación permanente para el estudiante de medicina","Rivero-Serrano, Octavio","Gaceta médica de México; 140(1); 55-57","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100010&lang=pt" 
"S0016-38132004000100011-mex","Neumonía por Pneumocystis carinii en niños infectados por el virus de inmunodeficiencia humana (VIH)","Morales-Aguirre, José Juan, Villalobos-Acosta, Claudia Patricia, Linares-Salas, Víctor Hugo, Solís-Ortega, Ana María, Gómez-Barreto, Demóstenes, Cashat-Cruz, Miguel","Gaceta médica de México; 140(1); 59-69","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100011&lang=pt" 
"S0016-38132004000100012-mex","Uso de la vasopresina en el estado de choque","Carrillo-Esper, Raúl, González-Salazar, Jorge A, Calvo-Carrillo, Benjamín","Gaceta médica de México; 140(1); 71-76","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100012&lang=pt" 
"S0016-38132004000100013-mex","Varón de 44 años de edad con edema periférico, ascitis y fatiga","Crabtree, Brenda, Zajarías, Alejandro, Portal, Cynthia, Téllez, Natalia, Halabe, José, de la Llata-Romero, Manuel, Urrusti-Sanz, Juan, Aguirre-García, Jesús, Sánchez-Ramírez, Roberto","Gaceta médica de México; 140(1); 77-79","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100013&lang=pt" 
"S0016-38132004000100014-mex","Miasis furunculoide por Dermatobia hominis: Un caso importado de Costa Rica al Distrito Federal","Contreras-Ruiz, José, Arenas-Guzmán, Roberto, Vega-Memije, Maria Elisa, Castillo-Díaz, Margarita","Gaceta médica de México; 140(1); 81-83","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100014&lang=pt" 
"S0016-38132004000100015-mex","Fístula arteriovenosa renal espontánea como causa de hematuria: Presentación de un caso","Montoya-M, Guillermo, Vega-E, Jesús, Moreno-A, Othón, Huerta, Juan Carlos","Gaceta médica de México; 140(1); 85-87","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100015&lang=pt" 
"S0016-38132004000100016-mex","En torno a la ética profesional del médico","de Micheli-Serra, Alfredo","Gaceta médica de México; 140(1); 89-92","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100016&lang=pt" 
"S0016-38132004000100017-mex","Diagnóstico por imagen de la artritis séptica aguda de la cadera","Roldán-Valadez, Ernesto, Lima-Dávalos, Rubén, Sangri-Pinto, Gabriela, Solórzano-Morales, Sara, Hernández-Ortiz, Jorge, Cardoso-Ramón, Manuel","Gaceta médica de México; 140(1); 93-95","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100017&lang=pt" 
"S0016-38132004000100018-mex","Medicina genómica","Salamanca-Gómez, Fabio","Gaceta médica de México; 140(1); 97-98","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100018&lang=pt" 
"S0016-38132004000100019-mex","Consenso de un grupo de expertos mexicanos: Eficacia y seguridad del Metamizol (Dipirona)","Arcila-Herrera, Heriberto, Barragán-Padilla, Sergio, Borbolla-Escoboza, José Rafael, Canto-Solís, Antonio, Castañeda-Hernández, Gilberto, de León-González, Maximiliano, Genis-Rondero, Miguel Ángel, Granados-Soto, Vinicio, Gutiérrez-García, José Luis, Hernández-Hernández, Sonia, Kassian-Rank, Alicia, Lara-Perera, Víctor, Vargas-Correa, Jorge Bernardo, Palma-Aguirre, José Antonio, Campos Lara, María G","Gaceta médica de México; 140(1); 99-101","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100019&lang=pt" 
"S0016-38132004000100002-mex","Cerámicas mexicanas para cicatrización de piel","Piña-Barba, María Cristina, Tejeda-Cruz, Adriana, Regalado-Hernández, Miguel Ángel, Arenas-Reyes, María Isabel, Martín-Mandujano, Salvador, Montalvo, César","Gaceta médica de México; 140(1); 7-14","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100002&lang=pt" 
"S0016-38132004000100020-mex","Globalización y bioética en los recursos para la salud","Villa-Caballero, Leonel","Gaceta médica de México; 140(1); 103-106","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100020&lang=pt" 
"S0016-38132004000100021-mex","Una ruta hacia la ciencia, la preparación de un científico","Aréchiga-Urtuzuástegui, Hugo","Gaceta médica de México; 140(1); 107-111","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100021&lang=pt" 
"S0016-38132004000100022-mex","Ética y genómica","de la Fuente, Juan Ramón","Gaceta médica de México; 140(1); 113-115","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100022&lang=pt" 
"S0016-38132004000100003-mex","Seguimiento de egresados de un diplomado en enseñanza de la Medicina","Ponce de León-Castañeda, Ma. Eugenia, Ruíz-Alcocer, Ma. del Carmen, Lozano-Sánchez, J. Rogelio","Gaceta médica de México; 140(1); 15-22","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100003&lang=pt" 
"S0016-38132004000100004-mex","Primer estudio de teledermatología en México: Una nueva herramienta de salud pública","Lepe, Verónica, Moneada, Benjamín, Castanedo-Cázares, Juan Pablo, Martínez-Rodríguez, Alejandra, Mercado-Ceja, Sergio M, Gordillo-Moscoso, Antonio","Gaceta médica de México; 140(1); 23-26","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100004&lang=pt" 
"S0016-38132004000100005-mex","Fracturas maxilofaciales y factores asociados en derechohabientes del IMSS Campeche, México: Análisis retrospectivo 1994-1999","Medina-Solis, Cario Eduardo, Córdova-González, José Luis, Casanova-Rosado, Alejandro José, Zazueta-Hernández, Maria Alejandra","Gaceta médica de México; 140(1); 27-32","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100005&lang=pt" 
"S0016-38132004000100006-mex","Factores de riesgo de mortalidad en el hijo de madre toxémica","Gómez-Gómez, Manuel, Danglot-Banck, Cecilia, García-de la Torre, Guadalupe Silvia, Antonio-Ocampo, Abdiel, Fajardo-Gutiérrez, Arturo, Sánchez-García, Maria Luisa, Ahumada-Ramírez, Elias","Gaceta médica de México; 140(1); 33-45","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100006&lang=pt" 
"S0016-38132004000100007-mex","I. De la enseñanza tutoral al aprendizaje a distancia","Cravioto, Alejandro","Gaceta médica de México; 140(1); 47-49","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100007&lang=pt" 
"S0016-38132004000100008-mex","II. La vocación científica: compromisos con el cambio permanente y la educación continua","Kretschmer, Roberto","Gaceta médica de México; 140(1); 49-52","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100008&lang=pt" 
"S0016-38132004000100009-mex","III. La herencia de Flexner: Las ciencias básicas, el hospital, el laboratorio, la comunidad","Narro-Robles, José","Gaceta médica de México; 140(1); 52-55","Gaceta médica de México","Espanhol","2004","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132004000100009&lang=pt" 
"S0100-67622004000100008-scl","Comunidade arbórea de uma floresta estacional decídua sobre afloramento calcário na Bacia do rio Paraná","Silva, Luciana Álvares da, Scariot, Aldicir","Revista Árvore; 28(1); 61-67","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000100008&lang=pt" 
"S0100-67622004000100012-scl","Análise técnica e econômica do forwarder em três subsistemas de colheita de florestas de eucalipto&lt;a name=tx&gt;&lt;/a&gt;","Minette, Luciano José, Moreira, Fábio Murilo Tieghi, Souza, Amaury Paulo de, Machado, Carlos Cardoso, Silva, Kátia Regina","Revista Árvore; 28(1); 91-97","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000100012&lang=pt" 
"S0100-67622004000100007-scl","Produção de serapilheira em área reflorestada&lt;a name=tx&gt;&lt;/a&gt;","Moreira, Paulo Roberto, Silva, Osvaldo Aulino da","Revista Árvore; 28(1); 49-59","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000100007&lang=pt" 
"S0100-67622004000100017-scl","Efeito de incêndios florestais na estrutura e composição florística de uma área de cerrado sensu stricto na fazenda Água Limpa-DF&lt;a name=tx&gt;&lt;/a&gt;","Fiedler, Nilton Cesar, Azevedo, Isaac Nuno Carvalho de, Rezende, Alba Valéria, Medeiros, Marcelo Brilhante de, Venturoili, Fábio","Revista Árvore; 28(1); 129-138","Revista Árvore","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000100017&lang=pt" 
"S0100-67622004000100004-scl","Chlorophyll fluorescence of tropical tree species in a semi-deciduous forest gap","Ribeiro, Rafael Vasconcelos, Souza, Gustavo Maia, Manzatto, Angelo Gilberto, Machado, Eduardo Caruso, Oliveira, Ricardo Ferraz de","Revista Árvore; 28(1); 21-27","Revista Árvore","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622004000100004&lang=pt" 
"S1516-31802004000100001-scl","How to evaluate the acquisition of clinical skills at medical school: a tough question","Benseñor, Isabela M.","Sao Paulo Medical Journal; 122(1); 3-3","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100001&lang=pt" 
"S1516-31802004000100003-scl","Influence of sedation on morbidity and mortality in the intensive care unit","Rodrigues Junior, Geraldo Rolim, Amaral, José Luiz Gomes do","Sao Paulo Medical Journal; 122(1); 8-11","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100003&lang=pt" 
"S1516-31802004000100002-scl","A randomized and prospective study on the value of antibiotic prophylaxis administration in transurethral resection of the prostate","Rodrigues, Paulo, Hering, Flávio, Meller, Alex, Campagnari, João Carlos, D&#039;Império, Márcio","Sao Paulo Medical Journal; 122(1); 4-7","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100002&lang=pt" 
"S1516-31802004000100007-scl","Pulmonary alterations in cocaine users","Terra Filho, Mário, Yen, Chen Chin, Santos, Ubiratan de Paula, Muñoz, Daniel Romero","Sao Paulo Medical Journal; 122(1); 26-31","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100007&lang=pt" 
"S1516-31802004000100008-scl","Multiple ectopic parathyroid adenomas","Dedivitis, Rogério Aparecido, Guimarães, André Vicente, Pontes, Gustavo Bastos de Goes","Sao Paulo Medical Journal; 122(1); 32-34","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100008&lang=pt" 
"S1516-31802004000100004-scl","Clinical skills assessment: limitations to the introduction of an &quot;OSCE&quot; (Objective Structured Clinical Examination) in a traditional Brazilian medical school","Troncon, Luiz Ernesto de Almeida","Sao Paulo Medical Journal; 122(1); 12-17","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100004&lang=pt" 
"S1516-31802004000100005-scl","Allelic imbalance studies of chromosome 9 suggest major differences in chromosomal instability among nonmelanoma skin carcinomas","Gomes, Gabriela Pereira, Moraes, Aparecida Machado, Stoff, Hamilton Ometto, Ward, Laura Sterian","Sao Paulo Medical Journal; 122(1); 18-21","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100005&lang=pt" 
"S1516-31802004000100006-scl","Model of human epidermis reconstructed in vitro with keratinocytes and melanocytes on dead de-epidermized human dermis","Rehder, Jussara, Souto, Luís Ricardo Martinhão, Issa, Cláudia Maria Bernardino Magro, Puzzi, Maria Beatriz","Sao Paulo Medical Journal; 122(1); 22-25","Sao Paulo Medical Journal","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802004000100006&lang=pt" 
"S0103-84782004000100017-scl","Periodontal disease characterization in dogs with normal renal function or chronic renal failure","Barbudo-Selmi, Glenda Ramalho, Carvalho, Marileda Bonafim, Selmi, André Luis, Martins, Silvio Emílio Cuevas","Ciência Rural; 34(1); 113-118","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100017&lang=pt" 
"S0103-84782004000100019-scl","Sevoflurano e desflurano sobre o ritmo cardíaco de cães tratados com infusão contínua de doses crescentes de adrenalina","Nunes, Newton, Rezende, Márlis Langenegger de, Santos, Paulo Sérgio Patto dos, Wang, Lilia","Ciência Rural; 34(1); 125-130","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100019&lang=pt" 
"S0103-84782004000100022-scl","Solução hipersaturada de sal ou de glicerina a 98% como conservantes de centros frênicos caninos utilizados na reparação de defeitos musculares em ratos wistar","Brun, Maurício Veloso, Pippi, Ney Luis, Driemeier, David, Contesini, Emerson Antônio, Beck, Carlos Afonso de Castro, Cunha, Olicies da, Pinto Filho, Saulo Tadeu Lemos, Roehsig, Claudio, Stedile, Rafael, Silva, Thiago Félix da","Ciência Rural; 34(1); 147-153","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100022&lang=pt" 
"S0103-84782004000100024-scl","Atividade antimicrobiana “in vitro” de extrato alcóolico de própolis","Vargas, Agueda Castagna de, Loguercio, Andrea Pinto, Witt, Niura Mazzini, Costa, Mateus Matiuzzi da, Silva, Mariana Sá e, Viana, Luciane Ribeiro","Ciência Rural; 34(1); 159-163","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100024&lang=pt" 
"S0103-84782004000100027-scl","Intoxicação experimental de suínos por fumonisinas","Dilkin, Paulo, Hassegawa, Regina, Reis, Tatiana Alves dos, Mallmann, Carlos Augusto, Corrêa, Benedito","Ciência Rural; 34(1); 175-181","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100027&lang=pt" 
"S0103-84782004000100031-scl","Soroprevalência de Borrelia burgdorferi latu sensu associada à presença de carrapatos em cães de áreas rurais do Estado do Rio de Janeiro, Brasil","O&#039;Dwyer, Lucia Helena, Soares, Cleber Oliveira, Massard, Carlos Luiz, Souza, José Carlos Pereira de, Flausino, Walter, Fonseca, Adivaldo Henrique da","Ciência Rural; 34(1); 201-205","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100031&lang=pt" 
"S0103-84782004000100033-scl","Alterações hepáticas em codornas japonesas submetidas à intoxicação prolongada por aflatoxina B1","Oliveira, Carlos Augusto Fernandes, Butkeraitis, Paula, Rosmaninho, Josué Fontes, Guerra, José Luiz, Correa, Benedito, Reis, Tatiana Alves","Ciência Rural; 34(1); 213-217","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100033&lang=pt" 
"S0103-84782004000100034-scl","Transporte de oócitos bovinos em meio de maturação sem controle de atmosfera gasosa","Leivas, Fábio Gallas, Brum, Daniela dos Santos, Mezzalira, Alceu, Pilla, Luis Fernando Cáceres, Bernardi, Mari Lourdes, Rubin, Mara Iolanda Batistella, Silva, Carlos Antonio Mondino","Ciência Rural; 34(1); 219-224","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100034&lang=pt" 
"S0103-84782004000100036-scl","Desempenho e características de carcaça do escargot francês (Helix aspersa maxima) alimentado com rações contendo diferentes óleos vegetais","Hayashi, Carmino, Soares, Claudemir Martins, Matsushita, Makoto, Galdioli, Eliana Maria, Cocito, Igor Consoni","Ciência Rural; 34(1); 231-237","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100036&lang=pt" 
"S0103-84782004000100038-scl","Balanço energético na produção de feno de alfafa em sistema intensivo de produção de leite","Campos, Alessandro Torres, Saglietti, José Roberto Corrêa, Bueno, Osmar de Carvalho, Campos, Aloísio Torres de, Klosowski, Elcio Silvério, Gasparino, Eliane","Ciência Rural; 34(1); 245-251","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100038&lang=pt" 
"S0103-84782004000100040-scl","Caracterização de oito raças do bicho-da-seda (Bombyx mori L.)","Porto, Antonio José, Okamoto, Fumiko, Cunha, Eduardo Antonio da, Otsuk, Ivani Pozar","Ciência Rural; 34(1); 259-264","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100040&lang=pt" 
"S0103-84782004000100050-scl","Cancro bacteriano da videira: etiologia, epidemiologia e medidas de controle","Nascimento, Ana Rosa Peixoto, Mariano, Rosa de Lima Ramos","Ciência Rural; 34(1); 301-307","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100050&lang=pt" 
"S0103-84782004000100054-scl","Padrão de identidade e qualidade do tomate (Lycopersicon esculentum Mill.) de mesa","Ferreira, Sila Mary Rodrigues, Freitas, Renato João Sossela de, Lazzari, Elisa Noemberg","Ciência Rural; 34(1); 329-335","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100054&lang=pt" 
"S0103-84782004000100003-scl","Métodos de quantificação da cobertura foliar da infestação de plantas daninhas e da cultura da soja","Rizzardi, Mauro Antônio, Fleck, Nilson Gilberto","Ciência Rural; 34(1); 13-18","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100003&lang=pt" 
"S0103-84782004000100006-scl","Estimativa do potencial de rendimento por estrato do dossel da soja, em diferentes arranjos de plantas","Rambo, Lisandro, Costa, José Antonio, Pires, João Leonardo Fernandes, Parcianello, Geovano, Ferreira, Felipe Gutheil","Ciência Rural; 34(1); 33-40","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100006&lang=pt" 
"S0103-84782004000100010-scl","Abertura floral de Dendranthema grandiflora Tzvelev. ´Bronze Repin´após rmazenamento a frio seguido de “pulsing”","Bellé, Rogério Antônio, Mainardi, Jucelma de Cássia Câmara Tolotti, Mello, Josué Benetti, Zachet, Divar","Ciência Rural; 34(1); 63-70","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100010&lang=pt" 
"S0103-84782004000100005-scl","Espaçamentos e densidades de milho com diferentes ciclos no oeste de Santa Catarina, Brazil","Flesch, Roger Delmar, Vieira, Luís Carlos","Ciência Rural; 34(1); 25-31","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100005&lang=pt" 
"S0103-84782004000100029-scl","Prevalência de criptosporidiose em bezerros na região de Araçatuba, Estado de São Paulo, Brasil","Feitosa, Francisco Leydson Formiga, Shimamura, Graziele Massae, Roberto, Thaís, Meireles, Marcelo Vasconcelos, Nunes, Caris Maroni, Ciarlini, Paulo César, Borges, Alexandre Secorum","Ciência Rural; 34(1); 189-193","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100029&lang=pt" 
"S0103-84782004000100028-scl","Cobre no controle da verminose gastrintestinal em ovinos","Gonçalves, Isabel Gonçalves de, Echevarria, Flavio Augusto Menezes","Ciência Rural; 34(1); 183-188","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100028&lang=pt" 
"S0103-84782004000100008-scl","A temperature response function for development of the chrysanthemum (Chrysanthemum x morifolium Ramat.)","Streck, Nereu Augusto","Ciência Rural; 34(1); 49-54","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100008&lang=pt" 
"S0103-84782004000100009-scl","A temperature response function for modeling leaf growth and development of the African violet (Saintpaulia ionantha Wendl.)","Streck, Nereu Augusto","Ciência Rural; 34(1); 55-62","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100009&lang=pt" 
"S0103-84782004000100013-scl","Crescimento inicial de plantas de Cryptocaria aschersoniana Mez. submetidas a níveis de radiação solar","Almeida, Luciano Pessoa de, Alvarenga, Amauri Alves de, Castro, Evaristo Mauro de, Zanela, Silvia Mara, Vieira, Carlos Vinício","Ciência Rural; 34(1); 83-88","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100013&lang=pt" 
"S0103-84782004000100014-scl","Toxidez de alumínio em plântulas de grápia (Apuleia leiocarpa Vog. Macbride)","Fortunato, Roni Paulo, Nicoloso, Fernando Teixeira","Ciência Rural; 34(1); 89-95","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100014&lang=pt" 
