"S0100-204X2000000200024-scl","Parâmetros nutricionais de forrageiras nativas e exóticas no Vale do Itajaí, Santa Catarina","DESCHAMPS, FRANCISCO CARLOS, TCACENCO, FERNANDO ADAMI","Pesquisa Agropecuária Brasileira; 35(2); 457-465","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200024&lang=pt" 
"S0100-204X2000000200018-scl","Simulação dos efeitos das mudanças do uso da terra na dinâmica de carbono no solo na bacia do rio Piracicaba","SILVEIRA, ANDRÉA MARIA, VICTORIA, REYNALDO LUIZ, BALLESTER, MARIA VICTORIA, CAMARGO, PLÍNIO BARBOSA DE, MARTINELLI, LUIZ ANTONIO, PICCOLO, MARISA DE CÁSSIA","Pesquisa Agropecuária Brasileira; 35(2); 389-399","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200018&lang=pt" 
"S0100-204X2000000200020-scl","Boron adsorption in soils from the State of São Paulo, Brazil","ALLEONI, LUÍS REYNALDO FERRACCIÚ, CAMARGO, OTÁVIO ANTONIO DE","Pesquisa Agropecuária Brasileira; 35(2); 413-421","Pesquisa Agropecuária Brasileira","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200020&lang=pt" 
"S0100-204X2000000200022-scl","Biochemical changes associated to soybean seeds osmoconditioning during storage","BRACCINI, ALESSANDRO DE LUCCA E, REIS, MÚCIO SILVA, MOREIRA, MAURÍLIO ALVES, SEDIYAMA, CARLOS SIGUEYUKI, SCAPIM, CARLOS ALBERTO","Pesquisa Agropecuária Brasileira; 35(2); 433-447","Pesquisa Agropecuária Brasileira","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200022&lang=pt" 
"S0100-204X2000000200023-scl","Efeito do fósforo suplementar sobre o desempenho reprodutivo de vacas de corte em pastagem de Brachiaria humidicola","S&#039;THIAGO, LUIZ ROBERTO LOPES, MORAES, SHEILA DA SILVA, NICODEMO, MARIA LUIZA FRANCESCHI, ROSA, IVAN VALADÃO, BRORING, NILSON","Pesquisa Agropecuária Brasileira; 35(2); 449-456","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200023&lang=pt" 
"S0100-204X2000000200003-scl","Seletividade de inseticidas a três Vespidae predadores de Dione juno juno (Lepidoptera: Heliconidae)","MOURA, MARCELO FIALHO DE, PICANÇO, MARCELO, GONRING, ALFREDO HENRIQUE ROCHA, BRUCKNER, CLÁUDIO HORST","Pesquisa Agropecuária Brasileira; 35(2); 251-257","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200003&lang=pt" 
"S0100-204X2000000200008-scl","Efeito da revegetação e da adubação de área degradada na produção de matéria seca e na absorção de nutrientes","FAVARETTO, NERILDE, MORAES, ANÍBAL DE, MOTTA, ANTÔNIO CARLOS VARGA, PREVEDELLO, BEATRIZ MONTE SERRAT","Pesquisa Agropecuária Brasileira; 35(2); 299-306","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200008&lang=pt" 
"S0100-204X2000000200014-scl","Rendimento e nodulação de soja em diferentes rotações de espécies anuais de inverno sob plantio direto","FONTANELI, RENATO SERENA, SANTOS, HENRIQUE PEREIRA DOS, VOSS, MARCIO, AMBROSI, IVO","Pesquisa Agropecuária Brasileira; 35(2); 349-355","Pesquisa Agropecuária Brasileira","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2000000200014&lang=pt" 
"S1135-57272000000100009-spa","Estadísticas de salud en las Américas","","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100009&lang=pt" 
"S1135-57272000000100003-spa","Las mujeres y el tabaco: características ligadas al género","Becoña, Elisardo, Vázquez, Fernando L.","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100003&lang=pt" 
"S1135-57272000000100006-spa","Incidencia, etiología y epidemiología de la brucelosis en una área rural de la Provincia de LLeida","Alvarez, Jordi Serra, García, Pere Godoy","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100006&lang=pt" 
"S1135-57272000000100002-spa","Medición de las desigualdades en la edad de muerte: cálculo del índice de gini a partir de las tablas de mortalidad","Llorca, Javier, Prieto Salceda, Dolores, Delgado-Rodríguez, Miguel","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100002&lang=pt" 
"S1135-57272000000100007-spa","Intoxicaciones agudas graves en un servicio de medicina intensiva durante doce años","Palazón Sánchez, C, Segura Pérez, J, Renedo Villaroya, A, Palazón Sánchez, EL, Pardo Talavera, JC, Felices Abad, F","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100007&lang=pt" 
"S1135-57272000000100001-spa","El compromiso colectivo de los hombres homosexuales en la lucha contre el SIDA","Rodés, Anna","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100001&lang=pt" 
"S1135-57272000000100004-spa","Conductas sexuales de riesgo y prevalencia de infección por VIH en hombres con prácticas homo/bisexuales en la comunidad de Madrid","Cañellas, S., Perez de la Paz, J., Noguer, I., Villaamil, F., García Berrocal, M. L., Fuente, L. de la, Belza, MJ., Castilla, J.","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100004&lang=pt" 
"S1135-57272000000100005-spa","Metodos estadisticos empleados en los articulos originales publicados sobre tabaquismo en cuatro revistas medicas espanõlas (1985-1996)","García López, José Antonio","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100005&lang=pt" 
"S1135-57272000000100008-spa","Seleccion de indicadores para evaluar la adhesión a una guia farmacoterapéutica por los médicos generales de un área de atención primaria","Rigueira García, Ana Isabel, Gómez Juanes, Vicente","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272000000100008&lang=pt" 
"S0864-21252000000100001-cub","","Presno Labrador, Clarivel","Revista Cubana de Medicina General Integral; 16(1); 5-5","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100001&lang=pt" 
"S0864-21252000000100002-cub","Estilos de vida, bienestar subjetivo y salud de los ancianos","Fernández Larrea, Niuris, Clúa Calderín, Ana Margarita, Báez Dueñas, Rosa María, Ramírez Rodríguez, Milvia, Prieto Díaz, Vicente","Revista Cubana de Medicina General Integral; 16(1); 6-12","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100002&lang=pt" 
"S0864-21252000000100003-cub","Conocimientos y actitudes de la población acerca del alcohol y el alcoholismo","Sandoval Ferrer, Juan Emilio, Lanigan Gutiérrez, María Eugenia, Gutiérrez Chapman, Lázaro","Revista Cubana de Medicina General Integral; 16(1); 13-17","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100003&lang=pt" 
"S0864-21252000000100004-cub","Valoración antropométrica en el recién nacido bajo peso","Pons Calderín, Orlando, Rivera Peña, Alina Leonor, Díaz Alonso, Guillermo, Bacallao Gallesty, Jorge, Jiménez García, Rafael","Revista Cubana de Medicina General Integral; 16(1); 18-24","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100004&lang=pt" 
"S0864-21252000000100005-cub","Prevalencia de anemia en gestantes en un área de salud","Prendes Labrada, Marianela de la C, Baños Rodríguez, Alberto F, Toledo Dieppa, Olga, Lescay Megret, Orlando","Revista Cubana de Medicina General Integral; 16(1); 25-30","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100005&lang=pt" 
"S0864-21252000000100006-cub","Educación sexual en un grupo de estudiantes secundarios","Castellanos Oñate, Carlos Manuel, Vera Noda, Carmen Rosa, Gutiérrez Venegas, Pedro, Escobar Gómez, Ricardo","Revista Cubana de Medicina General Integral; 16(1); 31-38","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100006&lang=pt" 
"S0864-21252000000100007-cub","Intervención educativa sobre sexualidad y enfermedades de trasmisión sexual","Hernández Gutiérrez, José Manuel, Toll Calviño, Jean Carlos, Díaz Alonso, Guillermo, Castro Suárez, Jacqueline","Revista Cubana de Medicina General Integral; 16(1); 39-44","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100007&lang=pt" 
"S0864-21252000000100009-cub","La calidad de la vida del paciente diabético","Quirantes Hernández, Alberto, López Granja, Leonel, Curbelo Serrano, Vladimir, Montano Luna, José A, Machado Leyva, Pedro, Quirantes Moreno, Alberto","Revista Cubana de Medicina General Integral; 16(1); 50-56","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100009&lang=pt" 
"S0864-21252000000100017-cub","Experiencias de la Consulta de Ginecología Infanto-Juvenil","Lugones Botell, Miguel, Prado González, José, Calzada Occeguera, María A","Revista Cubana de Medicina General Integral; 16(1); 98-100","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100017&lang=pt" 
"S0864-21252000000100016-cub","Familia perdida: Características de esta crisis familiar","Pérez Cárdenas, Clara, Sebazco Pernas, Armando","Revista Cubana de Medicina General Integral; 16(1); 93-97","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100016&lang=pt" 
"S0864-21252000000100015-cub","Etapa familiar que se inicia con el nacimiento del primer hijo","Pérez Cárdenas, Clara, Rodríguez Quintana, Tamara, Aguiar Pastor, Cecilia de Jesús","Revista Cubana de Medicina General Integral; 16(1); 89-92","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100015&lang=pt" 
"S0864-21252000000100011-cub","Comportamiento del proceso de adaptación en un círculo infantil","Guerra Vallejo, Odilia, Pérez Rodríguez, Lourdes, Ferrer Herrera, Ismael, Álvarez Aguilera, Sonia","Revista Cubana de Medicina General Integral; 16(1); 62-67","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100011&lang=pt" 
"S0864-21252000000100010-cub","Estudio anual de una población diabética por el Médico de Familia","Bembibre Taboada, Rubén, Balboa Godoy, Felicia Bárbara, López Regueiro, Teresa","Revista Cubana de Medicina General Integral; 16(1); 57-62","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100010&lang=pt" 
"S0864-21252000000100012-cub","Factores de riesgo en el bajo peso al nacer","Peraza Roque, Georgina J, Gil Rivas, Yurina, Arce Rojas, Angel, Gil Colla, Juan","Revista Cubana de Medicina General Integral; 16(1); 68-72","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100012&lang=pt" 
"S0864-21252000000100013-cub","La globalización y el modelo de Medicina General Integral en Cuba: Retos y oportunidades","Rodríguez Jústiz, Félix, Toledo Romaní, María Eugenia, Pérez Chacón, Dennis, Sánchez Ramírez, Ernesto","Revista Cubana de Medicina General Integral; 16(1); 73-79","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100013&lang=pt" 
"S0864-21252000000100014-cub","Semblanza de la familia","González Villarrubia, Pedro Ibrahim","Revista Cubana de Medicina General Integral; 16(1); 80-88","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100014&lang=pt" 
"S0864-21252000000100008-cub","Prevención y control del parasitismo intestinal en la atención primaria de salud","Laird Pérez, Rebeca Margarita, Martínez Varona, Miriam, Prieto Díaz, Vicente","Revista Cubana de Medicina General Integral; 16(1); 45-49","Revista Cubana de Medicina General Integral","Espanhol","2000","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252000000100008&lang=pt" 
"S0036-36342000000100017-spa","Envejecimento demográfico de México: retos y perspectivas","Garrido-Latorre, Francisco, Gómez-Dantés, Héctor","Salud Pública de México; 42(1); 81-83","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100017&lang=pt" 
"S0036-36342000000100010-spa","Intoxicación aguda por plaguicidas","Durán-Nah, Jaime Jesús, Collí-Quintal, Julián","Salud Pública de México; 42(1); 48-52","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100010&lang=pt" 
"S1135-57272000000100002-esp","Medición de las desigualdades en la edad de muerte: cálculo del índice de gini a partir de las tablas de mortalidad","Llorca, Javier, Prieto Salceda, Dolores, Delgado-Rodríguez, Miguel","Revista Española de Salud Pública; 74(1); -","Revista Española de Salud Pública","Espanhol","2000","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272000000100002&lang=pt" 
"S0036-36342000000100011-spa","Mitos sobre la prevención y el control de las enfermedades no transmisibles en América Latina","Escobar, María Cristina, Petrásovits, Andrés, Peruga, Armando, Silva, Nyvea, Vives, Marcela, Robles, Sylvia","Salud Pública de México; 42(1); 56-64","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100011&lang=pt" 
"S0036-36342000000100009-spa","Tuberculosis en trabajadores de la salud: importancia de los programas de vigilancia y control","Ostrosky-Zeichner, Luis, Rangel-Frausto, Sigfrido, García-Romero, Elizabeth, Vázquez, Alma, Ibarra, Juana, León-Rosales, Samuel Ponce de","Salud Pública de México; 42(1); 48-52","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100009&lang=pt" 
"S0036-36342000000100008-spa","Prevalencia de infección por Chlamydia trachomatis en prostitutas registradas de la ciudad de Durango, México","Alvarado-Esquivel, Cosme, García-Villanueva, Alfonso, Elia Castruita-Limones, Dora, Cardosa-Nevárez, Francisco Javier, Ruiz-Astorga, Rosario","Salud Pública de México; 42(1); 43-47","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100008&lang=pt" 
"S0036-36342000000100007-spa","El conocimiento de profesionales de la salud sobre la prevención del cáncer cervical. Alternativas de educación médica","Arillo-Santillán, Edna, Lazcano-Ponce, Eduardo, Peris, Merce, Salazar-Martínez, Eduardo, Salmerón-Castro, Jorge, Alonso-De Ruiz, Patricia","Salud Pública de México; 42(1); 34-42","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100007&lang=pt" 
"S0036-36342000000100006-spa","Risk factors of breast cancer in Mexican women","Calderón-Garcidueñas, Ana Laura, Parás-Barrientos, Franklin Uriel, Cárdenas-Ibarra, Lilia, González-Guerrero, Juan Francisco, Villarreal-Ríos, Enrique, Staines-Boone, Tamara, Barrera-Saldaña, Hugo A.","Salud Pública de México; 42(1); 26-33","Salud Pública de México","Inglês","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100006&lang=pt" 
"S0036-36342000000100005-spa","Estrategias para la enseñanza del autoexamen del seno a mujeres en edad reproductiva","Ortega-Altamirano, Doris, López-Carrillo, Lizbeth, López-Cervantes, Malaquías","Salud Pública de México; 42(1); 17-25","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100005&lang=pt" 
"S0036-36342000000100004-spa","Prevalencia de desnutrición en niños tarahumaras menores de cinco años en el municipio de Guachochi, Chihuahua","Monárrez, Joel, Martínez, Homero","Salud Pública de México; 42(1); 8-16","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100004&lang=pt" 
"S0036-36342000000100012-spa","Balance 1999","Oropeza-Abúndez, Carlos, Fuentes-Ramírez, Mónica","Salud Pública de México; 42(1); 65-67","Salud Pública de México","Espanhol","2000","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342000000100012&lang=pt" 
"S0102-35862000000100011-scl","Bronquiolite obliterante com pneumonia em organização e aspergiloma em paciente com linfoma-leucemia de células T","JHAYYA, TERESA S., PEREZ, DOMINGO B., LLARGES, CELIA MALLART, FERREIRA, RIMARCS G.","Jornal de Pneumologia; 26(1); 52-54","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100011&lang=pt" 
"S0102-35862000000100007-scl","Redação de trabalho científico","CAMPANA, ÁLVARO OSCAR","Jornal de Pneumologia; 26(1); 30-35","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100007&lang=pt" 
"S0102-35862000000100006-scl","Perfil de resistência de &quot;M. tuberculosis&quot; isolados de pacientes portadores do HIV/AIDS atendidos em um hospital de referência","GOMES, CID, ROVARIS, DARCITA BUERGER, SEVERINO, JOÃO LAUS, GRUNER, MÔNICA FERREIRA","Jornal de Pneumologia; 26(1); 25-29","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100006&lang=pt" 
"S0102-35862000000100005-scl","Aspiração de corpo estranho na árvore traqueobrônquica em crianças: avaliação de seqüelas através de exame cintilográfico","LIMA, JOÃO ANTÔNIO BONFADINI, FISCHER, GILBERTO BUENO, FELICETTI, JOSÉ CARLOS, FLORES, JOSÉ ANTÔNIO, PENNA, CHRISTINA N., LUDWIG, EDUARDO","Jornal de Pneumologia; 26(1); 20-24","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100005&lang=pt" 
"S0102-35862000000100002-scl","Tratamento cirúrgico de pneumonia necrosante: análise de quatro casos","WESTPHAL, FERNANDO LUIZ, LIMA, LUIZ CARLOS DE, FERREIRA, CYNTIA ALMEIDA, CARVALHO, MARIA AUXILIADORA DE","Jornal de Pneumologia; 26(1); 1-4","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100002&lang=pt" 
"S0102-35862000000100001-scl","O &quot;bug&quot; do ano 2000: foi melhor prevenir do que remediar","QUELUZ, THAIS HELENA A. THOMAZ","Jornal de Pneumologia; 26(1); -","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100001&lang=pt" 
"S0102-35862000000100003-scl","Pneumonia adquirida na comunidade em pacientes tratados ambulatorialmente: aspectos epidemiológicos, clínicos e radiológicos das pneumonias atípicas e não atípicas","ROCHA, ROSALI TEIXEIRA, VITAL, ANNA CRISTINA, SILVA, CLYSTENES ODYR SANTOS, PEREIRA, CARLOS ALBERTO DE CASTRO, NAKATANI, JORGE","Jornal de Pneumologia; 26(1); 5-14","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100003&lang=pt" 
"S0102-35862000000100004-scl","Profilaxia para tromboembolia venosa em uma unidade de tratamento intensivo","BARRETO, SÉRGIO SALDANHA MENNA, SILVA, PAULA MALLMAN DA, FACCIN, CARLO SASSO, THEIL, ALEXANDRO DE LUCENA, NUNES, ALICE HOEFEL, PINHEIRO, CLEOVALDO T. S.","Jornal de Pneumologia; 26(1); 15-19","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100004&lang=pt" 
"S0102-35862000000100012-scl","A história da descoberta da circulação pulmonar","BEDRIKOW, RUBENS, GOLIN, VALDIR","Jornal de Pneumologia; 26(1); -","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100012&lang=pt" 
"S0102-35862000000100008-scl","Óxido nítrico exalado no diagnóstico e acompanhamento das doenças respiratórias","CHATKIN, JOSÉ MIGUEL, DJUPESLAND, PER, QIAN, WEI, HAIGHT, JAMES, ZAMEL, NOE","Jornal de Pneumologia; 26(1); 36-43","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100008&lang=pt" 
"S0102-35862000000100009-scl","A síndrome da imunodeficiência adquirida e o pulmão","SILVA, ROSEMERI MAURICI DA","Jornal de Pneumologia; 26(1); 44-48","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100009&lang=pt" 
"S0102-35862000000100010-scl","Tumor de células granulares da traquéia","GROSS, JEFFERSON LUIZ, YOUNES, RIAD NAIM, HADDAD, FABIO JOSÉ, PINTO, CLÓVIS ANTONIO LOPES","Jornal de Pneumologia; 26(1); 49-51","Jornal de Pneumologia","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-35862000000100010&lang=pt" 
