"S2223-62792015000100023-sza","Perceptions of newly-qualified nurses performing compulsory community service in KwaZulu-Natal","Govender, Selverani, Brysiewicz, Petra, Bhengu, Busisiwe","Curationis; 38(1); 1-8","Curationis","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-62792015000100023&lang=pt" 
"S0211-69952015000600017-esp","¿Calcificaciones valvulares en ERC: enfermedad mineral ósea o riesgo cardiovascular previo?","Bocanegra-Jesús, Alejandra, Guinetti-Ortiz, Katia, Gómez de la Torre-del Carpio, Andrea","Nefrología (Madrid); 35(6); 597-598","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600017&lang=pt" 
"S0211-69952015000600011-esp","Nefropatía IgA asociada a nefritis intersticial aguda tras administración de contraste yodado","Valdenebro, María, Marques, María, Rubio, Esther, Palomino, Edwin, García, Estefanya, Fernández, Jeanette, Huerta, Ana, Bellas, Carmen, Portolés, José","Nefrología (Madrid); 35(6); 582-584","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600011&lang=pt" 
"S0211-69952015000600007-esp","Supervivencia en hemodiálisis vs. diálisis peritoneal y por transferencia de técnica: experiencia en Ourense 1976-2012","Otero González, Alfonso, Iglesias Forneiro, Alfonso, Camba Caride, María Jesús, Pérez Melón, Cristina, Borrajo Prol, María Paz, Novoa Fernández, Enrique, Arenas Moncaleano, Ivan Gilberto, Uribe Moya, Silvia, Lagoa Labrador, Fiz","Nefrología (Madrid); 35(6); 562-566","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600007&lang=pt" 
"S0211-69952015000600015-esp","El paciente trasplantado renal en urgencias","Ruiz-Fuentes, Maria del Carmen, Vargas-Rivas, José, Gracia-Guindo, Carmen de, Ruiz-Fuentes, Nuria, Teresa-Alguacil, Javier de, Osorio-Moratalla, José Manuel, Osuna-Ortega, Antonio","Nefrología (Madrid); 35(6); 591-593","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600015&lang=pt" 
"S1679-78252015001302539-scl","Computational Modelling of RC Slabs Cracking with an Embedded Discontinuity Formulation","G., Juárez-Luna, A., Tena-Colunga, G., Ayala","Latin American Journal of Solids and Structures; 12(13); 2539-2561","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302539&lang=pt" 
"S1679-78252015001302562-scl","Generalized Magneto-thermo-microstretch Response of a Half-space with Temperature-dependent Properties During Thermal Shock","Xiong, Qi-lin, Tian, Xiao-geng","Latin American Journal of Solids and Structures; 12(13); 2562-2580","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302562&lang=pt" 
"S1679-78252015001302480-scl","A Modified Computational Scheme for the Stochastic Perturbation Finite Element Method","Wu, Feng, Gao, Qiang, Xu, Xiao-Ming, Zhong, Wan-Xie","Latin American Journal of Solids and Structures; 12(13); 2480-2505","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302480&lang=pt" 
"S1679-78252015001302417-scl","An Analytical Solution for Free Vibration of Elastically Restrained Timoshenko Beam on an Arbitrary Variable Winkler Foundation and Under Axial Load","Ghannadiasl, Amin, Mofid, Massood","Latin American Journal of Solids and Structures; 12(13); 2417-2438","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302417&lang=pt" 
"S1679-78252015001302506-scl","Fatigue Equivalent Stress State Approach Validation in Non-conservative Criteria: a Comparative Study","Tchoupou, Kévin Martial Tsapi, Fotsing, Bertin Désiré Soh","Latin American Journal of Solids and Structures; 12(13); 2506-2519","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302506&lang=pt" 
"S1679-78252015001302460-scl","A Novel Methodology Using Simplified Approaches for Identification of Cracks in Beams","Mazanoglu, Kemal","Latin American Journal of Solids and Structures; 12(13); 2460-2479","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302460&lang=pt" 
"S0185-62862015000100001-mex","Presentación","","Trace (México, DF); (67); 05-07","Trace (México, DF)","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-62862015000100001&lang=pt" 
"S0185-62862015000100009-mex","Revista Apuntes Arqueológicos","Galeotti, Anaité","Trace (México, DF); (67); 163-169","Trace (México, DF)","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-62862015000100009&lang=pt" 
"S0031-10492015002900397-scl","ON SOME &quot;LOST&quot; TYPES OF CERAMBYX AND LEPTURA SPECIES DESCRIBED BY LINNAEUS (1758), AND A NEW SYNONYMY IN RHINOTRAGINI (COLEOPTERA, CERAMBYCIDAE)","SANTOS-SILVA, ANTONIO","Papéis Avulsos de Zoologia (São Paulo); 55(29); 397-403","Papéis Avulsos de Zoologia (São Paulo)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492015002900397&lang=pt" 
"S0031-10492015003000405-scl","DOS ESPECIES NUEVAS (OLIGOCHAETA: TUMAKIDAE) DE LA REGIÓN CARIBE DE COLOMBIA","CELIS, LILIANA V., RANGEL-CH., ORLANDO","Papéis Avulsos de Zoologia (São Paulo); 55(30); 405-414","Papéis Avulsos de Zoologia (São Paulo)","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0031-10492015003000405&lang=pt" 
"S0185-62862015000100004-mex","Música, migración y redes sociales digitales en tres comunidades mexicanas","Olvera, José Juan, Zarazúa, José Carlos, Velasco Rodríguez, Heydi, Castro, Yenifer Ruth","Trace (México, DF); (67); 62-91","Trace (México, DF)","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-62862015000100004&lang=pt" 
"S2254-28842015000500002-esp","Premios Congreso SEDEN Valencia 2015","","Enfermería Nefrológica; 18(); 8-8","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500002&lang=pt" 
"S2254-28842015000500072-esp","¿Coincide la elección del paciente durante la información de opciones de tratamiento con la opción de inicio?","Pérez Blasco, María José, Concepción Gómez Castilla, Antonia, Ojeda Guerrero, M.ª Ángeles, Fernández Gordillo, Dolores","Enfermería Nefrológica; 18(); 93-93","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500072&lang=pt" 
"S2254-28842015000500059-esp","Diagnósticos de enfermería de mayor frecuencia en reingresos del paciente trasplantado renal","Esteban Polonio, Carmen, Faraldo Cabana, Araceli, Ibáñez Rebé, María, Río Rodríguez, Marta del, Muñoz Jiménez, Daniel, Lope Andrea, Teresa","Enfermería Nefrológica; 18(); 76-76","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500059&lang=pt" 
"S2254-28842015000500061-esp","Trasplante renal donante cadáver versus donante vivo 2005-2014","Gil Barrera, Inmaculada, Velázquez Fernández, Anabel, Romero López, Rubén, Caro Torrejón, Margarita, Torres Arauz, Carmen, Moreno Rodríguez, Andrés","Enfermería Nefrológica; 18(); 78-79","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500061&lang=pt" 
"S2254-28842015000500016-esp","Beneficios del descanso peritoneal","Martín Espejo, Jesús Lucas, Cirera Segura, Francisco, Barbosa Martín, Francisco, Nieto Romero, Carmina, Calderón Márquez, Eva María, Pérez Baena, Álvaro","Enfermería Nefrológica; 18(); 25-26","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500016&lang=pt" 
"S2254-28842015000500013-esp","Hidrotórax en DP, una complicación poco frecuente","Aguilera Flórez, Ana Isabel, Alonso Rojo, Ana Cristina, Linares Fano, Blanca, Sastre López, Aránzazu, Prieto Velasco, Mario","Enfermería Nefrológica; 18(); 22-22","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500013&lang=pt" 
"S2254-28842015000500095-esp","Influencia del ejercicio físico sobre el estado emocional y la calidad de vida percibida por pacientes en hemodiálisis","Galiano Roa, Raquel Francisca, Romero Gómez, Lidia, Martín Cano, Mónica, Muñoz Mérida, Francisco Rafael","Enfermería Nefrológica; 18(); 121-121","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500095&lang=pt" 
"S2254-28842015000500001-esp","","Gómez Gutiérrez, Ana Yolanda","Enfermería Nefrológica; 18(); 7-7","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500001&lang=pt" 
"S2254-28842015000500110-esp","Elaboración de un check-list de verificación en la recepción postquirúrgica para mejorar la seguridad del paciente sometido a trasplante renal","López Sánchez, Trinidad, Pérez Doctor, Marta, Amoedo Cabrera, M.ª Luz","Enfermería Nefrológica; 18(); 140-141","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500110&lang=pt" 
"S2254-28842015000500039-esp","Evaluación de la implantación de la técnica del &quot;OJAL&quot; o &quot;BUTTONHOLE&quot; en una unidad de hemodiálisis hospitalaria: resultados a 12 meses","Baena Ruiz, Laura, Martín González, Beatriz, Merino Rivas, José Luis, Gómez Gómez, Alicia","Enfermería Nefrológica; 18(); 54-54","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500039&lang=pt" 
"S2254-28842015000500041-esp","Hemodiálisis pediátrica: una necesidad puede ser una realidad. Una experiencia maravillosa en nuestra Unidad","Moreno González, Inmaculada, Gutiérrez Vílchez, Elena, Rodríguez Sempere, Francisco","Enfermería Nefrológica; 18(); 56-56","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500041&lang=pt" 
"S0718-22442015000200014-chl","Catastro de Isla Navarino (1927)","García Oteiza, Samuel","Magallania (Punta Arenas); 43(2); 251-261","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000200014&lang=pt" 
"S2254-28842015000500109-esp","Análisis metodológico del fomento del ejercicio físico en el proceso postquirúrgico del trasplante renal","López Sánchez, Trinidad, Blanco Saborido, Ildefonso, Pérez Doctor, Marta, Amoedo Cabrera, M.ª Luz, Caballero Rubio, Olga Vanesa","Enfermería Nefrológica; 18(); 138-139","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500109&lang=pt" 
"S2254-28842015000500055-esp","Valoración del estado de hidratación de nuestros pacientes desde la implantación de BCM","Domínguez Tapiador, Beatriz, Campos Rodríguez de Guzmán, Héctor, Fernández Melero, Alicia, Monteaguado Saturio, Juan Gabriel, Moya García, Milagros, González González, M.ª Neri","Enfermería Nefrológica; 18(); 72-72","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500055&lang=pt" 
"S2254-28842015000500015-esp","¿Cuál es la relación entre función sexual y sintomatología ansioso-depresiva en pacientes en diálisis domiciliaria?","García Llana, Helena, Celadilla Díaz, Olga, Graça, Ana Margarida, Muñoz Gutiérrez, Isabel, Peso Gilsanz, Gloria del, Trocoli González, Filo","Enfermería Nefrológica; 18(); 24-24","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500015&lang=pt" 
"S2254-28842015000500024-esp","¿Cómo podemos optimizar el volumen de infusión en la hemodiafiltración (HDF) On Line postdilucional?","Santos Ugía, Cándida, Guareño Antúnez, Anselmo, Gómez Ainsua, Cristina, Cruces Muñoz, Mario, Sánchez Roldan, Salud, Machado Guzmán, Visitación","Enfermería Nefrológica; 18(); 37-37","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500024&lang=pt" 
"S2254-28842015000500082-esp","Análisis de un año de informe de continuidad de cuidados usando taxonomía NANDA, NIC, NOC en una unidad de hemodiálisis","Seco Lozano, Luisa, La Iglesia, Eva de, Martínez Prieto, Lola, González Molina, Julián, García Fornieles, Trinidad, Martí i Monros, Anna Mireía","Enfermería Nefrológica; 18(); 105-106","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500082&lang=pt" 
"S2254-28842015000500112-esp","Criterios de valoración de trabajos científicos SEDEN","","Enfermería Nefrológica; 18(); 143-145","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500112&lang=pt" 
"S2254-28842015000500037-esp","Electroestimulación neuromuscular intradiálisis, fuerza muscular, capacidad funcional y composición corporal","Rubio Páez, Sandra, Tomás Bernabeu, Ester, Junqué Jiménez, Anna, Paz López, Óscar, Iza Pinedo, Gorka, Lavado Sempere, Marisa","Enfermería Nefrológica; 18(); 51-51","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500037&lang=pt" 
"S2254-28842015000500094-esp","Inclusión de la terapia de hemoperfusión con Polimixina B en nuestra unidad de hemodiálisis (docencia enfermera)","Paramio Valtierra, Miguel, Moyá Dos Santos, Marta María, Novo Catalán, Nieves","Enfermería Nefrológica; 18(); 120-120","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500094&lang=pt" 
"S2254-28842015000500006-esp","Impacto de una aplicación (APP) para el enfermo renal","Casals Suau, Gloria, Fenollar Boixader, Marina, Morera Torres, Anna, Galceran Gui, Josep María","Enfermería Nefrológica; 18(); 13-13","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500006&lang=pt" 
"S2254-28842015000500066-esp","Valoración de calcificaciones vasculares en pacientes dializados mediante los índices de Kauppila y Adragao y su asociación con el índice tobillo brazo","Moreno Perdiguero, Jennifer, Calabia Martínez, Jordi, Puigvert Vilalta, Carme, Muriana Zamudio, Carme, Casanovas Grados, Immaculada, Vallès Prats, Martí","Enfermería Nefrológica; 18(); 85-85","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500066&lang=pt" 
"S2254-28842015000500022-esp","La elección del tratamiento sustitutivo renal del paciente en la consulta de enfermería enfermedad renal crónica avanzada (ERCA)","Pérez Baena, Álvaro, Ortega Cuadros, Cristina, Cirera Segura, Francisco, Martín Espejo, Jesús Lucas, Sánchez Flores, Nuria","Enfermería Nefrológica; 18(); 34-35","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500022&lang=pt" 
"S2254-28842015000500038-esp","Evaluación de la calidad del sueño en pacientes en hemodiálisis","Giera Vives, Laura, Rico González, Ana, Martínez Lucas, Nora María, Sánchez Izquierdo, Francisco Luis, Peña Armijo, Inés","Enfermería Nefrológica; 18(); 52-53","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500038&lang=pt" 
"S2254-28842015000500105-esp","Unificación de dos hospitales, unificación de criterios formativos en las dos unidades de diálisis: una experiencia","Capillas Echevarria, Begoña, Medinabeitia Merino, Rosa María, Fernández Iñiguez de Heredia, Virginia, Nogales Rodríguez, M.ª Ángeles","Enfermería Nefrológica; 18(); 134-134","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500105&lang=pt" 
"S2254-28842015000500077-esp","Medidas adoptadas para conseguir que todos los pacientes que inicien tratamiento pasen por la consulta ERCA de enfermería","Renau Ortells, Elena María, García Montero, Juana, Cerrillo García, Vicente, Folch Morro, M.ª José, Bort Castelló, Jorge, Aicart Saura, Carmen Clara","Enfermería Nefrológica; 18(); 99-100","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500077&lang=pt" 
"S2254-28842015000500100-esp","Rescate de un acceso vascular para hemodiálisis: a propósito de un caso","Crehuet Rodríguez, Isabel, Bernárdez Lemus, María Albina, Toribio Manrique, Beatriz, Sánchez Arribas, María del Mar, Villa Ruiz, Raquel, Ramírez Crehuet, Marta","Enfermería Nefrológica; 18(); 128-129","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500100&lang=pt" 
"S2254-28842015000500030-esp","Control de la anemia mediante biosensores de relleno capilar (Herramienta enfermera)","Paramio Valtierra, Miguel, Rodríguez Rodríguez, Luis Alberto, Álvarez López, María Jesús, López-Hazas López-Hazas, Lorena, García Pérez, M.ª Isabel, Novo Catalán, Nieves","Enfermería Nefrológica; 18(); 44-44","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500030&lang=pt" 
"S2254-28842015000500004-esp","Compromiso de Enfermería en la seguridad del paciente con tratamiento renal sustitutivo de hemodiálisis: detección del riesgo de caídas","Durán Muñoz, M.ª Isabel, Lope Andrea, Teresa E., García Moya, M.ª Montserrat, Peix Giménez, M.ª Belén, Chamorro Díez, M.ª Aránzazu, Sanz María, Jesús","Enfermería Nefrológica; 18(); 11-11","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500004&lang=pt" 
"S2254-28842015000500101-esp","Resultados y análisis enfermero de dos años de implante del dispositivo VWING™ en el estado español","Moreno Aliaga, Carme, Momblanch Amorós, Trinidad, Martínez Martínez, José Francisco, Martí i Monros, Anna Mireía","Enfermería Nefrológica; 18(); 130-130","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500101&lang=pt" 
"S2254-28842015000500071-esp","Videoconferencia en una unidad de diálisis peritoneal, mediante Skype®","Aragó Sorrosal, Sergi, Vera Rivera, Manel, Quintela Martínez, Marta","Enfermería Nefrológica; 18(); 92-92","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500071&lang=pt" 
"S2254-28842015000500093-esp","Importancia del grado de dependencia funcional en paciente en hemodiálisis","Fernández Ortega, Concepción, Parreño Alcolado, María, Guijarro Alfaro, María Isabel, Pareja Campo, Cristina, Carrasco Montealegre, Carla, Piccone Saponara, Luis Guillermo","Enfermería Nefrológica; 18(); 119-119","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500093&lang=pt" 
"S2254-28842015000500091-esp","Estudio comparativo de eficacia y seguridad de dos bioconectores para el catéter venoso central de hemodiálisis","García Pérez, Ana M.ª, Ojeda Ramírez, M.ª Dolores, Caro Rodríguez, Inmaculada, García Hita, Sonia, García Marcos, Sergio, Rodríguez Puertas, José Francisco","Enfermería Nefrológica; 18(); 117-117","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500091&lang=pt" 
"S2254-28842015000500003-esp","Acercando la eHealth al paciente renal","García Moreno, Raquel, Picazo López, Laura, Grau Pueyo, Carme, Rico Torrents, Mónica, López Alba, Thais, Moya Mejía, Carmen","Enfermería Nefrológica; 18(); 9-10","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500003&lang=pt" 
"S2254-28842015000500049-esp","Respuesta serológica a la vacunación de la hepatitis B: experiencia de un centro de hemodiálisis","Carrasco Montealegre, Carla, Arias Mora, Laura, Guijarro Alfaro, María Isabel, Escudero Quiros, Laura, Fernández Marcilla, Yolanda, Piccone Saponara, Luis Guillermo","Enfermería Nefrológica; 18(); 64-64","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500049&lang=pt" 
"S2254-28842015000500025-esp","Actitud de la enfermería nefrológica ante la implementación de taxonomía NANDA, NIC, NOC en el informe de continuidad de cuidados en hemodiálisis","Seco Lozano, Luisa, La Iglesia Jordán, Eva de, Sainz Montes, Mª del Mar, Fonfría Pérez, Inmaculada, Ortells Corresa, Rosa, Martí i Monros, Anna Mireía","Enfermería Nefrológica; 18(); 38-39","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500025&lang=pt" 
"S2254-28842015000500111-esp","Espasmo vesical: dolor más común y difícil de manejar en el post-operatorio del trasplante renal","Gil Barrera, Inmaculada, Velázquez Fernández, Anabel, Romero López, Rubén, Torres Arauz, Carmen, Caro Torrejón, Margarita, Moreno Rodríguez, Andrés","Enfermería Nefrológica; 18(); 142-142","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500111&lang=pt" 
"S2254-28842015000500020-esp","Sobrecarga de los cuidadores en diálisis peritoneal","Hurtado Cárceles, Irene, Hurtado Cárceles, Ana, Cárceles Legaz, Eulalia, Navarro Martínez, Julián, Párraga Díaz, Mateo, Bolaños Guillén, Soledad","Enfermería Nefrológica; 18(); 30-31","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500020&lang=pt" 
"S2254-28842015000500070-esp","Valoración del grado de hidratación en diálisis peritoneal: bioimpedancia y percepción de edemas","Cárceles Legaz, Eulalia, Hurtado Cárceles, Irene, Hurtado Cárceles, Ana, Navarro Martínez, Julián, Martínez González, Francisco, Gómez Sánchez, M.ª Paz","Enfermería Nefrológica; 18(); 90-91","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500070&lang=pt" 
"S2254-28842015000500018-esp","Evaluación del efluente peritoneal turbio en pacientes con insuficiencia cardiaca sin infección peritoneal","Fernández Pérez, Mónica, Peláez Requejo, Beatriz, Núñez Moral, Miguel, Méndez González, Alejandra, González Díaz, Isabel, Quintana Fernández, Aurora","Enfermería Nefrológica; 18(); 28-28","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500018&lang=pt" 
