"S0041-476X2008000100014-sza","&quot;tintelend oningekring&quot;: Elisabeth Eybers, 26 Februarie 1915 - 1 Desember 2007","Jansen, Ena","Tydskrif vir Letterkunde; 45(1); 185-191","Tydskrif vir Letterkunde","Africaner","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2008000100014&lang=pt" 
"S0301-603X2008000100005-sza","Towards an improved agricultural extension service as a key role player in the settlement of new farmers in South Africa","Terblanché, S.E.","South African Journal of Agricultural Extension; 37(1); 58-84","South African Journal of Agricultural Extension","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0301-603X2008000100005&lang=pt" 
"S0301-603X2008000100006-sza","Production systems of traditional leafy vegetables: Challenges for research and extension","Vorster, H.J., Stevens, J.B., Steyn, G.J.","South African Journal of Agricultural Extension; 37(1); 85-96","South African Journal of Agricultural Extension","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0301-603X2008000100006&lang=pt" 
"S0301-603X2008000100007-sza","The influence of decentralization on effectiveness of extension organization in Oromia state, Ethiopia","Jibba, K.B., Düvel, G.H.","South African Journal of Agricultural Extension; 37(1); 97-115","South African Journal of Agricultural Extension","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0301-603X2008000100007&lang=pt" 
"S1015-60462008000100008-sza","At the grassroots: AIDS and people in South Africa","Whiteside, Alan","Psychology in Society; (36); 88-90","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100008&lang=pt" 
"S1015-60462008000100009-sza","Inkatha warrior masculinities","Suttner, Raymond","Psychology in Society; (36); 81-83","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100009&lang=pt" 
"S1015-60462008000100002-sza","Using photo-narratives to explore the construction of young masculinities","Langa, Malose","Psychology in Society; (36); 6-23","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100002&lang=pt" 
"S1015-60462008000100003-sza","Masculinity, sexuality and the body of male soldiers","Mankayi, Nyameka","Psychology in Society; (36); 24-44","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100003&lang=pt" 
"S1015-60462008000100001-sza","Reflections on men, masculinities and meaning in South Africa","Shefer, Tamara, Bowman, Brett, Duncan, Norman","Psychology in Society; (36); 1-5","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100001&lang=pt" 
"S1015-60462008000100006-sza","Masculinities: complexities and variations","Duncan, Norman","Psychology in Society; (36); 77-80","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100006&lang=pt" 
"S1015-60462008000100007-sza","Gendered challenges to psychology&#039;s authority","Lempert, Lora Bex","Psychology in Society; (36); 84-87","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100007&lang=pt" 
"S1015-60462008000100004-sza","Living with HIV as a man: Implications for masculinity","Mfecane, Sakhumzi","Psychology in Society; (36); 45-59","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100004&lang=pt" 
"S1015-60462008000100005-sza","Masculinities in student politics: Gendered discourses of struggle and liberation at the University of Limpopo","Oxlund, Bjarke","Psychology in Society; (36); 60-76","Psychology in Society","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462008000100005&lang=pt" 
"S0123-30682008000100004-col","ECOLOGÍA DE LA POLINIZACIÓN DE BROMELIACEAE EN EL DOSEL DE LOS BOSQUES NEOTROPICALES DE MONTAÑA","Carranza-Quiceno, Jaime A., Estévez-Varón, Jaime V.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 38-47","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100004&lang=pt" 
"S0123-30682008000100005-col","IDENTIFICACIÓN DE ÁREAS PRIORITARIAS PARA LA CONSERVACIÓN DE LA AVIFAUNA EN LA ZONA URBANA DEL MUNICIPIO DE MEDELLÍN, COLOMBIA","Vásquez-Muñoz, Jorge Luis, Castaño-Villa, Gabriel Jaime","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 51-61","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100005&lang=pt" 
"S0123-30682008000100006-col","MAMÍFEROS PRESENTES EN EL MUNICIPIO DE POPAYÁN, CAUCA-COLOMBIA","Ramírez-Chaves, Héctor E., Pérez, Weimar, Ramírez-Mosquera, Jaime","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 65-89","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100006&lang=pt" 
"S0123-30682008000100001-col","PRESENTACIÓN","Pérez-Gelabert, Daniel E.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 1-1","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100001&lang=pt" 
"S0123-30682008000100002-col","DESCRIPCIÓN BOTÁNICA Y FITOQUÍMICA DEL JAZMÍN DE NOCHE (Cestrum nocturnum L.)","Cuartas B., Yamileth, Castaño R., Elmer","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 17-23","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100002&lang=pt" 
"S0123-30682008000100003-col","ESTRUCTURA Y COMPOSICIÓN FLORÍSTICA DE REMANENTES DE BOSQUE HÚMEDO TROPICAL EN EL ORIENTE DE CALDAS, COLOMBIA","Rojas Vinasco, William, Estévez-Varón, Jaime V., Roncancio, Néstor","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 24-37","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100003&lang=pt" 
"S0123-30682008000100008-col","CLAVE PARA LOS PECES DEL GÉNERO Creagrutus Günther (TELEOSTEI: OSTARIOPHYSI: CHARACIFORMES) DEL CENTROCCIDENTE DE VENEZUELA","Agudelo-Zamora, Henry D., Taphorn, Donald C., Rodríguez-Olarte, Douglas","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 111-116","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100008&lang=pt" 
"S0123-30682008000100009-col","MADUREZ GONADAL DE LA ICTIOFAUNA PRESENTE EN LA BAHÍA DE CARTAGENA, CARIBE COLOMBIANO","Ospina-Arango, José F., Pardo-Rodríguez, Fabricio I., Álvarez-León, Ricardo","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 117-140","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100009&lang=pt" 
"S0123-30682008000100013-col","SOME STUDIES ON PALPI BELONGING TO NEOTROPICAL CHARAXIDS AND NOTES ON THE WING PATTERN AND BEHAVIOR OF SEVERAL GENERA (LEPIDOPTERA: NYMPHALOIDEA, CHARAXIDAE)","Salazar E., Julián A.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 171-205","Boletín Científico. Centro de Museos. Museo de Historia Natural","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100013&lang=pt" 
"S0123-30682008000100011-col","INSECTOS BENÉFICOS ASOCIADOS A CULTIVOS DE HELICONIAS EN EL EJE CAFETERO COLOMBIANO","Henao, Efraín Reinel, Ospina, Kadya Andrea","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 157-166","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100011&lang=pt" 
"S0123-30682008000100010-col","MARIPOSAS COLOMBIANAS X APUNTES SOBRE LA VARIACIÓN CROMÁTICA EN HEMBRAS DE Pterourus cacicus LUCAS, 1852 (LEPIDÓPTERA: APILIONIDAE)","Salazar-E, Julián A","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 143-156","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100010&lang=pt" 
"S0123-30682008000100017-col","","","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 247-249","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100017&lang=pt" 
"S0123-30682008000100016-col","NOTAS SOBRE EL CORTEJO SEXUAL Y APAREAMIENTO DE Stagmatoptera septentrionalis SAUSSURE &amp; ZEHNTNER, 1894 EN COLOMBIA (MANTODEA)","Salazar-E, Julián A.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 238-246","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100016&lang=pt" 
"S0123-30682008000100015-col","ESTUDIOS SOBRE EL GÉNERO NECYRIA WESTWOOD, 1851 EN COLOMBIA (LEPIDÓPTERA: RIODINIDAE)","Salazar-E, Julián A., Constantino, Luis M., Rodríguez, Gabriel","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 217-237","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100015&lang=pt" 
"S0123-30682008000100014-col","MARIPOSAS COLOMBIANAS XI MÁS DATOS DE LOCALIDADES E ILUSTRACIÓN PARA HESPÉRIDOS RAROS DE COLOMBIA (INSECTA: LEPIDÓPTERA)","Vargas Ch., José I.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 206-216","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100014&lang=pt" 
"S0123-30682008000100007-col","ESTUDIO EPIDEMIOLÓGICO DEL CONEJO SILVESTRE Sylvilagus brasiliensis EN EL PARQUE NACIONAL NATURAL LOS NEVADOS","Insuasty Osorio, Julián Alejandro, Ramírez Benavides, Ginés Fernando, Mejía Morales, Luis Miguel","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 90-110","Boletín Científico. Centro de Museos. Museo de Historia Natural","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100007&lang=pt" 
"S0123-30682008000100012-col","Sinoxylon conigerum GERSTÄCKER, 1855 (COLEÓPTERA: BOSTRICHIDAE), NUEVO REGISTRO PARA COLOMBIA","Quiroz-Gamboa, John Alveiro, Sepúlveda-Cano, Paula A.","Boletín Científico. Centro de Museos. Museo de Historia Natural; 12(1); 167-170","Boletín Científico. Centro de Museos. Museo de Historia Natural","Inglês, Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-30682008000100012&lang=pt" 
"S2305-79632008000100008-sza","Cretaceous faunas from Zululand and Natal, South Africa. The ammonite family Forbesiceratidae Wright, 1952","Kennedy, William James, Klinger, Herbert Christian","African Natural History; 4(); 117-130","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100008&lang=pt" 
"S2305-79632008000100001-sza","New species of mysids (Crustacea: Mysidae) from the east coast of South Africa, with notes on habitat preferences","Connell, Allan D.","African Natural History; 4(); 1-10","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100001&lang=pt" 
"S2305-79632008000100002-sza","The first record of Agerostrea ungulata (von Schlotheim, 1813) (Bivalvia: Ostreoidea) from the upper Maastrichtian of KwaZulu, South Africa, with a discussion of its distribution in southeast Africa and Madagascar","Klinger, Herbert Christian, Malchus, Nikolaus","African Natural History; 4(); 11-16","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100002&lang=pt" 
"S2305-79632008000100003-sza","Aragonitic-walled benthic foraminifera (Epistomina) in the Cretaceous &#039;mudbelt&#039; off southern Africa, and postmortem cross-shelf transport of tests","McMillan, Ian K.","African Natural History; 4(); 17-24","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100003&lang=pt" 
"S2305-79632008000100004-sza","Reappraisal of foraminiferal assemblages of the Santonian-Campanian Mzamba Formation type section, and their correlation with the stratigraphic succession of the KwaZulu Basin","McMillan, Ian K.","African Natural History; 4(); 25-34","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100004&lang=pt" 
"S2305-79632008000100005-sza","Review of the ant genus Nesomyrmex (Hymenoptera: Formicidae: Myrmicinae) in southern Africa","Mbanyana, Nokuthula, Robertson, Hamish G.","African Natural History; 4(); 35-55","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100005&lang=pt" 
"S2305-79632008000100006-sza","Cretaceous faunas from Zululand and Natal, South Africa. The ammonite subfamily Lyelliceratinae Spath, 1921","Kennedy, William James, Klinger, Herbert Christian","African Natural History; 4(); 56-111","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100006&lang=pt" 
"S2305-79632008000100007-sza","Hypermorphosis in Salaziceras, a Cretaceous ammonite, from Madagascar","Kennedy, William James, Klinger, Herbert Christian","African Natural History; 4(); 112-116","African Natural History","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2305-79632008000100007&lang=pt" 
"S1130-52742008000300002-esp","Bases neuromédicas del dolor","Pedrajas Navas, José Mª., Molino González, Ángel M.","Clínica y Salud; 19(3); 277-293","Clínica y Salud","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742008000300002&lang=pt" 
"S2225-62532008000100005-sza","Ilmenite smelting: The basics","Pistorius, P.C.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 35-43","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100005&lang=pt" 
"S2225-62532008000100007-sza","Influence of surface effects on the electrostatic separation of zircon and rutile","Venter, J.A., Vermaak, M.K.G., Bruwer, J.G.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 55-60","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100007&lang=pt" 
"S2225-62532008000100001-sza","Durban Harbour tunnel - first use of a slurry tunnel boring machine in South Africa","Hindmarch, J.A., Griffiths, A.L., Officer, A.K., Wittneben, G.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 1-8","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100001&lang=pt" 
"S2225-62532008000100006-sza","The development of a metallurgical flowsheet to treat tails","Walklate, J.R., Jeram, H.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 45-53","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100006&lang=pt" 
"S2225-62532008000100003-sza","Thorium in high-titania slag","Nell, J.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 15-24","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100003&lang=pt" 
"S2225-62532008000100004-sza","The use of low-toxic heavy suspensions in mineral sands evaluation and zircon fractionation","Koroznikova, L., Klutke, C., McKnight, S., Hall, S.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 25-33","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100004&lang=pt" 
"S2225-62532008000100002-sza","Selection of waste dump sites using a tabu search algorithm","Kumral, M., Dimitrakopoulos, R.","Journal of the Southern African Institute of Mining and Metallurgy; 108(1); 9-13","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008000100002&lang=pt" 
"S0212-71992008000100003-esp","Estudio caso-control de sangrados mayores cerrados en pacientes descoagulados con acenocumarol y heparina-no fraccionada","Martínez Lacasa, J., Juan, N., Juliá, J., Rodríguez-Carballeira, M., Diego, I. de, Soto, R., Garau, J.","Anales de Medicina Interna; 25(1); 9-14","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000100003&lang=pt" 
"S0100-736X2008000100010-scl","Aspectos clínicos, epidemiológicos e patológicos da infecção natural em bovinos por Trypanosoma vivax na Paraíba","Batista, Jael S., Bezerra, Francisco Silvestre B., Lira, Rodrigo A., Carvalho, José Ricardo G., Rosado Neto, Antonio M., Petri, Alinson A., Teixeira, Marta Maria G.","Pesquisa Veterinária Brasileira; 28(1); 63-69","Pesquisa Veterinária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000100010&lang=pt" 
"S0124-00642008000100008-col","A Preliminary Statistical Study of Whether Pesticide use Could be Related to birth defects in a rural area of Venezuela","Rojas, Maritza, Agreda, Olga, Infante, Saba","Revista de Salud Pública; 10(1); 85-93","Revista de Salud Pública","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100008&lang=pt" 
"S0124-00642008000100001-col","Determinantes Sociales de la Salud y equidad","Hernández, Mario","Revista de Salud Pública; 10(1); 1-1","Revista de Salud Pública","Inglês, Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100001&lang=pt" 
"S0124-00642008000100010-col","Valor Diagnóstico da Ressonância Magnética na Avaliação da Dor Lombar","Almeida-Matos, Marcos, Santos-Gusmão, Maurício","Revista de Salud Pública; 10(1); 105-112","Revista de Salud Pública","Português","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100010&lang=pt" 
"S0124-00642008000100015-col","Percepción sobre Condiciones de Trabajo y Salud de la Población Inmigrante Colombiana en Alicante, España","Agudelo-Suárez, Andrés, Ronda-Pérez, Elena, Gil-González, Diana, Vives-Cases, Carmen","Revista de Salud Pública; 10(1); 160-167","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100015&lang=pt" 
