"S0120-62302011000400001-col","Editorial","Palacio Tobón, Carlos Alberto","Revista Facultad de Ingeniería Universidad de Antioquia; (60); 7-8","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302011000400001&lang=pt" 
"S1870-34532011000300024-mex","Distribución del ocelote (Leopardus pardalis) en San Luis Potosí, México","Martínez-Calderas, Jesús Manuel, Rosas-Rosas, Octavio César, Martínez-Montoya, Juan Felipe, Tarango-Arámbula, Luis Antonio, Clemente-Sánchez, Fernando, Crosby-Galván, María Magdalena, Sánchez-Hermosillo, Manuel David","Revista mexicana de biodiversidad; 82(3); 997-1004","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300024&lang=pt" 
"S1870-34532011000300025-mex","Patrones de diversidad y aspectos etnobotánicos de las plantas arvenses del valle de Tehuacán-Cuicatlán: el caso de San Rafael, municipio de Coxcatlán, Puebla","Albino-García, César, Cervantes, Héctor, López, Martín, Ríos-Casanova, Leticia, Lira, Rafael","Revista mexicana de biodiversidad; 82(3); 1005-1019","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300025&lang=pt" 
"S1870-34532011000300026-mex","Conocimiento, uso y valor cultural de seis presas del jaguar (Panthera onca) y su relación con éste, en San Nicolás de los Montes, San Luis Potosí, Mexico","Ávila-Nájera, Dulce M., Rosas-Rosas, Octavio C., Tarango-Arámbula, Luis A., Martínez-Montoya, Juan F., Santoyo-Brito, Enrique","Revista mexicana de biodiversidad; 82(3); 1020-1028","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300026&lang=pt" 
"S1870-34532011000300027-mex","Melampodium sinuatum (Asteraceae) endémica del extremo sur de la península de Baja California en peligro de extinción","Villaseñor, Jose Luis, Calzada, J. Ismael, Dávila, Patricia","Revista mexicana de biodiversidad; 82(3); 1029-1031","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300027&lang=pt" 
"S1870-34532011000300028-mex","Lectotipificación de Ceratozamia mixeorum (Zamiaceae)","Nicolalde-Morejón, Fernando, Avendaño, Sergio","Revista mexicana de biodiversidad; 82(3); 1032-1033","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300028&lang=pt" 
"S1870-34532011000300029-mex","First record of arthropods associated with Greigia juareziana (Bromeliaceae)","Hernández-Baz, Fernando, Krömer, Thorsten, Coates, Rosamond","Revista mexicana de biodiversidad; 82(3); 1034-1036","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300029&lang=pt" 
"S1870-34532011000300003-mex","Un nuevo híbrido natural de Dracula (Orchidaceae: Pleurothallidinae) del suroccidente de Ecuador","Zambrano, Bosco Javier, Solano-Gómez, Rodolfo","Revista mexicana de biodiversidad; 82(3); 758-761","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300003&lang=pt" 
"S1870-34532011000300030-mex","Sampling necrophagous and predatory insects using different lures in a Mexican pine forest","Sánchez-Rojas, Gerardo, Castellanos, Ignacio, Márquez-Vázquez, Amelia","Revista mexicana de biodiversidad; 82(3); 1037-1040","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300030&lang=pt" 
"S1870-34532011000300031-mex","El cardón Pachycereus pringlei, nuevo hospedero para Scyphophorus acupunctatus (Coleoptera: Curculionidae) en Baja California Sur, México","Maya, Yolanda, Palacios-Cardiel, Carlos, Jiménez, Ma. Luisa","Revista mexicana de biodiversidad; 82(3); 1041-1045","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300031&lang=pt" 
"S1870-34532011000300032-mex","Ampliación de la distribución geográfica de Basiliscus vittatus en el estado de Puebla","Castañeda-Hernández, Carlos, Ramírez-Valverde, Tania, Meza-Parral, Yocoyani, Sarmiento-Rojas, Amauri, Martínez-Campos, Aldo","Revista mexicana de biodiversidad; 82(3); 1046-1048","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300032&lang=pt" 
"S1870-34532011000300033-mex","Extensión de la distribución geográfica de Mesoscincus altamirani (Squamata: Sauria: Scincidae) en el estado de Guerrero, México","Mendoza-Hernández, Andrés Alberto, Pérez-Ramos, Edmundo, Solano-Zavaleta, Israel, Roth-Monzón, Andrea J.","Revista mexicana de biodiversidad; 82(3); 1049-1052","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300033&lang=pt" 
"S1870-34532011000300034-mex","Pretty, but dangerous! Records of non-native Monk Parakeets (Myiopsitta monachus) in Mexico","MacGregor-Fors, Ian, Calderón-Parra, Rafael, Meléndez-Herrada, Alejandro, López-López, Silvia, Schondube, Jorge E.","Revista mexicana de biodiversidad; 82(3); 1053-1056","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300034&lang=pt" 
"S1870-34532011000300035-mex","De cómo el análisis de parsimonia de endemismos (PAE) tampoco explica la selección natural","Escalante, Tania","Revista mexicana de biodiversidad; 82(3); 1057-1059","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300035&lang=pt" 
"S1870-34532011000300036-mex","Ernest Anthony Liner (1925-2010)","Casas Andreu, Gustavo","Revista mexicana de biodiversidad; 82(3); 1060-1061","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300036&lang=pt" 
"S1870-34532011000300037-mex","Fe de erratas","","Revista mexicana de biodiversidad; 82(3); 1062-1062","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300037&lang=pt" 
"S1870-34532011000300004-mex","Chrysothemis y Episcia (Gesneriaceae: Gesnerioideae: Episcieae), registros nuevos para la flora nativa de México","Ramírez-Roa, Angélica, Martínez, Esteban","Revista mexicana de biodiversidad; 82(3); 762-766","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300004&lang=pt" 
"S1870-34532011000300005-mex","Diversidad morfológica del frijol ayocote del Carso Huasteco de México","Vargas-Vázquez, Patricia, Muruaga-Martínez, José S., Martínez-Villarreal, Sandra E., Ruiz-Salazar, Régulo, Hernández-Delgado, Sanjuana, Mayek-Pérez, Netzahualcóyotl","Revista mexicana de biodiversidad; 82(3); 767-775","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300005&lang=pt" 
"S1870-34532011000300006-mex","Los cariotipos de Cologania grandiflora y Erythrina americana (Leguminosae- Papilionoideae-Phaseoleae) de la Reserva Ecológica del Pedregal de San Ángel, México","Tapia-Pastrana, Fernando, Jiménez-Salazar, Anahid","Revista mexicana de biodiversidad; 82(3); 776-781","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300006&lang=pt" 
"S1870-34532011000300007-mex","El género Lepidaploa (Familia Asteraceae, Tribu Vernonieae) en México","Redonda-Martínez, Rosario, Villaseñor, José Luis","Revista mexicana de biodiversidad; 82(3); 782-797","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300007&lang=pt" 
"S1870-34532011000300008-mex","Deep-water Asteroidea (Echinodermata) collected during the TALUD cruises in the Gulf of California, Mexico","Hendrickx, Michel E., Mah, Christopher, Zárate-Montes, Carlo Magno","Revista mexicana de biodiversidad; 82(3); 798-824","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300008&lang=pt" 
"S1870-34532011000300009-mex","The Lachesilla asperiforceps species complex of the L. forcepeta species group (Psocodea: &#039;Psocoptera&#039;: Lachesillidae)","García Aldrete, Alfonso N.","Revista mexicana de biodiversidad; 82(3); 825-835","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300009&lang=pt" 
"S0104-12902011000300001-scl","","Barreto Junior, Irineu Francisco","Saúde e Sociedade; 20(3); 541-541","Saúde e Sociedade","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300001&lang=pt" 
"S0104-12902011000300018-scl","Ética e clínica na atenção psicossocial: contribuições da psicanálise de Freud e Lacan","Costa-Rosa, Abílio","Saúde e Sociedade; 20(3); 743-757","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300018&lang=pt" 
"S0011-52582011000300004-scl","Do despotismo da gentalha à democracia da gravata lavada: história do conceito de democracia no Brasil (1770-1870)","Lynch, Christian Edward Cyril","Dados; 54(3); 355-390","Dados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582011000300004&lang=pt" 
"S0104-12902011000300002-scl","Gênero, &quot;o Corpo&quot; e &quot;Imitação Prestigiosa&quot; na Cultura Brasileira","Goldenberg, Mirian","Saúde e Sociedade; 20(3); 543-553","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300002&lang=pt" 
"S0104-12902011000300003-scl","Estereótipos de gênero e sexismo ambivalente em adolescentes masculinos de 12 a 16 anos","Mesquita Filho, Marcos, Eufrásio, Cremilda, Batista, Marcos Antônio","Saúde e Sociedade; 20(3); 554-567","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300003&lang=pt" 
"S0104-12902011000300004-scl","Consequências da vasectomia: experiência de homens que se submeteram à cirurgia em Campinas (São Paulo), Brasil","Marchi, Nádia Maria, Alvarenga, Augusta Thereza de, Osis, Maria José Duarte, Godoy, Helena Maria de Aguiar, Guimarães, Maria Cecília Borges, Bahamondes, Luis","Saúde e Sociedade; 20(3); 568-578","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300004&lang=pt" 
"S0104-12902011000300005-scl","Representações sociais e decisões das gestantes sobre a parturição: protagonismo das mulheres","Pereira, Raquel da Rocha, Franco, Selma Cristina, Baldin, Nelma","Saúde e Sociedade; 20(3); 579-589","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300005&lang=pt" 
"S0104-12902011000300007-scl","A importância da participação cidadã nas políticas de saúde: o caso da reestruturação dos serviços de saúde materno-infantil em Portugal","Matos, Ana Raquel","Saúde e Sociedade; 20(3); 604-616","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300007&lang=pt" 
"S0104-12902011000300008-scl","Vigilância sanitária, participação social e cidadania","Oliveira, Ana Maria Caldeira, Dallari, Sueli Gandolfi","Saúde e Sociedade; 20(3); 617-624","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300008&lang=pt" 
"S0104-12902011000300009-scl","Conselhos de saúde: controle social e moralidade","Batagello, Rodrigo, Benevides, Luciana, Portillo, Jorge Alberto Cordón","Saúde e Sociedade; 20(3); 625-634","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300009&lang=pt" 
"S0104-12902011000300010-scl","HIV/Aids e violência: da opressão que cala à participação que acolhe e potencializa","Silva, Josicleide Maciel da, Silva, Carlos Roberto de Castro e","Saúde e Sociedade; 20(3); 635-646","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300010&lang=pt" 
"S0104-12902011000300012-scl","O olhar dos conselheiros de saúde sobre os relatórios de prestação de contas no município de Natal (Rio Grande do Norte), Brasil","Gonçalves, Andréa de Oliveira, Gonçalves, Rodrigo de Souza, Tavares, Adilson de Lima","Saúde e Sociedade; 20(3); 659-672","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300012&lang=pt" 
"S1409-00152011000200010-cri","Estrongiloidiasis diseminada: aún existen las parasitosis en Costa Rica y pueden causar la muerte","Caro Cassali, Luis, Miranda Solís, Lisa, Quirós Alpízar, José Luis","Medicina Legal de Costa Rica; 28(2); 77-82","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200010&lang=pt" 
"S1409-00152011000200011-cri","Meningitis aguda por Streptococcus Constellatus: a propósito de un caso fatal","Vargas Sanabria, Maikel, Guzmán Cervantes, Rodolfo","Medicina Legal de Costa Rica; 28(2); 83-87","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200011&lang=pt" 
"S1409-00152011000200012-cri","","","Medicina Legal de Costa Rica; 28(2); 43-50","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200012&lang=pt" 
"S1409-00152011000200001-cri","","Paguaga López, Max","Medicina Legal de Costa Rica; 28(2); 5-5","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200001&lang=pt" 
"S1409-00152011000200002-cri","Muertes por intoxicación accidental aguda por alcohol y drogas de abuso en Costa Rica entre 2006 y 2010","Vargas Sanabria, Maikel","Medicina Legal de Costa Rica; 28(2); 7-21","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200002&lang=pt" 
"S1409-00152011000200003-cri","Enunciados lógico - periciales en los dictámenes médico legales","Vega Zúñiga, Franz","Medicina Legal de Costa Rica; 28(2); 23-33","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200003&lang=pt" 
"S1409-00152011000200004-cri","El valor de la Inmunohistoquímica en el diagnóstico de Carcinomas Hepáticos primarios y secundarios","Brenes Pino, Fernando, Brenes Leñero, Eduardo, Alfaro Alcocer, Eduardo","Medicina Legal de Costa Rica; 28(2); 35-42","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200004&lang=pt" 
"S1409-00152011000200005-cri","Uso hemocomponentes en la práctica médica e implicaciones legales","Vargas Marín, Carolina","Medicina Legal de Costa Rica; 28(2); 43-50","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200005&lang=pt" 
"S1409-00152011000200006-cri","Síndrome alcohólico fetal","Montoya Salas, Kattia","Medicina Legal de Costa Rica; 28(2); 51-55","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200006&lang=pt" 
"S1409-00152011000200007-cri","Cocaína: actualización medico legal","Garro Vargas, Karen","Medicina Legal de Costa Rica; 28(2); 57-62","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200007&lang=pt" 
"S1409-00152011000200008-cri","Miocardiopatía por estrés como causa de muerte súbita durante un asalto: presentación de un caso y revisión del tema","Chacón Barquero, Lawrence, Valerio Hernández, Mayela","Medicina Legal de Costa Rica; 28(2); 65-68","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200008&lang=pt" 
"S1409-00152011000200009-cri","Hemocromatosis como causa de cirrosis en Costa Rica: a propósito de un caso","Vargas Sanabria, Maikel, Brenes Pino, Fernando","Medicina Legal de Costa Rica; 28(2); 69-74","Medicina Legal de Costa Rica","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-00152011000200009&lang=pt" 
"S1413-73722011000300001-scl","Editorial","Lopes, Carlos Eduardo","Psicologia em Estudo; 16(3); 345-346","Psicologia em Estudo","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722011000300001&lang=pt" 
"S1870-34532011000300001-mex","Nuevos registros de microlíquenes para el norte de Argentina","Ferraro, Lidia Itatí, Michlig, Andrea","Revista mexicana de biodiversidad; 82(3); 739-746","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300001&lang=pt" 
"S1870-34532011000300010-mex","Diversidad de avispas parasitoides de la familia Encyrtidae (Hymenoptera: Chalcidoidea) del bosque tropical caducifolio en San Buenaventura, Jalisco, México","Rodríguez-Velez, Beatriz, Zaragoza-Caballero, Santiago, Noguera, Felipe A., González-Soriano, Enrique, Ramírez-García, Enrique, Rodríguez-Palafox, Alicia, Ayala, Ricardo","Revista mexicana de biodiversidad; 82(3); 836-843","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300010&lang=pt" 
"S1870-34532011000300011-mex","Revisión taxonómica y geográfica de Bryconamericus peruanus (Teleostei, Characidae)","Román-Valencia, César, García, María Dolly, Ortega, Hernán","Revista mexicana de biodiversidad; 82(3); 844-853","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300011&lang=pt" 
"S1870-34532011000300012-mex","Composición, estructura y diversidad del cerro El Águila, Michoacán, México","Zacarias-Eslava, Luis Eduardo, Cornejo-Tenorio, Guadalupe, Cortés-Flores, Jorge, González-Castañeda, Nahú, Ibarra-Manríquez, Guillermo","Revista mexicana de biodiversidad; 82(3); 854-869","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300012&lang=pt" 
"S1870-34532011000300013-mex","Aspectos biológicos del pleco invasor Pterygoplichthys pardalis (Teleostei: Loricariidae) en el río Palizada, Campeche, México","Wakida-Kusunoki, Armando T., Amador-del Ángel, Luis Enrique","Revista mexicana de biodiversidad; 82(3); 870-878","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300013&lang=pt" 
"S1870-34532011000300014-mex","Diet of Rhinella scitula (Anura, Bufonidae) in the Cerrado, Brazil: the importance of seasons and body size","Maragno, Franciéle P., Souza, Franco L.","Revista mexicana de biodiversidad; 82(3); 879-886","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300014&lang=pt" 
"S1870-34532011000300015-mex","Ecología poblacional de Crocodylus acutus en los sistemas estuarinos de San Blas, Nayarit, México","Hernández-Hurtado, Helios, Romero-Villaruel, José de Jesús, Hernández-Hurtado, Pablo Simitrius","Revista mexicana de biodiversidad; 82(3); 887-895","Revista mexicana de biodiversidad","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300015&lang=pt" 
"S1870-34532011000300016-mex","Complementarity and efficiency of bat capture methods in a lowland tropical dry forest of Yucatán, Mexico","Pech-Canche, Juan M., Estrella, Erendira, López-Castillo, Diana L., Hernández-Betancourt, Silvia F., Moreno, Claudia E.","Revista mexicana de biodiversidad; 82(3); 896-903","Revista mexicana de biodiversidad","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532011000300016&lang=pt" 
"S0104-12902011000300013-scl","Discutindo uma Metodologia para a Alocação Equitativa de Recursos Federais para o Sistema Único de Saúde","Mendes, Áquilas, Leite, Marcel Guedes, Marques, Rosa Maria","Saúde e Sociedade; 20(3); 673-690","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300013&lang=pt" 
"S0104-12902011000300014-scl","Avaliação econômica da rubéola e de estratégia de controle em situação de surto em Fortaleza (Ceará), Brasil","Mota, Daniel Marques, Beltrão, Henrique de Barros Moreira, Lanzieri, Tatiana Miranda, Vieira, Lúcia Costa, Machado, Márcio","Saúde e Sociedade; 20(3); 691-701","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300014&lang=pt" 
"S0104-12902011000300015-scl","Ambiente Urbano: lugar de restrição espacial e descoberta de novos espaços","Cruz, Patrícia de Góes","Saúde e Sociedade; 20(3); 702-714","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300015&lang=pt" 
"S0104-12902011000300016-scl","Promoção da Saúde, Sustentabilidade e Agroecologia: uma discussão intersetorial","Azevedo, Elaine de, Pelicioni, Maria Cecília Focesi","Saúde e Sociedade; 20(3); 715-729","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300016&lang=pt" 
"S0104-12902011000300017-scl","Pecuarização na Amazônia e consumo de carne: o que está por trás?","Prado, Gabriela Bordini, Ribeiro, Helena","Saúde e Sociedade; 20(3); 730-742","Saúde e Sociedade","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300017&lang=pt" 
"S0104-12902011000300019-scl","Comportamentos de saúde e doença numa comunidade Cabo-Verdiana em Lisboa","Bäckström, Bárbara","Saúde e Sociedade; 20(3); 758-772","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300019&lang=pt" 
"S0104-12902011000300020-scl","Estratégia intersetorial para o controle da dengue em Belo Horizonte (Minas Gerais), Brasil","Freitas, Rosiene Maria de, Rodrigues, Celeste de Souza, Almeida, Maria Cristina de Mattos","Saúde e Sociedade; 20(3); 773-785","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300020&lang=pt" 
"S0104-12902011000300021-scl","O controle da dengue em duas áreas urbanas do Brasil central: percepção dos moradores","Cazola, Luiza Helena de Oliveira, Pontes, Elenir Rose Jardim Cury, Tamaki, Edson Mamoru, Andrade, Sônia Maria Oliveira de, Reis, Cássia Barbosa","Saúde e Sociedade; 20(3); 786-796","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000300021&lang=pt" 
