"S0188-76532010000100002-mex","Mejorando los programas de combate a la pobreza en México: del ingreso al bienestar","Rojas, Mariano","Perfiles latinoamericanos; 18(35); 35-59","Perfiles latinoamericanos","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-76532010000100002&lang=pt" 
"S0101-20612010000200009-scl","Avaliação físico-química e sensorial de bebidas com diferentes proporções de extratos de soja e de arroz","Jaekel, Leandra Zafalon, Rodrigues, Rosane da Silva, Silva, Amanda Pinto da","Food Science and Technology (Campinas); 30(2); 342-348","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200009&lang=pt" 
"S0101-20612010000200011-scl","Bolos simples elaborados com farinha da entrecasca de melancia (Citrullus vulgaris, sobral): avaliação química, fisica e sensorial","Guimarães, Renata Rangel, Freitas, Maria Cristina Jesus de, Silva, Vera Lucia Mathias da","Food Science and Technology (Campinas); 30(2); 354-363","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200011&lang=pt" 
"S0101-20612010000200012-scl","Influência dos compostos nitrogenados na concentração de proteína da cianobactéria Aphanothece microscopica Nägeli","Hornes, Marcio, Silva, Adriana Gonçalves, Mitterer, Marina Leite, Queiroz, Maria Isabel","Food Science and Technology (Campinas); 30(2); 364-371","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200012&lang=pt" 
"S0101-20612010000200023-scl","Experimental results and modeling of poultry carcass cooling by water immersion","Carciofi, Bruno Augusto Mattar, Laurindo, João Borges","Food Science and Technology (Campinas); 30(2); 447-453","Food Science and Technology (Campinas)","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200023&lang=pt" 
"S0101-20612010000200033-scl","Concentrações salinas combinadas com tempos de hidratação: efeito no tempo de cocção em feijão","Bertoldo, Juliano Garcia, Rocha, Fabiani da, Barili, Leire Daiane, Vale, Naine Martins do, Coimbra, Jefferson Luís Meirelles, Guidolin, Altamir Frederico","Food Science and Technology (Campinas); 30(2); 510-515","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200033&lang=pt" 
"S0101-20612010000200032-scl","Coloração de cortes cozidos de frangos alimentados com urucum","Harder, Marcia Nalesso Costa, Spada, Fernanda Papa, Savino, Vicente José Maria, Coelho, Antonio Augusto Domingos, Correr, Edival, Martins, Edmilson","Food Science and Technology (Campinas); 30(2); 507-509","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200032&lang=pt" 
"S0101-20612010000200031-scl","Atividade antioxidante e teor de fenólicos totais em hortaliças orgânicas e convencionais","Arbos, Kettelin Aparecida, Freitas, Renato João Sossela de, Stertz, Sônia Cachoeira, Dornas, Marlos Ferreira","Food Science and Technology (Campinas); 30(2); 501-506","Food Science and Technology (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200031&lang=pt" 
"S0101-20612010000200038-scl","Comparative antiproliferation of human prostate cancer cells by ethanolic extracts of two groups of Brazilian propolis","Moraes, Cleber Silveira, Daugsch, Andreas, Li, Hongzhen, Rhim, Johng Suk, Park, Yong Kun","Food Science and Technology (Campinas); 30(2); 539-543","Food Science and Technology (Campinas)","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612010000200038&lang=pt" 
"S0100-06832010000300004-scl","Soil shear strength under non-irrigated and irrigated short duration grazing systems","Carvalho, Rita de Cássia Ribeiro, Rocha, Wellington Willian, Pinto, José Cardoso, Pires, Bruno da Silva, Dias Junior, Moacir de Souza, Nunes, Ayeska Hubner Braga","Revista Brasileira de Ciência do Solo; 34(3); 631-638","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300004&lang=pt" 
"S0104-11692010000700003-scl","El consumo de alcohol y el estrés entre estudiantes del segundo año de enfermería","Tam Phun, Elena, Santos, Claudia Benedita dos","Revista Latino-Americana de Enfermagem; 18(spe); 496-503","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700003&lang=pt" 
"S0104-11692010000700008-scl","Caracterización de estudiantes de la carrera de licenciatura en enfermería y sus percepciones sobre el consumo de drogas lícitas e ilícitas","Rojas Valenciano, Ligia, Costa Junior, Moacyr Lobo da, Vasters, Gabriela Pereira","Revista Latino-Americana de Enfermagem; 18(spe); 535-542","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700008&lang=pt" 
"S0104-11692010000700007-scl","Conocimientos de estudiantes de enfermería sobre alcohol y drogas","Vargas Vilela, Miriam, Ventura, Carla Aparecida Arena, Silva, Edilaine Cristina da","Revista Latino-Americana de Enfermagem; 18(spe); 529-534","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700007&lang=pt" 
"S0104-11692010000700014-scl","Conocimientos y practicas sobre el consumo de tabaco en estudiantes de pregrado de farmacia, Lima, Perú","Danjoy León, Delia, Ferreira, Paulo Sérgio, Pillon, Sandra Cristina","Revista Latino-Americana de Enfermagem; 18(spe); 582-588","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700014&lang=pt" 
"S0104-11692010000700018-scl","Accidentes de tránsito y el consumo de alcohol en una unidad de urgencia de La Paz, Bolivia","Pelaez Mariscal, Inês Magali, Silva, Edilaine Cristina da","Revista Latino-Americana de Enfermagem; 18(spe); 613-619","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700018&lang=pt" 
"S0104-11692010000700017-scl","Uso de drogas entre estudiantes de la Facultad de Ciencias Médicas de la Universidad Nacional Autónoma de Nicaragua, León, Nicaragua","Castro, Nestor, Cortés, Patricia, Vasters, Gabriela Pereira, Costa Jr., Moacyr Lobo da","Revista Latino-Americana de Enfermagem; 18(spe); 606-612","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700017&lang=pt" 
"S0104-11692010000700019-scl","Evaluación del uso de alcohol por familias de la periferia de Guayaquil en Ecuador, por estudiantes de enfermería","Mieles Moreira, Marìa, Galera, Sueli Aparecida Frari","Revista Latino-Americana de Enfermagem; 18(spe); 620-625","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700019&lang=pt" 
"S0104-11692010000700001-scl","Sintetizando los resultados de los estudios sobre el fenómeno de las drogas","Furegato, Antonia Regina Ferreira","Revista Latino-Americana de Enfermagem; 18(spe); 485-486","Revista Latino-Americana de Enfermagem","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692010000700001&lang=pt" 
"S0100-69912010000300014-scl","Bioética clínica: como praticá-la?","Oliveira, Reinaldo Ayer de, Jorge Filho, Isac","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 245-246","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300014&lang=pt" 
"S0100-69912010000300007-scl","Tratamento cirúrgico de ferimentos descolantes nos membros inferiores: proposta de protocolo de atendimento","Milcheski, Dimas André, Ferreira, Marcus Castro, Nakamoto, Hugo Alberto, Tuma JR, Paulo, Gemperli, Rolf","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 199-203","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300007&lang=pt" 
"S0100-69912010000300012-scl","Aspectos endoscópicos no diagnóstico de doenças que acometem o íleo terminal","Melo, Marcelo Maia Caixeta de, Netinho, João Gomes","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 234-239","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300012&lang=pt" 
"S0103-21002010000300008-scl","Cotidiano da família no enfrentamento da condição crônica na infância","Silva, Mônica de Assis Salviano, Collet, Neusa, Silva, Kenya de Lima, Moura, Flávia Moura de","Acta Paulista de Enfermagem; 23(3); 359-365","Acta Paulista de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002010000300008&lang=pt" 
"S0103-21002010000300016-scl","Depressão pós-parto em puérperas: conhecendo interações entre mãe, filho e família","Silva, Francisca Cláudia Sousa da, Araújo, Thiago Moura de, Araújo, Márcio Flávio Moura de, Carvalho, Carolina Maria de Lima, Caetano, Joselany Áfio","Acta Paulista de Enfermagem; 23(3); 411-416","Acta Paulista de Enfermagem","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002010000300016&lang=pt" 
"S1679-39512010000200006-scl","Learning process promoted by sensemaking and trust: a study related to unexpected events","Borges, Maria de Lourdes, Gonçalo, Cláudio Reis","Cadernos EBAPE.BR; 8(2); 260-277","Cadernos EBAPE.BR","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512010000200006&lang=pt" 
"S1679-39512010000200007-scl","The development of institutional theory in the field of organization studies in Brazil","Guarido Filho, Edson Ronaldo, Machado-da-Silva, Clóvis L.","Cadernos EBAPE.BR; 8(2); 278-301","Cadernos EBAPE.BR","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512010000200007&lang=pt" 
"S1679-39512010000200008-scl","Constructing and disrupting Ireland&#039;s industrial development authority","Donnelly, Dr. Paul F.","Cadernos EBAPE.BR; 8(2); 302-322","Cadernos EBAPE.BR","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512010000200008&lang=pt" 
"S1679-39512010000200009-scl","Contracts, trust and information systems innovation","Lopez Jimenez, Liliana","Cadernos EBAPE.BR; 8(2); 323-338","Cadernos EBAPE.BR","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512010000200009&lang=pt" 
"S0100-06832010000300014-scl","Aggregation of subtropical soil under liming: a study using laser diffraction","Bortoluzzi, Edson Campanhola, Poleto, Cristiano, Baginski, Álvaro José, Silva, Vanderlei Rodrigues da","Revista Brasileira de Ciência do Solo; 34(3); 725-734","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300014&lang=pt" 
"S0100-06832010000300016-scl","Condutividade elétrica da solução nutritiva para o cultivo do crisântemo em vaso","Beckmann-Cavalcante, Márkilla Zunete, Pivetta, Kathia Fernandes Lopes, Cavalcante, Ítalo Herbert Lucena, Cavalcante, Lourival Ferreira, Bellingieri, Paulo Affonso, Campos, Milton César Costa","Revista Brasileira de Ciência do Solo; 34(3); 747-756","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300016&lang=pt" 
"S0100-06832010000300029-scl","Caracterização e classificação de solos desenvolvidos de arenitos da formação Aquidauana-MS","Schiavo, Jolimar Antonio, Pereira, Marcos Gervásio, Miranda, Luiz Paulo Montenegro de, Dias Neto, Antonino Hypólito, Fontana, Ademir","Revista Brasileira de Ciência do Solo; 34(3); 881-889","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300029&lang=pt" 
"S0100-06832010000300027-scl","Soil spectral library and its use in soil classification","Bellinaso, Henrique, Demattê, José Alexandre Melo, Romeiro, Suzana Araújo","Revista Brasileira de Ciência do Solo; 34(3); 861-870","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300027&lang=pt" 
"S0100-06832010000300028-scl","Ocorrência de corpos silicosos em horizontes superficiais de solos de diferentes ecossistemas","Costa, Liovando Marciano da, Santos, Roseilton Fernandes dos, Schaefer, Carlos Ernesto G.R., Moreau, Maria Souza dos Santos, Moreau, Mauricio Santana","Revista Brasileira de Ciência do Solo; 34(3); 871-879","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300028&lang=pt" 
"S0100-06832010000300031-scl","Effects of different management systems on porosity of oxisols in Paraná, Brazil","Tavares Filho, João, Tessier, Daniel","Revista Brasileira de Ciência do Solo; 34(3); 899-906","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300031&lang=pt" 
"S0100-06832010000300034-scl","Physical properties of dystrophic Red Latosol (Oxisol) under different agricultural uses","Tavares Filho, João, Barbosa, Graziela Moraes de Cesare, Ribon, Adriana Aparecida","Revista Brasileira de Ciência do Solo; 34(3); 925-933","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300034&lang=pt" 
"S0100-06832010000300041-scl","Permeâmetro de carga decrescente associado a programa computacional para a determinação da condutividade hidráulica do solo saturado","Gubiani, Paulo Ivonir, Reinert, Dalvan José, Reichert, José Miguel, Gelain, Neiva Somavilla, Minella, Jean Paolo Gomes","Revista Brasileira de Ciência do Solo; 34(3); 993-997","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300041&lang=pt" 
"S0100-69912010000300015-scl","Duodenopancreatectomia e hemicolectomia direita em monobloco para tratamento de câncer de cólon direito localmente avançado","Henriques, Alexandre Cruz, Waisberg, Jaques, Possendoro, Karla de Andrade, Fuhro, Felipe Emanuel, Speranzini, Manlio Basílio","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 247-249","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300015&lang=pt" 
"S0100-69912010000300002-scl","Mudança dos critérios QUALIS!","","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 164-166","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300002&lang=pt" 
"S0100-69912010000300001-scl","A bioética na cirurgia","Jorge Filho, Isac","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 163-163","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300001&lang=pt" 
"S0100-69912010000300003-scl","Esofagectomia trans-hiatal versus transtorácica: experiência do Instituto Nacional do Câncer (INCA)","Prisco, Emerson Luis Gama, Pinto, Carlos Eduardo, Barros, Aldo Vieira, Reis, Jadson Murilo Silva, Almeida, Herbert Ives Barretto de, Mello, Eduardo Linhares Riello de","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 167-174","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300003&lang=pt" 
"S0104-92242010000200002-scl","Soldagem unilateral com suporte cerâmico de cordierita","Almeida, Luciana Lezira Pereira de, Tatagiba, Luiz Cláudio Soares, Rosenthal, Ruben, Paranhos, Ronaldo Pinheiro da Rocha","Soldagem &amp; Inspeção; 15(2); 84-93","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200002&lang=pt" 
"S0103-18132010000100001-scl","","Scaramucci, Matilde V. R., Coracini, Maria José F.","Trabalhos em Linguística Aplicada; 49(1); 7-10","Trabalhos em Linguística Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132010000100001&lang=pt" 
"S0103-18132010000100002-scl","Lendas urbanas em arquivo: uma relação de suplementaridade","Lopes, Carlos Renato","Trabalhos em Linguística Aplicada; 49(1); 11-20","Trabalhos em Linguística Aplicada","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132010000100002&lang=pt" 
"S0100-06832010000300001-scl","Brazilian soil science: from its inception to the future, and beyond","Camargo, Flavio A. de Oliveira, Alvarez V., Víctor Hugo, Baveye, Philippe C.","Revista Brasileira de Ciência do Solo; 34(3); 589-599","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300001&lang=pt" 
"S0100-06832010000300005-scl","Limites de consistência e propriedades químicas de um latossolo amarelo distrocoeso sob aplicação de diferentes resíduos da cana-de-açúcar","Vasconcelos, Romero Falcão Bezerra de, Cantalice, José Ramon Barros, Silva, Apolino José Nogueira da, Oliveira, Veronildo Souza de, Silva, Yuri Jacques Agra Bezerra da","Revista Brasileira de Ciência do Solo; 34(3); 639-648","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300005&lang=pt" 
"S0100-06832010000300006-scl","Dielectric constant obtained from TDR and volumetric moisture of soils in southern Brazil","Kaiser, Douglas Rodrigo, Reinert, Dalvan José, Reichert, José Miguel, Minella, Jean Paollo Gomes","Revista Brasileira de Ciência do Solo; 34(3); 649-658","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300006&lang=pt" 
"S0100-06832010000300007-scl","Relação umidade versus resistência à penetração para um argissolo amarelo distrocoeso no recôncavo da Bahia","Silveira, Dreid de Cerqueira, Melo Filho, José Fernandes de, Sacramento, José Augusto Amorim Silva do, Silveira, Edvana Cássia Pinto","Revista Brasileira de Ciência do Solo; 34(3); 659-667","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300007&lang=pt" 
"S0100-06832010000300010-scl","Infiltração de água no solo sob escarificação e rotação de culturas","Prando, Maryara Buriola, Olibone, Dácio, Olibone, Ana Paula Encide, Rosolem, Ciro Antonio","Revista Brasileira de Ciência do Solo; 34(3); 693-700","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300010&lang=pt" 
"S0100-06832010000300011-scl","Pore size distribution in soils irrigated with sodic water and wastewater","Gonçalves, Roberta Alessandra Bruschi, Gloaguen, Thomas Vincent, Folegatti, Marcos Vinicius, Libardi, Paulo Leonel, Lucas, Yves, Montes, Célia Regina","Revista Brasileira de Ciência do Solo; 34(3); 701-707","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300011&lang=pt" 
"S0100-06832010000300012-scl","Structural quality of soils cultivated with coffee and pasture in an environmental protection area","Lima, Vico Mendes Pereira, Magalhães, Ciro Augusto de Souza, Oliveira, Geraldo César de, Lima, José Maria de","Revista Brasileira de Ciência do Solo; 34(3); 709-716","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300012&lang=pt" 
"S0100-06832010000300013-scl","Physical quality of a yellow latossol under integrated crop-livestock system","Araújo, Fernando Silva, Salviano, Adeodato Ari Cavalcante, Leite, Luiz Fernando Carvalho, Souza, Zigomar Menezes de, Sousa, Allan Charlles Mendes de","Revista Brasileira de Ciência do Solo; 34(3); 717-723","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300013&lang=pt" 
"S0100-06832010000300015-scl","Mineralização de nitrogênio e carbono em solos sob plantações de eucalipto, em uma sequência de idades","Barreto, Patrícia Anjos Bittencourt, Gama-Rodrigues, Emanuela Forestieri, Gama-Rodrigues, Antonio Carlos, Barros, Nairam Félix de, Alves, Bruno José Rodrigues, Fonseca, Sebastião","Revista Brasileira de Ciência do Solo; 34(3); 735-745","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300015&lang=pt" 
"S0100-06832010000300018-scl","Effects of arbuscular mycorrhizal fungi and phosphorus fertilization on post vitro growth of micropropagated Zingiber officinale roscoe","Santos, Rosilda dos, Girardi, Carla Giovana, Pescador, Rosete, Stürmer, Sidney Luiz","Revista Brasileira de Ciência do Solo; 34(3); 765-771","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300018&lang=pt" 
"S0100-06832010000300020-scl","Potassium availability in a hapludalf soil under long term fertilization","Kaminski, João, Moterle, Diovane Freire, Rheinheimer, Danilo dos Santos, Gatiboni, Luciano Colpo, Brunetto, Gustavo","Revista Brasileira de Ciência do Solo; 34(3); 783-791","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300020&lang=pt" 
"S0100-06832010000300021-scl","Response of Epidendrum Ibaguense (orchidaceae) to the application of lime rates to the pot","Rodrigues, Donizetti Tomaz, Novais, Roberto Ferreira, Alvarez V, Víctor Hugo, Dias, José Maria Moreira, Villani, Ecila Mercês de Albuquerque","Revista Brasileira de Ciência do Solo; 34(3); 793-800","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300021&lang=pt" 
"S0100-06832010000300022-scl","Nitrate reductase activity and spad readings in leaf tissues of guinea grass submitted to nitrogen and potassium rates","Lavres Junior, José, Santos Junior, João de Deus Gomes dos, Monteiro, Francisco Antonio","Revista Brasileira de Ciência do Solo; 34(3); 801-809","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300022&lang=pt" 
