"S0104-14282007000300006-scl","Desempenho de filmes multicamadas em embalagens termoformadas","Crippa, Agnaldo, Sydenstricker, Thais H. D., Amico, Sandro C.","Polímeros; 17(3); 188-193","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000300006&lang=pt" 
"S0102-37722007000300019-scl","Notícia: professora Zélia Maria Mendes Biasoli-Alves","Martinez, Cláudia Maria Simões, Silva, Maria Helena Galvão Frem Dias da, Colnago, Neucideia Aparecida Silva, Caldana, Regina Helena Lima, Sigolo, Silvia Regina Ricco Lucato","Psicologia: Teoria e Pesquisa; 23(3); 363-364","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300019&lang=pt" 
"S0102-37722007000300011-scl","Detecção de estímulos radiais e espaciais em adultos e idosos","Santos, Natanael Antonio dos, Oliveira, Adriana Bastos, Nogueira, Renata Maria Toscano Barreto Lyra, Cavalcanti, Melyssa Kellyane, Simas, Maria Lúcia de Bustamante","Psicologia: Teoria e Pesquisa; 23(3); 319-326","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300011&lang=pt" 
"S0102-37722007000300013-scl","Pesquisas em psicoterapia: seções especiais de periódico (1995 a 2005)","Enéas, Maria Leonor Espinosa","Psicologia: Teoria e Pesquisa; 23(3); 333-340","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300013&lang=pt" 
"S0102-37722007000300017-scl","Notícia: VI seminário psicologia e senso religioso","Freitas, Marta Helena de","Psicologia: Teoria e Pesquisa; 23(3); 359-360","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300017&lang=pt" 
"S0102-37722007000300018-scl","Notícia: a Wilhelm Reich aos 50 anos de sua morte","Matthiesen, Sara Quenzer","Psicologia: Teoria e Pesquisa; 23(3); 361-362","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300018&lang=pt" 
"S0102-37722007000300014-scl","O psíquico e o social numa perspectiva metapsicológica: o conceito de identificação em freud","Guimarães, Veridiana Canezin, Celes, Luiz Augusto M.","Psicologia: Teoria e Pesquisa; 23(3); 341-346","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300014&lang=pt" 
"S0104-40362007000300002-scl","A pós-graduação em engenharia no Brasil: uma perspectiva histórica no âmbito das políticas públicas","Almeida, Nival Nunes de, Borges, Mário Neto","Ensaio: Avaliação e Políticas Públicas em Educação; 15(56); 323-339","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362007000300002&lang=pt" 
"S0102-37722007000300003-scl","O nascimento do segundo filho e as relações familiares","Piccinini, Cesar Augusto, Pereira, Caroline Rubin Rossato, Marin, Angela Helena, Lopes, Rita de Cássia Sobreira, Tudge, Jonathan","Psicologia: Teoria e Pesquisa; 23(3); 253-262","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300003&lang=pt" 
"S0102-37722007000300004-scl","Exploração sexual comercial de crianças e adolescentes: um estudo com caminhoneiros brasileiros","Morais, Normanda Araujo de, Cerqueira-Santos, Elder, Moura, Andreína da Silva, Vaz, Marlene, Koller, Sílvia","Psicologia: Teoria e Pesquisa; 23(3); 263-271","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300004&lang=pt" 
"S0102-37722007000300005-scl","Comportamento locomotor de crianças e adultos jovens em ambiente doméstico simulado","Gobbi, Lilian Teresa Bucken, Silva, Jean José, Paiva, Ana Clara Souza, Scabello, Priscila Elaine","Psicologia: Teoria e Pesquisa; 23(3); 273-278","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300005&lang=pt" 
"S0102-37722007000300006-scl","Mães ouvintes com filhos surdos: concepção de surdez e escolha da modalidade de linguagem","Silva, Angélica Bronzatto de Paiva e, Pereira, Maria Cristina da Cunha, Zanolli, Maria de Lurdes","Psicologia: Teoria e Pesquisa; 23(3); 279-286","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300006&lang=pt" 
"S0102-37722007000300008-scl","Personalidade e câncer de mama e do aparelho digestório","Bandeira, Márcia Fernandes, Barbieri, Valéria","Psicologia: Teoria e Pesquisa; 23(3); 295-304","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300008&lang=pt" 
"S0102-37722007000300012-scl","Do vulnerável ser ao resiliente envelhecer: revisão de literatura","Laranjeira, Carlos António Sampaio de Jesus","Psicologia: Teoria e Pesquisa; 23(3); 327-332","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300012&lang=pt" 
"S0102-37722007000300010-scl","Desempenhos nas duas tarefas do subteste dígitos do WISC-III e do WAIS-III","Figueiredo, Vera L. M. de, Nascimento, Elizabeth do","Psicologia: Teoria e Pesquisa; 23(3); 313-318","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300010&lang=pt" 
"S0103-20032007000300005-scl","Construindo a segurança alimentar? A experiência recente dos CONSADs no Brasil meridional","Anjos, Flávio Sacco dos, Caldas, Nádia Valleda","Revista de Economia e Sociologia Rural; 45(3); 645-673","Revista de Economia e Sociologia Rural","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032007000300005&lang=pt" 
"S0102-37722007000300015-scl","Sobre a condenação do magnetismo animal: revisitando a história da psicologia","Neubern, Maurício da Silva","Psicologia: Teoria e Pesquisa; 23(3); 347-356","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000300015&lang=pt" 
"S0102-311X2007000900036-scl","Tabu do corpo","Cardoso, Maria Helena Cabral de Almeida","Cadernos de Saúde Pública; 23(9); 2251-2252","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900036&lang=pt" 
"S0102-311X2007000900009-scl","As autoras respondem","Correia, Ludmila Cerqueira, Lima, Isabel Maria Sampaio Oliveira, Alves, Vânia Sampaio","Cadernos de Saúde Pública; 23(9); 2010-2012","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900009&lang=pt" 
"S0102-311X2007000900008-scl","Debate sobre o artigo de Correia et al.","Selli, Lucilda","Cadernos de Saúde Pública; 23(9); 2008-2010","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900008&lang=pt" 
"S0102-311X2007000900003-scl","Debate sobre o artigo de Correia et al.","Rego, Sergio","Cadernos de Saúde Pública; 23(9); 2003-2004","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900003&lang=pt" 
"S0102-311X2007000900001-scl","Aborto e saúde pública no Brasil","Diniz, Debora","Cadernos de Saúde Pública; 23(9); 1992-1993","Cadernos de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900001&lang=pt" 
"S0102-311X2007000900013-scl","Current status of human rabies transmitted by dogs in Latin America","Schneider, Maria Cristina, Belotto, Albino, Adé, Maria Paz, Hendrickx, Saskia, Leanes, Luis Fernando, Rodrigues, Maria José de Freitas, Medina, Guilherme, Correa, Eduardo","Cadernos de Saúde Pública; 23(9); 2049-2063","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900013&lang=pt" 
"S0102-311X2007000900035-scl","Esperança equilibrista: cartografias de sujeitos em sofrimento psíquico","Alves, Paulo César","Cadernos de Saúde Pública; 23(9); 2249-2250","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900035&lang=pt" 
"S0102-311X2007000900032-scl","Prevalência em crianças de fatores de risco para as doenças cardiovasculares","Gama, Sueli Rosa, Carvalho, Marilia Sá, Chaves, Célia Regina Moutinho de Miranda","Cadernos de Saúde Pública; 23(9); 2239-2245","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900032&lang=pt" 
"S0102-311X2007000900031-scl","Hallazgo de Panstrongylus rufotuberculatus (Champion, 1899) (Hemiptera, Reduviidae, Triatominae) en ambiente domiciliario en la Región Piura, Perú","Marín, Edgard, Santillán, Rosa, Cuba, César, Jurberg, José, Galvão, Cleber","Cadernos de Saúde Pública; 23(9); 2235-2238","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900031&lang=pt" 
"S0102-311X2007000900034-scl","Tabu da morte","Oigman, Gabriela","Cadernos de Saúde Pública; 23(9); 2248-2249","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900034&lang=pt" 
"S0102-311X2007000900006-spa","Debate sobre o artigo de Correia et al.","Dallari, Sueli Gandolfi","Cadernos de Saúde Pública; 23(9); 2006-2007","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900006&lang=pt" 
"S0102-311X2007000900007-spa","Debate sobre o artigo de Correia et al.","Nogueira, Vera Maria Ribeiro","Cadernos de Saúde Pública; 23(9); 2007-2008","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900007&lang=pt" 
"S0102-311X2007000900001-spa","Aborto e saúde pública no Brasil","Diniz, Debora","Cadernos de Saúde Pública; 23(9); 1992-1993","Cadernos de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900001&lang=pt" 
"S0102-311X2007000900033-spa","","","Cadernos de Saúde Pública; 23(9); 2247-2247","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900033&lang=pt" 
"S0102-311X2007000900036-spa","Tabu do corpo","Cardoso, Maria Helena Cabral de Almeida","Cadernos de Saúde Pública; 23(9); 2251-2252","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900036&lang=pt" 
"S0102-311X2007000900003-spa","Debate sobre o artigo de Correia et al.","Rego, Sergio","Cadernos de Saúde Pública; 23(9); 2003-2004","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900003&lang=pt" 
"S0102-311X2007000900032-spa","Prevalência em crianças de fatores de risco para as doenças cardiovasculares","Gama, Sueli Rosa, Carvalho, Marilia Sá, Chaves, Célia Regina Moutinho de Miranda","Cadernos de Saúde Pública; 23(9); 2239-2245","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900032&lang=pt" 
"S0102-311X2007000900031-spa","Hallazgo de Panstrongylus rufotuberculatus (Champion, 1899) (Hemiptera, Reduviidae, Triatominae) en ambiente domiciliario en la Región Piura, Perú","Marín, Edgard, Santillán, Rosa, Cuba, César, Jurberg, José, Galvão, Cleber","Cadernos de Saúde Pública; 23(9); 2235-2238","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900031&lang=pt" 
"S0102-311X2007000900029-spa","Leishmaniose tegumentar americana em crianças: aspectos epidemiológicos de casos atendidos em Manaus, Amazonas, Brasil","Guerra, Jorge Augusto de Oliveira, Barbosa, Maria das Graças Vale, Loureiro, Adalgisa Câmara de Sá Peixoto, Coelho, Candisse Pinheiro, Rosa, Gilmar Garcias, Coelho, Leila Inês de Aguiar da Câmara Raposo","Cadernos de Saúde Pública; 23(9); 2215-2223","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900029&lang=pt" 
"S0102-311X2007000900028-spa","Estudo dos determinantes clínicos e epidemiológicos das concentrações de sódio e potássio no colostro de nutrizes hipertensas e normotensas","Sírio, Marília Alfenas de Oliveira, Silva, Marcelo Eustáquio, Paula, Heberth de, Passos, Maria Cristina, Souza Sobrinho, Antônio Otávio de","Cadernos de Saúde Pública; 23(9); 2205-2214","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900028&lang=pt" 
"S0102-311X2007000900027-spa","HIV prevalence and risk factors in a Brazilian penitentiary","Coelho, Harnoldo Colares, Perdoná, Gleici Castro, Neves, Fátima Regina, Passos, Afonso Dinis Costa","Cadernos de Saúde Pública; 23(9); 2197-2204","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900027&lang=pt" 
"S0102-311X2007000900026-spa","Reproducibility of a food frequency questionnaire for adolescents","Marchioni, Dirce Maria Lobo, Voci, Silvia Maria, Lima, Flávia Emília Leite de, Fisberg, Regina Mara, Slater, Betzabeth","Cadernos de Saúde Pública; 23(9); 2187-2196","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900026&lang=pt" 
"S0102-311X2007000900025-spa","Las enfermedades crónicas desde la mirada de los enfermos y los profesionales de la salud: un estudio cualitativo en México","Mercado-Martínez, Francisco J., Hernández-Ibarra, Eduardo","Cadernos de Saúde Pública; 23(9); 2178-2186","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900025&lang=pt" 
"S0102-311X2007000900024-spa","A regulamentação do setor de saúde suplementar no Brasil: a reconstrução de uma história de disputas","Carvalho, Eurípedes Balsanufo, Cecílio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 23(9); 2167-2177","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900024&lang=pt" 
"S0102-311X2007000900023-spa","Avaliando o conhecimento sobre pré-natal e situações de risco à gravidez entre gestantes residentes na periferia da cidade de Rio Grande, Rio Grande do Sul, Brasil","Mendoza-Sassi, Raúl A., Cesar, Juraci A., Ulmi, Eduardo F., Mano, Patrícia S., Dall&#039;Agnol, Marinel M., Neumann, Nelson A.","Cadernos de Saúde Pública; 23(9); 2157-2166","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900023&lang=pt" 
"S0102-311X2007000900022-spa","All-cause mortality among Japanese-Brazilians according to nutritional characteristics","Massimino, Flavia Cincotto, Gimeno, Suely Godoy Agostinho, Ferreira, Sandra Roberta Gouveia","Cadernos de Saúde Pública; 23(9); 2145-2156","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900022&lang=pt" 
"S0102-311X2007000900021-spa","Descentralização, AIDS e redução de danos: a implementação de políticas públicas no Rio de Janeiro, Brasil","Fonseca, Elize Massard da, Nunn, Amy, Souza-Junior, Paulo Borges, Bastos, Francisco Inácio, Ribeiro, José Mendes","Cadernos de Saúde Pública; 23(9); 2134-2144","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900021&lang=pt" 
"S0102-311X2007000900020-spa","Gerenciamento do risco ocupacional no Exército Brasileiro: aspectos normativos e práticos","Neves, Eduardo Borba","Cadernos de Saúde Pública; 23(9); 2127-2133","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900020&lang=pt" 
"S0102-311X2007000900017-spa","Situación de la leptospirosis en el Urabá antioqueño colombiano: estudio seroepidemiológico y factores de riesgo en población general urbana","Agudelo-Flórez, Piedad, Restrepo-Jaramillo, Berta Nelly, Arboleda-Naranjo, Margarita","Cadernos de Saúde Pública; 23(9); 2094-2102","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900017&lang=pt" 
"S0102-311X2007000900015-spa","Desafios morais e operacionais da inclusão dos cuidados paliativos na rede de atenção básica","Floriani, Ciro Augusto, Schramm, Fermin Roland","Cadernos de Saúde Pública; 23(9); 2072-2080","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900015&lang=pt" 
"S0102-311X2007000900014-spa","Relação entre índice ponderal ao nascer e excesso de peso corporal em jovens","Bismarck-Nasr, Elizabeth Maria, Frutuoso, Maria Fernanda Petroli, Gambardella, Ana Maria Dianezi","Cadernos de Saúde Pública; 23(9); 2064-2071","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900014&lang=pt" 
"S0102-311X2007000900013-spa","Current status of human rabies transmitted by dogs in Latin America","Schneider, Maria Cristina, Belotto, Albino, Adé, Maria Paz, Hendrickx, Saskia, Leanes, Luis Fernando, Rodrigues, Maria José de Freitas, Medina, Guilherme, Correa, Eduardo","Cadernos de Saúde Pública; 23(9); 2049-2063","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900013&lang=pt" 
"S0102-311X2007000900004-scl","Debate sobre o artigo de Correia et al.","Cecílio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 23(9); 2004-2005","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900004&lang=pt" 
"S0102-311X2007000900033-scl","","","Cadernos de Saúde Pública; 23(9); 2247-2247","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900033&lang=pt" 
"S0102-311X2007000900007-scl","Debate sobre o artigo de Correia et al.","Nogueira, Vera Maria Ribeiro","Cadernos de Saúde Pública; 23(9); 2007-2008","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900007&lang=pt" 
"S0102-311X2007000900006-scl","Debate sobre o artigo de Correia et al.","Dallari, Sueli Gandolfi","Cadernos de Saúde Pública; 23(9); 2006-2007","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900006&lang=pt" 
"S0102-311X2007000900005-scl","Debate sobre o artigo de Correia et al.","Diniz, Debora","Cadernos de Saúde Pública; 23(9); 2005-2005","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900005&lang=pt" 
"S0102-311X2007000900010-scl","Adaptação transcultural para o Brasil do instrumento Caregiver Abuse Screen (CASE) para detecção de violência de cuidadores contra idosos","Paixão Jr, Carlos Montes, Reichenheim, Michael Eduardo, Moraes, Cláudia Leite, Coutinho, Evandro Silva Freire, Veras, Renato P.","Cadernos de Saúde Pública; 23(9); 2013-2022","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900010&lang=pt" 
"S0102-311X2007000900011-scl","Fatores de proteção relacionados à promoção de resiliência em pessoas que vivem com HIV/AIDS","Carvalho, Fernanda Torres de, Morais, Normanda Araujo de, Koller, Sílvia Helena, Piccinini, Cesar Augusto","Cadernos de Saúde Pública; 23(9); 2023-2033","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900011&lang=pt" 
"S0102-311X2007000900014-scl","Relação entre índice ponderal ao nascer e excesso de peso corporal em jovens","Bismarck-Nasr, Elizabeth Maria, Frutuoso, Maria Fernanda Petroli, Gambardella, Ana Maria Dianezi","Cadernos de Saúde Pública; 23(9); 2064-2071","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900014&lang=pt" 
"S0102-311X2007000900015-scl","Desafios morais e operacionais da inclusão dos cuidados paliativos na rede de atenção básica","Floriani, Ciro Augusto, Schramm, Fermin Roland","Cadernos de Saúde Pública; 23(9); 2072-2080","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900015&lang=pt" 
"S0102-311X2007000900016-scl","Avaliação de políticas públicas de segurança alimentar e combate à fome no período 1995-2002. 3 - o Programa Nacional de Controle da Deficiência de Vitamina A","Martins, Maisa Cruz, Santos, Leonor Maria Pacheco, Santos, Sandra Maria Chaves dos, Araújo, Maria da Purificação Nazaré, Lima, Aline Maria Peixoto, Santana, Luciana Alaíde Alves","Cadernos de Saúde Pública; 23(9); 2081-2093","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900016&lang=pt" 
"S0102-311X2007000900017-scl","Situación de la leptospirosis en el Urabá antioqueño colombiano: estudio seroepidemiológico y factores de riesgo en población general urbana","Agudelo-Flórez, Piedad, Restrepo-Jaramillo, Berta Nelly, Arboleda-Naranjo, Margarita","Cadernos de Saúde Pública; 23(9); 2094-2102","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900017&lang=pt" 
"S0102-311X2007000900018-scl","Cuidado, &quot;cavalo batizado&quot; e crítica da conduta profissional pelo paciente-cidadão hospitalizado no Nordeste brasileiro","Nations, Marilyn K., Gomes, Annatália Meneses de Amorim","Cadernos de Saúde Pública; 23(9); 2103-2112","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900018&lang=pt" 
"S0102-311X2007000900019-scl","O modelo de intervenção do Ministério da Saúde brasileiro nos anos 90","Machado, Cristiani Vieira","Cadernos de Saúde Pública; 23(9); 2113-2126","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900019&lang=pt" 
"S0102-311X2007000900020-scl","Gerenciamento do risco ocupacional no Exército Brasileiro: aspectos normativos e práticos","Neves, Eduardo Borba","Cadernos de Saúde Pública; 23(9); 2127-2133","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900020&lang=pt" 
"S0102-311X2007000900021-scl","Descentralização, AIDS e redução de danos: a implementação de políticas públicas no Rio de Janeiro, Brasil","Fonseca, Elize Massard da, Nunn, Amy, Souza-Junior, Paulo Borges, Bastos, Francisco Inácio, Ribeiro, José Mendes","Cadernos de Saúde Pública; 23(9); 2134-2144","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900021&lang=pt" 
"S0102-311X2007000900023-scl","Avaliando o conhecimento sobre pré-natal e situações de risco à gravidez entre gestantes residentes na periferia da cidade de Rio Grande, Rio Grande do Sul, Brasil","Mendoza-Sassi, Raúl A., Cesar, Juraci A., Ulmi, Eduardo F., Mano, Patrícia S., Dall&#039;Agnol, Marinel M., Neumann, Nelson A.","Cadernos de Saúde Pública; 23(9); 2157-2166","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900023&lang=pt" 
