"S1413-77042005000100005-scl","O imperialismo, passado e presente","Amin, Samir","Tempo; 9(18); 77-123","Tempo","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042005000100005&lang=pt" 
"S0102-76382005000200016-scl","Timoma do mediastino médio: relato de caso","Kallás, Elias, Hueb, Alexandre C., Kallás, Ibrahim E., Kallás, Alexandre C.","Brazilian Journal of Cardiovascular Surgery; 20(2); 189-191","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200016&lang=pt" 
"S0102-76382005000200015-scl","Perfusão cerebral retrógrada e anterógrada no tratamento cirúrgico de dissecção aguda da aorta ascendente","Fontes, Ronaldo Ducceschi, Dias, Carlos Augusto, Mocelin, Amílcar Oshiro, Velloso, Luiz Guilherme Carneiro","Brazilian Journal of Cardiovascular Surgery; 20(2); 186-188","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200015&lang=pt" 
"S0102-76382005000200014-scl","Reparo de rotura de ventrículo esquerdo após uso de tenecteplase no tratamento do infarto agudo do miocárdio","Guedes, Marco Antonio Vieira, Cunha Filho, Carlos Edson Campos, Hueb, Alexandre Ciappina, Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 20(2); 182-185","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200014&lang=pt" 
"S0102-76382005000200019-scl","Ser presidente de uma sociedade...","Brick, Alexandre Visconti, Mendonça, Luiz","Brazilian Journal of Cardiovascular Surgery; 20(2); 196-197","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200019&lang=pt" 
"S0102-76382005000200018-scl","Caso 4/2005 - Obstrução de derivação sistêmico-pulmonar na tetralogia de Fallot","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Hassem Sobrinho, Sírio, Moscardini, Airton Camacho","Brazilian Journal of Cardiovascular Surgery; 20(2); 194-195","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200018&lang=pt" 
"S0102-76382005000200017-scl","Caso 3/2005 - Tratamento valvar na criança com doença reumática","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Negrelli, Maura Cristina, Chigutti, Miriam Yukiko","Brazilian Journal of Cardiovascular Surgery; 20(2); 192-193","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200017&lang=pt" 
"S0103-21002005000200002-scl","Concepções de acadêmicos de enfermagem sobre o que é ser enfermeiro","Rosa, Raquel Borba, Lima, Maria Alice Dias da Silva","Acta Paulista de Enfermagem; 18(2); 125-130","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200002&lang=pt" 
"S0103-21002005000200004-scl","Escala de Coma de Glasgow: subestimação em pacientes com respostas verbais impedidas","Koizumi, Maria Sumie, Araújo, Giane Leandro de","Acta Paulista de Enfermagem; 18(2); 136-142","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200004&lang=pt" 
"S0103-21002005000200005-scl","Intervenções de enfermagem para o diagnóstico de enfermagem Desobstrução ineficaz de vias aéreas","Martins, Ivete, Gutiérrez, Maria Gaby Rivero de","Acta Paulista de Enfermagem; 18(2); 143-149","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200005&lang=pt" 
"S0103-21002005000200006-scl","Mulheres vivenciando o adoecer em face do câncer cérvico-uterino","Oliveira, Mariza Silva de, Fernandes, Ana Fátima Carvalho, Galvão, Marli Teresinha Gimeniz","Acta Paulista de Enfermagem; 18(2); 150-155","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200006&lang=pt" 
"S0103-21002005000200010-scl","Utilização medicamentosa por idosos de uma Unidade Básica de Saúde da Família de Fortaleza - CE","Vasconcelos, Francisca de Fátima, Victor, Janaína Fonseca, Moreira, Thereza Maria Magalhães, Araújo, Thelma Leite de","Acta Paulista de Enfermagem; 18(2); 178-183","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200010&lang=pt" 
"S0103-21002005000200011-scl","Prevenção da hipertensão e sua relação com o estilo de vida de trabalhadores","Castro, Maria Euridéa de, Rolim, Maysa Oliveira, Mauricio, Tibelle Freitas","Acta Paulista de Enfermagem; 18(2); 184-189","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200011&lang=pt" 
"S0103-21002005000200012-scl","Infecção pelo Papiloma Vírus Humano (HPV): incertezas e desafios","Queiroz, Danielle Teixeira, Pessoa, Sarah Maria Fraxe, Sousa, Rosiléa Alves de","Acta Paulista de Enfermagem; 18(2); 190-196","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200012&lang=pt" 
"S0103-21002005000200015-scl","História da evolução da qualidade hospitalar: dos padrões a acreditação","Feldman, Liliane Bauer, Gatto, Maria Alice Fortes, Cunha, Isabel Cristina Kowal Olm","Acta Paulista de Enfermagem; 18(2); 213-219","Acta Paulista de Enfermagem","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200015&lang=pt" 
"S1415-54192005000300004-scl","Avaliação do ângulo nasolabial e do lábio superior em jovens tratados ortodonticamente com extrações de quatro pré-molares","Maria, Fávio Rogério Torres, Rossato, Claudenir","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 23-35","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300004&lang=pt" 
"S1415-54192005000300008-scl","Avaliação do uso do Self Etching Primer na colagem de braquetes ortodônticos metálicos","Sponchiado, Adriane Regina, Wunderlich Júnior, Afonso E., Galletta, Paulo Sérgio, Rosa, Murilo","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 66-74","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300008&lang=pt" 
"S1415-54192005000300010-scl","Avaliação in vitro da liberação de níquel por braquetes metálicos","Sória, Marina Lara, Menezes, Luciane, Dedavid, Berenice, Pires, Marçal, Rizzatto, Susana, Costa Filho, Luiz Cesar da","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 87-96","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300010&lang=pt" 
"S1415-54192005000300014-scl","Sobreposições cefalométricas de Ricketts","Figueiredo, Márcio Antonio de, Siqueira, Danilo Furquim, Bommarito, Silvana, Scanavini, Marco Antonio","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 138-156","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300014&lang=pt" 
"S1415-54192005000300011-scl","A discrepância de tamanho dentário, de Bolton, na oclusão normal e nos diferentes tipos de más oclusões, bem como sua relação com a forma de arco e o posicionamento dentário","Carreiro, Luiz Sérgio, Santos-Pinto, Ary, Raveli, Dirceu Barnabé, Martins, Lídia Parsekian","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 97-117","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300011&lang=pt" 
"S1415-54192005000300001-scl","Formação e informação","Ramos, Adilson Luiz","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300001&lang=pt" 
"S1415-54192005000300006-scl","Avaliação da concordância entre a classificação dos tipos de Classe II, subdivisão, em fotografias e em radiografias póstero-anteriores","Lima, Karina Jerônimo Rodrigues Santiago de, Janson, Guilherme, Henriques, José Fernando Castanha, Freitas, Marcos Roberto de, Pinzan, Arnaldo","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 46-55","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300006&lang=pt" 
"S1415-54192005000300005-scl","Estabilidade do reposicionamento anterior da maxila através de análise cefalométrica lateral","Tavares, Rodrygo Nunes, Passeri, Luis Augusto","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 36-45","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300005&lang=pt" 
"S1415-54192005000300007-scl","Fibras reforçadas por resina (FRC) em Ortodontia. Versatilidade clínica: parte 2","Ianni Filho, Daniel, Strinta, Lylian Tsai, Miyahira, Yasushi Inoue, Serpa, Eduardo","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 56-65","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300007&lang=pt" 
"S1415-54192005000300012-scl","Reposição cirúrgico-ortopédica de implante mal posicionado: relato de caso","Silva, Luiz Carlos Ferreira da, Vasconcelos, Belmiro Cavalcanti do Egito, Vasconcellos, Ricardo José de Holanda, Anjos, Edvaldo Dorea dos","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 118-124","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300012&lang=pt" 
"S1415-54192005000300013-scl","Retenção prolongada de molares decíduos: diagnóstico, etiologia e tratamento","Teixeira, Flávia Santos, Campos, Vera, Mitchell, Constance, Carvalho, Laura Maria Barbosa de","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 125-137","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300013&lang=pt" 
"S0034-74502005000200009-col","La carga de la enfermedad","Sánchez Díaz, Natalia","Revista Colombiana de Psiquiatría; 34(2); 298-304","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200009&lang=pt" 
"S0034-74502005000200008-col","La psiquiatría es una hija adoptiva de la medicina* Entrevista con James Strain","Rincón, Hernán G","Revista Colombiana de Psiquiatría; 34(2); 276-297","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200008&lang=pt" 
"S0034-74502005000200007-col","Valoración médica general de pacientes mentales","Salmerón Castro, José Miguel","Revista Colombiana de Psiquiatría; 34(2); 267-275","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200007&lang=pt" 
"S0034-74502005000200006-col","Catatonia: A Neuropsychiatric Syndrome","Crespo, María Luisa, Pérez, Verónica","Revista Colombiana de Psiquiatría; 34(2); 251-266","Revista Colombiana de Psiquiatría","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200006&lang=pt" 
"S0034-74502005000200005-col","Binge-Eating Disorder: Between Eating Disorders and Obesity? A Cognitive-Behavioral Perspective","Gempeler Rueda, Juanita","Revista Colombiana de Psiquiatría; 34(2); 242-250","Revista Colombiana de Psiquiatría","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200005&lang=pt" 
"S0034-74502005000200004-col","Conocimiento sobre los trastornos depresivos y evaluación de una intervención educativa aplicada a médicos de atención primaria en Bogotá, Colombia. Resultados colombianos del Proyecto Internacional de Depresión*","Gómez-Restrepo, Carlos, Bohórquez Peñaranda, Adriana, Gil Laverde, Jacky Fabián, Pérez Muñoz, Verónica","Revista Colombiana de Psiquiatría; 34(2); 220-241","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200004&lang=pt" 
"S0034-74502005000200003-col","Etnografía clínica y narrativas de enfermedad de pacientes afectados con trastorno obsesivo-compulsivo","Cortés Duque, Carolina, Uribe, Carlos Alberto, Vásquez, Rafael","Revista Colombiana de Psiquiatría; 34(2); 190-219","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200003&lang=pt" 
"S0034-74502005000200002-col","Consumo de cigarrillo en pacientes hospitalizados de un hospital psiquiátrico de Bucaramanga, Colombia: un estudio transversal","Caicedo Cáceres, Carlos Eduardo, Gómez Lizcano, Álvaro Iván, Ávila Romero, Luis Hernando, Campo-Arias, Adalberto, Barros-Bermúdez, Jáider Alfonso, Pinzón Amado, Alexánder","Revista Colombiana de Psiquiatría; 34(2); 178-189","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200002&lang=pt" 
"S0034-74502005000200001-col","Recertificación de psiquiatras: ¿esperamos o comandamos?","Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 34(2); 169-174","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200001&lang=pt" 
"S0034-74502005000200010-col","Alteraciones neuropsiquiátricas en demencia vascular","Colimón, Nancy, Martán Palau, Valentina, Mendoza Bermúdez, Constanza","Revista Colombiana de Psiquiatría; 34(2); 305-314","Revista Colombiana de Psiquiatría","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502005000200010&lang=pt" 
"S0102-76382005000200012-scl","Tratamento cirúrgico da fibrilação atrial","Abreu Filho, Carlos Alberto Cordeiro de, Lisboa, Luiz Augusto Ferreira, Dallan, Luís Alberto Oliveira, Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 20(2); 167-173","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200012&lang=pt" 
"S0102-76382005000200011-scl","Operação reconstrutora da valva mitral regurgitante em crianças","Gregori Júnior, Francisco","Brazilian Journal of Cardiovascular Surgery; 20(2); 159-166","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200011&lang=pt" 
"S0103-21002005000200001-scl","EDITORIAL","Silva, Conceição V. da, Barros, Alba L. B. L. de, Matheus, Mª Clara C","Acta Paulista de Enfermagem; 18(2); 123-124","Acta Paulista de Enfermagem","Inglês, Português, Espanhol","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-21002005000200001&lang=pt" 
"S0103-166X2005000200001-scl","Comportamento assertivo e sua relação com ansiedade, locus de controle e auto-estima em estudantes universitários","Bandeira, Marina, Quaglia, Maria Amélia Cesari, Bachetti, Lívia da Silva, Ferreira, Tatiana Lourençoni, Souza, Grasiela Gomide de","Estudos de Psicologia (Campinas); 22(2); 111-121","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200001&lang=pt" 
"S0103-166X2005000200005-scl","Parando de beber: estágios de mudança vividos por ex-alcoolistas","Murta, Sheila Giardini, Tróccoli, Bartholomeu Torres","Estudos de Psicologia (Campinas); 22(2); 157-166","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200005&lang=pt" 
"S0103-166X2005000200010-scl","O papel dos avós na maternidade adolescente","Falcão, Deusivania Vieira da Silva, Salomão, Nádia Maria Ribeiro","Estudos de Psicologia (Campinas); 22(2); 205-212","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200010&lang=pt" 
"S0103-166X2005000200006-scl","Comunidades terapêuticas como forma de tratamento para a dependência de substâncias psicoativas","Sabino, Nathalí Di Martino, Cazenave, Sílvia de Oliveira Santos","Estudos de Psicologia (Campinas); 22(2); 167-174","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200006&lang=pt" 
"S1794-61902005000100006-col","THE ROMERAL FAULT SYSTEM: A SHEAR AND DEFORMED EXTINCT SUBDUCTION ZONE BETWEEN OCEANIC AND CONTINENTAL LITHOSPHERES IN NORTHWESTERN SOUTH AMERICA","CHICANGANA, GERMAN","Earth Sciences Research Journal; 9(1); 50-64","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100006&lang=pt" 
"S1794-61902005000100007-col","ELASTIC APPROACH TO REMOVE SURFICIAL WAVES FROM SHOT GATHERS","MALAVER, LUIS LEONARDO, MONTES, LUIS ALFREDO","Earth Sciences Research Journal; 9(1); 65-69","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100007&lang=pt" 
"S1794-61902005000100004-col","ON THE CONTINUOUS GROWTH EQUATION FOR COALESCENCE IN CLOUDS AND PRECIPITATION","Montoya Gaviria, Gerardo de Jesús","Earth Sciences Research Journal; 9(1); 36-40","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100004&lang=pt" 
"S1794-61902005000100005-col","STATE OF STRAIN AND STRESS IN NORTHWESTERN OF SOUTH AMERICA","VARGAS JIMÉNEZ, CARLOS A, DURÁN TOVAR, JUAN PABLO","Earth Sciences Research Journal; 9(1); 41-49","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100005&lang=pt" 
"S1794-61902005000100002-col","NEOGENE&#039;S VOLCANISM IN THE CORDILLERA ORIENTAL OF THE ANDES , COLOMBIA .","JARAMILLO, JOSÉ M, ROJAS LINERO, PILAR, GARVER, JOHN I","Earth Sciences Research Journal; 9(1); 19-28","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100002&lang=pt" 
"S1794-61902005000100003-col","SPATIAL MAPPING OF THE B-VALUE AT GALERAS VOLCANO, COLOMBIA, USING EARTHQUAKES RECORDED FROM 1995 TO 2002","SÁNCHEZ, JOHN J, GÓMEZ, D. M, TORRES, R. A, CALVACHE, M. L, ORTEGA, A, PONCE, A. P, ACEVEDO, A. P, GIL-CRUZ, F, LONDOÑO, J. M, RODRIGUEZ, S. P, PATIÑO, J. DE J, BOHÓRQUEZ, O. P","Earth Sciences Research Journal; 9(1); 29-35","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100003&lang=pt" 
"S1794-61902005000100001-col","THE PAIPA VOLCANO, EASTERN CORDILLERA OF COLOMBIA , SOUTH AMERICA : VOLCANIC STRATIGRAPHY","PARDO, NATALIA, CEPEDA, HÉCTOR, JARAMILLO, JOSÉ MARÍA","Earth Sciences Research Journal; 9(1); 3-18","Earth Sciences Research Journal","Inglês","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-61902005000100001&lang=pt" 
"S0103-166X2005000200002-scl","Atitudes de adultos com deficiência física frente ao idoso, à velhice pessoal e a pessoas com deficiência física","Resende, Marineia Crosara de, Neri, Anita Liberalesso","Estudos de Psicologia (Campinas); 22(2); 123-131","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200002&lang=pt" 
"S0103-166X2005000200003-scl","Psicoterapia de casal na pós-modernidade: rupturas e possibilidades","Diniz Neto, Orestes, Féres-Carneiro, Terezinha","Estudos de Psicologia (Campinas); 22(2); 133-141","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200003&lang=pt" 
"S0103-166X2005000200004-scl","A experiência da maternidade no contexto da depressão materna no final do primeiro ano de vida do bebê","Schwengber, Daniela Delias de Sousa, Piccinini, Cesar Augusto","Estudos de Psicologia (Campinas); 22(2); 143-156","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200004&lang=pt" 
"S0103-166X2005000200007-scl","O reencontro com a identidade de gênero: contribuições da visão sistêmica novo-paradigmática e do psicodrama infantil","Costa, Maria Ivone Marchi, Vanin, Maria Regina Corrêa Lopes","Estudos de Psicologia (Campinas); 22(2); 175-185","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200007&lang=pt" 
"S0103-166X2005000200008-scl","Práticas educativas como forma de predição de problemas de comportamento e competência social","Salvo, Caroline Guisantes De, Silvares, Edwiges Ferreira de Matos, Toni, Plinio Marco de","Estudos de Psicologia (Campinas); 22(2); 187-195","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200008&lang=pt" 
"S0103-166X2005000200009-scl","Ser profissional de saúde em uma unidade neonatal de alto e médio risco: o visível e o invisível","Machado, Claudia Egypto, Jorge, Maria Salete Bessa","Estudos de Psicologia (Campinas); 22(2); 197-204","Estudos de Psicologia (Campinas)","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2005000200009&lang=pt" 
"S1415-54192005000300009-scl","A influência da variação da curvatura da base do braquete em uma união ortodôntica submetida a diferentes cargas, através do método dos elementos finitos","Viana, Cláudio Pereira, Mazzieiro, Ênio Tonani, Landre Júnior, Janes","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(3); 75-86","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000300009&lang=pt" 
"S0210-48062005000600004-esp","Tratamiento adyuvante y de rescate tras prostatectomía radical","Mengual Cloquell, J.L., Escolar Pérez, P.P., Casaña Giner, M., Chust Vicente, M.L., Guinot Rodríguez, J.L., Arribas Alpuente, L.","Actas Urológicas Españolas; 29(6); 553-561","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600004&lang=pt" 
"S0210-48062005000600008-esp","Complicaciones quirúrgicas post-trasplante renal: Estudio en 185 casos","Pérez Fentes, D.A., Blanco Parra, M., Toucedo Caamaño, V., Romero Burgos, R., Puñal Rodríguez, J.A., Varo Pérez, E.","Actas Urológicas Españolas; 29(6); 578-586","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600008&lang=pt" 
"S0210-48062005000600019-esp","Carcinoma renal con trombo en aurícula derecha","Rodríguez Corchero, J., Leal Arenas, J., Cruz Navarro, N., Torrubia Romero, F., Montañés Medina, P.","Actas Urológicas Españolas; 29(6); 619-619","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600019&lang=pt" 
"S0210-48062005000600017-esp","Retención aguda de orina por litiasis en uretra prostática","Vega Vega, A., García Alonso, D.","Actas Urológicas Españolas; 29(6); 617-617","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600017&lang=pt" 
